GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
13127001713,13,127,001713,2287.2920812926914,741.001745624554,21.08873198599321,2257.221477247607,711.6295539856219,51.27857181910687,2246.006523982785,659.4082215386853,75.32877002516759,2203.8035845578756,668.4436229974052,71.35310636639376
13127001923,13,127,001923,1715.6410655466166,661.2994865208051,23.862845505861127,1675.8728942927303,630.4754301881119,52.700112237134384,1655.9913990038262,606.5925095624476,80.53977486838414,1641.0584215599433,609.5794936019302,70.5999986006968
13127001933,13,127,001933,1428.001714461526,615.369761933448,30.003943236858383,1428.9835324661278,580.3536044673325,47.01844596228125,1400.9787853095931,548.3504651501505,73.02221903493638,1386.9488526762075,554.3480533911214,60.032778523500866
13127001943,13,127,001943,1469.376095576968,337.38683695020507,17.11052898327782,1434.2076550305505,314.2465351008221,51.21224021616512,1426.1009562007018,294.1431046091148,55.37865495772265,1401.0658891915953,303.1406533555087,53.32057321508459
13127002713,13,127,002713,2093.7417218830224,968.4458431624228,22.135944980226185,2131.206809824464,873.1562218136404,49.95243877055436,2107.153641677652,766.0076580170679,109.05562686463608,2077.1354419621175,790.9635572053007,88.11705578297371
13127002923,13,127,002923,1616.6853101366821,677.3137011725526,25.183636300561993,1681.466835495733,596.775428432665,23.419482411711652,1663.0172327065843,522.9129084853952,66.1648164851176,1644.5326614861583,532.6953097897731,60.26040727121349
13127002933,13,127,002933,2399,1122,42,2455,1016,52,2442,907,120,2399,940,100
13127002943,13,127,002943,2294.8638453690132,1082.1503206101693,37.72408853202188,2329.5986461426337,1000.7507940831078,63.537470475130206,2306.7612058531304,905.462739072936,123.09500725113698,2283.930972460217,913.3996511709325,102.25087033739436
13127002953,13,127,002953,337.50196490675086,272.3442098480573,3.941245181412187,337.5023660079921,257.5956477138352,11.80647611843056,327.6681181583255,238.9190866824563,32.445230731882326,322.750994431041,248.74450345645403,20.652402262346857
13127003713,13,127,003713,1725,835,27,1671,804,69,1655,760,100,1614,766,87
13127003723,13,127,003723,908,382,20,891,370,34,884,347,36,868,350,30
13127003733,13,127,003733,1412,579,39,1395,541,67,1361,527,77,1350,529,69
13127003743,13,127,003743,1530,725,29,1527,681,53,1510,646,75,1471,658,77
13127004913,13,127,004913,1289,694,29,1263,674,46,1232,648,68,1218,657,54
13127004923,13,127,004923,779.8670694864048,1182.1873111782477,29.72809667673716,767.97583081571,1138.5861027190333,58.46525679758308,761.0392749244713,1097.9577039274925,78.28398791540785,729.3293051359517,1118.7673716012084,64.41087613293051
13127004933,13,127,004933,715.385306018001,985.2357787114382,12.933963960235067,714.9081679265522,930.445698168799,49.03837969971966,674.6276614137726,929.8597075471073,64.84379834461886,664.0079603307288,923.3070999857568,48.94782711129394
13127005913,13,127,005913,472.66671821244853,732.4843464540238,15.383413983246228,464.1215056134158,700.0035669806722,35.04332760056779,458.98760703737184,671.8045346792798,49.572728150157566,451.29522294408633,677.7849985706935,31.625242560954696
13127005923,13,127,005923,643.6826899358142,1167.19504832723,32.14833849791593,631.5981741102069,1116.8754916464588,62.34185028415656,595.5579599667182,1091.5912688616286,87.48385084676448,586.4812397641792,1079.6578641471324,82.29900628979846
13127005933,13,127,005933,187.1293995827953,1527.7283786045139,24.75256608238033,196.0403233724522,1444.559756567716,65.34677445748407,188.1195022260905,1436.6389354213543,54.45564538123673,175.24816786325272,1414.8566772688596,55.44574802453194
13127005943,13,127,005943,251.0990888674031,565.859847678436,6.045096445971925,245.189474188278,533.2334212415565,26.747888603974346,243.51106377828418,525.8585414421693,30.336808679313627,233.48356747214427,519.339887205121,25.24944618063923
13129000856,13,129,000856,1070.2229168333943,207.95774109598298,11.251084970742554,1045.2797180867606,198.60253845632855,39.03037954892042,1028.3672254021365,177.68941611472485,39.77890214492361,1018.1408500866982,185.29432703918692,33.30746914583535
13129000874,13,129,000874,1215,148,17,1174,141,45,1150,135,52,1133,134,54
13129000973,13,129,000973,1738.9898448079416,336.41617678562585,21.38489236926629,1709.3123077987834,324.19623828890224,44.764721447393335,1664.6101659122799,309.79362440064864,52.99478652639541,1638.1127726490822,309.109053850667,51.62184080662647
13129000980,13,129,000980,841.7643032668077,131.221266629703,12.968895255932534,821.7711905920755,127.95382222106896,27.055433375833427,799.8426224379544,127.48799615893842,25.31377468587789,785.6492500555208,125.58902306395156,29.284725214013992
13129001054,13,129,001054,913.7552288753436,121.42261264491455,5.1762877972989125,898.2334169953389,111.2040157762639,20.5993785108163,875.8173777937134,107.91490378869368,28.691048165411736,853.3026174256006,113.9431098362615,29.775666308115213
13129001055,13,129,001055,1118,197,11,1101,193,24,1071,168.99999999999997,38,1051,162,41
13129001056,13,129,001056,3246,497,38,3186,479,82,3106,456,101,3066,457,100
13129001063,13,129,001063,595.1904830609109,77.91169206683318,6.4757633684386295,584.1068959482892,74.21125585629682,12.9565900280165,572.0678200361979,67.75321400684552,16.64689965627438,563.7443702080607,72.33825294090205,11.139283315153383
13129001064,13,129,001064,405.23438698217143,93.77999970248949,3.0272663247347666,395.2450091330595,87.9321122065995,11.027469452596062,384.50031725904597,82.8939190391847,12.087313177509643,382.7879098912496,80.18205847517659,12.217825906086192
13129001235,13,129,001235,802.8196721311475,117.67213114754098,4.139344262295082,773.5807962529274,108.59250585480093,26.278688524590166,760.3220140515223,101.45316159250585,30.35831381733021,749.1428571428571,101.55269320843091,32.23887587822014
131290849-A,13,129,0849-A,3041.346403044243,818.4041042032322,31.493494627424187,2976.5065519315212,782.4671055652111,86.28491444000285,2917.8554757588013,734.827492203784,105.24713665640382,2851.4738896401827,739.302917318265,115.11163103113948
131290849-B,13,129,0849-B,4419.365851126079,1637.853629962028,82.13437285139962,4348.593351946266,1554.4600442434137,154.10029938452993,4252.200451282828,1440.7538052014038,214.01561074838273,4163.2169825466235,1453.26595465862,221.4259059539632
1313100000B,13,131,00000B,513,104,2,500,110,8,499,102,9,495,97,10
1313100000D,13,131,00000D,213.221575794151,104.53620364917677,0.8801130086484223,210.56890899445665,99.3171644660317,4.388237269493018,206.99914586486656,97.54461067498576,5.293005825639628,205.21426430007153,100.12331083218557,5.256022504392347
1313100000H,13,131,00000H,418,201,4,414,197,5,406,190,8,406,193,4
1313100000L,13,131,00000L,196,46,1,196,41,3,192,46,3,193,43,4
1313100000M,13,131,00000M,717.8861054025822,222.21880628400936,6.416548437532004,707.6140796220309,214.24342206776953,11.43421726395707,692.7210293103566,202.30808714591,19.646289607898026,679.8879324352926,201.80696948800755,22.339575467511455
1313100000P,13,131,00000P,542.1098677517803,235.5147507629705,5.715666327568667,528.9852492370295,227.6968463886063,14.226856561546287,522.3494404883012,223.3677517802645,19.146998982706002,506.9181078331638,229.26551373346896,21.453713123092573
1313100000R,13,131,00000R,257.7824510514866,101.73023930384336,0.9876722262509064,253.83176214648296,100.74256707759245,3.950688905003626,245.9303843364757,97.77955039883973,6.913705583756345,241.9796954314721,95.80420594633793,3.950688905003626
1313100000S,13,131,00000S,473,62,3,465,62,7,456,57,9,454,62,7
1313100000W,13,131,00000W,640,195,3,620,188,11,610,178,17,606,176,12
131310000SH,13,131,0000SH,374,54,4,368,54,7,362,49,10,358,51,7
131310000WL,13,131,0000WL,1393.5452755905512,281.48425196850394,6.937992125984252,1380.660433070866,260.67027559055117,27.751968503937007,1373.722440944882,234.9005905511811,39.645669291338585,1359.8464566929133,236.88287401574803,34.68996062992126
13131000C04,13,131,000C04,298,1269,7,321,1214,16,300,1190,32,294,1190,33
13131000C05,13,131,000C05,997.4547244094489,742.5157480314961,9.062007874015748,1003.3395669291339,696.3297244094489,27.248031496062993,982.2775590551182,678.099409448819,34.35433070866142,968.1535433070867,688.117125984252,29.31003937007874
13133000001,13,133,000001,1259.7881963596249,1469.2634675491818,27.407979407979408,1284.2596065453208,1406.6166574738004,43.069681926824785,1263.7036219893362,1379.208678065821,72.43537414965986,1249.9996322853465,1375.2932524361095,61.66795366795367
13133000004,13,133,000004,614,673,9,609,649,21,594,623,39,587,625,33
13133000005,13,133,000005,336.8869374313941,366.788144895719,1.9934138309549945,334.89352360043904,350.84083424807903,7.973655323819978,327.9165751920966,342.86717892425906,12.957189901207464,325.9231613611416,343.86388583973655,11.960482985729966
13133000006,13,133,000006,141.11306256860593,126.21185510428101,2.0065861690450055,144.1064763995609,119.15916575192097,2.026344676180022,140.0834248079034,120.13282107574094,5.042810098792535,139.0768386388584,119.13611416026345,6.039517014270033
