GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16USSRISA,G16USSDBAR,G16USSLBUC,G16PSCRECH,G16PSCLHOS
1312100005F,13,121,00005F,6.999999999999999,71,2,10,66,3,27.999999999999996,41
1312100005J,13,121,00005J,47,350,21,69,308,24,122,233
1312100005K,13,121,00005K,85,1255,55,152,1120,77,342,854
1312100006B,13,121,00006B,197,1012,69,384,800,81,572,504
1312100006D,13,121,00006D,1154.012181112058,4573.526917797512,255.7181030631518,1942.3505814360772,3712.7899447706304,275.77000084616293,2637.366654829255,2425.058626045755
1312100006E,13,121,00006E,253,1216,53,414,984,88,611,690
1312100006F,13,121,00006F,280.56476757721487,1452.7463943944756,106.83427092797862,510.20852751586057,1182.166138118941,102.84046640730652,790.7732950930755,732.86312954333
1312100006G,13,121,00006G,76.05936073059361,420.2420091324201,20.00152207001522,140.67275494672754,349.4870624048706,23.54490106544901,217.69863013698628,224.49010654490107
1312100006I,13,121,00006I,230.97805002552323,1435.434405308831,82.2797345584482,384.6329760081674,1236.1786625829504,88.2276671771312,615.6110260336907,922.920877998979
1312100006J,13,121,00006J,279.9406392694064,1374.7579908675798,84.99847792998477,542.3272450532725,1098.5129375951294,79.45509893455099,773.3013698630136,661.5098934550989
1312100006N,13,121,00006N,332.734126984127,774.2301288936627,64.2468074949278,544.7490750686239,579.6430361618332,43.84968373314238,644.2932032462107,395.3688089270796
1312100006Q,13,121,00006Q,34.62301587301587,240.3826530612245,9.892290249433108,49.461451247165535,219.60884353741497,10.881519274376418,88.04138321995464,164.21201814058958
1312100006R,13,121,00006R,207.08049535603715,868.5603715170279,39.256965944272444,364.10835913312695,706.625386996904,38.27554179566563,528.0061919504644,405.328173374613
1312100007A,13,121,00007A,1905.2051093751534,2309.9596669914768,229.76688584981116,2471.1794059140166,1702.7080441232474,181.63140731510106,2767.0682368487383,1233.8506819374684
1312100007B,13,121,00007B,1215.307512834098,941.2171168987903,107.32424212333927,1652.348756934371,545.9995292023034,68.9532271515559,1755.3960123851737,368.32471569860337
1312100007C,13,121,00007C,1164.4928909952607,1329.936018957346,90.58767772511848,1474.6516587677725,987.914691943128,70.94075829383887,1620.9644549763034,626.1090047393365
1312100007D,13,121,00007D,1010.7463628046357,1419.7366351840146,156.37819161331674,1348.6402289981313,1054.826389442581,125.01478335685755,1547.1571187121397,808.4744119428672
1312100007E,13,121,00007E,431,900,61,581,708,62,689,536
1312100007F,13,121,00007F,905.1511654666701,1273.836728008592,109.7279890762835,1271.00437710125,914.9900507803661,84.738507858577,1487.6538880550343,584.1565874625903
1312100007H,13,121,00007H,589,775,51,837,530,54,944,350
1312100007J,13,121,00007J,605.4927577912571,1120.444391083859,139.2302301324321,930.7391282011765,824.9051605037484,102.61680028218423,1096.146937163553,595.0943943405366
1312100007M,13,121,00007M,192.99320162902367,432.2289878074444,40.45709472125838,250.01246301466801,353.8743887429539,32.993801339455366,326.0747830922066,266.8231064401906
1312100007N,13,121,00007N,152.72151898734177,639.0189873417721,43.40506329113924,189.69620253164555,555.4240506329114,43.40506329113924,297.40506329113924,426.0126582278481
1312100008A,13,121,00008A,962.7269039005106,943.4694382829376,80.42663944257778,1240.3760454028793,669.67394494971,65.06552390317475,1352.5053421965554,467.9483363626914
1312100008B,13,121,00008B,1203.825161487044,968.4646021075694,121.18820096821938,1552.0737101368743,614.3759231502496,102.44128563636963,1668.4263362979186,451.54462763099826
1312100008C,13,121,00008C,593.6704445800937,320.9965164743264,44.01465915488504,747.3036178636146,177.20184176808834,30.330740123563803,776.7602488442363,127.11842123838237
1312100008D,13,121,00008D,432.06676635193156,278.79850805265323,32.67875359914439,562.2072440845285,168.98806713170146,24.679421053731225,609.8105290114049,86.43693965860432
1312100008E,13,121,00008E,995.405044201584,892.0446146318646,90.070612838774,1371.6926634795932,568.2044927634603,53.50943334923546,1484.2482906286723,376.0414727020114
1312100008G,13,121,00008G,678.1749598715891,938.7243178170145,60.74598715890851,850.94341894061,696.8723916532905,70.61035313001605,947.7780898876405,473.776886035313
1312100008H,13,121,00008H,844.8665480651155,884.2725306212412,77.87375127260515,1259.3601278377785,540.9845429641991,34.26764171835805,1346.9896102941948,310.6538514017024
1312100008J,13,121,00008J,849.4986517100331,1007.7148542754493,114.77431511226665,1311.2452450554958,636.103471524021,71.39996047741792,1428.4725141503855,444.48568008472785
1312100008K,13,121,00008K,260,397,64,399,288,37,484,184
1312100008L,13,121,00008L,753.2835512864847,1683.6702963400126,181.75692085060186,1110.6902176452559,1305.8584168328043,147.38435499193892,1369.5288660760866,947.6709271900919
1312100008M,13,121,00008M,693,558,43,937,341,32,1003,199
1312100008P,13,121,00008P,168,633,50,246.00000000000003,532.0000000000001,58.00000000000001,342.00000000000006,429
1312100009A,13,121,00009A,460.2258726899384,1488.558521560575,136.58316221765915,682.9158110882956,1251.022587268994,125.69609856262834,905.6057494866529,970.9281314168378
1312100009B,13,121,00009B,6.672620910560661,214.56452593951843,2.2955609072641363,15.698800078401602,189.18663999159574,6.42515256069613,29.255573713930115,137.79839758090773
1312100009C,13,121,00009C,32.684378320935174,1537.1562167906482,23.77045696068013,122.81402763018066,1323.222104144527,34.66524973432519,253.55154091392137,931.0095642933051
1312100009D,13,121,00009D,19,910,10,71,761,17,141,546
1312100009E,13,121,00009E,31.049757281553397,774.3429264909847,22.178398058252426,78.5748959778086,671.6886269070735,31.683425797503467,139.40707350901525,532.2815533980582
1312100009F,13,121,00009F,953.355859879858,1457.184851034418,173.02201607481317,1346.369974669904,1062.4243066720076,150.8417699134276,1510.98096748907,840.1666569743167
1312100009G,13,121,00009G,399,1480,120,661,1205,124,888,898
1312100009H,13,121,00009H,85,466,27,124,406,35,201,311
1312100009I,13,121,00009I,10,518,5,56,417,13,93,303
1312100009K,13,121,00009K,76.93425199115347,2366.1369683280745,42.813471063462934,211.38011316234972,2003.8733897826605,69.30275170941265,392.50836535682447,1567.3769497139867
1312100009M,13,121,00009M,288,993,114,460,827,101,605,653
1312100010A,13,121,00010A,29.496843709993282,1759.2411580716143,25.250261120091352,132.71453179233558,1521.3187647821167,32.659133633704016,318.2765830747989,1066.800243459657
1312100010B,13,121,00010B,55.91306064407658,2510.097043914438,31.950320368043762,189.70502718525984,2222.544160602044,57.909955667079316,483.2485955666619,1564.567250522643
1312100010C,13,121,00010C,20.760071476490356,1568.1771547286705,15.691528861106216,95.65752497194424,1371.4880527293694,31.04146996719872,205.47903160485126,1025.6680238543513
1312100010D,13,121,00010D,52.831389183457055,2050.455991516437,15.949098621420998,178.4305408271474,1676.6489925768824,45.85365853658537,321.97242841993636,1246.0233297985155
1312100010E,13,121,00010E,8.168610816542948,551.5440084835631,9.050901378579002,45.569459172852596,476.3510074231177,11.146341463414634,87.02757158006362,338.97667020148464
1312100010F,13,121,00010F,18,600,7,54,513,7,111,358
1312100010G,13,121,00010G,21,818.9999999999999,2,82,702,18,143,532
1312100010I,13,121,00010I,10,242,5,20,218,2,52,160
1312100010J,13,121,00010J,17.586102719033235,678.7531290461804,9.275787656452309,54.67198964177816,586.7367285282693,16.913681484678463,134.67155804920156,411.96245144583514
1312100010K,13,121,00010K,32.629732225300096,867.0470914127424,11.406278855032317,75.19390581717451,761.4718374884579,21.751615881809787,173.3674976915974,510.16989843028625
1312100010M,13,121,00010M,30.370267774699908,1207.9529085872578,19.59372114496768,105.80609418282549,1035.528162511542,36.248384118190216,210.6325023084026,779.8301015697137
1312100010P,13,121,00010P,17,715,11,51,629,16,102,454
1312100010R,13,121,00010R,8,367,5,24,319,10,47,244
1312100011B,13,121,00011B,65.55612299168762,3086.459401938798,37.686943843395646,227.9152292217495,2719.061003247463,81.93929642638038,540.4277306486191,1960.013641466847
1312100011C,13,121,00011C,29.17215477074357,1663.5428428261507,15.939188806200548,116.51783816452516,1513.8822244064536,35.39131371456875,317.5448754290011,1045.0121428087868
1312100011G,13,121,00011G,19,972,14,92,785,26,167,547
1312100011H,13,121,00011H,12,347,4,27,302,8,66,208
1312100011J,13,121,00011J,22.803445575567736,808.7079091620986,4.886452623335944,52.1221613155834,699.5771339075959,11.401722787783868,148.2223962411903,473.1714956930305
1312100011K,13,121,00011K,27,1079,18,87,950,16,178,670
1312100011M,13,121,00011M,32.7718257451136,1701.1747415555544,18.665870617481197,110.1898682419471,1513.500946534716,39.602020255107135,284.6410284170639,1124.8261224661408
1312100011N,13,121,00011N,31.16177174962556,1432.0200599098312,15.298188259801872,101.88779451232028,1269.0870593244179,27.66341014665744,256.76025423664385,884.1431715717207
1312100011P,13,121,00011P,17.9126213592233,1008.0825242718448,13.932038834951458,88.56796116504854,845.8737864077669,25.873786407766996,159.2233009708738,584.1504854368932
1312100011R,13,121,00011R,22.097170432112307,826.9545953059882,8.604518534766397,62.80193024786138,690.4362798859399,17.54430796227243,120.7530160122834,519.4482342618995
1312100012A,13,121,00012A,111,2389,65,235,2109,112,458,1615
1312100012D,13,121,00012D,11,579,9,33,503,17,72,399
1312100012F,13,121,00012F,10,437,9,34,361,17,74,297
1312100012G,13,121,00012G,27,424,9,57,342,11,85,223
1312100012I,13,121,00012I,6.999999999999999,425,4,33,345.99999999999994,9,58.99999999999999,246
1312100012J,13,121,00012J,25.880184331797235,1195.4654377880183,18.912442396313367,73.65898617511522,1041.1797235023041,23.889400921658986,156.27649769585253,795.3179723502304
1312100012K,13,121,00012K,66.58927203065134,1352.1938697318008,36.9816091954023,139.76781609195402,1173.9954022988506,60.10344827586207,242.64750957854406,935.2911877394636
1312100012L,13,121,00012L,8.27027027027027,382.40202702702703,1.2263513513513513,27.81081081081081,312.28378378378375,8.905405405405405,63.891891891891895,243.20945945945945
1312100012M,13,121,00012M,30,1243,12,91,1084,19,184,787
1312100012N,13,121,00012N,8,359,6,22,321,10,44,247
1312100012S,13,121,00012S,19,908,12.000000000000002,73,764,28,144,572
131210002F1,13,121,0002F1,216,1704,107,416,1433,128,738,960
131210002F2,13,121,0002F2,47,419.99999999999994,19,95,337.99999999999994,30,150,242.99999999999997
131210002L1,13,121,0002L1,552,2965,198,880,2509,228,1414,1739
131210002L2,13,121,0002L2,130,575,28,197,456,49,311,301
131210003P2,13,121,0003P2,1.3402061855670102,24.76877761413844,0.12371134020618557,3.5390279823269513,21.362297496318114,0.14138438880706922,3.9587628865979383,10.522827687776141
131210004X1,13,121,0004X1,28,923,20,82,803,24,155,598
131210004X2,13,121,0004X2,4.789559246510408,190.39769923599522,6.578448803305807,16.76104350244067,158.0717951125686,9.572805319808838,28.150590613803637,125.1193902689607
131210005A1,13,121,0005A1,147,1465,83,237,1290,132,488,897
131210005A2,13,121,0005A2,120.67072433578305,1497.91262770534,60.83400152465096,225.3849892552642,1305.4378359961984,108.70337977355663,426.8352893860756,909.5181867292077
131210006L1,13,121,0006L1,148.91950464396285,513.4396284829721,28.743034055727556,265.89164086687305,408.374613003096,18.724458204334365,358.99380804953563,219.671826625387
131210006L2,13,121,0006L2,132,338,15,220,249,17,282,141
131210008F1,13,121,0008F1,866.951147486754,631.7527940958136,88.80355191138351,1232.4749691345978,332.18479264376134,37.060548224054635,1260.6613546581823,240.94894731375499
131210008F2,13,121,0008F2,0,0,0,0,0,0,0,0
131210008N1,13,121,0008N1,313,232,32,445,133,6,463,80
131210008N2,13,121,0008N2,402,500,22,517,353,27,593,181
131210010H1,13,121,0010H1,3,214,3,14,188,7,35,142
131210010H2,13,121,0010H2,31,1095,23,102,929,21,186,658
131210011E1,13,121,0011E1,16.286018727416675,624.9305192601896,12.130008512462124,34.6240408598182,567.098464780432,17.156010214954552,108.50809874456066,436.33034901094715
131210011E2,13,121,0011E2,6.000000000000001,496,7,45,411,19,87,306
131210011E3,13,121,0011E3,38.12868254042255,1714.951394722049,23.030518379729443,77.35375229016182,1592.380427436719,34.08993998587822,247.7393684499194,1239.5664753069739
131210012E1,13,121,0012E1,25.416075650118206,561.1087470449173,7.82033096926714,56.69739952718676,480.9503546099291,9.775413711583925,102.6418439716312,340.1843971631206
131210012E2,13,121,0012E2,2.221757322175732,5.408520349942943,0.3141879041460631,2.414758463294028,4.708330163560289,0.3949790794979079,3.1194370483073413,3.7792316470140737
131210012H1,13,121,0012H1,12.82325194228635,474.17536071032185,6.269145394006659,40.74944506104328,399.23057713651497,12.82325194228635,82.92369589345172,300.06409544950054
131210012H2,13,121,0012H2,32.17674805771365,1189.824639289678,15.730854605993342,102.25055493895672,1001.769422863485,32.17674805771365,208.0763041065483,752.9359045504995
13121003P1A,13,121,003P1A,243,1592,116,378,1371,159,665,1037
13121003P1B,13,121,003P1B,0,0,0,0,0,0,0,0
1312100AP03,13,121,00AP03,103.19187407671541,309.1061688146299,13.250626050634201,107.96039121797158,280.4582303499567,24.286585502521522,146.6326076104121,228.80072130813508
1312100AP05,13,121,00AP05,1722.255863949517,1224.6939356026962,106.62041321717591,1995.0504347033725,900.0299746350794,85.48843942638429,2215.0150709802488,612.827239932957
1312100AP06,13,121,00AP06,586.6195258199284,389.07890021019205,63.65274320507247,709.7410404201877,265.73753812456533,45.06467642284457,760.3979108340961,216.06741109253883
1312100AP10,13,121,00AP10,421,249,38,487,171,40,511,159
1312100AP14,13,121,00AP14,1191.0319461853178,1029.0878556762113,138.93705033660223,1455.1568916742833,755.5935890636649,116.77530167136095,1624.6958333508064,574.9301398853022
1312100CH01,13,121,00CH01,42.15181689937607,87.50478784785264,4.622473977683158,41.004512387118176,82.67663089338441,4.275787841391475,53.449968534156916,63.805681512255745
1312100CH02,13,121,00CH02,108.95679304516527,73.36936747391486,3.246749809471235,104.0426551638171,63.79253921513072,6.930818146902523,110.55548016751335,55.25608465534282
1312100CH03,13,121,00CH03,224.21769461576162,147.00221868416924,11.178650001098099,211.81790928968786,129.90737365921052,17.71943767670613,228.14400055697587,114.60117506694564
1312100CH05,13,121,00CH05,159.31735554165462,40.589419925868526,9.82925485729224,155.54102906439354,36.22490593518631,9.62068772349146,157.17317262177076,36.718188353702374
1312100CP02,13,121,00CP02,73.04931034203416,447.3772704944137,25.967804493403154,106.10344649883938,384.04484067559457,25.08155777269577,165.10803865531898,297.71995653604415
1312100HP01,13,121,00HP01,492.898058346027,1205.1260418620386,69.77336969954057,535.9262553615907,1049.1119463341356,87.71561999884311,692.6040652558402,841.9027960027555
1312100JC01,13,121,00JC01,1294.2947678098155,1828.2588220174055,117.52403874192427,1568.9294508608718,1438.2322117845779,135.00065340277044,1938.292341039526,936.1600717987044
1312100JC02,13,121,00JC02,714.5650969529086,747.8531855955679,36.78947368421053,789.578947368421,561.9667590027701,58.02493074792243,916.9584487534626,374.16343490304706
1312100JC05,13,121,00JC05,651,736,81,767,561,75,875,449
1312100JC06,13,121,00JC06,1025,713,55,1149,512,70,1256,408
1312100JC07,13,121,00JC07,1207,1390,107,1418,1059,113,1641,752
1312100JC08,13,121,00JC08,964,872,110,1109,663,99,1234,536
1312100JC09,13,121,00JC09,806,1059,89,942,817,108,1122,610
1312100JC10,13,121,00JC10,715.5590693045174,891.7940140558986,78.91761455963601,832.1559138365291,701.0543884059149,96.4196112284693,961.2682401689958,526.9790319304518
1312100JC11,13,121,00JC11,1224,897,77,1387,667,104,1521,520
1312100JC12,13,121,00JC12,1126.1296610169493,553.9754237288136,39.22796610169492,1208.4127118644067,404.7177966101695,53.57966101694915,1238.0728813559322,337.74322033898306
1312100JC14,13,121,00JC14,1050.8703389830507,733.0245762711864,61.77203389830509,1253.5872881355933,515.2822033898306,41.42033898305085,1375.9271186440678,351.25677966101694
1312100JC15,13,121,00JC15,202,294,29,206,257,38.00000000000001,245,219
1312100JC16,13,121,00JC16,950.1141341322782,835.985018124402,106.36233819915934,1110.2542937008504,648.1468336962616,94.1503391595069,1225.9205799208403,515.0697730483881
1312100JC18,13,121,00JC18,1010.5581429875187,726.6831737301158,91.86892208977443,1190.6212302834765,556.7256678640331,68.90169156733081,1295.3518014658193,408.8167032994962
1312100JC19,13,121,00JC19,1169.6924356311383,1181.0211759278081,135.0008218686463,1360.3928972917438,921.4042107957958,135.0008218686463,1521.8274465192858,733.535934209358
1312100ML03,13,121,00ML03,1799,755,131,1992,537,102,2090,446
1312100MP01,13,121,00MP01,151,161,20,153,140,24,164,142
1312100PA01,13,121,00PA01,391.4070138808311,1083.6665183701668,33.08945493223637,408.336996764295,957.3182048977286,51.71329863734692,530.209625148182,736.278930607373
1312100RW01,13,121,00RW01,2149.072525974085,1320.0254173750143,153.33878143031387,2413.472560304373,986.6571963338807,161.6566076823926,2565.3815565248933,778.7772116140069
1312100RW02,13,121,00RW02,1450,1232,173,1714,907,173,1878,731
1312100RW03,13,121,00RW03,1200.2644776119403,1463.8626865671642,151.9128358208955,1371.4068656716418,1168.2325373134329,198.07223880597016,1531.1698507462686,986.3632835820896
1312100RW04,13,121,00RW04,833.8603221083455,747.9203513909224,97.48696925329429,973.0819912152269,583.0407027818447,87.58945827232796,1056.0901903367496,470.3402635431918
1312100RW05,13,121,00RW05,440.244618460598,706.0647267077582,71.8819858896643,483.603564005909,605.2709487545209,77.6841607661352,588.6006759716774,494.71703988589474
1312100RW06,13,121,00RW06,989.3281918412467,985.1430660874731,110.21433325042855,1138.5022415556705,770.6504816029017,139.66195628162484,1310.5829220009293,612.6536460280835
1312100RW08,13,121,00RW08,960,527,78,1109,365,71,1137,322
1312100RW09,13,121,00RW09,2660.2810072958346,1352.7832431160273,183.06895740174159,3022.5648387855967,991.4629324546952,176.32431160273006,3165.165921393269,806.4669333960933
1312100RW10,13,121,00RW10,1361,935,123,1606,648,123,1686,555
1312100RW12,13,121,00RW12,2597.167809470376,1647.8860964786495,195.50974748496557,2904.1801119650654,1225.5577296362967,210.23918662966878,3107.4958887977045,975.5474639157363
1312100RW13,13,121,00RW13,1283.4311186491298,1058.8805730067859,157.68438316217924,1499.997644890857,827.3440103889025,136.72633223556048,1623.7499456004152,699.5996999790358
1312100RW16,13,121,00RW16,747,560,54.00000000000001,851,434,49,910,345
1312100RW17,13,121,00RW17,670.9540263543191,982.20439238653,110.78711566617862,801.0248901903367,794.60878477306,134.06822840409956,923.3273792093704,660.0532942898975
1312100RW19,13,121,00RW19,858,569,76,1010,410,63,1111,289
1312100RW20,13,121,00RW20,1541.3781305590242,1211.7898800679395,127.4264947957234,1806.2336020387197,901.4821443427129,130.90417532087457,1967.3863238458484,673.6803414656075
1312100RW21,13,121,00RW21,1399.4435634315405,876.8512810505653,118.3476452405556,1574.1934609034665,681.7990373832172,99.75395828148612,1691.486917269024,533.9834371674481
1312100SC02,13,121,00SC02,18.55090403929444,580.4328022676742,8.351365872422004,47.345548391790096,527.4831074677447,11.150876351050734,125.32132741064589,358.496989796231
1312100SC04,13,121,00SC04,220.4521772467022,392.1423420201299,10.920002761566863,225.4101262171456,354.4145044808348,18.8644676743226,270.08106837189166,279.96238531824963
1312100SC10,13,121,00SC10,26.56043419603029,771.4177291682605,13.771279550101944,57.06013345459076,688.833113650992,23.59252859183792,137.73432639269103,539.2809920707105
1312100SC13,13,121,00SC13,82.46169691089422,1429.9387494404752,12.615075353729098,124.97983231480727,1296.3679409812307,29.066989978178487,283.3829755950242,1006.3945927630961
1312100SC15,13,121,00SC15,176.5814360770578,3947.9728546409806,64.85376532399299,290.10683012259193,3626.6234676007007,88.31348511383537,755.3388791593695,2733.9334500875657
1312100SC20,13,121,00SC20,66.7965072133637,2105.7433561123767,25.79271070615034,135.57706909643127,1949.6643887623388,32.406226271829915,423.2649962034928,1400.742596810934
1312100SC27,13,121,00SC27,40,1276,11,81,1152,26,230,834
1312100SS01,13,121,00SS01,1374.2904643071845,954.5269762047897,99.97820171177356,1664.1045426427006,658.5286108412325,85.97120805510522,1762.3805645256516,494.46566793121747
1312100SS03,13,121,00SS03,430,492,61,564,353,64,619,274
1312100SS04,13,121,00SS04,667.1941570298235,1210.8338405356055,111.69324406573341,847.0894704808278,951.8636640292149,133.4388314059647,1003.262325015216,772.9567863664029
1312100SS05,13,121,00SS05,657,652,66,857,465,51,927,317
1312100SS06,13,121,00SS06,523,465,44,677,299,38,733,216
1312100SS12,13,121,00SS12,791.9333517548407,841.9153663318191,103.51644102066795,1081.646598052956,584.2060039209166,50.07992919713435,1157.4095069650066,396.02447219237365
1312100SS14,13,121,00SS14,473.49948927477016,319.48927477017367,44.23697650663943,593.1031664964249,213.8120531154239,27.85291113381001,640.6169560776302,134.34933605720124
1312100SS16,13,121,00SS16,963.5033499580086,748.9323551131573,84.58792907751797,1294.6106889541466,452.3651829464928,49.362270855735936,1341.1195170710184,322.4204968818703
1312100SS17,13,121,00SS17,976.8690471392894,907.7735958179271,70.18203830333765,1161.6883962861352,676.4379692713968,94.92133296309873,1277.4920329321474,537.9096468019395
1312100SS20,13,121,00SS20,407.5442773971608,752.7340864170595,46.229093864548794,509.6276003471618,595.7736728535134,44.90133550066911,589.9796035981655,474.1925757379609
1312100SS22,13,121,00SS22,656.8357629033164,976.5114089385879,55.235326702664175,780.7584691338968,768.6761094627338,60.16768427762485,874.1827859863156,563.6179737917537
1312100SS26,13,121,00SS26,332,1478,92,431,1277,114,618,1011.0000000000001
1312100SS31,13,121,00SS31,333,382,22,416,268,26,460,178
131210AP01A,13,121,0AP01A,1660.640926087083,1447.1538420163292,100.60122128475224,1941.3239449330474,1051.380495231058,117.46639630556231,2190.389144858597,761.1220071098087
131210AP01B,13,121,0AP01B,206.47881445736675,250.62783309734257,30.39567018200479,225.7460202945648,205.95467993055522,31.411085903381593,262.38834201859856,162.189032435507
131210AP01C,13,121,0AP01C,644.0523453130414,507.6897198393112,65.10787773169558,750.2335735401748,375.93737077666924,62.00396250635712,834.7077153367184,285.25886782280134
131210AP01D,13,121,0AP01D,233.14489495374448,301.50201747755364,30.159892995543093,269.0001359015497,235.3410288855778,32.06790493959687,322.3031324372861,180.94333099780496
131210AP01E,13,121,0AP01E,0,0,0,0,0,0,0,0
131210AP021,13,121,0AP021,1010,879,118,1160,685,132,1281,586
131210AP022,13,121,0AP022,627.5557377814392,657.475898245941,71.64604623590566,675.8762931382711,535.8510663381015,74.4736902160214,792.03867290677465,397.5666392062841
131210AP02B,13,121,0AP02B,133.2644776119403,127.86268656716419,8.912835820895523,152.4068656716418,97.23253731343284,4.07223880597015,163.16985074626865,64.36328358208955
131210AP04A,13,121,0AP04A,634.8748692963674,381.03360513244365,51.24262460950025,728.1937104364736,263.2793811293761,38.19724849721032,753.7903634567949,226.73750199378424
131210AP04B,13,121,0AP04B,124.76851851851852,103.59567901234568,12.098765432098766,146.69753086419755,74.10493827160494,14.367283950617283,171.65123456790124,47.63888888888889
131210AP07A,13,121,0AP07A,1159.2562503755462,1077.0595457393754,124.13309613123084,1252.6998180210649,867.4471806140931,145.24497798226565,1395.6900993158622,732.3172897156151
131210AP07B,13,121,0AP07B,812.9378237200327,579.0021518476447,69.00585805113002,946.6082518794643,414.3098382690263,59.68038289171804,1012.4783671318129,323.63209874080417
131210AP09A,13,121,0AP09A,1288.3734769913876,1248.8517075823195,127.32908154193086,1525.0991731641589,961.1670140313685,125.45277541602415,1730.7301346508239,709.3328117896333
131210AP09B,13,121,0AP09B,223.34191606891886,293.60259751599216,19.70083673255417,247.72143549061443,247.88566494865373,23.424542685535357,301.52531611471676,185.11821659715832
131210AP12A,13,121,0AP12A,130.56823118721937,237.98606677386795,13.890237360342487,141.68042107549337,187.981212276635,25.92844307263931,186.12918062858932,153.71862678779019
131210AP12B,13,121,0AP12B,127.37942610352798,272.5576722973398,15.175622890360454,140.8617332261564,223.1585887230368,17.712320296829358,180.4141589165934,167.75950514873372
131210AP12C,13,121,0AP12C,472,353,33,525,272,39,570,208
131210AP12D,13,121,0AP12D,0,0,0,0,0,0,0,0
131210CH04A,13,121,0CH04A,267.13177118668335,219.38708205544157,18.063159446210864,287.6620896948814,176.17472849259983,13.40834619571323,308.3306146193459,124.65240722903665
131210CH04B,13,121,0CH04B,0.3241175541278043,0.788194961174433,0.04419784829015513,0.3167512460794451,0.7513634209326372,0.03683154024179594,0.4346121748531921,0.5745720277720167
131210CP011,13,121,0CP011,126,529,23,169,455,31,220,363
131210CP012,13,121,0CP012,104.41606665938333,383.65192406276,18.609188103501886,145.61554948610421,319.6164920625583,17.403199684015025,175.65673863168422,244.7671841200743
131210CP01B,13,121,0CP01B,74.30553276286484,169.50463017231274,9.35605438987223,86.96542023209471,150.74334779041143,5.588676591255421,109.9433829562771,104.62126362677294
131210CP04A,13,121,0CP04A,0.12292995287481963,1.4136944580604256,0,0.061464976437409814,1.5366244109352454,0,0.30732488218704906,0.9219746465611471
131210CP04B,13,121,0CP04B,1.8770700471251802,21.586305541939574,0,0.9385350235625901,23.463375589064754,0,4.692675117812951,14.078025353438852
131210CP051,13,121,0CP051,39,877,10,80,778,15,191,548
131210CP052,13,121,0CP052,0.5426783575019637,16.421918992233334,0.02359471119573755,1.4392773829399905,14.180421428638267,0.3067312455445882,3.2324754338160444,9.862589279818296
131210CP053,13,121,0CP053,0.2599034310850532,7.864903827617261,0.011300149177611008,0.6893090998342715,6.791389655744216,0.1469019393089431,1.548120437332708,4.723462356241401
131210CP05B,13,121,0CP05B,1,57,1,8,48,2,9,40
131210CP06A,13,121,0CP06A,11.484496287737647,210.30101548726705,2.023161083365615,20.191364248177457,179.3328743229659,2.116656828002192,46.59245536340663,134.06236195815055
131210CP06B,13,121,0CP06B,0,0,0,0,0,0,0,0
131210CP07A,13,121,0CP07A,8.333113936674147,364.15759162303664,8.088087758663676,23.224153577661433,308.54339067564194,13.809309399152331,49.99491398653702,266.010805285465
131210CP07B,13,121,0CP07B,0.7024952015355086,12.469289827255277,0.11708253358925144,1.22936660268714,10.595969289827256,0.11708253358925144,2.8099808061420344,7.903071017274472
131210CP07C,13,121,0CP07C,1.0238095238095237,45.15,1.0238095238095237,2.8666666666666667,38.18809523809524,1.7404761904761905,6.142857142857142,33.069047619047616
131210CP07D,13,121,0CP07D,0,0,0,0,0,0,0,0
131210CP07E,13,121,0CP07E,0,0,0,0,0,0,0,0
131210CP07F,13,121,0CP07F,1.0238095238095237,45.15,1.0238095238095237,2.8666666666666667,38.18809523809524,1.7404761904761905,6.142857142857142,33.069047619047616
131210CP081,13,121,0CP081,4.022840102337281,133.48179119915346,2.0126404564590192,9.044678001161799,125.3628866770562,2.0370485622665915,22.104873672918607,100.26101961467586
131210CP083,13,121,0CP083,1.4031921810534587,94.70750629429303,1.2090626123980897,4.866116537077801,81.45313061990448,3.3583930498252967,12.090626123980899,70.18330797101095
131210CP084,13,121,0CP084,3.6531179105648195,102.83598353096347,1.4747781747823574,8.512161631314607,91.05297923538805,2.235689581726225,20.41399429035758,66.82923844246494
131210CP08A,13,121,0CP08A,3.813008510726845,199.22969468547765,2.8597563830451342,8.579269149135401,182.07115638720688,4.766260638408556,28.597563830451342,142.03456702457498
131210EP01A,13,121,0EP01A,90.72822987497258,877.266944505374,23.87584996709805,130.97609124808073,765.3915332309717,37.86027637639833,204.65014257512613,587.0048256196534
131210EP01B,13,121,0EP01B,169.1745996929151,1635.7784601886378,44.51963149813556,244.22197850405792,1427.1721868830884,70.59541566132924,381.5968414125905,1094.546940118447
131210EP02A,13,121,0EP02A,62.83043706820321,609.0996693189322,17.155990681184157,95.01189598330438,523.2818573230213,28.29210475049555,142.69574833876618,418.8689377331401
131210EP02B,13,121,0EP02B,59.39368186613527,568.883483765092,16.198276872582348,89.41448833665456,488.7560075020514,26.781151096002812,133.90575548001408,392.21427734146056
131210EP02C,13,121,0EP02C,79.28195211254327,757.4719851614296,21.66799435784523,119.32616316005173,650.7793299960736,35.68962966136823,178.74789851500103,522.1548529821836
131210EP02D,13,121,0EP02D,13.95791818075255,133.69147813855352,3.806704958387059,21.013011370296564,114.86097761106552,6.2937521978666044,31.46876098933302,92.17301605907865
