GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18067000010,18,067,000010,29,13,3,2,26,15.000000000000002,5,0,22,22,1,0,31,13,22,22
18067000020,18,067,000020,27.731689296160333,5.824320338268647,0.1744911664948232,0.04211855742978491,19.46694407803026,10.14923492415556,4.1805081032705065,0,17.26236822765702,13.43804788938837,2.1022879251866207,0,26.785841727141488,6.902540516352533,19.184148049573132,14.588471308780461
18067000030,18,067,000030,1.976675708366857,0,0,0,1.976675708366857,0,0,0,1.976675708366857,0,0,0,1.976675708366857,0,1.976675708366857,0
18067000040,18,067,000040,47,47,13,1,42,53,11,1,40,60,7,0,50,54,53,52
18067000050,18,067,000050,279,163,26,10,231,205,32,1,223,230,15,0,272,181,223,234
18067000060,18,067,000060,66.35128252038743,48.12325702469734,8.021569979322035,4.006162851234867,45.31430541297822,64.17255983457628,11.021569979322035,1,50.31430541297822,64.19104838828088,10.003081425617435,0,66.36977107409203,54.107849896610176,52.28349115680388,68.20953694198548
18067000070,18,067,000070,293,193,39,8,241,256,30,2,228,279,21,0,300,210,248,268
18067000080,18,067,000080,207,153,32,7,165,186,44,0,157,215,25,0,201,180,173,214
18067000090,18,067,000090,20.061376337964344,6.021535557180471,1.0037687225065823,0.0010767778590235217,14.0549156708102,12.03014978005266,2.003768722506582,0,13.0549156708102,15.03338011362973,5.383889295117609e-4,0,19.06460667154141,9.018843612532912,15.049531781515084,13.0366104472068
18067000100,18,067,000100,207,160,13,4,176,171,33,0,176,192,13,0,216,156,177,199
18067000110,18,067,000110,36.11554881320482,19.746899588815843,4.018472559839659,1.9979686742860265,23.103400317669585,30.755445607248145,6.027708839759488,0,30.082206170628428,27.775394004269813,3.022305124105096,0,35.15600109578012,25.70981969618097,26.120071638957782,32.75623118294262
18067000120,18,067,000120,336.81849721363835,208.26942579186513,26.90561959990602,5.979026577756894,281.014249154574,258.09464727317254,31.888141748036766,0,263.0771694213033,288.98628459158317,15.944070874018383,0,342.79752379139524,207.27292136223898,264.0736738509295,292.9723023100878
18067000130,18,067,000130,358,225,23,12,292,276,45,0,289,297,24,0,353,240,296,307
18067000140,18,067,000140,205,188,31,15,169,226,42,0,176,235,22,0,213,203,176,245
18067000150,18,067,000150,66,288,16,4,58,287,23,0,55,297,15,0,74,285,69,293
18067000160,18,067,000160,252,145,26,11,210,170,45,0,211,194,19,0,242,167,220,199
18067000170,18,067,000170,280,193,38,10,240,233,46,1,242,255,23,0,290,209,232,276
18067000180,18,067,000180,241,144,25,8,193,173,46,0,197,196,18,0,242,159,220,182
18067000190,18,067,000190,163,153,27,11,131,179,38,0,137,182,24,0,155,171,141,191
18067000200,18,067,000200,446,250,38,10,393,316,34,0,376,338,23,0,462,260,347,383
18067000220,18,067,000220,45,18,6,0,35,26,8,0,32,33.00000000000001,4,0,46,19,33.00000000000001,33.00000000000001
18067000230,18,067,000230,36.52741658740195,12.946396955172187,0.765814638458682,0.2679926107360882,32.11746701791817,16.78588254555324,1.4519018714621637,2.8341816300290774e-4,32.84919098901909,15.852468043400538,0.5388194031022056,0,38.03186190498338,9.596021503404103,31.84947440718209,16.008805254517906
18067000250,18,067,000250,227.41288407608104,109.03902504065393,15.061065169020598,9.997358830156497,207.29740212873716,132.13141969174671,19.05815078897503,0,204.25546250120237,148.1801443150799,5.0451272177824285,0,248.30701036556866,99.16243049752829,193.34940548133042,157.14339588821963
18067000260,18,067,000260,102.74152952843842,28.12772818243952,4.962711445598659,4.3583363898984,91.7265225397665,35.59023218881338,11.783966720320516,0,85.5096423207449,45.27732305215886,7.425630330422115,0,103.74882128793885,34.948983457161376,88.33860423341677,47.77711561293407
18067000270,18,067,000270,501.89610440160567,222.25052381120156,39.038542124800244,9.038542124800243,433.8093846208051,286.29870146720185,48.10599084320067,0,440.7419359024047,306.3950567792025,21.067448718400424,0,510.89610440160567,241.317972529602,441.790113558405,311.40469231040254
18067000280,18,067,000280,444,240,54,16,361,322,64,1,375,330,35,0,450,272,377,358
18067000290,18,067,000290,89.74647887323944,290.1802816901409,11.966197183098592,1.9943661971830986,67.80845070422535,308.1295774647887,17.949295774647887,0,69.80281690140845,311.1211267605634,11.966197183098592,0,102.70985915492957,285.1943661971831,77.78028169014085,311.1211267605634
18067000300,18,067,000300,94.31489425866667,69.26236846126696,12.112479384466798,4.167501504616112,74.3822252458762,95.6982152902557,8.860890476367663,0,77.65898257752266,95.16293159823996,6.117850799256881,0,91.76608412750663,83.20040888884752,70.34421010522725,106.64050746271134
18067000310,18,067,000310,101,180,15,6,80,197,23,1,77,206,14,0,103,191,80,215
18067000320,18,067,000320,256,162,34,3,211,206,34,0,212,221,16,0,250,183,204,232
18067000330,18,067,000330,201,139,21,1,179,158,23,0,173,175,12,0,205,146,186,168
18067000340,18,067,000340,9,2,0,3,8,5,1,0,8,5,0,0,9,4,8,5
18067000350,18,067,000350,417.3059621807233,185.6446775989119,26.099181169063367,11.09918116906337,356.08280455033076,241.76865406024112,42.27274821492426,1,341.9092375044699,281.01660698289953,16.173567045860896,0,433.3059621807233,192.8182446447728,340.03321396579906,295.0414022751654
18067000360,18,067,000360,390.41540404040404,222.885101010101,37.86868686868687,13.373737373737374,338.30429292929296,274.62247474747477,45.148989898989896,0,331.6780303030303,296.9962121212121,25.541666666666668,0,382.3686868686869,254.95959595959596,333.2108585858586,310.4911616161616
18067000370,18,067,000370,263,172,28,10,210,227,29,1,201,235,28,0,261,192,219,237
18067000380,18,067,000380,337,189,41,14,294,228,53,1,282,250,31,0,331,220,284,277
18067000390,18,067,000390,196,141,15,8,164,169,27,1,166,179,15,0,201,147,163,191
18067000400,18,067,000400,241,225,21,15,196,254,37,1,202,267,19,0,260,217,207,276
18067000410,18,067,000410,435,260,42,12,369,330,48,1,354,364,24,0,455,263,358,377
18067000420,18,067,000420,340,236,44,15,288,291,49,0,276,317,27,0,333,272,295,319
18067000430,18,067,000430,462,199,24,10,390,254,41,2,391,279,17,0,470,199,389,287
18067000440,18,067,000440,469,206,26,8,395,270,39,0,385,301,21,0,469,212,378,312
18067000450,18,067,000450,545,278,42,15,466,353,47,2,452,386,31,0,550,284,445,409
18067000460,18,067,000460,427,291,28,17,374,339,46,2,369,372,20,0,454,281,354,395
18067000470,18,067,000470,435,260,19,5,368,304,43,0,370,326,19,0,433,265,368,338
18067000480,18,067,000480,344.31707611506545,97.80601002688816,18.96238969909056,8.982184594306055,300.4041736540136,143.71495350889688,31.936656335310417,0,285.43386599683686,162.67734320798743,21.95645123052591,0,336.33291203123787,116.76839972597872,275.45366089205237,182.63775341755644
18067000490,18,067,000490,658.7165784397038,242.28975165236358,43.621752908882144,14.111955121353779,615.927854074928,313.2818017598144,28.53267774319466,0,601.0446239095652,333.3799841473653,19.285738343476922,0,693.1943144490305,224.16639385351266,572.8001291668252,360.6885278458365
18067000500,18,067,000500,518.7042244206813,196.12523942012757,42.805336801488124,7.965285217870104,449.01981658967793,270.79386942497973,41.81021423222528,0.9951225692628506,466.9320228364092,274.7872736933331,17.914358578614962,0,537.6244672279773,197.10960032997218,430.09096445484727,309.62947760883475
18067000510,18,067,000510,347,220,30,7,318,261,27,1,301,286,20,0,362,224,306,287
18067000520,18,067,000520,501,261,27.999999999999996,4,438,315,30,0,441,325,16,0,511,251,427,344
18067000530,18,067,000530,568,277,34,12,495,344,50,0,473,382,30,0,582,288,461,412
18067000540,18,067,000540,416.58459595959596,222.114898989899,38.131313131313135,7.626262626262626,332.69570707070704,298.37752525252523,43.8510101010101,0,340.3219696969697,306.0037878787879,31.458333333333336,0,415.6313131313131,244.04040404040404,330.7891414141414,336.5088383838384
18067000550,18,067,000550,117.06461950732864,41.460542206129496,7.263704896777236,2.0484485752791115,104.59671317195968,57.90877368721873,7.276305317909342,0.0048774307371493505,104.62158665849904,64.00201321317314,1.1379507328197105,0,123.14363123499402,36.49078479864577,94.50233875590432,70.1520726918852
18067000560,18,067,000560,14.166824583802025,6.619616447158241,1.8858438930945867,2.81343558258013,12.246487612318502,12.273315562176563,0.022995385592624415,0,11.338058744160143,12.261817869380252,0.011497692796312207,0,16.968762473585844,6.642611832750865,11.322728487098393,12.280980690707437
18067000570,18,067,000570,52.656253471087055,36.19083381261811,4.017006979500365,1.026728041334632,48.459436119910364,46.14344607553086,1.1391095236323363,0,40.11793560628031,52.6787297675466,3.882149200743119,0,55.39929314819784,40.252793385037556,47.432708078575736,49.201153903075216
18067000580,18,067,000580,505,153,30,9,437,219,43,0,422,261,17,0,518,159,413,276
18067000590,18,067,000590,451.2683107038397,136.17567966173135,28.82550883350518,6.957881442570216,407.5330559219698,189.85076507584444,29.81949189672949,0,373.737631772343,237.56195211061163,16.89771207481338,0,460.2141582728585,149.09745948364747,360.81585195042686,262.41152869121953
18067000600,18,067,000600,527.3269890195663,229.03131463978778,28.040318020605504,19.002104337573716,504.277472368826,260.0789206823716,35.040519632094174,0.002724936182814887,473.28300258180707,307.0818314659,18.030103450955714,0,582.3225393225725,192.0617803834631,456.2834861453999,335.10716233750003
18067000610,18,067,000610,341,74,17,2,308,105,24,0,288,128,18,0,349,77,287,142
18067000620,18,067,000620,571.8309859154929,169.57746478873239,30.56338028169014,9.859154929577464,516.6197183098592,224.7887323943662,35.49295774647887,0,504.7887323943662,253.38028169014086,19.718309859154928,0,587.6056338028169,170.56338028169014,486.056338028169,279.01408450704224
18067000630,18,067,000630,529.6730109804336,148.9686853602122,44.959681979394496,11.997895662426282,480.722527631174,200.9210793176284,48.959480367905826,1.997275063817185,467.71699741819293,228.9181685341,31.969896549044282,0,556.6774606774275,150.9382196165369,458.7165138546001,262.89283766249997
18067000640,18,067,000640,528.6829238849346,166.19398997311185,39.037610300909435,11.017815405693945,465.5958263459864,226.28504649110312,51.06334366468958,0,442.56613400316314,272.32265679201254,22.043548769474086,0,548.6670879687622,165.23160027402128,454.54633910794763,270.36224658244356
18067000650,18,067,000650,392.2834215602963,135.71024834763642,34.378247091117856,6.8880448786462205,350.07214592507205,190.71819824018556,28.467322256805335,0,353.9553760904348,197.62001585263474,15.714261656523078,0,418.8056855509695,127.83360614648737,339.1998708331748,215.31147215416345
18067000660,18,067,000660,424.2603254852953,91.46972128700723,34.05740860628754,3.8924386334672385,361.9835536072565,153.7461187888066,33.08484349517818,3.403420359041012e-5,325.0075647783475,208.2375028868571,14.5964406702806,0,416.47626503924704,110.93099553084649,330.84571221549453,212.13024782815666
18067000670,18,067,000670,428.7396745147047,114.53027871299277,28.942591393712462,8.107561366532762,365.0164463927435,167.25388121119343,42.91515650482182,0.9999659657964096,351.9924352216525,199.7624971131429,24.4035593297194,0,436.52373496075296,128.06900446915353,349.15428778450547,216.86975217184334
18067000680,18,067,000680,390.6208111118486,99.09838311458228,19.242404488268402,6.73484157089394,330.0072369738031,145.28015388642643,36.56056852770996,0,323.2723954029092,172.2195201700022,13.46968314178788,0,378.1132481944741,115.4544269296104,323.2723954029092,176.06800106765587
18067000690,18,067,000690,522.8750965923826,157.95521993024553,28.991780873272916,9.997165818369972,439.8986202999119,232.93396356802032,43.98752960082787,0.9997165818369971,428.9017378997049,253.92801178659727,29.99149745510991,0,511.8782141921757,177.9495515669855,429.9014544815419,270.92319367782625
18067000700,18,067,000700,219,49,14,4,178,75,27,0,172,101,8,0,214,56,156,121
18067000710,18,067,000710,485,96,23,7,433,155,25,0,416,180,19,0,476,109,382,220
18067000720,18,067,000720,295.36208484872947,89.88788466208038,32.870771603815186,8.95265315671153,268.2236012653983,127.89929336759052,26.004803022094478,0.9910411816452059,254.2254039267195,149.9018944952131,14.97972922835127,0,305.2820059571543,105.80635396622665,255.02150462292303,158.10123876959855
18067000730,18,067,000730,608.2730850383656,140.73887730927967,33.826902671578324,6.800968179244296,531.3537531354154,211.99209111858642,48.14216861899286,0.012021096806343147,506.3256919851881,252.41628737470074,23.150170759184444,0,610.2709583804722,153.330474971135,467.0846582188999,307.07466417903674
18067000740,18,067,000740,560.364830112905,137.37323802863995,28.302325724606497,10.246378664044174,484.4226455991862,203.10861551382308,42.85302835891266,0.996937721548451,465.44890408809243,233.68181813008616,26.870100012464288,0,559.4470356623735,145.86317106263837,441.89383715817706,272.8240970513647
18067000750,18,067,000750,521.169014084507,155.42253521126761,37.436619718309856,14.140845070422534,440.38028169014086,244.2112676056338,42.50704225352113,1,431.2112676056338,276.61971830985914,22.28169014084507,0,528.3943661971831,183.43661971830986,415.943661971831,300.98591549295776
18067000760,18,067,000760,447,141,35,8,384,196,48,0,373,227,29,0,463,149,375,242
18067000770,18,067,000770,237.58711592391896,79.96097495934607,22.938934830979402,6.002641169843503,199.7025978712628,114.86858030825327,24.94184921102497,0,188.74453749879763,135.81985568492013,12.95487278221757,0,228.69298963443134,99.83756950247171,201.65059451866958,133.85660411178034
18067000780,18,067,000780,87.0564038892326,21.977070407447002,5.899565260537728,3.503940316237987,74.38128828909764,34.34241228374362,8.837294221554549,0,73.83918427238056,38.31101318573911,5.333353905316563,0,91.04911212973217,24.91479936846382,67.83806824237917,44.776789801498
18067000790,18,067,000790,444,94,21,9,397,133,34,2,389,155,18,0,453,98,368,188
18069000010,18,069,000010,491.1985417051367,104.29277608382779,29.064581022377684,5.0091559471387574,425.9934404250361,147.44228915788727,47.106149828806885,0,410.01865490681337,177.4828791795037,28.050316926562633,0,498.24100773097757,100.26919291007185,412.0806563079477,196.46698377566736
18069000020,18,069,000020,392,77,16,6,365,91,32,0,350,124,9,0,416,50,334,141
18069000030,18,069,000030,407.2855311574964,86.64988055549384,20.684473984058794,3.937108287764517,362.95328377834466,120.09157309234783,28.617312452768147,0,367.86978398028526,125.04436303768578,13.837105140994693,0,413.20654694211896,84.67993065225015,321.7518269335994,169.25657511175402
18069000040,18,069,000040,243.7144688425036,79.35011944450616,21.315526015941206,3.062891712235483,195.04671622165537,96.90842690765218,48.38268754723185,0,197.13021601971474,111.95563696231422,31.16289485900531,0,253.79345305788104,77.32006934774985,212.24817306640062,117.74342488824598
18069000050,18,069,000050,202.35897596143406,69.33345441120298,12.34425927612776,4.745118118427366,145.45496851224175,90.2138002275657,36.98862159780345,0.0023270224173789064,153.0275099663601,96.86565535159424,19.912971529144205,8.248437328294373e-4,192.93693081411195,66.45510149541495,162.5256394140271,99.71025289689356
