GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16USSRBLU,G16USSDKAN,G16USSLDIN,G16USSGMCF,G16USSCRYM,G16GOVRGRE,G16GOVDKOS,G16GOVLSPR,G16GOVGFIT,G16GOVITUR,G16LTGRPAR,G16LTGDCAR,G16LTGLHED,G16LTGGLEA,G16ATGRHAW,G16ATGDHEN,G16TRERSCH,G16TREDBAK,G16TRELOTO,G16TREGHEX,G16SOSRASH,G16SOSDSMI,G16SOSLMOR
29141000007,29,141,000007,457,55,10,0,2,368,136,13,6,1,386,123,11,0,2,394,102,13,12,417,100,412,77,15,4,412,77,22
29141000008,29,141,000008,431,181,14,6,1,331,262,13,11,12,395,214,8,5,5,370,210,14,24,404,214,399,184,15,10,408,177,34
29141000009,29,141,000009,687,192,22,3,0,542,322,17,18,6,595,272,17,10,9,591,250,20,33,615,281,622,228,15,22,625,224,47
29141000010,29,141,000010,1105,350,30,6,3,875,535,42,12,22,949,491,12,10,18,945,464,25,27,1013,449,1026,361,42,13,1029,383,53
29141000011,29,141,000011,422.6466438422335,102.06732581522918,11.568197190096411,6.244513299835774,3.352464002311672,341.0493501327418,169.7859900320545,13.94132033240773,8.625995220779268,7.667551307359349,361.1223402534509,169.857039650428,3.846313821627935,4.306728526415504,4.327625472995938,376.88860184774455,129.07093096363036,16.32698164266731,14.88722607787939,384.6982523918509,149.60015639981103,389.88819582399674,118.419383793793,15.841490601983221,8.659430335307961,402.92540430409366,115.95849347584387,20.21508935745611
29141000012,29,141,000012,459.60074165636587,110.84796044499382,12.548825710754016,6.797280593325093,3.6600741656365883,370.7132262051916,184.57231149567366,15.163164400494438,9.411619283065512,8.365883807169345,392.67367119901115,184.57231149567366,4.182941903584672,4.705809641532756,4.705809641532756,409.9283065512979,140.1285537700865,17.77750309023486,16.208899876390607,418.29419035846723,162.61186650185414,424.04573547589615,128.62546353522868,17.254635352286773,9.411619283065512,438.16316440049445,126.01112484548825,21.96044499381953
29141000013,29,141,000013,52.89035087719298,12.916666666666666,1.3596491228070176,0.13596491228070176,0.2719298245614035,43.64473684210526,20.394736842105264,1.087719298245614,0.9517543859649122,0.543859649122807,44.32456140350877,21.07456140350877,1.2236842105263157,0.13596491228070176,0.543859649122807,42.28508771929825,19.850877192982455,2.5833333333333335,2.039473684210526,48.675438596491226,17.13157894736842,49.219298245614034,13.460526315789474,2.039473684210526,0.543859649122807,49.219298245614034,12.644736842105264,4.078947368421052
29141000014,29,141,000014,304.0342105263158,74.25,7.815789473684211,0.781578947368421,1.563157894736842,250.88684210526316,117.23684210526315,6.252631578947368,5.471052631578947,3.126315789473684,254.79473684210527,121.14473684210526,7.034210526315789,0.781578947368421,3.126315789473684,243.07105263157894,114.11052631578947,14.85,11.723684210526315,279.80526315789473,98.47894736842105,282.9315789473684,77.37631578947368,11.723684210526315,3.126315789473684,282.9315789473684,72.68684210526315,23.44736842105263
29141000015,29,141,000015,567.0995765053117,108.32373980528119,19.459687952198266,2.305333840331974,6.2813624921361555,449.8948154748283,221.51201525868677,17.741396758051142,6.866025319187259,6.293261587804885,497.82610265678306,183.33675006330233,11.994720891157428,4.570210755390269,6.293261587804885,468.74842222777175,172.93894959047097,27.43792326627783,21.158940593275425,511.05678413778764,170.6645533988777,509.8826988454179,142.05016502109643,16.59586929528639,11.448135170246257,524.8007338718309,138.01464089094858,27.478380191551512
29141000016,29,141,000016,312.7450996601451,87.09511343804537,10.981078350326076,3.73685129052999,1.2433360889133829,265.3407825847341,129.8994213281896,9.737742261412693,3.8019380913015524,3.219656471020483,268.632368880316,136.4894369431432,3.212813447230642,1.1714062643519794,3.219656471020483,269.3858822448792,115.68500045926335,10.528970331588132,9.508266740148802,288.15925415633325,115.34588040782585,283.31608340222283,98.7440892807936,9.508266740148802,6.5180857903922105,296.8762928263066,91.71565169468172,17.550564893910167
29141000017,29,141,000017,647.9452838986834,217.59173752145486,22.794936156280695,6.075798914607165,5.035954877818896,491.19705733533084,329.17963549055986,31.663736569007767,15.189497286517913,23.18171896857917,569.7937158334408,282.79676167987856,14.639449168096991,15.026231980395464,10.112726082168404,537.3564136398361,260.4294246624269,34.70163602631135,38.57529788775014,579.805373389025,282.81619755340154,561.9861399105097,243.38375680850854,40.61416963479606,17.391634339686288,573.6693222743643,234.10679313047532,63.95915390949769
29143000002,29,143,000002,157.15055467511885,28.270470153195987,2.0787110406761755,0,0,115.16059165346012,59.866877971473855,6.2361331220285265,4.988906497622821,1.6629688325409404,141.76809297411518,43.652931854199686,0.8314844162704702,0.8314844162704702,0.8314844162704702,125.96988906497623,51.13629160063392,3.325937665081881,3.325937665081881,137.19492868462757,43.652931854199686,127.21711568938194,46.97886951928157,2.4944532488114106,1.6629688325409404,138.8578975171685,38.24828314844163,5.820390913893291
29143000003,29,143,000003,216.85578446909668,39.01109350237718,2.868462757527734,0,0,158.91283676703645,82.61172741679873,8.605388272583202,6.884310618066561,2.294770206022187,195.62916006339145,60.23771790808241,1.1473851030110935,1.1473851030110935,1.1473851030110935,173.82884310618067,70.56418383518225,4.589540412044374,4.589540412044374,189.31854199683045,60.23771790808241,175.54992076069732,64.82725832012679,3.4421553090332804,2.294770206022187,191.61331220285263,52.7797147385103,8.031695721077655
29143000004,29,143,000004,156.95050489826676,29.418377292137652,2.265792514443607,1.1038834463702587,0.5572167797035921,113.74079879427279,67.0559155990957,2.249967344888219,0.5835920622959055,1.6505501130369253,126.87662396382818,56.20170811353931,1.676925395629239,1.1197086159256469,0.5624918362220548,118.59749811605124,54.493132378799295,3.3749510173323287,4.420808841999498,129.27429289123336,50.45018839487566,130.21992464204973,45.01517206731977,3.353850791258478,1.1302587289625723,132.46461693041948,40.620738507912584,7.779934689776438
29143000005,29,143,000005,133.02236623963827,25.41508163777945,1.9602813363476514,0.9262597337352424,0.4729264004019091,96.6043406179352,57.10384325546345,1.9308917357447877,0.5219090680733485,1.3795930670685757,107.51373021853806,48.184124591811106,1.4285757347400152,0.9556493343381061,0.4827229339361969,100.56678221552374,46.69676965586536,2.8963376036171815,3.7148354684752576,109.7189248932429,43.12177844762623,110.3512886209495,38.64722431549862,2.8571514694800304,0.9752424014066817,112.27238382316001,34.9813715146948,6.581783471489575
29143000006,29,143,000006,969.9198174960476,274.2618985571154,29.027385560696406,10.010102812005695,1.99992728479047,834.8128345525349,400.38512092411315,19.016057635461344,8.002813802506383,9.002668372087323,848.829255764044,397.34776693649746,7.0146870918129185,12.00411163094528,8.017573609528831,862.8449498234577,347.3257655229131,26.014141727741443,21.01425080055574,906.8590551935943,350.33860942221565,891.8680783227898,323.3083737014081,18.01735546390024,10.008623195542974,911.8928682266084,304.29660948491585,36.02161252526458
29143000007,29,143,000007,80.14387464387464,84.56125356125357,1.262108262108262,1.893162393162393,0.631054131054131,67.52279202279202,95.92022792022792,1.262108262108262,2.524216524216524,1.262108262108262,71.94017094017094,93.3960113960114,2.524216524216524,0.631054131054131,0,69.41595441595442,91.502849002849,1.893162393162393,5.67948717948718,80.77492877492877,86.45441595441595,72.57122507122507,87.71652421652422,3.786324786324786,4.417378917378917,75.0954415954416,88.97863247863248,4.417378917378917
29143000008,29,143,000008,46.856125356125354,49.43874643874644,0.7378917378917379,1.106837606837607,0.36894586894586895,39.477207977207975,56.07977207977208,0.7378917378917379,1.4757834757834758,0.7378917378917379,42.05982905982906,54.603988603988604,1.4757834757834758,0.36894586894586895,0,40.58404558404558,53.497150997150996,1.106837606837607,3.3205128205128203,47.225071225071225,50.54558404558404,42.42877492877493,51.28347578347579,2.213675213675214,2.5826210826210825,43.90455840455841,52.02136752136752,2.5826210826210825
29143000009,29,143,000009,83.30357142857143,15.267857142857142,2.142857142857143,0,0.5357142857142857,63.482142857142854,32.410714285714285,1.607142857142857,2.142857142857143,0.5357142857142857,74.19642857142857,25.71428571428571,0.5357142857142857,0,0.26785714285714285,65.35714285714286,30.267857142857142,1.3392857142857142,2.9464285714285716,73.125,26.25,69.375,27.053571428571427,2.6785714285714284,0.5357142857142857,73.92857142857143,22.767857142857142,2.6785714285714284
29143000010,29,143,000010,227.69642857142856,41.732142857142854,5.857142857142857,0,1.4642857142857142,173.51785714285714,88.58928571428571,4.392857142857142,5.857142857142857,1.4642857142857142,202.80357142857142,70.28571428571428,1.4642857142857142,0,0.7321428571428571,178.64285714285714,82.73214285714286,3.6607142857142856,8.053571428571429,199.875,71.75,189.625,73.94642857142857,7.321428571428571,1.4642857142857142,202.07142857142856,62.232142857142854,7.321428571428571
29143000011,29,143,000011,24,9,0,0,0,18,14.000000000000002,0,0,1,18,15.000000000000002,0,0,0,18,13,0,3,21,13,20,13,0,1,20,12,2
29143000012,29,143,000012,15.547098718914846,5.525244913338358,0.44084400904295407,0.0587792012057272,0.0587792012057272,12.373021853805577,8.111529766390355,0.35267520723436324,0.20572720422004523,0.0587792012057272,12.461190655614168,8.552373775433308,0.20572720422004523,0.146948003014318,0.08816880180859081,12.020346646571214,8.170308967596082,0.5290128108515448,0.2645064054257724,13.636774679728711,6.965335342878674,12.813865862848532,7.141672946495856,0.41145440844009046,0.20572720422004523,13.137151469480031,7.0241145440844015,0.7053504144687265
29143000013,29,143,000013,62.98803827751196,21.626794258373206,1.6220095693779903,0,0.2703349282296651,44.60526315789474,34.0622009569378,1.6220095693779903,3.7846889952153107,0.8110047846889952,45.145933014354064,37.846889952153106,0.5406698564593302,0.5406698564593302,1.6220095693779903,45.41626794258373,35.41387559808612,1.0813397129186604,2.4330143540669855,51.90430622009569,32.71052631578947,50.82296650717703,31.088516746411482,1.8923444976076553,0,51.0933014354067,31.358851674641148,2.4330143540669855
29143000014,29,143,000014,95.73624401913875,32.87081339712919,2.465311004784689,0,0.41088516746411485,67.79605263157895,51.77153110047847,2.465311004784689,5.752392344497608,1.2326555023923444,68.61782296650718,57.52392344497608,0.8217703349282297,0.8217703349282297,2.465311004784689,69.02870813397129,53.82595693779904,1.6435406698564594,3.6979665071770333,78.88995215311004,49.7171052631579,77.2464114832536,47.2517942583732,2.876196172248804,0,77.65729665071771,47.66267942583732,3.6979665071770333
29143000015,29,143,000015,73.997009569378,25.406698564593302,1.9055023923444976,0,0.31758373205741625,52.401315789473685,40.01555023923445,1.9055023923444976,4.446172248803828,0.9527511961722488,53.036483253588514,44.461722488038276,0.6351674641148325,0.6351674641148325,1.9055023923444976,53.35406698564593,41.60346889952153,1.270334928229665,2.8582535885167464,60.97607655502392,38.42763157894737,59.70574162679426,36.52212918660287,2.223086124401914,0,60.02332535885167,36.83971291866029,2.8582535885167464
29143000016,29,143,000016,120.80663468332095,45.4629470316258,3.1670852201798927,0.22570772762050498,0.9040270827308238,91.15758265211613,68.9915746276033,4.521331585902923,1.5967005048267884,1.3578348824694413,98.6083300080904,66.976951490502,1.8080541654616475,0.0023923444976076554,0.4585924887338329,94.99820253841114,64.25769320881672,3.3904006033027896,3.396381464546809,108.34366660199221,56.79737647485201,102.01906553962286,56.56449171373868,4.748235485772231,1.1285386381025249,108.1143703576253,52.5029487888184,4.073504647408324
29143000017,29,143,000017,44.651162790697676,31.31782945736434,0.31007751937984496,0.46511627906976744,0.15503875968992248,37.82945736434109,34.26356589147287,0.6201550387596899,0.7751937984496124,0.9302325581395349,35.968992248062015,36.89922480620155,1.3953488372093024,0.15503875968992248,0.46511627906976744,35.968992248062015,32.86821705426357,2.0155038759689923,2.945736434108527,40.46511627906977,33.17829457364341,37.2093023255814,33.798449612403104,0.9302325581395349,1.0852713178294575,39.224806201550386,31.93798449612403,2.4806201550387597
29143000018,29,143,000018,243.34883720930233,170.68217054263565,1.689922480620155,2.5348837209302326,0.8449612403100775,206.1705426356589,186.73643410852713,3.37984496124031,4.224806201550387,5.069767441860465,196.03100775193798,201.10077519379846,7.604651162790698,0.8449612403100775,2.5348837209302326,196.03100775193798,179.13178294573643,10.984496124031008,16.05426356589147,220.53488372093022,180.8217054263566,202.7906976744186,184.20155038759688,5.069767441860465,5.9147286821705425,213.7751937984496,174.06201550387595,13.51937984496124
29143000019,29,143,000019,4.064516129032258,28.258064516129032,0,0.1935483870967742,0,5.032258064516128,27.096774193548384,0,0.3870967741935484,0,3.67741935483871,28.645161290322584,0,0.1935483870967742,0,4.064516129032258,27.677419354838705,0.1935483870967742,0.3870967741935484,4.258064516129032,27.87096774193548,3.870967741935484,28.258064516129032,0,0.3870967741935484,5.419354838709677,26.90322580645161,0
29143000020,29,143,000020,16.935483870967744,117.74193548387098,0,0.8064516129032258,0,20.967741935483872,112.90322580645162,0,1.6129032258064515,0,15.32258064516129,119.35483870967742,0,0.8064516129032258,0,16.935483870967744,115.32258064516128,0.8064516129032258,1.6129032258064515,17.741935483870968,116.12903225806453,16.129032258064516,117.74193548387098,0,1.6129032258064515,22.58064516129032,112.09677419354838,0
29143000021,29,143,000021,715.1258477769404,335.4114544084401,11.617935192162774,0.7490580256217031,1.7490580256217032,562.6767143933686,458.370007535795,9.494348153730218,7.621703089675961,5.749058025621703,571.800301431801,464.98794272795783,5.621703089675961,6.872645064054258,7.123587038432555,545.1823662396383,452.11906556141673,14.741522230595328,17.370761115297665,602.7814619442352,400.76337603617185,588.2946495855313,400.0105501130369,15.243406179351922,5.621703089675961,621.4144687264507,372.5124340617935,31.988696307460437
29143000022,29,143,000022,102.45139412207988,36.409947249434815,2.9050489826676715,0.3873398643556895,0.3873398643556895,81.53504144687265,53.452901281085154,2.324039186134137,1.3556895252449133,0.3873398643556895,82.11605124340618,56.35795026375283,1.3556895252449133,0.9683496608892238,0.5810097965335342,79.21100226073851,53.84024114544084,3.4860587792012057,1.7430293896006028,89.86284853051997,45.89977392614921,84.44009042954032,47.06179351921628,2.7113790504898265,1.3556895252449133,86.57045968349661,46.2871137905049,4.648078372268274
29143000023,29,143,000023,60.99246420497362,21.675960813865863,1.7294649585531274,0.23059532780708364,0.23059532780708364,48.54031650339111,31.822155237377544,1.383571966842502,0.8070836473247928,0.23059532780708364,48.88620949510174,33.551620195930674,0.8070836473247928,0.5764883195177091,0.3458929917106255,47.15674453654861,32.052750565184624,2.075357950263753,1.0376789751318765,53.49811605124341,27.325546345139415,50.269781461944234,28.017332328560663,1.6141672946495855,0.8070836473247928,51.5380557648832,27.5561416729465,2.767143933685004
29143000024,29,143,000024,143.40780413159908,53.97934200459066,3.7597551644988525,0.2685539403213466,1.0742157612853864,108.22723794950268,81.9089517980107,5.371078806426932,1.8798775822494262,1.6113236419280796,117.08951798010712,79.49196633511859,2.148431522570773,0,0.5371078806426932,112.79265493496557,76.26931905126243,4.028309104820199,4.028309104820199,128.63733741392502,67.40703902065799,121.11782708492731,67.13848508033665,5.639632746748278,1.342769701606733,128.36878347360368,62.30451415455241,4.8339709257842385
29143000025,29,143,000025,848.0642693190513,288.6534047436878,17.08033664881408,0.5057383320581484,3.0229533282325938,658.8125478194338,453.25019127773527,21.11476664116297,7.540168324407039,11.03442999234889,698.5019127773527,429.69854628921195,10.045906656465187,6,3.0114766641162967,652.4100994644224,441.62968630451417,18.586074980872226,20.586074980872226,766.2486610558531,360.9403213465952,730.0879877582249,365.4345830145371,25.620504973221117,3.5286916602907423,772.742922723795,329.3312930374904,23.10328997704667
29143000026,29,143,000026,55.99366085578447,13.718436344426836,1.052826201796091,0,0,42.92657157950343,22.521394611727416,1.1584786053882725,1.126782884310618,0.04226096143687269,44.6027469624934,22.10935023771791,2.0211304807184365,1.0211304807184365,0.021130480718436345,44.20126782884311,18.299524564183834,2.0845219228737455,0.08452192287374538,46.486529318542,19.10935023771791,42.23296354992076,18.193872160591653,2.063391442155309,0.04226096143687269,46.52879027997887,16.972002113048074,0.14791336502905442
29143000027,29,143,000027,143.91032403918612,51.143933685003766,4.080633006782215,0.5440844009042954,0.5440844009042954,114.52976639035418,75.08364732479276,3.2645064054257724,1.9042954031650339,0.5440844009042954,115.34589299171063,79.16428033157499,1.9042954031650339,1.3602110022607385,0.8161266013564431,111.26525998492842,75.62773172569706,4.896759608138659,2.4483798040693294,126.22758100979652,64.474001507159,118.61039939713639,66.10625470987189,3.8085908063300677,1.9042954031650339,121.60286360211002,65.0180859080633,6.529012810851545
29143000028,29,143,000028,110.48138928104238,12.523554905669434,1.4310271090419873,0.7148271110907605,0.35743029806806886,82.96032785125315,36.11378715293509,2.5026817873840264,1.7871849753857216,1.072190439068075,91.53497164989531,30.755513761224897,1.7872854305218533,0.35746378311344607,1.0725587745672245,91.89521469177507,24.67645292034679,2.5025813322478947,4.6462925094765,94.04093497172632,28.607382558006496,92.96917983824814,23.960252922395565,3.5743699507714433,2.501442840705069,96.89960720022718,21.459077962053513,6.433778850270617
29143000029,29,143,000029,198.5850785340314,22.493455497382197,2.5706806282722514,1.2853403141361257,0.6426701570680629,149.09947643979058,64.90968586387434,4.4986910994764395,3.2133507853403143,1.9280104712041886,164.5235602094241,55.269633507853406,3.2133507853403143,0.6426701570680629,1.9280104712041886,165.16623036649216,44.34424083769633,4.4986910994764395,8.354712041884817,169.02225130890054,51.41361256544503,167.09424083769633,43.05890052356021,6.4267015706806285,4.4986910994764395,174.16361256544502,38.560209424083766,11.56806282722513
29143000030,29,143,000030,101.22274881516587,18.872037914691944,0,0,1.7156398104265402,76.34597156398104,42.03317535545024,2.5734597156398102,0,0,85.78199052132702,31.739336492890995,1.7156398104265402,0,0.8578199052132701,84.92417061611374,24.876777251184834,1.7156398104265402,4.289099526066351,89.2132701421801,25.734597156398106,79.77725118483413,27.450236966824644,1.7156398104265402,1.7156398104265402,89.2132701421801,20.587677725118482,2.5734597156398102
29143000031,29,143,000031,16.777251184834125,3.127962085308057,0,0,0.28436018957345977,12.654028436018958,6.966824644549764,0.4265402843601896,0,0,14.218009478672986,5.260663507109005,0.28436018957345977,0,0.14218009478672988,14.075829383886257,4.123222748815166,0.28436018957345977,0.7109004739336493,14.786729857819907,4.265402843601897,13.222748815165879,4.549763033175356,0.28436018957345977,0.28436018957345977,14.786729857819907,3.4123222748815167,0.4265402843601896
29145000002,29,145,000002,507.82985520163874,210.13656227733003,38.5684742400273,3.43562534854319,6.859407397649893,480.35353749954663,254.71915737222338,18.87264759476245,10.292664086305784,10.295822299488847,472.6756883711689,264.1310050174359,14.580681957294704,11.14189839556845,9.433955137493928,504.3879134267294,208.4096697401571,23.161455019047136,24.85992363757247,533.5634893006426,227.24757698990587,507.8440671609625,210.95421445476205,30.86693851277663,10.291084979714253,520.7065416673377,197.25198027867336,45.43182940415602
29145000003,29,145,000003,1789.6579662500658,308.3121942553099,34.582954903048474,7.870977451679035,15.539567423202618,1609.553910107845,444.4099632015202,47.23836908370191,23.132437842595053,30.358980678322446,1655.3882978083677,439.7788526474258,21.819742656952844,16.605763165809954,19.999898086393273,1712.7357134707458,327.6152932033,43.09789604661982,34.83771028003588,1791.9757590490913,334.28562197445416,1746.1991628862363,306.5506155208578,58.47187386671254,20.059576694678693,1734.2629576511667,320.19414789731036,81.605727855866
29145000004,29,145,000004,299.14285714285717,84.75714285714285,9.971428571428572,2.9914285714285715,3.9885714285714284,291.1657142857143,92.73428571428572,5.982857142857143,6.98,1.9942857142857142,272.22,106.69428571428571,7.977142857142857,2.9914285714285715,7.977142857142857,287.1771428571429,85.75428571428571,4.985714285714286,16.951428571428572,307.12,87.74857142857142,305.1257142857143,74.78571428571429,8.974285714285715,7.977142857142857,301.13714285714286,76.78,18.945714285714285
29145000005,29,145,000005,644.13851828166,194.0615380718856,18.005761991749587,6.002074317029852,8.001613357689884,576.1329867695805,251.07006581967497,26.00345719504975,13.001843837359868,14.002996235709785,614.1371354036402,249.06937438066504,10.00391815438972,4.001382878019901,9.001152398349918,608.138979241,213.05692847848593,27.004148634059703,15.006914390099505,666.1486593871393,209.05946375485576,653.1428973953898,180.05669799881593,20.005531512079603,21.00345719504975,630.1463545904395,196.05485416145606,52.00829726811941
29145000006,29,145,000006,341.8571428571429,63.24285714285714,8.028571428571428,2.0085714285714285,1.0114285714285713,305.8342857142857,100.26571428571428,12.017142857142858,2.02,8.005714285714285,299.78000000000003,100.30571428571429,7.022857142857143,2.0085714285714285,13.022857142857143,334.8228571428571,68.24571428571429,9.014285714285714,8.048571428571428,348.88,76.25142857142858,339.8742857142857,63.214285714285715,15.025714285714285,2.0228571428571427,342.86285714285714,66.22,16.054285714285715
29145000007,29,145,000007,1532,235,40,9,5,1351,387,30,20,31,1418,358,17,7,16,1409,294,37,40,1498,286,1439,265,43,21,1458,271,63
29145000008,29,145,000008,948.0465489566614,200.19662921348313,20.464686998394864,4.574638844301766,5.149277688603531,824.4494382022472,303.6669341894061,18.160513643659712,13.723916532905298,26.723916532905296,841.1565008025682,305.24719101123594,16.442215088282502,11.86757624398074,11.580256821829856,871.4719101123595,230.90930979133228,33.878812199036915,25.1661316211878,931.3563402889246,226.06982343499197,906.0465489566614,213.3402889245586,28.17174959871589,14.723916532905296,888.2014446227929,224.04173354735153,48.61396468699839
29145000009,29,145,000009,489.6782819485693,201.83461307300146,21.1084606864688,4.593325247920899,6.028240388258632,439.12121090538585,256.32526775931854,13.549111882236536,10.46765639516209,7.617064769613805,454.9381274288921,247.42719709038442,9.904108066010664,8.955786634315636,3.7796744021161324,463.93239137346205,209.55349844871438,18.027005199394353,24.151438863288888,511.8889733077506,198.71468027567266,484.88694281891344,193.32694283707417,19.615829580749526,12.075719431644444,488.8590037723014,199.80329962372116,30.897136821716384
29145000010,29,145,000010,401,74,9,2,1,374,91,9,4,8,352,121,3,3,8,389,81,7,6,399,80,396,77,8,2,388,77,19
29145000011,29,145,000011,1269.295190831752,381.73258979409746,39.92750689021245,19.782333532077576,12.269095540096677,1163.716653491398,483.03230810406467,34.25805980872494,19.107263257570228,30.91956403098104,1213.5620608669205,464.4490608345375,24.13849565934322,10.347961532724652,19.782333532077576,1222.2274076511376,410.1499044838277,42.17099322155597,33.925585609231995,1316.9946987238527,392.61105728309366,1263.1256034205574,375.2536299953882,42.570688642406104,20.010730915420506,1250.6281104971179,391.08961869657173,75.74386088025211
29145000012,29,145,000012,348,106,4,2,4,312,136,8,8,8,303,149,1,7,11,332,115,9,13,363,100,348,102,10,8,342,108,18
29145000013,29,145,000013,1055,117,22,12,9,942,205,28,14,27,996,187,13,6,10,999,156,21,29,1043,155,1025,131,23,18,1029,131,44
29145000014,29,145,000014,1711,243,50,14,12,1530,400,50,21,29,1568,398,28,8,22,1598,320,50,37,1686,317,1635,289,58,17,1651,282,78
29145000015,29,145,000015,352,54,12,1,0,302,88,9,7,5,290,108,7,2,6,327,55,15,10,340,64,324,66,5,5,320,69,19
29145000016,29,145,000016,1407,229,47,8,13,1253,375,34,10,46,1311,341,26,4,30,1352,285,37,30,1427,275,1370,267,37,24,1376,276,64
29145000017,29,145,000017,1562,308,31,13,5,1411,422,41,19,34,1469,398,20,13,21,1478,349,30,52,1539,353,1512,330,42,22,1527,323,68
29145000018,29,145,000018,1094.5828191005637,239.32415389882337,32.434096447554865,4.48879731198784,4.958529097653745,1004.1818965475104,314.2336610051157,30.530437972452706,16.071760617625934,23.199155342138596,1019.3121078673656,310.49055428104657,22.428096693673623,12.372166072440846,15.903355694759096,1044.5245612904312,242.26921638991678,44.89150784464861,33.13661190785607,1114.2854625495777,237.65263535376621,1082.1281301580166,218.67626491811774,41.439144858515746,13.544413318407955,1084.5522565398771,232.31667521167466,48.88890154434516
2914516-021,29,145,16-021,869.413860857034,372.93857716259174,37.35181592004045,11.262616962787405,10.131159513086828,823.5589417836909,435.2048384102023,21.963316840441678,12.86997576539445,17.13114517809857,847.9771753378958,430.1652442458988,21.71873230062548,10.211455747068085,7.123996680819944,862.0978764897361,355.83113184310787,26.83981930945884,41.21864915976112,930.3408347085358,358.93567460806514,893.282619261466,343.7274524931024,33.83884268317207,20.09473217304933,907.5468123068844,340.71194163476684,50.27766701720379
2914516-027,29,145,16-027,1048.1190866174709,395.41045687078946,51.21119200483632,8.674608617134378,11.053935282816038,1005.167392554595,459.91238170065066,24.414373082671755,12.80279800120908,17.349217234268757,1018.5975353292816,468.9386343657504,16.509638362487653,11.193345232477698,8.53519866747272,1048.1190866174709,389.3242898438292,27.633278620134522,33.30121579810977,1143.5460197535713,357.14147281682386,1113.9516443167402,341.192593426794,33.58003569743309,12.102629079089633,1098.981753748153,363.0185249192916,41.27565549312471
2914516-028,29,145,16-028,397.15943920227596,129.10792387993217,13.0444534562848,4.563731679790688,2.413936999698622,368.4948564579767,153.99665591480124,13.601312443237406,3.628878791438007,8.779054007339138,381.73517928390964,150.50666726585536,8.501238098182048,4.197102749538688,2.703141629452347,395.26254384006825,127.43058731000691,12.077743024544668,8.986264598686795,418.19501819664237,122.83044022364527,413.07459699822203,110.88583793394362,13.055854051605715,5.52135013461236,403.1909763675175,122.80083192503888,16.294134927132863
2914516-029,29,145,16-029,827.4163566759765,221.26445967097334,30.195069060826295,8.683811584657741,12.516182427842873,736.7105122455646,290.6053530165408,30.221628249179723,15.1097926173455,28.16696286483511,760.7178423170197,292.9404724896994,18.547482032207903,14.54829257404997,16.889623169436284,782.6585945465808,247.7754425300025,35.68325575229432,25.709789623595807,839.6294303837695,248.65220998718186,822.5137411791875,221.23178875349052,29.686769472999163,14.981609805798618,825.7967706729111,232.02908543452142,37.174641629476085
2914516-030,29,145,16-030,999.5012852995585,370.65981402562807,36.98654441586612,11.37715523315057,9.848877756199538,915.0058733586253,431.69147147727546,37.30457104685926,18.640053729929893,22.259271184819816,947.9760153861181,422.9736862645435,25.487071247718188,10.735334429672415,15.980683709511261,979.5157342846577,355.6576737960957,44.940190890122544,29.253070224604947,1046.8619778815969,354.1049327321452,1013.8918358541041,328.47107996243017,43.60762210916729,16.842676795984666,1032.5131935385264,327.95157709394937,51.92822238841579
2914516-032,29,145,16-032,649.9651685155354,247.10618665845217,33.76817393428208,6.568994225679859,4.128158208847803,570.7448320386609,310.6734597379184,29.67183240938424,14.02937457329254,18.99589109748989,606.7735474473919,289.43823828861287,24.694710323870236,10.728969118477627,13.212227380576302,599.7055728684956,259.36339454919573,36.34688224823065,37.03676270514703,658.3275405463976,273.98719952755476,625.3765138048318,251.77574746578318,38.75590158111274,11.556721872510519,644.9668353073881,246.21480053651936,45.35671249074256
29147000002,29,147,000002,164.15303331385155,41.2754178842782,2.901741671537113,0.0813793103448276,0,135.96723163841807,66.72223650886421,3.977494642509254,2.0701266315994546,0.9129943502824859,132.67641535164623,67.78016754334698,1.988747321254627,1.2385115916617961,3.8147360218195985,145.66683031365673,51.96939022014416,1.2385115916617961,6.716477693356711,148.22523280732514,54.46423533995714,145.74820962400156,55.53998831092928,1.9073680109097992,1.3198909020066238,151.95858951879993,47.829136956945256,4.971868303136567
29147000003,29,147,000003,243,87,13,0,2,200,122,9,6,2,205,126,4,0,6,192,121,13,6,231,99,213,110,9,2,236,87,12
29147000004,29,147,000004,129.36162361623616,28.014760147601475,9.826568265682656,0.05904059040590405,0.4132841328413284,120.69741697416974,37.32472324723247,2.6494464944649447,1.4132841328413284,1.4723247232472325,110.17712177121771,48.730627306273064,5.29520295202952,0.2361623616236162,1.2952029520295203,105.7011070110701,44.730627306273064,2.8265682656826567,5.003690036900369,109.88191881918819,46.08487084870848,110.58671586715867,37.199261992619924,4.88560885608856,2.4723247232472323,120.17712177121771,34.25461254612546,4.535055350553505
29147000005,29,147,000005,248,51,15,2,0,192,99,11,5,2,227,71,5,2,0,189,89,6,13,207,90,203,75,10,2,228,62,12
