GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRHAW,G18USSDMCC,G18USSLCAM,G18USSGCRA,G18USSIODE,G18AUDRMCD,G18AUDDGAL,G18AUDLOTO,G18AUDGFIT,G18AUDCLUE
29183000122,29,183,000122,411.7942840461661,422.38802278167356,13.468614237925111,12.505650603009812,18.278877406744925,355.0310237859843,443.5501849322331,25.978031480310637,8.658351069105295,28.86149141665434
29183000124,29,183,000124,594.7199729561427,586.9471595331955,16.59648821331043,4.898611814667187,16.649250225606075,520.354537509268,590.8916762480443,29.451970330626715,4.958911257290781,44.875777964608204
29183000126,29,183,000126,784.6556261238021,740.1158148182255,17.002547800498164,7.0121364630149525,27.9472809319428,685.8760018145892,767.163859837851,41.92242190665162,9.98041208608824,27.940054595452544
29183000128,29,183,000128,633,651,16,8,20,574,664,32,13,23
29183000129,29,183,000129,588.8792525690757,453.5228765634883,19.027537325306714,9.99528020893005,20.13830325882753,522.3506602245727,491.6396208024744,31.18095887836818,7.034421257801762,19.16056361217389
29183000130,29,183,000130,646.3782748254602,551.2165665005283,16.356732728829574,3.066448354650852,26.027955373304746,571.9009332485916,591.5467600169292,27.86531694876368,5.822490717839254,25.717549381842296
29183000131,29,183,000131,505,494,12,4,16,445,491,25,9,33
29183000132,29,183,000132,719.5353630122368,844.5856467909151,15.879401114752811,6.947237987704355,22.826639102457168,626.243881463064,853.5178099179636,49.623128483602535,14.886938545080762,38.706040217209974
29183000139,29,183,000139,472,445,10,4,19,403,462,27,11,22
29183000140,29,183,000140,861,867,27,5,28,731,916,52,13,34
29183000143,29,183,000143,483.07243838191613,301.04879813640764,8.001050677578155,1.0004669678125133,16.001809500273488,429.0630406546893,337.0521252820718,19.002860177851645,1.0007588226953343,12.002218097109438
29183000144,29,183,000144,612.9208353569694,483.1801845556095,10.132102962603206,8.046624575036425,8.287518212724624,534.8717824186498,511.4677027683341,27.380767362797474,7.054395337542497,20.450704225352112
29183000145,29,183,000145,574.5845808302611,575.576954890417,8.931366541403023,2.977122180467674,23.816977443741393,528.9353740630902,563.6684661685464,26.79409962420907,10.916114661714806,31.755969924988527
