GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRCRA,G18USSDHEI,G18USSOWRI,G18HALRARM,G18HALDSCH,G18HALITUT,G18HALOWRI,G18SOSDBOS,G18SOSICOA,G18SOSIJAE,G18SOSOWRI,G18ATGRSTE,G18ATGDTHO,G18ATGOWRI,G18AGRRGOE,G18AGRDDOT,G18AGROWRI,G18PSCRCHR,G18PSCDBRA,G18PSCOWRI,G18PSCRKRO,G18PSCDBUC,G18PSCOWR2,G18TAXRRAU,G18TAXDOVE,G18TAXOWRI
38017044-02,38,017,044-02,1287.2279035792549,1911.3988312636961,15.953250547845142,1400.8948137326515,1670.1059167275382,98.71073776479182,2.991234477720964,1699.0211833455076,281.1760409057706,1101.7713659605552,5.982468955441928,1789.755295836377,1335.0876552227903,8.973703433162893,1654.1526661796931,1404.883126369613,5.982468955441928,1483.6523009495982,1529.517896274653,4.985390796201607,1455.7341124908692,1521.5412710007304,7.976625273922571,1410.8655953250548,1632.216946676406,7.976625273922571
38017045-01,38,017,045-01,1366.6767877645104,2034.9702509351218,18.032295232351174,1481.9175312068126,1734.5040691346742,143.17443148899005,2.0071594978564042,1640.6642856645685,315.5710102476649,1254.2232627508777,8.011106946867546,1791.8089183297907,1491.7166595945605,9.019069456935267,1731.4597287191534,1492.920385435527,8.011106946867546,1533.1190903670888,1645.1635576743665,7.008988118319183,1508.0573541311007,1642.1425919849232,5.0193596650208505,1487.9419315411415,1731.3954482224403,6.018556652809535
38017045-02,38,017,045-02,612.943022998997,478.3916074708596,7.985927428900515,671.8503246437559,377.5376215670199,32.95315239053816,4.5955882352941176e-4,410.46274086932283,146.76858792148815,463.22974675858285,5.986343549616564,747.7632804388991,323.59711050282385,0.9988728219949174,730.7806042296913,322.6083479749466,0.9988728219949174,671.8650305261089,356.57324083453847,0.9979537043478586,665.8819038882569,357.5633820388863,0.998413263171388,654.8671888757247,386.5536718179154,2.992941995396517
38017045-03,38,017,045-03,574.7599232437351,501.3351958587826,7.010358361442787,630.8196257652539,403.1518377723378,41.090681384589395,0.001597542760239435,407.0744563920926,142.17007408149337,469.7307537001522,5.003519082898552,722.0141923175191,335.99700767945706,3.005466289535634,713.9708597757398,332.99952910372264,1.0058159534124766,647.8506014059559,374.0973994307331,2.0044429644038755,667.8191477688832,352.10763590441934,3.0022712040151553,628.8255668287916,426.13623445274237,0.004792628280718305
38017045-04,38,017,045-04,233.22734065980592,208.1958206860861,1.0035806381678565,267.24457474912947,156.16236939053357,14.017398529526561,0,164.1611551791954,41.06354460875234,218.17363108728807,0.002871088142405972,303.2810286849868,133.13399116975012,0.0017226528854435833,297.279068255348,131.1331462873277,5.742176284811944e-4,257.2587253011288,164.1422059974555,0.0011484352569623888,270.2645041456887,147.13703425856463,0.0017226528854435833,252.25000959234518,176.1667986913584,0
38017046-01,38,017,046-01,761,1373,11,854,1169,97,3,1120,175,754,5,1069,1020,6,1030,1042,5,898,1134,7,940,1087,5,887.0000000000001,1162,7
38017046-02,38,017,046-02,1475.6766323048805,1810.5132176198886,15.138237604355437,1607.4961838164165,1558.8543663676232,77.73068448016446,7.009874114596817,1553.597639388106,296.35003927404244,1272.2152633445517,6.049370572984085,1958.6191184547322,1248.2646339175358,7.009874114596817,1861.2636503292467,1281.254759802939,11.009874114596817,1674.8417778273051,1407.439653554557,10.019748229193635,1686.9108966294827,1349.1434301166526,11.009874114596817,1625.357946212061,1484.9629816281883,12.019748229193633
38017046-03,38,017,046-03,951.2141521658018,1131.7507157401274,13.588773602368597,1031.77616709413,968.6854325117043,71.82637475537688,0.9706266858834712,943.449138678734,231.00915124026616,807.561402655048,4.8531334294173565,1240.4609045590762,812.4145360844655,0.9706266858834712,1205.5183438672714,811.4439093985819,0.9706266858834712,1065.7481011000514,927.9191117045985,1.9412533717669425,1072.5424879012357,898.8003111280943,0.9706266858834712,1018.1873934917613,979.3623260564225,1.9412533717669425
38019001001,38,019,001001,1180.979508454256,764.986659402101,11.999774365779025,1215.978900179509,642.9888500430001,63.99886061298369,3.9999229601502777,613.9892330514085,221.9960369520473,921.9843596513207,5.999884440225417,1425.975327325623,467.9918146221393,3.9999229601502777,1419.9754209440848,443.9923042878786,4.999903700187847,1221.9789382089239,594.989609961351,2.9999422201127084,1132.9805371536881,653.9885613888187,2.9999422201127084,1169.979840991063,656.9885420062287,3.9999284454784685
38021002601,38,021,002601,81,68,3,94,53,2,0,57,12,71,0,104,42,0,88,58,0,91,51,0,86,52,0,83,59,0
38021002602,38,021,002602,572,555,3,656,443,23,1,443,158,483,2,755,357,1,664,456,0,665,422,0,654,433,0,634,468,0
38021002801,38,021,002801,600,288,0,625,222,35,0,229,156,461,1,677,203,0,638,235,0,633,235,0,621,235,0,597,272,0
38023000201,38,023,000201,348.95314152953847,220.05452698098813,3.9976561445627645,421.94418773897183,124.06721274184821,21.997427240534734,0,154.04848733213123,92.97015498074538,293.9962612342089,0,466.9539339243413,107.03876658054267,0,459.9758063273912,106.01699591261632,0,367.9838552449386,180.02293382634969,1.0011337770472795,405.96502810009804,144.02797761015663,0,362.9483775173213,199.0536475417498,0
38023000202,38,023,000202,156.04685847046153,134.94547301901184,1.0023438554372353,189.05581226102817,91.93278725815178,10.002572759465265,0,98.95151266786877,34.02984501925462,147.00373876579113,0,216.0460660756587,70.96123341945733,0,222.0241936726088,60.98300408738367,0,179.01614475506142,100.97706617365033,0.9988662229527205,190.03497189990196,84.97202238984336,0,161.05162248267865,123.94635245825022,0
38023000203,38,023,000203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38023000204,38,023,000204,120,56,1,137,33,9,1,38,33,103,1,144,35,1,148,30,1,130,46,1,137,39,1,118,59,1
38025000401,38,025,000401,21,108,0,22,97,8,0,89,8,26,0,25.000000000000004,100.00000000000001,0,25.000000000000004,99,0,22,103,0,21,103,0,24,103,0
38025000402,38,025,000402,160,41,1,171,28,3,0,35,27,130,1,170,32,0,168,33,0,164,33,0,156,41,0,153,48,0
38025000403,38,025,000403,216.019801980198,57.33003300330033,1,233.03300330033002,34.31023102310231,4.006600660066007,1,41.2970297029703,39.01320132013201,178.03300330033002,1,239.03960396039605,32.303630363036305,1,246.04620462046205,27.297029702970296,1,224.01980198019803,41.32343234323432,1,220.01980198019803,43.31683168316832,1,191.03300330033005,80.3036303630363,0
38025000404,38,025,000404,66,22,0,68,16,1,0,18,6,54,0,70,13,0,72,11,0,69,13,0,61,19,0,62,20,0
38025000405,38,025,000405,2.98019801980198,49.66996699669967,0,4.966996699669967,46.68976897689769,0.9933993399339933,0,44.7029702970297,1.9867986798679866,4.966996699669967,0,5.96039603960396,45.696369636963695,0,6.9537953795379535,44.7029702970297,0,2.98019801980198,48.67656765676568,0,2.98019801980198,47.68316831683168,0,4.966996699669967,45.696369636963695,0
38025003601,38,025,003601,237,58,1,250,41,5,0,50,36,196,0,259,33,0,255,40,0,236,45,0,233,51,0,219,81,0
38025003602,38,025,003602,155,51,4,186,26,2,0,31,21,151,0,185,25,1,186,25,0,169,36,1,163,35,0,155,52,0
38025003603,38,025,003603,71.000118582536345,14.000039716638968,1.1347611134007582e-6,76.00013078121832,7.0000232626028245,2.0000051064250104,8.510708350505686e-7,9.000030071169505,2.000023546293103,72.00009531993352,2.8369027835018954e-7,78.00012879538636,8.000027801647278,2.8369027835018954e-7,77.00013191597944,8.000023262602824,2.8369027835018954e-7,75.00011971729747,10.000033759143124,2.8369027835018954e-7,72.00011971729747,10.000031489620897,2.8369027835018954e-7,70.00011177396966,13.00004113509036,5.673805567003791e-7
38025003604,38,025,003604,19,1,1,19,1,1,0,4,6,10,0,15,5,0,18,2,0,17,3,0,19,1,0,16,4,0
38025003901,38,025,003901,88,12,1,92,8,0,0,10,17,71,0,88,10,0,91,8,0,90,7,0,91,5,0,79,20,0
38025003902,38,025,003902,135.50618298695835,28.388978781036407,0.9999945240121197,139.73768218845836,20.892900458412576,0.24805832726949517,0,31.207052913075135,14.992156645247658,105.19990126698754,0.03307444363593269,134.8203956774876,23.942495695902835,0,132.82040662946338,27.975548235587247,0,133.68810337893174,22.07480442242233,0,121.37396187624495,33.25665362655327,0,99.82834855199755,62.03374972433704,0
38025003903,38,025,003903,327.4938170130416,82.61102121896359,5.475987880264694e-6,341.2623178115416,53.10709954158742,14.751941672730505,0,71.79294708692485,59.007843354752346,249.80009873301245,1.9669255563640673,346.1796043225124,56.057504304097165,0,346.1795933705366,58.02445176441275,0,338.31189662106823,63.92519557757767,0,319.62603812375505,74.74334637344673,0,287.1716514480024,120.96625027566296,0
38027002301,38,027,002301,360.15005118728095,309.05548989679454,2.0015854540040903,387.13837401926935,248.08532452455506,29.98769366780661,0.9977853818141498,223.05648431394025,100.96578631006655,323.16883781121163,1.9955707636282995,444.1053684835006,216.11408947387176,0,437.16898833380793,222.061706277314,1.9955707636282995,393.1100495842148,257.0684003060703,0,376.1717568548774,270.0095368177753,0,384.1510325642027,270.03961026965425,0
38027002302,38,027,002302,314.8478151276523,245.94270329288696,1.9984040106623506,330.8593998809378,210.91309504909506,18.012177630617703,0.0022146181858501285,182.9421993138731,63.0337747548336,293.829139124724,0.004429236371700257,361.8921946820332,196.88441875588572,0,377.828452599455,183.9369029603423,0.004430591714646478,325.8877669184416,211.93000857854125,0,333.8259849782141,201.98895456104887,0,332.8466928510684,211.95883927524568,0
38029002801,38,029,002801,351,89,1,360.00000000000006,67,12.000000000000002,2,73,44,304,0,372,65,0,383,53,0,353,76,0,342,83.00000000000001,0,329,103.00000000000001,0
38029002802,38,029,002802,313.40987539441295,76.85584257698511,2.994369773622389,320.3973795725313,55.89494381985446,12.975436836750923,0.9980818789709389,87.83437083553673,74.85812711017358,214.5979073256464,1.9961637579418778,315.4074667245149,72.86227369400564,0.9980818789709389,340.359327493724,45.91381468837113,1.9962258262966641,302.43122299915177,78.85132358302434,2.994245636912817,295.44433950458125,79.84971580376921,1.9962258262966641,292.44972145753974,87.83517772414895,1.9962258262966641
38029002803,38,029,002803,257.56120789328094,87.16950769021547,2.0045812889247423,285.59327691575413,58.09162577849485,11.022906444623713,0.0022906444623712195,85.16263575682835,46.130566734355156,207.3894095586031,1,296.60702078252837,61.10536964526907,0,304.6138927159155,53.10078835634433,0,285.5657891822057,66.12140415650568,0,272.52913887080774,76.13285737881753,0.0022906444623712195,268.5405920931196,84.15576382344123,0
38029002804,38,029,002804,245.67773385757312,74.13132982801417,2.0083552414679233,259.6997840456706,40.113914008329296,10.016378647796426,0.9996250073052529,71.15930850050526,57.10418826874836,170.53524690395682,0.0038362420581219843,265.6548734406974,46.15672040290834,0.011500928800202618,268.7438611641081,44.08076893925789,0.0038362420581219843,247.66402680851976,53.15696873690162,0.005754363087182976,231.66572846341217,58.16179550096835,1.001543128334314,236.60299019479302,68.1973319669329,0.011023347886478204
38029002805,38,029,002805,265.3742611820322,63.84969344417434,2.9928178326945174,282.3339125329882,40.90385134816159,5.986080123861639,2.469261436805717e-6,63.84942825064764,37.91142414575756,213.49590277386383,0,273.3552308802995,50.87973728714076,3.9904171922288585,293.30869910652086,38.90779334328494,0,270.3622876108412,52.87530688240844,0,261.3826064200121,58.86154651712448,2.469261436805717e-6,242.42865267471703,76.81819078902632,2.992812894171644
38031002901,38,031,002901,53,50,0,62,36,3,0,42,13,43,0,68,34,0,68,34,0,64,36,0,60,37,0,62,38,0
38031002902,38,031,002902,33,31.999999999999996,0.9999999999999999,45,21,0,0,19,5,38,0.9999999999999999,46,21,0,47,18,0,36,28,0,40,22,0.9999999999999999,40,23,0
38031002903,38,031,002903,59,33,0,62,27,2,0,30,10,48,0,67,24,0,69,22,0,62,28,0,59,28,0,61,28,0
38031002904,38,031,002904,281.6484304457229,115.97613211174321,4.023189352113423,307.74424818392225,76.79511838954015,11.077493652037644,0.012195787818062616,106.92767835133014,47.30190802572377,239.29899791504056,0.012195787818062616,334.90176865239823,59.704545181267896,0.012195787818062616,338.9145234142935,57.67791602499176,1.0127253164947654,309.72693637417547,74.81189817713506,0.007209992220650222,301.6590980207382,76.84662862822228,0.007209992220650222,283.548730515945,105.03492596229448,0.006097893909031308
38031002905,38,031,002905,339.6404390816438,191.79409690407397,4.99470454426468,349.6310408313757,156.83043624570854,25.97181429241054,1.9977758033767623,188.79683686840755,66.92860358403914,254.73218456199228,1.9977758033767623,388.58945798902624,133.854888104629,1.9977758033767623,388.58972302484904,135.85253139009438,2.996729964020837,339.64229433240325,179.80472546662992,1.9977758033767623,341.63954006413445,171.81375477103427,1.9977758033767623,322.65947727085273,198.78558336738,0.9988879016883812
38031002906,38,031,002906,285.7132641577,165.2315777945013,3.982116638955455,305.6269370844949,132.37602579110114,10.950820757127502,1.9900284088051752,155.27680115244894,50.76992732533695,229.9708405870315,1.9900284088051752,331.5112101930417,117.44205848434564,1.9900284088051752,334.49831262759454,111.47094334725756,1.9905433641414514,304.6329527907649,130.3849674716234,0.9950142044025876,289.70362008203585,139.34112522191927,0.9950142044025876,269.7940667979311,174.18104112542557,0.9950142044025876
38033003901,38,033,003901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38035001701,38,035,001701,397.53189660443843,273.47340155570805,1.8691348970864492,396.7904059442696,256.07634419217834,9.538097879602375,0.94996116572415,221.67813535450887,66.13105075894654,335.8730047126809,0.027382379705237953,479.55994567405367,178.70135543154385,0.03512590931029205,457.61511624626206,189.7998699275344,0.9188003632455678,411.5639352091841,220.66356763352113,0.011708636436764017,400.5275556340923,215.00573665779976,0.019452166041818115,399.16909898149,244.81787389290483,0.03890433208363623
38035001702,38,035,001702,1148.7352706377526,1258.9821497981575,8.016824713887205,1180.5841144348674,1126.072598889907,68.96913547131643,3.0123774637753127,994.7182076511251,227.7990156481328,947.9505610265159,2.9881046795048705,1473.5380354715367,858.1651868880678,2.9881046795048705,1374.3723070096557,863.4366347651545,1.0203076774387323,1187.9447232353725,1004.6542837985376,0.9960348931682901,1184.6653451446223,979.6077747637077,0.9960348931682901,1160.736234924313,1107.8526974016324,1.9920697863365802
38035001703,38,035,001703,909,1178,12,892,1100,72,3,981,229,696,4,1204,817,4,1132,829,2,916,986,4,911,968,2,911,1055,6
38035001704,38,035,001704,767,881,3,771,823,32,2,698,164,650,7,994,606,3,930,623,5,819,700,2,800,693,2,777,782,6
38035001705,38,035,001705,1175.5476021284067,1030.3588999072115,2.9400799254953305,1180.4309329269297,961.8681893878079,24.474816183277962,3.913644101697993,807.2928185485583,219.21835440637216,934.8449186961589,1.9548833111602621,1520.9179697746551,602.8330259603248,2.9323249667403934,1433.8364804023417,627.3155971023577,0.9813191349575996,1209.8162222643732,788.7175496131583,0.9774416555801311,1192.1757427114012,774.0326599031915,1.9548833111602621,1147.2095490753377,923.7014350676532,3.9097666223205243
38035001801,38,035,001801,288.5966944587007,200.8978474613679,4.013093608811615,278.6172701296904,181.7743934354298,17.069209075147107,1.0018705155445164,158.738853640084,63.175828461184544,224.47324043276265,2.0018705155445162,324.7612998266182,149.68460868929301,1.003741031089033,325.7276305468169,133.69022023592655,3.0056115466335496,282.60978806751234,166.7762639509743,3.003741031089033,279.62101116077946,168.75755879552915,2.0018705155445162,263.5985649742453,195.82863838622077,2.003741031089033
38035001802,38,035,001802,323.0476557507627,486.8417587907657,7.168522939885923,333.8584555925786,420.6583641611967,37.494702435180045,0.9950945830897779,400.6358323620748,95.36463853475642,256.52615969076453,0.9950945830897779,412.71220793132375,371.0342663055271,1.9901891661795559,394.42859386223574,373.9181196256677,3.0190938923122466,330.0133178323911,421.2139268847286,1.9901891661795559,336.0176954739727,410.9248796234017,0.9950945830897779,323.839889475595,449.5499172138432,1.9901891661795559
38035001803,38,035,001803,160.38751625487646,262.80364109232767,5.797139141742523,156.5227568270481,248.31079323797138,19.323797139141742,0,216.4265279583875,52.174252275682704,136.23276983094928,0,220.29128738621586,195.1703511053316,0,209.66319895968792,192.27178153446033,0.9661898569570871,160.38751625487646,235.75032509752924,0,161.35370611183356,226.08842652795838,0,154.59037711313394,249.27698309492848,0
38035001804,38,035,001804,264,433,16,262,374,50,2,324,98,238,4,342,328,8,332,325,7,275,370,8,270,372,6,274,388,7
38035001805,38,035,001805,446,793,12,471,702,62,4,653,187,335,3,610,595,6,570,604,4,486,682,2,490,666,2,486,697,3
38035001806,38,035,001806,66,131,1,60,127,7,0,119,14,56,0,79,115,0,72,118,0,64,123,0,62,122,0,70,117,1
38035001807,38,035,001807,636,819,7,639,747,48,2,664,143,555,4,837,561,8,812,569,5,647,677,7,629,686,6,643,714,5
38035001901,38,035,001901,268.1946847622113,242.758339957126,2.0154723037879334,268.2280686772341,220.6215285304815,15.069001307241065,1.9972628955937,199.62447146513915,55.12655056964617,219.1357954134889,0.0030349013657056147,339.2568498774872,159.6518994409738,1.0031837998454083,332.2224236731065,158.66389014795692,1.006218701211114,287.1610950169372,190.7111435184273,1.0031837998454083,270.2283664741935,200.6519344759102,1.0001488984797027,271.18906165491904,215.72397068451696,1.0031837998454083
38035001902,38,035,001902,216,159,3,225,128,25,1,130,64,165,0,270,99,2,272,94,3,240,112,1,238,112,1,224,138,1
38035001903,38,035,001903,631,481,9,663,379,60,3,363,220,479,2,788,304,3,766,316,3,694,345,2,667,362,2,662,407,2
38035001904,38,035,001904,402,264,6,418,212,29,0,201,91,330,1,497,159,1,479,168,0,438,195,1,445,177,0,412,230,0
38035002001,38,035,002001,319.39263803680984,207.58554873892297,3.129516019086571,322.32788002726653,175.41990456714385,23.647580095432858,0.06475800954328562,169.08861622358555,101.53306066802999,228.18336741649625,2,365.9618268575324,154.1745057941377,3,360.4723926380368,146.95160190865712,2.0647580095432856,321.3640081799591,179.02385821404226,1,321.58691206543966,177.63531015678257,0,323.5221540558964,183.64280845262442,0
38035002002,38,035,002002,885.7925925925927,690.6,2.0444444444444443,928.8666666666667,587.562962962963,38.370370370370374,0.05925925925925926,506.22222222222223,161.31851851851852,821.1481481481482,0.02962962962962963,1115.0222222222221,435.1259259259259,2.0444444444444443,1109.7037037037037,409.4962962962963,2.014814814814815,941.3111111111111,551.9407407407407,1.0148148148148148,956.0444444444445,524.7185185185185,2.0296296296296297,902.362962962963,608.9851851851852,0.05925925925925926
38035004201,38,035,004201,427,539,10,410,490,47,3,419,122,353.00000000000006,1,559,369,5,525,381,3,473,426,4,455,438,4,429,486.00000000000006,3
38035004202,38,035,004202,283,437,8,297,377,41,1,349,100,216,5,349,347,2,347,332,2,288,381,3,274,388,1,292,391,3
38035004203,38,035,004203,297,319,3,314,272,24,2,266,68,233,3,355,234,2,336,240,1,302,257,1,297,261,4,314,268,2
38035004204,38,035,004204,438,610,5,439,545,47,1,498,117,344,2,564,437,7,561,425,3,466,502,3,453,501,3,447,541,4
38035004301,38,035,004301,700,919,7,711,819,43,2,742,162,551,4,918,632,2,856,639,2,728,718,3,716,703,3,713,792,3
38035004302,38,035,004302,651,916.9999999999999,7,646.9999999999999,847,50,0,740.9999999999999,165,524,3.9999999999999996,884,627,1.9999999999999998,804,657,3,694,746,1.9999999999999998,670,756,1.9999999999999998,670,818,5
38035004303,38,035,004303,502,663.0000000000001,6.000000000000001,519.0000000000001,604,31,0,520,140,435.00000000000006,3.0000000000000004,657,476,1,627,479.00000000000006,3.0000000000000004,528,552,3.0000000000000004,524.0000000000001,545,2,525,589,2
38035004304,38,035,004304,271,492,3,281,439,32,0,404,93,206,1,377,364,0,366,358,0,291,420,1,289,408,1,294,434,0
38035004305,38,035,004305,78,137,1.9999999999999998,71,129,14,0.9999999999999999,118.99999999999999,28,61,0.9999999999999999,98,114,0,88,120,0,74,132,0,66,136,0.9999999999999999,75,133.99999999999997,0
38037003101,38,037,003101,557.9158599248127,172.5516646122341,1.0060391048868835,599.3791561228945,108.44276974653717,22.641432626379704,0.9887293396884597,123.28954600587603,104.36453726657942,475.2351907644945,0,621.0031194941517,106.49361569831935,0.9830684134566411,644.6041083536985,83.90005462407133,0.0071579044155152495,587.5483716972112,131.11422057780342,0,558.9636722781372,143.94484169328237,0.0071579044155152495,556.0962000358927,161.60779149527917,0.0071579044155152495
38037003102,38,037,003102,92.01545479218264,23.00535427075155,4.4829254312495305e-5,99.01657953646063,14.003415049168117,5.00048958398981,4.4829254312495305e-5,22.0032211058078,8.00388551878212,83.01266381476727,0,103.01713258896801,14.003325390659493,4.4829254312495305e-5,103.0182084910715,13.00240261558218,0,96.0163664787245,21.003688037614175,0,98.0148498348057,19.004487413463988,0,95.01504024035839,22.004969446725987,0
38037003103,38,037,003103,167.81438671274122,99.29163936059764,2.9785687427657352,199.5871169239605,59.57519589641999,7.943713252958339,0.9928845515967657,74.46846417037148,41.70386835185014,141.00408382692854,0,202.56657724298418,62.55363727114889,4.24560122809417e-5,207.53180666520132,60.56697659169745,0.9928420955844848,192.63671278272176,72.48311962730075,0,177.74285012459833,81.41925041572077,0.9928420955844848,187.67114371240635,80.42717252835735,0.9928420955844848
38037003104,38,037,003104,5.36696107538381,1.6564694677110525,0.009465539815491728,5.764513747634463,1.0412093797040902,0.21770741575630972,0.009465539815491728,1.1831924769364661,1.0033472204421232,4.571855730882505,0,5.97275562357528,1.0222783000731066,0.009465539815491728,6.199928579147082,0.8045708843167969,0,5.650927269848561,1.2589167954604,0,5.376426615199302,1.3819688130617922,0,5.348029995752826,1.5523485297406434,0
38037003105,38,037,003105,96.85479311618141,38.941617850835826,1.9970060436326065,101.84730822526294,25.961078567223886,4.992515109081516,0,35.94610878538692,10.983533239979337,73.88922361440645,0,106.83982333434444,20.96856345814237,0.9985030218163032,111.83233844342597,18.97155741450976,0,100.84880520344663,26.959581589040187,0,92.86078102891621,30.9535936763054,0,96.85479311618141,31.952096698121704,0
38039002301,38,039,002301,151,101,0,164,82,9,0,80,20,145,0,184,72,0,180,74,0,166,82,0,166,77,0,161,89,0
38039002302,38,039,002302,119.00519459482217,124.00845090799429,2,134.00635756381223,102.00674522014224,5.000542718862019,0,99.00651262634422,24.001473094054052,110.00527212608819,0,161.00752053280226,77.00612497001421,0,159.00775312660028,80.00581484495021,0,126.00643509507822,108.00697781394025,0,130.0060474387482,101.00721040773826,0,128.00534965735417,103.00806325166428,0
38039002303,38,039,002303,132,107,2,149,81,4,0,76,29,101,0,168,59,0,155,69,0,144,75,0,143,77,0,140,82,0
38039002304,38,039,002304,130,124,0,164,83,6,0,89,23,123,0,175,75,0,172,71,0,137,103,0,144,90,0,145,94,0
38039002305,38,039,002305,156.00023002635444,78.00032144708506,2.9490558262244213e-6,171.00027721124766,59.00025066974523,3.0000176943349572,0,54.00021528107532,30.000035388669914,130.0002683640802,1,191.0003361923642,34.00020053579618,0,193.00033619236422,36.00020348485201,0,173.0002565678569,44.0002477206894,0,169.00026246596855,47.000244771633575,0,168.0002388735219,54.0002919565268,2
38041003101,38,041,003101,478,129,3,503,91,17,0,106,88,379,1,521,79,0,527,78,1,484,108,0,468,111,0,456,135,0
38041003102,38,041,003102,66,19,1,71,14,2,0,15,19,50,0,72,12,0,74,10,0,70,14,0,66,19,0,64,21,0
38041003601,38,041,003601,338.9436655515577,101.38490875735744,1.9879393873991653,364.78687758774686,65.60199978417246,12.921606018094575,1.9879393873991653,75.54169672116828,56.656272540876216,284.27533239808065,7.951757549596661,361.8049685066481,72.55978764006953,1.9879393873991653,374.72657452474266,62.62009070307371,0.9939696936995827,350.87130187595267,78.52360580226703,1.9879393873991653,345.90145340745477,84.48742396446453,0.9939696936995827,319.06427167756607,110.33063600065368,0.9939696936995827
38041003602,38,041,003602,103,24,1,113.99999999999999,13,1,0,21,11,92,1,115,11,0,116,13,0,108,16,0,97.99999999999999,23,0,102,23,0
38043001401,38,043,001401,71.85266292420488,42.72320498195966,1.9419638628163483,73.79462678702123,34.95534953069427,4.854909657040871,0,32.042403736469744,11.651783176898089,69.91069906138854,0.9709819314081741,84.47542803251115,28.15847601083705,0.9709819314081741,85.44640996391932,31.071421805061572,0,76.70757258124576,37.86829532491879,0,73.79462678702123,38.839277256326966,0.9709819314081741,64.08480747293949,48.54909657040871,0
38043001402,38,043,001402,46,37,0,52,29,1,0,22,7,52,0,61,20,0,60.00000000000001,22,0,49,29,0,48,31,0,50,31,0
38043001403,38,043,001403,35.99830288191659,39.99811431324065,0,43.99792574456472,29.99858573493049,1.9999057156620326,0,29.99858573493049,3.999811431324065,36.9982557397476,0,51.99754860721284,23.99886858794439,0,51.99754860721284,23.99886858794439,0,43.99792574456472,30.998538592761502,0,40.99806717107167,28.99863287709947,0,41.99802002890268,30.998538592761502,0
38043001404,38,043,001404,437,164,2,478,94,29,1,141,72,367,0,484,113,0,502,95,0,440,140,0,435,142,0,419,170,1
38043001405,38,043,001405,104,25,0,115,16,4,0,19,28,84,0,117,16,1,126,7,0,114,20,0,113,17,0,117,15.000000000000002,0
38043001406,38,043,001406,214.00889090144105,54.00258561929663,1.0000907234840923,224.00957132757173,30.001723746197754,15.000272170452277,0,43.00231344884436,39.00145157574548,174.00753004917968,1,231.0099342215081,38.00167838445571,0,242.00979813628197,28.001496937487524,4.536174204621395e-5,224.00907234840923,42.002086640134124,0,215.008845539699,41.002313448844355,4.536174204621395e-5,221.00857336924673,43.00290315149096,4.536174204621395e-5
38045002801,38,045,002801,422.99999999999994,275,2.9999999999999996,443.99999999999994,224,28,0,210,88,372,0,502,187,1,501,186,2,456,213,2,452,214,1,429,251,1
38045002901,38,045,002901,135,60,0,152,36,4,0,37,19,134,0,156,37,0,165,29,0,155,35,0,150,39,0,150,40,0
38045002902,38,045,002902,224,195,6,246,161,12,0,148,61,200,0,281,135,0,288,136,0,249,155,0,257,144,0,253,160,0
38045002903,38,045,002903,421,327,0,465,253,18,0,266,80,350,0,518,211,0,513,221,0,452,260,0,475,235,0,446,280,0
38047002801,38,047,002801,197.1740100248003,57.29066447879664,2.003742313063883,212.1842700931205,38.23730522503079,6.042884325252032,0,51.303180579150286,32.15880634046083,166.95167405202506,0.003957173257547919,220.25463977098167,37.21366961558233,0,217.3064053136203,33.158698910363995,0.9998925699031675,201.17753747767054,46.256231650543874,0.007914346515095838,196.15037441535185,51.24778015354462,1.0038497431607154,190.13519030290269,64.30969833440656,0.9998925699031675
38047002802,38,047,002802,300.8049336762205,74.7032120056839,0.996042826742452,303.7930621564479,60.75861243128957,10.956471094166972,0,77.69134048591125,40.837755896440534,244.03049255190075,0.996042826742452,321.721833037812,54.78235547083486,0,334.6703897854639,40.837755896440534,0,301.80097650296295,65.73882656500183,1.992085653484904,294.82867671576577,63.74674091151693,0.996042826742452,290.844505408796,79.68342613939616,0
38047002803,38,047,002803,143,74,1,166,44,9,1,47,39,126,2,172,46,2,177,40,1,157,53,2,162,48,1,160,55,1
38047002804,38,047,002804,49,7,1,49,8,0,0,11,6,38,0,45,8,0,51,5,0,43,12,0,50,5,0,44,12,0
38047002805,38,047,002805,51,15,3,64,6,2,0,8,18,43,0,64,7,0,62,9,0,62,9,1,61,10,0,60,10,0
38049000601,38,049,000601,142.99039502751106,61.994782347621495,1.7487469292049216e-4,161.98747667736157,34.998046701215166,9.99907980566741,4.3010118275777074e-5,45.99661529134358,26.998377399872336,129.98985226125748,4.3010118275777074e-5,167.98784466519592,37.99739252965845,4.3010118275777074e-5,162.98979456330434,40.99566877358448,1.999597282740737,115.99457959890742,89.99056647411473,0,149.98910349400117,52.9958144412976,1.1336879269535457e-6,156.9881747472883,43.99767222988039,5.668439634767729e-7
