GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PRELJoh,G16PREGSte,G16PREOth,G16RRCDYar,G16RRCRChr,G16RRCLMil,G16RRCGSal
48029004067,48,029,004067,406.5028770468365,359.2434852695701,17.02242912134256,8.010554880631794,15.007496721724467,365.4549301233286,341.23407941418543,36.03656924776739,42.04107049728008
48029004068,48,029,004068,96.62112481772247,71.53035474530358,6.5541882792507415,2.119982502063489,3.3076998798809605,91.90395024909104,69.05063104247611,9.121824128806203,5.782090733271822
48029004069,48,029,004069,219.73485502478343,411.8364608211064,16.745634550747585,5.909658141839807,2.956094714763166,191.16079155468475,382.27905747623583,42.359046988247364,19.71033564364494
48029004070,48,029,004070,1130,411,31,16,11,1035,379,65,78
48029004071,48,029,004071,118.5189325640101,606.7573025604039,14.16263974035341,2.2362062747926434,5.963216732780382,115.53732419761991,555.3245582401731,39.50631085467003,10.435629282365671
48029004072,48,029,004072,497.54056902061393,1408.2312863659713,48.41799816622992,13.317417876164555,14.590407418176815,454.8686023719826,1347.8806320905683,81.27347461965726,47.11729326841242
48029004073,48,029,004073,388.0023270156687,385,32,9,5,338.00190392191075,368.000211546879,48,31
48029004074,48,029,004074,430.0510481789031,521.6545739375051,27.962943640036293,7.713915486906563,7.713915486906563,377.9821186422838,492.7273908616055,38.56957743453282,43.39077461384942
48029004075,48,029,004075,235,59,5,4,3,200,59,7,30
48029004076,48,029,004076,843,412,43,18,16,757,378,63.00000000000001,101
48029004077,48,029,004077,820,467,34,10,12,744,445,58,66
48029004078,48,029,004078,159,594,18,11,5,148,542,41,33
48029004079,48,029,004079,347,461,38,8,8,303,451,57,32
48029004080,48,029,004080,620.8813397493408,332.0773855847067,27.129836599044165,18,8.129836599044166,573.4918299522083,300.9475489856625,43.12983659904417,61.389509797132504
48029004081,48,029,004081,91.23076923076923,170,28,6,18,61,178,35.11538461538461,13.115384615384615
48029004082,48,029,004082,642,92,11,10,4,607,73,29,28
48029004083,48,029,004083,104.71712473572939,66.82114164904861,6.843128964059196,1.8401691331923888,3.047780126849894,93.446088794926,66.13107822410147,10.235940803382663,8.798308668076109
48029004084,48,029,004084,126,53,2,3,1,120,48,6,10
48029004085,48,029,004085,0.07693846627796416,9.555151016774783,0.6332608988751774,0.0020700932630842374,0.0010350466315421187,0.06693301550639036,9.544800550459362,0.014835668385437034,0.006900310876947459
48029004086,48,029,004086,88.9793503600362,168.87289683492588,8.229156918953947,1.1025387986424593,1.1025387986424593,79.68869776958427,154.8200516011455,12.860390968914546,7.453514960610509
48029004087,48,029,004087,482.1488852257569,326.27344241180737,17.427068140690007,3.872681809042224,9.68170452260556,429.8676808036869,341.7641696479763,34.854136281380015,24.2042613065139
48029004088,48,029,004088,1255.0185796117294,647.1512828517557,59.38009627570841,25.72117876908853,21.701327981730632,1127.3520013695288,638.1830907080887,99.11977138195736,89.73290285526156
48029004089,48,029,004089,767.1106292108229,746.189430232346,63.759844505834636,15.939961126458659,33.87241739372465,672.4671100224747,756.1519059363827,96.63601432915563,71.72982506906396
48029004090,48,029,004090,585.485473289597,589.0074976569822,49.338331771321464,13.288659793814434,19.393626991565135,517.5960637300843,569.5613870665417,77.07310215557638,58.44329896907217
48029004091,48,029,004091,334,198,31,12,8,272,203,52,33
48029004092,48,029,004092,429,531,29,12,10,378,538,44,24
48029004093,48,029,004093,684,648,50,14,19,603,612,98,56
48029004094,48,029,004094,504.34901960784316,511.01176470588234,37,12,13.24313725490196,429.74117647058824,501.03921568627453,61.48627450980392,54.6078431372549
48029004095,48,029,004095,427,475,45,7,8,343,474,68,52
48029004096,48,029,004096,665,415,45,23,7,576,396,86,61
48029004097,48,029,004097,431.1525334577478,418.17803592313965,43.91368396328913,6.9862679032505435,18.96272716596576,350.3114334344201,440.1348779047842,50.89995186653967,41.91760741950326
48029004098,48,029,004098,476.8086419753086,468.2185185185185,46.79506172839506,12.255555555555555,11.425925925925926,418.95679012345676,430.01975308641977,81.1358024691358,52.79506172839506
48029004099,48,029,004099,365,254,26,9,5,306,248,43,43
48029004100,48,029,004100,271,207,24.000000000000004,3.0000000000000004,4,245.00000000000003,204,34,16
