GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19109109022,19,109,109022,137.88524590163934,39.83606557377049,3.1475409836065573,0.29508196721311475,1,0,2.1475409836065573,0,0,0,0,144.21311475409837,33.80327868852459,1.1475409836065573,1.2950819672131149,0,0
19109109023,19,109,109023,115.5608659601391,36.01897120835505,4.502371401044381,0.3751976167536984,0,0.3751976167536984,0.7503952335073968,0.7503952335073968,0,0,1.1255928502610952,115.93606357689279,39.02055214238463,2.2511857005221905,2.626383317275889,0,0
19109109024,19,109,109024,55.9085930276445,17.42605496965543,2.1782568712069286,0.1815214059339107,0,0.1815214059339107,0.3630428118678214,0.3630428118678214,0,0,0.5445642178017321,56.09011443357841,18.878226217126713,1.0891284356034643,1.2706498415373748,0,0
19109109025,19,109,109025,136.5305410122164,42.55497382198953,5.319371727748691,0.4432809773123909,0,0.4432809773123909,0.8865619546247818,0.8865619546247818,0,0,1.3298429319371727,136.9738219895288,46.10122164048866,2.6596858638743455,3.1029668411867366,0,0
19109109026,19,109,109026,167.2894714673226,65.68294778696949,4.1577005374623015,2.255791619631695,0.5508735868448099,0.27543679342240496,1.1278958098158476,0.8263103802672148,0,0,0.5508735868448099,173.85985544117398,58.338550705103366,3.6068269506174917,5.010159553855744,0,0
19109109027,19,109,109027,313.1605587210156,133.7447589070574,8.212891340951245,1.8262875911642664,0.952467097767747,0.5503122528132791,0.4636716171939917,4.947352499837534,0.0039462585435886925,0,2.9086233699215502,328.2144463375676,117.07387396746493,5.340210616126482,8.193083745201632,0.059647514067084,0.9160061123859955
19109109028,19,109,109028,1748.2020781416404,1129.9182219809672,78.07793161824637,9.055508925886656,8.929337633678141,12.890592166508407,9.977267052166184,13.37534022214011,0.9960537414564113,0,30.973296433232253,1950.3844524167946,982.3849107551896,47.068881541179934,47.097711785893836,5.9403990575638534,2.083989780416522
19109109029,19,109,109029,152.89473684210526,48.282548476454295,2.6823638042474607,1.1495844875346262,0.7663896583564174,1.5327793167128347,0.3831948291782087,1.1495844875346262,0,0,0.7663896583564174,150.21237303785782,50.581717451523545,2.2991689750692523,3.831948291782087,0,0.3831948291782087
19109109030,19,109,109030,217.2648162261349,68.60994196614787,3.8116634425637703,1.6335700468130445,1.089046697875363,2.178093395750726,0.5445233489376815,1.6335700468130445,0,0,1.089046697875363,213.45315278357114,71.87708205977395,3.267140093626089,5.445233489376815,0,0.5445233489376815
19109109031,19,109,109031,28.840446931759825,9.10750955739784,0.5059727531887689,0.21684546565232954,0.14456364376821967,0.28912728753643935,0.07228182188410984,0.21684546565232954,0,0,0.14456364376821967,28.334474178571057,9.541200488702499,0.4336909313046591,0.7228182188410984,0,0.07228182188410984
19109109032,19,109,109032,113.46351490236381,44.81808838643371,3.403905447070915,0.5673175745118191,0.5673175745118191,0.28365878725590954,0.28365878725590954,0.8509763617677287,0,0,0.5673175745118191,112.32887975334017,43.39979445015416,2.8365878725590954,3.403905447070915,0,0
19109109033,19,109,109033,91.7601246105919,24.327102803738317,3.8411214953271027,1.7071651090342679,0.42679127725856697,0,0.42679127725856697,0,0,0.42679127725856697,2.5607476635514015,91.33333333333333,27.741433021806852,2.5607476635514015,2.5607476635514015,0.42679127725856697,0
19109109034,19,109,109034,81.3998288342381,21.58041973744917,3.4074346953867107,1.5144154201718716,0.3786038550429679,0,0.3786038550429679,0,0,0.3786038550429679,2.271623130257807,81.02122497919513,24.609250577792913,2.271623130257807,2.271623130257807,0.3786038550429679,0
19109109035,19,109,109035,41.84004655517,11.092477458812512,1.751443809286186,0.7784194707938605,0.19460486769846513,0,0.19460486769846513,0,0,0.19460486769846513,1.1676292061907907,41.64544168747153,12.649316400400233,1.1676292061907907,1.1676292061907907,0.19460486769846513,0
19111111001,19,111,111001,175.31622831998223,90.098159941545,8.057754646228373,0.9767245386327266,0.7325307927957739,1.6814905027929574e-5,0.732513977890746,0.7326148673209136,0,0,2.4417188646041628,168.72420785554652,89.60958748591578,6.836752287233555,7.324921185142097,0.24419374583695258,0.2442105607419805
19111111002,19,111,111002,175.307299270073,90.09525547445256,8.057299270072992,0.9766423357664233,0.7324817518248176,0,0.7324817518248176,0.7324817518248176,0,0,2.4416058394160585,168.71496350364964,89.60693430656934,6.836496350364964,7.324817518248175,0.24416058394160584,0.24416058394160584
19111111003,19,111,111003,9.957664233576642,5.117518248175182,0.4576642335766423,0.05547445255474453,0.041605839416058395,0,0.041605839416058395,0.041605839416058395,0,0,0.1386861313868613,9.583211678832118,5.08978102189781,0.3883211678832117,0.41605839416058393,0.013868613138686132,0.013868613138686132
19111111004,19,111,111004,181.41092584303885,96.36738423479726,7.392221774425701,1.736088024827325,1.3498019274235336,1.5407455626356932,1.1544594652319018,1.0075040998144638,0,0,3.12987822204558,179.24276937591816,99.18315166620546,4.1285846679011,9.773316011655917,0.581628559595423,0
19111111005,19,111,111005,376.87684816664466,200.63183433963735,15.323262709424837,3.616942680600774,2.8127703416728727,3.213023666562043,2.4088513276341423,2.045254894240573,0,0,6.466369913769248,372.17644756416234,206.59531163232975,8.504293429710701,20.44224508254417,1.2080913529666313,0
19111111006,19,111,111006,404.02436612189774,207.61255903671702,8.641782373037167,2.1272352611559704,0.5733217304181439,4.243400411610834,0,9.004772000134277,0,0,9.567023619851314,379.8213082200801,217.56471250506766,15.993009846123654,19.0897667968982,0.01107011070110701,1.5871238628411477
19111111007,19,111,111007,341.42287111879585,178.76555687639078,7.560949119261401,1.9415550096669731,0.4966350373833006,3.614414131587144,0.06524884716139819,7.570649157480589,0,0,8.114093213551207,321.263400421891,186.9708099411587,13.642605104002632,16.327174129163485,0,1.331950167024413
19111111008,19,111,111008,368.41683801598697,196.41018352546112,14.957114864577942,3.542453748722327,2.755241198178857,3.148828372387587,2.3616376516304087,1.9680341050819603,0,0,6.297711319240903,363.6934481063481,202.31422580879467,8.265827286021455,20.07394459736805,1.180816097091918,5.45744657282201e-6
19111111009,19,111,111009,227.9532419533946,117.15145721560252,10.476959588387217,1.269934495562087,0.9524508716715653,0,0.9524508716715653,0.9524508716715653,0,0,3.1748362389052174,219.38118410835054,116.51648996782149,8.88954146893461,9.524508716715653,0.31748362389052176,0.31748362389052176
19111111010,19,111,111010,149,43,4,2,0,0,2,1,0,0,0,142,48,9,4,1,0
19111111011,19,111,111011,163.73097968449852,62.76692473368648,6.373857616857792,1.5222946620874325,0.9989522090924967,1.4506956167413703,0.7372809825950288,0.8088800279410909,0.2378048780487805,0,1.2606234355899646,148.86860410966878,68.44951685197043,9.750858606438094,9.03744397229175,0.2378048780487805,0.2378048780487805
19111111012,19,111,111012,271.08221154945204,104.06757364892704,10.72370762122703,2.465132604225866,1.644303998623945,2.4545454545454546,1.2352130895330358,1.2352130895330358,0.4090909090909091,0,2.0719224196555737,245.23802101638196,114.28955280135955,16.437746411399242,15.215767258966721,0.41173769651101194,0.41173769651101194
19111111013,19,111,111013,127.57018345860965,65.56183523151387,5.863253557289858,0.7106974008836192,0.5330230506627144,0,0.5330230506627144,0.5330230506627144,0,0,1.7767435022090479,122.77297600264522,65.20648653107206,4.974881806185334,5.330230506627144,0.1776743502209048,0.1776743502209048
19111111014,19,111,111014,337.7941370302653,181.73612857100713,7.877761266129715,4.905968278684345,0.9905976624817903,0.9930724010988747,0.9831734466305366,1.9688216318781577,0,0,2.9569445557428633,296.76812404242787,197.3703889110294,4.933190403472275,19.61397416026904,0.0024747386170845377,0
19111111015,19,111,111015,1935.7696958397423,1993.7012536708667,165.09662901278944,51.03631156119382,27.983726012521192,25.160183166404256,11.951577706208065,25.466827321208083,2,2,61.406219053659044,1914.2910787547155,2002.8099558014158,127.55296586411362,151.0133653564737,5.997525261382916,5.080925970134439
19111111016,19,111,111016,248.2515480418567,96.71424647012819,9.848219016036845,2.2576897525095236,1.4958555366498383,2.174251067300927,1.142751323789528,1.1705642188590601,0.3531042128603104,0.02781289506953224,1.8489597495101489,225.33847314998837,105.81998074233127,14.736052205942126,13.5933008821526,0.3809171079298427,0.3531042128603104
19111111017,19,111,111017,538,290,48,10,13,2,0,4,1,0,12,501,309,63,26,1,1
19111111018,19,111,111018,2772.0910240202275,2194.26801517067,171.33249051833124,53.86093552465234,19.9165613147914,27.944374209860936,11.916561314791403,23.88874841972187,4,2.972187104930468,61.9165613147914,2663.758533501896,2255.989886219975,180.3881163084703,119.4715549936789,12.972187104930468,8
19113113001,19,113,113001,375,291,24,2,2,2,2,3,0,1,7,483,195,18,4,1,1
19113113002,19,113,113002,248.00927752227466,149.00515417904148,25.000717103170988,2.0002240947409335,1.344568445600769e-4,4.4818948186692306e-5,1,0,0,0,3.000179275792747,288.0110702802021,113.00421298112956,17.00040337053368,5.0001344568445605,8.963789637338461e-5,0
