GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRREY,G18GOVDHUB,G18GOVLPOR,G18GOVOSIE,G18GOVOWRI,G18ATGDMIL,G18ATGLBAT,G18ATGOWRI,G18SOSRPAT,G18SOSDDEJ,G18SOSLOFE,G18SOSOWRI,G18TRERDAV,G18TREDFIT,G18TRELHIR,G18TREOWRI,G18AUDRMOS,G18AUDDSAN,G18AUDLPER,G18AUDOWRI,G18AGRRNAI,G18AGRDGAN,G18AGRLSTE,G18AGROWRI
19101101016,19,101,101016,2.618298784846319,0.8727662616154396,0.07862759113652609,0.015725518227305217,0,2.2094353109363833,0.6919228020014295,0.007862759113652609,2.74410293066476,0.7312365975696926,0.07862759113652609,0,2.2094353109363833,1.226590421729807,0.10221586847748393,0,2.4295925661186564,1.0142959256611865,0.08649035025017869,0,2.610436025732666,0.7784131522516082,0.11794138670478914,0
19103103001,19,103,103001,286.1684223837217,294.53850085044934,7.320489670120006,2.796459562378952,0.44858712715855575,377.3738216231658,128.10446177957505,2.7296815991068315,312.5012861572008,261.36235366112544,10.069250687304587,0,245.57638843388904,326.8556326216116,10.99504406873832,0,258.823907847459,312.3291297898381,11.395932650702505,0,287.8482943838894,278.29396718235256,17.714311267077782,0.009539709038874314
19103103002,19,103,103002,823.3434073990807,776.26084276883,21.511995678832218,9.682219165682401,0.5368893368668537,1044.5420170929033,355.4575013844799,9.682219165682401,866.7586669118726,709.9322119707283,33.132479787859005,0,696.7374820552591,871.235757357812,36.1445234049371,0,740.0890703456673,828.8578543145956,32.80488285511518,0.646088314448128,812.5691984575855,744.6571486671089,48.07439334462867,0
19103103003,19,103,103003,232.43311335280254,205.47108352245954,6.198214419292307,3.0991025238822156,2.3428819688864423e-6,287.2874454449645,97.62194973319487,3.0991025238822156,238.3215173264785,192.4547409323961,10.227043483151643,0,194.62402554390442,232.74322837307486,11.156774708892703,0,207.95017389382022,220.6567083811493,9.297323971820429,0.3099088466590402,226.2349457911496,199.5827310921869,13.016262932076476,0
19103103004,19,103,103004,507.70903437996145,510.5203328013008,10.322229291584035,7.465696138255596,0,699.2017648703272,202.14659779006257,6.5356805656159365,550.7352372667181,449.66017623761167,17.81861139103163,0,436.7107641011396,545.9836680249746,22.468689199744038,2.7242945223093602e-8,461.7751555252721,527.4089280748339,19.71444284707074,2.7242945223093602e-8,519.7583212104463,463.80475464765243,27.149452806190773,2.7242945223093602e-8
19103103005,19,103,103005,565.290982810337,750.4796878216086,18.677771498461375,5.5343042431456375,0,923.7982615825725,260.8534104645498,5.464319761299406,616.2647815036712,666.3398422875911,30.181389807657958,0,498.28925017416367,777.0163543959693,30.531312216889113,0,491.22486008493547,780.5910931474205,37.28555851507652,0,558.2416956529368,705.1952652669405,36.850548692171216,0
19103103006,19,103,103006,176,162,5,2,0,222,73,3,192,143,8,1,144,186,9,0,148,182,9,0,173,154,15,0
19103103007,19,103,103007,108.97541553481572,179.95940180061314,5.998646726687104,0.9997744544478507,0,224.94925225076642,50.98849717684039,0.9997744544478507,125.97158126042919,159.96391271165612,7.998195635582806,0,87.98015199141086,200.954665344018,7.998195635582806,0,94.97857317254582,190.9569207995395,8.997970090030657,0,113.97428780705498,175.96030398282173,5.998646726687104,0
19103103008,19,103,103008,545.7276367514274,820.2522250279679,5.880204497317126,8.746569218581323,0.9691785752611846,983.3216197587128,249.61657625805233,4.8611840286795,596.2206408111368,752.2120107156871,19.493317465908223,0.004221635883905013,476.7628415539667,858.0965023062498,25.312382936269962,0.004449252973178932,504.9124847083436,827.0530295449865,26.292506499743844,0.004221635883905013,547.6575402724964,774.5976786394482,33.0792879686302,2.2761708927391958e-4
19103103009,19,103,103009,268.73547157264335,536.3340891332873,10.386740840186732,3.18319057567237,0.003036876355748373,617.0542443943285,128.74769350897375,3.6161640107989443,302.24622958382344,490.45425164562175,18.11979567503387,0.003177376686869591,231.59172997142832,557.9025783210172,18.128845609651464,0.001403984160841602,252.7754571201257,531.7369596461112,17.729262847562946,0.44973294158979593,273.76562083793175,510.23802408944516,20.449956974481008,0.007389329169394397
19103103010,19,103,103010,348.52875369343406,616.7409644660353,19.835036604553718,3.9377517210651782,0.014521193092621664,697.4601540143572,178.19998667720338,5.225634840528372,386.87736057691365,553.7727159927551,29.85979762342156,0.42454261082358724,319.74333742466445,618.253580226389,25.34802874982735,0,328.0115748778664,607.120332757129,25.112788196555414,0.46854544971641904,363.89357098981543,568.935939552057,27.14340631562324,0.42454261082358724
19103103011,19,103,103011,321.41283090865727,398.3152873837348,14.788933937514907,10.845218220844265,0,521.5564035296924,119.29740042928691,3.9437157166706416,353.9484855711901,353.9484855711901,20.704507512520866,0,252.39780586692106,446.6258049129502,23.66229430002385,0,277.0460290961126,428.8790841879323,18.732649654185547,0,309.58168375864534,388.4559980920582,22.67636537085619,0.9859289291676604
19103103012,19,103,103012,294.47588124502596,548.9731487441227,13.701436043357479,1.9578836882712718,0.48904481132447447,623.322277386419,150.179368150948,6.359286990191542,325.2914994645773,500.5502128739168,22.501856427035296,0.9780896226489489,259.7468818690948,556.803319942829,25.436125294982144,0.4893856999191492,270.50927660417995,547.0156059444461,25.927215437874665,0.48904481132447447,302.7913474805154,513.2623099710011,26.91075927803841,0.48904481132447447
19103103013,19,103,103013,144.97747066122398,150.2118776537862,3.9727390450395115,0.049844979728118285,0,208.37363499549795,42.524557421987765,0.9943176017082441,154.88892714575218,128.53173897332383,6.928503679403452,0,111.4697420815124,163.12441239061297,8.894482073852615,0,108.65444966274588,166.94761649646813,5.943248801282138,0.9761921545343829,136.13736492889294,145.2856032631796,6.937566402990382,0.004531361793465299
19103103014,19,103,103014,307.5950235826664,573.2917216939396,14.306745282914715,2.0438207547021023,0.5109551886755256,650.9569103726195,156.86324292338634,6.6424174527818325,339.7852004692245,522.7071580150626,23.503938679074174,1.0219103773510512,271.3172051867041,581.4670047127481,26.56966981112733,0.5109551886755256,282.5582193375656,571.2479009392375,27.080624999802854,0.5109551886755256,316.2812617901503,535.9919929206263,28.102535377153906,0.5109551886755256
19103103015,19,103,103015,2331.9648453635004,5132.454032167053,117.32566458902755,34.60058131417237,1,5619.5134681644795,1235.3242201504108,37.318531598070024,2570.4710910827653,4704.3208567303955,208.9806279132881,1.5757319354399688,2126.84263667323,5118.064591897341,203.65226324441164,1.9985960158391585,2191.055870780523,5014.826579467022,226.61383671260606,2.5766787914970255,2441.776612945178,4733.8695686839765,242.33464712638525,3.5715199829574438
19103103016,19,103,103016,169.732564585045,223.64761451205928,3.9937074020010583,1.9968537010005292,0,281.5563718410746,53.91504992701429,3.9937074020010583,189.7011015950503,193.69480899705133,6.988987953501852,0,134.78762481753571,245.6130052230651,5.990561103001587,0,153.75773497704077,219.6539071100582,10.98269535550291,0,170.73099143554526,201.68222380105345,14.976402757503969,0
19103103017,19,103,103017,271.28211324570196,1141.2450242400455,30.458883215844082,12.042825812539787,0.9942004957636068,1180.979314236944,187.295732911575,3.1406407194142174,303.22194048460597,1097.1616128650628,40.803379862846015,0.03339229451108286,263.9235129468498,1124.2755698662734,41.95231475692923,0.03968368523955968,266.3366983890259,1110.7700750794431,49.96657901257505,0.03513901940191255,294.16620780278066,1077.4228764036063,46.22924863389307,1.0592383598949429
19103103018,19,103,103018,250.68691171537424,471.8216931475755,12.67940977403418,5.238927468375552,0.032829840353565204,534.538957734828,125.18516805789663,3.4566897561774406,272.96046488829256,429.0777929046481,22.208713072553238,0.8316351222741991,215.4994672605175,484.48064415720313,23.207101898230682,0.8314587686914032,225.4501999128296,477.74477331868786,24.907859610555857,0.8331252056538955,249.111993878921,448.8151505333826,26.778929905503976,0.0019191055482994407
19103103019,19,103,103019,22.849076517150397,43.35672823218997,1.2110817941952507,0.48443271767810026,0,49.00844327176781,11.46490765171504,0.3229551451187335,24.867546174142483,39.40052770448549,2.0992084432717677,0.08073878627968338,19.61952506596306,44.48707124010554,2.1799472295514515,0.08073878627968338,20.50765171503958,43.92189973614776,2.341424802110818,0.08073878627968338,22.68759894459103,41.25751978891821,2.502902374670185,0
19103103020,19,103,103020,62.08356545961003,75.07043374452846,1.742140867489057,0.6335057699960207,0,96.76800636689217,24.706725029844808,0.6335057699960207,66.35972940708317,67.46836450457621,2.692399522483088,0.15837644249900518,54.00636689216076,79.3465976920016,3.1675288499801035,0,52.42260246717071,80.61360923199364,3.484281734978114,0,62.40031834460804,71.58615200955035,3.3259052924791086,0
19103103021,19,103,103021,60.113830918502124,72.8770142812448,0.7641140765633613,1.50857375852839,0.0011887530350677112,93.2167936389163,20.49597679835446,1.5144500299392625,61.27441390728541,69.42377905646732,0.7796484755246019,0.0011922486781752112,49.562065505884355,78.12133885024619,2.287061124382769,3.4956431075001084e-6,46.55826312885118,81.11815657430793,3.043550930756689,3.4956431075001084e-6,59.742356749312684,70.92193166114184,1.1737913374233395,0
19103103022,19,103,103022,329.91643454038996,398.92956625547157,9.257859132510943,3.3664942300039793,0,514.2319936331078,131.29327497015518,3.3664942300039793,352.64027059291686,358.5316354954238,14.307600477516912,0.8416235575009948,286.99363310783923,421.6534023079984,16.8324711500199,0,278.5773975328293,428.3863907680064,18.515718265021885,0,331.599681655392,380.41384799044965,17.67409470752089,0
19103103024,19,103,103024,316.68405062999625,632.3141729429954,12.32449558479308,3.7509422540082156,0,727.6936105382545,151.6445851485691,4.286709082513303,356.33664185841747,578.1934443612882,21.433984701280856,3.3791439564599484e-5,272.7453585649739,658.0336502349653,21.434018492720423,3.3791439564599484e-5,297.92971106579034,626.9553895404389,20.89811649845707,0.5358344113842174,322.5787022353765,601.7697191734795,24.113629838355845,0
19103103025,19,103,103025,170.32251233317552,394.6974540963751,8.299812998539682,3.124270948899381,0.054922947906301624,441.9539619300854,87.28614632246513,2.424592672752799,188.27532244961097,371.17748207474773,9.00903743703636,0.05412730052542788,147.87710496340162,403.50512612261315,14.009467227006398,7.956473808737401e-4,144.19084929249883,411.6959137575675,11.329353745642672,0,163.77943962647703,378.65424650207376,19.50420354813315,0
19103103026,19,103,103026,123.3820860416729,531.2113288636552,1.9980457911266785,3.9774035863200328,0,548.1434347505545,63.67844100032671,1.9876152817685442,150.2370571779343,496.3941622772918,7.965672286554789,0,117.40098680499055,530.2209980592237,4.983814759345384,0,133.32103165962883,510.3270264547181,6.971430041113928,0,142.2705156822663,496.4067658094329,5.978057004786245,8.692091131778661e-4
19103103027,19,103,103027,276.4643958434345,183.5954799129642,4.094713324133366,2.9996114567031738,0,251.99146532847317,113.00923173860669,2.0235488166010662,279.70208575479387,173.0730024570434,12.165100745072014,0,248.65842598727497,198.9030391875331,13.212586921570972,0,254.58622536428447,183.00034280031198,20.140256784148193,0.023807845465617067,270.2509023208376,171.47799485882342,18.16432365847836,0
