GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SOSRARD,G18SOSREDM,G18SOSRSTO,G18SOSRKEN,G18SOSRCRO,G18SOSRCLO,G18SOSDCOL,G18SOSDFRE,G18SOSNMOR,R18SOSRARD,R18SOSDCOL
2206300026C,22,063,00026C,172.2770306207735,136.42747511587265,32.862092546159104,51.782691284856774,7.9665678899779655,20.912240711192158,20.912240711192158,29.87462958741737,6.97074690373072,89.62388876225211,15.933135779955931
2206300028A,22,063,00028A,94.77707006369427,100.70063694267516,31.59235668789809,23.694267515923567,8.885350318471337,18.75796178343949,16.78343949044586,36.52866242038217,6.9108280254777075,74.04458598726114,9.872611464968152
2206300028B,22,063,00028B,40.4048,26.8608,15.438933333333333,12.9424,1.456,5.6688,3.3952,10.689066666666667,0.1216,41.71573333333333,3.2938666666666667
2206300035A,22,063,00035A,110,82,49,41,20,16,45,35,15,95,19
2206300036A,22,063,00036A,104,123,41,45,11,13,21,24,4,92,11
2206300039A,22,063,00039A,145,131,37,50,22,23,40,22,13,104,17
2206300039B,22,063,00039B,111.94842003496763,83.96131502622572,22.98940768575228,39.981578583917006,19.990789291958503,6.996776252185477,13.993552504370953,13.993552504370953,8.995855181381327,38.98203911931908,2.9986183937937754
2206300040A,22,063,00040A,305,288,105,64,36,42,65,45,12,231.99999999999997,34
22065000001,22,065,000001,82.32019687333052,13.208221808840205,21.34119845639353,29.14438102784111,9.453201121456331,8.349090217036228,18.123354733175585,9.389308028282235,2.1697341513292434,53.97637703024691,18.237087551973428
22065000002,22,065,000002,44,7,14,20,8,7,11,6,0,44,10
22065000003,22,065,000003,72,28,5,26,4,16,3,1,2,55,0
22065000004,22,065,000004,42.62937062937063,7.104895104895105,3.5524475524475525,14.20979020979021,2.664335664335664,0.8881118881118881,0,3.5524475524475525,0,19.53846153846154,0
22065000005,22,065,000005,30.80652936021034,2.0037352364258587,2.832133466883686,21.308261341346356,4.662399315554443,3.8340010850966153,5.165132924335379,9.337235507700012,1.9170005425483077,18.56286256834022,5.820061767038104
22065000006,22,065,000006,10,2,3,3,2,2,4,3,0,7,2
22065000007,22,065,000007,75,18,21,37,9,5,0,11,1,80,2.9999999999999996
22065000008,22,065,000008,30,14,5,17,8,11,47,33,3,22,23
22065000009,22,065,000009,13,6,4,0,0,5,6,1,0,3,0
22065000010,22,065,000010,43,18,7,27,3,5,43,33,3,28,21
22065000011,22,065,000011,10,6,4,8,5,1,1,14,1,7,5
22065000012,22,065,000012,6.392857142857142,1.8265306122448979,0.9132653061224489,2.739795918367347,0.9132653061224489,1.8265306122448979,44.75,69.40816326530613,0.9132653061224489,2.739795918367347,42.01020408163265
22065000013,22,065,000013,6.999999999999999,2,4,13.999999999999998,0,2.9999999999999996,54,54.99999999999999,0,2.9999999999999996,37
22065000014,22,065,000014,32,7,5,30,9,7,19,20,1,29,21
22065000015,22,065,000015,4,5,0,10,0,10,121,113,7,1,56
22065000016,22,065,000016,0,1,1,0,0,0,8,7,1,1,2
22065000017,22,065,000017,12,0,0,6,0,3,67,53,1,6,39
22065000018,22,065,000018,1,0,0,0,1,1,21,17,0,1,17
22065000019,22,065,000019,3,2,0,6,3,3,89,62,4,4,117
22065000020,22,065,000020,7,0,3,4,0,6,110,82,6,9,137
22065000021,22,065,000021,3,0,0,7,0,5,58,49,1,0,49
22065000022,22,065,000022,1,5,3,7,1,1,90,65,1,9,84
22065000023,22,065,000023,16.714503816793894,4.916030534351145,0,15.731297709923664,0,2.949618320610687,5.899236641221374,0.983206106870229,0.983206106870229,8.84885496183206,6.882442748091603
22065000024,22,065,000024,1,0,3,0,0,0,6,3,0,0,0
22065000025,22,065,000025,100.603452092849,19.02907525127909,17.394649064521907,56.58404484923118,12.949393521730263,15.72089227730746,21.286014931727138,27.886437818040097,6.623179227359088,52.28382593714993,4.887611901456016
22065000026,22,065,000026,34.76717727778037,2.8660296438258075,11.052903383030541,13.20616494097861,4.386270813934072,6.390995834580653,6.713985068272863,1.5611146295123497,0.37682077264091196,21.177712524388536,2.1123880985439834
22067000001,22,067,000001,34,32,6,20,0,12.999999999999998,132,118.99999999999999,2.9999999999999996,28,40
22067000006,22,067,000006,41.22672309517066,32.079551963217774,7.065630369654666,28.204846305285777,0.023865588965333084,4.027843187126222,19.061652771493776,12.069607967815555,0.003977598160888847,46.19490230988355,8.021876789884889
22067000007,22,067,000007,86.95454545454545,31.93006993006993,17.93006993006993,66.70279720279721,8.643356643356643,14.234265734265735,162.38111888111888,139.3986013986014,8,95.86713286713287,79.21678321678321
22067000008,22,067,000008,21.50510386960254,3.9701730220804685,3.9701730220804685,16.87323534384199,1.3233910073601562,5.624411781280664,16.21153984016191,15.218996584641797,0,26.467820147203124,6.616955036800781
22067000012,22,067,000012,14,5,6,5,4,3,100,73,3,11,50
22067000013,22,067,000013,22,7,4,10,0,6,122,115,3,4,74
22067000014,22,067,000014,8,11,4,17,2,3,158,135,2,12,118
22067000016,22,067,000016,10,1,3,7,0,8,94,86,8,7,41
22067000020,22,067,000020,40,11,3.0000000000000004,25,0,4,76,76,2,34,64
22067000021,22,067,000021,38,22,8,40,6,2,57,59,3,27,32
22067000023,22,067,000023,40,28,15,23,2,10,16,24,2,41,6
22067000024,22,067,000024,44,12,5.999999999999999,37,2,8,62,58,2,49,20
22067000027,22,067,000027,218.66136363636363,106.2840909090909,20.927272727272726,142.62045454545455,16.445454545454545,31.538636363636364,12.445454545454545,15.31590909090909,3,143.13863636363635,2.6113636363636363
22067000029,22,067,000029,56,27,12,23,10,10,39,32,3,89,19
22067000031,22,067,000031,39.00303817673949,20.562362454421482,4.5220629463095205,42.31303983900262,4.104610295234421,18.14401352091968,110.25002303466242,69.21889321805546,2.6625430482582013,28.22243156100585,52.045995440728795
22067000032,22,067,000032,26.1127857918779,9.065961192481534,3.935156914251372,18.345334308070154,3.194784718010916,5.044765014919996,17.960817229858005,13.244686959620893,0.39564660691421255,16.83253259842422,8.418271714747386
22067000035,22,067,000035,97.27450980392157,34.568627450980394,16.07843137254902,62.705882352941174,12.862745098039216,15.27450980392157,26.529411764705884,27.333333333333332,0,61.90196078431372,8.843137254901961
22067000037,22,067,000037,36,27,13,28,4,21,34,31,3,34,24
22067000040,22,067,000040,113,43,28,53,6,15,11,15,3,84,2
22067000042,22,067,000042,190,71,31,132,12,33,16,4,6,128,9
22067000045,22,067,000045,130,52,22,73,17,15,15,26,1,107,14
22067000047,22,067,000047,13,9,6,10,0,7.000000000000001,42,24,1,44,41
22067000048,22,067,000048,33,16,2,18,0,7,22,16,0,19,11
22067000050,22,067,000050,64.77575842303928,28.60958106155925,15.123770911971667,47.67659257188126,2.081364462463302,12.848268791649192,84.4078941236777,87.49923109184957,2.9559159327088866,40.90922223775572,37.73353837550678
22067000053,22,067,000053,49.106862809196905,22.550353212223104,17.08688709351017,39.646155762076,2.4897025171624714,7.133916468189106,34.030897429910176,43.078721026167905,3.270827067669173,43.90946403275269,22.518829682902908
22067000054,22,067,000054,49,7.000000000000001,7.000000000000001,15.000000000000002,4,1,3,1,0,48,3
220670003-1,22,067,0003-1,124.00000000000001,43,22,79,12,38,122,91,11,68,39
220670026-1,22,067,0026-1,134.11191326846568,49.63635712769131,35.00709690307261,117.17469914925968,13.530679865580122,16.433520449237413,32.49289268305168,36.614482941275355,1.9960224018391113,111.66646132648009,11.366759573751475
220670039-1,22,067,0039-1,63,24,17,48,21,10,31.000000000000004,22,5,71,16
220670039-2,22,067,0039-2,14,7,0,3,4,3,99,84,1,5,28
220690001-1,22,069,0001-1,17.005753280839894,10.005230255308994,24.028243378668577,1.0067993319016941,5.230255308995466e-4,11.001569076592698,113.06380911476975,94.04341111906466,5.001569076592698,12.001569076592698,87.04393414459557
220690001-2,22,069,0001-2,134.92367295080064,87.51094514550604,72.3035950426376,71.82057509279036,12.708864033844005,28.395917670514226,135.17756624118425,120.69926596803894,5.106847190432511,122.00766659139447,61.18158259596612
220690001-3,22,069,0001-3,45.42010039575,19.3905441079813,25.96926493753111,15.986948073842612,1.8205124181457053,5.017577558784662,129.03882762054937,123.83559423345108,4.371193705732558,25.813966211882786,47.86160829518702
220690001-4,22,069,0001-4,28.38844964377449,5.161536298868089,46.45382668981281,6.882048398490785,6.021792348679438,4.301280249056741,135.06019982038165,106.67175017660718,8.602560498113482,6.021792348679438,51.61536298868089
220690001-5,22,069,0001-5,4,2,5,5,0,4,47,40,1,1,26
220690001-6,22,069,0001-6,37,23,30,24,13,8,64,59,1,41,32
220690001-7,22,069,0001-7,96,76,26,81,7,15,57,61,8,92,42
220690001-8,22,069,0001-8,13.175540529915873,8.952074324501401,23.926304478863642,3.092237335220274,0.9920984354115889,11.098590035904289,100.69390151217338,80.17946903582566,4.960492177057945,14.881476531173833,95.70521791545457
220690001-9,22,069,0001-9,80,50,27,36,6,12,19,20,5,83,31
220690002-1,22,069,0002-1,24.852282220703273,26.210526315789473,8.683792815371762,16.343814080656184,2.5876053770790612,18.742006531480214,6.329953672058935,4.034556087187666,0.9209766841345788,38.88661046555783,5.628654970760234
220690002-2,22,069,0002-2,19,26,3,22,0,12,3,11,3,29,4
220690002-3,22,069,0002-3,35.41378747906676,110.43331955314548,10.458824347393815,31.387345755583524,6.550467399775809,11.363354028716515,8.77061595047637,4.479993636051544,1.1376168499439523,83.88586663762776,3.369134702837321
220690002-4,22,069,0002-4,48.21933951141849,36.88101470241566,4.5733012571401055,25.474182604342023,3.5194602996458584,11.412981422501563,30.66191343066288,17.588733939706312,0.8588199055513357,47.72932868054531,13.165098081947225
220690002-5,22,069,0002-5,47.368638053021414,60.30310018508294,28.64227528661875,35.968682329877645,4.4720739284540345,22.82593856521306,12.660150321617847,10.767275471203824,1.4242198253027174,60.85331885747601,4.468328976390404
220690002-6,22,069,0002-6,44.555406523786424,32.45198481778488,15.277089694928797,39.76787192146343,2.855312348391884,24.611241117548015,17.020019405838877,7.608430124711052,5.650395251277075,21.159798521731688,11.309394709055107
220690002-7,22,069,0002-7,17.579635763598198,5.518072289156627,11.036144578313253,3.7240320799815576,0.9347844550407066,4.598393574297189,46.02925296351569,68.26770526213616,5.518072289156627,19.388781712954536,34.99310838520244
220690002-8,22,069,0002-8,33.76850083784732,21.658431082186976,43.61548653598847,21.79646155644753,3.6803515061766885,12.045204785472118,89.99855812322201,112.14325240637544,5.141381863528312,16.5114375901173,52.747515685281165
220690002-9,22,069,0002-9,84.5822454308094,92.59530026109661,36.50391644908616,44.516971279373365,5.342036553524804,23.148825065274153,15.135770234986946,16.91644908616188,8.903394255874673,59.652741514360315,5.342036553524804
220690003-1,22,069,0003-1,77.37299626146662,65.46896322248865,2.976142363573253,63.483944487063916,20.83076148120012,32.734436909968075,7.935515411521116,10.911389567436851,5.951748311831469,180.5341601959261,12.895156667126496
220690003-2,22,069,0003-2,44.629596412556054,16.53273542600897,3.0242152466367713,30.51659192825112,3.1695067264573993,11.266367713004485,10.06457399103139,11.088789237668163,0.0484304932735426,67.46905829596413,7.10493273542601
220690003-3,22,069,0003-3,36.92138939670932,18.62340036563071,4.648994515539305,14.848263254113345,4.074954296160877,8.19926873857404,5.323583180987202,8.773308957952468,1.749542961608775,53.69469835466179,8.323583180987203
220690003-4,22,069,0003-4,24.526104417670684,11.481927710843374,15.963855421686747,15.32128514056225,10.080321285140561,4.401606425702811,19.016064257028113,19.943775100401606,5.481927710843373,39.68674698795181,16.052208835341364
220690003-5,22,069,0003-5,75.18796198521648,52.79197465681098,18.079197465681098,38.950369588173174,4.2375923970432945,11.079197465681098,13,16.237592397043294,1,61.05913410770855,3
220690003-6,22,069,0003-6,114,71,16,65,10,24,10,7,8,75,2
220690003-7,22,069,0003-7,1,0,3,1,3,1,15,11,0,3,13
220690003-8,22,069,0003-8,73.07714169252802,32.37594885112,20.350596420704,35.15103018121601,0.9250271100320001,14.800433760512002,28.675840410992006,34.226003071184,9.25027110032,107.30314476371201,28.675840410992006
220690003-9,22,069,0003-9,14.328342362609613,9.414547082319453,0.9827590560580323,11.21484780313117,2.824364124695836,1.0034112299710758,0,2.845016298608879,0.020652173913043477,24.539778935769707,0.020652173913043477
220690004-1,22,069,0004-1,24.815318097591106,14.705373687461396,7.352686843730698,16.54354539839407,0,14.705373687461396,36.76343421865349,24.815318097591106,0,20.21988882025942,26.65348980852378
220690004-2,22,069,0004-2,4.967263743051266,6.573193329215565,0.2865966646077826,4.644842495367511,0,3.573193329215565,86.43298332303891,82.96726374305126,1,5.788140827671402,56.03891290920321
220690004-3,22,069,0004-3,48.65775302538744,11.755779208023686,24.27292894001769,28.473091482188668,10.867276388340244,9.321280061109245,36.34068167195146,49.77958548821029,4.437820084668946,35.3414016493074,37.19513411955596
220690004-4,22,069,0004-4,57.348001273608794,16.99251945037732,14.025535433816668,40.87805897810645,4.500755794780078,16.52852537218786,65.06994577045111,69.92489636803987,5.681120506322927,36.507690362567836,35.9840139230229
220690004-5,22,069,0004-5,28.75283572244667,15.922234066361206,7.177245903956465,16.31690302594848,5.287921530288932,7.221098010577274,3.6671765862966583,2.011730114606768,2.7024302406388765,25.801910210956546,2.313228071002014
220690004-6,22,069,0004-6,48.19178476545309,9.077375776257863,5.024341892755095,28.06121862718586,7.022567287376209,16.031464802764507,0.0012458342607470736,4.030899926691107,5.0073249630741135,40.22225824209977,1.0081056532524493
220690004-7,22,069,0004-7,24.406526850143017,9.787388324696373,2.93700788357754,7.822203245384541,2.9265306176147856,3.8943964910373543,0.004179801738416598,3.906768548590753,0.9747764270993129,28.29470955078696,0.9791790997330067
220690004-8,22,069,0004-8,19,14.999999999999998,3,26,0,10.999999999999998,4,12,3,28,3
220690004-9,22,069,0004-9,104.46838054501053,43.54526284416959,30.65536236802606,43.93717058810367,15.276059801985433,16.397467974445522,71.03085639948895,64.08519202061814,1.2018849823227389,59.25442108162399,33.932957385304704
22069001-10,22,069,001-10,111,96,38,64,26,30,31,31,6,83,23
22069001-11,22,069,001-11,127.45945945945947,80.75675675675676,64.21621621621622,89.51351351351352,19.45945945945946,36.972972972972975,154.7027027027027,160.54054054054055,4.864864864864865,108,100.21621621621622
22069001-12,22,069,001-12,87,50.99999999999999,43,55,7.999999999999999,11.999999999999998,48.99999999999999,55,2.9999999999999996,103.99999999999999,54
22069001-13,22,069,001-13,10.994017491024549,9.994561355476861,53.970631319575055,12.992929762119921,0.9994561355476862,2.9983684066430585,121.93364853681771,82.95485925045794,2.9983684066430585,2.9983684066430585,83.95431538600565
22069001-14,22,069,001-14,5,1,24,1,0,5,60.99999999999999,37,0,1,42
22069001-1A,22,069,001-1A,21.427777777777777,16.255555555555556,8.127777777777778,11.822222222222223,0,2.9555555555555557,21.427777777777777,14.777777777777777,2.9555555555555557,19.211111111111112,11.822222222222223
22069001-3A,22,069,001-3A,13.000229228135558,2.0002083892141425,10.00112530175637,3.000270905978385,1.0000208389214142,3.0000625167642427,7.002542348412539,4.001729630477383,6.251676424275419e-5,8.000062516764244,19.001750469398797
22069001-4A,22,069,001-4A,1.7042892218884802,2.3098707676160872,3.7888369085447855,0.4131610234881164,0.36151589555210184,3.258225639680073,27.108285085954282,28.403995864065802,0.5164512793601455,1.3615158955521018,5.098707676160872
22069001-5A,22,069,001-5A,11.824459470084125,1.047925675498598,5.073695521136358,4.907762664779726,0.007901564588411038,7.90140996409571,63.30609848782662,34.82053096417433,0.03950782294205519,0.11852346882616557,20.29478208454543
22069001-9A,22,069,001-9A,53.296114689657635,32.84992641625619,17.973065158612325,16.17919329231706,9.969612242550305,15.180689672394154,21.108266274065464,18.939846219602167,0.38997214484679665,35.53345956014748,10.273440657300592
22069002-7A,22,069,002-7A,24.519392903391605,13.964465668356718,5.5793799270190645,12.518741776437105,1.6274839925791595,3.5377255261485576,15.724651108025185,21.421591744002644,1.3287415315221025,21.712921094087044,9.273732774159708
22069003-10,22,069,003-10,31.00055044995977,9.000155787724463,4.000062315089786,9.000155787724463,1.0000415433931904,9.347263467833189e-5,1.0385848297592433e-5,1.000005192924149,5.192924148796217e-6,13.000721816456682,6.000031157544893
2206901-10A,22,069,01-10A,34.98124098124098,41.37806637806638,13.12987012987013,20.12987012987013,9.301587301587302,7.011544011544012,16.01154401154401,15.893217893217894,3,28.733044733044732,7.064935064935065
2206901-10B,22,069,01-10B,82,72,22,26,8,9,8,16,6,102,12
220710001-1,22,071,0001-1,19.73176954160524,9.799664825985907,49.921530659828086,8.649418485287198,6.897605346656827,7.839731860788725,149.05293447024417,145.08018128468518,5.6905990532580795,6.050078753691662,76.73235999535277
220710001-2,22,071,0001-2,19,7,34,1,3,2,64,92,5,19,64
220710001-5,22,071,0001-5,28,15,56,21,17,7,85,154,7,31,88
220710001-6,22,071,0001-6,16,6,11,4,1,6,137,111,7,7,78
220710002-1,22,071,0002-1,47.26823045839476,20.200335174014093,100.07846934017192,9.350581514712802,16.102394653343172,16.160268139211276,116.94706552975585,154.91981871531482,2.309400946741921,20.94992124630834,75.26764000464723
220710002-2,22,071,0002-2,9,5,25,18,8,5,89,79,8,12,46
220710002-4,22,071,0002-4,10.807311500380807,5.894897182025895,14.737242955064739,7.85986290936786,0.9824828636709825,11.78979436405179,149.33739527798934,128.70525514089871,7.85986290936786,9.824828636709825,120.84539223153085
220710002-6,22,071,0002-6,6,3,9,1,0,9,77,84,2,1,32
220710002-7,22,071,0002-7,11,5,24,4,1,5,240,200,7,3,76
220710003-1,22,071,0003-1,71.0549204316902,25.027460215845103,191.09763632300482,24.030511350939,29.0244090807512,24.042715891314604,207.40274983239485,257.54005091162037,7.012204540375601,62.0274602158451,142.18001697054012
220710003-8,22,071,0003-8,11.192688499619193,5.105102817974105,19.262757044935263,14.14013709063214,8.017517136329017,4.21020563594821,227.66260472201066,223.29474485910129,6.14013709063214,1.1751713632901752,78.15460776846916
220710003-9,22,071,0003-9,4,0,22,6,2,2,121,158,1,4,86
220710004-2,22,071,0004-2,17.945079568309797,8.972539784154899,31.90236367699519,9.969488649060997,7.9755909192487975,13.957284108685396,131.59725016760515,176.45994908837966,3.9877954596243987,8.972539784154899,58.819983029459884
220710004-3,22,071,0004-3,14,1,20,4,3,9,123,122,6,3,63
220710004-5,22,071,0004-5,4,1,11,8,1,2,70,102,4,5,30
220710004-6,22,071,0004-6,10.582781456953642,2.3642384105960264,17.62251655629139,4.655629139072848,6.364238410596027,6,64.17218543046357,73.59602649006622,2.0728476821192054,4.218543046357616,58.41059602649006
220710004-7,22,071,0004-7,11,3,20,4,5,4,59,102,2,7,59
220710004-8,22,071,0004-8,16,10,58,10,14,7,88,134,8,22,84
220710004-9,22,071,0004-9,72.7883008074479,37.889800420315346,200.41710222324696,38.886900431376276,27.918800309706043,17.947800199096744,133.61140148216464,255.25760283159812,18.944900210157673,85.75060095123999,156.54470173656603
220710005-1,22,071,0005-1,15,5,25.999999999999996,9,7,1.9999999999999998,43,54,5,15.999999999999998,40
220710005-2,22,071,0005-2,13,5,31,10,8,7,48,64,4,7,40
220710005-3,22,071,0005-3,14.91542288557214,10.383084577114428,47.681592039801,4,10.681592039800995,3.5323383084577116,150.3084577114428,185.47761194029852,13.298507462686567,22.149253731343283,113.98507462686567
220710005-5,22,071,0005-5,3.084577114427861,0.6169154228855721,4.318407960199005,0,4.318407960199005,2.4676616915422884,61.691542288557216,55.52238805970149,3.701492537313433,1.8507462686567164,37.014925373134325
220710005-7,22,071,0005-7,5,3,5,4,3,6,170,123,6,5,75
220710005-8,22,071,0005-8,4,3,16,1,0,1,89,104,2,3,56
220710005-9,22,071,0005-9,5,1,16,0,2,4,86,107,7,3,82
220710006-1,22,071,0006-1,18,10,67,10,9,1,70,113,2,25,83
220710006-2,22,071,0006-2,20,16,88,16,22,11,89,151,6,41,94
220710006-4,22,071,0006-4,8,2,11,3,2,1,108,144,4,3,117
220710006-6,22,071,0006-6,6,3,37,8,5,16,215,229,15,5,157
220710006-7,22,071,0006-7,4,2,10,1,1,1,92,148,4,1,86
220710006-8,22,071,0006-8,11,1,62,5,7,6,104,143,11,25,143
220710006-9,22,071,0006-9,12.789855072463768,9.379227053140097,86.11835748792271,12.789855072463768,9.379227053140097,3.4106280193236715,81.85507246376811,146.65700483091788,1.7053140096618358,28.990338164251206,134.71980676328502
220710007-1,22,071,0007-1,16,7,41,15,9,8,155,163,6,27,90
220710007-2,22,071,0007-2,9,6,36,13,3,2,126,172,6,14,97
220710007-4,22,071,0007-4,3.0000000000000004,5,12.000000000000002,4,2,6.000000000000001,97,122,4,3.0000000000000004,67
220710007-5,22,071,0007-5,3,2,16,4,3,6,123,144,6,1,71
220710007-6,22,071,0007-6,5,9,24,0,0,6,111,124,4,3,83
220710007-7,22,071,0007-7,13,3,14,4,1,4,136,108,1,1,76
220710007-8,22,071,0007-8,3,3,11,6,3,12,143,123,6,0,56
220710008-1,22,071,0008-1,14,3,50,9,3,4,91,165,0,11,111
220710008-2,22,071,0008-2,8,6,21,3,2,4,114,226,10,5,137
220710008-4,22,071,0008-4,3,3,10,5,2,4,86,114,1,3,52
220710008-6,22,071,0008-6,8,5,9,3,5,4,139,205,7,3,123
220710008-7,22,071,0008-7,4,5,4,1,2,5,91,103.00000000000001,11.000000000000002,1,71
220710008-8,22,071,0008-8,3,10,6,6,3,7,103,107,2,1,56
220710008-9,22,071,0008-9,5,6,15,8,0,8,166,127,6,0,70
220710009-1,22,071,0009-1,20,11,30,2,1,6,181,269,8,11,166
220710009-3,22,071,0009-3,11,6,12,2,1,12,155,124,7,1,107
220710009-4,22,071,0009-4,2,1,2,1,2,4,101,113,4,5,71
220710009-5,22,071,0009-5,8,3,9,8,1,5,169,126,5,0,64
220710009-6,22,071,0009-6,11,6,6,4,8,12,247,221,7,5,142
220710009-7,22,071,0009-7,8,0,11,4,0,2,156,163,0,6,90
220710009-8,22,071,0009-8,5.641544117647059,8.462316176470589,9.402573529411764,0.9402573529411765,0,4.701286764705882,148.56066176470588,137.27757352941177,0.9402573529411765,0.9402573529411765,92.14522058823529
220710009-9,22,071,0009-9,10.999804138088887,1.999964388743434,26.99951924803636,1.999964388743434,2.9999465831151513,10.999804138088887,102.99816602028686,166.99702646007674,6.99987536060202,6.99987536060202,90.99837968782624
220710010-3,22,071,0010-3,16,17,35,9,7,14,215,197,10,14,102
220710010-6,22,071,0010-6,11,2,39,4,3,2,141,187,11,6,115
220710010-7,22,071,0010-7,13,7,24,13,5,4,74,119,7,22,54
220710010-8,22,071,0010-8,14,23,65,6,7,5,44,85,5,35,48
220710010-9,22,071,0010-9,20,26,66,10,7,6,71,112,4,30,72
220710011-2,22,071,0011-2,18,6,53,19,7,5,154,190,10,11,127
220710011-3,22,071,0011-3,9,2,34,4,5,2,80,113,1,6,84
220710011-4,22,071,0011-4,9,3,55,5,2,8,110,127,4,15,79
220710011-5,22,071,0011-5,35,14,109,9,11,16,139,232,12,34,142
220710011-8,22,071,0011-8,23,18,83,6,3,12,45,88,4,42,71
220710011-9,22,071,0011-9,42,36,193,18,31,11,111,187,13,80,129
220710012-1,22,071,0012-1,13,7,47,4,3,9,106,142,2,12,86
220710012-2,22,071,0012-2,14,9,47,9,2,9,110,144,0,17,106
220710012-3,22,071,0012-3,13,3,60,9,2,5,110,159,10,15,127
220710012-4,22,071,0012-4,11,5,37,5,7,6,75,124,2,11,97
220710012-5,22,071,0012-5,14,11,80,10,15,4,64,127,6,42,110
220710012-6,22,071,0012-6,19,9,75,5,2,5,74,107,2,42,106
220710012-7,22,071,0012-7,20,12,45,9,5,6,88,138,1,24,86
220710012-8,22,071,0012-8,13,5,46,4,9,2,47.99999999999999,73,5.999999999999999,20,64
220710012-9,22,071,0012-9,9,5,39,3.9999999999999996,5,6.999999999999999,100,118,5,15,80
220710013-1,22,071,0013-1,8,5,29,2,6,5,110,128,7,11,75
220710013-2,22,071,0013-2,20,8,51,9,6,6,106,161,1,10,91
220710013-3,22,071,0013-3,9,7,75,8,7,2,108,122,10,14,118
220710013-4,22,071,0013-4,38,22,116,18,12,7,101,161,9,37,123
220710013-5,22,071,0013-5,16,8,97,8,6,1,97,159,7,22,109
220710013-6,22,071,0013-6,21,9,75,6,9,7,48,97,8,21,56
220710013-7,22,071,0013-7,24,16,62,5,10,4,56,85,5,37,59
220710013-8,22,071,0013-8,42,22,104,15,8,11,78,117,6,41,101
220710013-9,22,071,0013-9,25,19,75,10,7,5,84,117,2,35,82
220710014-1,22,071,0014-1,13,14,106,8,11,5,43,128,2,31,88
220710014-2,22,071,0014-2,18,12,112,11,10,6,58,98,6,49,59
220710014-3,22,071,0014-3,23,10,116,10,12,9,55,104,4,37,70
220710014-4,22,071,0014-4,20,16,82,13,6,1,48,93,4,19,54
220710014-5,22,071,0014-5,25,11,82,16,10,1,52,109,4,36,56
220710014-6,22,071,0014-6,27,25,205,13,15,5,53,95,2,60,71
220710014-7,22,071,0014-7,48,26,165,15,12,8,47,90,8,90,74
220710014-8,22,071,0014-8,24,18,122,20,14,7,38,70,4,45,39
220710014-9,22,071,0014-9,27,35,204,14,17,6,36,72,1,80,63
220710015-1,22,071,0015-1,17.96921725339421,10.981188321518683,52.90936191277184,5.989739084464737,2.9948695422323683,5.989739084464737,35.93843450678842,71.87686901357684,3.9931593896431576,29.94869542232368,67.88370962393368
220710015-2,22,071,0015-2,39.66471952118195,18.474799657987106,59.851718666149715,11.427319692188394,8.379839726389685,12.332359760590974,179.1336777427149,243.51351746910458,13.237399828993553,26.94959931597421,167.94375787952006
220710015-3,22,071,0015-3,13.335280478818053,9.525200342012894,37.14828133385029,8.572680307811606,7.620160273610316,6.667640239409026,62.866322257285105,70.48648253089543,4.762600171006447,19.05040068402579,59.05624212047996
220710015-5,22,071,0015-5,5.030782746605791,6.018811678481317,15.090638087228163,4.010260915535263,0.005130457767631863,2.0102609155352638,93.06156549321159,78.12313098642316,5.006840610356843,3.051304577676319,54.116290376066324
220710015-6,22,071,0015-6,5,3,22,6,3,4,139,133,11,9,95
220710015-8,22,071,0015-8,4,2,11,5,3,5,92,85,2,3,67
220710015-9,22,071,0015-9,16,6,7,1,1,2,141,90,2,3,64
220710016-1,22,071,0016-1,13,6,55,6,5,5,85,95,6,17,70
220710016-2,22,071,0016-2,29,20,92,8,10,6,81,127,8,39,74
220710016-3,22,071,0016-3,25,10,71,9,10,7,97,147,6,22,70
220710016-4,22,071,0016-4,27,10,66,2,5,8,137,142,8,15,127
220710016-5,22,071,0016-5,21,9,67,8,6,6,103,163,7,22,147
220710016-6,22,071,0016-6,20,7,52,2,5,4,195,221,9,21,160
220710016-7,22,071,0016-7,15,11,70,8,6,14,96,175,4,32,93
220710016-8,22,071,0016-8,16,14,83,9,16,4,73,127,11,27,102
220710016-9,22,071,0016-9,5,2,9,5,3,0,100,78,4,5,56
220710017-1,22,071,0017-1,18,3,61,5,7,5,80,124,4,15,91
220710017-2,22,071,0017-2,18,10,35,8,5,3,99,103,7,26,94
220710017-3,22,071,0017-3,14,5,20,4,6,7,145,159,4,1,83
220710017-4,22,071,0017-4,6,6,30,2,3,3,89,127,4,6,64
220710017-5,22,071,0017-5,4,11,37,6,3,5,115,163,8,15,100.99999999999999
220710017-6,22,071,0017-6,9,3,11,11,6,2,171,124,6,1,74
220710017-7,22,071,0017-7,8,3,38,6,1,1,165,207,6,9,111
220710017-8,22,071,0017-8,6,3,11,13,6,2,129,128,1,1,86
220710017-9,22,071,0017-9,6,1,10,5,1,7,140,117,4,0,58
22071003-12,22,071,003-12,17.17006139752461,12.130006821947179,55.91004775363025,15.325017054867947,15.195010232920769,12.325017054867947,225.8102524120456,352.73540590585714,15.455023876815126,17.455023876815126,212.77019783646818
22071003-14,22,071,003-14,4,2,42,4,3,2,85,117,5,14,67
