GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWES,G20PREOOTH,G20USSRCAS,G20USSRMUR,G20USSDPER,G20USSDEDW,G20USSDPIE,G20USSDKNI,G20USSDWEN,G20USSLSIG,G20USSIMEN,G20USSOPRI,G20USSOJOH,G20USSNBIL,G20USSNBOU,G20USSNMON,G20USSNDAR
22055000012,22,055,000012,641,290,15,4,5,625,18,134.99999999999997,81,32,8,0,2,5,2,3,0,15,2,1
22055000013,22,055,000013,442.7099958930517,374.2805897538767,4.511143662790365,4.018141405454022,2.7485740887315258,410.66382296717734,13.730810824450879,154.89010993669035,126.57573642254624,22.014680212863407,7.580711943208669,7.750799538896398,3.235457069891871,0.49720106355050525,5.392428449819786,3.923739760200916,7.457097587601674,10.216168691868605,3.3382563275733017,1.078485689963957
22055000014,22,055,000014,180.24743311966063,508.1625134895592,8.080459046013246,3.0804590460132464,8.040229523006623,173.64402543486617,8.26150947969549,216.03822557477454,158.41409368319214,43.42256821294151,17.120758889629634,7.140815050624808,7.0603442845099345,7.000011720101628,8.100573807516557,0.0804707661148737,6.140820910675622,8.181079733936313,2.0603560046115623,1.0201147615033115
22055000015,22,055,000015,30,298,0,0,2,26,0,138,93,38,12,3,0,2,2,0,7,3,5,0
22055000016,22,055,000016,93.06499048677648,401.33307624472945,3.0033450985840835,3,9.557424525952578e-4,84.06833558536056,3.000955742452595,175.16868854288305,103.080282366018,32.02293781886229,14.00812381084706,7.0033450985840835,2.001433613678893,2.001433613678893,5.001433613678893,9.557424525952578e-4,10.005256583489274,4.005734454715571,5.002389356131488,3.001433613678893
22055000017,22,055,000017,63.905788326696374,754.8871246091009,4.992639713023154,0.9985279426046308,4.992639713023154,75.88812363795195,4.992639713023154,272.59812833106423,228.66289885646046,63.905788326696374,24.96319856511577,9.985279426046308,1.9970558852092617,2.9955838278138924,5.991167655627785,1.9970558852092617,12.980863253860202,14.977919139069463,16.974975024278724,5.991167655627785
22055000018,22,055,000018,21.094211673303626,779.112875390899,5.007360286976846,4.001472057395369,3.0073602869768457,39.11187636204806,5.007360286976846,349.40187166893577,205.33710114353954,46.094211673303626,21.03680143488423,5.014720573953691,2.002944114790738,7.004416172186107,10.008832344372216,0.0029441147907383054,16.0191367461398,21.022080860930537,3.0250249757212755,3.0088323443722147
22055000019,22,055,000019,32,588,3,3,7,34,3,269,162,43,27,5,0,0,3,0,7,4,5,0
22055000020,22,055,000020,135.93500951322352,696.6669237552705,6.9966549014159165,0,1.9990442575474048,142.93166441463944,1.9990442575474048,352.83131145711695,167.919717633982,47.97706218113771,16.99187618915294,6.9966549014159165,2.998566386321107,2.998566386321107,2.998566386321107,1.9990442575474048,10.994743416510726,11.994265545284428,4.997610643868512,2.998566386321107
22055000021,22,055,000021,61,505,3,0,10,65,2,233,115,24,6,7,3,2,10,0,11,11,6,3
22055000022,22,055,000022,6,300,0,1,0,6,0,116,83,32,10,5,0,0,2,2,6,3,6,1
22055000023,22,055,000023,14.012815861395753,386.15044706855883,8.000557211365033,4.000928685608388,7.001485896973421,31.016902078072658,7,138.06445078122212,140.04439117208094,24.007986696232134,10.00687227350207,3.0018573712167758,0,2.000371474243355,2.0014858969734206,2.0005572113650327,10.001857371216776,4.001485896973421,6.000557211365033,0.0011144227300653995
22055000024,22,055,000024,77.38931665954865,812.3872528552797,3.170044464187138,5.020396523835633,8.062489731358644,98.91607583510327,0.14927646610814926,348.023134900423,239.72331636790383,43.2265906076521,37.206379820938146,10.062118257115289,0.0853008377760853,2.0636041540887087,8.062489731358644,2.9994427886349673,10.062118257115289,8.190440988022772,3.04209320752301,6.062861205601998
22055000025,22,055,000025,386.8134063261734,117.06380383555997,7.863859477330035,0.9818076226361792,2.942290035828337,365.26689677354085,6.891450350934457,50.12231406772835,35.373269903624255,10.840610666040577,9.824341890522193,2.95795419622934,3.9240976584645164,2.936024371667936,2.9454228679085377,0,2.9454228679085377,8.808073115003808,1.9573495811119574,2.936024371667936
22055000026,22,055,000026,304.8696655132641,244.80968858131487,5.875432525951557,0,0,286.59054209919265,11.098039215686274,123.3840830449827,52.878892733564015,15.667820069204152,15.014994232987313,6.528258362168397,1.958477508650519,0,1.958477508650519,0,8.486735870818915,9.792387543252595,1.3056516724336793,1.958477508650519
22055000027,22,055,000027,439,292,1,1,3,395,13,127,87,19,21,5,0,2,5,2,16,9,8,4
22055000028,22,055,000028,1711.578731605281,336.44445138369684,16.60185214098737,3,5,1624.56715572411,62.80787159919632,162.21759533938,75.81018677543052,18.206019458208946,28.203704281974737,5.800926070493684,13.201389105740526,10,9.201389105740526,4.6018521409873685,10,15.400463035246842,1.2013891057405264,4
22055000029,22,055,000029,671.9212478642364,190.84153785493106,13.915528801922056,0.9939663429944325,1.987932685988865,636.1384595164368,9.939663429944325,59.63798057966595,60.63194692266038,26.83709126084968,18.885360516894217,2.981899028983298,9.939663429944325,4.9698317149721625,4.9698317149721625,1.987932685988865,8.945697086949894,13.915528801922056,0,0
22055000030,22,055,000030,614,232,12,0,5,583,18,89,67,21,4,12,10,0,3,0,9,14,2,1
22055000031,22,055,000031,696,345,18,1,2,681,18,138,89,16,27,3,2,6,3,4,16,14,6,3
22055000032,22,055,000032,790,377,20,5,7,765,28,178,107,24,23,5,9,3,6,7,9,12,3,3
22055000033,22,055,000033,857.0782095425479,181.24938514510575,15.425479586817511,3.856369896704378,4.820462370880472,887.929168716183,19.28184948352189,51.096901131333006,37.599606492867686,30.850959173635022,3.856369896704378,6.748647319232661,12.533202164289227,1.928184948352189,1.928184948352189,6.748647319232661,0.9640924741760944,11.569109690113134,1.928184948352189,2.8922774225282835
22055000034,22,055,000034,965,394,26,0,3,916,40,171,109,27,14,10,15,3,8,7,4,17,3,4
22055000035,22,055,000035,885.9217904574521,270.75061485489425,7.574520413182489,0.14363010329562223,5.179537629119528,861.070831283817,30.71815051647811,92.90309886866699,74.40039350713232,31.149040826364978,17.14363010329562,7.251352680767339,6.466797835710772,5.071815051647811,13.07181505164781,3.2513526807673387,3.0359075258239057,8.430890309886866,0.07181505164781112,0.10772257747171668
22055000036,22,055,000036,1221,435,30,3,5,1203,43,207,109,24,8,12,10,8,8,6,10,18,8,3
22055000037,22,055,000037,1564,433,24,3,3,1512,51,149,109,51,27,10,6,11,6,4,10,21,3,4
22055000038,22,055,000038,584,347,18,5,5,588,13,191,85,32,12,3,19,2,0,4,3,3,2,0
22055000039,22,055,000039,412.1421759474348,610.7288418397823,34.92730304639278,2.9937688325479526,9.979229441826508,400.16710061724297,24.94807360456627,237.5056607154709,161.66351695758942,66.8608372602376,38.918994823123384,16.964690051105066,24.94807360456627,5.987537665095905,9.979229441826508,2.9937688325479526,9.979229441826508,22.95222771620097,8.981306497643857,3.9916917767306033
22055000040,22,055,000040,294.8578240525652,265.2711581602177,4.072696953607221,4.006231167452047,2.0207705581734916,289.83289938275703,5.051926395433729,89.4943392845291,77.33648304241056,38.13916273976239,10.081005176876618,10.035309948894936,7.051926395433729,0.012462334904095044,2.0207705581734916,2.0062311674520474,4.020770558173491,8.04777228379903,6.018693502356142,3.0083082232693967
22055000041,22,055,000041,447,339,15.000000000000002,3,10,430,21,164,95,11,8,0,12,8,2,6,9,17,2,0
22055000042,22,055,000042,372,388,20,4,5,365,10,167,107,38,29,2,6,6,5,3,16,14,3,1
22055000043,22,055,000043,415,243,8,3,3,416,8,91,83,21,8,0,3,5,6,4,6,4,3,0
22055000044,22,055,000044,340,224,15,3,3,335,8,87,63,19,12,2,10,5,5,4,4,4,5,3
22055000045,22,055,000045,488,245,12,5,5,471,13,89,107,19,12,0,6,2,0,2,6,6,2,3
22055000046,22,055,000046,308,139,11,0,2,294,12,73,30,13,4,5,6,6,2,3,1,4,3,0
22055000047,22,055,000047,472,241,18,1,0,471,12,131,51,19,10,10,9,2,5,0,4,6,0,0
22055000048,22,055,000048,332,200,7,3,7,346,7,69,69,13,8,2,7,3,5,2,1,6,3,0
22055000049,22,055,000049,566,375,20,3,8,593,7,222,49,64,6,0,6,8,2,4,1,14,6,0
22055000051,22,055,000051,43,443,7,3,2,55,0,200,117,30,10,2,2,3,2,2,9,8,5,6
22055000052,22,055,000052,81,439,4,0,2,84,10,175,128,24,17,2,3,3,10,0,3,6,3,0
22055000053,22,055,000053,61,364,4,1,2,68,2,175,105,32,14,0,0,2,2,0,3,6,3,0
22055000054,22,055,000054,13,558,1,4,5,24,5,222,158,38,14,0,3,6,11,0,11,9,5,1
22055000055,22,055,000055,269.05454545454546,510.1636363636364,11.218181818181819,3.036363636363636,2.290909090909091,274.07272727272726,15.363636363636363,249.43636363636364,135.27272727272725,40.50909090909091,14.618181818181817,2.327272727272727,3.109090909090909,5.181818181818182,3.1818181818181817,3,6.218181818181818,1.509090909090909,2.1454545454545455,1.0363636363636364
22055000056,22,055,000056,31.987912607621457,600.7729836618905,4.9981113449408525,2.9988668069645117,6.997355882917194,36.98602395256231,4.9981113449408525,294.88856935151034,143.94560673429655,29.98866806964512,30.988290338633288,0,1.999244537976341,4.9981113449408525,5.997733613929023,2.9988668069645117,9.996222689881705,13.994711765834388,2.9988668069645117,3.998489075952682
22055000057,22,055,000057,61,445,7,1,8,68,2,191,109,51,8,2,6,2,8,3,6,11,3,4
22055000058,22,055,000058,8,290,0,0,2,11,5,133,69,21,12,5,0,0,0,2,3,6,2,0
22055000059,22,055,000059,233.36204857414992,164.7754629662587,8.008853056686439,4.00809759466278,2.006126317896452,229.37612493205683,10.005370855872792,118.34647920341078,36.167564792146926,16.067047143373212,4.051754970723638,0.003482200813645713,4.005978763244127,0.0018886550591472502,0.007489687291445268,0.00113319303548835,0.021188314186523068,1.0192170374201952,0.004615393849134062,0.0015109240473178001
22055000060,22,055,000060,200.6500388182286,314.45155337185076,3.993035598372708,3.993035598372708,1.996517799186354,207.63785111538084,1.996517799186354,134.7649514450789,64.8868284735565,31.944284786981665,22.959954690643073,1.996517799186354,2.9947766987795315,0,2.9947766987795315,0,9.98258899593177,7.986071196745416,1.996517799186354,0
22055000061,22,055,000061,32,254,4,1,3,28,3,120,75,16,10,2,0,0,6,0,3,4,5,0
22055000062,22,055,000062,8.013148940533789,260.0363716661539,9.543585871297928e-4,1.0603984301442142e-4,2.000530199215072,18.01272478116173,2.000318119529043,80.01484557802202,69.01113418351652,8.006786549952922,12.001060398430145,15.00053019921507,6.362390580865286e-4,5.301992150721071e-4,10.000212079686028,3.181195290432643e-4,4.241593720576857e-4,3.00095435858713,3,3
22055000063,22,055,000063,64.86315789473684,282.4042105263158,0,0,0,70.85052631578947,2.993684210526316,152.67789473684212,54.88421052631579,26.943157894736842,11.974736842105264,1.9957894736842106,0,1.9957894736842106,0,1.9957894736842106,2.993684210526316,7.983157894736842,1.9957894736842106,0
22055000064,22,055,000064,168.00000000000003,40,1,0,0,166.00000000000003,0,29,6,0,0,0,1,2,0,0,1,0,0,0
22055000065,22,055,000065,123.98685105946622,342.96362833384603,8.99904564141287,0.9998939601569856,4.999469800784928,119.98727521883828,2.999681880470957,139.98515442197797,104.98886581648348,63.99321345004708,9.998939601569855,4.999469800784928,5.999363760941914,4.999469800784928,1.9997879203139712,2.999681880470957,3.9995758406279425,8.99904564141287,0,0
22055000066,22,055,000066,112,266,11,1,2,109,2,135,57,46,8,5,6,5,2,2,3,1,6,0
22055000067,22,055,000067,766.1493670886076,243.74936708860758,9.060759493670886,10.006751054852321,3.0337552742616034,758.2168776371308,20.057383966244725,102.29367088607594,55.17215189873418,19.11814345991561,14.033755274261603,7.023628691983122,7.030379746835443,6.020253164556962,5,0.01350210970464135,4.003375527426161,17.01012658227848,3,0.010126582278481013
22055000068,22,055,000068,104,367,15,4,11,106,7,182,101,32,10,5,13,5,3,2,11,12,2,0
22055000069,22,055,000069,215,228,12,3,5,213,5,116,55,32,4,2,12,6,0,2,4,3,0,0
22055000070,22,055,000070,317,315,16,4,3,312,15,167,53,40,14,2,12,11,2,2,3,8,2,0
22055000071,22,055,000071,640,247,8,1,0,635,17,147,53,11,12,0,6,2,2,2,3,8,6,1
22055000072,22,055,000072,139,362,12,1,3,156,7,131,107,56,21,12,4,2,0,2,1,4,2,0
22055000073,22,055,000073,345,96,4,3,2,338,10,82,8,3,0,5,1,0,0,0,3,0,0,1
22055000074,22,055,000074,314,273,12,0,2,315,7,98,55,51,21,7,1,3,3,2,0,14,2,1
22055000075,22,055,000075,298,247,9,0,5,305,8,109,67,38,8,0,9,2,2,2,1,3,2,6
22055000076,22,055,000076,609,173,15,0,7,609,18,82,22,27,6,2,9,3,2,4,4,12,2,1
22055000077,22,055,000077,514,205,15,4,3,512,12,116,38,35,6,2,7,5,2,2,10,4,0,1
22055000078,22,055,000078,850,275,14,4,3,866,13,131,49,24,12,10,9,2,0,3,1,4,0,0
22055000079,22,055,000079,501,96,4,1,2,502,8,49,4,19,2,0,1,0,0,2,6,8,0,0
22055000080,22,055,000080,544,102.00000000000001,15,0,0,567,7.000000000000001,60,20,5,0,2,3,2,0,2,0,6,0,0
22055000081,22,055,000081,319.20635491155,101.43005670086636,13.921772488354206,0.994412320596729,2.983236961790187,341.0834259646781,6.960886244177103,35.79884354148225,23.865895694321495,23.865895694321495,1.988824641193458,0,2.983236961790187,0,1.988824641193458,0,2.983236961790187,0.994412320596729,2.983236961790187,0
22055000082,22,055,000082,644.79364508845,366.5699432991336,20.078227511645792,1.005587679403271,7.016763038209813,634.916574035322,21.039113755822896,233.20115645851777,61.134104305678505,38.134104305678505,10.011175358806542,5,7.016763038209813,2,3.011175358806542,3,4.016763038209813,15.005587679403272,0.016763038209812793,3
22055000083,22,055,000083,941,309,27,5,7,898,21,149,67,30,23,5,15,8,3,4,9,24,3,0
22055000084,22,055,000084,820,254,15,4,3,802,17,164,34,13,12,0,10,2,2,2,6,6,2,1
22055000085,22,055,000085,895.271672988234,367.37725574439287,16.604250820322235,2.0256174204882655,6.810142952217652,911.9703161690431,21.134659408998097,141.68429700448766,76.05138656682708,27.785077778649306,17.177816928508644,9.728775646025216,7.12959211735054,2.4249288769043758,8.02260739066984,2.998494985090787,8.835760372705916,21.308914060768398,2.0256174204882655,2.9186326938075653
22055000086,22,055,000086,1382.2306486120942,275.39363014755025,20.17266266713596,0.9963715529753265,3.0708585281357887,1390.9200634335589,23.505101576743137,132.12685327628003,71.64156282255608,16.2525715506025,21.087290350901476,1.992743105950653,18.049129370449613,2.025440653634577,1.992743105950653,1.992743105950653,7.023647192353171,11.139923594990172,0.08174386920980925,0.9963715529753265
22055000087,22,055,000087,885.5196633411978,214.29707641877212,14.160832996037664,4.020104124504708,5.040208249009416,914.8815375822825,13.160832996037664,101.4676010888437,38.56291548613183,16.221145369551788,10.040208249009417,5.100520622523541,10.180937120542373,3.060312373514124,2,4.020104124504708,1,4.140728871532957,0,0.06031237351412431
22055000088,22,055,000088,579,121,8,2,6,575,12,60,34,19,2,2,0,2,2,2,4,4,0,1
22055000089,22,055,000089,407,83,16,4,3,437,3,33,16,3,0,2,6,3,0,0,1,3,2,1
22055000090,22,055,000090,356,151,14,1,3,349,10,73,41,13,6,2,4,5,2,2,3,12,2,1
22055000091,22,055,000091,922,317,20,4,15,927,25,138,83,24,21,0,12,6,3,3,9,15,8,0
22055000092,22,055,000092,707.4285076893991,447.13819915112435,16.00525520382545,2.0001898330491974,3.004070556309362,707.4228728194753,23.018321121474923,195.0631957754853,111.02908463985808,38.00942067665941,23.01009910271097,10.00031638841533,12.00435530588316,5.000063277683066,8.001515046310786,3.0020352781546813,8.00203527815468,14.004513500090823,2.002098555837747,4
22055000093,22,055,000093,448,322,13,1,10,429,25,129,89,32,21,7,7,3,3,3,11,8,0,1
22055000094,22,055,000094,863,411,24,1,13,843,23,207,113,32,23,12,16,3,2,1,3,14,2,0
22055000095,22,055,000095,983,158,16,5,10,979,23,80,34,13,8,5,12,5,2,7,8,4,0,1
22055000096,22,055,000096,579.812050270777,191.2782021511842,6.97368445342859,0,5.977443817224506,572.8383658173484,24.906015905102105,88.6654166221635,38.85338481195929,12.951128270653095,13.94736890685718,0,5.977443817224506,0,1.9924812724081686,2.988721908612253,2.988721908612253,5.977443817224506,2.988721908612253,0
22055000097,22,055,000097,290.127950310559,131.86459627329194,4.422360248447205,1.0844720496894409,0.0422360248447205,285.2335403726708,5.316770186335404,45.414906832298136,34.67577639751553,27.274534161490685,2.1689440993788818,0.10559006211180125,3.253416149068323,3.0422360248447204,0.10559006211180125,0.02111801242236025,1.1267080745341616,12.232298136645962,0.06335403726708075,0.06335403726708075
22055000098,22,055,000098,1063.966336272609,250.99205865077525,15.999493778535474,5.999810166950803,0,1035.967222160172,42.998639529814085,88.99718414310357,82.99737397615277,18.999398862010874,18.999398862010874,9.99968361158467,8.999715250426204,1.9999367223169342,4.999841805792335,0,0,13.999557056218539,1.9999367223169342,0
22055000099,22,055,000099,397,430,5,0,10,383,12,189,99,19,10,7,0,3,10,3,13,14,3,1
22055000100,22,055,000100,795.1134563875519,151.0397807768802,11.000911066681738,2.000220509669288,3,767.1118606210414,17.002756370866106,82.01588060097788,32.011025483464415,19.00402723005636,0.001212803181085679,10.001433312850374,9,5.000441019338576,5.000220509669289,3.307645039324578e-4,4.000661529007865,1.0008820386771533,1,2.2050966928830525e-4
22055000101,22,055,000101,1606.7141434262949,348.13346613545815,19.416334661354583,1.0109561752988048,3.0219123505976095,1574.2758964143427,28.394422310756973,154.51195219123505,85.88745019920319,38.2300796812749,17.04382470119522,2.0766932270916336,15.076693227091633,6.087649402390438,2.032868525896414,3.043824701195219,11.065737051792828,12.087649402390438,1.0109561752988048,3.010956175298805
22055000102,22,055,000102,1324.941733067729,282.1543824701195,37.4890438247012,0.9865537848605578,1.9731075697211156,1285.4795816733067,35.51593625498008,136.14442231075697,79.91085657370517,20.717629482071715,3.946215139442231,6.905876494023905,6.905876494023905,7.892430278884462,2.959661354581673,3.946215139442231,5.919322709163346,7.892430278884462,0.9865537848605578,0.9865537848605578
22055000103,22,055,000103,1258.619229311176,393.88083903781046,42.986995123415866,0.9996975610096712,9.996975610096712,1250.6216488230987,42.986995123415866,143.95644878539267,100.9694536619768,34.98941463533849,18.994253659183755,9.996975610096712,12.996068293125726,5.998185366058028,10.996673171106384,2.999092683029014,10.996673171106384,17.994556098174083,5.998185366058028,3.998790244038685
22055000104,22,055,000104,886.7411630725572,189.41126239948494,9.142875051151847,0.07097317303850939,4.996572993206098,871.272375174929,23.282323095509792,87.74236693712126,41.14223415958243,11.198282786865093,5.988790274543467,0.035486586519254695,6.077506740841604,3.012138430531361,3.029881723790988,1.0099605745969962,0.12420305281739143,9.142875051151847,1.0099605745969962,0
22055000105,22,055,000105,1219.7693513879058,204.60636985244975,14.82733733286404,0.00362844702467344,4.929141471864211,1203.0799365664411,35.49489842325686,96.87314672371996,54.35843717744391,18.7474284493975,9.912709649098524,0.00725689404934688,6.950870629550389,1.9745593463654232,0.00725689404934688,0.00725689404934688,2.9763528076468284,10.860076405009828,4.918256130790191,0.00362844702467344
22055000106,22,055,000106,1291,296,22,1,0,1249,43,124,59,32,14,5,7,6,5,4,4,20,0,3
22055000107,22,055,000107,1059,170,18,4,0,1022,28,91,38,13,6,0,15,8,3,0,3,1,0,3
22055000108,22,055,000108,1386,315,20,5,5,1364,28,160,67,21,10,12,16,6,6,3,6,6,1,3
22055000109,22,055,000109,1053.0775580838615,196.02535360785174,20.001097990891218,1.000099817353747,3.000499086768735,1035.0763602756165,36.0014972603062,98.01088009155842,57.00668776270105,13.002395616489927,6.000798538829976,2.000499086768735,9.00029945206124,5.000199634707494,5.000299452061241,4.000399269414988,7.985388299761448e-4,4.000698721476229,4.990867687350905e-4,0
22055000110,22,055,000110,935,249,22,0,6,934,28,104,63,24,12,0,9,0,5,1,6,6,3,1
22055000111,22,055,000111,970,209,7,1,2,939,25,113,47,8,10,5,4,2,3,0,3,6,0,1
22055000112,22,055,000112,673.878568192116,289.3185319438151,8.086542818305393,1.797009515178976,2.695514272768464,672.9800634345265,7.188038060715904,117.70412324422293,88.95197100135931,38.63570457634798,8.98504757589488,1.797009515178976,0.898504757589488,2.695514272768464,7.188038060715904,0.898504757589488,2.695514272768464,7.188038060715904,2.695514272768464,0.898504757589488
22055000113,22,055,000113,484.858234885337,395.9840166782488,4.937456567060458,0,2.962473940236275,455.23349548297426,20.737317581653926,181.6984016678249,116.52397498262683,28.63724808895066,13.824878387769283,6.912439193884642,0,7.899930507296734,1.9749826268241835,0.9874913134120917,3.949965253648367,3.949965253648367,4.937456567060458,3.949965253648367
22055000114,22,055,000114,393.5516028814548,187.74586003498828,5.5227153330610745,0,0,368.84230217669744,16.094089185117408,88.39832161563731,41.31092049100546,16.126160472586903,12.78130148503795,4.670815567337919,2.840133385608955,0,2.840133385608955,2.3981478590126315,4.513264129181085,5.807149421500563,2.492959221825794,1.0415224913494812
22055000115,22,055,000115,654.872049689441,179.13540372670806,19.577639751552795,3.915527950310559,1.9577639751552796,659.7664596273291,14.683229813664596,65.58509316770186,31.324223602484473,12.725465838509317,7.831055900621118,4.894409937888199,11.746583850931676,1.9577639751552796,4.894409937888199,0.9788819875776398,5.873291925465838,10.767701863354038,2.936645962732919,2.936645962732919
22055000116,22,055,000116,852.3441235059761,273.7121513944223,7.094621513944222,2.0024900398406373,3.004980079681275,791.2445219123506,41.089641434262944,107.34362549800797,77.20169322709162,21.052290836653388,10.00996015936255,10.017430278884461,12.017430278884463,6.0199203187251,3.0074701195219125,3.00996015936255,8.014940239043824,12.0199203187251,3.0024900398406373,0.00249003984063745
22055000117,22,055,000117,776.9224419161386,253.97464639214826,10.998902009108782,0.999900182646253,4.999500913231265,764.9236397243835,14.998502739693794,108.98911990844158,66.99331223729895,23.997604383510073,7.999201461170024,4.999500913231265,2.999700547938759,1.999800365292506,2.999700547938759,3.999600730585012,7.999201461170024,6.999301278523771,4.999500913231265,0
22055000118,22,055,000118,651,151,15,2,5,643,15,53,39,16,8,5,10,2,3,4,4,6,1,0
22055000119,22,055,000119,637,79,5,0,3,620,18,40,18,5,4,2,1,0,6,4,0,1,1,1
22055000120,22,055,000120,902.0078913713296,229.25057987112652,12.473997390765563,0.9846138401768965,0.2875970547742867,904.4765081570237,19.859813462525477,89.18614313698646,59.862795737642486,18.42739441496045,7.81769462857702,0.3124804218294511,3.930160905022531,5.608704728936569,2.9164219930822335,1.0334146249758753,1.1236876882001283,10.552415592167979,0.9576096207676138,0.10589602528301256
22055000121,22,055,000121,561.4803366588022,160.70292358122788,7.839167003962335,0.9798958754952919,1.9597917509905838,579.1184624177175,7.839167003962335,71.5323989111563,27.43708451386817,10.778854630448212,1.9597917509905838,4.899479377476459,8.819062879457627,2.9396876264858753,0,0.9798958754952919,0,6.859271128467043,0,2.9396876264858753
22055000122,22,055,000122,704.5148695114191,173.78033447948337,2.8180594780456762,0,1.8787063186971176,684.7884531650993,18.787063186971174,77.02695906658181,28.18059478045676,30.05930109915388,5.6361189560913525,0,2.8180594780456762,1.8787063186971176,1.8787063186971176,0,3.757412637394235,3.757412637394235,2.8180594780456762,2.8180594780456762
22055000123,22,055,000123,728,447,11,1,3,689,33,193,144,21,8,5,12,3,6,0,10,18,1,6
22055000124,22,055,000124,889.0787521357636,265.15846214506894,22.084471198077942,1.0060336570055675,2.012067314011135,852.8615404835632,21.060336570055675,122.36201942033404,57.36805307733961,16.16290873915032,12.114639483105782,12.018100971016702,9.060336570055675,8.030168285027838,8.030168285027838,0.012067314011134887,4.054302913050107,12.084471198077944,5,3
22055000125,22,055,000125,927.571068551829,221.62279729587303,17.86099229524132,1.9830176844825176,9.86850471874646,947.3362980368023,16.948143162231702,86.83588897244995,50.91366579679627,34.66938434647464,9.970733168652732,6.93511524016221,8.909867230791486,5.946113229602093,0.06097061624792664,3.9545882802286965,1.0371764116677942,3.1285437647851415,0.016772958744120783,2.9653446986309415
22055000126,22,055,000126,704,183,13,2,13,711,21,78,51,11,21,7,1,6,3,0,1,4,1,1
22055000127,22,055,000127,652.7931057672148,249.59154004691624,9.021566564210488,0,11.018485626466132,634.7715392030043,17.077023443608883,111.27420345924763,79.12015657202986,19.04005219067662,12.043133128420974,5,7.018485626466132,6,2.006161875488711,3.009242813233066,6.009242813233066,7.018485626466132,1.009242813233066,0
22055000128,22,055,000128,704.2588369274428,160.58873760051506,11.857124948848153,3.9290268269614903,2.0034270067939017,671.727624825071,25.717676904490208,79.25763306287874,25.85776584041757,15.801717213134907,2.011209725456533,1.9645134134807452,6.922493259158396,1.9878615694686392,2.970118276209012,0.9900394254030039,6.875796947182609,11.857124948848153,0.9900394254030039,0
220570001-1,22,057,0001-1,1234,229,19,0,11,1142,36,97,81,26,18,3,7,4,2,0,21,14,0,2
220570001-2,22,057,0001-2,512.5373052354404,333.69875233652454,2.9972941826633943,0.9990980608877981,4.995490304438991,517.5327955398794,17.983765095980367,78.92874681013605,152.8620033158331,15.985568974204769,5.994588365326789,4.995490304438991,3.9963922435511923,1.9981961217755961,0,2.9972941826633943,3.9963922435511923,5.994588365326789,1.9981961217755961,0
220570001-3,22,057,0001-3,501.8591859185919,132.8228822882288,7.924092409240924,0.3773377337733773,0.7546754675467546,485.2563256325633,12.452145214521453,46.78987898789879,45.28052805280528,4.905390539053905,9.056105610561056,3.7733773377337734,4.528052805280528,1.132013201320132,1.5093509350935093,0,6.792079207920792,5.282728272827283,0,0.7546754675467546
220570001-4,22,057,0001-4,158.83118971061091,275.7170418006431,3.562700964630225,0.04019292604501608,9.361736334405144,148.7363344051447,10.366559485530548,56.65273311897106,94.04983922829582,5.763665594855305,14.562700964630224,5.160771704180064,2.080385852090032,0.12057877813504823,0.08038585209003216,3.080385852090032,8.286173633440514,8.72347266881029,3.040192926045016,5.080385852090032
220570001-5,22,057,0001-5,828.1408140814082,219.1771177117712,13.075907590759076,0.6226622662266227,1.2453245324532454,800.7436743674367,20.54785478547855,77.21012101210121,74.71947194719472,8.094609460946094,14.943894389438944,6.226622662266227,7.471947194719472,1.867986798679868,2.4906490649064907,0,11.207920792079207,8.717271727172717,0,1.2453245324532454
220570002-1,22,057,0002-1,209.8047138047138,97.56902356902356,5.101010101010101,0.03367003367003367,0,199.77104377104376,4,35.64983164983165,32.14478114478114,3.3367003367003365,6.067340067340067,0.10101010101010101,0,2,0,0,4.101010101010101,8.1010101010101,0.06734006734006734,0.06734006734006734
220570002-2,22,057,0002-2,1179.2712174314572,190.78303311869877,8.242002879886849,6.1210014399434245,2.151251799929281,1206.2712174314572,11.393254679816131,87.08901295949082,43.4840057597737,3.484005759773699,8.060500719971712,7.060500719971713,3,2,2.151251799929281,0.030250359985856182,10.181502159915137,2.0907510799575686,0.030250359985856182,2.181502159915137
220570002-3,22,057,0002-3,416.00000000000006,125,7,4,0,408,7,39,38,8,12,0,0,0,0,1,14,6,2,0
220570002-4,22,057,0002-4,299,102,3,0,2,287,4,36,43,10,6,0,4,0,2,0,3,0,0,0
220570002-5,22,057,0002-5,226.00000000000003,182,7,1,2,224,2,49,61.00000000000001,8,14,5,0,2,8,0,4,8,0,3
220570002-6,22,057,0002-6,338.18519214444024,76.33880463548024,13.965043029507923,1.0021451051636632,0.011816080506065923,348.19482711557083,10.982239875029066,34.71100192289211,18.812565166093258,8.076241243839636,0.10043668430156034,0.02954020126516481,4.00267238040162,0.011816080506065923,0.011816080506065923,1.0494094271879268,2.0692786531106893,3.000527275237957,0,2.0042902103273263
220570002-7,22,057,0002-7,76.91014060219892,436.8101575227451,2.9580823308538045,0.9860274436179348,1.9720548872358696,84.79836015114239,3.9441097744717393,140.01589699374674,146.9180890990723,17.748493985122828,16.76246654150489,4.930137218089674,2.9580823308538045,1.9720548872358696,1.9720548872358696,8.874246992561414,12.818356767033151,1.9720548872358696,0,1.9720548872358696
