GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRSAS,G20USSDJAN,G20USSLSIA
31055003-07,31,055,003-07,350,1163,36,464,655,110
31055003-08,31,055,003-08,347,819,27,430,399,81
31055003-09,31,055,003-09,430,988,29,532,519,95
31055003-10,31,055,003-10,215,496,14,272,254,53
31055003-11,31,055,003-11,149,417,12,179,295,36
31055003-12,31,055,003-12,361,645,17,427,332,57
31055003-13,31,055,003-13,310,767,27,381,456,84
31055003-14,31,055,003-14,445,843,32,531,427,93
31055003-15,31,055,003-15,408,940,35,503,477,83
31055003-16,31,055,003-16,304,770,19,403,386,72
31055003-17,31,055,003-17,360,815,25,436,528,76
31055003-18,31,055,003-18,236,873,17,275,520,76
31055003-19,31,055,003-19,291,1005,35,350,627,96
31055003-20,31,055,003-20,413,1053,23,556,433,77
31055003-21,31,055,003-21,301.2365186332173,957.3952720917105,38.77301724982005,423.5206499595729,536.8571619205853,94.44709330084372
31055003-22,31,055,003-22,185,492,14,209,366,56
31055003-23,31,055,003-23,467,746,21,600,374,61
31055003-24,31,055,003-24,351.48131465838736,674.1689622967374,18.86481632347277,453.7484768330029,354.45996986735673,49.644253482823075
31055003-25,31,055,003-25,448.9000807342531,597.9047293813371,28.29202189501595,496.05345055927967,349.87800410169723,76.38845911654306
31055003-26,31,055,003-26,468,733,22,509,480,80
31055004-01,31,055,004-01,166,327,14,168,266,34
31055004-02,31,055,004-02,366,546,18,374,389,70
31055004-03,31,055,004-03,205.51587822491575,621.2511221092959,24.26513579627308,247.6103413186194,457.8760563172944,42.751453034156704
31055004-04,31,055,004-04,372.96756383712903,687.0979986197377,39.8895790200138,426.8184955141477,479.672187715666,80.77639751552795
31055004-05,31,055,004-05,641,757,37,712,484,93
31055004-06,31,055,004-06,350.8500922117089,713.6950593708267,25.988895719385845,373.8402691942425,567.7574141773523,71.9692496844531
31055004-07,31,055,004-07,377.69407915398756,489.11583250349014,30.08597319531459,423.7974883148295,348.64169866611206,52.2132432951292
31055004-08,31,055,004-08,507,613,25,551,420,79
31055004-09,31,055,004-09,202,393,11,201,299,41
31055004-10,31,055,004-10,238,658,12,263,529,45
31055004-11,31,055,004-11,476,599,23,523,412,70
31055004-12,31,055,004-12,542,550,32,573,406,69
31055004-13,31,055,004-13,384,591,27,446,365,69
31055004-14,31,055,004-14,162.57195181680868,367.7995681913026,16.90942514320145,156.63238795149442,279.93572167086046,57.693723855820494
31055004-15,31,055,004-15,308,663,26,322,516,64
31055004-16,31,055,004-16,397,667,24,427,402,96
31055004-17,31,055,004-17,328.45582863430354,385.1891081256833,15.925131085299567,348.362242490928,297.60088715653563,38.81750702041769
31055004-18,31,055,004-18,179.94460612114653,536.8513110796637,10.935860040511669,180.9387752157385,423.51603429617916,37.778425594494855
31055004-19,31,055,004-19,415.14783506160455,549.2188328645897,25.263866391471584,455.40351909677895,367.948167835162,87.98817740950919
31055004-20,31,055,004-20,529.3899082568807,468.7844036697248,23.39908256880734,588.9770642201835,263.42201834862385,52.39449541284404
