GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOKEN,G16PREOFUE,G16PREOMOO,G16PREOLAR
34019095005,34,019,095005,177.97061573090804,297.73122365805466,13.626684138823483,4.291254397989601,6.748147372858824e-5,0,0,0,1.148009532882805
34019095006,34,019,095006,120.79089257898353,285.00398827664776,11.531500661278494,4.563193208555887,0.03687489664065882,0,0,0.002484472049689441,0.03935936869034826
34019100001,34,019,100001,275.4449417969328,360.45823771568223,18.749643571791083,12.09915293068946,3.0231848259790413,0.004929426046478162,0,0.009858852092956324,0
34019105001,34,019,105001,236,298,27.000000000000004,10,0,0,0,0,2
34019105002,34,019,105002,265.8487508460974,269.61081975446587,16.79241030634229,0.9337920215235457,0.9331145577644986,0,2.9741944493186516e-4,0,2.3133459164927645e-4
34019105003,34,019,105003,242,358,18,6,5,1,0,1,0
34019105004,34,019,105004,248.5178794422214,227.64970783450391,21.81662572259452,1.8972216033780394,1.2534944959772685e-5,1.2534944959772685e-5,0,1.2534944959772685e-5,1.2534944959772685e-5
34019105005,34,019,105005,258.3228505625041,377.4568555721343,14.756942269211264,2.2852558634976687,0,0,0,0.9950268870735466,0
34019105006,34,019,105006,203.38316055318563,251.95227352111056,7.58892390123827,0.758892390123827,1.517784780247654,0,0,0,0
34019105007,34,019,105007,231.96382826783923,350.94527466384295,17.997193572504766,5.999064524168255,1.999688174722752,0.999844087361376,0,0,0
34019105008,34,019,105008,186.35442745209232,313.69945754762233,19.995455065585908,1.0192005087238403,0.02111633426422105,0.007038778088073682,0.9417739497550297,0,0.9417739497550297
34019105009,34,019,105009,270,328,13,7,3,0,0,0,3
34019105010,34,019,105010,249.99999999999997,244,15.999999999999998,13,0.9999999999999999,0,0,0,1.9999999999999998
34019105011,34,019,105011,256.811444196371,357.89859436436683,16.64900495540321,10.150608933818845,0.014748529784029848,0,0,0,0.9758693739815572
34019105012,34,019,105012,209.8582967590066,241.8163622450364,9.758085611872884,4.454479922734007,1.0957722392850726,0.050473186119873815,1.8763742001687382,0,0.006061794454581607
34019105013,34,019,105013,267,326,17,6,0,0,0,0,1
34019105014,34,019,105014,264,341,15,10,0,0,0,0.9999999999999999,0
34019105015,34,019,105015,295.33435330587787,307.2362149130681,18.026602014828434,6.002023620297831,0.0025548742369094503,8.516247456364834e-4,0,0,0
34019105016,34,019,105016,299,277,20,6,1,0,0,0,1
34019105017,34,019,105017,350.7920601652274,480.78931985865484,19.2486581784402,6.564073651637261,1.4672909086865527,0,0,0,0.0011473962546236327
34019105018,34,019,105018,332.62071747097076,402.3096143491935,21.29210657973695,8.77865734745632,0.35888187556357076,0,0.17944093778178538,0,0.02084845831465629
34019105019,34,019,105019,241.2443642921551,276.52840396753834,8.205590622182147,4.102795311091073,1.6411181244364292,0,0.8205590622182146,0,0
34019105020,34,019,105020,229.68646668104898,323.69610130113387,25.04335579038204,5.002408655021224,0.002408655021224507,0,0,0,0
34019105021,34,019,105021,246.7615716568388,287.68429315467205,12.34727884175588,4.394823104704883,0,0,0,0.00497311292645333,0
34019110001,34,019,110001,277.97231351761934,425.46701937285195,11.754613985024957,8.419268313413804,0,0.003128189866152618,0,0,0
34019110002,34,019,110002,284,334,23,8,0,1,1,0,1
34019110003,34,019,110003,191.98812324746666,321.6003583512416,11.341070571580309,4.860458816391561,0,0,0,0,0
34019110004,34,019,110004,167,327,22,8,0,0,1,0,1
34019110005,34,019,110005,255.31927186158342,421.51497459361417,31.346608468872198,10.747382591894302,2.915195893382322,0.971731964460774,0.058226050244970295,0,0.058226050244970295
34019110006,34,019,110006,242.74932699238929,382.54051544198416,12.02931489939288,4.022023599779229,1.053149342567758,0,0,0,0.9896247524038236
34019110007,34,019,110007,262.9201647034754,441.4333362454047,23.04228354242178,6.373604558784704,0,0,0,0,0
34019110008,34,019,110008,301.4544247449398,378.4742420340572,15.187706838125695,4.081735400434667,3.000452301945746,0.011590333024810268,0,0,0.9885604342904384
34019110009,34,019,110009,165.00000000000003,302,24,5.000000000000001,3,0,0,1,0
34019110010,34,019,110010,224.43013226352483,413.7205169140057,19.02540865691708,4.010889424393033,0.9999999999999999,0,0,0,0.9999999999999999
34019110011,34,019,110011,267,484,14,6,0,0,1,0,0
34019110012,34,019,110012,157.3139534883721,276.98837209302326,13.511627906976745,7.72093023255814,0,0,0,0,0
34019110013,34,019,110013,336.3475476204521,367.2572844106307,23.079601969140626,7.034115129631698,0,0,1,1,0
34019110014,34,019,110014,177.3355097532817,260.8707358631309,13.198348078459714,7.940433119671191,0.09379679481291056,0.009634499407300585,0.12332838038632987,0,0.003229106397843868
34019110015,34,019,110015,131,233,12,4,0,0,0,1,1
34019110016,34,019,110016,212.62710570373605,273.2055373910995,14.605412758368862,4.26486670310573,1.037837837837838,0,0,0,0.03783783783783784
34019115001,34,019,115001,197.849973079434,114.91286315219652,11.990907459359637,7.993938306239758,1.9984845765599395,0,0,0,0.9992422882799697
34019120001,34,019,120001,194.00833019107847,236.2782860060504,17.112778460405202,3.081848891862904,0.026511608858275998,0.008837202952758666,0,0,0.0078098329440297945
34019120002,34,019,120002,358.40088105726875,625.6806167400881,27.376651982378856,9.019823788546255,1,0,0,0,0.019823788546255508
34019120003,34,019,120003,292.8374097353352,443.9988763789258,18.70484071960083,9.020851883769438,0.09029359874775632,0,0,1.2298682230067656e-4,1.0290705348626064
34019120004,34,019,120004,210.33399965360564,320.4620912916984,15.874237359566312,13.88994080203233,4.221897047986564e-6,0,0,0,0.9921356130758464
34019120005,34,019,120005,211.8543562336698,321.59872995831853,18.13167913711588,0.9542989019534674,0,0,0,0,0.9542989019534674
34019125001,34,019,125001,241,382,26,9,0,0,0,0,3
34019125002,34,019,125002,273.00007865328956,418.0001254519969,18.000010224927646,10.000000786532896,1,1,0,0,0
34019125003,34,019,125003,258.5995541989517,339.05652746973345,19.362643305066626,13.226523132268284,0,0,0,0,1.999770785069588
34019125004,34,019,125004,199.59962837104771,349.374530190255,15.740638641603299,9.77198697068404,0,0,0,0,0.006203499324049159
34019130001,34,019,130001,495.116766421303,568.4949984710609,39.162330425256926,17.05336403671217,1.0035204045601376,0,5.772350809644291e-5,0,0.015990704281467743
34019130002,34,019,130002,240.18247725536904,321.7077216519274,13.846833610096786,1.2186717399810554,2.903471623310487,0.9593073593073593,0,0,0
34021005001,34,021,005001,676,352,24,11,2,0,1,2,0
34021005002,34,021,005002,671.6707606540043,261.0962592833316,13.691329860379886,7.773593538119512,0.9603512629928058,0,0,0.012969062025295032,0
34021005003,34,021,005003,222.61526958607007,131.8501285202592,5.657626873426357,2.8291146741739235,0.001485169765410286,0.9379727685325264,0,0.9384463414543924,0
34021005004,34,021,005004,817.5303454966266,378.1018029049865,21.73858604501844,15.671742621875273,1.9992581180246995,0.9881175475008382,0,0.9881175475008382,0
34021005005,34,021,005005,612,349,25,13,1,2,1,0,0
34021005006,34,021,005006,494.03558818390877,293.35434823754616,19.278072706688043,7.210748852903646,0.03810591219172164,0,0,0.986557365052839,0
34021005007,34,021,005007,416.5768527074342,244.8748932729419,24.04807105895285,11.014421317685855,3.004807105895285,0,0,1.004807105895285,0
34021005008,34,021,005008,693.5450244803354,408.1795291994419,27.944028830065125,15.674739997497653,3.0896730162501815,0.023391812865497075,0,2.023391812865497,0
34021005009,34,021,005009,399,138,5,3,1,0,1,0,0
34021005010,34,021,005010,360.7388103710331,154.31941486580013,9.677775626603644,6.465970743290005,0.08472195332545558,0,0,1.0423609766627278,0
34021005011,34,021,005011,559.2611896289669,210.6805851341999,15.322224373396356,10.534029256709994,1.9152780466745445,0,0,0.9576390233372722,0
34021005012,34,021,005012,423.47093294317705,181.9135697854493,15.905011565940924,16.89907478881223,0.9940632228713078,0,0,0,0
34021005013,34,021,005013,376,136,7,6,0,0,1,1,0
34021005014,34,021,005014,334,106,4,11,1,0,0,1,0
34021005015,34,021,005015,412.5290670568229,164.0864302145507,9.094988434059077,4.100925211187769,0.0059367771286922815,1,1,2,0
34021005016,34,021,005016,312,103,4,6,0,0,2,1,1
