GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34017040704,34,017,040704,317,63,0,3,3,1,0,0
34017040705,34,017,040705,312,72,0,4,0,0,0,1
34017045101,34,017,045101,270,210,4,5,2,2,1,5
34017045102,34,017,045102,208.7469105633096,109.00064483661274,2.0219806334084645,9.262920281072516,3.0165405777538226,1.083185828682402,0.021907163857242472,0.24417121105933326
34017045103,34,017,045103,748.5060606955873,318.41998720985293,5.227317651457262,32.013575611552035,4.034480183338316,6.640148840351239,3.590401960531069,5.98564695830476
34017045104,34,017,045104,108.5527348084254,113.23173199844373,4.678997190018336,2.8073983140110017,0,0,0,2.8073983140110017
34017045105,34,017,045105,135,100,1,4,0,1,0,0
34017045201,34,017,045201,348.9759358699192,249.9461283080509,3.0281152405713203,5.018950513883929,2.018639983629355,1.0001552651272874,0.00931999181467762,1.000310530254575
34017045202,34,017,045202,283,196,1,7,2,5,1,4
34017045203,34,017,045203,191.0026550336766,191.00211936898745,5.000023289769093,8.000046579538186,1,1.000023289769093,0,6.0000465795381865
34017045204,34,017,045204,181,182,4,8,5,2,0,2
34017045205,34,017,045205,128.36148083711936,100.86638481168423,1.3535741604451261,2.3592936776674764,0.047902129076532705,1.029409318972752,0,2.2595407634569855
34017045301,34,017,045301,140,124,1,3,1,3,0,0
34017045302,34,017,045302,272.84803534623995,123.07129145307434,2.491077291307973,8.851321766802148,0.8524509716400314,2.0979896172940182,1.2550065918842896,0.8713868641006374
34017045303,34,017,045303,189,120,1,9,0,3,0,0
34017045304,34,017,045304,201,174,2,6,2,1,1,1
34017050101,34,017,050101,377,60,1,3,0,2,0,1
34017050102,34,017,050102,282.22359910544816,28.81860695090844,0.9937450672727048,3.9749802690908194,0.9937450672727048,0,0.9937450672727048,0
34017050103,34,017,050103,233.00000000000003,28.000000000000004,1,2,0,0,0,1
34017050104,34,017,050104,473.99999999999994,67,2,1,1,3,0,0
34017050105,34,017,050105,316,59,1,0,4,1,0,1
34017050106,34,017,050106,383,57,0,3,1,1,0,0
34017050107,34,017,050107,311.77640089455184,94.18139304909157,6.006254932727296,6.0250197309091815,1.0062549327272952,4,0.006254932727295223,1
