GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDSMI,G18GOVRMCM,G18GOVOWRI,G18SOSDWHI,G18SOSRHAM,G18SOSOWRI,G18TREDGLE,G18TREWGLE,G18TRERLOF,G18TREAWOR,G18TREOWRI,G18ATGDANA,G18ATGWANA,G18ATGRWIL,G18ATGOWRI,G18COMRECK,G18COMOWRI,G18SPIRMIT,G18SPIOWRI,G18AGRUNEL,G18AGRGEDM,G18AGRRWEA,G18AGROWRI
45019000335,45,019,000335,1050.3231907894738,1540.150082236842,4,907.2314967105264,1644.8347039473683,1,834.0287828947369,58.59210526315789,1635.9642269736842,40.4625822368421,0,951.8050986842105,64.66611842105263,1552.8170230263158,0,1961.2578125,31.370065789473685,1718.5193256578948,54.647615131578945,103.8326480263158,410.9033717105263,1744.1484375,1
45019000336,45,019,000336,509.52796414766283,546.0469251612822,0.011392607587544235,459.8216224772351,581.5823777178966,1,414.4456664268461,22.284815189688604,564.4570590344337,36.239244759338426,0,466.93554855311055,32.3873486579765,549.0811029840447,2,695.1089871346276,26.1025334682879,589.6393407558344,24.29620779727615,60.70634167042775,165.34687716303412,623.0608672365736,0.011392607587544235
45019000337,45,019,000337,1009.6699511251438,979.9737760920514,0,933.4497685402065,1034.4167636527209,0,886.9257609883616,54.442987560669515,1002.7408436174222,27.7164300308863,3.9594900044123285,938.3991310457219,74.24043758273116,965.1256885755051,1.9797450022061642,1253.178586396502,33.6556650375048,1083.910388707875,14.848087516546233,112.84546512575136,303.89085783864624,1089.8496237144934,0.9898725011030821
45019000338,45,019,000338,315.0007393983139,497.0007176513047,1,276.0006835809902,521.0007575208216,1,244.00064951067577,9.000039869516927,539.0007343240118,12.000020297208616,2.8996012310867117e-6,290.0006872054918,17.000054367523084,500.00070677780013,1.4498006155433558e-6,590.0009177237896,15.000024646610465,552.000793765837,11.000010873504618,30.00008263863509,121.00022254439449,552.0007981152388,3.000000724900308
45019000339,45,019,000339,653.6768092105264,1068.849917763158,0,595.7685032894736,1105.1652960526317,0,531.9712171052631,31.407894736842106,1112.0357730263158,24.537417763157897,0,626.1949013157895,35.33388157894737,1051.1829769736842,0,1286.7421875,19.629934210526315,1141.4806743421052,34.352384868421055,44.16735197368421,260.0966282894737,1174.8515625,0
45019000400,45,019,000400,732,424,0,671,465,3,606,30,476,31,1,692,43,420,0,666,26,509,52,47,302,563,4
45019000401,45,019,000401,453,81,1,446,88,1,429,12,88,7,1,446,18,77,0,166,18,86,6,70,120,105,1
45019000402,45,019,000402,513,68,0,514,72,1,492,11,73,11,3,504,18,67,2,147,14,86,10,68,121,97,1
45019000403,45,019,000403,412,481,1,335,529,0,290,17,537,24,0,357,30,488,2,632,11,544,49,18,169,593,4
45019000404,45,019,000404,157.19672131147541,252.24590163934425,2.7418032786885247,138.00409836065575,267.7827868852459,0.9139344262295083,121.55327868852459,6.397540983606557,267.7827868852459,10.05327868852459,0.9139344262295083,140.74590163934425,11.881147540983607,254.0737704918033,1.8278688524590165,312.5655737704918,3.655737704918033,279.6639344262295,10.967213114754099,10.05327868852459,48.43852459016394,306.16803278688525,0
45019000405,45,019,000405,573,424,1,514,467,0,477,26,458,19,0,527,32,425,0,595,24,473,55,42,206,521,3
45019000406,45,019,000406,631,510,1,602,535,0,539,20,543,33,0,607,25.000000000000004,505.00000000000006,1,712,23,566,51.00000000000001,34,303,602,1
45019000407,45,019,000407,455,232,0,430,246,0,382,25,260,13,0,453,9,223,0,342,18,258,25,39,163,280,3
45019000408,45,019,000408,633.4134422431965,329.57312491256096,1.5775738173714086e-6,585.9073998810443,368.1717849233998,1.5775738173714086e-6,530.4837674032791,20.78387479975252,361.24382139823626,33.65007429490585,0,577.9898050327098,35.62949154348183,344.4187274581259,1.5775738173714086e-6,523.5560121178594,29.69125399591825,371.1409029083947,44.53685969663084,50.47513668353985,309.7787299888929,418.6468790124466,0.98970862428799
45019000409,45,019,000409,496.2246835443038,320.17616033755274,2.901898734177215,463.3364978902954,346.2932489451477,0.9672995780590717,431.415611814346,20.313291139240505,340.48945147679325,21.280590717299578,0,445.92510548523205,30.953586497890296,332.7510548523207,0,457.53270042194094,25.149789029535864,364.67194092827003,48.36497890295359,39.65928270042194,241.82489451476795,402.3966244725738,3.869198312236287
45019000410,45,019,000410,492.66798018871333,411.00959835146955,0.002512562814070352,443.5963631105166,452.2036260438885,0.002512562814070352,401.401305086584,24.523245725028016,441.43852355301686,23.534778207584687,0.002512562814070352,448.52111275803475,44.1443548678645,408.0567586132099,0,591.4981743248617,21.595531614909078,464.9934022631141,34.322493763782944,41.19151512960486,225.73446368533314,492.50215104298474,0.9809298290011207
45019000411,45,019,000411,537,428,1,483,463,1,441,21,471,18,1,495,24,437,1,624,14,489,50,42,226,544,3
45019000412,45,019,000412,334,389,0,290,425,1,245,16,435,21,0,311,19,392,0,528,26,452,49,16,146,472,4
45019000413,45,019,000413,422.25650969529084,419.09695290858724,0.007202216066481994,359.7811634349031,462.48587257617726,1.007202216066482,322.60831024930746,6.122437673130194,479.42105263157896,16.158448753462604,0,384.06204986149584,18.172853185595567,428.0825484764543,1.007202216066482,553.4941828254848,14.194459833795014,485.4714681440443,37.194459833795015,15.352908587257618,163.93739612188367,519.6443213296399,1.007202216066482
45019000414,45,019,000414,316,382,0,271,420,0,237,12,432,18,0,278,22,392,0,517,11,428,32,26,143,453,0
45019000415,45,019,000415,597.8133664177366,419.3908744768068,1.0516188537624833,538.4113601047156,459.3209642069437,0.9862180098806267,489.68182681766297,25.064216904575694,457.933834015416,21.261264240944882,0.9535175879396984,550.3263948220598,45.87944556891857,413.0766086450222,0,602.4992760069662,28.023523576660583,486.9213402257013,31.949462006630306,39.43437804937019,278.21702370944666,531.7092646854464,1.1059020095163612
45019000417,45,019,000417,619.6240179107589,448.75328901302265,1.0367660556059317,550.967215578525,504.524503304443,1.0367660556059317,524.4091786288205,18.192933758273064,495.4733169249587,23.1148437858024,0.04396984924623116,590.1755320404677,26.220268336249234,446.614301954867,0.9927962063597007,651.419654302887,28.34544194918121,503.80094553047553,28.631745796207316,50.886778849805545,282.5074919796757,530.1007594569085,1.0470590088917593
45019000419,45,019,000419,620,367,1,560,413,3,499,29,413,25,0,567,32,382,1,585,26,428,35,45,273,486,1
45019000420,45,019,000420,602,313,1,552,357,0,498,20,356,30,0,571,30,316,1,517,19,377,24,53,269,435,1
45019000422,45,019,000422,622.6002522068096,350.2597730138714,1,549.1273644388399,408.6002522068096,0,483.85624211853724,19.21437578814628,433.50567465321564,27.132408575031526,1,580.2723833543506,34.23959646910467,361.2219419924338,0.018915510718789406,552.4010088272383,30.094577553593947,444.6443883984868,42.296343001261036,33.296343001261036,282.4312736443884,498.9722572509458,1.0063051702395964
45019000440,45,019,000440,315.5396504770744,394.9806283212868,0.025260562134788375,297.4712678794859,406.49981555966195,0.008179339594062406,273.9736152378044,6.668763916998417,401.71988475850594,16.959526795472648,0.016358679188124812,306.9238441610072,20.75522815576613,380.05716275434963,0.9337083165930092,477.13737124191096,10.35524368915868,415.8217537703937,22.4934518048678,36.894603482894595,104.6080843035319,439.3906214756485,0.9507895391337352
45019000441,45,019,000441,522.5984872360542,292.3019224708478,0.010715411282697762,509.49669082886857,305.3930034667507,0.005357705641348881,486.4270406555311,9.053577056413488,308.41979199495745,16.032146233848092,0.010715411282697762,517.5449101796407,13.069650173337536,287.33942641033724,0.010715411282697762,400.7626851560038,7.021430822565396,315.4412228175228,15.016073116924048,61.30538922155689,147.5143397415695,340.5644500472739,1.0107154112826977
45019000442,45,019,000442,1052,889,4,985,935,3,889,40,937,50,0,989,34,899,3,1261,42,1005,52,111,402,1074,6
45019000443,45,019,000443,1037,911,1,938,985,1,858,56,979,47,0,947,53,930,0,1251,41,1008,74,98,410,1091,3
45019000444,45,019,000444,548.708273806584,513.8857383316308,0.11763390227434874,527.3053851957421,528.6840548051829,0.983426834076177,497.0230934059935,21.115033979087002,527.8974207437574,16.171327765535892,0.9853177890084178,536.9531906492969,25.445332333894005,496.00362520674594,0.003781909864481563,633.6560480531984,11.060625473234463,538.3327353695199,12.239511384163425,73.18305351376841,158.80915650816766,573.8822969707579,1.0707067833158181
45019000445,45,019,000445,392.27750138160854,231.9837237351592,0.007590132827324478,368.3467765746147,245.9441038447418,0,355.32745370517176,9.9551644317566,248.998774616394,6.976394988377628,0,365.42303559423385,16.927764353720566,234.9454153796767,0.9922906367240472,323.65776402155143,14.901437349722187,242.1590020189082,8.960976261825722,52.68628040671606,96.68482933339007,278.88514077693895,0.9979832363445406
45019000460,45,019,000460,460.27539485039927,144.54684440681007,2.9945848065197285,458.0799321863579,152.678064795144,0.997003243303648,453.0147981367194,3.034322332502534,154.68385097601853,4.049415219235002,0,443.2205704011844,6.06739277766292,153.5097743103876,0,209.82645227110737,5.008773027953964,152.70539668318852,4.027124555526323,66.00426250417868,69.3058922157677,165.73393678093305,8.402040559716909e-4
45019000461,45,019,000461,309.9319571165497,189.20329184506951,0.006671877507912231,299.93241778898914,195.2151689316427,0.002223959169304077,293.9263392174784,8.999983403449582,192.2212640997038,5.006441541288187,0,298.9016453303964,8.006622122568052,194.21823309486797,0,226.32287517812122,7.0052383674547185,202.20579405346925,4.00553502045333,49.125698642676,40.134692182015165,210.2314773400041,0.9991597959440283
45019000462,45,019,000462,480.78801234023797,300.86734244160425,0,468.7933010136624,310.8629352137506,0,446.80299691494054,15.992948435434112,311.86249449096516,9.99559277214632,0.999559277214632,465.79462318201854,24.9889819303658,291.87130894667257,0,367.8378140149846,10.995152049360952,314.8611723226091,2.9986778316438962,81.96386073159982,79.96474217717056,335.8519171441163,0.999559277214632
45019000463,45,019,000463,402.7735133267314,801.8682888201148,0.9964249233912156,348.1673856604104,844.2239490176233,0,326.18817014453384,10.26378774102525,848.001170189297,16.699315282948806,4.4072278536800354e-4,375.4873749129702,22.85161106081788,797.2100810385166,0.041783848935315386,929.0897026046177,5.446594905883595,850.6220999384653,10.968383776715829,46.504830929482175,138.19420478907233,868.6151750379915,0.04222457172068339
45019000464,45,019,000464,725.0340618941543,219.03466582844786,1,729.0322500912738,214.0358736970349,0,726.0327332387086,17.00072472115222,200.03430346787175,13.000845508010924,0,724.0334579598608,23.001328655445736,204.03357874671954,0,311.04118831881783,8.00036236057611,214.0364776313284,5.00036236057611,103.00507304806554,113.00809271953312,242.0367192050458,3
45019000465,45,019,000465,281.9659381058457,286.9653341715521,0,266.9677499087262,296.9641263029651,0,270.9672667612914,5.99927527884778,283.9656965321282,6.999154491989077,0,276.9665420401392,10.998671344554264,277.9664212532805,0,340.95881168118217,2.99963763942389,301.9635223686716,2.99963763942389,41.99492695193446,66.99190728046688,303.9632807949542,0
45019000466,45,019,000466,449.86625255168985,656.8258049289707,0.9992774566473989,414.4258927140691,685.099667728758,0,391.82909280603445,14.161439234365313,677.9821863598678,19.427412696790736,0,438.6536300183234,24.52183131791443,644.4423500976551,0.02450783447167537,771.8763391291625,15.258748028899412,698.3353530098909,15.577349877031192,53.91751074670748,117.63727714080683,728.9263725711048,1.0237852911190741
45019000501,45,019,000501,193,92,0,177,101,0,162,4,109,5,0,188,13,82,0,143,8,108,14,12,58,128,0
45019000502,45,019,000502,479,182,0,427,227,0,408,7,212,18,1,443,13,198,1,358,19,243,39,34,209,280,1
45019000503,45,019,000503,599.8755035246727,150.41429681684838,0.9954710144927537,595.1957342703271,153.84481862165595,0,574.7470390560006,17.097478545470466,142.23224801873988,15.090675489294627,1.011332041683086,585.8596041858225,22.1065556723149,142.33950151057402,0.9954710144927537,275.81946998555105,26.072578703095584,165.25496956959586,16.514394237926354,88.83483569771006,194.77092363938877,172.57220926923245,3.0339961250492578
45019000504,45,019,000504,438,373,1,359,440,1,316,15,439,21,3,412,15,379,0,540,16,457,29,24,187,483,1
45019000505,45,019,000505,454,299,1,381,364,0,329,7,392,16,1,419,19,315,0,466,16,387,30,12,169,450,0
45019000506,45,019,000506,346.9404161412358,490.37862547288773,0,279.16015132408575,543.9404161412358,0,250.71279949558638,12.353720050441362,533.7843631778057,18.218474148802017,0,340.39943253467845,18.3953341740227,469.31620428751575,0.03121059268600252,619.2616645649432,19.156052963430014,560.0132408575031,29.488965952080704,24.488965952080708,129.36160151324086,587.5542244640606,1.010403530895334
45019000507,45,019,000507,561.4593316519546,508.3616015132409,0,487.7124842370744,561.4593316519546,0,445.4309583858764,33.43190416141236,546.7099621689786,20.649117276166457,0,510.328184110971,37.36506935687263,502.46185372005044,2.949873896595208,686.3373266078185,14.749369482976041,568.34237074401,46.21469104665826,46.21469104665826,223.20712484237075,619.4735182849937,0.9832912988650694
45019000508,45,019,000508,333,54,0,311,74,0,300,12,63,7,0,314,13,61,1,125,12,75,10,39,94,85,1
45019000509,45,019,000509,587,49,1,570,61,0,552,17,53,16,0,561,27,50,1,162,26,65,11,80,175,74,6
45019000510,45,019,000510,417,247,1,389,268,3,364,24,251,15,3,404,34,227,1,350,28,270,21,42,140,308,4
45019000511,45,019,000511,287.1244964753273,315.5857031831516,0.004528985507246377,243.80426572967295,343.1551813783441,0,210.2529609439993,10.902521454529532,363.7677519812601,9.909324510705373,0.988667958316914,282.1403958141775,12.8934443276851,308.660498489426,0.004528985507246377,438.180530014449,11.927421296904418,371.74503043040414,36.48560576207365,15.165164302289943,103.22907636061123,393.4277907307675,2.9660038749507422
45019000512,45,019,000512,345,345,0,288,382,0,255.00000000000003,16,389,19,0,315,27,336,0,475,12,404,41,24,123,442,0
45019000513,45,019,000513,360.446718405218,339.5592757892403,2.999832695836522,309.04908574126245,372.9078526738349,0.01251490108545813,294.7369939668889,15.111797588951731,365.97081755564363,12.18705429962796,0,335.24787418921295,30.135990870305257,318.5604469183847,0.01251490108545813,464.9289996698836,9.17470670270598,373.89528200469493,35.29840574414375,24.349078797085003,151.29318450471374,412.2811247522734,0
45019000514,45,019,000514,499.00000000000006,395,1,469.00000000000006,407,4,439.00000000000006,17,397,21,3,481.00000000000006,34,369,1,528,19,404,42,57,185.00000000000003,437,6
45019000515,45,019,000515,436,89,0,432,89,1,411,11,93,8,1,418,18,86,0,205,20,104,11,72,123,125,6
45019000516,45,019,000516,327.22950300728075,289.4339981006648,0.9946185501741057,293.41247230136116,311.3156062044951,0.9946185501741057,274.5147198480532,6.9623298512187395,305.3478949034504,18.89775245330801,0.9946185501741057,320.26717315606203,14.919278252611585,269.54162709718264,0.9946185501741057,410.77746122190564,23.870845204178536,323.2510288065844,23.870845204178536,23.870845204178536,160.13358657803101,330.2133586578031,0.9946185501741057
45019000517,45,019,000517,448.7704969927192,538.5660018993352,4.005381449825895,403.58752769863884,567.6843937955049,3.005381449825894,352.4852801519468,14.03767014878126,578.6521050965496,30.10224754669199,1.0053814498258942,423.73282684393797,33.08072174738841,528.4583729028174,1.0053814498258942,706.2225387780943,15.129154795821462,580.7489711934156,39.129154795821464,35.129154795821464,162.86641342196899,638.786641342197,3.005381449825894
45019000518,45,019,000518,684,193,1,658,214,1,631,21,208,13,1,671,23,182,1,332,31,216,20,90,214,243,3
45019000519,45,019,000519,145.5967476413684,22.93647394350324,0,143.60227164628117,27.922663931221336,0,142.60503364873753,3.9889519901744768,24.93094993859048,0,0,143.60227164628117,5.983427985261715,21.939235945959624,0,50.859137874724574,4.986189987718096,26.92542593367772,3.9889519901744768,27.922663931221336,26.92542593367772,31.911615921395814,0.9972379975436192
45019000520,45,019,000520,645.5561111684333,376.07286094564495,2.968494749124854,602.012664176356,411.7086079474251,2.968494749124854,550.5559931890688,25.738002502240924,413.6793184394725,24.73745624270712,0,614.8761414225636,26.733024756861973,378.04909544260516,2.968494749124854,597.7978049490794,29.698757503530445,423.57982494146813,48.496462245531475,68.35271529865031,245.4701399939769,466.1420596912063,3.96075500128952
45019000521,45,019,000521,273.553281594782,203.4407242107597,1.673041634782432e-4,241.95091425873755,231.09214732616513,0.9874850989145418,217.2630060331111,8.888202411048269,236.02918244435637,14.81294570037204,0,257.75212581078705,10.864009129694743,203.43955308161534,0.9874850989145418,312.0710003301164,13.82529329729402,230.10471799530507,23.70159425585625,27.650921202914997,102.70681549528626,260.7188752477266,0
45019000522,45,019,000522,288.5750875456066,261.74176496792745,1.030540521639005,252.14774078527222,293.08992137210885,0.03150525087514586,232.6199796255897,15.258574569042484,284.1196074358175,12.25096700645919,0,262.27461624670315,22.262323214681214,263.7608390100386,0.03150525087514586,356.0054019435467,8.30733467486233,297.21208345866484,16.499150096515795,34.691819976099566,104.50603169025901,320.64146994877734,1.0410422719307202
45019000523,45,019,000523,280.2720536445917,137.24890014292438,9.64729236140981e-4,250.23732339209067,157.27880674924475,1,244.21899353660402,5.0144709385421145,155.2701241861195,6.011576750833692,0,261.2469706844521,10.021224043195101,144.25082960139665,0,245.33765523264935,19.007717833889128,158.2826656661893,29.015435667778256,38.032800794028795,100.09840238208638,187.30485443862054,3.000964729236141
45019000524,45,019,000524,372,177,0,359,185,3,340.00000000000006,9,185,11,3,369,20,161,1,272,24,185,29.000000000000004,54,148,207,3
45019000525,45,019,000525,411,131,3,395,146,3,364,15,149,8,3,383,15,141,3,258,27,145,25,61,167,165,8
45019000526,45,019,000526,391.318116975749,303.6947218259629,0,390.32239657631953,299.71184022824536,0,348.5021398002853,19.914407988587733,298.716119828816,18.918687589158345,0,367.4208273894437,36.8416547788873,285.77175463623394,0,419.1982881597717,8.961483594864479,309.66904422253924,29.8716119828816,45.803138373751786,131.43509272467904,357.4636233951498,0.9957203994293866
45019000527,45,019,000527,1106.1057825053504,798.6037893835037,2.684763139402785,1059.185240294216,825.8461908827408,2.6771714066102996,965.6326417180621,47.607955894607194,805.2301093052187,63.78486032615628,0.007591732792485409,1061.8851868992037,56.50149365213826,779.947098597949,0.8923904688700999,1194.5469737176431,40.51438254040131,873.2339865263659,77.37569414460488,144.28220411148493,406.6366864949957,949.7780240644406,0.9531243312099832
45019000528,45,019,000528,766.573049007374,550.663514386119,0.3228285933897002,728.9774489517569,577.8917286476628,1.3228256070416518,681.786165222777,29.70323347753154,575.4167094316751,23.64022892865413,0.9999970136519515,739.3002476816661,40.779298925350055,534.4037560412638,1.1076065447818515,775.1187890308004,31.84234826944819,590.5950128931113,45.25431216864166,103.32487768598173,250.74651435953893,641.7416976125347,6.107591613041609
45019000529,45,019,000529,875.0011581668639,690.0366156160522,0.9924082672075146,807.5131163961823,751.5488097806357,0,710.0773629858801,40.77433096692037,739.6356309735748,55.65617537446247,0.9924082672075146,810.3919103846807,36.87745110779074,700.8760737450639,0,1004.1340617198181,46.681704963888706,763.500504992832,82.49827419534212,79.58952300284939,312.18110317848056,854.0150781361052,7.94354573823073
45019000530,45,019,000530,464,296,0,441,317,0,396,22,311,25,0,433,19,301,0,450,24,338,26,50,198,367,1
45019000531,45,019,000531,280,283,0,261,299,0,249,9,288,17,0,271,11,278,0,354,9,290,29,33,117,310,0
45019000532,45,019,000532,338,375,4,311,396,0,259,30,398,18,0,326,32,361,0,512,11,394,34,45,140,440,0
45019000533,45,019,000533,146,223,0,130,236,0,111.00000000000001,9,233.00000000000003,15.000000000000002,0,134,14,222.00000000000003,0,268,7,242,12.000000000000002,16,59,246.00000000000003,3.0000000000000004
45019000534,45,019,000534,509,676,1,455,717,3,417,19,717,27,1,485,23,677,0,866,23,744,42,41,201,772,4
45019000535,45,019,000535,443,590.9999999999999,0,392,619,0,332.99999999999994,21,632,29,0,379,39,606.0000000000001,0,752,11,632,39,49,166,681,0
45019000536,45,019,000536,424.2087256122171,516.0463792544522,0,397.92365780725845,535.5296372032637,0,368.7534985448947,28.206941897093923,520.926315018464,14.585079631181895,0,397.94646099928076,39.87500560203944,497.5628237781462,0,638.6522609244694,21.391450125733446,536.4837332917247,53.49686786795147,44.7503807276468,169.25989393618138,573.473647436359,0.9723386420787931
45019000537,45,019,000537,852.2641610472695,755.565896275644,0.96838412350148,783.498669184397,810.7754702801053,0,725.3956217743082,25.1809069522577,805.9277101801595,30.01990782854588,0,797.0633462664658,36.80151643427546,765.2468177694396,2.90515237050444,1070.3199338258173,22.27283484053404,817.5483196621773,68.76111225104353,91.03540696218717,299.2540520917111,918.2734073418176,0.96838412350148
45019000601,45,019,000601,366.77869372225746,19.334812935954343,0.010145846544071021,368.6975269499049,13.446417247939126,0,365.5047558655675,9.172479391249208,8.365250475586556,4.081166772352568,0,360.46417247939127,17.243500317057705,9.405833861762842,0,56.237793278376664,9.152187698161066,12.456563094483196,4.071020925808497,57.75079264426125,62.207355738744454,21.527584020291695,1.0101458465440711
45019000602,45,019,000602,155.91032258064516,12.589032258064517,0,157.84709677419355,11.620645161290323,0,156.87870967741935,0.9683870967741935,8.715483870967741,1.936774193548387,0,151.0683870967742,8.715483870967741,8.715483870967741,0,39.703870967741935,2.9051612903225807,10.652258064516129,0,30.988387096774193,29.051612903225806,14.525806451612903,0
45019000603,45,019,000603,323,440,1,298,461,0,275,20,452,16,0,304,32,425,0,549,7,465,17,49,108,480,3
45019000604,45,019,000604,518,54,1,508,62,0,511,7,56,5,0,505,19,53,0,133,12,57,7,104,102,64,0
45019000605,45,019,000605,624.0197916987961,57.00084821566269,0,625.0199330680732,56.00081287334341,0,624.0197916987961,5.000212053915672,55.000848215662685,4.000070684638557,0,628.0198977257539,5.000353423192787,52.000742188704855,1,124.0034988896086,16.000388765512067,56.00084821566269,2.12053915671941e-4,100.0031454664158,111.00367560120499,61.0011662965362,1.0000353423192787
45019000606,45,019,000606,559.9802083012039,23.99915178433731,0,563.9800669319268,22.99918712665659,0,559.9802083012039,5.999787946084328,23.99915178433731,1.9999293153614426,0,562.9801022742461,9.999646576807214,20.99925781129515,0,98.9965011103914,10.999611234487935,23.99915178433731,5.999787946084328,88.9968545335842,103.99632439879501,32.9988337034638,0.9999646576807213
45019000607,45,019,000607,424.0896860986547,42.80717488789238,0,424.0896860986547,41.81165919282511,0,410.15246636771303,18.91479820627803,36.83408071748879,1.9910313901345291,0,409.15695067264573,19.91031390134529,40.81614349775785,0,102.53811659192826,3.9820627802690582,42.80717488789238,0.9955156950672646,77.65022421524664,64.7085201793722,46.789237668161434,0
45019000608,45,019,000608,320.4892761394102,137.35254691689008,0,285.6534852546917,170.19772117962466,0,267.73793565683644,18.910857908847184,148.3009383378016,17.91554959785523,0,288.6394101876676,22.892091152815013,142.32908847184987,0,241.85991957104557,14.929624664879357,171.19302949061662,15.924932975871315,36.82640750670242,126.40415549597856,201.05227882037534,0.9953083109919572
45019000609,45,019,000609,536.5107238605898,202.64745308310992,1,500.3465147453083,230.80227882037534,3,454.26206434316356,26.089142091152816,227.6990616621984,25.08445040214477,1,495.3605898123324,36.10790884718499,204.67091152815013,0,360.14008042895443,31.070375335120644,251.80697050938338,39.075067024128685,50.17359249329758,232.59584450402144,267.94772117962464,3.004691689008043
45019000610,45,019,000610,460,101,0,446,113,0,432,16,111,10,0,433,24,104,0,195,7,108,9,84,117,116,0
45019000611,45,019,000611,305,171,0,280,195,0,268,6,192,11,0,282,19,169,0,283,14,213,14,20,134,246,1
45019000612,45,019,000612,333,210,4,314,231,0,269,14,228,25,0,297,18,226,0,332,16,241,22,19,146,290,0
45019000613,45,019,000613,270,43,0,264,45,1,259,7,39,7,0,261,11,40,0,72,8,41,4,43,39,47,0
45019000614,45,019,000614,242,81,0,229,89,0,213,10,88,6,0,233,4,83,0,142,11,105,11,24,97,112,0
45019000615,45,019,000615,434.9103139013453,69.19282511210763,0,432.91031390134526,70.1883408071749,0,420.847533632287,14.085201793721973,63.16591928251121,8.008968609865471,0,423.84304932735427,18.08968609865471,63.18385650224215,0,125.46188340807176,3.0179372197309418,73.19282511210763,5.004484304932736,65.34977578475336,80.2914798206278,72.21076233183857,0
45019000616,45,019,000616,326,80,0,315,89,1,316,5,79,7,0,322,8,78,0,162,11,89,16,42,100,106,1
45019000617,45,019,000617,210.58283433133732,26.568862275449103,0,219.43912175648703,19.680638722554892,0,207.6307385229541,10.82435129740519,16.72854291417166,3.936127744510978,0,212.55089820359282,5.904191616766467,19.680638722554892,0,57.07385229540918,0.9840319361277445,18.696606786427147,2.9520958083832336,33.45708582834332,49.20159680638722,28.53692614770459,0
45019000618,45,019,000618,590.158509864182,157.4881642011293,2.9633401221995928,581.4122020724335,169.2297482428219,0,562.4527645320358,18.943469476525564,162.26738376607275,10.929452703554196,0,563.5203848921302,29.72920960522946,157.3763877540235,0,294.2968198023505,18.78378883780301,176.128240464082,5.974584436015952,121.05207914110679,154.8920895479916,189.12906163233615,0.9877800407331976
45019000619,45,019,000619,411.25865580448067,71.94297352342159,0.03665987780040733,405.14867617107944,79.08961303462321,0,401.9164969450102,5.232179226069246,77.0040733197556,2.134419551934827,0,400.928716904277,14.366598778004073,68.94297352342159,0,146.62932790224033,5.232179226069246,78.17515274949083,1.0733197556008147,63.490835030549896,82.90631364562118,98.33401221995928,4.012219959266803
