GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREISTE,G16PREIMCM,G16PREOOTH,G16USSRLEE,G16USSDSNO,G16USSAFON,G16USSIBAR,G16GOVRHER,G16GOVDWEI,G16GOVLKAM,G16GOVASCH,G16ATGRREY,G16ATGDHAR,G16ATGLMCC,G16ATGAISB,G16AUDRDOU,G16AUDDMIT,G16AUDAGRE,G16TRERDAM,G16TREDHAN,G16TRECPRO
49035HER024,49,035,HER024,87,59,11,1,55,2,145,58,6,3,138,64,10,0,138,48,17,6,133,63,5,120,63,16
49035HER025,49,035,HER025,10.559285582726657,4.775164346052051,0.5004051863857374,0.02633711507293355,1.8522189633363517,0.13168557536466774,12.815182180388016,4.020483307547906,0.5617003247626077,0.2633711507293355,11.884762244604337,5.170221072146055,0.5794165316045381,0.1580226904376013,11.998731613127076,3.511457212931165,1.24646531665888,0.6407116699814084,11.3843570582186,4.582183632310514,0.956757050856611,11.331682828072733,4.854175691270852,0.6057536466774717
49035HER06A,49,035,HER06A,218.71905697445973,60.07072691552063,20.793713163064833,5.390962671905697,118.60117878192534,3.0805500982318272,321.14734774066795,69.31237721021611,16.94302554027505,10.011787819253438,314.98624754420433,86.25540275049116,18.48330058939096,3.850687622789784,311.13555992141454,55.449901768172886,33.8860510805501,6.1611001964636545,290.34184675834973,79.32416502946955,25.414538310412574,273.39882121807466,77.01375245579568,36.19646365422397
49035HER06B,49,035,HER06B,65.28094302554027,17.92927308447937,6.206286836935167,1.6090373280943024,35.39882121807466,0.9194499017681729,95.85265225933202,20.68762278978389,5.056974459724951,2.988212180746562,94.01375245579568,25.74459724950884,5.5166994106090375,1.149312377210216,92.86444007858546,16.55009823182711,10.113948919449902,1.8388998035363457,86.6581532416503,23.675834970530452,7.585461689587426,81.60117878192534,22.98624754420432,10.803536345776031
49035HOL001,49,035,HOL001,235.00069466939618,292.00123317280406,28.000080775511183,4.000026925170395,128.00065158912355,5.000005385034079,391.00134625851973,269.00111470205434,12.000059235374868,12.000080775511185,385.00135164355385,288.00122240273595,13.00005923537487,6.000021540136316,378.0014054938946,233.00096392110015,56.00018309115868,13.000043080272633,359.00119547756555,267.0011523972929,36.00014539592013,332.0011523972929,284.0011523972929,43.00014539592013
49035HOL003,49,035,HOL003,181,223,17,4,127,4,330,198,12,14,346,205,7,3,339,169,30,6,313,197,17,285,215,24
49035HOL004,49,035,HOL004,113,149,6,0,133,4,259,125,9,5,255,141,3,3,253,120,16,2,237,130,12.999999999999998,222,140,10
49035HOL005,49,035,HOL005,128.99930533060382,228.9987668271959,14.999919224488815,4.999973074829605,120.99934841087645,0.999994614965921,249.99865374148027,206.99888529794566,10.999940764625132,14.999919224488815,250.99864835644615,226.99877759726408,10.999940764625132,3.999978459863684,260.9985945061054,178.99903607889985,33.99981690884131,7.999956919727368,221.99880452243445,213.9988476027071,26.999854604079868,213.9988476027071,213.9988476027071,26.999854604079868
49035HOL006,49,035,HOL006,222,238,24,8,192,6,439,213,16,19,450,221,12,7,437,198,28,13,414,205,34,405,206,30
49035HOL007,49,035,HOL007,174,231,12,5,131,2,332,178,7,23,347,193,5,6,351,156,29,3,316,186,19,288,202,21
49035HOL008,49,035,HOL008,163,242,24,6,109,3,287,227,11,16,279,254,16,3,280,196,38,14,265,230,18,256,226,27
49035HOL009,49,035,HOL009,99,155,21,3,67,4,185,143,9,6,188,141,16,5,181,121,18,14,155,147,23,155,143,20
49035HOL010,49,035,HOL010,166,222,36,3,118,2,292,224,11,20,292,246,15,2,290,200,41,8,272,224,27,260,223,31
49035HOL011,49,035,HOL011,229,268,16,7,172,3,437,213,8,26,435,241,14,4,431.00000000000006,210,29,7,392,243,24,371,248,28
49035HOL012,49,035,HOL012,179,243.00000000000003,8,7,87,2,265,217,8,21,269,241,6,4,268,189,33,12,256,227,15,245,232,15
49035HOL013,49,035,HOL013,201,477,25,18,115,7,307,485,13,26,294,518,22,6,304,421,76,11,277,456,51,255,475,41
49035HOL015,49,035,HOL015,137,302,9,3,57,2,191,284,8,15,207,296,4,2,191,264,31,4,184,279,17,178,278,12
