GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO
49035SAN005,49,035,SAN005,434,514,31,1,1,2,3,2,3,10,477,450,37,14,7,433,477,56,565,157,151,551,190,126
49035SAN006,49,035,SAN006,195.02129897054374,249.86869048087783,7.49974259550857,2.0367076768674166,3.0909904565726682,0.9824248971621654,0.09581051005744787,0.047905255028723934,1.9648497943243308,3.953652216163024,198.39935378821545,211.00357622779637,21.1818332732358,10.303301521908894,1.0782354072196132,186.34714328868478,219.9168910157256,28.585765358686924,242.2488175787241,69.36782415106399,99.22418027523206,228.9260163137123,102.09922991510214,77.0599221048341
49035SAN007,49,035,SAN007,86,155,12,1,0,4,3,0,0,0,110,130,13,0,0,87,145,13,125,32,72,122,77,28
49035SAN009,49,035,SAN009,522,531,20,0,1,0,3,1,2,13,592,423,30,10,11,500,498,47,624,176,137,615,181,131
49035SAN010,49,035,SAN010,92.77468753804887,121.04862158304685,6.621659529216987,1.9889809418811155,0,0.8812325484849187,0.22651584491127807,0.22651584491127807,0,1.107748393396197,115.98774213704861,94.94052266252088,3.3232451801885903,1.334264238307475,0.22651584491127807,102.01521388156041,99.8493787570884,7.729407922613184,146.67885798259007,15.080276648884393,33.862337674299354,136.75878410434467,36.27951947484283,16.817910914694036
49035SAN011,49,035,SAN011,488.0939962623774,528.2375566859555,19.737398649530054,1.0987860090964545,3.0487183690520876,0.04952793164745517,1.0987368721700654,1.1480682561119637,0.049478794721065984,6.44359175344608,536.8021296902915,423.4555851421072,34.98044998860021,13.046265511699476,16.540439646226954,487.3904517657262,463.2266881403568,52.4218595366855,618.1698270304095,119.42380145627028,156.8113662033262,618.5144096641069,169.56373133184914,112.83098712783877
49035SAN012,49,035,SAN012,330.79847908745245,333.65019011406844,14.258555133079847,1.9011406844106464,0.9505703422053232,0.9505703422053232,1.9011406844106464,2.8517110266159698,0.9505703422053232,8.55513307984791,383.07984790874525,260.4562737642585,19.011406844106464,0.9505703422053232,10.456273764258555,336.5019011406844,294.6768060836502,27.566539923954373,409.6958174904943,85.55133079847909,93.15589353612167,416.34980988593156,88.40304182509506,74.1444866920152
49035SAN013,49,035,SAN013,280.97853360127954,356.9726059688697,10.999238214867447,5.999510659761694,2.99975019043891,0.9999372879140512,1.9998540180603546,1.9998334602926067,1.9998437391764805,2.9998015848582797,319.9754710968951,289.97787668255114,27.997853464006226,7.999416072241418,4.999645324034761,274.97903322040173,320.9753878270414,37.99718522761124,390.9699598137537,80.9938307593475,108.99167394446987,365.97183598241867,142.98897639493453,61.99555679094198
49035SAN014,49,035,SAN014,299.54814814814813,369.9037037037037,14.059259259259258,4.118518518518519,3.1777777777777776,1.0592592592592593,6,0,1.0592592592592593,8.118518518518519,336.0814814814815,319.1925925925926,17.177777777777777,5.355555555555556,13.059259259259258,316.7851851851852,327.31111111111113,37.65185185185185,420.3185185185185,84.88888888888889,100.88888888888889,418.2,121.3037037037037,64.5925925925926
49035SAN015,49,035,SAN015,337.55555555555554,391.8888888888889,21.22222222222222,1.4444444444444444,5.666666666666667,3.2222222222222223,2,0,0.22222222222222224,13.444444444444445,402.55555555555554,318.22222222222223,27.666666666666668,10.333333333333334,10.222222222222221,368.44444444444446,334.6666666666667,49.44444444444444,450.44444444444446,107.33333333333333,132.33333333333334,436,156.88888888888889,90.22222222222223
