GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDKEL,G18GOVRKOB,G18GOVIORM,G18GOVLCAL,G18GOVIKLO,G18SOSRSCH,G18SOSDMCC,G18SOSLHOD,G18ATGRSCH,G18ATGDSWA,G18INSDMCL,G18INSRSCH,G18TRERLAT,G18TREDFRA
20031000170,20,031,000170,12.88867489056904,46.06038997214485,5.485762037405491,0.10285714285714286,0.9400079586152009,49.137556705133306,13.41725427775567,1.0428651014723438,55.97475527258257,7.674349383207322,7.520063668921607,52.42043772383605,53.20615996816554,9.502936729009152
20031900010,20,031,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031900020,20,031,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031900030,20,031,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20033000010,20,033,000010,6,31,1,2,0,36,3,1,36,3,2,35,39,0
20033000020,20,033,000020,72.78683385579937,149.65517241379308,26.529780564263323,12.244514106583072,0,187.06896551724137,56.46081504702194,14.28526645768025,207.47648902821317,50.338557993730404,42.85579937304075,208.83699059561127,207.47648902821317,48.97805642633229
20033000030,20,033,000030,8,28,2,0,0,33,7,0,31,8,5,35,31,9
20033120020,20,033,120020,45,132,16,3,2,154,33,11,175,22,25,171,169,27
20033120030,20,033,120030,4,42,8,1,0,46,6,2,50,5,5,47,49,4
20033190010,20,033,190010,34.21316614420063,70.34482758620689,12.470219435736677,5.755485893416928,0,87.93103448275862,26.539184952978054,6.714733542319749,97.52351097178683,23.661442006269592,20.144200626959247,98.16300940438872,97.52351097178683,23.021943573667713
2003500001A,20,035,00001A,52.68098665439465,63.614776337382224,8.945827922444375,0.9939808802715973,0.9939808802715973,66.59671897819702,58.64487193602424,0.9939808802715973,76.53652778091299,48.705063133308265,46.71710137276507,79.51847042172778,80.51245130199938,46.71710137276507
2003500001B,20,035,00001B,2,11,0,0,0,10,1,1,11,2,2,11,11,2
2003500001C,20,035,00001C,0.024141631581740354,2.0413856541401265,2.0051732067675156,9.285242916053984e-4,2.652926547443995e-4,3.0469567998897586,0.02254987565327396,1.0021223412379552,3.051732067675158,0.019764302778457764,1.0184378395047358,3.0519973603299024,2.05186471400253,1.0185704858321079
20035000020,20,035,000020,59,59,14,4,0,82,49,5,95,38,42,89,91,43
20035000030,20,035,000030,112.9640318239566,107.1210646606485,8.76445074496215,2.92148358165405,0,124.64996615057281,97.382786055135,6.81679502385945,142.1788676404971,86.67067958907015,79.8538845652107,146.0741790827025,135.36207261663765,91.53981889182691
20035000040,20,035,000040,97,78,20,1,2,103,88,5,122,72,71,122,118,76
20035000050,20,035,000050,125.44588435974475,142.60673772015357,22.739635318467474,1.0072024488495994,2.9552598129718066,183.0465041373891,100.83501513708633,11.848975055498592,201.8446290467437,89.95133882502029,85.00262596705781,206.7654061010948,201.84812102219513,89.9199110459575
2003500005A,20,035,00005A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003500006A,20,035,00006A,34.052605356720996,46.097094366166665,14.00749412913425,3.0010709410766365,1.0002255906688817,53.109710234808595,41.04393609558339,3.004618462706559,60.11996108903058,37.03790953499798,36.03453059176916,62.11962393222836,55.123168995456076,42.03154827601255
2003500006B,20,035,00006B,30.755872700972862,40.1148128321592,3.8578768372356156,0.12701354925399674,0.8203064250978902,47.17766184938327,26.597115029391137,1.8675868164046023,52.529741435836534,23.086164658710132,20.56251842916295,54.91069237756635,54.103912518618046,20.591131202209088
20035000070,20,035,000070,16.826755092402262,16.56015158697531,4.820018948371914,5.147182888169318,0.042052253762662244,23.443248915991216,17.574441569826288,3.3364180301012976,26.200189483719136,18.132892905318336,15.922631636505024,28.242241737481798,27.221215610600467,16.943657763386355
20035000080,20,035,000080,10,17,3,2,1,19,11,2,22,10,6,25,23,8
20035000090,20,035,000090,28.801303257526577,27.401582526996556,5.000465449116635,1.2000930898233269,0.10004654491166345,31.201954886289865,25.90134980243824,4.500232724558317,39.00232724558317,24.60121016770325,20.60121016770325,41.002327245583174,40.702187610848185,21.90134980243824
20035000100,20,035,000100,24.612403100775193,29.53488372093023,5.906976744186046,0.9844961240310077,0.9844961240310077,36.42635658914729,21.65891472868217,4.922480620155039,37.41085271317829,23.627906976744185,16.73643410852713,45.286821705426355,42.333333333333336,19.689922480620154
20035000110,20,035,000110,25.198696742473423,30.59841747300344,8.999534550883366,1.7999069101766731,0.8999534550883366,37.79804511371014,26.09865019756176,4.499767275441683,44.997672754416826,23.39878983229675,23.39878983229675,44.997672754416826,42.297812389151815,26.09865019756176
20035000120,20,035,000120,109,78,19.999999999999996,6,0,94,107.99999999999999,12.999999999999998,110,103.99999999999999,98,112.99999999999999,109,104.99999999999999
2003500013A,20,035,00013A,222.1529753000084,197.57097810437426,41.780027620074826,5.829096127032196,6.7764185998171325,227.7702328252234,219.22391110746003,23.238965153290074,281.0826462477497,190.14617240778293,183.38910864667548,284.8816135582443,266.66958334952403,201.63017111346022
20035000140,20,035,000140,100,93,19,4,1,108,98,11,121,94,90,126,127,88
20035000150,20,035,000150,152.54742329216188,152.9326470903499,40.14868286947607,10.020274936746738,0.006758312248912228,191.0948465843238,142.52714835541516,18.02703324899565,215.19622126805746,137.47308185742386,143.47984016967277,202.1489130823151,212.2570460782977,139.3919821104369
20035000170,20,035,000170,30,46,8,3,0,50,35,1,56,28,25,58,57,28
20035000180,20,035,000180,2.9047619047619047,7.746031746031745,0.9682539682539681,0.9682539682539681,0.9682539682539681,8.714285714285714,3.8730158730158726,0.9682539682539681,11.619047619047619,1.9365079365079363,1.9365079365079363,11.619047619047619,11.619047619047619,1.9365079365079363
20035000190,20,035,000190,39.1883830455259,106.36891679748823,15.023547880690739,0,0,126.40816326530613,31.14128728414443,4.023547880690738,140.4552590266876,20.11773940345369,20.13343799058085,138.43956043956044,138.42386185243328,22.13343799058085
20035000200,20,035,000200,36.91428571428572,80.14285714285715,11.9,2.428571428571429,1.2142857142857144,91.55714285714286,34,5.828571428571428,104.42857142857143,26.95714285714286,28.414285714285715,101.75714285714287,103.7,28.17142857142857
20035000210,20,035,000210,183.8875749859711,310.5675334873658,38.56826601589332,6.716326037873987,2.1818118789911987,353.1619800465896,170.9202488949702,15.939649327228464,389.23839143569575,149.76606320714,139.4537826992296,391.8946043041468,390.6363223249022,140.48966901690525
20035000220,20,035,000220,41.38961038961039,73.0995670995671,10.502164502164502,3.4415584415584415,0.2943722943722944,81.38095238095238,41.46320346320346,4.883116883116883,96.51515151515152,33.13852813852814,33.62337662337662,93.95670995670996,96.77922077922078,32.65367965367965
20035000230,20,035,000230,4.023809523809524,29.063492063492067,2.007936507936508,0.007936507936507936,0.007936507936507936,31.07142857142857,4.031746031746032,0.007936507936507936,30.095238095238095,5.015873015873016,3.015873015873016,32.095238095238095,33.095238095238095,2.015873015873016
20035000240,20,035,000240,10.999961114950903,29.9998939498661,2.9999893949866094,0,0.9999964649955365,31.99988687985717,12.999954044941974,0,34.99987627484378,9.999964649955366,8.99996818495983,33.999879809848245,35.99987273983932,8.99996818495983
20035000250,20,035,000250,16,52,1,2,0,56,14,0,59,12,11,59,59,11
20035000260,20,035,000260,79,222,25,7,0,238,80,17,261,73,61,271,262,70
20035000270,20,035,000270,105.6103896103896,164.9004329004329,31.4978354978355,5.558441558441559,3.705627705627706,193.61904761904762,106.53679653679654,11.116883116883118,220.4848484848485,89.86147186147186,83.37662337662337,226.04329004329006,211.2207792207792,96.34632034632034
20035000280,20,035,000280,18,74,10,0,0,78,21,2,91,9,11,89,86,14
20035000290,20,035,000290,3.071428571428571,12.19047619047619,0.023809523809523808,0.023809523809523808,0.023809523809523808,14.214285714285714,0.09523809523809523,1.0238095238095237,13.285714285714285,2.0476190476190474,1.0476190476190477,14.285714285714285,14.285714285714285,1.0476190476190477
20035000300,20,035,000300,101.88626981906172,154.189591473866,32.14297254362079,3.3160783511742156,0.007481296758104738,189.70101144596774,85.41977652314762,15.53663039655214,212.9477568545594,79.31151671913318,70.18077662984848,220.43587723485768,206.35727839934125,83.45012706030155
20035000310,20,035,000310,21,50,10,0,0,58,16,3,65,15,11,67,65,14
20035000320,20,035,000320,35,39,10,1,0,52,33,1,64,22,17,69,67,19
20035000330,20,035,000330,36.585132560590736,57.34966725714224,16.80938523054169,2.9663620995073567,0.9887873665024522,73.17026512118147,36.585132560590736,4.943936832512262,89.97965035172315,23.730896796058854,18.786959963546593,94.92358718423542,88.00207561871825,25.708471529063758
20035000340,20,035,000340,23.811616954474097,46.631083202511775,2.976452119309262,0,0,51.59183673469388,17.858712715855575,2.976452119309262,57.5447409733124,14.882260596546312,16.86656200941915,55.56043956043956,53.576138147566716,16.86656200941915
20035000350,20,035,000350,62,145,20,2,1,161,52,12,193,30,39,181,184,40
20035000360,20,035,000360,62.715127701375245,109.5343811394892,17.202357563850686,6.738703339882122,2,130.47544204322202,58.02161100196464,9.508840864440078,155.64636542239685,42.72888015717092,34.69744597249509,159.30844793713163,152.1689587426326,42.652259332023576
20035000370,20,035,000370,2,17,4,0,1,21,2,1,20,4,1,23,21,3
20035000380,20,035,000380,41,85,11,1,3,91,47,3,109,31,30,106,99,39
20035000390,20,035,000390,58.3864915042846,110.75193899507967,27.758012969317193,1.9506734760706415,1.883967239041397,125.2421271498965,63.04301816645476,8.6246398214499,155.77266845768023,43.00776297315078,43.02068027178347,152.8671913532893,151.84494663341454,46.006846973507884
20035000400,20,035,000400,113.08227582445734,157.36814051738827,36.36140030022095,3.5119907325714266,0.13429958952360288,197.40572316205703,98.35471866803462,10.341026351655206,227.60714975505596,75.62765498733194,61.81282042946476,242.03932149662722,226.96386629744097,77.55690586233543
2003500041A,20,035,00041A,118.08621441074554,254.77387203943843,37.90270067516879,7.6837066409459505,3.833476226199407,291.24230700532274,108.8572143035759,18.377980209338048,331.8702532776051,86.67301468224198,91.13960275783231,323.43990640517274,329.9666666666667,90.00961668988676
2003500041B,20,035,00041B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003500042A,20,035,00042A,88.04167970367202,141.30892090401932,22.651333423687742,3.1383902807470325,1.1905841431462294,165.6624290100701,84.7051535137075,4.794193435518713,182.2960596434279,75.74693849628576,76.26974266503083,175.8929528872684,190.19884665354124,64.84995876957541
20035000430,20,035,000430,20.0000388850491,48.0001060501339,5.000010605013391,0,2.0000035350044634,53.00011312014283,19.000045955058024,3,59.00012372515622,14.000035350044636,16.00003181504017,57.00012019015176,61.00012726016069,14.00003181504017
20035000440,20,035,000440,145,91,23,1,1,121,135,7,146,115,116,148,136,122
20035000450,20,035,000450,75,58,8,5,1,80,63,8,95,55,50,98,84,65
20035000460,20,035,000460,101,67,16,3,0,88,93,4,105,80,73,106,103,81
20035000470,20,035,000470,115,90,23,3,2,113,112,10,131,99.99999999999999,94,137,129,103
20035000480,20,035,000480,166.10308431520653,162.87290969237065,25.731604276517047,5.956908733878951,0.9923994097549134,202.58167606540133,148.7812374174733,5.330127321005696,241.5654784998612,115.94059064503816,105.01509363872115,248.34216638265815,226.8560442448152,125.68776584525976
20035000490,20,035,000490,99,76,20,8,1,93,103,5,109,92,87,116,105,96
20035000500,20,035,000500,138.1383343336285,109.52624702756225,32.56152871579568,4.933503992933467,2.628995122362669e-5,136.1675544313919,134.19135833369393,10.853926842814882,164.78221990860186,115.4439937090581,116.43050693794999,158.8622204420898,152.94184556177314,128.27099174095872
2003500051A,20,035,00051A,38.12945260828261,50.63275828290518,4.219374385063806,0.011684338156139198,0,59.79035951177487,31.502307576635594,1.6976814414582406,65.61978280212587,26.55531747921261,26.52318554928323,64.82498214536889,66.41750454342187,25.748832484299495
2003500051B,20,035,00051B,16.00173445330649,18.002636933075724,5.499486093755475e-4,5.640498557697923e-5,0,23.003243286670674,11.001452428378608,0.00026792368149065134,25.003638121569715,9.001353719653848,7.001198605943511,25.003765032787264,23.00352531159856,11.001424225885819
20035000520,20,035,000520,44.63613905480651,43.95871154204045,14.736121667619527,2.120472731331933,0.11600647100737928,52.88752953646244,46.904866857476804,4.5370215543406,66.78558041992355,38.65525972609789,33.63424671477929,70.63413804091772,66.55508245644835,38.83078441114853
2003500053A,20,035,00053A,242.00672236511787,150.00988963329843,26.002326972540803,6.0001939143784,4,197.01241052021763,212.005817431352,12.000646381261335,237.01422038774936,190.0044600307032,171.00355509693733,249.01518995964136,220.0142850258755,202.00452466882933
2003500053B,20,035,00053B,0.41486743940926607,0.6503327428577685,0.19061476945831146,0.033637900492643195,0.01121263349754773,0.8297348788185321,0.41486743940926607,0.05606316748773865,1.0203496482768435,0.26910320394114556,0.2130400364534069,1.0764128157645823,0.9979243812817481,0.291528470936241
20035000540,20,035,000540,73.84879052212708,63.872222968536285,16.96583852654956,2.993812045057793,0,76.84664500861692,77.83968386911656,2.994144951999256,88.822654119,66.86189745589304,67.85912143222822,89.82125728123552,86.8269220966983,68.85772459446373
20035000550,20,035,000550,186.98658356638248,160.01518946572506,30.351985149960914,8.515503646045918,1.865819703963379,201.68140781767696,166.83867344311702,11.592634817815979,247.57468717609802,132.41871392430122,124.39863187679771,250.96999162309666,228.02335194388613,143.65340380748506
2003500055B,20,035,00055B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035000560,20,035,000560,86.04761143397896,86.07238486304117,8.01509630833479,1.0015483393163886,0,108.08902951069236,68.03986973739701,4.007354611752847,126.09986788590707,54.037160143593326,54.03290221047326,125.10335164936895,114.0967712072743,67.03909556773881
20035000570,20,035,000570,134.49771689497715,119.77168949771689,9.817351598173515,6.872146118721461,0,133.5159817351598,129.5890410958904,4.908675799086757,181.62100456621005,84.42922374429223,85.41095890410959,180.63926940639269,159.04109589041096,106.02739726027397
2003500057A,20,035,00057A,1.4454460111438563,1.287185498974821,0.10550700811269026,0.07385490567888318,0,1.4348953103325874,1.3926925070875114,0.05275350405634513,1.9518796500847697,0.9073602697691362,0.9179109705804053,1.9413289492735006,1.709213531425582,1.1394756876170549
20035900010,20,035,900010,0.08821959186303742,0.13412246892998372,0.0279720657126704,0.0028689298166841436,0,0.16496346445933827,0.0738749427796167,0.013627416629249683,0.18504597317612728,0.06885431560041945,0.06096475860453806,0.1915010652636666,0.17930811354275897,0.072440477871274625
20035900020,20,035,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035900030,20,035,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035900040,20,035,900040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035900050,20,035,900050,0.007165872606275862,0.012284353039330051,0.0015355441299162564,2.75610484856764e-4,7.874585281621827e-5,0.013938015948470633,0.0066933974893785535,6.299668225297462e-4,0.015355441299162564,0.0058665660348082614,0.0054728367707271705,0.01543418715197878,0.015394814225570673,0.005512209697135279
20035900060,20,035,900060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035900070,20,035,900070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037000010,20,037,000010,44.01012483295866,55.01377781282803,1.0006234583335034,4.0005707962545145,2.9999473379210113,59.014348609082546,41.00953648267782,8.000500580149197,58.01308413838921,50.01066052116052,46.01137174962567,63.01235535589773,69.01353205645941,40.010195049063974
20037000020,20,037,000020,196.89996525588822,242.399825529531,15.149367469422286,9.004438378321444,5.859551317982105,275.28078968800224,162.16015932470472,20.152027481119895,305.68788712424765,156.551707742613,161.16934229377983,293.4104925577479,301.6515248166518,163.4499790715718
20037000030,20,037,000030,39,61,5,5,3,67,32,7,74,37,33,78,72,42
20037000033,20,037,000033,21.014710897721017,19.418963697875096,2.8655702934507774,1.8757440962815888,0.9203857611810022,20.478374534418467,23.637131512673644,1.9799408011103674,23.379133706867822,21.795927380153657,22.681701075880063,23.41367367062942,26.95626374168406,19.139111004825423
20037000040,20,037,000040,5,23,1.9999999999999998,1.9999999999999998,0,23,9,0,25,7,7,25,27,5
20037000050,20,037,000050,88.90055858704542,86.9020630453122,9.98870661412043,4.994586666871211,0.9989397359160976,100.88626724010871,84.90517301907863,3.9957029373097517,116.86810821253397,72.91894164003871,68.92350006571728,116.86816421888861,114.87035942219593,73.91784403838506
2003700005A,20,037,00005A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037000060,20,037,000060,71.00012060945386,94.96266131514453,6.2125105533272125,6.2125105533272125,0,102.95017488370809,67.45011457898116,8.875015076181732,110.93768845227166,67.45011457898116,74.55012663992655,102.95017488370809,111.82518995988983,65.67511156374482
20037000070,20,037,000070,103,125,16,5,3,152,92,4,164,82,93,152,156,92
20037000080,20,037,000080,59.26000163258222,112.34154374776593,9.691722034775376,2.9108135756517526,4.7216779025167295,136.35160451020653,35.42248462499325,12.40856544422605,146.14085854723564,39.931236742586336,36.9775703442357,145.21179298296602,143.32401234290435,40.94106636699997
20037000090,20,037,000090,55.113556021189126,44.117350712310106,5.001287173963057,2.0700928449020735,1.0267633301514116,50.07913647802757,52.232060245925894,5.017853358562307,61.141606525303594,47.18107451816508,49.23460117846791,58.06131653484936,56.19001790513829,51.12246599277823
20037000100,20,037,000100,84,82,4,6,1,90,77,9,103,75,76,100,90,84
20037000110,20,037,000110,225.96431724946095,136.5610439029351,12.771896192360837,2.9473606597755775,1.9649071065170516,164.06974339417383,199.43807131148077,14.736803298877888,170.9469182669835,203.36788552451486,196.49071065170517,173.89427892675909,162.10483628765675,211.22751395058305
2003700012A,20,037,00012A,240.10362389207296,131.8123214864613,9.973306845119899,4.335614152347592,2.847094933956775,163.84637678161062,210.24585024936866,12.85430008416142,188.09470631911324,198.85182079602743,204.5516603814551,180.9402458203795,180.29768112643833,208.77992990103434
2003700013A,20,037,00013A,114.45709877125917,99.9281167765746,3.5213709842629943,6.256888622847998,2.0637967672105004,103.51499812484512,109.13392506291493,12.251780184417214,123.41568859067607,99.55218529310584,106.93910383598721,112.96582332167924,115.02958394561311,110.80477258077914
2003700013B,20,037,00013B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003700014A,20,037,00014A,107.39388160645912,64.66928100873628,0.9995367063304793,0.002911427629490269,1.9881555590503701,69.64440097626013,96.45938996013578,7.9526222362014805,77.60430178153534,95.45912539689792,94.46977868727066,77.59920678318373,77.5999346400911,95.46203682452742
20037000150,20,037,000150,36.96285843525911,49.60840801154491,6.804679302035828,6.802495900139355,2.916068333332041,66.13414686350524,34.040239896237644,2.9173159915585973,69.0583249753099,33.06177088428976,35.00654424047661,66.14007324008138,65.16721869015299,35.98127027774483
2003700016A,20,037,00016A,142.8874947246609,175.65974720693623,15.93668338952878,4.977708051639494,1.9885954653773728,204.56480598886904,125.70596284361847,10.056396935240365,224.53386905646653,116.77757241359701,113.53092915188248,221.75991743895068,227.30629961711963,117.93844202012976
2003700017A,20,037,00017A,90.41509522524613,63.93932902937254,4.566883325765936,3.652979999519514,0.9135741630631499,79.46559123794137,81.280999410531,2.7402836049450876,86.77396510032439,76.71290915309307,69.40837552784821,91.33843456274634,86.77231928440804,73.97514913255306
2003700017B,20,037,00017B,0.5180457651396994,0.6997483842558625,0.04252614489952755,0.015464052690737293,0.015464052690737293,0.8041307399183392,0.4213954358225912,0.030928105381474585,0.9201111350988689,0.3363431460235361,0.3556732118869577,0.8775849901993412,0.8621209375086041,0.39433334361380096
20037000180,20,037,000180,113.63317660318195,131.7502677969298,10.352185103167088,3.1056555309501266,1.2877856848530227,151.79827025475174,89.69686727862948,11.513687200751955,167.01083894133197,86.12426938006935,71.35369324892766,175.69638759784158,158.07272311028606,94.93610162384711
20037000190,20,037,000190,53,57,1,3,0,65,42,6,72,40,40,70,75,35
20037000200,20,037,000200,11.025787861808121,15.05894368413285,3.0110519407749092,0,0,19.06262766439115,6.018419901291515,2.003683980258303,21.066311644649456,6.018419901291515,6.0221038815498185,21.066311644649456,22.073679605166063,6.018419901291515
20037000210,20,037,000210,52.22830930956544,73.29109983368161,2.050140730948015,4.055588724465862,1.0083105889376947,82.71226384920466,45.77621113906776,5.086245682118641,87.82085590003838,45.76503795471022,49.77593394174592,83.80995991300269,83.75409399121497,49.831799863533625
2003700022A,20,037,00022A,240.5391172146545,240.1904879612696,14.151368856117266,17.73150277792192,3.9832017344375457,279.10627993258936,208.27452717675385,19.368330469513662,304.35083010724776,204.23633386853075,189.6008689619561,311.99158859383226,303.53345492255715,208.86816996718537
20037000230,20,037,000230,50.90013305427547,71.96359713321763,5.990873459158505,5.987306843387014,3.9873768438579362,81.9471973598913,42.91111290347364,12.96922876288133,88.94338574247159,48.88593659166043,45.896741439681286,94.91464281488689,89.93621751069315,47.89488813132462
20037000240,20,037,000240,32.145992366412216,19.206106870229007,7.005725190839694,3.0114503816793894,0.0028625954198473282,23.231870229007633,35.12881679389313,4.0143129770992365,29.24618320610687,34.12881679389313,30.140267175572518,33.23473282442748,29.23473282442748,32.14026717557252
20037000250,20,037,000250,27.886443978810874,23.882649287689897,1.9987128260369431,4.9299071550979265,1.9732366698485881,23.920863521972432,33.767939754074106,2.982146641437693,31.858393474696406,28.818925481834913,32.76539882153209,25.93868346515064,32.80998209486171,26.87753400722177
20037000260,20,037,000260,131,110,17,10,2,136,118,9,150,113,116,143,139,126
20037000270,20,037,000270,83.98204380125307,76.98354015114866,1.9995724714584064,3.999144942916813,0.9997862357292032,90.9805474513575,65.98589155812742,3.999144942916813,99.97862357292033,67.98546402958583,62.9865328509398,98.97883733719112,103.97776851583714,61.986746615210606
20037000280,20,037,000280,100.99292704837005,109.24057948412907,7.97196526159765,4.044759060978537,1.0702016915846089,118.79067477232003,95.63563244151851,4.15696775705051,133.0285804294949,86.48219877690532,92.20249394390282,126.18245021519733,126.80664307641719,90.77463585645971
20037000290,20,037,000290,104.32228116710876,96.43236074270557,12.273209549071618,2.6299734748010613,0.876657824933687,112.21220159151194,95.55570291777188,7.013262599469496,117.47214854111407,96.43236074270557,95.55570291777188,118.34880636604775,122.73209549071618,91.17241379310344
20037000300,20,037,000300,253.70835576018683,150.89712060671093,24.968665654225028,16.978401802936347,4.995522927378376,186.85862139596847,239.71071209574384,20.978287875622453,221.8211294620336,224.73085505060885,219.74148454881393,215.82325794296284,214.8292990225206,229.7274966008206
20037000310,20,037,000310,608.5694572552707,465.4453122147401,42.13215712714335,31.076629473552693,5.079482784263341,544.7558428140562,545.212318595191,52.18531140654221,594.1242022478895,543.1098324021771,517.2354905691076,604.9061605043781,592.0482286030013,543.2295040819482
20037000320,20,037,000320,83.0241183488537,70.02442364440881,8.001424712590515,7.001831773330661,2.0004070607401467,84.02839248662524,76.02086186293253,10.001933538515697,93.03093661625117,75.02045480219238,78.01892832441683,92.03175073773146,95.03083485106612,76.02096362811757
20037000330,20,037,000330,134,91,4,11,1,94,132,10,111,121,126,108,111,123.99999999999999
20037000340,20,037,000340,163.94240573628463,108.98516621187822,15.991788143771185,10.996734932527461,0.0011369951927267111,116.99015624530563,162.93407173345554,16.992447429049385,138.98049937358056,160.93445865568822,158.9317188411409,136.98429728139143,137.98097708349508,159.93664185839185
20037000350,20,037,000350,160,125,9,5,0,137,148,7,159,132,132,159,148,146
20037000360,20,037,000360,199.68167072212088,141.71952972700973,10.618388440198558,5.811965057656364,1.9815786844911862,163.01531593888117,176.44856282436402,17.33262884288905,181.45675278696444,173.52045179623295,170.75461642965624,180.31844011603306,184.22258815354112,169.8523410846221
20037000370,20,037,000370,145.09679552133457,89.12355466933775,7.123866782164763,6.159268574803952,6.035375464590924,95.46866290946124,141.8136225528683,11.168099276927549,112.68983666672443,133.7782546105769,140.64548566444324,106.76065529660183,116.68097211425307,132.82250591108846
2003700038A,20,037,00038A,172.1322765449216,130.91885371406852,12.835888348013128,18.685172198455543,4.899245757769108,150.14840227451418,171.30996344049558,16.799134226459994,166.16278463421943,167.3482251391213,164.09795762601894,169.22969173583394,163.2489550069252,170.3646068859973
20037000390,20,037,000390,59,33,1,6,0,40,54,4,42,56,56,41,41,55
20037000400,20,037,000400,125.28813559322035,69.60451977401131,4.971751412429379,12.926553672316384,0.9943502824858758,81.53672316384181,121.31073446327684,11.932203389830509,98.4406779661017,116.33898305084746,119.3220338983051,89.49152542372882,101.42372881355932,113.35593220338983
20037000410,20,037,000410,206.17399380804954,152.9230852066227,11.006838067034593,23.7064477049401,2.014752995019518,181.86455781397225,184.30892448512586,29.626867680710728,201.96255216045228,190.88997173240006,195.8525508143761,195.9430609772513,197.78443935926774,194.06070803607483
2003700042A,20,037,00042A,123.31685899240078,83.50021904330694,7.449002068062507,10.582997834041043,2.1082979478456663,101.81165946719857,117.31212814645309,9.815012420612097,108.6029417883234,117.28368433289687,122.37142892105875,103.44207834163413,104.52943623881839,122.32122272666088
20037000430,20,037,000430,275.30058651026394,223.341642228739,18.65982404692082,9.375366568914956,4.687683284457478,260.3782991202346,246.6290322580645,17.922287390029325,290.98973607038124,232.10117302052785,229.25219941348973,286.48387096774195,281.3313782991202,241.75953079178885
2003700044A,20,037,00044A,39.27272727272727,52.36363636363636,2.618181818181818,1.7454545454545454,0.8727272727272727,63.709090909090904,28.8,4.363636363636363,66.32727272727273,30.545454545454547,29.672727272727272,67.2,70.69090909090909,26.18181818181818
20037000450,20,037,000450,143.10400057435507,187.7525145748267,11.585911227298709,4.529060047650394,4.154893450914072,216.59613115863505,117.25736525740876,8.31147229811484,247.24759878926682,94.88897681659364,99.22940701978821,236.64390720697293,232.19834108793034,109.64924724608831
20037000460,20,037,000460,21.23846157677087,27.995534838190622,2.896153851377846,0.9654534013994918,6.878427354319653e-5,31.856866953873787,17.377404598181876,3.861400899956708,35.718336638104034,17.37726702963479,16.41201998105593,36.68365247095644,32.82266427664099,20.273008175371377
20037000470,20,037,000470,121.62569832402235,132.50279329608938,4.944134078212291,5.932960893854749,0.9888268156424581,172.05586592178773,80.09497206703911,8.899441340782124,182.93296089385476,79.10614525139665,81.08379888268156,180.95530726256985,176.01117318435755,86.02793296089386
20037000480,20,037,000480,128.03653164697369,150.39396458602926,8.99890177028772,5.332775163653964,2.2277923841450873,170.13568954300786,116.19605432519158,7.16387581826982,189.02506815067355,104.23907542624914,105.6637884993984,184.20079747392003,179.0326849347541,113.31917535332187
20037000490,20,037,000490,148,135,6,8,4,149,136,15,161,140,138,157,160,139
20037000500,20,037,000500,13.574010289524669,22.57401028952467,0.06377892105829651,3.127557842116593,1,26.89290489481615,10.382673526349778,1.0637789210582964,24.89290489481615,13.446452447408076,8.318894605291483,29.020462736932743,26.020462736932743,13.318894605291483
20037000A41,20,037,000A41,16.98987516704134,22.98622218717197,0.9993765416664967,0.9994292037454852,5.2662078988469694e-5,23.985651390917454,15.990463517322183,0.9994994198508032,21.98691586161079,17.989339478839483,18.988628250374333,20.987644644102268,22.986467943540582,16.989804950936023
20037000A51,20,037,000A51,47.09986694572453,125.03640286678237,7.0091265408414944,5.012693156612986,1.0126231561420638,136.0528026401087,37.08888709652636,9.03077123711867,148.05661425752842,35.11406340833957,35.103258560318714,144.0853571851131,146.06378248930685,38.10511186867538
20037000A62,20,037,000A62,54.74670691605426,88.62284014878975,6.025765301844164,4.946291948991707,0.07954545454545454,93.71458362799966,54.53534931016331,7.283643222751192,106.96484120275649,48.37669101123039,50.35615230313746,103.95249897470605,102.39588202178513,51.91276925605838
20037000A82,20,037,000A82,6.974212138191879,15.94105631586715,2.9889480592250908,0,0,16.937372335608845,4.981580098708484,0.9963160197416969,17.933688355350544,4.981580098708484,5.9778961184501815,17.933688355350544,19.926320394833937,4.981580098708484
20037000A83,20,037,000A83,8.425989710475331,8.425989710475331,0.9362210789417035,1.872442157883407,0,13.107095105183848,5.6173264736502215,0.9362210789417035,13.107095105183848,6.553547552591924,4.681105394708517,14.979537263067256,14.979537263067256,4.681105394708517
