GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREIMCM,G16PREGSTE,G16PREOWRI
51147000302,51,147,000302,251.50979427926958,184.70302608893311,4.912299403268625,3.9298370290796676,0.9824810757031951,0.9824561403508771
51147000401,51,147,000401,446.40369393139844,447.37203166226914,23.240105540897098,6.778364116094987,0.9683377308707124,5.810026385224274
51147000501,51,147,000501,235.92470389170896,382.0642978003384,14.32741116751269,1.910321489001692,1.910321489001692,2.865482233502538
51147000502,51,147,000502,472.1839246529992,485.19079065727175,50.282510750962054,12.480468535992154,7.236728698619918,2.5213174830432705
51147000601,51,147,000601,787.0868731692229,576.7021538125648,30.28000818732602,8.028818295944545,10.329391772647053,2.1542310281462074
51147000701,51,147,000701,297.05590720902734,250.6818623967294,31.105038534055293,5.79963854162644,5.042926339079883,1.927012456753423
51147000801,51,147,000801,510.5747018204645,161.59016007532955,37.80979284369115,5.851930320150659,6.799003452605147,1.9418157564344003
51149000101,51,149,000101,324,615,34,10,4,5
51149000102,51,149,000102,683,1987,66,22,3,6
51149000103,51,149,000103,734,966,35,15,7,6
51149000104,51,149,000104,688.7291698850813,515.2518110861756,36.014100029236026,2.0121769499720044,7.009441838774203,0.008188761182779922
51149000105,51,149,000105,160,471,9,4,3,2
51149000201,51,149,000201,867,1511,64,9,5,1
51149000202,51,149,000202,526,1141,37,16,9,5
51149000203,51,149,000203,215.99999999999997,464,12,4,1,0
51149000204,51,149,000204,1048.4966179737914,905.9882768677815,44.264400968889966,26.369169337423134,16.952935095009465,9.418790406303353
51149000205,51,149,000205,1129.3402631551974,549.8997502425506,35.06519623789752,10.810554778384905,13.392901561250845,9.179439888189362
51153000101,51,153,000101,588.7410893713137,1494.174743874427,74.47571699542723,37.36101643359171,12.116533197672979,19.90672140416935
51153000102,51,153,000102,1564.8991041622699,1563.1880133422792,125.84778526205555,59.8797582052839,30.953571339770402,40.009531758039095
51153000103,51,153,000103,929.7994959395128,969.809577149258,43.48921870624475,45.22878745449454,13.91654998599832,13.91654998599832
51153000104,51,153,000104,833.937329382547,1354.4330291337958,69.4859066748482,25.676615880593413,15.57685590506424,31.24426547690012
51153000105,51,153,000105,1442.9021354757015,1323.529828289582,93.3055887009504,56.75005803169179,18.27732839900448,25.00776945495488
51153000107,51,153,000107,1792.5078534031413,1521.7434554973822,95.6282722513089,38.24607329842932,17.719895287958114,41.95026178010471
51153000108,51,153,000108,1698.9137030730062,1287.3616280127596,92.58684009946779,69.52687836698237,13.004550670175055,50.638010628145885
51153000109,51,153,000109,1442.9641029019087,1003.6196190482392,85.97481039197972,42.74013037688171,20.13389904119618,16.543490686095378
51153000110,51,153,000110,1199.4236001819415,981.8209158977318,45.47093283821252,43.77966495367033,9.890246559171288,12.799337468262198
51153000111,51,153,000111,873.139902507619,825.3511735220253,62.72270679359179,38.828342300794915,12.444981506665037,16.427375588797847
51153000112,51,153,000112,1328.819736890359,1316.5349284712427,78.10130329188242,28.663121228332713,29.26713736695961,20.901644778599074
51153000114,51,153,000114,841.4934085687911,803.0540523412755,60.580732001092436,37.26677436128029,12.045086257995015,16.042288736333777
51153000201,51,153,000201,1269.0733023620057,518.5180086228886,52.85654125960371,26.490664290050308,13.704703172124082,11.76322962998095
51153000202,51,153,000202,1012.3216783216783,1305.6923076923076,89.74825174825175,34.74125874125874,17.37062937062937,21.23076923076923
51153000203,51,153,000203,1228.5869652139145,1205.8536585365853,90.93322670931627,45.466613354658136,17.79128348660536,28.66373450619752
51153000204,51,153,000204,1187,843,65,27,24,30
51153000205,51,153,000205,996.9192834234027,1047.6754092259753,79.45703683331395,41.88063721279571,10.43090805828243,15.892624687811825
51153000206,51,153,000206,696.4138712946907,957.9266557815623,55.06757615206103,25.539581457023274,19.881107700344238,11.371991190774754
51153000207,51,153,000207,1763.4320176973656,1081.7797555570276,80.02157687472021,42.480557047398825,22.72215328351335,31.613282896728332
51153000208,51,153,000208,720.621527482431,1090.970979097165,51.65388529207956,24.975912264219865,13.060215940701566,9.245568357126537
51153000209,51,153,000209,544.1284818054481,1126.1397898472117,44.08631448864979,23.558532919154406,13.16969791307695,21.29334958594427
51153000210,51,153,000210,889.7907623817474,1090.889816360601,70.49360044518642,33.742904841402336,9.922092376182526,16.867557039510295
51153000211,51,153,000211,1044.7841283516502,1121.4104857910218,65.66159083948067,42.09576584129569,10.249389463477799,17.985748737223116
51153000212,51,153,000212,2281.0787340285256,1255.069968753482,119.64907351521005,52.88006096088846,23.59609325669502,32.416465707759166
51153000213,51,153,000213,963,412,32,12.999999999999998,11,9
51153000214,51,153,000214,496.3319737853963,881.8562587382986,67.8477662008372,17.159513989050087,15.479947231856517,10.982291555132994
51153000215,51,153,000215,1176.9266976379943,583.4819913771113,43.143458740396284,27.50933570994969,11.295296827875918,11.236770370019048
51153000301,51,153,000301,1042.2443673650932,313.20237698182046,39.24400419001585,13.584981124224875,17.35802926704845,18.867455210507586
51153000302,51,153,000302,1395.3903725844384,294.802472735913,31.576348893911046,18.291487448664675,9.47477042545206,13.544773449544902
51153000303,51,153,000303,992.0067214510515,329.2041069137544,23.98736711207057,21.785172315491803,12.668539974289807,14.250631617313774
51153000304,51,153,000304,251.88461349089118,258.2313779150441,19.744058166599526,5.2777031019202365,2.1528532071080075,3.1527443041940826
51153000305,51,153,000305,1339.4764999199817,1025.288848832998,71.61715926989716,53.997957430321,22.335983760518182,29.823538825669836
51153000306,51,153,000306,1185.7576447456925,849.6188234076681,42.622083096186685,28.781290422724688,17.040202825063382,25.638433279867545
51153000307,51,153,000307,948.7093023255815,837.7209302325581,67.55813953488372,31.848837209302324,17.372093023255815,27.02325581395349
51153000308,51,153,000308,667.8778483023032,601.9885538509549,37.936260441685384,48.9178095169101,4.991613216011234,16.971484934438198
51153000309,51,153,000309,876,718,53,40,10,25
51153000310,51,153,000310,1847.4533464295146,818.9937524251781,58.65374133155488,40.341203238213666,25.69593633459251,21.513916605159007
51153000311,51,153,000311,2016.2346825543311,639.8024042828175,56.76869090047498,36.880676956486056,17.910766774583752,20.948048611741484
51153000312,51,153,000312,1494.229816945727,615.26130595558,52.27602838834149,28.11417349962103,14.23170031466042,13.371391166540343
51153000313,51,153,000313,817.7142857142858,395.14285714285717,35.14285714285714,22.285714285714285,12,3.4285714285714284
51153000314,51,153,000314,960.1221516976968,596.0114461490451,44.063739558314616,36.0821904830899,12.008386783988765,11.028515065561804
51153000315,51,153,000315,1130.641065830721,243.02612330198536,25.63166144200627,15.189132706374085,7.594566353187043,11.866509926854754
51153000401,51,153,000401,912.9550547572437,1461.9082188790615,107.20765348455001,39.81176872884421,11.934799986543233,23.81365973851778
51153000402,51,153,000402,841,1357,52,60,13,40
51153000403,51,153,000403,1055.8232258064515,948.2516129032258,61.52258064516129,29.810322580645163,5.445161290322581,22.098064516129032
51153000404,51,153,000404,1471.5001048493564,684.302492750719,113.88391850157952,30.968433978499693,33.96537920222547,25.973525272290065
51153000405,51,153,000405,1744,786,98,51,25,20
51153000406,51,153,000406,383.6222540592168,427.7569245463228,9.576408787010505,18.545845272206304,4.753104106972302,6.030563514804203
51153000407,51,153,000407,1123.4053934896617,1382.2702827078715,42.321326927664295,24.721752845924833,3.9879529655584665,35.11557920337838
51153000408,51,153,000408,889.0276752767528,693.0479704797049,62.055350553505534,38.69003690036901,14.142066420664207,12.608856088560886
51153000409,51,153,000409,1633.3606713573379,1241.4635974302257,103.43923282741824,43.55448907228855,26.035907021340098,23.49446875607133
51153000410,51,153,000410,1115.367423360138,1290.7979141633546,63.19133314847336,38.00512246972918,18.38237976399544,25.30363003358289
51153000411,51,153,000411,1597.049925880458,551.6133691995691,68.17793985785897,30.28772784989138,19.41219853205194,11.272926809208876
51153000412,51,153,000412,660.6056819412134,1048.0224699782234,42.17515235648911,33.67367832435145,8.471943645207197,8.319345800463266
51153000413,51,153,000413,1061.905189947175,1334.582471995093,81.61115835941217,58.56800776381344,14.401969122249206,35.52485716821471
51153000501,51,153,000501,1090.3426293520215,719.704577288115,54.90934104650469,39.22095789036049,13.727335261626173,15.688383156144196
51153000502,51,153,000502,890.5553381761329,528.5490808884103,51.85764567207045,32.909659753429324,12.964411418017612,16.953461085099953
51153000503,51,153,000503,1228.5218100285365,428.8051365674684,55.931104769669794,30.41867101508357,10.79372197309417,16.68120668569099
51153000504,51,153,000504,788.0465383188282,465.2118696188516,42.50302542066083,24.874725780946786,10.161370173143483,15.666628341328733
51153000505,51,153,000505,1167.3236151603498,706.5889212827989,64.85131195335276,41.62099125364431,22.262390670553934,18.39067055393586
51153000506,51,153,000506,1778.6325023084028,860.5886426592798,60.307479224376735,42.9533702677747,29.463065558633428,27.871652816251157
51153000507,51,153,000507,1165.3674976915975,592.4113573407202,46.692520775623265,34.0466297322253,16.536934441366576,31.128347183748847
51153000508,51,153,000508,1035.7861970942272,416.0503474979965,50.14539317573072,40.62765872649702,12.222439564666502,19.35003895397964
51153000509,51,153,000509,896.4679066374908,1032.6159737417943,69.0328227571116,38.351568198395334,10.546681254558717,15.340627279358133
51153000510,51,153,000510,709.0849172675477,966.7458046508518,55.70027838367037,35.6626471459893,11.248886412143381,30.620840909213634
51153000511,51,153,000511,1212.6919928772363,793.1445159345352,70.9235020545995,42.95367025841941,14.983838462239328,28.96875436032937
51153000512,51,153,000512,1676,421,54,33,20,9
51153000513,51,153,000513,1604.812,1119.447,92.55799999999999,75.792,35.896,49.199
51153000514,51,153,000514,1064.5693709724585,562.6053298606487,74.0743099680136,35.70444553572921,17.67704612939604,22.738766426788935
51153000601,51,153,000601,1454,384,46,24,18,19
51153000602,51,153,000602,2074.7143293216363,690.1526222678082,56.60406022991086,21.233386907011013,14.096100491122183,19.205929623833246
51153000603,51,153,000603,1122.294621979735,255.86905689789558,30.880748246297742,14.116913484021824,9.705378020265004,10.587685113016368
51153000604,51,153,000604,1339.8027580442958,395.4483911408274,34.42958629335562,18.69034684496448,16.722941913915587,7.86961972419557
51153000605,51,153,000605,1314,578,58,30,25,12
51153000606,51,153,000606,1317,608,53,15,13.999999999999998,13
51153000607,51,153,000607,1654.6396790663748,615.7111597374179,54.050328227571114,32.583515681983954,32.160466812545586,12.233406272793582
51153000608,51,153,000608,1386.5968785129664,503.07588698137573,42.48625533048087,16.415144104958518,6.759176984394684,14.483950680845751
51153000609,51,153,000609,1646.6887921653972,711.7714907508162,71.90968443960827,32.35146898803047,10.144722524483134,23.310119695321003
51153000610,51,153,000610,1575.1972419557042,510.5516088591726,42.57041370664438,18.30965315503552,16.277058086084413,13.13038027580443
51153000611,51,153,000611,1313.705378020265,405.1309431021044,29.11925175370226,11.883086515978176,14.294621979734996,16.41231488698363
51153000701,51,153,000701,1370.334948918273,786.0532379017732,48.30680266413474,23.120138992792203,18.14762208352604,12.16555121543251
51153000702,51,153,000702,1539.754091300603,436.13522825150733,54.01679586563307,32.007751937984494,29.00559862187769,19.002153316106803
51153000703,51,153,000703,1103.8974956893417,231.97845923906456,32.996936012453155,18.998235885957875,13.998700126495276,11.998885822710237
51153000704,51,153,000704,1645,349,52,9,19,21
51153000705,51,153,000705,886.1695705019273,489.4898489249548,21.72658536555553,7.90658745060847,10.856367610137525,10.849819116387291
51153000706,51,153,000706,1462.201349102954,643.1199487520104,51.25422459313219,20.310420977448825,13.538771705526958,10.639324113525316
51153000707,51,153,000707,1309,468,20,32,14,17
51153000708,51,153,000708,1783.4067534076828,375.22955390334573,41.877633209417596,23.48915737298637,18.3956009913259,13.971189591078067
51153000709,51,153,000709,1606.2144702842377,288.0361757105943,35.775193798449614,16.511627906976745,11.925064599483203,4.58656330749354
51153000710,51,153,000710,1392.5932465923172,277.77044609665427,27.122366790582404,21.51084262701363,34.6043990086741,14.028810408921935
51153000711,51,153,000711,1835.1025043106583,469.0215407609354,46.00306398754685,14.001764114042127,23.001299873504724,31.001114177289764
51153000712,51,153,000712,1238.5688134003985,698.0707534470881,41.97742283166798,31.8089139805089,10.550985455734661,20.41336394711584
51153001061,51,153,001061,1349.4203945773222,419.4549285768386,50.360316432807025,25.12100416648693,26.089659656227838,13.136552444616546
51153001062,51,153,001062,0,0,0,0,0,0
51155000101,51,155,000101,176.33287482806054,455.7645902927884,4.380231872666536,9.291805855767342,7.15916683041855,2.106111220279033
51155000102,51,155,000102,707.8530148081094,1063.264822017893,52.574277534055796,27.745617998244942,22.78789459727581,4.962148456477882
51155000103,51,155,000103,269.1644120707596,785.3111342351717,21.742976066597294,10.424557752341311,6,4
51155000201,51,155,000201,255.519301097115,783.0743600162535,14.573344169036977,12.63023161316538,5.829337667614791,4.857781389678992
51155000202,51,155,000202,78.95176932386315,190.33915810370675,4.176528674822541,2.1888332118525544,0.10971149939049166,0.09142624949207638
51155000203,51,155,000203,509.3511934344276,1178.9254807258985,40.55028918604181,20.769660314801904,13.846440209867936,8.901282992057958
51155000301,51,155,000301,417.8362126000877,1219.117460917522,34.285834108092516,20.127675052376635,3.1822326949224955,6.0556606398575035
51155000302,51,155,000302,67.14118145078632,308.8450041794331,6.1776781594274475,3.157362972782999,4.076412406937659,0.06485046767054332
51155000304,51,155,000304,230.6286258997429,717.363597833386,23.76448079025502,8.468348154057797,5.2424185861640575,2.0600601095379236
51155000401,51,155,000401,597.3307420521936,1509.4946773107383,55.135445446010415,29.068182422668094,11.012871590560833,7.008274593931964
51155000402,51,155,000402,127.83558792924038,558.6888657648284,13.257023933402706,7.575442247658689,0,0
51155000501,51,155,000501,740.000303503196,1569.0015350230408,81.00004036336516,20.000008023733756,28.00000626444192,4.000011542317424
51157000101,51,157,000101,414.21746674378255,487.87738577212264,11.479467900520532,6.696356275303644,3.8264893001735105,9.566223250433778
51157000201,51,157,000201,264.33880903490757,568.9845995893223,29.9958932238193,4.686858316221766,2.8121149897330593,0
51157000301,51,157,000301,424.7825332562175,445.12261422787736,15.520532099479468,8.303643724696355,8.173510699826489,8.433776749566224
51157000401,51,157,000401,316,444,14,5,9,1
51157000501,51,157,000501,92,299,11,7,3,1
51157000502,51,157,000502,153.25237175467203,180.127731092437,6.3883431581587855,6.949038003261006,6.211626740248338,4.209542204941679
51159000101,51,159,000101,484.1157773413216,282.86954643910684,5.002494455037056,3.915472404342511,2.929021212107321,3.8982943252040494
51159000201,51,159,000201,225.6491295401701,493.5051452401944,17.039640821376693,3.058187390638367,6.034274481585965,0.065680239752616
51159000301,51,159,000301,222.7992577674187,388.8424188937416,13.92961613601563,5.0162514237439,2.0326687937966255,4.027954410023157
51159000401,51,159,000401,216,535,11,3,1,1
51159000501,51,159,000501,198.4359465392352,512.7830138186952,10.028251367274262,6.010090866052952,1.0040362074359988,1.0080731097979077
51161000101,51,161,000101,145.13742828991298,452.3231547721702,22.863938875099088,4.970742419181394,1.9882255360692354,3.976332019466267
51161000102,51,161,000102,159.44466221903937,469.88206807689676,27.36532525892143,5.864858299934249,1.8904565867741023,6.878329613017336
51161000103,51,161,000103,526.4290917534639,1219.7364618361228,48.441433472559076,20.31960490943315,10.583571354753836,9.221090170564402
51161000104,51,161,000104,479.8058018391534,653.562635426995,30.604896825131185,9.872547362945543,7.898037890356434,7.898037890356434
51161000105,51,161,000105,781.879289038902,1470.6714361355696,79.08637167156756,29.994451540366796,11.020943644922097,24.002817468121105
51161000106,51,161,000106,628.446185244634,1388.653686600666,57.51411528618378,32.41448697763781,9.038435223906086,7.395510001685639
51161000107,51,161,000107,213.40828402366864,648.4378698224853,27.82248520710059,8.437869822485208,6.426035502958579,1.4792899408284024
51161000108,51,161,000108,339.61396687120146,806.3972953204837,42.898635910422456,12.312289751275665,7.214247055692349,6.165360162115973
51161000201,51,161,000201,530.6212300751687,984.307335267458,56.001322289520125,28.70496541522805,9.03207753556639,6.026944031144064
51161000202,51,161,000202,438.8590074923411,590.4648464442407,32.91442556192558,21.942950374617055,13.963695692938126,6.981847846469063
51161000203,51,161,000203,741.99014430895,1562.979239292303,67.99909678303045,35.99952182631024,3.9999468695900267,3.9999468695900267
51161000204,51,161,000204,700.5917159763314,985.5621301775147,50.17751479289941,25.562130177514792,7.57396449704142,8.520710059171599
51161000205,51,161,000205,749.9526605345051,1734.8904880364883,59.99621284276041,42.99728587064496,7.999495045701387,4.999684403563367
51161000206,51,161,000206,413.808362369338,520.1837979094076,23.146341463414632,12.593641114982578,6.184233449477352,5.122822299651568
51161000301,51,161,000301,163.91991382909217,349.5909585404436,15.818617358186184,8.875730797652473,4.9271268191809305,4.927134995839687
51161000302,51,161,000302,749.0220534346059,1619.1314801480557,88.0635442027956,31.076419208715734,14.04953975405921,14.04953975405921
51161000303,51,161,000303,564,795,50,26,3,2
51161000304,51,161,000304,937.3326738310984,1390.6728473763349,76.02786707554817,31.01762565197407,11.004362743403444,21.00578379847664
51161000305,51,161,000305,1017.4520069808028,1444.589877835951,109.4240837696335,36.474694589877835,14.397905759162303,21.11692844677138
51161000306,51,161,000306,551.7021549956851,595.1700902721169,50.679067627901034,18.88398904589431,10.945484930320415,11.92647566911151
51161000401,51,161,000401,459.396927289037,1085.1588088177302,43.12243620031047,12.13178808582688,2.326040673030817,7.105648239695931
51161000402,51,161,000402,152.01406083882793,360.0297689239417,11.00124514824005,8.000603874362017,3.0001763347022443,4.000144685744317
51161000403,51,161,000403,503.15097083259604,1060.9084295536861,59.35824510141968,20.37554093128897,11.130374354358858,9.22113959276039
51161000404,51,161,000404,653.939523737963,1214.9134313357852,49.32057743884833,8.434179080152727,15.43941200141682,10.374096827768573
51161000405,51,161,000405,382.4312293727565,899.7316970331833,35.75392558632871,9.956789403787743,1.8103253461432258,5.883557374965484
51161000406,51,161,000406,522.3074134425738,1399.8625480015219,60.53221857559048,26.356256938368936,16.596294786169775,8.784740532202768
51161000501,51,161,000501,534.5530352441424,850.4234312926832,43.57667842716053,26.5254226711674,10.60229944766686,15.883335390580404
51161000502,51,161,000502,443,703,39,19,8,6
51161000503,51,161,000503,553,914,45,30,6,13
51161000504,51,161,000504,647.4416205829026,674.3833315233811,76.03157324057416,24.014977050015947,16.008095702711323,14.00526220676236
51161000505,51,161,000505,304.44797436108377,767.167332279566,28.328704426200524,6.955262911025824,4.888043247494356,2.9532588122966854
51161000506,51,161,000506,474,690,52,15,11,7
51161000507,51,161,000507,817,1258,69,30,18,17
51163000101,51,163,000101,394.0282143984179,505.4026989731214,36.58196467492331,16.24582132069893,1.0998705017377903,11.01095063515017
51163000102,51,163,000102,213.3876930147288,400.2662155764914,11.05271799996609,15.665057422219503,5.50897452622243,7.334228788726252
51163000103,51,163,000103,97.28113879003558,239.3879003558719,11.444839857651246,4.7686832740213525,1.907473309608541,0
51163000104,51,163,000104,125.36418780305856,296.0193071615069,9.769824692279,7.575736665423349,8.103137821708318,5.588791495710556
51163000201,51,163,000201,240.63814025196143,364.9873508509174,15.230366500645346,11.424342061074912,2.896940904789943,11.411208504289444
51163000202,51,163,000202,453.09584546497837,702.2672463050137,28.67027562064889,27.408532834533755,3.0541201274242846,9.975915130195668
51163000203,51,163,000203,185.9842744817727,147.4024303073624,13.849892780557541,5.935668334524661,0.9892780557541101,0.9892780557541101
51163000301,51,163,000301,208.75951204505733,372.08569432812783,8.354326869414574,7.432539809176047,1.8564887141249673,1.8559303695044091
51163000302,51,163,000302,195.11092991115754,486.10845758929656,28.204384820972983,6.181723892229058,5.0454219870691945,5.0454219870691945
51163000303,51,163,000303,82,232,10,6,0,4
51163000401,51,163,000401,205.7740670136848,481.9392987528291,13.230794312711996,4.292017903473677,8.997335660828425,4.074966974052115
51163000402,51,163,000402,263.75755844541686,755.20189602424,23.876855758604506,13.317486873795898,6.469572201710104,10.59718134207704
51163000403,51,163,000403,85.68897868242767,258.60814397033755,3.0893796687809227,7.715938785362684,3.021239625556604,3.892039414293501
51163000501,51,163,000501,77.76848188132752,312.70439643750893,3.598816232151569,7.4114097624632,3.1113134720259,2.172417274929693
51163000502,51,163,000502,277.22298175405496,341.9182046132725,23.1632591468801,14.077030078173753,4.012082488463577,11.01525709163818
51163000503,51,163,000503,171.8820877113022,308.611244586977,9.537981604350353,2.1485982023532935,3.4135706022842944,5.22289375897138
51163000504,51,163,000504,217.84277879341866,453.8391224862889,20.87659963436929,12.707495429616088,6.353747714808044,4.538391224862888
51165000101,51,165,000101,467.35867009374346,1276.9868885964074,72.29085894306031,24.77132817356441,9.90024973697081,10.89019452193947
51165000102,51,165,000102,255.94562019070693,699.8513052089643,38.99171557592801,12.997238525309337,9.99787578869949,3.999150315479796
51165000103,51,165,000103,136.69834622514662,884.2483002069373,20.70567558841793,12.312212587704822,4.136859445961033,3.196257831307356
51165000104,51,165,000104,46.97773755468776,298.8583729542902,8.99573697855723,0.9995263309508033,0.9995263309508033,2.9985789928524103
51165000105,51,165,000105,124.75594158567164,674.6801320953122,23.95314078444895,14.970712990280594,1.996095065370746,1.996095065370746
51165000106,51,165,000106,149,558,24,15,3,5
51165000107,51,165,000107,165.1141681888651,654.3086220923702,27.017565491859592,15.005885887988267,1.0029639918370075,6.002412638490447
51165000108,51,165,000108,122.04420929142762,475.2885512522187,12.079471916238585,19.402676492122826,0.1675889519215472,5.204603278603669
51165000201,51,165,000201,248.31308099708187,903.1781844563185,36.64635791995503,16.59710570192026,7.060138578426972,10.34637837487841
51165000202,51,165,000202,547.5853539934019,1193.8613278424955,63.0245315913091,25.022813919827406,16.014630192736274,12.009084421780878
51165000203,51,165,000203,257.6654601576586,516.2957308953805,34.94010917935863,17.985595696332897,6.9884448462966855,1.9994178802452265
51165000204,51,165,000204,272.7896954276624,905.589472630871,30.31905854375661,18.94307939306269,4.738692400628069,11.366237309485934
51165000205,51,165,000205,535.1569906377374,1024.3644366083306,52.042633701689205,49.99781092005925,11.007904609309586,6.998259046049674
51165000301,51,165,000301,186.02914931588342,523.575252825699,31.98691255205235,9.259369422962521,3.367043426531826,9.259369422962521
51165000302,51,165,000302,309.21593195029277,1023.8106002892099,34.18727490515845,15.622662454106543,2.9490388081827907,6.8346194565367195
51165000303,51,165,000303,149,559,19,14,5,1
51165000304,51,165,000304,297.50740464332006,1000.1693619142435,30.9404233087133,17.429768600814022,3.0810560574662587,5.188016681590259
51165000305,51,165,000305,658.6014277215943,912.9506246281975,61.79119571683522,33.22903033908388,12.083283759666864,10.229030339083879
51165000306,51,165,000306,106,330,11,8,5,11
51165000307,51,165,000307,768.9161213563356,1141.650803093397,69.01725163593099,36.29446757882213,11.107079119571683,17.29446757882213
51165000401,51,165,000401,417.32785736914326,694.4065381605795,33.84275971783367,27.823135322960905,11.095079728784299,7.8972830166702
51165000402,51,165,000402,296.7873396333541,931.5486917826013,29.592521459483166,25.627020891232167,4.021406049114306,9.821352530407939
51165000403,51,165,000403,64.0331067901274,143.0040880760001,9.197111128040826,7.172718455356212,3.036015441267326,0.05222236491708835
51165000404,51,165,000404,355.07312696069374,934.1782949143691,33.824427142880154,29.82628972504989,8.946291557373362,4.975557355901504
51165000405,51,165,000405,212,1305,30,13,8,11
51165000406,51,165,000406,485.9252351400736,813.7779691083061,39.47153478894231,32.466252382275584,12.872585095305057,9.24564313722188
51165000501,51,165,000501,335.8638202701252,1016.9250645427993,39.14491897649869,16.051983417913902,3.988716660700409,10.056768829974255
51165000502,51,165,000502,283.95057172902506,1649.1111354982327,29.634465418165227,15.21214575980335,11.91035244970443,6.238999909850751
51165000503,51,165,000503,436.9713425844778,1307.0894635427044,73.51546607551988,29.401958596503505,8.547856852124362,8.270302722753053
51165000504,51,165,000504,149.25737805975382,709.5554209370526,20.63539393476063,7.983926855371419,0.24802069550017672,6.781556216311852
51165000505,51,165,000505,524.9078947368421,929.668016194332,46.286437246963565,27.574898785425102,15.757085020242915,7.8785425101214575
51167000101,51,167,000101,129,713,9,9,2,7
51167000102,51,167,000102,123,571,11,4,4,1
51167000103,51,167,000103,99.7161392660022,400.27249461611115,11.959288682041407,1.9908786252623234,3.9837596691628563,0
51167000201,51,167,000201,305.2630266716977,1123.900875460003,24.822769593917222,11.917716399108137,3.9818621131289453,7.9451442660720915
51167000202,51,167,000202,69.06129515626472,239.9519291291961,1.0723492386893014,5.080402720827524,1.0401919246598545,2.040201360413762
51167000301,51,167,000301,61.35751295336787,217.2720207253886,1.2357512953367875,0.16839378238341968,3.1010362694300517,0
51167000302,51,167,000302,71.79516194535508,307.8503771575031,7.109032797676197,5.043307295451935,3.004187051344069,0.09192069171592335
51167000303,51,167,000303,156.20502733421037,647.9048019739547,13.209214170561522,4.785647045714612,7.320153304497977,1.9693264387993563
51167000304,51,167,000304,128.9961994165038,359.7335469160641,8.785058730053796,9.746600741656366,4.873300370828183,4.899536495954318
51167000401,51,167,000401,29.159917990773963,100.1881086622245,5.014351614556638,0.006150691952844695,1.0041004613018965,1.0020502306509482
51167000402,51,167,000402,161.67987730834298,1169.9905317575526,14.24104539998999,6.318796864761685,4.052889608961531,1.9900864276431447
51167000403,51,167,000403,139.2350526407684,467.02302402234517,8.925620824739731,4.279935270283181,1.6871874221133554,3.0499357033865366
51167000501,51,167,000501,441.96355472565693,1384.3566949590645,36.665137948092614,22.79184250827379,10.900446417000508,9.909496742727734
51167000601,51,167,000601,195,800,23,8,4,1
51167000602,51,167,000602,212.13015463917526,988.0296391752578,13.377577319587628,10.510953608247423,2.866623711340206,0.955541237113402
51169000101,51,169,000101,136.7746942848385,637.9052033807477,16.32972244324296,6.681651383626059,5.4054856441595085,6.348582487113767
51169000102,51,169,000102,166.86692015209124,778.4068441064638,9.85171102661597,9.319391634980988,1.2661596958174903,5.319391634980988
51169000202,51,169,000202,72.36320754716981,391.75943396226415,5.822327044025157,4.990566037735849,3.3270440251572326,3.3270440251572326
51169000203,51,169,000203,131.72413793103448,770.3866248693835,14.968652037617556,7.983281086729363,0.9979101358411704,5.987460815047022
51169000204,51,169,000204,26.275488797598463,202.61048945581734,1.0313336057914044,1.0167045566795967,0.0020898641588296763,2.012510471770897
51169000301,51,169,000301,84.27648972662679,537.889667546051,6.877320654567928,0.009121374737676598,0.9928988074956202,0
51169000302,51,169,000302,60.56568654598128,375.96335625752147,1.8729263661237165,0.036199059561128524,3.3677806319339534,0.8772527598643661
51169000303,51,169,000303,105.71110700051157,478.7858872833708,6.553107900541602,2.0248244154652513,1.7168111406587874,1.1889977386380688
51169000304,51,169,000304,34.65909090909091,123.83522727272728,2.221590909090909,0.03409090909090909,1.0568181818181819,0.05113636363636364
51169000401,51,169,000401,289.1965018908327,1374.319887382984,38.844345170193264,6.104918595925312,9.90241537009078,8.815777307293468
51169000501,51,169,000501,86.89924724956572,276.679212507238,1.9976838448176029,2.9965257672264043,0,1.9976838448176029
51169000502,51,169,000502,67.91412678746134,362.95134889194327,1.0777950808856978,1.0502705746334318,0.027943701891253087,0.02808343377091545
51169000503,51,169,000503,26.555509508795712,187.0237880642139,4.850833773993508,1.5555055265890112,0.837339978941278,0.11605284143372785
51169000504,51,169,000504,68.14551392336953,527.6310663543675,3.0160141914826735,1.301283604054986,0.21643694721997914,0.9838097484663101
51169000601,51,169,000601,42.07414727112874,357.48711065151275,6.017408712688939,4.003653522176987,2.0018267610884934,0
51169000602,51,169,000602,136.6839294766568,714.1189273691687,17.827867494824964,2.97133903387851,6.933235551347254,0.9905574835902335
51169000603,51,169,000603,46,156,3,1,1,0
51171000101,51,171,000101,271,634,19,9,5,10
51171000103,51,171,000103,566.9996446485721,1683.0014724683958,76.00001974152713,36.000032180765814,25.9998728919697,21.999974794388088
51171000201,51,171,000201,348.0544852498495,1294.4834437086092,33.90788681517159,19.945815773630343,8.975617098133654,10.97019867549669
51171000202,51,171,000202,380.00288579643444,1027.0086980379144,42.000398516250605,10.000201736330173,14.00013681726382,11.000116877203673
51171000302,51,171,000302,351.3013035984444,1095.3831669294068,50.88493062744786,27.93849069126771,10.97522871666865,15.96207736852479
