GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRNEW,G18USSDKLO,G18USSMSCH,G18USSGOVE,G18USSOWRI,G18GOVRJOH,G18GOVDWAL,G18GOVMWRI,G18GOVLWEL,G18GOVOWRI,G18SOSRHOW,G18SOSDSIM,G18SOSIDEN,G18SOSOWRI,G18AUDRMYH,G18AUDDBLA,G18AUDMFOR,G18AUDLDOC,G18AUDOWRI,G18ATGRWAR,G18ATGDELL,G18ATGMJOH,G18ATGOWRI
27053001865,27,053,001865,229.78047505978427,1774.2764476376324,30.001533463744828,16.915018475248107,0.9958040948731122,293.44368144368946,1692.6978683044076,29.97423118855523,18.94758007777873,0,279.52972639065547,1648.1005518574361,65.69121760723753,0.9912537156748457,349.01304445105825,1559.2874218666002,62.98592883291073,29.937828154969097,0.9912537156748457,329.25622582553535,1597.3418452940969,85.65280329668245,11.908695725692947
27053001870,27,053,001870,173.12216131217403,1485.3094521669477,57.0516213415119,13.771081013468388,0.9836486438191706,221.32094485931339,1421.3722903187015,51.149729478596875,24.591216095479265,0,213.45175570876003,1423.3395876063398,58.03526998533106,0,234.1083772289626,1295.4652639098476,116.07053997066213,43.28054032804351,0,248.86310688625016,1379.075398634477,87.54472929990618,2.950945931457512
27053001875,27,053,001875,214,2171,28,21,2,273,2096,42,20,2,276,2037,75,2,324,1948,84,44,0,315,1991,97,8
27053001880,27,053,001880,130.02039167911065,1196.5946249517503,14.262388529754631,7.148686833527624,0.008746284325154362,175.58015387592053,1135.8774296370875,20.26238852975463,9.166179402177933,0,186.45770589536838,1091.4838468424557,38.57725476546019,0.008746284325154362,205.06994579812917,1035.705427537517,45.55101591248472,23.26238852975463,1.0087462843251545,220.8950201116261,1042.0377863418728,54.75218045196328,7.1049554119018525
27053001885,27,053,001885,264,1892,22,19,1,337,1809,27,22,0,347,1731,69,1,366,1673,60,43,1,383,1683,88,11
27053001890,27,053,001890,269.4143313204358,1731.3832762798593,29.714815954459826,14.857407977229913,0.9904938651486609,350.63482826262594,1644.219816146777,29.714815954459826,15.847901842378574,0,348.6538405323286,1597.66660448479,57.44864417862233,0.9904938651486609,387.2831012731264,1480.788328397248,85.18247240278484,36.64827301050045,0,392.23557059886974,1518.427095272897,91.1254355936768,7.923950921189287
27053001895,27,053,001895,293.27072384506073,1575.002882195567,44.45368956208982,20.384818702810207,2.020037729635692,343.28192198812627,1505.8503944851186,46.527410725580296,24.26794570024931,1,363.29450450277665,1460.1297846827124,62.96208801796744,1.0200377296356922,368.85481246809724,1376.2076595666435,99.47048647384506,43.61501685910837,3.0421263791374122,373.9550011162757,1412.8005877762503,111.60124444644356,6.160301837085537
27053001900,27,053,001900,126,796,39,12,1,162,777,28,8,0,160,758,39,1,158,715,66,20,0,167,747,51,1
27053001902,27,053,001902,236.07697194893106,1209.81947524367,30.684456664988645,9.16521367775588,1.0118009769825629,298.6552198210766,1143.0524117398033,28.613650803093268,10.29502442456407,0,280.5608120052161,1135.0760136937686,47.69625764197121,0,313.80863252185,1052.5418866860352,56.392515283942416,35.519242987232765,0,306.98564717658843,1078.544969729553,80.0502869514481,4.035402930947688
27053001905,27,053,001905,187,1970,39,32,1,234,1932,37,14,1,227,1892,74,2,271,1790,92,35,0,253,1836,103,6
27053001910,27,053,001910,173.0108251500962,1827.0955847278203,33.00175178777491,21.00148228196338,0,219.01284644368263,1778.0928447520698,39.002695058115236,12.00125769378711,0,221.01325070239992,1739.090059858684,65.00417734007861,4.4917635253955806e-5,234.01361004348195,1639.0869156242163,99.00512061041896,31.002335717033205,4.4917635253955806e-5,251.0144185609165,1674.0885775767208,98.00503077514844,5.000314423446778
27053001915,27,053,001915,240.9891748499038,2127.9044152721794,38.9982482122251,32.99851771803662,0,285.98715355631737,2066.90715524793,59.997304941884764,27.99874230621289,0,294.9867492976001,2004.909940141316,92.99582265992139,0.9999550823647461,302.98638995651805,1934.9130843757837,113.99487938958104,51.997664282966795,0.9999550823647461,320.9855814390835,1971.9114224232792,111.99496922485156,6.999685576553222
27053001920,27,053,001920,115,973,23,14,0,143,952,24,4,0,138,937,34,0,135,914,36,28,0,165,897,45,3
27053001925,27,053,001925,158.3149448345035,1351.6138415245737,15.831494483450351,22.75777331995988,0.9894684052156469,180.08324974924773,1321.9297893681044,22.75777331995988,10.884152457372116,0,183.05165496489468,1296.2036108324976,38.58926780341023,0.9894684052156469,200.86208625877632,1221.0040120361084,61.34704112337011,24.736710130391174,3.9578736208625878,205.80942828485456,1242.7723169508527,68.27331995987964,7.9157472417251755
27053001930,27,053,001930,159,1161,24,15,0,208,1101,33,16,0,209,1076,52,1,226,1026,47,29,1,230,1048,60,6
27053001935,27,053,001935,33.1733102253033,76.27556325823224,5.3760831889081455,2.2790294627383014,0.024263431542461005,38.36221837088388,72.08665511265164,1.3518197573656845,2.194107452339688,0.036395147313691506,40.36221837088388,63.29809358752166,8.776429809358753,0,39.653379549393414,63.09705372616984,7.079722703639514,3.4974003466204504,0.012131715771230503,44.762564991334486,61.24263431542461,7.285961871750433,0.20623916811091855
27053001940,27,053,001940,83,925,19,12,1,94,914,20,7,0,96,902,30,1,103,850,60,8,0,112,871,44,3
27053001945,27,053,001945,175,1346,26,21,1,208,1297,33,18,2,204,1262,71,0,207,1209,61,48,0,220,1253,64,0
27053001950,27,053,001950,253,1352,47,18,1,297,1300,43,28,2,308,1260,73,2,298,1173,116,51,2,338,1216,98,5
27053001955,27,053,001955,147,1173,33,23,2,188,1126,40,16,1,182,1099,54,0,198,1027,76,40,0,202,1060,90,7
27053001956,27,053,001956,219,2057,47,22,0,271,2007,47,15,0,261,1961,78,3,280,1867,106,47,2,287,1920,117,8
27053001957,27,053,001957,128,896,14,8,0,155,858,18,12,1,158,832,40,1,172,792,34,25,1,186,814,35,3
27053001960,27,053,001960,284.7258955514744,1523.4804401025972,43.49973638822898,24.715762023534012,1.977247898412947,345.03252797987193,1454.276141887227,48.44281845117546,18.784062291895374,0,348.9870614597837,1420.6626449910625,51.40893523885315,0.988630229720788,372.7142560587401,1319.8223804010852,88.97668299178503,40.53395246780997,0.9886239492064735,376.66876441659457,1359.3675895899166,92.93129183786859,4.94315114860394
27053001965,27,053,001965,117,985,5,10,0,159,938,11,7,0,139,923,30.999999999999996,1,170,887,28.999999999999996,12,0,169,899,34,4
27053001970,27,053,001970,132,1356,6,15,1,170,1310,12,11,0,163,1271,48,0,205,1195,44,35,0,199,1226,50,7
27053001975,27,053,001975,176.67493711889554,1362.0749342127142,25.66228136922505,12.831140684612524,0,208.2592834194802,1321.60749051509,25.66228136922505,12.831140684612524,0,215.16835917273312,1295.945209145865,40.46744369762412,0,236.88259725438508,1228.8284732571226,58.233638491703,16.77918397218561,0,237.86960807627833,1263.373852023387,66.12972506684916,1.974021643786542
27053001980,27,053,001980,130.3250628811045,1309.925065787286,10.337718630774953,8.168859315387476,1,205.7407165805198,1226.39250948491,13.337718630774953,5.1688593153874764,1,195.8316408272669,1195.054790854135,34.53255630237589,1,226.11740274561495,1138.1715267428776,36.76636150829701,19.220816027814394,0,227.13039192372167,1152.626147976613,58.87027493315084,5.025978356213457
27053001985,27,053,001985,159,1644,17,5,0,226,1559,16,9,0,227,1535,33,0,270,1436,53,23,0,253,1480,55,11
27053001990,27,053,001990,278,2213,17,23,0,372,2087,23,32,0,355,2052,62,1,418,1916,70,50,0,426,1949,89,13
27053001995,27,053,001995,218,1597,35,15,1,274,1536,32,9,2,298,1465,54,2,299,1400,75,35,3,307,1438,93,12
27053002000,27,053,002000,306,2025,36,20,1,418,1895,45,21,1,406,1855,71,1,428,1752,91,54,1,473,1750,113,15
27053002005,27,053,002005,76,914,13,10,0,110,881,12,4,0,110,863,23,0,138,809,27,10,0,119,822,45,5
27053002010,27,053,002010,206,1377,18,17,0,260,1322,16,13,0,266,1264,51,0,298,1186,52,37,1,298,1224,66,6
27053002015,27,053,002015,103,887,8,7,0,133,853,9,7,0,125,825,31,0,170,758,30,22,0,152,790,42,3
27053002020,27,053,002020,154,1337,4,3,1,195,1274,10,8,1,204,1222,29,1,239,1156,29,23,1,238,1171,50,10
27053002090,27,053,002090,426.34098870481535,1042.6505117731035,15.464512469100987,9.218332708606189,0.043124837753144345,522.2080285619155,934.334237232767,21.861629161731788,13.209953197923475,0.021562418876572172,509.32151164714065,896.6355006270255,64.01083090720559,1.019467541205894,540.7525060735107,839.1571947797171,57.133307145283204,25.78856239441936,0.021562418876572172,557.2364860838177,828.1371135963415,74.67987953454912,5.183587381535758
27053002095,27,053,002095,324.20273455769257,803.5454279834835,13.922816821496,9.944869158211429,0.9944869158211429,413.70655698159544,707.0801971488326,17.90076448478057,11.933842989853714,0.9944869158211429,406.74514857084745,695.1463541589789,29.834607474634286,0,421.6624523081646,641.4440607046372,45.74639812777257,25.856659811349715,0,443.5411644562297,636.4716261255314,56.685754201805146,4.972434579105714
27053002100,27,053,002100,335.52072956144434,894.5893152689673,21.870804408709745,14.877697447197772,0.9941552002036086,386.4203770680266,840.7159495711983,18.91380376464866,15.862436134165268,0.9891960296560579,390.34464611014107,818.8925968586833,41.73264988499125,0.9891960296560579,392.45153388387286,775.0863515481927,57.55608175858809,23.861983030252055,1.9781411453826212,424.1328854409041,769.236376757372,57.59734424452196,3.976871714743929
27053002105,27,053,002105,498.3854797883297,1200.7466229782235,24.39946766682353,12.684631172545595,0.00212753270823915,595.9110143435437,1085.6669177096128,29.278935693646588,16.58650356783745,7.0917756941305e-4,601.7517669178014,1021.3158086452125,71.20988039164577,7.0917756941305e-4,610.5267247417917,964.7358222032029,79.02213531306244,43.89322773675572,0.9754680988229638,653.4437752021549,967.6586806118248,84.8791989714167,7.799489725167232
27053002110,27,053,002110,325,660,23,4,0,381,600,16,12,0,386,576,32,0,396,516,53,20,0,403,535,56,2
27053002115,27,053,002115,376.2797420523213,1020.9114923135076,8.032275900002457,5.013250041887777,1.001834527018969,474.33814103738285,902.8447939861812,17.03919724422948,9.014628039925467,1.0005047052075628,454.32970557753316,891.8320402384071,42.052407520984836,1.0005047052075628,486.33922997806286,829.7699890214952,40.07083232143938,25.028703198417087,5.04705207562911e-4,519.3630788293094,782.7728245478356,64.08137454347806,7.002931878792808
27053002120,27,053,002120,342.29319999310155,803.5601048271102,11.70233162369578,2.925582905923945,0.9751943019746483,428.1102985668706,702.1398974217468,18.52869173751832,3.900777207898593,1.9503886039492966,417.3831612451495,699.2143145158228,20.479080341467615,1.9503886039492966,447.6141846063636,648.5042108131412,32.18141196516339,9.751943019746482,0.9751943019746483,481.7459851754762,606.5708558282313,45.83413219280847,7.801554415797186
27053002125,27,053,002125,421.153930201929,1392.0859076653162,15.522855174844869,6.164515140053683,1.0311181369705498,571.7784690887102,1230.027523243234,19.754914279467123,14.174285058281622,0.04800412811269269,542.4504017278625,1232.9412849052367,40.83849877215083,0.04800412811269269,590.3723675364643,1134.0100345745432,50.31154143659628,33.41792246341855,0.024002064056346344,614.3049487263211,1113.0633386950908,77.74719535418397,8.234712949935991
27053002130,27,053,002130,459.9424165560694,1247.8437736129883,18.997621553402865,5.999248911600906,0.9998748186001508,567.9288969648857,1122.8594212879693,23.996995646403622,12.99837264180196,0,547.9314005928827,1087.8638026369642,65.991738027609955,0,593.9256422484896,1008.8736919675522,65.991738027609955,27.996494920804224,0,609.923639346092,997.8750689629506,83.98948476241267,10.99862300460166
27053002135,27,053,002135,404.87142615913376,1221.2546449839258,30.231980643089265,9.75155188108805,0.9757177318871086,492.6844147610355,1120.7549149655845,35.11217657046282,19.501496494238086,0.0016072679380107373,475.12712102485057,1102.2291362032336,56.5618939925991,0.0016072679380107373,514.1485975946139,1025.1691335013152,69.24542087316252,27.305631081396946,0.9757177318871086,553.1732887002532,998.8118965968591,86.80512551125445,6.830827757178766
27053002140,27,053,002140,306.10384108856937,1003.7484315914697,41.99555504837455,14.00997276570904,0.9990759952290947,360.14271655688464,939.7202279728949,47.99573822787455,18.00054953849999,0,366.08849125919306,921.7368600587712,53.01689064058444,0.9990759952290947,373.13213629689426,874.61992645549185,71.0589624379938,29.02188513070989,0.0014318020313570418,400.1415514168324,861.657710954078,74.05046321555565,3.999167584979093
27053002145,27,053,002145,283,759,19,11,0,346,699,10,14,0,341,672,46,0,347,642,36,27,0,372,632,53,3
27053002150,27,053,002150,305.3740809556044,593.4911499653147,10.504268140979022,9.003658406553447,0,376.65304334081924,516.2097486423976,9.753963273766235,8.25335353934066,0,378.90395794245757,492.1999928915884,30.762499555724276,0.7503048672127872,384.15609201294706,464.4387128047153,35.264328759001,18.757621680319684,2.2509146016383617,398.41188448999003,472.69206634405595,36.01463362621379,1.5006097344255744
27053002155,27,053,002155,440.6597283022228,999.3875738454166,23.375586036050915,9.025865806367497,0.9997361074500392,559.0391080059428,882.1716579948647,19.302459137127055,8.08302813448533,0.012213531312457985,558.4372110069215,852.8807540721416,39.96536441020452,0.09413673596512111,596.9681310960692,778.511729750903,52.385445696898614,18.379817994243993,0.2502424097414868,597.9665211170436,782.4096836123564,75.5751767890289,3.240808715313689
27053002160,27,053,002160,585.2927835554248,979.3441275865298,19.581349472522316,7.068043229889726,2.638925499608776e-4,738.3928259832735,804.1455574347857,21.527025222575432,15.143130296756953,0.9974011333269256,729.1515616855763,774.5651055855939,52.883848939217444,2.006820003254074,757.6176017460385,721.3475415189218,40.06501375576961,32.40176801126991,0.9974011333269256,754.1685314671909,746.1752019003428,59.370219179036766,6.033269424012327
27053002165,27,053,002165,296.77053824362605,825.0220963172804,13.84929178470255,6.924645892351275,0,391.7371104815864,717.1954674220963,16.816997167138812,13.84929178470255,0,388.76940509915016,702.356940509915,29.677053824362606,0,403.60793201133146,655.8628895184136,41.547875354107646,16.816997167138812,0,403.60793201133146,669.7121813031162,55.3971671388102,0.9892351274787535
27053002170,27,053,002170,619.2375577796962,1282.5894977116463,22.929142634166283,6.017554390831898,0,772.7874594767707,1114.0441519638377,22.961437251730022,17.97730906484697,0.9903667138638622,791.5721324226203,1043.5666421916849,60.73531572133299,0.9903667138638622,782.8203050856642,1010.3785916256788,58.88376076386022,32.86510439036864,0.9903667138638622,834.319374206585,1006.5678329855208,65.96703597620471,6.943331869568282
27053002185,27,053,002185,321.3096010342227,643.5937611335505,18.838751968805717,4.958850256861426,0,401.64285994323757,553.3435700584139,20.822829914871136,8.92374067168711,0,395.6938915823465,542.4315255288548,36.68892252878418,0,414.5366773760586,495.8249024863477,43.62954568890739,19.831751376339945,1.9208690030319246e-4,422.46703446641084,500.7839448301094,47.598085754838834,2.97496439769631
27053002190,27,053,002190,403.00715417730174,687.22785704182,32.016582219076874,9.999769845018976,0,468.3846059490073,619.7886827320254,25.052323543741654,17.002495189034953,0,472.3361767002321,588.7892875966983,46.10070310602142,0,480.44424528243337,541.6360385190713,56.10232600072224,32.027979318347185,0.0011966370776439427,495.44511121055587,557.6190695383322,57.12956831150108,2.0166453184484294
27053002195,27,053,002195,480.38948559379486,955.4020857509248,14.109400652597479,6.034505324122845,1,586.6173810406042,826.1658092406692,22.086842827839707,12.058400497032757,0,579.6314684711924,815.0589051454689,34.15879581619987,0,593.6594650192819,751.8958296410024,51.19356860995315,25.110648844206143,0,616.7131398711509,753.9478998492685,62.19829408093714,4.007132871837607
27053002200,27,053,002200,454.36800057623685,1028.0462614446485,22.04885716343703,9.0310909221872,2,563.7499747631082,910.584339172153,25.106597447498974,11.039974042812116,0,562.776624124983,862.4910664055914,62.14657149031109,0,574.8210397281075,816.3000793121557,55.19098709343566,38.111039007811435,0,594.9631696581062,813.1934818646569,72.25761049812252,7.017766241249829
27053002205,27,053,002205,306.6682576295538,907.0020368888382,10.95298042936775,6.969632871687301,2.4507085069716853e-4,392.29601601034307,803.4531356320981,23.896409283322242,8.960571437975435,1.2253542534858427e-4,398.26932185090885,782.5438694107602,32.856980721297674,1.2253542534858427e-4,408.22683299713253,739.7296226140895,42.81228622986509,24.891510960190264,1.2253542534858427e-4,440.084790907951,715.8381147477812,57.7476339335105,3.982979951404404
27053002210,27,053,002210,406,911,21,8,1,497,812,23,14,2,496,792,34,3,515,732,41,28,1,511,740,58,11
27053002230,27,053,002230,172.864502077996,201.0829970812295,2.092749252898886,4.947047393400706,0,219.1673057928552,150.7746662809212,2.0644259124859126,4.028972428072302,0.008836090668517173,221.1521120027432,142.66721848515084,7.132830313649861,5.641164894378037e-4,224.07332127142433,131.64893101097456,5.173133963495438,8.073578177044238,0,223.28936038759588,136.51890601398847,10.191584750030692,0.02707238849498932
27053002240,27,053,002240,604.293938168726,636.8252468325652,21.770049474421217,5.4444433909856755,0,712.2621691804005,515.26214026661,21.768749367242343,13.600199334881655,0.906989221604053,711.3318304621258,498.92749438702947,38.11640484016963,0.9065199350640879,718.5950911909363,462.6356389977185,38.09780208511917,25.410562267088846,0.9065199350640879,737.6572676690018,457.1998426698896,54.41833816961149,0.9094972829654104
27053002245,27,053,002245,317.80267193278326,271.4629077896919,9.02225681108754,1.778598676864466,0.9865277064898134,363.1965462591347,220.1854292512232,7.126892810265101,3.808090593423455,0.1329407225824135,360.55636336242543,207.39313696649768,20.917554098444572,0.12621746398166944,359.3962800201526,193.54977747245687,17.471335201715615,15.756291038494863,0.13118125104053763,376.4506762459572,195.4799937373063,18.894386802733752,0.23427533703992218
27053002247,27,053,002247,451.2376031508421,458.1815132197927,17.42394128432631,3.670001750516709,0.9186254491156561,537.3808329953965,352.2592354291319,19.131200845154098,9.953846726360815,0.8997323008864249,530.062884659364,315.9737397225485,48.237745208829175,0.8921181477986836,521.2511031071452,299.31208513016963,40.06909625665999,27.32713919218532,0.9028599608705125,552.966815916435,284.36237530930765,59.71835636837409,2.7206805288029328
27053002248,27,053,002248,672.8775274615663,655.3355966097362,20.746111879845166,8.268746275611297,0.035232176626214654,798.4309025404415,532.1530962069924,16.84829973809788,4.6041235500337,0.9879978261094752,775.6033899727623,510.8511145177179,47.46634620396894,0.021393061909010067,800.4167922869188,465.8317262696095,34.265715648870355,25.50511233249199,0.01527156739116298,809.7016625104217,480.8902737920565,43.820552080790485,3.0324908423405277
27053002250,27,053,002250,581.2015395565685,667.9272102241433,24.54329387850788,9.291809505813344,0.9935965415510756,675.8678752937714,538.2313636442509,40.37974250769045,22.210316936633642,2.9927251138114555,677.792810453644,529.5464849908168,51.89961851982127,0.9935458776280938,670.910850552,496.3485253981909,62.0958766769089,24.66750656868584,0,698.4791686751047,483.5763343365712,83.39732567496512,3.0423058803091836
27053002255,27,053,002255,562.8648674301894,642.5763525726805,38.82534647583859,15.92708095202162,0.0016330677281018251,639.6039221055955,563.7896315783925,37.85654956407913,15.94892404027355,0.004899203184305475,647.5646602973083,530.9553632116514,58.75943903289477,0.9961273075458387,635.6188224400138,504.04651710399725,72.70060919742619,27.88785506905286,0.9943863009198985,670.4726804797294,482.14914684558806,92.62494243581075,1.9939244394684867
27053002260,27,053,002260,531.7333198349778,670.5843302004154,37.10398589866871,13.042597248623407,0.9995790014086967,621.4358826291417,566.907815883235,40.07482356125212,18.017682598969593,0.006723629555888663,634.2815013657686,531.811958290779,59.24851765321536,2.0424307631286036e-4,615.4569455647467,493.55419118099366,73.15625409605455,39.12717901664128,0,642.4883549050702,513.6368055928805,71.2167917869349,3.01706970520694
27053002265,27,053,002265,452.7473624013358,700.2484153589506,35.14600434197413,10.062831752486916,0,531.8299008077629,606.2194429072533,37.095604153489006,17.0187767469656,1.0083885000099604,545.5804164254697,568.0909219919863,59.3535155139266,0.9989467392268451,527.8684058798326,533.6985990339638,77.19260840183713,32.190728188007355,5.424315116144766e-4,552.9059969599391,542.8320513868609,85.27458247781608,1.0272720215761912
27053002290,27,053,002290,230.43519693039752,654.1774494727978,30.060444018110765,6.024177607244307,0,286.51014751285487,591.1121699332381,32.05077297521304,11.016924325071015,1.0024177607244307,290.505311991406,567.0759035223716,45.08220386463064,1.0024177607244307,290.5149830343037,537.9840286148433,49.137812361292546,21.02901312869317,0.0024177607244306727,303.5198185557526,548.0420548722296,54.10396371115052,4.004835521448861
27053002295,27,053,002295,352.19787603578834,1077.3681733734204,38.17112514796976,14.184914497047856,1,445.4306393494407,966.3203245568159,40.80129615387405,26.369828994095716,0,442.5539156808059,937.334113905894,67.35603964501762,0,456.0470210062669,861.8547979295112,84.91078313616119,47.67801982250881,3,489.7250408287757,895.8547979295112,72.97242130184381,8.061638165682618
27053002300,27,053,002300,415,1027,34,9,0,527,901,33,19,0,508,865,71,1,521,819,75,32,0,557,820,82,4
27053002310,27,053,002310,447,925,38,13,0,536,832,38,17,0,527,816,57,0,539,759,71,31,0,543,783,77,4
27053002315,27,053,002315,210.32300593276204,661.2946605141727,44.021094264996705,12.717205009887936,0,261.1918259723138,615.3170731707318,32.28213579433091,16.630191166776534,0,255.32234673698088,601.6216216216217,46.95583388266315,0,250.43111404087014,554.6657877389584,69.45550428477257,22.499670402109427,0,268.0395517468688,574.2307185234015,69.45550428477257,0.978246539222149
27053002320,27,053,002320,103,352,15,4,0,126,327,16,4,0,126,316,17,0,124,298,27,9,1,130,310,25,2
27053002330,27,053,002330,480.5333809017119,1114.755351607779,41.71829221720299,15.169145553712411,0,569.6417874978639,1022.7935288114311,41.72278070933709,14.223093778065726,8.976984268183917e-4,557.3184277077195,992.4772313154633,69.19957633072458,0.9482960217137303,547.8417513795699,940.3267851609824,94.80267121856848,36.9696305212198,4.4884921340919583e-4,596.1779175341657,946.979669337021,85.32285294592504,2.8439903667143724
27053002335,27,053,002335,309.17135763485595,943.7431900299147,53.46227218146044,16.12729342032099,0,354.5569870336288,888.5630515478917,53.878146502327375,21.441614646306114,0,354.7129399039539,865.3232094388743,78.08208270533595,1.042070529153678,349.42461082302293,824.1578464468245,99.00385445055839,35.48476700831974,1.042070529153678,381.0530014553782,837.4472266022668,96.70939150483125,2.0321567681989885
27053002355,27,053,002355,665.9043197344972,776.5512323435846,15.175776910446105,4.063653873972696,0,824.3497832955481,604.1917351528698,13.158450253056145,12.951230544158177,1.9704266903359566,820.4096076229594,576.0153988958195,31.262054420714602,0.00199910515163488,825.2712243615466,529.0073788068663,37.501877857513456,25.030463186439235,0,853.2349487742453,527.1191268178129,50.31834472787889,5.975873301673949
27053002360,27,053,002360,301.210770884804,337.6338906882594,8.551069578593125,2.895282446547364,2.681769249891797e-4,367.07898420090197,268.8761487746408,5.711692222794591,6.67465978485235,0,372.78064798670164,249.84166539962877,18.084195713778445,2.681769249891797e-4,365.2443796647846,250.6472471943257,13.333464095552994,16.19031971769896,0,375.6507257412083,245.03089612295997,21.90840148290862,0.003228563663530232
27053002365,27,053,002365,510.7014595772707,586.1853607134582,23.593708900227014,7.230579834635752,0,614.347248481539,482.2887837946457,18.49152040474111,10.42111594153496,0.010624150122101675,624.5824950283085,448.2918474682671,33.1575332864867,1.0003479050457806,621.2139827953132,417.9360932360405,42.108431278094635,26.881921876669384,0.005613699080101484,644.9644215853662,423.5369950508607,46.66285918688228,1.0422433835816738
27053002370,27,053,002370,726.9494670563699,928.3686962107661,18.667839885592898,4.912525941990017,0,896.9000166069475,758.4161838090239,10.809645786799704,9.824080071148375,0,894.9345865845157,704.3869114642364,44.209914615407335,4.084830737162595e-5,897.8820956284079,660.1762328819877,49.124902920050324,26.525046866459387,6.633663734163528e-6,923.4248950036812,661.1589894624109,62.876845584999444,2.9474993110145853
27053002385,27,053,002385,431.49297595895257,718.1945368273024,41.506540362055226,7.723536660502428,4.742341679569543e-4,520.3065340422112,612.0132172925244,32.81910288003586,20.27131977026914,0.9653235240208142,522.233861451077,572.4406436176865,71.42730149918886,0.9648492898528573,521.2666409903844,531.9032206529957,75.28954406360803,31.854253590183,0.9653235240208142,556.0206590259735,535.7545558315519,80.11521321537619,3.861294096083257
27053002400,27,053,002400,669.60351337354,1319.2254618188701,20.956668017536348,8.981307224007521,7.758950512638471e-5,830.2653271160906,1146.5888304093266,16.9651655812122,18.95990813580763,0.9981471723489785,812.3038765106525,1110.662670439235,51.89209212588305,3.9914248468190188,835.2548991352586,1038.8140747952978,45.90514882941734,40.913792251631435,2.9935880324905457,880.161900792327,1024.843583499648,73.84527793616073,2.993820801005925
27053002405,27,053,002405,1118.20642876084,2125.320447319166,38.014712072042045,12.003678018010511,2,1358.2496454724635,1829.2735525895318,60.012413310785476,29.008275540523652,2,1344.2473467112068,1781.2661965535108,95.02528637382227,1.000459752251314,1384.2409101796884,1674.238611418432,91.0331021620946,59.018390090052556,3.000459752251314,1435.2583807652384,1668.2399906751857,121.039538693613,6.001379256753942
27053002410,27,053,002410,450,780,17,2,0,587,636,17,4,0,594,613,24,0,611,573,29,16,0,614,580,35,4
27053002415,27,053,002415,596,1169,18,13,0,796,954,19,17,2,759,938,58,0,792,858,57,33,0,818,869,65,6
27053002420,27,053,002420,720.4799175801343,1240.3895219859392,17.962269813812615,4.989642906207973,0,910.0792882454205,1039.8132411602044,17.962113796782408,7.9836080695174925,3.9004257551442787e-5,914.0700196630966,971.9574676036285,47.89923015313676,0.9980143906082076,931.0345091118462,944.0146248369008,30.935403776765423,28.93949200832166,1.1701277265432835e-4,958.9762987636202,943.01622040371706,44.90651312606889,4.989408880662664
27053002425,27,053,002425,386,761,9,5,0,500,631,11,8,1,493,609,24,0,519,543,23,21,2,541,539,35,4
27053002430,27,053,002430,927.5462542766827,1727.6620416425437,22.03854927559597,17.01070813210999,0,1175.9531632968624,1469.231574731722,26.038549275595965,18.017133011375986,1,1156.9617298025503,1390.0859441350262,100.10279806825592,1.0021416264219982,1202.9981374517242,1310.0259785952103,70.06639041908194,55.062107166237944,1,1230.0581029915402,1326.0238369687884,101.09637318898992,7.010708132109991
27053002435,27,053,002435,444,945,24,3,1,568,810,22,9,1,570,776,43,2,588,727,51,18,1,595,732,61,4
27053002440,27,053,002440,653,1527,37,10,0,797,1373,35,18,0,794,1322,70,2,804,1232,85,36,2,842,1244,101,7
27053002445,27,053,002445,450.694203039463,793.61918972262,21.083505742229455,6.011241157607811,0,577.1566963810415,654.1358199454842,21.07708222359642,10.024088194873881,1,582.1213670285598,627.0491024439382,41.134893891293736,0.0016058796582587443,599.1920257335232,564.8708498018715,52.15416444719284,27.06423518633035,0,601.2642903181448,588.8563968849471,54.20073495728234,2.006423518633035
27053002450,27,053,002450,459.66445214981803,855.2159798887237,14.027477354278124,10.017016172421538,0,580.8156436844675,716.0517224303575,27.026674271612862,9.016213089756274,2,573.8187908505072,696.0027793666882,44.06428790613891,0.0011720416871820122,579.8266261832955,639.9435485863199,55.07464078745927,26.040738771859044,0.0035161250615460366,608.8584879099219,632.9553341678131,67.08282305056292,5.0030820014182025
27053002455,27,053,002455,507.81256881686505,782.7111050858373,29.988931229342427,7.997048327824647,0,615.7727212424978,664.7546422504238,30.988562270320504,8.996679368802727,0,614.7730902015197,633.7660799801032,43.98376580303556,0,613.7734591605416,590.7819452180457,52.980445171838284,30.988562270320504,0,639.7638662259717,587.7830520951115,71.97343495042182,1.9992620819561617
27053002460,27,053,002460,563,1214,66,11,0,676,1082,63,29,0,679,1060,86,0,684,964,119,48,0,689,991,135,4
27053002465,27,053,002465,878.7091758190503,1918.9492321378973,36.20903589153852,21.073777373484184,1.0061481144570155,1061.0719145720143,1717.4573829813362,43.21518400599554,29.153702861425383,2.0061481144570155,1063.047322114186,1634.4204942945942,102.35044252404988,0.006148114457015375,1096.1272476021272,1536.070051770544,102.48570104210421,57.196739662624495,1,1146.2379136623535,1529.1007923428292,130.5225897288463,13.036888686742092
