GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PRECCas,G16PREMVac,G16PRESKen,G16PREGSte,G16PREIDeL,G16PREIMcM,G16PRELJoh,G16PREOth
27087000080,27,087,000080,46,31,0,0,0,0,0,1,5,1
27087000085,27,087,000085,44.27272727272727,140.86363636363637,0.045454545454545456,0,0,4,0,1,1.0909090909090908,2
27087000090,27,087,000090,24,56,0,0,0,0,0,0,1,0
27087000095,27,087,000095,79.76160990712074,85.80804953560371,0.42105263157894735,2.9705882352941173,0,5.941176470588235,0,0.10526315789473684,5.37203302373581,1.9803921568627452
27089000005,27,089,000005,39,7,1,0,0,0,0,0,5,0
27089000010,27,089,000010,45,7,0,0,0,0,0,0,0,0
27089000015,27,089,000015,79.8003875187765,35.90434890250816,0.9978263802704254,0,0,7.565559663980098e-4,0,2.9957488087104704,8.975898086635441,0
27089000020,27,089,000020,266.24335957859876,81.25598579559387,1,1,1,2.0731387987411036,0,2,9.036569399370551,1
27089000025,27,089,000025,27,8,1,0,0,0,0,1,1,0
27089000030,27,089,000030,21,0,0,0,0,0,0,1,0,0
27089000035,27,089,000035,35,11,0,0,0,0,0,0,2,0
27089000040,27,089,000040,18,5,0,0,0,0,0,0,1,0
27089000045,27,089,000045,41.435064935064936,6.590909090909091,0.9999999999999999,0.08441558441558442,0,0,0,6,3.506493506493506,0
27089000050,27,089,000050,17.999490655776743,6.999801921690957,0,0,0,0,0,0,0.9999717030987081,0
27089000055,27,089,000055,54,10,0,0,0,1,0,0,0,0
27089000060,27,089,000060,11,0,0,0,0,0,0,0,0,0
27089000065,27,089,000065,5,0,0,0,0,0,0,0,0,0
27089000070,27,089,000070,5,0,0,0,0,0,0,0,2,0
27089000075,27,089,000075,12,1.9999999999999998,0,0,0,0,0,0.9999999999999999,1.9999999999999998,0.9999999999999999
27089000080,27,089,000080,17.000152168575113,19.000104615895392,0,0,0,4.755267972319152e-6,4.755267972319152e-6,9.510535944638304e-6,1.0000190210718893,0
27089000085,27,089,000085,12.211678832116787,5.678832116788321,0,0.072992700729927,0,0,0,2,2.218978102189781,1
27089000090,27,089,000090,103,50,0,0,0,1,0,2,6,1
27089000095,27,089,000095,28,12,0,0,0,1,0,0,3,0
27089000100,27,089,000100,4,2,0,0,0,0,0,0,0,0
27089000105,27,089,000105,19,6,1,0,0,0,0,2,2,0
27089000110,27,089,000110,48.91834891165315,36.538203831687014,0,0.18161952314332444,0,0,0,2.8553783646521076,2.4484441458647117,0.9517927882173692
27089000115,27,089,000115,30,12,0,0,0,0,0,0,0,0
27089000120,27,089,000120,54,10,1,0,0,2,0,0,4,0
27089000125,27,089,000125,31,16,1,0,0,0,0,2,0,0
27089000130,27,089,000130,25,14,0,0,0,2,0,0,6,0
27089000135,27,089,000135,4,10,0,0,0,0,0,0,0,0
27089000140,27,089,000140,114.211205458995,22.84558802601013,1.0394205624627243e-4,0,0,2.0788411249254485e-4,0,1.986324314735944,5.958349291870355,1.9860124885672052
27089000145,27,089,000145,52,14,0,1,0,0,0,0,6,0
27089000150,27,089,000150,69.26217687258949,60.66114026659449,2,2.0200345535331663,0,0.04006910706633286,0,7.020034553533167,16.240414642397997,0.04006910706633286
27089000155,27,089,000155,32.756640421401244,6.744014204406137,0,0,0,1.9268612012588966,0,0,0.9634306006294483,0
27089000160,27,089,000160,9.999831204522895,4.9999156022614475,0,0,0,0,0,0,0,0
27089000165,27,089,000165,32,22,0,0,0,0,0,1,3,0
27089000166,27,089,000166,0,0,0,0,0,0,0,0,0,0
27089000170,27,089,000170,44,26,0,2,0,0,0,0,0,0
27089000175,27,089,000175,109.0777098005344,47.03011254770708,2,9.713725066800148e-4,0,3.00097137250668,0,8.0048568625334,5.00582823504008,1
27089000180,27,089,000180,79.8899205784012,30.957344224130466,0,0.9986240072300151,0,0.9986240072300151,0,4.993120036150075,5.99174404338009,0
27089000185,27,089,000185,54.00047682255201,26.000129139441167,3.0000099338031667,1,0,1,9.933803166862736e-6,2,3.0000099338031667,9.933803166862736e-6
27089000190,27,089,000190,113.15819743563394,33.85360283081146,0,4.046202633048926e-4,0,0.9672920374818479,0,0.002023101316524463,10.638189310983803,0.966887417218543
27089000195,27,089,000195,49.70810879553483,13.07448564619429,0,0,0,0.7630008996175576,0,0.2743890392318298,1.800390838466945,0.7630008996175576
27089000200,27,089,000200,66.29189120446517,22.92551435380571,0,0,0,0.23699910038244248,0,1.7256109607681702,2.199609161533055,0.23699910038244248
27089000205,27,089,000205,14,4,0,0,0,0,0,0,1,0
27089000210,27,089,000210,31.999847831424884,21.999895384104608,0,0,0,0.9999952447320276,0.9999952447320276,1.9999904894640552,3.9999809789281104,0
27089000215,27,089,000215,10.998910591610048,2.9997028886209227,0,0,0,0,0,0,1.9998019257472817,0
27089000220,27,089,000220,61.737823127410515,32.338859733405506,0,0.9799654464668336,0,1.9599308929336672,0,0.9799654464668336,11.759585357602003,1.9599308929336672
27089000225,27,089,000225,218.32587626350818,106.26127259874576,1.9319543466761544,0,0,0.9659771733380772,0,6.762227593386339,8.693992634295412,2.8979315200142315
27089000230,27,089,000230,16,16,1,0,0,1,0,1,1,0
27089000235,27,089,000235,43.675213144881766,12.73902451263331,0.06804565332384556,0,0,0.03402282666192278,0,1.23777240661366,0.3062054399573051,0.10206847998576836
27089000240,27,089,000240,14.000678139700362,12.000282476047596,0,0,0,0,0,2,2.829690129197439e-5,0
27089000245,27,089,000245,34.98616943932865,18.814654192369733,0.0035211267605633804,0.7453877761267486,0,0,0,0.14814276210845573,2.3431411322271973,0.04820721178263078
27089000250,27,089,000250,46.199612481223504,13.09565109749184,1.0021736197295745,0,0,0.999243444033602,0,6.00425119128953,3.02410191336456,0
27089000255,27,089,000255,13,4,1,0,0,0,0,1,1,0
27089000260,27,089,000260,23,12.999999999999998,0,0,1,1,0,0,2,0
27089000265,27,089,000265,59.87417218543046,29.158940397350992,0,1,1,0.033112582781456956,0,0,6.364238410596026,0.033112582781456956
27089000270,27,089,000270,20,11,0,0,0,0,0,0,0,0
27089000275,27,089,000275,569.2322740280459,186.20558268403306,1.9998960579437537,2,0,4.999792115887508,0,10.030732588611786,24.084292966498968,6.013987511432795
27089000285,27,089,000285,51.556520512959054,5.948829289956814,0,0,0,0,0,1.9829430966522714,4.957357741630679,0
27089000290,27,089,000290,47.99952317744799,12.999870860558831,0.9999900661968332,0,0,0,0.9999900661968332,0,0.9999900661968332,0.9999900661968332
27089000295,27,089,000295,15.564935064935066,6.409090909090909,0,0.9155844155844156,0,0,0,0,5.4935064935064934,0
27089000300,27,089,000300,36,11,0,0,0,0,0,0,2,1
27091000005,27,091,000005,80,34,1,0,0,0,0,7,9,1
27091000010,27,091,000010,97.93842511598545,14.64499814818474,0,0,0,1.8306247685230925,0,0.9153123842615463,3.661249537046185,0.9153123842615463
27091000015,27,091,000015,107.00305482045171,41.00084495033771,1,9.74942697351051e-5,0,2,0,7,11,0
27091000020,27,091,000020,60.08091506534372,27.645696943886882,0,0,0,1.0813375614047187,0,0.28144779158148375,7.287915138251548,0
27091000025,27,091,000025,140,34,0,0,0,0,0,4,4,0
27091000030,27,091,000030,67,33,0,0,0,0,0,1,7,0
27091000035,27,091,000035,401.5024737280878,177.25681146016538,0.9813923536511334,0.9792665488313613,0,3.9165347441205025,5.314512049430078e-4,10.77458929316969,25.455615757565965,3.918660548940274
27091000040,27,091,000040,517.0450457919392,266.0184237439968,3.0002766438308597,2.0000852210026743,1,4.000617095271115,0,17.001127556146276,28.001404199977134,4.00055328766172
27091000050,27,091,000050,416.2591847220667,199.06190700338823,5.004015028939324,1.002873762182177,0,3.0000472374849494,0.999468548795057,15.999550483786964,16.013601873388687,6.997921432665177
27091000055,27,091,000055,530.9661181594112,245.98430332808877,2.9998085771718146,0,0,6.999553346734234,0,14.999042885859073,17.998851463030885,5.999617154343629
27091000065,27,091,000065,266,167,7,6,0,6,2,2,22,2
27091000070,27,091,000070,358,154,1,1,0,5,0,13,21,5
27091000080,27,091,000080,400.11792613528803,135.59438242258568,6.024655407405305,3.0176651598874846,0,1.1157458520363106,0,6.293367914475719,17.70416953323918,1.1261977002300267
27091000085,27,091,000085,312.60465884331137,130.90260314940062,0.12195060284365958,6.0524435399897545,0,10.225668488959998,0,5.176217414506146,20.68079097198141,3.296998823486635
27091000095,27,091,000095,123.1707726041987,30.176220336063356,0.9365316089711784,0.946398697018114,0,1.8895083646872493,0,1.8812857913148031,2.84248512040332,1.8779967619658247
27091000100,27,091,000100,106.62191181932174,46.10739066058716,0.0023653792320795096,0.9596343428162009,0,0.9635766415363334,7.884597440265032e-4,3.8416912102409095,9.599497267138116,0.0015769194880530064
27091000105,27,091,000105,118,30,0,0,0,1,0,1,0,0
27091000110,27,091,000110,83.0825938566553,42.53037542662116,0,0,0,0.9890784982935154,0,0,1.9781569965870307,0
27091000115,27,091,000115,101.06157488401456,37.35500185181526,0,1,0,1.1693752314769075,0,6.084687615738454,7.338750462953815,0.08468761573845376
27091000120,27,091,000120,132.04837404271606,23.74376704373825,0.02721558826151787,0.0816467647845536,0,2.07772679232328,0,0.02721558826151787,4.5636874085693275,3.075766806092643
27091000125,27,091,000125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27091000130,27,091,000130,65.91908493465628,19.35430305611312,0,0,0,0.9186624385952813,0,2.718552208418516,3.7120848617484525,0
27091000135,27,091,000135,155.8095992607529,44.34622574654982,0.010906802332479973,0.004465932325792196,0,1.0149818565454214,0,1.0320152543002914,4.035824609251533,0.018178003887466623
27091000140,27,091,000140,95,20,1,0,0,0,1,0,4,0
27091000145,27,091,000145,76.79154078549848,28.880664652567976,0.01661631419939577,0,0,1.0332326283987916,0,2.016616314199396,2.1495468277945617,0.04984894259818731
27091000150,27,091,000150,14,13,0,0,0,1,0,1,1,1
27091000155,27,091,000155,98,24,0,1,0,0,0,1,4,0
27091000160,27,091,000160,97.72651526600917,31.282195544102215,0.0017469357424231026,6.47154947133256e-4,0,0.9779196403723155,0,4.88423153471669,6.837033395972999,0.978372266220472
27091000165,27,091,000165,153.6659533190968,48.48383683561552,0.9143644047893758,0.0010725419894575198,0,1.8305163795611807,0,0.9152581897805904,8.23285478306924,2.743629485362856
27091000170,27,091,000170,367.9516259572839,135.25623295626175,0.9727844117384821,2.9183532352154464,0,2.92227320767672,0,0.9727844117384821,20.43631259143067,2.924233193907357
27091000175,27,091,000175,227,74,1,0,0,0,0,8,6,0
27091000180,27,091,000180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27091000185,27,091,000185,241.72738734503432,105.38683630025605,2.9976346207679203,0.9992115402559735,0,6.006190743242326,0.9992115402559735,7.993692322047788,14.010804566996597,1.998423080511947
27091000195,27,091,000195,395,121,3,1,1,3,0,6,11,5
27091000200,27,091,000200,77,39,0,0,0,0,0,1,6,0
27091000205,27,091,000205,218.84773225583646,90.97062475304583,2.98773532012305,1.0362355587538767,0,4.036437604642908,0,8.190922957342812,8.457799121151934,4.992025592637731
27091000210,27,091,000210,146,19,1,0,0,1,0,2,4,1
27093000005,27,093,000005,124.35232387375778,59.5276632986254,2.003587615412764,0.007613132482805335,5.883597666746827e-5,0.011449116712541736,0,3.0110177275104157,7.071131869855576,1.0189969007635282
27093000010,27,093,000010,16.895045498321373,6.161319006642932,0.00657822849915403,0.01315645699830806,0,0.01315645699830806,0,3.011588104080349,2.0362310595499005,0.01315645699830806
27093000015,27,093,000015,163.1059807018287,34.8391766410486,0.993421771500846,1.986847033478393,0,1.986847033478393,0,6.98844680068666,8.963831769030717,1.9868505239550938
27093000020,27,093,000020,468.9949406395294,136.99852210579004,1.9999784249020442,0,0,5.999935274706133,0,23.999741098824533,19.999784249020443,6.9999244871571555
27093000025,27,093,000025,131,74,3,2,0,3,0,3,14,1
27093000030,27,093,000030,89,23,0,0,0,1,0,2,8,0
27093000035,27,093,000035,97,44,1,1,0,2,0,2,12,2
27093000040,27,093,000040,112.92835257963246,43.97101440525085,1.2172928230080898e-4,3.0432320575202247e-4,0.9992070576149831,1.9986575737945678,0,5.995668398177951,8.993715623510953,1.9984749798711166
27093000045,27,093,000045,294.84908633109694,96.95580449081949,1.9983693819768815,4.995923454942203,7.929423850168869e-4,3.9983246487237967,0,6.999050491229187,13.995722155303323,1.0007705757584746
27093000050,27,093,000050,523.6112051711252,203.24527851594226,1.260926510475687,3.157409540920175,0,4.140393833392801,0,30.670783200691798,30.313168898726058,2.2439108029483137
27093000055,27,093,000055,596.39358381179,210.75612039804363,3.7390939116262967,2.8425904590798257,0,2.859667432913151,0,16.32946186453201,24.68703532229378,3.7561606744086307
27093000060,27,093,000060,170.01205470768642,54.00280192261438,0.9999523846805395,1.0001590442907415,0,3.0001671434569217,0,2.0002147587763823,7.000286671594383,5.999817637888338
27093000065,27,093,000065,395.99881887772784,126.99962120573595,3.9999880694719985,0.9999970173679996,0.9999970173679996,2.999991052103999,0,9.999970173679996,24.99992543419999,8.999973156311997
27093000070,27,093,000070,287.1509791611736,84.0486030688748,0.0010516199226096176,2.002491576388757,1,5.001997491062322,0,10.003522046554789,16.006959494083258,5.9983410933313e-4
27093000075,27,093,000075,366.02849243135813,91.7541145635794,0.9866024409347917,3.752427590910855e-5,0,4.932974680398049,0,6.906192070359602,10.852626850282707,2.9597697985284657
27093000080,27,093,000080,302.82244242192945,145.45379599480577,0.02456339417294964,1.0490471833486856,2.982632000394515e-6,1.0736046122576344,0,10.073096951522738,18.465495296736226,2.122666708766322
27093000085,27,093,000085,167.85302314102097,62.265580164385376,1.006547229409282,1.0062988605923096,0.006298860592309547,0.012597721184619094,0,6.006671413817768,14.026064733228642,0.025319626777724417
27093000090,27,093,000090,136.99991794660426,52.999882754773914,0,1.000001504668169,0.9999942086445007,1.094403550236253e-5,0,2.9999935699690043,9.999963974516012,1.9999920653008356
27093000095,27,093,000095,75.95955056179776,13.992548787699585,0,0,0,0.9994677705499704,0,3.9978710821998815,1.9989355410999408,0
27093000100,27,093,000100,537.7087497295286,127.97647471337254,4.960039670584191,5.952047604701029,0,4.96057190003422,0,9.922208258968501,15.873191404769472,5.952047604701029
27093000105,27,093,000105,356.94343686965726,286.58870943324445,4.970029431752405,3.9805561233056066,1.9865009133997342,2.9910828148588084,0.9932504566998671,14.910088295257214,27.88277860440459,4.98513802476468
27093000110,27,093,000110,390.7195467422096,215.06515580736544,10.007554296506138,4.015108593012275,0,7.022662889518413,1,8.022662889518413,18.143531633616618,7.037771482530689
27093000115,27,093,000115,334.6427324019261,197.53230247145615,1.0012094613503795,1.0471347121744432,0.9552842105263157,8.735333647209034,0,7.7800494366827175,30.486390291973,3.095478885699266
27093000120,27,093,000120,393.6260888306674,196.8130444153337,1.968130444153337,0.9840652220766685,0,5.904391332460011,0,21.649434885686706,25.58569577399338,4.920326110383343
27093000125,27,093,000125,326.25761101275197,180.77868171731544,3.002096877076362,3.0101569893323337,1.9960245098802603,7.010266121348827,0,10.004302886169217,25.103448506366714,4.032349581040379
27093000130,27,093,000130,350.712361783742,142.26322869886394,1.0232138948644673,1.9077897077574117,0.0621961575491887,3.252458630209578,0.006749543300132825,3.551016067627149,19.264904850083283,4.787696419796129
27093000135,27,093,000135,191.54485168555829,51.07882224159323,8.427947524214441e-5,1.9643876633138708,0,2.9468362387289053,0,2.946861951721008,5.893756756933053,0.9825657083813133
27093000140,27,093,000140,132.15442635632604,40.73933444067194,0.9936423034310229,0.9936423034310229,0.9936423034310229,1.9872846068620458,0,0.9936423034310229,3.9745692137240916,3.9745692137240916
27093000145,27,093,000145,265.99452243160476,83.99827024155941,0.999979407637612,0.999979407637612,0,1.999958815275224,0,2.999938222912836,10.999773484013732,0.999979407637612
27093000150,27,093,000150,294.9579051668469,101.2424756699329,1.0133608949094268,2.9999624757240912,0,2.066841998823043,0,5.093551280549927,11.146969844003694,0.04012020900418947
27095000005,27,095,000005,22,6,0,0,0,0,0,0,4,0
27095000010,27,095,000010,545,149,8,6,0,8,0,10,35,8
27095000015,27,095,000015,662.4545109202015,181.86756750914984,2.091101648083603,2.0508991256166467,0,4.060726822661865,0,6.365874674647337,40.797185108935814,2.0517680317211195
27095000020,27,095,000020,63.63779527559055,26.287401574803148,0.007874015748031496,0.007874015748031496,0,0.03543307086614173,0,1.015748031496063,4.02755905511811,1.0039370078740157
27095000025,27,095,000025,81,26,0,0,0,0,0,0,4,0
27095000030,27,095,000030,259,162,0,0,0,5,0,2,8,5
27095000035,27,095,000035,164.0001176146137,52.00003300729834,1.0000018801625636,1.0000010445347576,0,2.000001462348661,0,9.000002297976467,6.000004804859885,1.000000835627806
27095000040,27,095,000040,460,151,0,2,0,8,0,11,30,4
27095000045,27,095,000045,180.13028667224253,57.93975847349065,0.011569293360660697,0.011565836298932384,0,0.10409598375211977,6.914123456626326e-6,2.877913454994874,4.87746945083707,0.023131672597864767
27095000050,27,095,000050,238.3225238099402,158.4821003848522,0.0011078469807508915,5.905160600310085,0.9838241510580972,5.906268447290835,0,6.88676905740668,8.864387982349632,4.920228602271236
27095000055,27,095,000055,215.62229082979596,80.22871193287725,0.9816507737089043,2.060356641069226,0.01617584894190286,3.1052704288913335,0,0.19108440444804542,9.02421094708183,1.1112025847901
27095000060,27,095,000060,211.31869309051956,374.79164434922336,0,2.990358864488484,0,7.974290305302625,0,3.9871451526513124,9.96786288162828,3.9871451526513124
27095000065,27,095,000065,8.561946902654867,6.65929203539823,0,0,0,0.9513274336283185,0,0.9513274336283185,0,0.9513274336283185
27095000070,27,095,000070,846.1756902301557,450.2288265295624,3.997505539474527,4.991703794886069,0,9.983684442386515,0,23.93175496702214,39.13936896966927,5.986455755526364
27095000075,27,095,000075,617.2964396362955,172.80278677196733,6.014748006877161,3.0196808453611466,0,7.039084838107916,0,14.094578798779255,39.14919169303267,2.0240599786163784
27095000080,27,095,000080,566.9946980099509,159.9684268656755,8.999998119837436,5.05789483408212,0,6.999998537651339,0,11.231581216491042,23.11578695237387,4.057895042989071
27095000085,27,095,000085,37.77679774753619,8.864016271290692,1.0353216154327227,0.05480559197497059,0,1.22714118734512,1.9610320469155045,3.051159254323198,1.1723355953701493,0.027402795987485296
27095000090,27,095,000090,173.02962142805976,129.86551395121296,2.002103712769786,1.995594511233996,0,6.992013452996496,0,7.987040322188332,11.980208564161385,0.0012753812628340635
27095000095,27,095,000095,157.980393408925,71.20761145624586,1.9612064005235215,1.9417258810430018,0,8.750290732882355,0.03896103896103896,3.9558058231109063,6.832911731360206,0.9673848148756649
27095000100,27,095,000100,269.7212543554007,87.13588850174216,1,1,0,3,0,9.156794425087108,16.261324041811847,2
27095000105,27,095,000105,65.00518437543545,32.03154012702617,0,0.9421041213831225,0,0,0,3.76841648553249,1.884208242766245,0.9421041213831225
27095000110,27,095,000110,1278.9898275354658,696.559327510478,9.817841864143743,13.684502304008673,1.9522290654926422,27.397352876357612,1.9522290654926422,39.23356976545462,86.35165117512051,13.722299995129026
27095000115,27,095,000115,879.0101724645342,283.4406724895219,6.182158135856258,2.3154976959913274,0.04777093450735776,7.602647123642389,0.04777093450735776,20.766430234545386,49.64834882487949,6.277700004870973
27095000120,27,095,000120,261.2565815092702,138.9837881977919,3.9934907984642103,0.0096411355115158,0,3.020827793545533,0,6.003091045045003,8.01911871530014,0.012854847348687734
27095000125,27,095,000125,84.493238457609,49.62989564687232,0.017241379310344827,0.034482758620689655,0,1.0371336901895125,0,1.970819104516956,3.1114010705685375,0.017241379310344827
27097000005,27,097,000005,267.57527733755944,57.9080824088748,0,0.9984152139461173,0,0.9984152139461173,0,4.992076069730587,8.985736925515056,0
27097000010,27,097,000010,328.43544508711824,60.54561685253857,0.03022408555631159,0.012953179524133536,0,0.06476589762066769,0.004317726508044512,4.044485775720773,3.1413074944916923,0.05613044460457865
27097000015,27,097,000015,524.9574178406856,133.13035526270346,1.04732175198716,0.03091185048390114,0.023985863129964438,0.06942411728437055,1.0113429572922132,5.104012083758364,14.266063357213195,1.0208024167516727
27097000020,27,097,000020,95,25,0,0,0,2,0,3,5,1
27097000025,27,097,000025,105,13,1,1,0,0,0,1,8,0
27097000030,27,097,000030,290.42472266244056,25.0919175911252,1,3.0015847860538827,0,1.0015847860538827,0,12.007923930269413,6.014263074484945,2
27097000035,27,097,000035,252.47103076019349,26.976712409114793,0.017188803557519932,1,0.017188803557519932,2.0515664106725597,0.017188803557519932,0.24064324980527904,13.223454446247759,0.1031328213451196
27097000045,27,097,000045,187.00029059573743,32.000093316939896,2.000003527908574,1.0000011759695249,0,2.000003527908574,0,2.000004848139606,6.000007283148143,1.0000010317080177
27097000050,27,097,000050,308.7750376979766,82.93868453266018,1.0716255587401398,0.03625954198473283,0,3.1786171342356866,0,6.2121961005324415,10.317400625569338,4.105204525036895
27097000055,27,097,000055,252.39447310123705,50.94798657092682,1.0309596165571258,2.0010627452975878,0.024342595126665503,2.958994576474717,0,1.0066170214304602,4.038639383285174,0.9944457238671275
27097000060,27,097,000060,52.92002520155451,6.988963719905892,2.1091811654735815e-4,0.9980718583637392,1.9957218804943837,2.1091811654735815e-4,0,1.9962843288051766,0.9986343066745321,0.9979312462860409
27097000065,27,097,000065,475.02437386392387,56.0044812225505,2.999437918086474,3.001576977839282,0.0042781195056163365,2.999437918086474,0,8.00277923440288,11.000078092736546,1.0019516991149662
27097000070,27,097,000070,103.00298635179962,20.000394672044003,1.3155734800075014e-5,0,0,5.262293920030006e-5,0,5.262293920030006e-5,2.0001052458784008,2.631146960015003e-5
27097000075,27,097,000075,27.715452256225017,3.975437978148645,0,0,0,0,0,0.9700420376798189,0.9795690204227558,0
27097000080,27,097,000080,203.23796440777716,32.09374355457888,0,2,0,3.0072110426599137,0.007211042659913935,3.014422085319828,6.014422085319827,1
27097000085,27,097,000085,323.7440043351936,84.12123604658353,0.9973791446461935,1.0272505855727299,0.9973791446461935,3.051880315791653,0,8.984946999223324,18.88192616901702,2.9836027365309987
27097000090,27,097,000090,26,17,0,0,0,1,0,1,2,0
27097000095,27,097,000095,6.123548141143736,8.010861375045604,0.0013576718807003971,1.0013576718807005,0,1.0054306875228016,0,0.004073015642101191,0.0013576718807003971,0
27097000100,27,097,000100,79,20,0,0,2,1,0,0,1,0
27097000105,27,097,000105,177,49,0,2,0,1,0,0,8,0
27097000110,27,097,000110,32.762035592222844,12.90625644542112,0,0,0,0.9927889573400861,0.9927889573400861,1.9855779146801722,1.9855779146801722,0
27097000115,27,097,000115,90.87645185885627,7.989138624954397,0.9986423281192996,0.9986423281192996,0,3.9945693124771986,0,2.9959269843578986,0.9986423281192996,0
27097000120,27,097,000120,697.4288562571008,414.95994793074357,2.8958171446802528,4.823299732369202,0.9660379254178891,20.24545706545421,0,10.640196969037266,46.3101079991499,6.766858741072053
27097000125,27,097,000125,1223.8870232530749,558.0778535110672,6.9646613685808365,2.9895168769109346,0.008158508158508158,14.931267368237656,0.9937861229174755,23.98343318391828,42.93216968581732,12.943695122402705
27097000130,27,097,000130,805.7607927511208,251.87708517385033,2.091943552031097,9.01098965285685,1.9938768832378455,20.162956192141422,0,20.279005128551955,22.6430887539921,4.039784145475197
27097000135,27,097,000135,726.9462729737105,256.1156402236961,2.1175608240947783,2.182388719354238,1.033962074582111,3.7829851931629905,0.0020010653281506245,17.405835218518607,23.77289528210413,9.25789613114986
27097000140,27,097,000140,282,42,2,1,0,0,1,1,8,2
27097000145,27,097,000145,174.55709463060265,64.10288785869588,0,0.9861982747491675,0,7.88958619799334,0,0.9861982747491675,3.94479309899667,2.9585948242475024
27097000150,27,097,000150,115.98623063683304,26.72805507745267,0,3.2685025817555937,0.08950086058519793,4.089500860585198,0,1.5370051635111877,10.074010327022375,2
27097000155,27,097,000155,33,9,0,0,0,0,0,1,0,0
27097000160,27,097,000160,162,60,1,0,0,2,0,2,9,1
27097000165,27,097,000165,543.4105178369614,113.16341858332558,0.9823223552984233,0,0.9823223552984233,2.94696706589527,0.9823223552984233,13.77928766381523,12.805890205062576,5.89393413179054
27097000170,27,097,000170,238.4029991466201,21.88443102941098,4.888411440567721e-4,0,4.888411440567721e-4,0.0014665234321703164,4.888411440567721e-4,3.010027048699671,3.991086328266909,0.002933046864340633
27097000175,27,097,000175,414.83710413991986,92.3130843083577,1.9024511707127838,0.9535674411862034,5.854639574528755e-4,4.760518906462856,0,6.662384613218187,13.319500050819299,0.9521037812925712
27097000180,27,097,000180,136,19,1,1,0,0,0,4,10,1
27097000185,27,097,000185,119.99985990968418,35.99995797290526,0,0,0,0,0,0,3.9999953303228057,0
27097000195,27,097,000195,239.60552689876295,70.05201342907317,3.969040383442874,2.9989372547024122,1.9756574048733344,1.041005423525283,0,1.9933829785695398,8.961360616714826,1.0055542761328724
27097000200,27,097,000200,197.00014009031582,43.00004202709474,1,1,0,2,0,7,10.000004669677194,2
27097000205,27,097,000205,307.4332061068702,74.20801526717557,1.9274809160305344,0.9637404580152672,0,4.818702290076335,0,5.7824427480916025,8.673664122137405,2.8912213740458013
27097000210,27,097,000210,90.06478578892371,21.873563218390807,1.0083594566353187,1.006269592476489,0.0020898641588296763,0.014629049111807735,0,2.0167189132706373,2.121212121212121,0.01671891327063741
27097000215,27,097,000215,401.41266555599105,122.58427928294408,3.9525733332591697,0.9880070684350178,1.9760141368700357,4.940035342175089,0.9885521279541161,4.94276063977058,18.779765133532713,0.9885521279541161
27097000220,27,097,000220,589.2979451529242,227.06493646003798,4.0008900756564305,3.0815047021943576,0.08150470219435738,7.247184333552364,0,24.331359262716017,18.25341486314738,5.0850650048200805
27097000225,27,097,000225,84.48695632865092,24.542361547994304,1.0503966255485944,3.38122257088924e-5,1,0.20148506551725065,0,3.2005624618606943,7.4011249237213885,0.09970158631208763
27097000230,27,097,000230,318.7325637096951,87.82414294168069,0.9867881229402324,0,0,3.9471524917609297,0,1.9735762458804649,3.9471524917609297,0
27097000235,27,097,000235,108.59712522958243,36.52803654645778,3.9489726946495325,1.9744854046512819,0,1.9744929460391571,0,2.9617356483647983,1.508277575064365e-5,3.7706939376609124e-6
27097000240,27,097,000240,217.08759605981396,28.976552170202538,1.001180262572478,0.0255145953487181,0,3.8261188828488852,0,3.8388761805232443,7.601208575000334,1.9003021437500835
27097000245,27,097,000245,362.68319012654274,77.40341352913607,0.012716763005780347,1.9810810810810813,0,1.0414075925636619,0,4.978136228714264,5.003569754725825,0.9905405405405406
27097000250,27,097,000250,167.05560093452166,42.00655505754361,3.5116379697893867e-4,3.5116379697893867e-4,1,2.000351163796979,0,9.000936436791944,9.001287600588922,1.1705459899297956e-4
27099000005,27,099,000005,192.99258492667465,143.99446751005777,0.9999615799309568,0.9999615799309568,0,5.999769479585741,0,6.999731059516698,10.999577379240526,1.9999231598619136
27099000010,27,099,000010,137.00898432359216,89.00629005903654,5.0000519480885846,3.842006904315975e-5,0,1.0002440484338007,0,4.000282468502844,10.000557900954892,4.000090368157628
27099000015,27,099,000015,543.4142544635031,838.4999700161682,5.6541461493570475,2.9184866809880674,3.745233768855816,28.181960510538936,0.9465821745025841,24.542538647236256,39.78762836838047,15.936684903484652
27099000020,27,099,000020,635.9929415085154,834.9419800898894,10.918568913278682,13.898262439742247,0,21.841322236809997,0.9960207823229457,14.931942914338913,64.56560562038077,18.861628710346434
27099000025,27,099,000025,12.515605384293487,11.124982563816431,0,0.46354094015901803,0,0,0,0.9270818803180361,1.3906228204770539,0
27099000030,27,099,000030,731.3660203024957,790.9869746770195,13.075446379802928,7.04802541368352,3.039252829541012,13.137647330292177,0,32.446976516250515,52.72754298709924,11.365101225689205
27099000035,27,099,000035,1037.73063967309,1089.2843357009792,2.0126698834819328,9.006147528610265,2.0063115150996285,24.018512865754808,0.9999765733586624,54.075035381955416,67.11923941429416,14.063255710844311
