GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW
39061031AFP,39,061,031AFP,42,607,0,4
39061031AGD,39,061,031AGD,59.839670370414666,784.897009691939,10.970606234576023,11.967934074082935
39061031AGE,39,061,031AGE,213,694,13,1
39061031AGF,39,061,031AGF,397,730,14,0
39061031AGG,39,061,031AGG,75.16032962958533,807.102990308061,6.029393765423977,5.032065925917066
39061031AGN,39,061,031AGN,27,373,5,4
39061031AGO,39,061,031AGO,192.31373284401792,807.5214394419731,7.849540116082364,1.962385029020591
39061031AGP,39,061,031AGP,57,542,3,5
39061031AGQ,39,061,031AGQ,28,522,4,4
39061031AGY,39,061,031AGY,204,615,14,1
39061031AGZ,39,061,031AGZ,41,434,6,1
39061031AHA,39,061,031AHA,64,617,11,5
39061031AHE,39,061,031AHE,135,649,16,2
39061031AHF,39,061,031AHF,110,558,13,0
39061031AHG,39,061,031AHG,106,417,9,2
39061031AHO,39,061,031AHO,100,333,8,4
39061031AHP,39,061,031AHP,33,101,1,0
39061031AHQ,39,061,031AHQ,90,615,14,1
39061031AIA,39,061,031AIA,16,518,8,5
39061031AIB,39,061,031AIB,74,528,9,1
39061031AIC,39,061,031AIC,27,534,3,4
39061031AID,39,061,031AID,27.457831325301207,394.6265060240964,1.9156626506024097,1.2771084337349397
39061031AIE,39,061,031AIE,102.08777505378457,868.1123984187077,13.003476239753844,5.001738119876922
39061031AIF,39,061,031AIF,43,697,3,1
39061031AIG,39,061,031AIG,36,668,0,4
39061031AIS,39,061,031AIS,160.5227415606077,819.9416115108286,23.013577702872926,1
39061031AIT,39,061,031AIT,55,805,3,4
39061031AIU,39,061,031AIU,88,330,7,1
39061031AIV,39,061,031AIV,137,979,13,3
39061031AIW,39,061,031AIW,102,832,6,3
39061031AIX,39,061,031AIX,83.63478260869566,704.9217391304348,7.965217391304348,0.9956521739130435
39061031AIY,39,061,031AIY,179,695,10,0
39061031AIZ,39,061,031AIZ,158,778,6,8
39061031AJA,39,061,031AJA,161.76985373712023,794.1241567573545,15.996114878018584,4.979882210449637
39061031AJN,39,061,031AJN,95,1029,12,4
39061031AJO,39,061,031AJO,113,917,11,3
39061031AJP,39,061,031AJP,21,433,3,1
39061031AJQ,39,061,031AJQ,49.54216867469879,742.3734939759036,3.08433734939759,2.7228915662650603
39061031AJR,39,061,031AJR,88,865,8,9
39061031AJS,39,061,031AJS,66,383,7,1
39061031AJT,39,061,031AJT,64,413,7.000000000000001,1
39061031AJU,39,061,031AJU,143,805,12,1
39061031AJV,39,061,031AJV,72,597,6,7
39061031AJW,39,061,031AJW,22,423,4,5
39061031AKJ,39,061,031AKJ,99.81286352488762,442.89552207430785,8.181444463911022,4.090880343377771
39061031AKK,39,061,031AKK,33,761,14,5
39061031AKL,39,061,031AKL,126,684,10,3
39061031AKM,39,061,031AKM,52,588,2,3
39061031AKS,39,061,031AKS,39.8757950634836,424.6772174261004,3.987579506348361,2.9906846297612706
39061031AKT,39,061,031AKT,20.008665313788164,223.83936298622655,6.64057395274223,3.7968316325762097
39061031AKW,39,061,031AKW,425.61018136082134,247.68677187731242,17.52568990608052,2.1337182260016467
39061031AKX,39,061,031AKX,287.96516482435374,157.1763831593425,7.81533643114457,1.9515383583046255
39061031AKY,39,061,031AKY,424.05153186956625,291.02942067730555,9.002375582639578,3.0005482113783644
39061031AKZ,39,061,031AKZ,52.11553962272823,94.48341958767303,4.371846540909409,1.2124837376625197
39061031ALE,39,061,031ALE,184.1314455689976,380.365614660337,6.320047982997128,2.0842231534202966
39061031ALF,39,061,031ALF,144,362,1,9
39061031ALG,39,061,031ALG,307,574,11,2
39061031ALH,39,061,031ALH,220,532,15,5
39061031ALI,39,061,031ALI,101,277,2,1
39061031ALR,39,061,031ALR,48,230,1,4
39061031ALS,39,061,031ALS,76,244,6,3
39061031ALT,39,061,031ALT,113,357,4,3
39061031ALU,39,061,031ALU,118,277,2,4
39061031ALV,39,061,031ALV,14.267684396397373,312.704726945478,4.014088652441967,2.010566489331475
39061031AMB,39,061,031AMB,113.506477181195,831.2821314508369,8.062560467897454,8.18868659402358
39061031AMC,39,061,031AMC,75.73231560360263,482.295273054522,3.9859113475580332,2.989433510668525
39061031AMD,39,061,031AMD,20,450,2,0
39061031AMG,39,061,031AMG,150,883,9,4
39061031AMI,39,061,031AMI,75,622,6,7
39061031AMK,39,061,031AMK,29,372,5,2
39061031AMM,39,061,031AMM,106,1088,10,4
39061031AMO,39,061,031AMO,31,644,5,5
39061031AMQ,39,061,031AMQ,137,749,12,5
39061031AMS,39,061,031AMS,17.956072707243184,360.0665106031396,0.945056458275957,2.835169374827871
39061031AMU,39,061,031AMU,195.02584834190114,609.0697777899597,11.001145985601529,1.0006366586675157
39061031AMW,39,061,031AMW,153,574,6,2
39061031AMY,39,061,031AMY,229.08315577237425,694.2504188318503,9.8512711244538,6.851271124453802
39061031ANA,39,061,031ANA,131,785,8,4
39061031ANB,39,061,031ANB,33.8,164.32,2.08,2.08
39061031ANC,39,061,031ANC,92,611,4,1
39061031AND,39,061,031AND,156,737,6,7
39061031ANE,39,061,031ANE,178.85407239819006,763.0580693815988,8.430995475113122,3.1157616892911006
39061031ANF,39,061,031ANF,158,829,5,2
39061031ANG,39,061,031ANG,143,366,4,2
39061031ANH,39,061,031ANH,69.03181334387833,375.08588035687353,8.001410443817266,1.0007835798984808
39061031ANQ,39,061,031ANQ,46.99999999999999,882,8,6
39061031ANR,39,061,031ANR,149.45251396648044,750.2122905027933,11.798882681564246,4.916201117318436
39061031ANS,39,061,031ANS,163,725,4,5
39061031ANT,39,061,031ANT,309.16472001513546,508.9938716091977,12.22150388750771,2.100081095944192
39061031ANU,39,061,031ANU,29,256,3,1
39061031ANV,39,061,031ANV,75.07550061774968,515.2170848897307,2.1024037402958293,3.94879746009298
39061031ANW,39,061,031ANW,395.7019835373197,594.5391854137524,11.812111002560362,5.905907578569194
39061031ANX,39,061,031ANX,13.854464345631033,173.56738093104553,1.1870403107575271,1.1328412333056508
39061031ANY,39,061,031ANY,5.563601404637167,224.39858998703238,2.7818007023185833,0.927266900772861
39061031AOI,39,061,031AOI,47.50106392737021,570.0127671284425,5.816456807433087,4.847047339527572
39061031AOK,39,061,031AOK,153,344,6,3
39061031AOM,39,061,031AOM,373,490.00000000000006,13.000000000000002,5
39061031AON,39,061,031AON,357.8685544310024,546.634385339663,18.679952017002872,4.915776846579703
39061031AOO,39,061,031AOO,415,454,11,5
39061031AOP,39,061,031AOP,264,473,9,2
39061031AOQ,39,061,031AOQ,129,257,6,1
39061031AOR,39,061,031AOR,355.8724518728304,557.566794577196,10.07183618936364,6.934535762979359
39061031AOS,39,061,031AOS,323,420,8,0
39061031AOT,39,061,031AOT,155.16547294502038,584.9856753402446,5.020261993267803,2.0168849943898355
39061031AOU,39,061,031AOU,132,297,2,3
39061031AOV,39,061,031AOV,1.3334631276094058,16.001557531312866,0.1632811992991109,0.13606766608259244
39061031APK,39,061,031APK,351,561,11,5
39061031APM,39,061,031APM,122,554,4,4
39061031APO,39,061,031APO,111.90209635878078,307.7307649866471,2.9973775810387706,2.9973775810387706
39061031APQ,39,061,031APQ,46,486,3,6
39061031APS,39,061,031APS,54,527,5,3
39061031APU,39,061,031APU,51.58761206579036,427.58193846837776,4.960347314018304,3.968277851214643
39061031APW,39,061,031APW,241.1390887290168,373.0274066461117,10.82665296334361,1.9684823569715657
39061031APY,39,061,031APY,22.486486486486488,242.66666666666666,0.9369369369369369,2.810810810810811
39061031AQA,39,061,031AQA,274.95539371870734,459.2552047258119,14.943227919494964,5.977291167797985
39061031AQC,39,061,031AQC,76,710,4,7
39061031AQE,39,061,031AQE,294,602,12,2
39061031AQG,39,061,031AQG,151,365,0,2
39061031AQI,39,061,031AQI,68.1886369785789,311.2436913297149,3.315525221670338,0.21035014778022537
39061031AQK,39,061,031AQK,159,500.00000000000006,5,7.000000000000001
39061031AQM,39,061,031AQM,251,572,8,5
39061031AQO,39,061,031AQO,142.8113630214211,639.7563086702852,8.684474778329662,5.789649852219775
39061031AQP,39,061,031AQP,44,446,6.000000000000001,3.0000000000000004
39061031AQQ,39,061,031AQQ,41,329,2,5
39061031AQR,39,061,031AQR,213,410,5,4
39061031AQZ,39,061,031AQZ,366.2116917626218,417.17803365810454,10.487156775907883,5.177147918511958
39061031ARC,39,061,031ARC,376,385,10,2
39061031ARE,39,061,031ARE,389.0288646092249,352.96987013550523,5.3774011813692875,4.030076284901256
39061031ARG,39,061,031ARG,406,406,15,3
39061031ARI,39,061,031ARI,96.78942398590013,594.6380275568719,2.9935447925067606,1.995541725130747
39061031ARJ,39,061,031ARJ,184.48110340530826,513.7785498555016,6.456838833249579,1.8448123184358187
39061031ARK,39,061,031ARK,89,616,8,2
39061031ARL,39,061,031ARL,136,560,6,4
39061031ARM,39,061,031ARM,132,565,4,2
39061031ARN,39,061,031ARN,61.14942528735632,324.9655172413793,4.367816091954023,0.8735632183908045
39061031ARO,39,061,031ARO,71,558,7,4
39061031ARP,39,061,031ARP,73,497,3,3
39061031ARQ,39,061,031ARQ,145,627,5,0
39061031ARR,39,061,031ARR,70,612,6,1
39061031ARS,39,061,031ARS,154.02997823563447,564.0958504556735,2.5446172711733315,3.104877770466412
39061031ART,39,061,031ART,148.68762184332542,642.5283601669946,12.161924622374247,2.074864206421242
39061031ARU,39,061,031ARU,96,679,7,2
39061031ASG,39,061,031ASG,309.17574021126507,291.592868514551,3.3997028547729577,1
39061031ASH,39,061,031ASH,476.4372408611416,280.9020451498188,5.300655637451767,1.4540360504727492
39061031ASI,39,061,031ASI,286.46788288911705,284.9067500123371,5.4639650687297525,0.7805664383899646
39061031ASJ,39,061,031ASJ,348,259,3,1
39061031ASK,39,061,031ASK,443.71245031571556,351.74640826309934,9.481035263156315,1.896207052631263
39061031ASL,39,061,031ASL,290.4768174160057,241.40886637183598,8.170923704561927,0.9270573045007553
39061031ASO,39,061,031ASO,377.7875456661762,286.76622820175965,9.175538939196594,0.031916170763017164
39061031ASP,39,061,031ASP,563.6724294813466,510.45859872611464,15.767060964513194,2.9563239308462235
39061031ASQ,39,061,031ASQ,438.00000000000006,387,14,2
39061031ASR,39,061,031ASR,335.185578319859,241.06943071280497,12.383703632507105,0.8255802421671403
39061031ASS,39,061,031ASS,439,357,8,5
39061031AST,39,061,031AST,346,270,10,2
39061031ASU,39,061,031ASU,280,243,6,3
39061031ASZ,39,061,031ASZ,412,543,14,1
39061031ATA,39,061,031ATA,346,291,6,1
39061031ATB,39,061,031ATB,244.38857142857142,288.89142857142855,6.788571428571428,1.5085714285714285
39061031ATC,39,061,031ATC,471,553,16,2
39061031ATD,39,061,031ATD,216.82425978873493,254.407131485449,10.600297145227042,0
39061031ATE,39,061,031ATE,462,444,11,4
39061031ATF,39,061,031ATF,257,300,10,1
39061031ATG,39,061,031ATG,282.0183299389002,368.5784114052953,6.515274949083503,0
39061031ATN,39,061,031ATN,498.1515797477138,498.4318857420057,9.485825142432766,2.751133120305181
39061031ATO,39,061,031ATO,491.36167372732996,544.5771312228013,16.014786903917628,0.0550526963221723
39061031ATP,39,061,031ATP,527.4285714285714,586.7179487179487,11.073260073260073,1.0146520146520146
39061031ATQ,39,061,031ATQ,191.58546877792782,312.4925907555359,1.9959902846663962,0.007506950327806085
39061031ATR,39,061,031ATR,242,314,4,0
39061031ATS,39,061,031ATS,512.7243444030354,571.872299415543,19.918751911677447,0.6996390613998281
39061031ATT,39,061,031ATT,202.9197247706422,253.8692660550459,3.5137614678899083,0.8784403669724771
39061031ATU,39,061,031ATU,402.4459433416422,451.2983741632251,11.693965515304257,3.902873033119549
39061031ATV,39,061,031ATV,397.00509445536494,462.0040385532914,6.000108855883866,2.0000217711767734
39061031AUA,39,061,031AUA,201.48565121412804,650.9536423841059,11.852097130242825,1.8233995584988962
39061031AUC,39,061,031AUC,306.7330149031161,449.4291340916737,8.211343280867817,2.0422686561735635
39061031AUE,39,061,031AUE,229.1193995934192,492.3329141604747,4.002809402198099,3.002107051648574
39061031AUG,39,061,031AUG,209.98103892548704,426.961445815157,7.999277673351887,0.9999097091689859
39061031AUI,39,061,031AUI,124,274,4,1
39061031AUJ,39,061,031AUJ,289.01896107451296,505.038554184843,9.000722326648113,4.0000902908310145
39061031AUM,39,061,031AUM,155,483,7,3
39061031AUO,39,061,031AUO,202.94233831422054,547.8443418531667,8.997443570581206,4.998579761434003
39061031AUQ,39,061,031AUQ,257,549,11,4
39061031AUR,39,061,031AUR,112.99999999999999,294,3,0
39061031AUS,39,061,031AUS,54.99335390860282,494.94018517742546,1.9997583239491938,5.999274971847581
39061031AUV,39,061,031AUV,199,300,6,3
39061031AUW,39,061,031AUW,302.9122249462154,387.88760158129236,11.996523760246156,5.998261880123078
39061031AUZ,39,061,031AUZ,296,421,12,4
39061031AVA,39,061,031AVA,315,503,16,9
39061031AVB,39,061,031AVB,327,411,11,1
39061031AVD,39,061,031AVD,286.041758953757,350.12291593102316,10.003098720950163,3.001032906983388
39061031AVE,39,061,031AVE,249,365,12,2
39061031AVF,39,061,031AVF,495.5148064659537,541.1754034443015,14.052085318340465,4.017482031811365
39061031AVH,39,061,031AVH,290.0382861261024,301.8915197935267,9.002187778634422,2.003281667951632
39061031AVI,39,061,031AVI,304,424,9,3
39061031AVJ,39,061,031AVJ,397.2354205934122,386.8493778165025,9.999856292216567,0.02607286304415977
39061031AVV,39,061,031AVV,514.9004291054305,414.83053416155565,12.206321354724032,4.075751868746679
39061031AVW,39,061,031AVW,125,211,6,1
39061031AVZ,39,061,031AVZ,381.28945170878023,245.62329017478734,10.038285145631777,2.022971087379066
39061031AWA,39,061,031AWA,246,145,4,4
39061031AWD,39,061,031AWD,455.10393119992506,314.50474002474346,14.714650788371454,2.93332575896246
39061031AWE,39,061,031AWE,365.6147719884741,230.37919337813668,13.01511734397887,1.0025195573298118
39061031AWH,39,061,031AWH,437.1745117497642,221.98803694294676,11.145282629406216,2.0484275431354053
39061031AWI,39,061,031AWI,626.6742471478381,300.40575022007476,8.952489244969117,0
39061031AWL,39,061,031AWL,284.9029919310532,271.01730921380516,4.213835601442489,6.086048929066655
39061031AWN,39,061,031AWN,257.2528795314147,291.10513309310517,6.9767869602447705,2.9935052440027734
39061031AWP,39,061,031AWP,255.97437324506527,314.1027790215467,7.026436483393243,1.0113299214542473
39061031AWR,39,061,031AWR,213,302,3,1
39061031AWT,39,061,031AWT,307.537479793655,351.69998317572765,9.030944937217646,1.0116353811458239
39061031AWU,39,061,031AWU,260.82921803805954,346.5005922866332,13.08314627445725,2.0079186928054527
39061031AWW,39,061,031AWW,414.058839279649,428.957615466207,9.799258145460076,3.876247390018002
39061031AWZ,39,061,031AWZ,590.5785563521845,524.9356555356665,12.16266165237202,3.0154915859401923
39061031AXA,39,061,031AXA,534.9757126182317,407.4582243218934,10.95853415046657,2.988691131945428
39061031AXD,39,061,031AXD,459.8190934217409,379.4618769424956,20.860399927365457,1.975764109583796
39061031AXE,39,061,031AXE,509,351,14,3
39061031AXI,39,061,031AXI,256.42161204605844,613.9654561558901,7.233835252435784,6.085031000885739
39061031AXJ,39,061,031AXJ,154,871,11,3
39061031AXK,39,061,031AXK,205.5578936310953,673.6908640103686,10.874284431218863,3.737821080602303
39061031AXQ,39,061,031AXQ,163,416,5,4
39061031AXR,39,061,031AXR,234.8028028028028,511.4724724724725,9.24024024024024,0.04004004004004004
39061031AXS,39,061,031AXS,278.8210037015458,451.4717319722539,5.953473388645107,2.9767366943225535
39061031AXT,39,061,031AXT,316.30043849706277,288.3401927678202,11.827428584687812,1.9687522424230068
39061031AXU,39,061,031AXU,253.19268330227973,352.56738914891673,8.047173241456887,1.0232633056774467
39061031AXV,39,061,031AXV,282.8188145585277,377.5077680164899,12.884255615332776,1.2332803276356719
39061031AXW,39,061,031AXW,131.632701373732,366.62515484275315,6.165523169673994,0.04828108243282421
39061031AXX,39,061,031AXX,159.23435856685202,468.48776325176607,7.122146000203423,1.7496863475084972
39061031AYD,39,061,031AYD,427.94733265669464,876.8683316417366,14.048683316417366,2.0365124873130247
39061031AYE,39,061,031AYE,362,821,22.999999999999996,1
39061031AYF,39,061,031AYF,303,714,7,1
39061031AYG,39,061,031AYG,290,822,18,6
39061031AYH,39,061,031AYH,401,841,16,2
39061031AYP,39,061,031AYP,258,430,4,0
39061031AYQ,39,061,031AYQ,291,353,1,3
39061031AYR,39,061,031AYR,229.00000000000003,344,2,2
39061031AYS,39,061,031AYS,269,486,10,2
39061031AYU,39,061,031AYU,429.557765772046,396.80281631230395,8.42270128964796,1.871711397699547
39061031AYV,39,061,031AYV,472.0471387046106,489.0470444272014,16.00150843854754,4.000094277409222
39061031AYW,39,061,031AYW,484,353,8,2
39061031AYX,39,061,031AYX,419,346,9.999999999999998,2
39061031AYY,39,061,031AYY,539,609,14,1
39061031AYZ,39,061,031AYZ,166.5348964147507,155.4379026304705,5.728191107200164,0.5658632056209172
39061031AZA,39,061,031AZA,652.7936898072677,463.46379789941966,12.819211431260543,0
39061031AZB,39,061,031AZB,570.4422342279539,499.19718368769605,19.57729871035204,2.128288602300453
39061031AZC,39,061,031AZC,605.719043407015,415.7447699315887,12.07174091791206,0.9927535878524546
39061031AZD,39,061,031AZD,338,275,5,1
39061031AZE,39,061,031AZE,480.00928770638234,427.79473637871956,4.323322159256248,2.5645423548595936
39061031AZF,39,061,031AZF,484,518,10,1
39061031AZG,39,061,031AZG,568.7765089722675,447.57748776508976,11.451876019575858,1.9086460032626429
39061031AZI,39,061,031AZI,564.3623401128223,474.9927682169362,23.086956945770545,2.0072464121475453
39061031AZK,39,061,031AZK,609.2496389783096,634.6077882320361,10.076884362103595,2.0948344754234918
39061031AZM,39,061,031AZM,690.944574551132,526.7603434816549,28.024980483996877,3.0062451209992194
39061031AZO,39,061,031AZO,533.9206293224792,516.1232750117299,21.752321935360264,2.9662257184582175
39061031AZQ,39,061,031AZQ,446.12492667289507,403.79866395205545,13.022090705056852,2
39061031AZS,39,061,031AZS,362,287,11,1
39061031AZU,39,061,031AZU,503,535,26,0
39061031AZW,39,061,031AZW,604.055425448868,486.23965651834504,15.975019516003123,3.9937548790007806
39061031AZY,39,061,031AZY,222.6402716749751,208.04318670477602,7.777175905580395,3.5819812804412007e-4
39061031BAA,39,061,031BAA,635,557,19,0
39061031BAC,39,061,031BAC,512.5890953049367,510.5461749362184,16.486659889470555,1.064684935569496
39061031BAE,39,061,031BAE,311,306,10,0
39061031BAG,39,061,031BAG,321,273,7,1
39061031BAI,39,061,031BAI,529.9082402532227,485.8456029943798,13.031318629421476,0.40313186294214753
39061031BAK,39,061,031BAK,276,253.99999999999997,6.999999999999999,0
39061031BAM,39,061,031BAM,312,397,3.9999999999999996,0.9999999999999999
39061031BAO,39,061,031BAO,283.4592885375494,268.89802371541504,12.619762845849802,1.941501976284585
39061031BAQ,39,061,031BAQ,297.4853887775209,183.3979348882393,2.926166569249851,0.947654193555439
39061031BAS,39,061,031BAS,470.56080620115875,425.9248045539089,18.142321630089523,1.008581182901983
39061031BAT,39,061,031BAT,181.9121291131334,166.24441422636218,4.302357532639235,3.107541273487878
39061031BAU,39,061,031BAU,741.8571395757725,218.17743174898828,10.404772246050275,1.9357770195492114
39061031BAV,39,061,031BAV,734,276,13,1
39061031BAX,39,061,031BAX,411.9709737611564,417.30188456937776,13.003530813676932,3
39061031BAY,39,061,031BAY,937.8792134831461,359.9606741573034,13.085674157303371,3
39061031BBA,39,061,031BBA,433,424.99999999999994,7,2
39061031BBB,39,061,031BBB,289.77928281388813,328.482680176017,4.961974020785756,0.9923948041571512
39061031BBD,39,061,031BBD,290,374,4,1
39061031BBE,39,061,031BBE,98,567,3,8
39061031BBG,39,061,031BBG,804,344,13,6
39061031BBH,39,061,031BBH,503.9579311151992,407.718044263776,13.71758187776525,1.965074608167006
39061031BBJ,39,061,031BBJ,584.9980820769338,213.50963178261614,7.125584857372297,0.09708090726447158
39061031BBK,39,061,031BBK,178,161,4,1
39061031BBM,39,061,031BBM,710,275,13,2
39061031BBN,39,061,031BBN,409.9746886265326,439.6829993965712,6.931939179675672,1.9805540513359063
39061031BBP,39,061,031BBP,760,518,12,3
39061031BBQ,39,061,031BBQ,281,352,5,7
39061031BBS,39,061,031BBS,546.897820666273,170.03550424351397,1.9887193478773566,0
39061031BBT,39,061,031BBT,222,163,4,0
39061031BBV,39,061,031BBV,516,430,16,5
39061031BBW,39,061,031BBW,509,440,12,4
39061031BBY,39,061,031BBY,392.95499615754335,269.3735015933162,8.019031057587126,1.975789805486979
39061031BBZ,39,061,031BBZ,295,688,14,4
39061031BCB,39,061,031BCB,771.1656575987528,246.0385388295564,8.953107804542322,1.0126834165919554
39061031BCC,39,061,031BCC,252,278,5,3
39061031BCE,39,061,031BCE,369.99999999999994,351,11,2
39061031BCG,39,061,031BCG,724,388,13,3
39061031BCI,39,061,031BCI,279,147,2,1
39061031BCK,39,061,031BCK,182,191,4,1
39061031BCM,39,061,031BCM,742,290,9,2
39061031BCO,39,061,031BCO,443,429.99999999999994,5,4
39061031BCQ,39,061,031BCQ,511.008180599532,272.9253828900109,11.280928622533127,1.057539047859716
39061031BCS,39,061,031BCS,340,507,5,6
39061031BCU,39,061,031BCU,391,358,5,1
39061031BCW,39,061,031BCW,458,346,6,1
39061031BCY,39,061,031BCY,160,262,3,2
39061031BDA,39,061,031BDA,340.1058700209644,407.5041928721174,9.0041928721174,6.00314465408805
39061031BDC,39,061,031BDC,383.1312055725706,514.6626111871084,10.007749838445712,2
39061031BDE,39,061,031BDE,350,556,5,6
39061031BDG,39,061,031BDG,47.60886549879606,98.9359479929774,1.2983439095104286,1
39061031BDH,39,061,031BDH,101.6388215091871,191.38274010339694,11.047998956336023,0.03428496881144535
39061031BDI,39,061,031BDI,76.73636311520247,284.9216935880498,1.9920796044591724,0.0056573073320992555
39061031BDJ,39,061,031BDJ,57.5757292882147,381.58156359393234,5.1911318553092185,3.063710618436406
39061031BDK,39,061,031BDK,108.34688745240415,198.49984946426991,3.5195076596121493,0.004347826086956522
39061031BDL,39,061,031BDL,175.92602465844718,267.14692633319754,4.654127636466857,0
39061031BDM,39,061,031BDM,366.2856473482362,511.32842671412,13.184731892167141,1.3665704362814655
39061031BDN,39,061,031BDN,0,2,0,0
39061031BDO,39,061,031BDO,7,3.0000000000000004,0,0
39061031BDP,39,061,031BDP,0.013408828790033234,0.006704414395016617,0,0
39061031BDQ,39,061,031BDQ,5.803059954504235,2.9015299772521175,0,0
39061031BDR,39,061,031BDR,18.438037962868467,34.64083155201313,0.9142432032695805,0.007736055428124029
39061031BDT,39,061,031BDT,512.0078157234701,490.0149209266248,14.00038755653571,3
39061031BDW,39,061,031BDW,805.0467688822133,229.22044513803175,12.987736542810275,3.930787397628703
39061031BDX,39,061,031BDX,834.3841779914627,188.02711411975548,9.938307579821574,0.9971036539334749
39061031BDZ,39,061,031BDZ,506.31480635973736,311.9616818712555,9.966826896845223,3.9867307587380894
39061031BEB,39,061,031BEB,463.68519364026264,307.0383181287445,8.033173103154777,1.0132692412619106
39061031BED,39,061,031BED,644.7097412985087,302.3382818380787,16.10525794453879,1.0213273427545229
39061031BEF,39,061,031BEF,495,218,7,0
39061031BEH,39,061,031BEH,638.0298363811357,182.57170356111644,9.71126082771896,1.942252165543792
39061031BEJ,39,061,031BEJ,730,398,21,3
39061031BEL,39,061,031BEL,694,226,14,2
39061031BEN,39,061,031BEN,643.2438356164383,264.81369863013697,18.353424657534244,1.7479452054794522
39061031BEP,39,061,031BEP,325,166,11,1
39061031BER,39,061,031BER,704.7867914837271,396.1442320173052,11.788043579037067,5.412625441316246
39061031BET,39,061,031BET,440,210,11,4
39061031BEU,39,061,031BEU,469,203,12,2
39061031BEV,39,061,031BEV,547,256,7,0
39061031BEW,39,061,031BEW,243.16167664670658,138.82634730538922,11.209580838323355,2.586826347305389
39061031BEX,39,061,031BEX,770.7561643835617,351.18630136986303,12.646575342465754,2.252054794520548
39061031BEY,39,061,031BEY,582.6156080750658,231.847034431244,7.9947253252153105,0.9993406656519138
39061031BEZ,39,061,031BEZ,763.6277692591311,297.29409623345794,7.285522044068781,2.056828654966991
39061031BFA,39,061,031BFA,450.01704498615874,297.94888393610296,4.903233858458159,0.9802511710827801
39061031BFB,39,061,031BFB,644,286,6,2
39061031BFJ,39,061,031BFJ,320.2413901268492,240.55001527864536,8.76211061771458,3.8927597308582036
39061031BFN,39,061,031BFN,494,480,11,0
39061031BFO,39,061,031BFO,493.8630297372326,311.08882651983527,12.127732687090582,2.0948691241358213
39061031BFP,39,061,031BFP,330.9537037037037,479.86574074074076,6.709876543209877,1
39061031BFR,39,061,031BFR,390.30653396303734,431.5984090926282,7.8651190723030195,2.949419652113632
39061031BFS,39,061,031BFS,410,508,8,0
39061031BFW,39,061,031BFW,228.74089532418986,762.1366949011217,4.9943426926679,4.9943426926679
39061031BFX,39,061,031BFX,100,795,6,4
39061031BGC,39,061,031BGC,178,196,12,3
39061031BGD,39,061,031BGD,429.01531367596056,422.20789268140817,15.140531894514652,5.040128631895806
39061031BGE,39,061,031BGE,275.2154531946508,270.1188707280832,10.193164933135217,0.7280832095096582
39061031BGI,39,061,031BGI,633,304,13,1
39061031BGJ,39,061,031BGJ,597,262,16,2
39061031BGL,39,061,031BGL,537.2953961451109,403.9061440359935,9.021612082796967,3.0178141500298197
39061031BGM,39,061,031BGM,564.3964300324832,315.9361483715133,16.20764187128139,1.1531993882784342
39061031BGO,39,061,031BGO,385.6058490333209,393.5079085315307,14.276059453937908,1.2760594539379102
39061031BGP,39,061,031BGP,583,272,9,0
39061031BGR,39,061,031BGR,563.2282806873253,277.97780280694394,13.737275138715251,2.424225024479162
39061031BGS,39,061,031BGS,503,225,4,2
39061031BGU,39,061,031BGU,687.4644812385001,339.03644498237503,15.965705165375,1.8783182547500001
39061031BGV,39,061,031BGV,489,325,16,2
39061031BGX,39,061,031BGX,655,252,15,1
39061031BGY,39,061,031BGY,490.2159626387596,287.78891835612404,13.020739251320363,2.0166066468911708
39061031BHA,39,061,031BHA,535.971284371098,199.7087104070389,7.321963104754795,2.040245388094349
39061031BHB,39,061,031BHB,766,288,18,2
39061031BHD,39,061,031BHD,312,311,12,0
39061031BHE,39,061,031BHE,660,329,10,2
39061031BHG,39,061,031BHG,564,293,11,1
39061031BHH,39,061,031BHH,209.51696431818164,308.9651086719729,5.7930957875994915,5.7930957875994915
39061031BHJ,39,061,031BHJ,548,228,7,1
39061031BHK,39,061,031BHK,568.1275481271696,363.433205422804,17.92816381063636,1.065464237020641
39061031BHM,39,061,031BHM,675.613870752966,297.27462638948475,14.013731319474239,0.004038623374776568
39061031BHN,39,061,031BHN,651,233.99999999999997,18,1
39061031BHP,39,061,031BHP,742,332,6,2
39061031BHQ,39,061,031BHQ,729.7717193126747,274.02219719305606,6.262724861284747,3.5757749755208375
39061031BHS,39,061,031BHS,485.99999999999994,166,11,0
39061031BHT,39,061,031BHT,457,167,7,0
39061031BHV,39,061,031BHV,652,312,18,3
39061031BHW,39,061,031BHW,422,156,12,1
39061031BHY,39,061,031BHY,549,442,7,3
39061031BHZ,39,061,031BHZ,391,105,14,0
39061031BIB,39,061,031BIB,656,231,11,1
39061031BIC,39,061,031BIC,663.9204743897436,270.46878958373003,20.091225481153998,1.0171047777163744
39061031BIE,39,061,031BIE,933.6783555018138,323.94921402660214,15.904474002418379,0.20435308343409916
39061031BIF,39,061,031BIF,729.0287156289021,229.2912895929611,15.678036895245206,1.9597546119056508
39061031BIH,39,061,031BIH,465,137,8,2
39061031BIJ,39,061,031BIJ,633,302,20,1
39061031BIL,39,061,031BIL,261,148,14,1
39061031BIN,39,061,031BIN,0,0,0,0
