GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRHUT,G18GOVDHEN,G18GOVLWES,G18LTGRGRI,G18LTGDBLA,G18LTGLGIL,G18ATGRRUT,G18ATGDLEE,G18ATGLHIC,G18SOSRTHU,G18SOSDINM,G18SOSLOLS,G18TRERMIL,G18TRELEWA,G18AUDRLEA,G18AUDLDIN,G18LNDRLAN,G18LNDDWIL,G18LNDLCAM
05035000063,05,035,000063,227.03903126757763,91.93568678375739,8.803544796907103,232.4775311581664,94.15141732240056,1.1416981158792006,221.9856249897935,104.60647503406143,3.090464288864748,221.95551221182905,103.71012533071975,3.0608798547293152,237.76246226177358,81.21243190417113,240.80102170494405,80.10775835961364,220.88821546781261,103.7919668397688,5.009822142324545
05035000064,05,035,000064,13.48132383765565,21.173055658845318,0.8886966449356141,12.602206504696,22.049778163810977,0.8886966449356141,12.58544270873806,22.945659292728564,0.007184483981973211,12.590232364726043,20.310702121843605,1.7606294939132907,14.379599794567227,17.649401843024744,12.621365128647927,20.28196418591571,13.46216521370372,21.187424626809264,0.011974139969955352
05035000065,05,035,000065,568.2324968140481,344.3545387021342,22.96815667627748,552.3803720960628,362.19938842423693,19.223492602985477,549.3046054785488,368.04033463419734,18.67514470701015,542.8717454383967,370.24228435320015,19.422645707690457,601.8124052999574,315.8253498322921,615.0061959754004,302.84595356537454,531.399291066875,379.27877701855607,23.06825681973356
05035000066,05,035,000066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05035000067,05,035,000067,355.26630709021816,287.7467780339955,15.775590900986597,336.33559800903424,306.04646347913996,14.513543628907668,340.75276346131045,300.99827439082424,16.40661453702606,335.7045743729948,306.04646347913996,15.144567264947131,376.7211107155599,267.55402168073266,389.97260707238866,254.93354895994338,327.5012671044817,312.98772347557406,18.29968544514445
05035000068,05,035,000068,515.3556409695997,254.84392479682998,24.66416427671658,514.4918135068996,260.04510646972284,19.594007478870232,506.5605337529905,278.0765441436771,15.272520851177012,501.4765501604911,274.4985356414468,17.435589051118164,551.6201567104823,230.85793457403145,556.047531764618,227.15446760485096,495.6324604393912,283.93176286618063,16.014991411933252
05035000069,05,035,000069,639.5859912065318,307.12290861423,18.75172874377312,622.8614763810044,325.87463735800316,15.20410438684307,614.24581722846,333.9834930309861,14.1904974277202,607.6573719941614,336.01070694923186,16.724514825527375,669.4873965006565,279.24871723835105,683.1710904488153,264.04461285150796,591.4396606481954,342.5991521835305,24.326567018948914
05035000070,05,035,000070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05035000071,05,035,000071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05035000072,05,035,000072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05035000073,05,035,000073,20.834748847367145,41.92671681630672,1.800533851007037,19.162824557146322,43.598641106527545,1.5433147294346032,19.034214996360106,43.85586022809998,1.1574860470759525,19.034214996360106,43.85586022809998,1.5433147294346032,23.664159184663916,36.65372482407183,22.892501819946617,37.81121087114778,17.876728949284157,43.72725066731376,1.9291434117932542
05035000074,05,035,000074,61.99320553263771,124.75175928172773,5.357437515166222,57.018442125697646,129.7265226886678,4.592089298713905,56.635768017471484,130.49187090512012,3.444066974035428,56.635768017471484,130.49187090512012,4.592089298713905,70.4120359136132,109.06212084445524,68.11599126425625,112.50618781849066,53.191701043436055,130.10919679689397,5.740111623392381
05035000075,05,035,000075,19.30165961601041,9.268467295802147,0.5658965180605271,18.796941099902376,9.834363813862675,0.45883501464367066,18.536934591604293,10.079075821672632,0.42824601366742593,18.338106085258705,10.140253823625121,0.5047185161080378,20.20403514480963,8.427269768955417,20.616986657988935,7.9684347543117475,17.848682069638787,10.339082329970712,0.7341360234298732
05035000076,05,035,000076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05035000077,05,035,000077,87.3497968696501,15.469959373930022,4.630445319381316,81.97522195436586,15.454898669933321,6.183967561839555,79.66250941200798,22.408097001003643,3.076923076923077,81.97522195436586,17.782671916287896,5.394655853946518,87.37489804297793,16.229149673829657,88.13910857754314,14.690688135368118,79.64242847334572,19.33117392408057,3.871255019481681
05035000078,05,035,000078,17.475992054827117,8.614925660830266,0.8368784927663688,17.451377981510458,8.787224174046873,0.6645799795497636,17.18062317502722,9.40257600696332,0.516895539649816,17.008324661810615,9.27950564038003,0.5907377595997898,18.706695720660008,7.802661241380557,18.85438016055996,7.679590874797268,16.811412075277353,9.599488593496584,0.541509612966474
05035000079,05,035,000079,12,34,1,4,41,2,2,44,1,5,41,0,9,33,13,28,3,42,2
05035000080,05,035,000080,11.915530744086235,4.748943412498138,0.43172212840892155,11.829186318404451,4.748943412498138,0.43172212840892155,11.22477533863196,5.4396988179524115,0.25903327704535295,11.39746418999553,5.267009966588843,0.25903327704535295,12.692630575222294,4.144532432725647,12.519941723858727,4.230876858407432,11.22477533863196,5.267009966588843,0.43172212840892155
05035000081,05,035,000081,9.218944676523382,40.58628135747016,0.9943030739394131,4.287961858486616,46.511567249446344,0.9852958402371244,2.2903484769055007,46.534085333702066,1.9795989141765375,4.274451007933182,46.525078099999774,0.9897994570882688,6.299086090621164,42.50733325258182,7.275374697156,42.51634048628411,3.3026660182494916,46.51607086629749,0.9897994570882688
05035000082,05,035,000082,47.8739112753341,19.080216149431962,1.7345628670329434,47.526997187338615,19.080218042668086,1.7345628670329434,45.09861182402307,21.85551749397912,1.040736584278093,45.79243621354179,21.161687424752028,1.0407403707503369,50.9961229214045,16.651823213171927,50.30229474541353,16.998741087639655,45.098613717259184,21.16168931798815,1.7345609737968215
050370000P1,05,037,0000P1,40.831377951226834,87.63890676997892,4.976660995183333,41.82102070258262,91.62045439103639,1.9935091219137706,34.85413295914756,96.60149188443577,4.975566870629319,35.850340457827436,96.59820951077373,1.9935091219137706,48.80103794066586,81.65619115512958,47.80811281564802,83.64422965427327,34.85194471003953,96.60477425809782,4.975566870629319
050370000P2,05,037,0000P2,28.935338401476276,62.855616688378404,0.9977550300320686,23.947153292044316,63.853224208228376,2.99311757991411,22.9491769967391,68.84185184820662,7.375509104791492e-5,23.94700578186222,65.84873426829252,2.99311757991411,36.917157376459684,51.88097515384508,38.91244617125067,49.88561260396304,20.953814446857063,71.83482191793864,2.2126527314374474e-4
050370000P3,05,037,0000P3,24.005293438447556,72.00347854526554,2.0001512410985014,20.005747161743056,76.00332730416703,2.0001512410985014,14.005142197349052,81.00378102746254,3.000151241098502,16.005444679546056,79.00362978636403,3.000151241098502,33.00604964394006,64.00317606306854,28.00589840284156,69.00317606306852,16.005142197349052,80.00362978636403,2.0004537232955046
050370000P4,05,037,0000P4,39.03540188270969,27.658250488176574,1.2405499029422578,41.937847537049315,26.7963293592725,1.1630976725364235,37.71795764647086,29.978580058415975,1.1859484224458576,39.7670312001836,28.975368849990193,1.1850537603607747,44.44860969833937,25.046742988017826,43.40448772998278,25.150184882159685,37.619365939920584,28.95012444861628,3.292989312048507
05037000C01,05,037,000C01,92.91417165668663,30.31936127744511,2.9341317365269464,94.87025948103792,29.34131736526946,0.9780439121756487,87.04590818363273,35.209580838323355,2.9341317365269464,89.00199600798403,35.209580838323355,1.9560878243512974,98.78243512974052,24.451097804391217,99.76047904191617,24.451097804391217,87.04590818363273,34.231536926147704,4.8902195608782435
05037000C10,05,037,000C10,150.89184225564858,30.85534883129958,5.228666969039255,151.56882263581846,30.17836845112972,5.30883066765621,146.17982826954528,35.727690214636795,5.228666969039255,142.26945126961152,38.56026834131592,4.3111954930185314,153.60858589247655,31.452165512852485,150.61568036856352,32.2093095916393,139.8733624272514,38.80075943716678,6.226302143676934
05037000C20,05,037,000C20,86.66317809376892,13.945798446546462,3.984512393643818,84.67092267676134,17.930310060375955,1.992256196821909,72.7173843261084,27.891591824299823,3.9845127835509793,79.69027984526359,20.918695915237464,3.984513173458141,87.6593069719942,14.941925375235932,84.67092345657565,17.930308890654473,76.70189516012357,21.91482362374126,3.984513173458141
05037000C21,05,037,000C21,84.67653942373869,12.803228620053526,0.015487606356181976,86.63018362022319,10.857328226747109,0.007743803178090988,83.64163880166075,12.857435242300163,0.9961816061874812,80.72666011329018,14.791719930839443,1.9768756060187804,86.64179932499033,9.865018522148674,88.5915716198858,7.9152462272532125,79.73435040869174,13.81489783259719,1.9768756060187804
05037000C22,05,037,000C22,129.14494116984503,22.152945470527413,2.772955829144287,125.46723954603804,25.830466783425123,3.692431508708768,120.85587329049264,32.282407196283025,2.772234585507157,121.76552904678927,30.4498290696039,3.6898863724371638,137.42855815483566,17.555768167155943,137.42092274602084,14.798083155641283,117.15927384732873,33.21060015011802,2.7755009654158913
05037000C23,05,037,000C23,303.10344749479026,58.014723203769144,14.462014134275618,315.8896892271451,55.43696203678535,5.104240282685512,298.83709341306513,67.37249705535925,10.221301078191537,297.09721844704177,75.90520521880946,4.279174594545619,323.54604965117335,53.72272809640301,323.57169067681434,52.846380356981065,299.636518075564,64.833197426837,12.786241732354807
05037000W01,05,037,000W01,332.19457921814006,105.03525985818878,20.004158536542516,335.19433979953527,110.0362994923244,10.00351793341489,326.19218072506243,120.0398174257393,9.003597739616492,321.18970242578314,124.04141642112441,11.002958572165413,367.20521354242464,84.02782424251272,364.2078507362688,86.02478729982225,321.18634554044803,120.04317431107444,14.003678263656367
05037000W02,05,037,000W02,429.8383372467998,134.96525927933237,22.822379403794077,433.8058289118174,143.89444110810766,10.917578826255639,422.8905756680475,151.83640118560012,13.8931975750188,421.89405158682155,157.7907394597742,7.941184883330545,461.5999760034743,122.05618267894866,470.53070822057344,113.12467526768759,411.96989606514416,157.79306504225997,18.853337350452666
05037000W03,05,037,000W03,139.43601224745515,164.65781465597905,15.023314642003008,141.41241001828112,171.63676867885454,6.054844008550108,126.40726830823563,176.7099732218674,13.99979161110835,137.35767441395683,176.70022377691998,5.0461245148089295,167.39154359767613,145.71516455067137,178.41680973786578,134.7021749015322,122.33857151545891,181.7552553879753,15.021629944600985
05037000W04,05,037,000W04,153.70105430677265,273.9982747743225,16.02721159734087,151.49040771640156,285.6352851797948,6.719937467583769,139.1095266333745,296.30568403303084,9.43297151491469,138.86473956287278,299.49948195494716,6.599746498937419,209.5501849720512,219.42251171266898,201.5617076474972,224.29305416567715,129.22181995945783,299.9531158306469,17.78532559531448
05037000W05,05,037,000W05,621.1364086323543,159.52030135231732,25.105532890197463,636.4881133693559,152.84368370302167,18.3494088946168,602.82675291088,182.7068711503896,23.14681662492977,605.6256912027828,185.63832001943405,16.417194744777444,675.2384048278564,124.72719559749474,679.1425863006775,121.76924461302195,593.05967369997,191.43496246895214,22.200586136581343
05037000W06,05,037,000W06,488.2040204335653,99.2221820803406,13.347227519158382,489.0807551563575,101.97078881517653,9.823516247585026,481.3341262401251,112.35342319935755,10.168994584979188,475.5785293003528,116.58516918623747,8.716647268946419,518.7635106720833,78.7652630020446,523.9679965742987,72.60285082041821,468.03696857056957,119.64327002350223,11.2019263645527
05037000W07,05,037,000W07,139.5010414392073,34.75537287601237,7.208521478630275,138.7791779468033,35.68925050269201,6.02729402862908,132.50453409485266,42.84476844775338,5.146419935518344,133.45607956605525,42.03456573273452,5.022745023857567,145.84635666924981,32.693271332900444,151.76764363074108,27.741197687134747,126.60091497788434,47.7261707154272,7.1731857895843385
05037000W08,05,037,000W08,62.119841372448,9.761689358527542,4.437131526603428,60.34498876180663,13.311394579810287,3.549705221282743,60.34498876180663,15.973673495772344,0,57.68270984584458,16.86109980109303,2.662278915962057,65.66954659373074,11.536541969168914,65.66954659373074,11.536541969168914,59.457562456485945,14.198820885130973,3.549705221282743
05037000W10,05,037,000W10,148.0071942446043,15.158273381294965,9.071942446043165,150.97841726618705,15.215827338129497,3.0575539568345325,143.97841726618705,23.258992805755398,4,143.93525179856115,22.27338129496403,3.0431654676258995,155.06474820143885,14.18705035971223,156.06474820143885,13.18705035971223,138.9640287769784,22.23021582733813,6.057553956834533
05037000W11,05,037,000W11,66.90109945833629,8.924815672177749,2.1353959670259504,70.75734002450622,6.9276034944457905,0.998606088865979,68.31425691508426,8.233896725707785,2.1353959670259504,65.48794200158834,12.058817728069677,1.274973667453964,70.89552381380021,6.37486833726982,60.0232295574447,15.111766626599378,65.62612579088233,9.785237971749735,3.1340020558919295
05037000W12,05,037,000W12,550,78,14,567,73,5,543,83,15,551,84,6,580,59,589,49,540,91,11
05039000101,05,039,000101,25.423131234790883,127.02929552752285,0.03246753246753247,22.11131125901345,129.24799802219698,1.0931174811032998,20.02247889420945,131.30436285453345,1.0931174811032998,20.152349024079577,133.19839002453227,0.12987012987012989,44.601454284844486,96.63836849702128,51.571458470749405,90.69654672728458,14.914034345835807,135.44956005167393,2.023897299868937
05039000201,05,039,000201,65,145,3,64,145,4,63,147,4,57,155,1,78,133,84,119,50,157,4
05039000301,05,039,000301,42.72727272727273,71.81818181818181,0.9090909090909091,33.63636363636363,78.18181818181819,2.727272727272727,30.90909090909091,80,2.727272727272727,34.54545454545455,77.27272727272727,3.6363636363636362,50,57.27272727272727,50,58.18181818181818,27.272727272727273,84.54545454545455,0.9090909090909091
05039000401,05,039,000401,173.88338192419826,60.46355685131195,3.151603498542274,169.9212827988338,64.46355685131195,2.1137026239067054,168.5801749271137,66.69096209912537,2.1895043731778427,157.3148688046647,76.8804664723032,3.2653061224489797,183.26239067055394,44.12244897959184,182.26239067055394,46.00874635568513,152.23906705539358,84.03206997084548,1.2274052478134112
05039000501,05,039,000501,164.44967075816294,54.82906556141843,3.104025268027275,164.56987700224698,55.28726719359809,2.480689371860685,157.49625699225305,60.00136608993895,4.01023789582213,152.39687357483635,63.65172631297309,5.5939427868502625,172.6193361032378,46.94328965292185,172.70338602143732,44.63440041781556,150.2567454302747,67.29503406903439,4.669170901463195
05039000503,05,039,000503,42.44897959183674,13.26530612244898,0.8163265306122449,42.6530612244898,13.26530612244898,0.6122448979591837,40.816326530612244,14.489795918367347,1.0204081632653061,39.38775510204082,15.510204081632653,1.4285714285714286,44.48979591836735,11.428571428571429,44.48979591836735,10.816326530612246,38.9795918367347,16.3265306122449,1.2244897959183674
05039000601,05,039,000601,9.309240622140896,11.255718206770357,0.33851784080512354,8.378316559926807,12.271271729185727,0.16925892040256177,8.801463860933211,11.678865507776761,0.16925892040256177,7.785910338517841,12.863677950594694,0.33851784080512354,10.494053064958829,8.71683440073193,9.986276303751144,9.139981701738336,7.362763037511437,13.202195791399816,0.4231473010064044
05039000602,05,039,000602,60.167551532887025,71.88858893775632,2.2181826757274834,54.23716937048565,78.3580951359875,1.1399286813100238,56.994452391011485,74.58422984655783,1.0782628785542536,50.46328927416133,82.13196338679609,2.218188598485346,67.7152880345042,55.776551433891726,64.48052308987289,58.472186419935376,47.767648365359825,84.28848322114673,2.7573126343151446
05039000603,05,039,000603,44.71299887529433,49.471182434590446,1.517557780934165,40.615879918159756,53.935777485577994,0.7822162941241682,42.35912147369221,51.3862982836082,0.8298696996464483,37.91815847591378,56.61025617371891,1.5324041184974466,49.88051764423693,38.44689961900131,47.69011811957834,40.26220523147327,36.02061405818769,58.12431026271659,1.9319086821013076
05039000701,05,039,000701,83.82248810087157,53.1073540759875,2.8715842501185636,82.06003624051033,57.72729754842246,1.7211945122638204,79.80005891175142,59.97775299341915,2.8625290009041424,79.17420311577054,60.61299937856916,2.300898299310931,90.1631795442815,48.97554444519041,89.56537495625423,48.42752138978757,76.86914422808155,62.34258019609029,1.1648024713196636
05039000703,05,039,000703,11.88408154998875,7.245862253920513,0.38515897042678693,11.676657665317219,7.821536896458444,0.24124030979230404,11.3296416000869,8.168552961688762,0.3767048641465937,11.232319950929078,8.265874610846584,0.3131996401095455,12.726358821159563,6.68296819773847,12.662853597122517,6.594100654860842,10.952936735940305,8.481752601798307,0.16082687319486938
05039000704,05,039,000704,51.86742842343911,32.68358503394793,1.776281795323257,50.80165934624515,35.52563590646514,1.0657690771939543,49.38063390998654,36.94666134272374,1.776281795323257,49.025377550921895,37.3019177017884,1.4210254362586057,55.77524837315027,30.19679052049537,55.419992014085615,29.84153416143072,47.604352114663286,38.36768677898235,0.7105127181293028
05039000801,05,039,000801,66.13210242974031,11.745469929606388,1.2766815140876508,65.1107572184702,12.766815140876508,1.0213452112701207,63.323403098747484,12.766815140876508,2.2980267253577717,62.812730493112426,14.809505563416751,1.0213452112701207,66.13210242974031,11.745469929606388,65.62142982410525,12.256142535241448,63.323403098747484,13.78816035214663,2.0426904225402414
05039000802,05,039,000802,193.27512914589383,35.1492668176007,3.735900247752806,190.32461822207475,38.12452208594118,2.9930013437509424,185.0752376707372,38.21580442791468,6.667828338278858,183.55076604301726,44.161764495970424,2.997060824321024,193.3885510840204,35.017443728335984,191.92029357248114,36.46764585856455,185.02317355746342,41.2256740354013,5.927274345289713
05039000901,05,039,000901,261.9699226557271,27.404429936204025,0.9120661567461372,259.2369892034748,30.14062840644244,1.804542205575393,254.75828386939781,32.81479153494406,2.7035482903769426,252.92109148396096,34.65851395635321,3.609084411150786,264.7126511619378,27.30647939661962,268.28908539322714,22.827774062542606,243.91470554601472,43.66163487631329,3.6123494291369327
05039000902,05,039,000902,23.240011755219257,2.395877500538068,0.07986258335126893,23.000424005165453,2.6354652505918748,0.15972516670253786,22.601111088409105,2.8750530006456816,0.23958775005380675,22.44138592170657,3.034778167348219,0.3194503334050757,23.479599505273065,2.395877500538068,23.79904983867814,1.9965645837817232,21.642760088193878,3.833404000860908,0.3194503334050757
05041000001,05,041,000001,316.5173202979963,104.1990443288514,5.146561032290966,312.48734241966866,103.24173497772524,8.02508196677586,310.5180712842176,109.24098399150392,5.105094361305082,287.2747800298848,122.35042698409192,9.100198449753272,340.48699013651174,70.08893334748481,342.5401493061082,63.96432962857474,275.34507488991267,134.2942725784506,5.111687242411484
05041000002,05,041,000002,284.0454860771458,147.54844501793016,15.10558537424391,277.9269543633993,152.55600919111586,15.049354538513484,263.1645675991732,170.47969927201552,10.098021201058216,238.84409842369257,197.58870433737786,8.106823058493548,284.7836861909148,126.75623299027963,297.7827049533156,115.6921815347131,227.8896018417693,199.63904011349055,8.080161039537144
05041000003,05,041,000003,69.05063073815052,213.070517706293,5.918625491841472,57.21337975446757,219.97558078010806,9.864375819735788,49.32187909867894,230.82639418181742,9.864375819735788,45.37612877078462,228.85351901787027,8.877938237762208,69.05063073815052,175.58588959129702,78.9150065578863,164.73507618958766,41.43037844289031,235.75858209168533,10.850813401709367
05041000004,05,041,000004,28.89837214383005,18.226268596920104,1.969406635206282,27.796183246039966,18.341355374826367,1.1184328665857326,29.43890520600507,17.665936252647988,2.002282477702699,23.800537414011426,20.496827932198862,1.9850664393843818,26.20533625589249,18.488406753756866,27.307875723306797,16.46706311421794,24.593472956500012,20.61500212488295,1.09839998949532
05041000005,05,041,000005,37.54893882469829,32.30955201194969,3.492924541832399,37.54893882469829,34.05601428286589,0,35.802476553782085,35.802476553782085,1.7464622709161994,33.18278314740779,36.67570768924019,1.7464622709161994,41.91509450198879,24.450471792826793,42.78832563744689,21.830778386452494,34.05601428286589,34.92924541832399,3.492924541832399
05041000006,05,041,000006,4.0252570988416,47.02173285249161,1.0023494975666605,3.0252570988415997,46.02290760127494,3,2.024082350058269,46.024082350058265,1.0011747487833302,2.022320226883274,46.024669724449936,2.0011747487833302,3.028193970799925,30.01644648296662,4.0287813451915895,31.014684359791627,2.022907601274939,47.0234949756666,1.0023494975666605
05041000007,05,041,000007,6.360281195079086,3.1704745166959576,0.1265377855887522,6.360281195079086,3.2337434094903337,0,6.29701230228471,3.2970123022847098,0.0632688927943761,7.202108963093146,2.328646748681898,0.0632688927943761,7.518453427065026,0.8857644991212654,7.550087873462214,0.7908611599297013,6.233743409490334,3.2653778558875217,0.1265377855887522
05041000008,05,041,000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05041000009,05,041,000009,54.37972416907376,9.72285776324414,1.9427548083891362,51.46767364262096,10.693919760449178,1.9427548083891362,53.40664356713574,12.63705305722575,0.9716928111840979,50.492322110358316,14.58132181916463,0.9714404855924741,51.46855678219164,11.661070710984045,51.470196898537196,11.659682920230114,48.550071953152425,16.52243651120821,1.9418716688184527
05041000010,05,041,000010,57,13,1,55,13,2,53,16,1,51,17,2,59,10,56,12,46,21,0
05041000011,05,041,000011,5.593944751002617,3.7292965006684113,0,5.593944751002617,4.661620625835514,0,4.661620625835514,5.593944751002617,0,4.661620625835514,5.593944751002617,0,4.661620625835514,5.593944751002617,4.661620625835514,5.593944751002617,4.661620625835514,0.9323241251671028,4.661620625835514
05041000012,05,041,000012,19,78,0,18,77,2,12,82,2,9,84,3,30.000000000000004,55,28,55,5,92,0
05041000013,05,041,000013,76.14069026864671,132.0762072288503,6,77.11724189053892,130.09379351243115,6.005862094526946,74.10551770148503,136.09379351243115,3.011724189053892,56.11137979601198,150.09379351243115,7.011724189053893,92.14655236317365,97.06448303979641,88.14655236317365,100.0644830397964,50.111379796011974,154.10551770148504,7
05041000014,05,041,000014,64,224,9,50,235,8,56,240,9,41,247,8,90,170,92,174,33,251,4
05041000015,05,041,000015,210.31923268136597,114.17284021517766,5.998140306505735,197.25920835832602,118.21964066372297,11.012603976663234,190.2293511712639,129.21623122565015,8.029547238146419,172.25094366648273,142.2122018897459,9.029237289230709,215.33369635152349,95.14670241510406,207.33617594284917,102.14453277269408,166.252803359977,144.24360882138657,2.9990701532528674
05041000016,05,041,000016,178,225,11,171,228,16,166,240,11,136,259,18,197,197,206,186,138,268,5
05041000017,05,041,000017,23.5400770499873,12.750952555972049,0.0018596934942655384,19.623549751135055,15.686565823845893,0.9815339288098204,17.66513112725108,15.689975261918713,1.958728572799688,18.637676537505282,15.694004597822955,1.9590385217153987,24.519751285302853,10.78881454509954,24.517271693977168,10.790984187509515,18.635816844011018,17.650873477128375,9.298467471327692e-4
05041000018,05,041,000018,106.96541406385579,54.460501596339746,3.0320682824064455,111.95180937149355,49.474106288701975,0.9793800211474576,108.73631766822255,52.689597991972974,0.9793800211474576,97.78858004886315,60.79312376685408,0.9793800211474576,111.07965662050096,42.515651887578514,112.94448844383179,36.72443394553066,94.58195437971933,66.75889909563931,1.0688752230479386
05041000019,05,041,000019,77,17,1,75,14,8,80,13,2,69,21,4,85,10,83,9,64,24,6
05041000020,05,041,000020,92,27,1,88,31,1,86,34,1,81,37,2,86,25,90,24,81,35,1
05041000021,05,041,000021,42,11,2,40,10,3,39,12,2,36,14,3,42,10,44,9,38,13,1
05043000001,05,043,000001,214.30309671149215,278.2217906781445,10.421288469619991,198.21177742076168,295.2574753017206,8.5274393718798,171.7030084844479,325.54754439345356,9.482041568823297,168.86351444584986,328.3908772560883,10.420008861607757,212.41692526182536,237.54242331709736,231.337501727056,223.34879194814377,159.39298934913668,329.3429202370073,13.260782508218046
05043000002,05,043,000002,635.7966143415687,199.7400247013289,14.83288674067513,625.9075906020385,205.67426084529927,17.798382641109832,599.2090433374434,241.27037725889875,10.879396882355678,569.549325963215,253.1351726246584,19.775884583659785,638.7634079792438,182.930284886724,652.6057052875533,167.11048563586445,560.6491613397297,251.1589684193488,23.731104758299754
05043000003,05,043,000003,239.64517934768017,207.1072590351307,20.029252464126557,222.63705366320056,224.12026013029808,19.026002190334715,212.63542852630465,240.13326122546542,18.013001095167358,191.6094263359699,258.14463718373685,16.02600219033472,243.65493016905566,192.1072590351307,261.6646809904312,171.09425793996334,182.5915498301148,263.162513689592,18.019501642751038
05043000004,05,043,000004,297.8386785276652,160.22058504149277,8.2039459735645,288.2603162756417,161.46837993023746,11.88064625381797,275.0825760536427,177.73226518110786,8.755840069807558,268.8329636856219,170.49484808601787,17.511680139615116,307.45570193482763,134.8809325554056,315.1957140467244,123.30957554269948,254.33010626460026,177.48966032597664,17.357035519059195
05043000005,05,043,000005,87.54226461847126,15.16009000044095,4.9550936924840725,86.44391587483743,18.358181103137337,1.7493102820953772,79.81536187457286,25.41558125724806,1.5374513077364027,77.1539207975616,26.21537230857421,2.962562871883062,88.53340182364357,15.941932333818379,86.2006953363318,19.58997474425117,75.83602077187648,27.09929797528497,2.1807205385056334
05043000006,05,043,000006,127.67179487179486,19.94871794871795,1.9948717948717947,129.66666666666666,17.953846153846154,0.9974358974358973,126.67435897435897,20.946153846153845,1.9948717948717947,116.7,27.92820512820513,1.9948717948717947,125.67692307692307,19.94871794871795,130.66410256410256,13.964102564102564,116.7,25.933333333333334,1.9948717948717947
05043000007,05,043,000007,15.261421278964624,4.037345896994946,0.014938358797978534,14.25768668926513,6.04854966609343,0.0037345896994946336,14.235279151068163,6.070957204290398,0.0037345896994946336,14.227809971669172,6.074691793989892,0.007469179398989267,15.265155868664118,4.041080486694441,16.253952099565634,3.0560188454924195,12.224075381969678,7.078426383689387,1.0037345896994947
05043000008,05,043,000008,146.70757709197426,42.86506233051942,8.074454162935039,145.7905461978014,44.685877905189535,6.2933772292917505,140.48043093106054,53.57801635973037,4.472561654621636,135.07096906175263,51.856547387627316,8.061207949259432,146.74731573300107,41.09723161055174,152.09054653393096,38.392500675897786,132.34636880658528,51.04548620285932,9.802546241875895
05043000009,05,043,000009,476.33710819941194,174.00466630294693,15.669740771019924,463.43503562218575,185.91024441391596,13.611927426268132,437.83602023429256,210.80272358150003,20.56939425910743,435.3559818340332,216.07384516619155,14.728022536047503,480.27031946934636,158.79119282436739,487.3691111163789,150.90837437875092,423.79583884394515,221.0910896616107,17.911278527883166
05043000010,05,043,000010,282,51,9,276,62,2,273,62,5,260,73,5,289,42,281,48.00000000000001,258,69,7
05043000011,05,043,000011,402.8665456934205,77.5667750703369,17.919102695735504,397.4174792319601,85.39524155631612,16.169531679982274,395.24098555333654,94.49101182203613,8.361051852107645,379.3405458019603,100.80082783100843,16.58163496762014,409.3017744897435,75.30232419797014,415.7731911784976,66.70527930986437,367.8614623344415,111.70177102501238,12.807768953134275
05043000012,05,043,000012,95.23148840688107,21.772874594864124,1.9523809523809523,98.1338818249813,18.83557716280229,2.963475442533034,90.3418100224383,24.69272001994515,1.9785589628521565,90.35053602592869,23.725255547245077,1.9611069558713536,98.1426078284717,16.804662179007728,98.1600598354525,14.834829219645973,86.42832211418599,29.591124407878333,0.9936424831712789
05043000013,05,043,000013,147.39661689241942,33.41198992601674,5.885612895222887,154.23475115775494,26.569180008516014,2.9497232160298115,151.31679040858714,32.43218832154843,3.86839317790858e-4,147.36991691704043,33.43030569535979,1.965052539737401,154.27644518792405,26.519682031287655,159.16297361104108,23.593337076083895,144.42486935317584,36.38431772423702,2.940565331358286
05043000014,05,043,000014,151.89391073819894,74.33963342196913,2.994102608263045,151.80087739773234,74.38615009220244,3.033974039891594,146.77748019093679,79.45606396923128,3.0073930854725615,147.80874058671492,77.40018841627976,4.025363004041185,164.86835537400546,51.29845865675726,163.8902568870654,50.28048873818864,140.7892749744107,83.43491030303916,3.0073930854725615
05043000015,05,043,000015,53.17398945518453,15.731107205623902,1.2952548330404219,44.17398945518453,22.878734622144112,2,47.026362038664324,23.026362038664324,0.14762741652021089,42.804920913884004,26.100175746924428,1.147627416520211,51.54305799648506,14.066783831282953,50.616871704745165,15.845342706502636,38.87873462214411,27.95254833040422,2.295254833040422
05043000016,05,043,000016,254.0297193175564,160.12768299394605,9.88442487616951,258.97193175564115,160.12768299394605,4.942212438084755,249.08750687947165,170.01210787011559,5.930654925701706,231.29554210236654,180.88497523390203,5.930654925701706,263.9141441937259,135.41662080352228,269.84479911942765,126.52063841496972,233.27242707760044,179.8965327462851,5.930654925701706
