GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOMCM,G16PREGSTE,G16PREIHED,G16PRECCAS,G16PREIKAH,G16USSRBOO,G16USSDELD,G16USSLGIL,G16USSOWRI
05119000064,05,119,000064,1217.303686126487,764.9324787479366,50.600061144327356,22.83257218073198,10.916692447706916,1.9888402513038952,1.9850265235709375,2.9778575960008196,1323.4584294579588,734.1966665076728,28.77748181082357,0.0019068638664788717
05119000065,05,119,000065,307,468,30.999999999999996,16,5,3,8,2,346,457,29,0
05119000066,05,119,000066,628.8726114620708,665.8651180186633,43.99108887810989,26.99453181156743,8.998177270522477,0.9997974745024975,3.99918989800999,3.99918989800999,685.8610675087133,660.8661306461509,43.99108887810989,0
05119000067,05,119,000067,503,804,71,30,18,4,3,4,536,837,60,0
05119000068,05,119,000068,1047.8237024114421,698.2024032334001,48.40884997756276,42.172896007700594,15.085130281770606,9.011362274193607,3.015783578419073,5.022952505989191,1139.680503033328,701.9372028461764,35.23142931106654,2.9980931361335212
05119000069,05,119,000069,813,687,29,21,7,2,4,1,928,636,19,1
05119000070,05,119,000070,490,474,33,17,3,4,6,1,554,455,25,0
05119000071,05,119,000071,979,848,65,41,13,4,8,5,1102,813,48,2
05119000072,05,119,000072,272,535,34,10,12,4,0,2,303,524,30,1
05119000073,05,119,000073,611.6877362895998,667.1416007165095,51.375042750162436,24.745516827190706,8.904718744351708,4.918072251740899,1.9756919317046984,1.9615868800241334,711.5307040990899,624.5725413489348,29.663589078931604,0.021157577520847383
05119000074,05,119,000074,386,549,26.999999999999996,17,9,4,5,1,448,525,26.999999999999996,1
05119000075,05,119,000075,370,770,47,23,21,2,7,1,416,768,48,1
05119000076,05,119,000076,457,640,48,31,16,2,2,3,484,660,43,1
05119000077,05,119,000077,724.5804993771955,792.6140613247251,48.350036476806046,31.13207960656754,9.829455735414724,3.2819550228924883,4.0942391119842405,0.8191213112845603,819.5343015975922,762.3872520290715,35.2290536074289,0.8177538668459986
05119000078,05,119,000078,642.7027491989331,808.3126842472797,75.79966023736259,42.09293709528953,12.735439475282863,8.339923221812787,4.094776730051834,1.2492488250766396,715.0167767980791,826.222616903485,49.538306791846324,0
05119000079,05,119,000079,349,955,33,12,9,4,4,4,375,933,39,0
05119000080,05,119,000080,369,1384,27,18,14,10,1,0,426,1341,31.000000000000004,0
05119000081,05,119,000081,515.7711628214188,886.678496492893,20.99148040777717,10.995212649929808,8.99652733477891,5.997533360140987,4.997679289788821,0.9999677176358805,520.7728197661377,889.6729445761823,29.988121389839794,0
05119000082,05,119,000082,199.9911456350425,987.4794155639714,15.206700064644927,5.036558052234152,8.171313502045747,4.075969417667978,1.1168065633926405,4.036660644805499,236.5942693812136,950.4470993785769,24.689838250460536,0.07810896441323319
05119000083,05,119,000083,194.03104810561865,1332.2297990707536,19.11274240091256,8.00005464770524,10.091960201523442,4.003630927456224,2.01983348174613,6.001842787580732,230.1069696959679,1302.1340986463636,32.165984356586726,1.0063131372694614
05119000084,05,119,000084,104,1340,14,4,11,7,3,3,159,1280,21,0
05119000085,05,119,000085,162.42892358258013,1086.658997534922,17.097781429745275,2.8496302382908794,14.248151191454395,6.649137222678718,1.8997534921939194,4.749383730484799,227.0205423171734,1009.7189811010682,30.39605587510271,0
05119000086,05,119,000086,128.5395252199887,672.1559163372425,16.058928096492682,9.395736390935397,10.402967431900688,3.122677644694698,0.07027589796980739,5.087743146878104,165.02641682711652,641.9812438481595,23.28299716532283,2.0489896774105554
05119000087,05,119,000087,367.7574180114524,661.5689744924518,47.325351379489845,11.831337844872461,14.789172306090578,4.9297241020301925,4.9297241020301925,4.9297241020301925,383.53253513794897,661.5689744924518,53.24102030192608,0.9859448204060385
05119000088,05,119,000088,645,747,52,31,13,3,7,4,705,761,42,0
05119000089,05,119,000089,391,700,46,19,19,3,1,4,428,685,61,0
05119000090,05,119,000090,484.29473684210524,773.2771929824561,53.810526315789474,18.933333333333334,8.968421052631578,4.982456140350878,2.9894736842105263,3.9859649122807017,626.7929824561403,724.4491228070176,19.92982456140351,0.9964912280701754
05119000091,05,119,000091,416.6980729419111,755.6040675432637,57.5179240113402,18.795656460727706,18.871860965262524,1.0039541225656654,1.0090325413582093,1.014112929172613,485.831599676662,754.6915538379511,36.826131775441766,0.9937907215743784
05119000092,05,119,000092,342,681,46,13,11,1,2,1,398,663,30,2
05119000093,05,119,000093,443,803,56,16,10,2,1,2,488,784,52,2
05119000094,05,119,000094,264,550,34,11,9,2,3,2,317,532,26,1
05119000095,05,119,000095,494,923,60,18,10,2,7,5,580,891,42,0
05119000096,05,119,000096,255,413,22,11,4,3,2,0,280,400,19,1
05119000097,05,119,000097,241.70305676855895,603.2751091703057,21.61572052401747,12.77292576419214,10.807860262008735,2.947598253275109,0,0.982532751091703,256.4410480349345,593.4497816593887,29.475982532751093,1.965065502183406
05119000098,05,119,000098,76,945,11,2,9,7,1,2,118,907,21,0
05119000099,05,119,000099,162,675,21,11,12,3,2,1,187,656,24,5
05119000100,05,119,000100,50,402,6,2,4,2,2,2,72,376,14,1
05119000101,05,119,000101,160.53063063063064,589.2531531531532,17.302702702702703,0.9612612612612612,13.457657657657657,0.9612612612612612,2.883783783783784,0.9612612612612612,174.94954954954954,572.9117117117117,25.954054054054055,0.9612612612612612
05119000102,05,119,000102,180.26576576576576,774.3288288288288,20.56756756756757,4.031531531531532,19.44144144144144,4.031531531531532,4.094594594594595,3.0315315315315314,187.73873873873873,772.7927927927927,31.85135135135135,1.0315315315315314
05119000103,05,119,000103,90,911,10,4,4,2,4,5,120,862,28,1
05119000104,05,119,000104,178.98082068870835,1280.8627447052256,11.998714236114527,4.9994642650477195,13.998499942133614,4.9994642650477195,1.9997857060190878,4.9994642650477195,214.97696339705195,1237.8673520258153,39.995714120381756,0
05119000105,05,119,000105,154.50315382011388,852.732355115616,10.756499179056641,1.95602908316522,8.801220124824614,3.9115224313781596,5.866694338619731,1.95602908316522,185.79490468317732,799.9294273932769,35.20316614745116,3.910986696425879
05119000106,05,119,000106,433.93178751911677,648.1368114590018,43.342620145077426,16.94603430149755,15.56468485261269,4.777168879606246,2.004390295306979,2.0321508230917216,512.1964665835139,634.5338993251769,23.195366086295753,0.9723565585967467
05119000107,05,119,000107,382,602,46,19,6,1,0,0,451,592,17,2
05119000108,05,119,000108,378,583,37,14,15,4,0,0,447,564,23,3
05119000109,05,119,000109,443,1597,78,20,31,2,2,1,523,1577,66,1
05119000110,05,119,000110,262.65468913857325,405.43423829860393,29.950761887680084,7.001085367792035,9.985263863982253,0.008382840444454991,0.99919701363378155,0.003353136177781996,285.6999300395281,396.44649488016654,30.90972126718048,0.9975204455448906
05119000111,05,119,000111,458,1222,76,43,26,3,5,4,539,1208,74,2
05119000112,05,119,000112,132,518,43,9,16,0,1,2,161,511,45,0
05119000113,05,119,000113,172.64371148967018,895.4356650960493,39.1275824574121,8.040594418267489,31.09278724175426,1.0057992026096412,2.0086988039144615,1.0028996013048206,177.77999275099674,901.3776730699528,58.136281261326566,0
05119000114,05,119,000114,221.35628851032982,837.5643349039507,43.87241754258789,13.959405581732511,31.90721275824574,1.9942007973903588,2.991301196085538,0.9971003986951794,268.22000724900323,817.622326930047,46.863718738673434,0
05119000115,05,119,000115,73,963,13,14,19,3,2,1,115,905,34,5
05119000116,05,119,000116,22,684,0,3,5,0,3,3,53,637,14,1
05119000117,05,119,000117,33,957,3,5,12,4,3,4,84,883,26,2
05119000118,05,119,000118,105,930,23,6,25,3,1,4,139,906,36,1
05119000119,05,119,000119,48,934,8,1,7,4,2,2,93,858,24,4
05119000120,05,119,000120,58,929,14,4,7,5,2,2,116,847,29,1
05119000121,05,119,000121,118,830,11,3,13,3,5,3,149,788,31,0
05119000122,05,119,000122,27.08688500106678,745.8261702581609,6.221787924045231,3.1108939620226157,10.15099210582462,1.9944186046511627,2.024235118412631,1.9944186046511627,66.58764241519096,685.4867313846811,23.83030936633241,0
05119000123,05,119,000123,94.80068049798496,715.8309272805975,10.314903995483839,4.5634025595019665,6.287065699377458,8.46711794641765,1.5580381398754917,6.190781086293142,128.52140868241045,687.2811885157985,22.253610238007866,0.18631073660441255
05119000124,05,119,000124,133.52291099588743,830.8720179016198,12.726290418370212,5.454609726020045,2.753762189539048,4.544029835079601,5.449828921948195,1.8221548350796015,159.9639081937744,796.2095817502444,21.851126684896215,1.8145833333333332
05119000125,05,119,000125,262.82511467889907,641.177752293578,7.701834862385321,3.8509174311926606,5.776376146788991,0,0.9627293577981652,0,250.30963302752292,624.8113532110092,28.881880733944953,0
05119000126,05,119,000126,459,237,14,3,2,3,1,3,403,286,25,0
05119000127,05,119,000127,752,530,30,8,13,11,3,7,679,604,55,1
05119000128,05,119,000128,61,1170,16,7,11,8,2,2,124,1094,26,0
05119000129,05,119,000129,137.55742040084021,355.99528718853475,7.059753003660445,1.0284504417564206,3.058753444079068,0.01859212888711733,1.991197871849331,0.012200721017665209,121.72264882120665,355.90725548554633,20.035751487647758,0.9992719362852627
05119000130,05,119,000130,5.369125009369962,425.8455767560202,1.0223112570317199,1.1133222714784243,3.092623983116487,0.001432798342517707,0.031379303152251854,0,19.724292390375037,401.45577076857774,6.184358815660061,0.9903672549902902
05119000131,05,119,000131,95.27743448946437,489.1563131520954,1.9644831853497806,3.9289663706995612,4.911207963374451,0.9822415926748903,0.9822415926748903,0,102.1531256381886,464.6002733352231,7.8579327413991225,0.9822415926748903
05119000132,05,119,000132,135.76584890573903,353.55596588593636,8.485354362127802,0.9428205605636971,0.942819409953242,1.885633066854208,1.1506104551776228e-6,3.835368183925409e-6,134.82299305978805,336.58531929464533,16.027893916744183,0.942815574585058
05119000133,05,119,000133,38.82617813871233,377.91908378219307,1.8905190735602417,0.9268478108199146,2.653923028373213,1.760435433552055,0.013322884012539185,0.8568761667703796,50.04214838681566,361.00512256925356,7.245154242252781,0.03000299201191744
05119000134,05,119,000134,24,440,4,1,8,1,1,2,47,404,13,1
05119000135,05,119,000135,11.095642264458137,329.7264105259207,1.0432499773837245,3.9304464474669265,3.9629087398893703,0.003002724970052762,0.9807926980452746,0,27.617326202317866,308.9729537539913,8.05398634176524,0.010278380255881183
05119000136,05,119,000136,819,619,48,28,11,6,8,6,874,616,43,0
05119000137,05,119,000137,894.3560593308381,790.9532897944393,58.12130761480106,35.546453975729,11.73761702207165,2.40309563147078,2.104600039098221,0.03841311997586656,1018.556887141786,729.8654148554447,36.66487807435307,3.1394263640849918
05121000001,05,121,000001,20.41441849920653,5.088642031285423,0.029925187032418952,0,0,0,0.029925187032418952,0,17.419088642031287,6.100385400136024,2.013511675357062,0
05121000002,05,121,000002,32.24578313253012,17.465060240963854,1,0,0.03855421686746988,0.03855421686746988,0.03855421686746988,0,24.551807228915663,23.734939759036145,2.424096385542169,0
05121000003,05,121,000003,23.93617021276596,0,0,0,0,0,0,0,20.106382978723403,3.829787234042553,0,0
05121000004,05,121,000004,185.03194888178913,47.44408945686901,6.642172523961661,1.8977635782747604,2.8466453674121404,0.9488817891373802,1.8977635782747604,0,174.59424920127796,62.62619808306709,4.744408945686901,0
05121000005,05,121,000005,87.95294941852319,34.97439400308253,5.997015552753258,0.009836065573770491,0,0,0.9978632478632479,0,79.97987950119098,38.95928961748634,7.992742048479753,0
05121000006,05,121,000006,77.2219451371571,17.820448877805486,2.970074812967581,0,0,0,2.970074812967581,0,72.2718204488778,20.790523690773068,4.950124688279302,0
05121000007,05,121,000007,91.39354838709677,32.49032258064516,4.070967741935484,0.2129032258064516,2,3.0000000000000004,0.14193548387096774,1,85.18064516129033,37.774193548387096,5.283870967741936,0
05121000008,05,121,000008,228.972972972973,57.24324324324325,5.724324324324325,3.8162162162162163,0,2.8621621621621625,2.8621621621621625,0.9540540540540541,219.43243243243245,67.73783783783784,8.586486486486487,0
05121000009,05,121,000009,59,10,3,0,3,2,0,1,52,18,6,0
05121000010,05,121,000010,37,13.000000000000002,0,4,0,1,0,1,36,16,0,1
05121000011,05,121,000011,147.4455691776597,49.812692289749904,6.973776920564986,1.992507691589996,2.988761537384994,0.996253845794998,2.988761537384994,0,126.52423841596475,61.76773843928988,13.947553841129972,0
05121000012,05,121,000012,142.23649876010944,29.410618588559842,5.033149171270718,0.002728512960436562,1.0165067496777793,1.0081855388813097,1.0248279604742487,1.011049723756906,130.14032244691836,38.537351231976366,4.043927551197305,1
05121000013,05,121,000013,48.59724279564453,27.769853026082593,0.9917804652172355,0,0,0.9917804652172355,0,0,40.662999073906654,31.736974886951536,3.967121860868942,0
05121000014,05,121,000014,112.69167803547067,28.92087312414734,0,0.9972714870395635,1.994542974079127,2.9918144611186905,0.9972714870395635,0,97.73260572987722,38.893587994542976,7.978171896316508,0
05121000015,05,121,000015,219.4920127795527,38.63897763578275,5.0894568690095845,3.02555910543131,2.038338658146965,1.012779552715655,7.02555910543131,2,193.3514376996805,57.843450479233226,20.063897763578275,2
05121000016,05,121,000016,155.7542168674699,36.53493975903614,0,0,0.9614457831325302,0.9614457831325302,0.9614457831325302,0,138.44819277108434,43.265060240963855,10.57590361445783,0
05121000017,05,121,000017,272.39354838709676,56.49032258064516,9.070967741935483,4.212903225806452,0,4,4.141935483870967,2,246.18064516129033,78.7741935483871,17.283870967741937,0
05121000018,05,121,000018,56.71133992147007,18.648813937643553,3.5116754815118116,3.126921357529238,0.19912812397360485,0.08640274359422787,0.15091019660157637,0.012016021361815754,59.09446030012025,17.50564125946568,3.5233838190240965,0
05121000019,05,121,000019,288,69,11,5,1,3,6,0,269,89,22,0
05121000020,05,121,000020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05121000021,05,121,000021,86,18,3,1,0,0,0,2,77,28,3,1
05121000022,05,121,000022,28.99999938359239,2.9999999362336953,1.9999999574891303,0.9999999787445651,0,0,0.9999999787445651,0,23.999999489869563,8.999999808701086,3.9999999149782606,0
05121000023,05,121,000023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05121000024,05,121,000024,65.21290322580646,18.019354838709678,0.8580645161290322,2.574193548387097,0,0,1.7161290322580645,0,62.63870967741936,21.451612903225804,3.432258064516129,0
05121000025,05,121,000025,19,5,2,0,0,0,0,0,18,6,1,0
05121000026,05,121,000026,418.2762677475469,192.74891007433115,34.39721842519801,12.090791498339803,8.137397663643291,2.073395173018514,7.101114494623226,4.033492227351002,423.9915195333788,200.1024914355662,43.55821848523199,0.014018691588785047
05121000027,05,121,000027,375.72857163234994,178.18328819748547,29.85522705575825,5.973123356657293,8.958646062233118,2.9896785965871113,2.9938344875983978,5.96481157463472,360.7926463224482,193.12960323491538,45.77039568530862,3.975155752752718
05121000028,05,121,000028,578.1234761085916,238.25832008694232,39.01374386022308,8.010667139577038,9.024024614806017,2.026714950457959,10.01114772760187,2.9963484882983935,594.9308033885542,241.4120747498395,39.07495737256704,0
05121000029,05,121,000029,509.7104605372035,140.85996336461997,19.76916590726002,5.049121682400573,6.795819509784864,3.9999850323269905,5.959644999843451,1.039277634300014,495.83257162091667,159.68341330258878,26.685509393636835,0.010825555658496884
05123000001,05,123,000001,0.5251385055889469,1.1705601325697754,0.014668673340473379,0.005867469336189351,0.0029337346680946754,0.0029337346680946754,0.011734938672378702,0.0029337346680946754,0.5280722402570416,1.0004035218202842,0.04693975468951481,0
05123000002,05,123,000002,3.414906339204139,7.611997929287439,0.0953884452291659,0.03815537809166636,0.01907768904583318,0.01907768904583318,0.07631075618333272,0.01907768904583318,3.4339840282499723,6.505491964629114,0.30524302473333087,0
05123000003,05,123,000003,5.156439814642015,11.4939636091741,0.14403463169391104,0.057613852677564414,0.028806926338782207,0.028806926338782207,0.11522770535512883,0.028806926338782207,5.185246740980797,9.823161881524733,0.4609108214205153,0
05123000004,05,123,000004,156.82274610979567,349.5657860212764,4.380523634351834,1.7522094537407338,0.8761047268703669,0.8761047268703669,3.5044189074814676,0.8761047268703669,157.69885083666605,298.7517118627951,14.01767562992587,0
05123000005,05,123,000005,13.251944969296176,29.311061643835618,0.3724196976854039,0.145,0.0725,0.07580656589513463,0.29330656589513465,0.07911313179026924,13.337671232876712,25.039930325932925,1.1930656589513462,0
05123000006,05,123,000006,78.4873464100911,47.839906383293624,1.4949970744779257,0,0,0,0.7474985372389629,0.7474985372389629,72.5073581121794,46.3449093088157,0.7474985372389629,0
05123000007,05,123,000007,26.039773820538734,15.871862138233134,0.4959956918197854,0,0,0,0.2479978459098927,0.2479978459098927,24.055791053259593,15.375866446413347,0.2479978459098927,0
05123000009,05,123,000009,20.780623378106686,13.047011839567121,0.7452978227472815,0.10984848484848485,0.10984848484848485,0.22595106420516453,0.17520028435010393,0.23637862128254117,20.42467429271407,11.872030105278892,1.1860665689818877,0
05123000010,05,123,000010,9.568465676131986,13.450796617424196,0.34675630091957244,0,0,0.11515223853681983,0.11558543363985747,0.2307376721766773,10.035139361721793,11.129990847463255,1.1541215559864242,0
05123000011,05,123,000011,36.98166199163615,51.67646608174933,1.3363003260540038,0,2.812185300537818e-4,0.44571466054805503,0.4454334420180013,0.8911481025660564,38.76367697823821,42.7677972413893,4.454334420180013,0
05123000013,05,123,000013,38.01776375063082,40.63482432359755,0.97763693477024,0.030935808197989172,0,0.322731559290294,0.3722826905537304,0.6486105375470407,38.61029445657059,34.0666168642661,3.5400902845825533,0
05123000014,05,123,000014,19.362629589410954,148.17381563791,2.060999377979084,0.006031440996902944,0,2.2931540577722176e-4,0.696046954155049,0.6872291080654719,28.833578948663238,120.01465548288228,4.180214707051855,0
05123000015,05,123,000015,8.28254536421476,65.82318825217689,0.9164263383222313,0.001791010295504853,0,0,0.3081619615506677,0.3054754461074104,12.516217362626389,53.29959046692081,1.8498672744517588,0
05123000016,05,123,000016,81.21969696969697,26.310606060606062,2.859848484848485,0.571969696969697,0.571969696969697,0.8579545454545454,0.571969696969697,0.571969696969697,77.7878787878788,27.454545454545453,2.859848484848485,0
05123000017,05,123,000017,182.05590007204933,60.564635476764636,6.395581907921799,1.2773079099660327,1.2908714471034863,1.9091800963803225,1.2863502680576684,1.2908714471034863,174.43274322366548,62.99717946245963,6.41366662410507,0.004521179045817835
05123000018,05,123,000018,261.7339188505981,59.17146847801316,0,0.7260302880737811,0,0,1.0890454321106717,0,244.30919193682735,59.534483622050054,6.89728773670092,0
05123000019,05,123,000019,309.98238340323076,74.85605203981522,0.1473783656117147,0.8485573239610911,0,0.04912612187057157,1.3219621078122081,0.09825224374114314,289.81351211564686,74.29780826438434,8.552555796336081,0
05123000020,05,123,000020,4.149445208070428,2.8156949626192187,0.040416674104582086,0.026944449403054724,0.026944449403054724,0,0.05388889880610945,0.040416674104582086,3.704861792920024,2.667500490902418,0.22902781992596516,0
05123000021,05,123,000021,82.28124119838986,55.833699384621696,0.8014406610232779,0.5342937740155186,0.5342937740155186,0,1.0685875480310372,0.8014406610232779,73.46539392713382,52.895083627536344,4.541497079131909,0
05123000022,05,123,000022,115.1079899665724,38.76085376425397,1.7618569892842715,0.5872856630947572,0,0,0.5872856630947572,0.5872856630947572,103.36227670467727,43.45913906901203,5.872856630947572,0
05123000023,05,123,000023,80.29976820095779,27.039717863587825,1.2290780847085374,0.4096926949028459,0,0,0.4096926949028459,0.4096926949028459,72.10591430290087,30.317259422810594,4.096926949028458,0
05123000024,05,123,000024,2.958333333333333,0.9583333333333333,0.10416666666666666,0.020833333333333332,0.020833333333333332,0.03125,0.020833333333333332,0.020833333333333332,2.833333333333333,1,0.10416666666666666,0
05123000025,05,123,000025,137.0527076803839,33.703260482761955,0.05397130079295802,0.38088968435696047,0.02557856001154202,0.0029911377290643797,0.5836691384840689,0.031246958688915666,128.1017033380598,33.67096311047674,3.6553004642488762,0.006473109198074285
05123000026,05,123,000026,61.30088070591501,97.30962620566966,1.0778276674834257e-5,0.9730252332134094,0.9730575680434339,1.9460720229801685,1.9461366926402175,5.389138337417128e-5,59.35511047468174,84.65943591176135,3.8922302721737356,1.0778276674834257e-5
05123000027,05,123,000027,221.5693135935397,150.35060565275907,2.15814266487214,1.4387617765814267,1.4387617765814267,0,2.8775235531628534,2.15814266487214,197.82974427994617,142.43741588156124,12.229475100942127,0
05123000028,05,123,000028,45.87757437070938,21.37871853546911,0.6933638443935927,0.11556064073226545,0.11556064073226545,0.34668192219679633,0.5778032036613272,0.34668192219679633,43.566361556064074,20.800915331807783,0.8089244851258581,0.11556064073226545
05123000029,05,123,000029,10.395218245117881,4.844119333367274,0.15710657297407377,0.026184428829012295,0.026184428829012295,0.07855328648703688,0.13092214414506148,0.07855328648703688,9.871529668537637,4.713197189222213,0.18329100180308605,0.026184428829012295
05123000030,05,123,000030,31.577616961141512,14.715010422698187,0.4772435812766979,0.07954059687944966,0.07954059687944966,0.23862179063834896,0.3977029843972482,0.23862179063834896,29.98680502355252,14.317307438300936,0.5567841781561476,0.07954059687944966
05123000031,05,123,000031,93.38872085781384,43.518673447595866,1.4114164361382444,0.23523607268970737,0.23523607268970737,0.7057082180691222,1.176180363448537,0.7057082180691222,88.68399940401969,42.34249308414733,1.6466525088279516,0.23523607268970737
05123000032,05,123,000032,215.76086956521738,100.54347826086956,3.260869565217391,0.5434782608695652,0.5434782608695652,1.6304347826086956,2.717391304347826,1.6304347826086956,204.8913043478261,97.82608695652173,3.8043478260869565,0.5434782608695652
05123000033,05,123,000033,38.28943971704656,21.71720268613301,0.7358964343748867,1.855701589630008e-4,0,0.7353397238979977,1.4706794477959955,0.7353397238979977,40.12481990424814,19.514894917618278,1.1043085769597376,0
05123000034,05,123,000034,65.2894675002809,37.04355898812481,1.2547143359098505,5.869585350847938e-4,5.453502382827375e-4,1.2547143359098505,2.5092622386324925,1.2546311193162463,68.42131246437391,33.28406559799927,1.8827416789934648,0
05123000035,05,123,000035,19.17689529831685,468.058296355215,0.7102553814191427,0,2.130766144257428,1.4205107628382854,5.6820430513531415,3.5512769070957133,37.64353521521456,411.23786584168363,8.523064577029713,0.7102553814191427
05123000038,05,123,000038,8.266341203899294,178.3184089877795,0.3000641537185686,0.06584362139917696,0.7685052183573519,0.5013628753383718,2.2688259869501946,1.2698680936957236,14.652371340499773,157.21039603185778,3.5020044125240575,0.23422053231939163
05123000040,05,123,000040,2.6222222222222227,32.355555555555554,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.044444444444444446,0.5333333333333334,0.13333333333333336,3.022222222222222,29.15555555555556,0.9333333333333335,0
05123000041,05,123,000041,24.279835390946502,299.5884773662551,0.823045267489712,0.823045267489712,0.823045267489712,0.411522633744856,4.938271604938271,1.2345679012345678,27.983539094650208,269.9588477366255,8.641975308641975,0
05123000043,05,123,000043,9.954732510288066,122.83127572016461,0.3374485596707819,0.3374485596707819,0.3374485596707819,0.16872427983539096,2.0246913580246915,0.5061728395061729,11.473251028806585,110.68312757201646,3.54320987654321,0
05123000045,05,123,000045,1.165432098765432,14.380246913580246,0.03950617283950617,0.03950617283950617,0.03950617283950617,0.019753086419753086,0.23703703703703705,0.05925925925925926,1.34320987654321,12.958024691358025,0.4148148148148148,0
05123000049,05,123,000049,70.62246738464232,123.16893441905262,3.388372296646528,0.8375448734786797,0.4451098852990106,0.6149899308291743,1.2971368531652219,0.47144733385868137,78.51198669118291,107.92984852464758,4.085001313370108,0.39243498817966904
05123000050,05,123,000050,7.487715083498609,85.28255594417466,0.24280978197426903,0.23676649796947513,0.23374485596707817,0.11687242798353908,1.4054907778048662,0.35363892595301427,8.479134095302522,76.89191426537903,2.4845374076782907,0
05123000052,05,123,000052,103.9225299177063,182.3364298402291,4.946834778040452,1.2302548531096327,0.6560546361964802,0.9001313370107695,1.937108047985962,0.6980299448384555,115.40602731226345,159.8637190739812,6.050331532700165,0.5721040189125295
05123000053,05,123,000053,184.8517762436174,278.40312018655953,8.843314134806365,2.073109918128881,1.0780420280299579,1.5459423523897642,2.61213093214386,1.0780420280299579,204.9845871695119,243.06542399216164,9.406042045373068,1.0424816832023716
05123000055,05,123,000055,5.875720164609054,72.50041152263374,0.1991769547325103,0.1991769547325103,0.1991769547325103,0.09958847736625515,1.1950617283950618,0.29876543209876544,6.77201646090535,65.33004115226338,2.091358024691358,0
05123000056,05,123,000056,70.42875111549486,102.76907017073593,1.6204428481844884,0.24540775228272668,0.9077302597528384,0.0070921985815602835,0.7043733599921609,0.9077302597528384,70.95337835659427,96.96965085135484,2.622718120570759,0.23047866422898972
05123000057,05,123,000057,4.091776623307469,17.643654302703737,0.14531372194209077,0.02404373298157405,0.09932890408423566,0.08625571354080214,0.2248041892553383,0.1495190181526767,4.599985708307759,15.684137205929241,0.42135934931851665,0.025095057034220533
05123000065,05,123,000065,46.11042119994267,70.42893101087134,1.1053868095876669,0.15791240136966667,0.6316496054786667,0,0.47373720410900005,0.6316496054786667,46.58415840405168,66.48112097662968,1.7370364150663333,0.15791240136966667
05123000066,05,123,000066,173.39980245246286,264.7656993688104,4.157635414297265,0.5940895005143004,2.3748713681029443,7.433169771286889e-4,1.781277412240063,2.3748713681029443,175.177611052143,249.92684156154115,6.53201123774879,0.5935939558628813
051230026-2,05,123,0026-2,4.754447939187682,50.30524397278038,0.10613841555962383,0.10269493139564405,0.19394968424735506,0.15264611777884854,0.7516165288320649,0.26567150166643194,5.832113671070071,44.79518600258315,1.267979806948268,0.03041825095057034
05125000001,05,125,000001,1696.7119569119143,434.75402080575213,54.5221450352719,26.772219481554988,13.084334471288047,3.0734265414294097,8.289342993774182,4.144671496887091,1536.0786400225843,575.3232045961604,101.2226414932484,0.9777060721619243
05125000002,05,125,000002,1518.7746632175815,535.7543628497241,41.74672556791213,7.953085568194522,8.945537976613382,1.988936354953236,2.9824399837051665,8.945537976613382,1478.0289780245369,587.4354448322437,37.77262477111648,8.418163284878501e-5
05125000003,05,125,000003,954.3832820002195,184.0376178175512,31.091556364932632,13.392494500441565,5.981428683500559,6.634981247925148,3.8024051556287954,5.684144451659632,810.9691127060673,263.0673922039269,122.19332365413672,1.9527502872872573
05125000004,05,125,000004,755.6772246313755,455.15783230711133,49.120445037881915,26.067123730362173,7.038141077199062,4.01636886364155,3.0163425813171156,6.02016392122172,734.5546247103089,494.31597069728593,69.18179048433265,1.0054307521874553
05125000005,05,125,000005,1016.6759996717124,342.08659984232276,45.81172663361529,22.413920750940513,8.780816322370962,7.788397341102369,3.8964514975433544,1.9603900318239842,989.3063398198464,398.6843506407592,64.32031377070645,0.9725960691483186
05125000006,05,125,000006,1237.7508547755947,437.96296920271436,43.658598548394444,22.71813419086847,6.729708296221262,0.9735455161373011,5.706276994513801,2.878511701050455,1165.6431265493864,506.36291040796584,67.37769108404632,0.007838934494897714
05125000007,05,125,000007,672.7169998920548,156.1489094639952,32.40826422837636,7.856548903848815,5.892411677886612,1.9641372259622039,0.9820686129811019,2.946205838943306,599.0618539184721,233.73232988950224,39.282744519244076,0.9820686129811019
05125000008,05,125,000008,302.8737952934587,65.57932062143858,9.49873624769654,1.106049759609519,1.0666102388467404,2.038439248774369,1.047429022926511,1.1028936375183402,288.2473133474847,82.50380342803646,12.362665821643409,0.9844470740835964
05125000009,05,125,000009,1185.34214002642,255.3117569352708,39.36988110964333,14.084544253632762,7.105680317040951,2.0422721268163806,9.04227212681638,1.0634081902245707,1053.0951122853369,374.29458388375167,72.66578599735799,1
05125000010,05,125,000010,828.0181642338902,153.58401433370545,20.98663549901565,5.723627863367905,4.76968988613992,5.723627863367905,2.8618139316839524,4.76968988613992,736.4401184200037,246.1159981248199,37.20358111189138,0.9539379772279841
05125000011,05,125,000011,1034.2109175789183,548.5314826741045,66.44307026887148,19.132027624630286,11.734784664077795,10.986128626491187,6.950565742488582,10.171142284051612,898.491532308192,657.5962912080131,115.02459890153983,2.915002858485976
