GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08041041311,08,041,041311,433,1022,43,8,407,1048,38,413,1059,17,4,416,1048,20,399.99999999999994,991,49.99999999999999,10
08041041312,08,041,041312,461.7821835958718,987.6596958174905,40.08066268332428,8.021998913633894,426.7210755024443,1012.6792504073873,43.11977186311787,419.7210755024443,1045.7012493210211,17.063552417164583,1.029331884845193,432.71129820749593,1009.6816947311244,39.11243889190657,415.67952199891363,959.5912547528517,52.136882129277566,17.03422053231939
08041041313,08,041,041313,338,799,33,13,307,820,44,305,832,26,4,323,797,36,299,779,57,11
08041041314,08,041,041314,321,849,26,6,296,864,25,310,863,15,3,296,860,22,291,820,43,6
08041041315,08,041,041315,292.6620089685718,760.0442093543944,29.263349254352175,7.082296641985056,259.02009516108836,786.3898552507317,29.32918656794022,272.0036358326914,787.5544485347017,17.197511940764134,3.0329186567940223,270.0694731462794,776.2581806235556,23.378564553131255,268.03655448948535,735.6162668160721,32.378564553131255,14.065837313588045
08041041316,08,041,041316,261.27798112757694,793.4460747174656,31.7648578407343,7.241534054968727,245.39235625935828,813.5265860691219,27.40894865398424,258.55337896267076,815.1304212065437,14.563579461593696,2.1610227033124847,263.6741459901551,798.888887151575,17.64409081324994,246.627498418624,775.3189157942783,35.28818162649988,6.603835137421817
08041041317,08,041,041317,446,1066,22,13,403,1086,45,406,1106,17,4,423,1077,27,393,1029,52,7
08041041318,08,041,041318,304.23249628204104,804.4262176958794,19.180068195643535,6.003866196144358,282.5360391028858,806.8625293057718,34.49781864758562,286.0914574136523,821.749494670576,14.045336795179704,3.907203915979756,289.4314230039098,815.0277652051296,16.265238146748302,263.86106346834384,776.6664305682675,31.87059300977331,14.50767353353517
08041041319,08,041,041319,351.32318428335003,695.9269824726266,16.934887582210568,5.356036863111689,311.70875497892695,717.6261347660502,21.316552515737897,311.75653494807676,727.1546641884761,12.714615053746535,2.1101362642320174,315.1698454512243,709.0779947724133,24.078275899427695,312.3065446300303,670.2167300249522,24.347263241199844,4.543057338590617
08041041320,08,041,041320,277,889,25,2,244,903,31,248,916,17,1,251,889,25,239,867,34,7
08041041321,08,041,041321,305,1003,35,7,277,1021,37,277,1032,24,3,284,1017,22,281,961,46,7
08041041322,08,041,041322,219.6505662904704,785.8802660448777,17.23858658707396,6.759769909523668,193.0105005503343,804.1470970618846,21.485056033332345,199.86337370271497,792.4671299319526,24.552380101359958,5.899835649659763,200.49720008706902,785.8004632652859,26.391952790475344,190.25779174829387,752.701942418348,32.45139399931854,5.979638429251478
08041041401,08,041,041401,297.6338783802752,528.9374242747672,28.543888620701107,9.502851517717795,274.2943885449692,544.5056499995281,32.86161448077708,287.26041487703264,535.0027984818104,23.3555507751004,6.042888891331028,290.6657703081184,531.5524724193002,25.95453797983908,283.74263286738596,507.329521846634,38.03067919862448,6.071798582960984
08041041402,08,041,041402,482.7007600258621,685.3087149327724,43.926433461581546,11.051104129189966,451.34132649886203,708.7746602094196,48.47624853399214,468.6965175022408,697.9798884003917,36.1894374415481,5.7152470146078,457.5613238200244,695.4595614967471,41.53256985794543,445.7987861129151,657.0065933332415,50.147533676223524,14.451604618038349
08041041403,08,041,041403,374.56205473056974,689.6483127973574,31.718562835786734,14.820070312399203,343.8896856936409,717.426494705444,42.50049451339315,356.81986651587323,722.2524674846356,20.776029210813913,1.0042976386753795,358.72372139276763,700.5838637289665,33.64336579277241,343.01107653551315,680.6305821293704,41.53809303490031,12.881301968686012
08041041404,08,041,041404,301.8338399189463,499.4863221884499,36.998986828774065,8.7629179331307,287.2289766970618,507.2755825734549,45.76190476190476,298.9128672745694,520.9067882472137,13.631205673758865,5.8419452887537995,300.86018237082067,510.1965552178318,27.26241134751773,284.3080040526849,478.0658561296859,46.735562310030396,7.789260385005066
08041041405,08,041,041405,305,558,36,20,296,584,34,304,584,20,5,304,569,34,294,542,45,11
08041041406,08,041,041406,442.65541125541125,744.0649350649351,35.483116883116885,19.8008658008658,423.7930735930736,764.3679653679653,38.58268398268398,420.5748917748918,780.0268398268398,22.241558441558443,4.54025974025974,424.95411255411256,760.126406926407,36.4025974025974,424.4943722943723,717.7428571428571,40.122943722943724,13.521212121212121
08041041407,08,041,041407,383,676,46,7,361,699,40,361,718,14,5,360,702,28,352,669,37,14
08041041408,08,041,041408,363.2157137804813,655.4406546952433,32.696510959084705,8.522728483530996,339.19700266576103,684.6183934287163,28.968446592770913,358.3390988572301,673.4795908584092,16.051977770958068,2.9716073370772937,348.00214384479364,670.344081909264,27.46436278553239,349.43310709723266,634.5120620010341,31.58452067954707,12.050330960377106
08041041409,08,041,041409,387.5213727828864,751.8831518602593,37.367742680158514,15.912546650763726,376.62252318110114,770.1982224616213,42.22061482820977,367.46131353160706,795.8287099380555,21.465930514408836,4.389557923896733,393.95463814397294,759.3631641722135,31.514139509830326,379.830095032896,721.9375937824632,48.57939286676157,10.957023585087146
08041041410,08,041,041410,375.1898734177215,615.9132007233273,28.209764918625677,12.224231464737795,348.8607594936709,634.7197106690777,39.49367088607595,359.2043399638336,641.3019891500904,19.746835443037973,4.701627486437613,350.74141048824595,636.6003616636528,32.91139240506329,368.6075949367089,590.5244122965642,29.1500904159132,13.164556962025316
08041041411,08,041,041411,492,718,67,14,474,738,71,505,736,36,8,479,738,59,478,692,61,19
08041041412,08,041,041412,331,454,44,16,305,489,40,320,482,29,8,315,474,42,313,428,52,14
08041041413,08,041,041413,264.45603395997574,332.58459672528807,27.837477258944816,8.058217101273499,242.47907822922983,350.1661613098848,38.093389933292904,253.4675560946028,352.3638568829594,12.45360824742268,4.395391146149182,241.0139478471801,351.6312916919345,27.10491206791995,249.80473013947847,316.46816252274107,35.895694360218315,7.325651910248635
08041041414,08,041,041414,337.43784350975983,479.36806287043095,34.21166303438933,19.08753025245602,320.4475748897638,502.413487598305,43.22560975739764,336.48826660541437,486.40031085817793,33.17403820836872,9.041461698531798,317.49979026484294,498.3510362158977,47.23303118875793,328.4293997818562,465.24303394878535,42.18248193627233,15.058096840676933
08041041415,08,041,041415,311.67812110741477,405.6762846160002,26.7152675234927,12.862906585385371,282.98394487847816,432.3915521394929,39.578174108878066,299.8046688747513,409.634102026888,38.58871975615612,3.957817410887807,296.8363058165855,400.72901285239044,49.472717636097585,283.9733992312001,388.855560619727,40.567628461600016,13.852360938107324
08041041416,08,041,041416,335.27780679987814,541.7057563262996,33.63292225601224,17.23772520631604,319.72513790680176,564.1699472005075,38.75800543542479,335.27780679987814,549.8906820400878,25.397305297984413,9.179527603126925,333.7762924681431,548.1042432383689,30.649116587996044,327.7579898878711,523.7775766960826,43.68032363787882,5.226465667891814
08041041417,08,041,041417,368,490,39,15,363,508,41,364,513,28,5,359,511,36,356,475,45,10
08041041418,08,041,041418,313.9677040735933,504.67629843445326,43.7055651101282,18.876727355403823,312.959853872123,516.6082995641749,47.68409367298512,322.9003503711355,511.63088219697045,36.75635818588466,8.941607694664969,321.89070789024066,504.6933250889865,49.67290988455744,310.981791337098,479.84835681944116,39.74227092237997,12.917447838385064
08041041419,08,041,041419,356.7084352197813,456.42978568214784,32.11071086232963,12.937335293279267,331.61436200685796,479.42900738612707,38.29823688703949,356.34457833682194,465.85661747239635,20.88011306950449,8.917432154105406,336.4391196451976,473.6295953699072,32.08645373679901,334.78089639580475,454.9214745425939,36.27615675468724,9.989115034108089
08041041420,08,041,041420,706.9848937436465,1197.42808182453,66.52321517695924,15.233760305614334,653.2965589500847,1231.9472260199793,79.7023452203444,693.4677453903731,1214.5291696868715,39.63559241417362,12.971089257390034,662.3939205088258,1211.4447497773615,71.78895169045376,643.2253335458676,1151.799659634738,86.96762510484396,22.57681920888465
08041041421,08,041,041421,256,343,27.000000000000004,11,250,335.00000000000006,44,261,349.00000000000006,21,3,254,346,30.000000000000004,236,324,51.00000000000001,8
08041041422,08,041,041422,256.6787694073394,308.315746122259,35.973692740233915,12.640306697483547,256.674260241289,317.07291452800774,36.943720987832094,257.65390199357614,319.0118839402212,23.335390603816165,8.748129421209269,245.98630588709943,318.03809878514613,38.891750037023705,243.06822793787094,293.7387224028919,56.378374722314625,7.778655041321876
08041041423,08,041,041423,340.6343336751196,615.4628829407374,34.325398380583565,10.495532483534895,322.3044908548665,634.667356527384,34.52749575786968,344.8236823672597,626.4022767116966,19.94130172614336,3.1780803198508756,334.98664967154366,614.0984876083373,35.14670502080276,319.91148673005944,589.7777575428057,50.37026991588786,7.511301434429115
08041041440,08,041,041440,283.34555184093176,993.095019856895,42.43960470994258,6.912425910130018,285.3072205735984,988.1689028623323,48.36157118229366,299.1228323252706,987.1830634588473,28.625532969701652,4.934587057434739,284.31676113581943,987.1784434245534,41.4576153350358,266.55009171305056,942.7440597361713,58.23690534288834,10.85963355264842
08041041441,08,041,041441,260.7196629001682,776.3725853707986,21.93273203906238,8.463587521245321,244.2532929309595,787.0463557161672,24.66082245186306,250.20082256259968,786.5651881543806,19.329027901304894,1.9981503009277757,240.53630861194722,780.9071560498361,27.38891286466374,229.94000327047866,731.6731573942623,37.053426815316186,9.462662671709209
08041041442,08,041,041442,290.20723889328696,975.2542585937671,25.664585752467556,12.832292876233778,261.58135478476544,1005.8543416063245,32.574281916593435,288.233039989251,982.163954757893,23.69038684843159,6.90969616412588,272.43944875696326,981.176855305875,42.44527643677326,265.5297525928374,950.5767722933175,36.522679724665366,11.845193424215795
08041041443,08,041,041443,260.4341152065303,732.1433040604726,30.361778312300054,5.69904182294056,233.21086438262083,727.7466362141472,48.69968073856649,263.0994602966011,713.4242319408785,33.48731298528711,2.011322456639837,244.3587136613584,719.6960912151181,44.65099072455164,226.61406196680753,676.8185310428862,65.06659932949202,10.95094634829652
08041041444,08,041,041444,299.79276110671304,1043.7457414062328,33.33541424753245,9.167707123766222,273.4186452152345,1053.1456583936754,52.425718083406565,278.766960010749,1059.836045242107,30.30961315156841,4.09030383587412,272.56055124303674,1046.823144694125,50.55472356322674,265.4702474071626,1011.4232277066825,48.477320275334634,13.154806575784205
08041041445,08,041,041445,365,549,26,3.9999999999999996,338,558,37,329,574,20,7,338.99999999999994,553,28,322,528,33,19
08041041446,08,041,041446,306.902955972196,697.4911381809801,38.60543992023403,15.808533438459161,288.04760740191176,717.3500055687784,44.493604334614744,301.03292089745673,718.2024465559473,28.6971571225832,3.941557911490627,291.1185949865921,715.2764936883984,33.63014762516029,268.4002489765967,700.38083236924615,51.42758935900619,8.910807093350565
08041041447,08,041,041447,260.7970297029703,596.6435643564356,20.63861386138614,14.071782178217822,244.8490099009901,597.5816831683169,40.33910891089109,263.61138613861385,591.9529702970298,25.32920792079208,3.7524752475247527,250.47772277227722,592.8910891089109,33.772277227722775,238.28217821782178,573.190594059406,36.586633663366335,12.195544554455445
08041041448,08,041,041448,204.25721186943795,585.9686129120489,16.976807997257243,4.439865380980382,187.3155103886913,588.5389147632754,27.690995772461157,202.53977657789682,584.8700007367892,18.764456321819598,0.023404344340398463,203.1937062106889,573.5720963618144,27.64418708378036,190.73867879960343,557.3194310303704,24.384849083251034,7.12718895390901
08041041449,08,041,041449,221.91077420295989,507.95035391075925,28.60089642145923,5.145043963800503,211.45492174530116,516.4683680671895,30.518014156430368,221.0558181667604,508.01251560953085,22.414411325144293,4,216.84861250418825,513.116118440817,24.435131891401507,207.6621274078733,490.7224276819298,33.642337553973654,4.145043963800504
08041041450,08,041,041450,216.54869171236015,570.3942411558983,26.50384831896482,6.436529076285174,196.50508775720965,593.1616316155747,22.9156110067336,222.85478670723506,573.23660409807,18.290987052210887,0.023715287529137277,213.7359728795999,577.7485804368292,19.22658372250354,205.4460369283763,560.4465494518515,28.39282812519698,6.395027323109184
08041041451,08,041,041451,241,725,33,11,230,729,41,248,712,32,6,242,719,34,232,685,42,12
08041041452,08,041,041452,266,776,40,14,252,799,44,285,781,27,4,261,789,42,245,758,49,16
08041041453,08,041,041453,224.55959147844396,852.4582397359479,35.97070016538342,18.141141695210468,215.509446533094,871.6658709734502,39.286425055430364,237.75893150993127,859.3306942291807,27.065346979879347,5.396486494030852,224.69520272264032,857.3763554777477,38.88661424403741,223.8407110189377,829.6658462804455,32.37408120342847,10.935591401462146
08041041454,08,041,041454,332.959041593741,580.5690602589383,30.706602201954418,10.214126116953121,299.59499202306483,611.9544796418226,32.70662338981939,330.06603049469015,596.7831694255995,19.4068654714062,3.0642535141060168,319.85196794133196,591.5262570709273,32.72799743960045,306.53081478527275,564.033755560488,28.049176021097647,19.149885315566088
08041041500,08,041,041500,55,210,13,4,52,212,17,53,209,14,0,50,206,19,47,198,21,4
08041041501,08,041,041501,127.95540851395317,558.0824355954727,28.543898822343397,7.874178985474041,116.14414003574211,567.9251593273152,33.46526068826467,128.93968088713743,555.1296184759199,30.51244356871191,1.9685447463685102,115.15986766255786,563.0037974613939,33.46526068826467,111.22277816982083,545.2868947440774,27.559626449159143,8.858451358658296
08041041502,08,041,041502,127.98092838606155,488.8981289012868,14.340717750292715,15.99042435968775,116.88630369340957,518.7977825492542,14.421256589368085,129.9791137018986,490.83682497885485,21.31010966874998,3.006187174911616,121.82529476039963,487.9881041426003,32.26489635455723,126.71805329944077,478.77605933358495,19.284460579774386,9.064984123183423
08041041520,08,041,041520,21.657299327459313,78.75381573621569,2.953268090108088,1.968845393405392,19.68845393405392,78.75381573621569,6.890958876918872,19.68845393405392,79.73823843291838,4.92211348351348,0.984422696702696,16.735185843945832,76.78497034281028,11.813072360432352,15.750763147243136,75.80054764610759,4.92211348351348,2.953268090108088
08041041521,08,041,041521,170.85644120678415,536.9023840896574,29.071370100565346,17.047580067043565,150.73749103917524,571.9975442237445,26.071370100565346,159.76128107269705,552.0451242907881,29,8.023790033521783,161.8088611397406,543.9737541902227,41.04758006704356,157.71370100565346,533.7596438885267,26.095160134087127,13.047580067043564
08041041522,08,041,041522,169.90544157002677,656.7850133809098,42.01962533452275,19.182872435325603,162.59768064228368,683.2756467439785,42.01962533452275,176.29973238180196,670.4870651204282,34.71186440677966,6.394290811775201,152.54950936663693,680.535236396075,51.154326494201605,156.20338983050848,646.7368421052631,53.89473684210526,11.875111507582515
08041041523,08,041,041523,165,625,34,11,148,646,39,161,625,29,14,160,633,35,150,615,33,18
08041041524,08,041,041524,202.0636630999853,950.0194355032405,32.11538342736389,18.135396654838207,194.96955627084833,964.2770581234305,42.113482722367245,201.08120541096397,967.0335565452252,25.17744676253811,4.025268078719874,185.01483757704253,964.0080983960057,41.26984295717809,180.0591685307384,926.9370459223377,47.15591297106647,8.07656451815828
08041041525,08,041,041525,28.06380333827866,135.20447850726984,2.0069723603723695,0.001869643301877105,18.061660936039797,138.20542146398384,7.007977657037912,25.063542096798013,138.20548618027027,1.005400887255075,1.0007603253110555,23.060796589403463,138.20455711734752,3.0078112957611114,23.05762585558637,129.19306887493417,6.010737058223715,1.0023849972584447
08041041554,08,041,041554,29.08955223880597,91.7910447761194,3.1940298507462686,1.1492537313432836,26.03731343283582,90.93283582089552,7.246268656716418,31.044776119402986,92.94029850746269,1.1940298507462688,0.029850746268656716,28.08955223880597,92.79850746268657,2.298507462686567,25.029850746268657,94.79850746268657,1.1791044776119404,2.0970149253731343
08041041560,08,041,041560,161.00500619116727,699.4239418429707,29.786344814730985,21.667873833331114,153.3650059248805,720.7915174351259,36.73410600876083,155.65549149879504,720.5726363721092,29.09410574247407,4.575858441956143,159.3609383945571,702.6662561412385,44.54716604311183,151.76675942322288,699.4646504320502,28.926158680282796,14.02787356704435
08041041601,08,041,041601,342.2382161335113,274.9378269346954,34.24486925677656,15.643148215574854,328.54340474282606,297.39544956934594,39.16118784336933,334.38527890546965,291.5818022149312,31.301977991276825,6.852110163380734,337.31562492286764,279.7945555928052,42.10407910886906,328.5089053105464,273.94327249408536,34.25741450487825,12.72848375830393
08041041602,08,041,041602,411.4148296593186,507.34569138276555,23.73547094188377,3.9559118236472943,384.7124248496994,538.004008016032,20.768537074148295,381.74549098196394,541.9599198396793,15.823647294589177,7.911823647294589,398.5581162324649,515.2575150300601,23.73547094188377,377.78957915831666,502.4008016032064,27.691382765531063,8.900801603206412
08041041603,08,041,041603,329.7094074714853,261.3680933595897,32.22888056723958,8.063800051205249,299.1425764175938,288.7304601030642,35.44052296063329,313.6296612555865,288.74242357469217,16.911967319735652,3.2259985593472162,324.0680972076974,271.84959780956115,25.784061531521893,303.92773863428897,270.98387898516614,25.009265091499074,9.670817595064898
08041041604,08,041,041604,358.3252219737918,269.8015631009565,27.324664782666517,9.140496643700356,343.2092329743742,277.9531081381018,32.33691860480789,331.1881803445123,307.06098167998135,15.209881211945325,3.0402164808449594,339.2080275456778,284.92221254349136,31.325870211362936,334.1224120623566,259.6318983698562,23.48328112032193,13.072839582665813
08041041605,08,041,041605,366.0674157303371,263.45760980592445,47.14504596527069,24.959141981613893,377.1603677221655,271.77732379979574,52.69152196118488,367.9162410623085,279.17262512768133,42.52298263534219,10.168539325842696,379.9336057201226,267.1552604698672,50.842696629213485,367.9162410623085,258.8355464759959,33.278855975485186,23.110316649642492
08041041606,08,041,041606,445.77171097625774,427.9013950145219,36.73396157778441,11.913998547878522,431.87239889623135,445.77208779367146,35.74131378355365,441.80054560137097,450.7360086249072,15.885289528569842,4.964064380726643,438.8218126964786,442.7937317061928,29.78469132702808,416.9804928530333,416.9805466840924,41.69807978957015,11.913711448896663
08041041610,08,041,041610,425.34840929143996,305.1251287344338,31.228050519059533,7.822471051939724,411.69927684820004,312.91668294202384,36.15264929752399,416.52494172474553,313.967146407738,25.37665565227958,6.83384127492487,421.38152344564065,304.1117654819392,31.333167789848446,409.6911004498206,292.4769928059486,37.07326201696955,8.817284197824513
08041041611,08,041,041611,494.4644034424841,398.5145166405537,42.43936374123163,27.619643347240924,487.52887036167584,416.27721100065276,54.29063246210769,496.41658696847696,416.2870101187321,36.50735995404201,5.923184580918184,498.3903285542444,409.3818543039699,40.46072259642451,480.6413529594565,400.47355954920215,40.47542127354357,19.734476122250552
08041041612,08,041,041612,524.0686685810338,291.70008404538453,45.60669211374142,16.395055329878133,517.9699047485642,307.95404818602043,46.77600154083205,523.0968868188822,315.95404818602043,28.522037400196105,9.084654713545314,517.1251050567306,303.8552843535509,52.57847387589298,509.8711409160947,289.72830228323295,38.57847387589298,19.282182378484382
08041041613,08,041,041613,457.6053846054175,453.30880567783396,37.30379377669794,27.24683341777438,444.6974469262617,477.5554899184817,45.40959815591743,457.4501313077279,475.8478414492796,34.29944559101383,5.9780354075789095,438.14463972611026,478.4958869084622,51.97708639961219,442.77809904170954,445.4854496787614,46.1168937429989,11.87232664857396
08041041614,08,041,041614,543.4669279764821,218.78539931406172,46.953944145026945,14.985301322880941,508.5012248897599,235.7687408133268,67.93336599706026,523.4865262126409,245.75894169524742,29.970602645761883,7.992160705536501,525.484566389025,241.76286134247917,39.96080352768251,522.4875061244488,205.7981381675649,54.94610485056345,16.983341499265066
08041041615,08,041,041615,277.36261157424923,247.20359003637563,30.672326399231263,10.600864282590491,260.7996224600078,252.14374708112067,49.731478495968844,270.998612789784,261.2987247464652,26.81667758067849,9.268249553981816,271.07725414964307,250.4689121158759,40.34660414830729,259.8365493312084,244.2664561293479,34.35711963164222,16.4253060991951
08041041616,08,041,041616,420.5237191650854,237.92789373814043,38.732447817836814,21.210626185958255,421.4459203036053,249.91650853889942,44.26565464895636,414.99051233396585,242.53889943074003,50.72106261859582,5.533206831119545,415.91271347248573,241.61669829222012,48.876660341555976,398.39089184060725,237.92789373814043,35.96584440227704,32.27703984819734
08041041619,08,041,041619,279,197.00000000000003,21,21,268,225,26,281,214.00000000000003,22,1,272,217.00000000000003,22,260,207,24,21
08041041620,08,041,041620,248,236,16,6,235,235,31,254,244,6,1,250,232,19,243,215,19,6
08041041621,08,041,041621,507,337,51,15,484,361,62,494,358,45,11,490,358,55,491,332,38,28
08041041622,08,041,041622,529,347,35,17,514,358,55,535,351,33,7,536,340,45,510,331,48,25
08041041623,08,041,041623,613.1378560789071,420.18552756845236,42.116498101266785,20.56852232852564,589.6309734177349,429.9800620106074,66.60283420665445,619.9940301884156,426.0622482337454,34.28087054754273,9.794534442155065,604.3227750809675,417.2471672358058,63.664473874007925,615.0967629673381,392.7608311304181,46.03431187812881,22.52742921695665
08041041624,08,041,041624,453.68382352941177,318.83088235294116,23.11764705882353,19.264705882352942,442.125,326.5367647058823,43.345588235294116,444.05147058823525,328.4632352941176,25.044117647058822,11.558823529411764,445.97794117647055,325.5735294117647,38.529411764705884,435.38235294117646,310.1617647058823,34.67647058823529,21.191176470588236
08041041625,08,041,041625,560.3161764705883,432.16911764705884,34.88235294117647,11.735294117647058,548.875,450.4632352941176,39.654411764705884,550.9485294117648,451.5367647058824,29.955882352941178,4.4411764705882355,545.0220588235294,440.4264705882353,49.470588235294116,537.6176470588235,421.8382352941176,37.3235294117647,14.808823529411764
08041041626,08,041,041626,254.65215202830828,140.73920544392868,18.82498481853184,6.937783283469036,248.7028486839355,140.74359204149897,27.744114577763682,258.61440632007685,135.79285781063413,19.811271458842953,1.9839784343049833,253.65840817212768,140.7378894646576,16.85504349645178,250.69384567435296,130.8289637870584,18.826739457559952,8.918252439717788
08041041627,08,041,041627,351,313,37,10,353,306,46,359,324,23,4,340,323,38,334,306,35,19
08041041630,08,041,041630,416.98040937512985,482.5105663079279,48.27539790020909,18.126169982312383,409.7132883210499,513.8412476291643,43.275239474875676,415.96467773367414,506.62645976304776,40.18443356053912,4.028037773847196,415.8076781697841,502.62458858318223,48.34517548416025,399.8263600443037,477.53657447657616,55.211075430521056,16.112151095388786
08041041631,08,041,041631,159.35248745378203,148.41280406644472,13.810421624400428,7.253948062289639,148.711941684645,157.2423057584266,25.40170731391037,144.07246369023295,159.8424488676725,25.60122350992824,1.2565087867179696,142.4001493271906,161.51644902607757,26.444149330344974,151.67838167151993,148.6034539002228,17.185946431029514,8.612454273230629
08041041632,08,041,041632,497.87958441589956,598.4484844787297,56.30999756137905,16.385854701209578,465.0795882623812,622.1123060167241,68.17342418292459,496.6622665119864,603.3194998923921,44.38800739036441,7.028789761511396,487.918597647307,609.739228744174,57.630958594637505,483.34114330504156,568.2819097842807,59.59140320042521,21.907059585561306
08041041633,08,041,041633,409.02618258457613,584.7243561644698,63.4054927181689,27.501827725869155,413.40862426019106,608.5175914959941,63.688499225307886,419.06932679616705,607.2364604175315,45.9656495037437,6.275992814866346,426.00204134698254,589.2744663655261,61.33820726898441,394.68306699466956,576.1102233491489,52.73148076275453,28.408688284558977
08041041634,08,041,041634,419.31051024858266,605.6707370257304,40.64238988225033,17.8430004361099,387.58962058438726,649.2869603139991,39.65111208024422,417.3279546445704,623.5137374618404,28.74705625817706,3.9651112080244224,399.4849542084605,622.5224596598342,48.57261229829917,398.4936764064544,607.6532926297427,34.6947230702137,15.86044483209769
08041041635,08,041,041635,445,632,62,19,422,658,68,440,658,42,14,435,660,50,423,625,64,17
08041041636,08,041,041636,449.68289779171135,606.0943405018718,57.67671949937167,20.52900185570856,423.2884668343718,638.3542005608424,70.38514921957221,451.6380408255884,626.6233423575803,39.102860677540114,11.730858203262036,448.70532627477286,628.5784853914574,54.74400494855617,435.9968965545723,579.6999095445323,71.36272073651071,16.61871578795455
08041041637,08,041,041637,433.19079809156796,591.0443959999592,38.5882904503777,19.173026603052264,420.83320977859324,605.2750981373622,56.71517662594936,434.1561927709575,607.1020715343099,27.461404274806043,9.069210641220906,419.07544702286646,604.1482119617905,49.62289577098816,408.99470127477537,582.7560183282053,47.611360664118,13.242237244273172
08041041638,08,041,041638,280.15990154737864,384.0342971016543,31.19040218263204,8.504665197509977,265.36358743053347,401.1865653378073,37.17442993735068,284.5244098708049,385.10009843663687,25.206374427913403,4.918226419736068,277.27011870704746,393.6861772423565,26.825893859205728,282.9048904395126,360.50896633795656,35.86253167067488,8.873810595049815
08041041639,08,041,041639,461.48158048536425,576.4195768316695,48.80823677203761,21.670280103523364,439.9148211511931,604.8283710545717,57.743566845440775,464.1842807985456,572.9488268210313,51.56091892535319,11.868948808061855,453.3228237763646,589.8525170412922,54.97602944805028,449.170216851022,555.0271888905879,57.64316539904329,10.143300185830432
08041041640,08,041,041640,285.2993660804876,389.6751667316014,27.911691119018297,11.407301174672511,258.9051975321119,412.94136689601766,38.97551740606614,289.28440020887257,394.15997955684304,23.03356267154718,2.689617043404342,273.53729675393055,400.8556923936101,33.05328712505411,270.74065095047087,382.6991640021429,32.183638377352814,12.102496836534197
08041041641,08,041,041641,376.8022813688213,576.4585551330798,18.595437262357414,11.74448669201521,369.9513307984791,574.5011406844106,31.318631178707225,365.05779467680605,602.883650190114,15.659315589353612,0.9787072243346008,365.05779467680605,586.2456273764259,23.48897338403042,371.90874524714826,553.948288973384,19.574144486692013,7.829657794676806
08041041642,08,041,041642,397.49835595624586,501.57163460682426,39.93571907624921,20.13073708950839,386.7727866244873,535.2472178862464,38.96120472202603,389.52947408405396,536.563678503386,26.10919240060064,7.228385572774161,382.8780380682189,534.031082516752,34.02442621685946,383.08924724162694,502.06487740893954,34.49943319069127,16.34257835916124
08041041643,08,041,041643,435.8866708386011,566.3331871440319,45.56849117682215,23.280905965541418,407.2898420871211,603.131325095072,56.58819061713224,424.06368398513627,596.0186410361348,45.09239157104659,4.29105220948673,431.3088238272432,582.9985102491588,50.60613488431213,415.9105549773052,563.8728059956508,49.31677506755614,21.8819713588013
08041041644,08,041,041644,395.5343708360604,411.20609007538445,23.3770968002691,16.512836342017362,382.8644371201118,427.72979992229483,32.12583865491876,389.71129997053464,422.8500571054573,19.47547724777771,10.676717270619895,380.97125691979943,410.2562379237603,35.986138888816456,371.2617894086326,403.3963268674658,29.197992964816258,16.525884547889053
08041041650,08,041,041650,377.60569898461563,529.666025758002,48.80652845046286,11.201884308892918,363.4086918598364,545.5205124648562,51.30599964615228,375.7695145504655,538.6009875619087,33.02412180638975,11.943318126068707,372.48495655066944,531.546410793817,53.25064819996496,357.04625581093774,507.5639963135586,53.80041746615696,18.092434521256063
08041041651,08,041,041651,398.3188147574203,486.6522489853147,33.19082225724908,14.102385769723586,390.1170652766816,495.8952941744366,42.20669565689881,401.2336717402323,497.8769440446494,21.15015301432972,4.0139686508186365,390.2062198200644,497.8079779765763,34.20638962427723,373.07258107315585,488.71404664901166,38.217216320096924,15.087743616666152
08041041652,08,041,041652,370.8231489227698,519.8725882843039,30.38325883370924,15.161706053676992,338.63281820635973,559.2912625367917,31.669235159119072,361.78772503260535,551.4732088148402,22.394431423021874,1.5166122713753347,356.4774114033579,545.936644837955,26.478613100051945,338.11170994198966,531.3558890686778,33.24131514737773,12.363492230670756
08041041653,08,041,041653,35.08834189260286,118.91049196937637,2.924028491050239,1.9493523273668258,30.2149610741858,122.80919662411003,2.924028491050239,31.189637237869213,124.75854895147685,0,0.9746761636834129,33.13898956523604,121.83452046042662,1.9493523273668258,29.24028491050239,113.0624349872759,3.8987046547336517,1.9493523273668258
08041041721,08,041,041721,506.9698982180576,680.205888750476,17.034217251427908,6.7109127954680945,487.07668437910417,696.4068694131208,18.067057629753368,433.73380778487615,755.4278184244914,9.529988625085178,1.8860373460628006,479.75209916334956,689.7159169966069,24.498525119862173,443.2438360310071,670.5561378516654,31.962832988296434,11.336184455331038
