GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25021001251,25,021,001251,748.89631825739,595.1956055280953,55.95442085184682,0.06259056697525847,1044.1775799420327,335.6386342669422,2.0303071108717488,902.4738617415329,491.6409130121179,0,956.1543377109996,389.67646052688286,35.80528119203834,0.00115001259833983,874.6946511593586,455.46799977814635,34.04800653806771,0.00115001259833983,777.938282056462,487.44955892812885,65.2448142115278,25.872237615793836,0.0034500377950194895
25021001252,25,021,001252,738.9639532963564,644.5505212412194,54.04506016769853,1.9983846403407342,1098.1025914835952,320.45422573726637,3.0008612152703127,933.1816684519576,487.39488106517956,0.00164212737960571,947.1917085902777,413.3347740738611,46.03838458729875,0,852.0582458695033,486.4104678914256,45.029339502850746,1.0008344475499729,759.968339675869,515.4428775072729,59.06236942448524,31.022583619289946,0
25021001253,25,021,001253,777,627,45,2,1089,344,0,937,510,0,985,416,31,0,882,496,32,0,782,527,67,23,0
25021001255,25,021,001255,1168,201,32,2,709,677,0,1238,161,0,1211,119,55,2,1189,134,40,0,1123,168,33,33,0
25021001256,25,021,001256,804.8336122300996,157.9358551983882,32.158332492663746,1.0025742126904185,486.6770508785532,497.7860832980583,1.1001127943872675,853.5048516397632,129.66309257906735,1.0025742126904185,819.9322097124951,103.7152825259398,45.01830098937199,0,818.5394811730173,115.1121722971953,23.449361218667022,0.1950771633936978,772.5401868660814,135.82484572775513,29.78461063562201,15.894879530501424,1.0025742126904185
25021001257,25,021,001257,1150.5839756885582,291.374244630143,45.12474821004766,4.015593526255958,899.6604500309128,593.3913314453242,4.015593526255958,1265.2253245846712,218.49899284019065,1.0467805787678746,1208.6171770606888,167.32746405137513,76.63933457649429,0.015593526255958197,1190.523615903153,200.38983815639895,47.43661873516683,1.0467805787678746,1064.1181842204983,248.6393345764943,67.23390289383937,35.17152878881554,1.0467805787678746
25021001258,25,021,001258,946.9999999999999,532,65,2,1075,450.99999999999994,1,1141,386,1,1153,284,64,1,1054,351,38,2,981.9999999999999,363,53.99999999999999,36,1
25021001259,25,021,001259,1008.9424777113486,357.97959070432387,37.99783365017963,0.9999429907942008,804.9541075893316,578.9669916698423,4.9997149539710035,1149.934439413331,245.9859757353734,0,1135.935237542212,180.98968133375035,64.99629440162305,0,1067.9391141682065,210.98797105757637,56.996750475269444,0,1001.9428767757892,260.9851205972864,55.99680748447524,30.998232714620222,0
25021001260,25,021,001260,769.0526134648957,381.0139982098888,34.00126960130283,3.0001292910365085,822.034031402088,338.0329623185405,3.0001292910365085,896.0564233599982,278.01114925666167,0.9999941727344375,878.0563814779453,215.00931478189418,47.001634165350104,7.338641659795949e-5,808.0546611804532,263.0106495743123,35.00111700120407,0,743.0518109503845,270.0118563525356,49.00162251081898,30.000779205448897,0
25021001261,25,021,001261,817.838127411615,680.1269412607361,51.90274589302657,1.142538825214721,1129.147715520511,384.53004727791375,6.190051766952961,1070.8811839063592,447.2739365329447,1.0475129417382403,1146.1209768385474,315.56347063036804,39.185595319959056,3.0475129417382405,1022.838127411615,394.7988071155623,39.42538825214721,0.04751294173824033,924.1298897325353,451.8916047755418,57.61544001910017,21.092797659979528,0.04751294173824033
25021001262,25,021,001262,734,571,35,2,965,357,1,939,380,2,1018,260,29,0,914,317,28,1,825,360,46,18,1
25021001263,25,021,001263,781,639,43,3,1052,371,8,1009,433,2,1076,306,43,2,959,374,44,2,898,409,42,20,2
25021001264,25,021,001264,710.0575222886514,717.0204092956761,38.00216634982037,4.0000570092058,1113.0458924106683,320.03300833015777,4.0002850460289965,947.0655605866691,503.0140242646266,1,1000.0647624577879,406.01031866624965,27.00370559837695,0,872.0608858317936,476.0120289424236,15.003249524730556,1,806.0571232242108,508.0148794027136,41.00319251552475,15.001767285379776,1
25021001290,25,021,001290,976.1164250691598,421.8401141544882,46.498200193075654,1.1994971441716547,931.5195246617085,506.2266509905779,3.4589431180599157,1096.0702005555027,339.90494822348813,1.1994971441716547,1094.4222937246495,286.74128548059525,42.66371334627062,0.06977415722752386,1040.7435389385566,326.182051123096,31.728690734270682,0.990174672489083,930.578634805257,352.122578608191,67.69717678740778,21.18564012302839,1.0599488297166069
25021001291,25,021,001291,1103,511,40,2,1159,487,6,1245,405,0,1217,379,31,0,1197,383,21,1,1057,436,75,23,0
25021001292,25,021,001292,967.639514486022,465.23812461584674,57.19574630774628,1.9153996474268062,1046.5518143796744,445.1035125392501,1.9229782414749257,1150.2416998687902,334.2067441033144,0,1119.406832982132,310.26045921345525,21.924784925758658,0.022735782144358584,1066.5031878828008,356.4412590616722,21.73532007455567,0.9235961504968652,942.0733951166127,392.9616961382259,68.5668866875372,14.202557583666476,0.9387533385931043
25021001293,25,021,001293,1052.2732444393582,433.83424333891486,41.800120404601415,1.9519463400178032,1006.2804018139881,514.7881452263987,0.987364380962907,1190.2214556379336,329.93014541647887,0.9666530883192608,1179.4909285909964,286.19671883523887,38.85252516656325,0.9728664761123547,1139.535055804666,320.2822546966655,26.23425678680374,0,1026.001707325796,352.31850114264915,65.07849743630953,17.495027535907468,0.004142258528729233
25021001294,25,021,001294,1122.4616659367707,525.4270107609883,49.12534271359094,5.9558701802416865,1170.568401933362,523.2505799288333,3.0407152498706966,1296.9750026354889,402.73166425511204,0,1315.0234386184377,321.93303296804106,34.408882792819384,2.2318785744409637e-4,1236.3406572871388,375.73295787941396,33.236616657345316,0,1104.401994073347,420.9632114753987,85.46922306168871,17.239166337923955,1.487919049627309e-4
25021001295,25,021,001295,1134,401,48,3,980,592,1,1278,293,0,1233,264,49,1,1186,293,42,1,1058,339,66,31,1
25021001296,25,021,001296,1107,497,55,6,1130,530,2,1293,370,2,1267,313,41,2,1174,374,43,1,1060,399,79,32,2
25021001297,25,021,001297,1141.2503145423448,541.6084859937498,60.0393644858706,4.225288683229684,1181.8460206674058,552.5795835409725,4.179542124633415,1315.0352152379542,421.3632969681345,0.14567712177153946,1325.7886374758443,331.89367411752164,54.96141736982281,2,1230.406484483356,412.7050001786582,34.80052980149617,2,1093.6148107871743,445.59307284081757,75.61627004954744,30.434672551656963,3
25021001298,25,021,001298,1205,415,55,2,1072,622,3,1395,288,1,1344,270,35,1,1262,315,38,0,1149,338,77,29,0
25021001299,25,021,001299,1168.7286177047654,445.3088697093764,47.53161525958418,4.0418373414031565,1046.6754864633738,615.9256282754476,3.0467728130127862,1299.3432226434838,357.053503859197,1.990129056780741,1279.1586676276047,300.72641383648784,51.33945153518897,1.0196962195270403,1227.3044695411904,328.62516816812325,45.19664252689006,1.0073803739587055,1117.1305334126414,375.9350982074774,61.59799295830105,30.258358755466165,3.980258113561482
25021001380,25,021,001380,502,587,40,0,892,222,5,666,461,1,705,392,18,0,602,477,15,0,538,482,47,15,0
25021001381,25,021,001381,1057.8790645842794,1068.8657928354228,84.9077927005177,0.9991590007611819,1675.2283947038832,486.4786769389836,5.994026137514132,1336.5804029699948,862.0851389707748,0,1432.477192041119,687.2707687720961,51.944824345928296,0.9988497117435289,1244.681383961647,834.1115736469598,42.95445526586201,0.9989528080827466,1094.8416587357508,893.0474181080398,98.8939567843899,24.973820202068662,2.996549135230586
25021001382,25,021,001382,860,966,68,4,1480,396,4,1130,750,0,1192,626,32,0,1032,739,34,1,945,777,63,23,2
25021001441,25,021,001441,904,648,57,0,1113,458,7,1117,483,0,1164,364,47,2,1080,430,43,0,979,479,54,23,0
25021001442,25,021,001442,799,573,56,1,999,402,10,1010,406,2,1075,298,30,0,985,357,21,1,850,421,58,19,0
25021001443,25,021,001443,881,582,51,1,1053,425,3,1067,429,0,1119,317,42,0,1012,387,50,1,908,424,72,36,0
25021001444,25,021,001444,885,738,58,1,1240,408,6,1130,533,2,1188,410,46,1,1055,484,42,1,908,566,68,29,2
25021001445,25,021,001445,744,356,39,3,709,410,4,847,277,0,861,217,34,1,810,251,26,0,740,288,29,26,0
25021001446,25,021,001446,596,423,40,2,740,307,3,731,325,1,765,255,28,0,691,310,26,1,614,344,41,11,0
25021001447,25,021,001447,700,573,43,1,897,388,6,883,417,0,925,319,46,1,850,381,29,1,764,435,38,21,1
25021001448,25,021,001448,935,604,41,0,1105,452,7,1109,472,1,1147,373,48,0,1064,435,43,0,963,460,69,36,1
25021001449,25,021,001449,840.5189763328992,812.5969130830057,38.48564752170617,3.028466679878249,1266.660061145615,393.37887370048276,16.850399160691964,1111.7722788699577,568.3574730227505,2.961842674460082,1203.5952529115168,443.905912802987,26.426325617825523,0.987280891486694,1073.4198793590879,532.5126273381993,17.873917621536116,2.041185788391555,925.6974801557243,606.9280517961497,65.28755879246907,19.10353615512384,1.974561782973388
25021001510,25,021,001510,689,687,60,4,1106,304,4,842,573,1,890,469,31,2,799,547,31,1,733,559,61,19,1
25021001511,25,021,001511,634,649,72,1,1025,320,4,841,508,1,868,426,35,0,774,507,26,1,720,512,48,15,0
