GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SSCRJAC,G18SSCRANG,G18SSCDEAR,G18SACRHEA,G18SACDARR,G18SACRGRI,G18SACRRAY,G18SACDHAM,G18SACRKIT,G18SACDCOL,G18SACLMON
37167000021,37,167,000021,431,265,90,690,103,510,185,84,649,92,38
37167000022,37,167,000022,492,316,239,808,239,611,200,215,758,239,35
37167000023,37,167,000023,778.2761904761905,472.5605110336818,228.78722415795588,1235.8506387921022,235.7807200929152,930.1349593495935,328.6943089430894,195.81788617886178,1196.8868757259002,208.80580720092917,62.94146341463415
37167000024,37,167,000024,898.7257723233179,483.63520947947524,270.4413880660178,1385.3389758781211,269.4633939906898,1069.705035971223,314.622936944562,252.32585696148962,1337.1409225560728,264.3148539991536,54.34659331358443
37167000025,37,167,000025,837.9157850190436,467.24291155311045,255.56919170545916,1301.25687685146,259.4710114261532,1011.5467625899281,287.75920440118495,235.0846381718155,1266.1404993652138,233.13372831146847,61.45366060093102
37167000026,37,167,000026,372,297,191,667,198,493,186,168,650,179,32
37167000027,37,167,000027,617,373,396,987,407,736,261,371,957,376,59
37167000028,37,167,000028,228.53559870550163,136.14886731391584,258.68284789644014,353.9870550161812,266.46278317152104,263.5453074433657,105.02912621359224,243.12297734627833,339.3996763754045,255.76537216828478,25.284789644012946
37167000212,37,167,000212,435,332,252,755,264,543,227,238,729,243,45
37169000001,37,169,000001,188.20241558367863,160.47491656897185,108.07301731946364,351.75697817667947,113.95450460792961,264.86476150420714,97.46124739907629,95.40458845024168,341.65532500608583,105.28186085347254,16.70695317777026
37169000002,37,169,000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37169000003,37,169,000003,351.06616139543746,216.0190125228203,126.46510798408175,581.9875580059335,132.20188198750506,443.23237302711874,130.75876231437684,120.51527556141446,546.5068896612285,136.55641015186987,19.956961343842174
37169000004,37,169,000004,535.5622296732633,308.05101912991216,185.04093978386834,836.5045097523756,201.27422015262036,580.9250707501916,259.39731907341854,175.95201920976118,818.2376167445489,181.24087008455618,33.331978895700395
37169000007,37,169,000007,141.36398508254652,66.46334218152231,92.84872556497999,209.57109696841212,91.14646020713462,146.69756054414708,60.28588005576393,85.12219154120882,203.49394517595292,94.58310751693641,6.901635681433573
37169000008,37,169,000008,377.39134153861784,223.1838193264794,117.34312859151437,606.5549187529186,123.71347876333873,454.3797806955658,157.62482393331655,114.96531051449705,581.194888583579,117.01619700811844,23.315170101046668
37169000009,37,169,000009,496.5801966137821,339.37283912347937,270.5844818159565,825.868485061734,292.4953208115314,596.3668191764838,221.8277021315379,260.66193748610897,801.1098788976327,279.3903554741817,36.80470946014135
37169000010,37,169,000010,902,505,401,1391,447,989,411,396,1347,414,62
37169000011,37,169,000011,936.8556550764237,464.32621281400145,411.35967753869556,1409.0597492598768,420.4808602199211,992.0678296068883,422.10895997584885,386.2235527111353,1354.7613878428597,422.3341363593634,52.4438111447973
37169000012,37,169,000012,495.00000000000006,309,180,811,184,583,226,175,765,183,40
37169000013,37,169,000013,386.9626556016597,292.17634854771785,170.02904564315352,677.1846473029045,180.77800829875517,466.11410788381744,195.43568464730288,169.051867219917,660.5726141078837,167.09751037344398,26.383817427385893
37169000014,37,169,000014,537,355,237,887,251,652,223,227,848,247,37
37169000015,37,169,000015,370.25896557120245,229.70037931262502,184.8991910621425,602.8675085370852,190.43547827105868,439.0201831566517,156.40884500978177,171.97692439634585,576.4904763311043,189.87146519545314,23.81444850077548
37169000017,37,169,000017,367.77837882713777,266.12327213965716,265.07176329470394,634.9478441600102,279.7865134301861,459.8657089595309,166.15547034291532,256.9712083837371,611.9369095610118,271.0310244311029,27.801734071838627
37169000020,37,169,000020,270.5042176134131,231.64101434847615,179.81633643009218,521.80247314996,177.9692134263383,379.0387096318366,129.89532511891343,171.9351936294711,496.97547310937233,172.97279466505302,18.984566660344836
37169000506,37,169,000506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37169001618,37,169,001618,391.2007324739379,218.0647281967019,388.95012873332297,610.796395987704,405.0069555160045,446.83998146872204,153.05362952464154,386.8299523667686,579.0991968293282,395.6976514352896,36.7504390612072
37169001819,37,169,001819,221.00103782876477,180.91177847833754,205.75984239037197,412.2373488138882,213.86644997806727,288.3454034920207,110.85160370497789,204.50363481451572,394.62276445199706,212.85662915525447,13.81764813955091
37171000001,37,171,000001,523.781833216251,249.17121193293562,218.1207128659168,769.8000480588444,225.7637623805743,577.2985045192565,212.02727364130175,203.84602316115627,743.0730019170094,215.51228960810835,36.46383439555644
37171000004,37,171,000004,391.2296907216495,168.8544329896907,241.9744329896907,546.5154639175257,255.54309278350516,430.4280412371134,139.45567010309279,223.88288659793815,530.6853608247422,241.22061855670103,26.383505154639174
37171000005,37,171,000005,741.0295358649789,317.1645569620253,150.75105485232066,1036.6582278481012,172.28691983122363,803.6793248945147,246.68354430379748,151.72995780590716,1016.1012658227849,148.7932489451477,35.24050632911393
37171000009,37,171,000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37171000010,37,171,000010,425.0306536441256,184.51172426127218,106.90753399704575,601.900507720128,108.14830528121668,463.11398200955165,139.867744371361,105.3263203041684,590.076952884367,101.66650769363247,20.724658704767204
37171000011,37,171,000011,337.4351312233235,189.77596184793512,200.57657749781313,518.5932333267491,210.02119795426609,378.10952231783625,156.54582289700915,188.57584606950533,499.2102053939291,203.35033114932054,19.566160049960814
37171000012,37,171,000012,356.4138127075612,172.94509587681438,313.246572484937,522.3369076111818,322.89226292287674,359.0981146716989,165.8682550232186,314.12305984618223,492.5060310791483,318.49106510493414,28.96016178977798
37171000013,37,171,000013,319.20485462297694,125.09994396235487,268.12560939301085,436.30090735260126,272.12750959497475,300.22379484831555,137.07739226789687,270.1255585268997,413.28986948079853,268.12086071359425,24.013028902569356
37171000015,37,171,000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37171000016,37,171,000016,389.04824604733074,161.4080394116528,153.7652872573166,542.5371636208565,155.75987323562285,404.8651039742438,148.54769171290445,146.84921611008835,520.7398378743079,148.83393174254493,22.783925861031296
37171000017,37,171,000017,330.7787395085184,149.16714804216514,182.71401676411043,476.0363711188057,182.9558993262969,359.1786161873502,129.20488899425354,172.82586032653396,458.24740307657373,184.37663932008633,19.694002116939185
37171000018,37,171,000018,608.6425745185967,233.31179108414665,234.56502242152467,824.9417040358744,243.5824320759694,598.6473226061726,243.29912951727775,225.5666051173833,781.8878923766816,236.57451859667634,44.052228963334215
37171000019,37,171,000019,667.2547490232732,324.40619713947814,390.7600948278058,974.6620108670074,410.4995324228069,715.6928819599951,268.5104361360469,387.88637622867844,927.35387339772706,401.07914542293395,44.04198785503707
37171000022,37,171,000022,365.3738540980411,178.3322154246185,177.97428030396156,521.0142362750997,199.00738293692734,413.928562338539,128.74300175954212,177.138067107501,507.13818114088787,190.1698258570585,18.27969803166665
37171000023,37,171,000023,413.4049917719096,185.41035046917142,169.08632631824463,578.0962461210759,191.58209487575218,459.8336157306245,127.20779465595456,175.36869527817962,567.9957286739397,165.79197198915955,25.14875653364965
37171000024,37,171,000024,232.81612767925319,127.56786858888184,88.88873638191927,347.25597689900303,96.35378778916576,268.75888872159425,89.3083238333889,80.5297984577826,342.1415877095813,78.28077175397652,18.99425835905488
37171000025,37,171,000025,375.246342191699,213.16810988354732,199.0743505524037,578.7249925350851,214.0489698417438,427.2170797252911,162.07823230815168,196.43177067781428,556.7034935801731,204.35951030158256,30.83009853687668
37171000026,37,171,000026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
