GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150090303051004,16173,0,130.23101777059773,49.31825525040388,3.1680129240710824,1.7980613893376414,0.4709208400646203,0.4281098546042003
150090303051005,35079,0,0,0,0,0,0,0
150090303051006,1291021,0,207.6324717285945,78.63004846526657,5.050888529886914,2.8667205169628436,0.7508077544426495,0.6825525040387723
150090303051007,16725343,0,487.50713590301484,184.61808696918905,11.859147947673604,6.7308677540850175,1.762846316546076,1.6025875604964328
150090303051008,58175,0,0.04759733133666929,0.01802502488489251,0.0011578575012864982,6.571623655950395e-4,1.721139528939389e-4,1.5646722990358082e-4
150090303051009,69695995,0,9.511967103625445,3.602165056994251,0.23138907484164462,0.13132893436958207,0.03439567328727149,0.03126879389751954
150090303051010,23658,0,2.3572407164238904,0.8926828748587515,0.057342476336412866,0.03254572981255865,0.008523881617574884,0.007748983288704441
150090303051011,3753187,0,373.96082562992785,141.61830083026854,9.09700890749989,5.163167217770207,1.352258080844578,1.2293255280405255
150090303051012,1912506,0,0,0,0,0,0,0
150090303051013,28234,0,0.023100353295393568,0.008748062786421231,5.619415331555305e-4,3.1893978908827407e-4,8.353184952311941e-5,7.593804502101764e-5
150090303051014,628105,0,0.12282763119660459,0.04651460589693901,0.0029879173926853184,0.0016958450066592349,4.441498826964663e-4,4.0377262063315115e-4
150090303051015,13865559,0,0,0,0,0,0,0
150090303052000,677560,0,6.14297253634895,2.3263327948303716,0.1494345718901454,0.08481421647819062,0.02221324717285945,0.020193861066235864
150090303052001,74036,0,9.828756058158321,3.7221324717285946,0.23909531502423265,0.13570274636510501,0.035541195476575124,0.03231017770597738
150090303052002,3084931,0,0,0,0,0,0,0
150090303052003,34129,0,0,0,0,0,0,0
150090303052004,1586943,0,87.23021001615508,33.033925686591274,2.1219709208400648,1.204361873990307,0.3154281098546042,0.2867528271405493
150090303052005,71437,0,0,0,0,0,0,0
150090303052006,103194,0,20.88610662358643,7.909531502423263,0.5080775444264943,0.28836833602584816,0.07552504038772213,0.06865912762520193
150090303053000,24132,0,0,0,0,0,0,0
150090303053001,232566,0,0,0,0,0,0,0
150090303053002,10843,0,0,0,0,0,0,0
150090303053003,20448,0,0,0,0,0,0,0
150090303053004,26908,0,0,0,0,0,0,0
150090303053005,42203314,0,0,0,0,0,0,0
150090303053006,72625503,0,0,0,0,0,0,0
150090303053007,1509646,0,0,0,0,0,0,0
