GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREICAS,G16PRENROC,G16PREONON,G16USSDCOR,G16USSRHEC,G16USSIJON,G16USSNSAW,G16USSNGUM,G16USSNWIL,G16USSONON
32003006715,32,003,006715,398,268,22,2,2,14,357,262,11,11,10,7,28.999999999999996
32003006716,32,003,006716,604.4672291321949,523.0086278657501,42.07373010714547,0.004423806428728582,1.002949204285819,32.05161107500183,549.3581085736197,513.9747120164632,18.038339655715646,11.035390451429828,23.02801744071528,6.005898408571638,53.13123959071895
32003006717,32,003,006717,410.92223899266673,380.33939305951833,23.91022500227966,1.6681552327171856,2.2242069769562476,20.017862792606227,384.78780701343084,371.4425651516934,12.233138373259361,12.789190117498423,7.784724419346866,5.560517442390619,27.802587211953092
32003006718,32,003,006718,130.5277355354811,84.98063853385531,5.787326504080673,0.8572605963019372,0.6429454472264529,4.072359413817201,120.13241037744773,79.62246254186181,3.857821315911917,2.679236628549953,2.4649214794744685,2.0362168650469,11.038047656430038
32003006719,32,003,006719,479,456,22.000000000000004,5,1,16,458.00000000000006,441,16,6,6,5,27
32003006720,32,003,006720,187,181,12,2,1,7,171,183,7,0,6,0,10
32003006721,32,003,006721,463,364,23,3,1,21,426,344,11,13,8,6,41
32003006722,32,003,006722,1.6008139752386676,4.002034938096669,0.8004069876193338,0,0,0,1.6008139752386676,3.2016279504773353,0,0,0.8004069876193338,0,0.8004069876193338
32003006723,32,003,006723,91.23926739809635,57.52040770749552,7.9338493389649,1.983462334741225,1.983462334741225,6.942118171594287,95.2061920675788,54.54521420538369,1.983462334741225,1.983462334741225,4.958655836853063,0.9917311673706125,5.950387004223675
32003006724,32,003,006724,89.22521370422231,58.09162107343867,3.9557976519113343,0.5860440965794569,0.43953307243459266,2.78370945875242,82.1194290331964,54.42884546981706,2.637198434607556,1.8313878018108027,1.6848767776659386,1.39185472937621,7.545317743460507
32003006725,32,003,006725,328.07776100733327,303.66060694048167,19.08977499772034,1.3318447672828144,1.7757930230437524,15.982137207393773,307.21219298656916,296.5574348483066,9.766861626740639,10.210809882501577,6.215275580653134,4.439482557609382,22.197412788046904
32003006726,32,003,006726,307,547,8,0,0,17,303,529,8,3,4,0,16
32003006727,32,003,006727,336.96424923391214,485.50766087844744,6.978549540347293,0,0.9969356486210419,11.963227783452503,331.97957099080696,471.5505617977528,5.981613891726251,0.9969356486210419,3.9877425944841676,0.9969356486210419,14.95403472931563
32003006728,32,003,006728,539.3991860247613,743.9979650619033,28.199593012380667,6,1,39,506.3991860247613,775.7983720495226,10,4,4.199593012380666,1,39.19959301238067
32003006729,32,003,006729,201,232,10,2,1,12,184,221,6,9,3,0,27
32003006730,32,003,006730,491.8668950962377,320.35630626459164,27.39385092289771,3.678391959798995,3.721068972408112,22.667829935321613,476.3231677300177,302.45717432945526,7.783554045689163,10.243608927274588,9.494718987761308,10.371639965101942,38.32029205191817
32003006731,32,003,006731,405.4129477388119,403.4109814776077,21.968483501871074,1.0046384002823307e-4,1.0046384002823307e-4,12.981197378118312,384.4434757646824,382.44211228651835,15.97647384414243,10.984229192955533,4.9927972023070515,4.992746970387037,20.969622669889578
32003006732,32,003,006732,420,354,27,3,2,14,388,346,11,5,7,1,43
32003006733,32,003,006733,622,407.00000000000006,35,7.000000000000001,2,24.000000000000004,566,401,13,10,17,5,62.00000000000001
32003006734,32,003,006734,458.0817136905156,274.8161529437965,32.37400274052972,3.0615225107699873,0.08203001435998289,21.67674761846986,418.174515856646,275.4265103755866,7.512687589749893,13.533195093339888,6.348627561029928,4.246090043079949,55.112272869769555
32003006735,32,003,006735,848,541,65,4,3,35,782,521,21,15,22,13,83
32003006736,32,003,006736,310,217.00000000000003,17,3,0,14,294,204.99999999999997,12,3,5.000000000000001,3,23.000000000000004
32003006737,32,003,006737,369.1331049037623,302.6436937354084,18.60614907710229,0.32160804020100503,1.2789310275918877,15.332170064678387,328.6768322699823,291.54282567054474,10.216445954310837,3.756391072725412,7.505281012238691,6.62836003489806,37.67970794808183
32003006738,32,003,006738,491,385,30.000000000000004,4,5,26,476,379,12,3,12,4,37
32003006739,32,003,006739,452,223,23,0,2,15,422,206,15,13,4,10,33
32003006740,32,003,006740,998.2568605088077,649.9324223181318,44.25769332305059,6.556695307118606,4.917521480338954,31.144302708813377,918.7569299099947,608.9530766486405,29.505128882033727,20.489672834745644,18.85049900796599,15.572151354406689,84.41745207915206
32003006750,32,003,006750,533.4994444162672,366.7473567645496,26.809017307350114,1.6085410384410068,1.0723606922940045,18.76631211514508,493.8220988013891,354.4152088031685,13.94068899982206,12.868328307528055,10.187426576793044,2.144721384588009,47.720050807083204
32003006751,32,003,006751,460.03332645153773,316.2440153697003,23.11725258550441,1.3870351551302647,0.9246901034201763,16.182076809853086,425.81979262499124,305.6100791803683,12.020971344462293,11.096281241042117,8.784555982491675,1.8493802068403526,41.14870960219785
32003006752,32,003,006752,589.5282353275516,557.1430925152306,52.775592250523346,8.396067415730336,2.998595505617977,29.985955056179776,565.5394712826078,563.7393799242963,19.791041688725596,8.996097868500877,16.79213483146067,7.796348314606742,43.77949438202247
32003006753,32,003,006753,393.4761235955056,371.86095505617976,35.2247191011236,5.603932584269663,2.0014044943820224,20.014044943820224,377.46488764044943,376.26404494382024,13.209269662921349,6.004213483146067,11.207865168539326,5.203651685393258,29.220505617977526
32003006914,32,003,006914,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007012,32,003,007012,489.2892399824786,213.02182304987872,29.370058423880074,1.9046706290176791,1.8979001256446146,13.315768144691093,465.55194740517476,190.3181118275605,13.268374621079642,12.329580313316931,11.39078600555422,11.363703992061962,34.1452760031704
32003007047,32,003,007047,432.6626969027613,349.72735315465695,30.97585127941247,0.9992210090133056,1.9984420180266111,14.988315135199583,430.66425488473465,312.7561758211646,25.979746234345946,5.995326054079833,21.98286219829272,4.996105045066527,27.978188252372554
32003007048,32,003,007048,504.99622417202823,361.99729336687966,25.999805600936106,2.999977569338782,1.9999850462258544,20.999842985371473,494.99629894089895,326.9975550579272,11.999910277355127,13.999895323580981,8.999932708016345,5.999955138677564,32.9997532627266
32003007049,32,003,007049,373,243,30,6,1,26,382,243,12,3,8,4,18
32003007050,32,003,007050,349,326,28,2,1,11,342,298,15,13,5,4,26
32003007054,32,003,007054,395.56680947323576,188.60088347005137,25.42737521808356,4.012210720516673,4.012210720516673,18.280846571883483,381.57902019375246,168.29561545713455,16.134317925683405,16.134317925683405,2.0976857641333853,10.07326432310004,30.402953777050215
32003007079,32,003,007079,519.5845588235294,163.05661764705883,28.725,1.6897058823529412,0,16.897058823529413,478.18676470588235,148.69411764705882,10.138235294117647,11.827941176470588,13.51764705882353,8.448529411764707,29.56985294117647
32003007097,32,003,007097,500,258,37,3,6,18,473,241,19,13,13,4,41
32003007311,32,003,007311,328,187,20,2,1,17,321,163,11,7,8,3,34
32003007312,32,003,007312,629.9992390683449,186.99977413615952,25.999968596471376,6.999991545203832,2.999996376515928,15.999980674751615,589.9992873814658,179.99978259095568,13.999983090407664,6.999991545203832,11.999985506063712,6.999991545203832,34.99995772601916
32003007332,32,003,007332,498,189,23,3,3,11,480,156,14,13,12,6,30
32003007334,32,003,007334,178.62152302322372,87.1106411821127,11.17545289927683,0.035375879086778604,0.008843969771694651,4.640224763450573,173.76904298525247,75.2176298107121,3.745786895892898,4.631380793678878,1.8507835235172123,3.7104110168061193,9.475016861878427
32003007341,32,003,007341,176.69862273776224,70.37502329141846,11.59531747753266,1.6812298862400585,0.42030747156001463,4.060818584445248,162.55042483587664,67.9708599201251,4.845823259484254,3.640511112885233,1.3721429508420904,3.164593373244195,17.36840154321082
32003007351,32,003,007351,281.7636319477644,410.6555061366353,43.963119878374584,2.9974854462528127,1.9983236308352084,17.984912677516878,274.7694992398412,398.6655643516241,13.98826541584646,6.99413270792323,11.98994178501125,8.992456338758439,33.971501724198546
32003007352,32,003,007352,307.2363680522356,678.3444938633646,28.036880121625416,4.002514553747187,3.0016763691647914,23.015087322483122,311.23050076015886,660.3344356483759,17.01173458415354,10.00586729207677,8.01005821498875,3.007543661241562,21.028498275801457
32003007354,32,003,007354,351,475,39,6,1,22,353,432.00000000000006,22,15,12,2,41
32003007355,32,003,007355,478.81698747326607,541.1579590589673,42.369385884509626,4.094714329361442,4.037885731744577,31.29361442102047,483.78857317445767,475.7128017109685,19.236785823403604,21.189428658722886,25.09471432936144,12.094714329361441,51.4072716162542
32003007356,32,003,007356,223,369,21,1,2,23,229,347,14,10,4,6,23
32003007357,32,003,007357,399.1830125267339,434.8420409410327,38.630614115490374,9.905285670638557,3.962114268255423,30.70638557897953,396.21142682554233,388.2871982890315,24.763214176596396,19.810571341277114,9.905285670638557,9.905285670638557,42.5927283837458
32003007358,32,003,007358,126,125,14,1,0,10,130,102,11,5,4,5,17
32003007359,32,003,007359,460.6947509811133,493.5304459754475,41.79088453824354,6.96514742304059,0.99502106043437,21.89046332955614,441.7893508328603,461.68977204154766,19.900421208687398,25.87054757129362,12.93527378564681,9.950210604343699,33.83071605476858
32003007360,32,003,007360,230.55376095985233,418.9210890632211,34.33779418550992,6.867558837101984,0.981079833871712,11.772958006460545,247.23211813567144,373.7914167051223,16.678357175819105,10.791878172588833,7.848638670973696,6.867558837101984,30.41347485002307
32003007361,32,003,007361,148.15063168124394,301.9630709426628,12.267249757045676,4.718172983479106,0,10.379980563654033,153.81243926141886,267.0485908649174,11.323615160349854,10.379980563654033,7.549076773566569,3.7745383867832847,16.04178814382896
32003007366,32,003,007366,303,246,36,2,0,9,281,214,17,20,11,5,30
32003007387,32,003,007387,373,226,29,4,1,12,363,190,16,16,7,5,34
32003007395,32,003,007395,449,311,29,2,3,25,419,309,11,15,16,5,33
32003007402,32,003,007402,445.2008967527852,356.23371482616676,34.34254359901068,11.080598493884866,1.0402992469424333,23.46344133983798,437.6165576721199,329.1732659557531,12.181346611240949,15.221645858183383,16.261945105125815,12.100748117356083,37.62463832760771
32003007403,32,003,007403,505,446,29,2,2,20,489,419,16,17,20,4,32
32003007405,32,003,007405,522,575,38,7,3,22,510,544,14,18,17,6,39
32003007410,32,003,007410,414,475,39,4,1,31,421,428,13,18,9,11,49
32003007411,32,003,007411,578,470,29,1,5,26,554,429,25,14,12,6,48
32003007413,32,003,007413,599.3595073614508,572.3496264969723,31.27909539279643,5.116289460339001,2.064552488678677,26.027530648384356,552.8265613772403,565.1188585197094,22.078792716457766,14.046041568531516,9.38066972176943,6.148565704678339,43.350767995364656
32003007414,32,003,007414,465,433,24,3,2,17,443,413,15,8,7,8,35
32003007415,32,003,007415,523,492,43,4,5,24,534,449,14,17,18,7,35
32003007416,32,003,007416,338,245,25,3,2,24,297,263,11,5,5,5,37
32003007417,32,003,007417,376.13845737325397,226.16163138276045,32.00938694055959,1.0020533932474103,7.0008800256774615,14.006746863527205,382.13141716783423,205.1531244678783,9.005866837849744,7.004986812172282,7.002346735139898,6.001173367569948,21.012027017591976
32003007422,32,003,007422,665,560,51,9,2,25,632,535,17,32,18,6,52
32003007430,32,003,007430,441,437,31,7,1,28,439,357,27,34,11,11,50
32003007500,32,003,007500,696.0280359390664,550.0195599574882,46.00065199858294,15,2,47.00130399716588,663.0254279447347,511.01695196315643,24.00130399716588,34.00260799433176,17.00065199858294,15.00065199858294,67.00065199858294
32003007501,32,003,007501,77.54588433865734,54.679790238796855,2.982534013025283,0.994178004341761,0,0.994178004341761,77.54588433865734,41.75547618235396,1.988356008683522,1.988356008683522,0,0.994178004341761,10.935958047759371
32003007502,32,003,007502,244.35676148081131,168.28834532687006,8.336264783993563,0,2.084066195998391,5.731182038995575,222.99508297182783,155.78394815087972,3.647115842997184,4.68914894099638,6.2521985879951725,2.084066195998391,19.798628861984714
32003007503,32,003,007503,217.99999999999997,111,23,3,0,9,209,102.00000000000001,4,8,3,4,24
32003007504,32,003,007504,153.41544117647058,64.94338235294117,7.2749999999999995,0.31029411764705883,0,6.102941176470588,137.81323529411765,61.305882352941175,3.861764705882353,2.1720588235294116,3.4823529411764707,2.551470588235294,12.430147058823529
32003007505,32,003,007505,2.3118347739964054,1.2417278480417373,0.1615255737290065,0.010095348358062906,0.050476741790314535,0.07066743850644035,2.241167335489965,1.2114418029675487,0.06057209014837744,0.050476741790314535,0.010095348358062906,0.020190696716125812,0.1817162704451323
32003007506,32,003,007506,274.0007609316551,116.00022586384048,9.000031403528624,2.000008454796168,3.6234840720321457e-6,15.000019325248385,257.0007126185342,107.00021740904432,9.000016909592336,1.000008454796168,6.0000144939362885,3.000008454796168,22.000042273980842
32003007507,32,003,007507,647,331,26,2,6,18,627,289,13,14,14,11,36
32003007508,32,003,007508,224.74414128181598,120.71410208586623,15.702647425803736,0.9814154641127335,4.907077320563667,6.869908248789135,217.87423303302685,117.76985569352803,5.8884927846764015,4.907077320563667,0.9814154641127335,1.962830928225467,17.665478354029204
32003007509,32,003,007509,478,176,30,1,1,20,439,173,16,9,15,11,28
32003007511,32,003,007511,1.944023944187608,1.0441700660920339,0.13582700046725646,0.008489187529203529,0.042445937646017645,0.0594243127044247,1.8845996314831834,1.0187025035044233,0.05093512517522117,0.042445937646017645,0.008489187529203529,0.016978375058407057,0.1528053755256635
32003007512,32,003,007512,288,168,9,1,0,9,279,150,8,2,5,2,18
32003007513,32,003,007513,796,335,33,7,2,26,763,289,14,21,8,18,73
32003007514,32,003,007514,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007515,32,003,007515,525,428,21,4,3,18,505.99999999999994,387,17,13,7,4,40
32003007521,32,003,007521,12,4.999999999999999,0,0,0,0,8,8,0,0,0,0,1
32003007522,32,003,007522,1020,416,53,5,7,27,951,375,32,22,15,12,81
32003007523,32,003,007523,73,38,3,2,0,2,69,33,2,1,0,2,11
32003007524,32,003,007524,398.57065145092304,233.2231442787283,24.285904706838284,3.998470456604195,1.9992352283020975,13.117979803635764,387.4519068755893,198.91647326644514,12.09377202555029,14.117597417786813,11.04497408353039,9.094919183097144,33.23328290632887
32003007525,32,003,007525,344,149,14,2,5,6,325,118,11,9,9,5,21
32003007526,32,003,007526,238.99999999999997,133,13,2,2,19,251,112.99999999999999,6,2,3,7,17
32003007527,32,003,007527,314,216,26,2,1,10,300,194,13,12,8,2,30
32003007528,32,003,007528,663,281,47,6,1,16,605,277,8,28,10,12,47
32003007529,32,003,007529,383.28886961032987,221.1396073917271,34.72398734325433,1.2076036261790553,0.9358148127371595,22.678843150082724,381.3709018819272,198.21986749682142,11.041382177073968,11.041382177073968,7.9621489254205935,5.9546248932253265,33.32798814130332
32003007530,32,003,007530,352.3410789252105,271.27535347846344,33.02434311965143,1.000801421647913,0.0015729357475346268,17.011841879428946,342.3394461743664,265.2462691209082,3.0203434882989306,11.004778622339186,11.017205093690935,5.00393981625591,26.02205848490085
32003007531,32,003,007531,490,209,20,10,6,19,462,181,14,24,15,5,40
32003007532,32,003,007532,450,216,18,4,4,24,432,205,14,8,12,5,32
32003007533,32,003,007533,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007534,32,003,007534,365.9361018916196,938.8360646891553,27.995111620123907,1.9996508300088505,0,21.996159130097354,364.9362764766152,920.8392072190757,10.998079565048677,2.9994762450132755,9.998254150044252,0.9998254150044252,26.99528620511948
32003007535,32,003,007535,0.024158566439272316,0.03757999223886805,0.0026842851599191463,0,0,0.00805285547975744,0.024158566439272316,0.04294856255870634,0.0026842851599191463,0,0,0.0026842851599191463,0
32003007536,32,003,007536,232,594,17,1,4,15,238,564,15,9,7,5,14
32003007541,32,003,007541,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007542,32,003,007542,8.548531875214891,13.323999633818826,0.9517142595584875,0,0,2.848384194350864,8.548531875214891,15.224048860773502,0.9517142595584875,0,0,0.9483349673961882,0
32003007543,32,003,007543,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007545,32,003,007545,300.6821392532795,647.0232088799193,23.17053481331988,3,2,21.58526740665994,296.38950554994955,621.4379414732593,17.29263370332997,12.29263370332997,12.29263370332997,2.5852674066599395,17.29263370332997
32003007550,32,003,007550,9.842799264478359,14.764771498528171,2.45926831159301,0,0,1.232497164849665,9.228268487485423,13.538000351784827,0.6156759806142005,0.6145307769929365,0.6145307769929365,1.230206757607137,0.6145307769929365
32003007551,32,003,007551,184,617,15,1,1,13,204,570,7,9,6,1,22
32003007552,32,003,007552,273.5238052184023,591.9732036958409,21.96224822416787,0.9982516791490904,0,30.946513336509682,266.53604346435867,578.9966431497905,10.981479753527873,7.986013433192723,7.986013433192723,1.9965033582981808,31.944053732770893
32003007553,32,003,007553,304,430,35,5,0,21,310,393,26,12,5,5,32
32003007554,32,003,007554,267,342,21,6,3,19,272,330,10,9,6,3,22
32003007555,32,003,007555,372.03510377497366,659.075972768465,61.00281855127526,8.000128115967057,3,34.00397159497878,384.0342069632043,637.0743072608932,17.00140927563763,14.00102492773646,12.00102492773646,8.000256231934115,50.00409971094583
32003007561,32,003,007561,259.8160908020739,583.5869116477352,43.96887690496635,1.9985853138621068,0.9992926569310534,21.984438452483175,267.81043205752235,564.6003511660451,12.990804540103694,11.991511883172642,5.995755941586321,8.993633912379481,32.97665767872476
32003007562,32,003,007562,262,558,47,2,1,31,275,555,11,11,8,2,24
32003007563,32,003,007563,179,434,20,3,2,18,169,446,6,6,1,4,14
32003007564,32,003,007564,191.6192241794442,444.29615877347624,19.674271608110473,4.825732382350525,1.93029295294021,22.384039998166603,201.17785342446814,413.2258004870787,12.639739713788458,8.779153807908038,8.779153807908038,3.0811104687645026,26.151790384369928
32003007569,32,003,007569,526,495,38,3,1,34,502,456,15,24,17,15,61
32003007570,32,003,007570,284,308,33,3,1,32,297,273,14,14,13,8,31
32003007571,32,003,007571,329,249,26,5,3,26,321,230,12,12,7,8,33
32003007572,32,003,007572,356,318,28,1,1,22,330,290,14,14,15,12,43
32003007573,32,003,007573,406,556,27,10,5,25,420,499,21,18,10,10,36
32003007574,32,003,007574,380,508,25,4,2,22,379,471,10,7,22,5,37
32003007575,32,003,007575,162,319,11,2,0,13,165,305,9,8,2,1,15
32003007581,32,003,007581,389,710,42,6,3,34,392,674,16,15,19,6,46
32003007582,32,003,007582,504,605,51,2,1,25,493,574,23,14,16,3,52
32003007583,32,003,007583,398,688,51,5,1,35,436,621,22,17,12,8,44
32003007584,32,003,007584,243,483,23,5,1,13,248,420,13,17,17,7,33
32003007585,32,003,007585,233,617,27,3,1,19,245,565,15,11,16,8,23
32003007590,32,003,007590,48.6140350877193,64.3421052631579,5.004385964912281,3.5745614035087723,0,2.1447368421052633,47.89912280701755,65.05701754385964,1.4298245614035088,2.1447368421052633,1.4298245614035088,0,3.5745614035087723
32003007591,32,003,007591,287,405,28,4,1,16,272,403,13,13,5,3,22
32003007592,32,003,007592,332.86932449072447,379.5330366083883,31.666162382598714,6.374650293199156,0.004944366547315205,21.64689665061535,341.49529000877413,361.96635165370674,6.526534757561609,11.738584524104864,11.453496804806619,1.982156861956829,25.189071290510256
32003007593,32,003,007593,519.9932096812106,960.0358801385778,60.52481196695106,8.783550403845304,5.380155459815802,38.59905183014113,541.2584574877997,904.1865568041505,25.223545313037928,23.585691349191706,14.802140945346402,4.019752777179249,56.03846562149468
32003007594,32,003,007594,304.3207222699914,518.0997420464316,33.701633705932935,7.0421324161650904,1.5090283748925193,22.132416165090284,309.3508168529665,471.3198624247635,20.623387790197764,18.10834049871023,11.066208082545142,4.024075666380051,35.713671539122956
32003007595,32,003,007595,94.16691363413004,297.68368328870326,6.387012000359607,3.409501745168032,0.018920166128287955,7.835939749966707,99.81880482105122,288.73736859304915,5.990083606746245,4.8217860180892975,2.5991069326258156,0.357902776114731,4.539970571897088
32003007596,32,003,007596,223.42863284608768,380.38263112639726,24.74333619948409,5.170249355116079,1.1079105760963026,16.249355116079105,227.12166809974204,346.03740326741183,15.141444539982803,13.294926913155631,8.124677558039552,2.9544282029234736,26.220550300945828
32003007601,32,003,007601,335.73697016907226,644.2257224693502,36.00657361233529,5.838903829027344,2.919451914513672,28.221368506965494,335.73697016907226,646.1720237456927,17.51671148708203,11.677807658054688,11.677807658054688,1.9463012763424479,22.38246467793815
32003007602,32,003,007602,446,771,50,4,1,25,449,733,18,14,23,7,37
32003007603,32,003,007603,463.6386484745391,915.3381042844977,50.741568824466725,7.959461776386937,2.9847981661451013,40.79224160398305,466.62344664068416,886.4850553450951,19.89865444096734,12.934125386628773,24.87331805120918,4.974663610241835,44.771972492176516
32003007604,32,003,007604,424.62822936357907,642.7838689350976,35.35538752362949,3.638311279143037,0.3276622558286074,36.07876496534341,425.9558916194077,600.0838059231254,17.931947069943288,15.11279143037177,11.457466918714555,6.802142407057341,46.683049779458095
32003007605,32,003,007605,355.37177063642093,555.2161310649024,42.64461247637051,8.361688720856963,1.6723377441713925,25.921235034656586,357.0441083805923,515.9161940768746,20.068052930056712,15.88720856962823,12.542533081285445,9.19785759294266,44.316950220541905
32003007611,32,003,007611,291.66809531309985,526.7518279644559,31.397730093941245,5.020933162839013,2.020933162839013,24.334930605424205,279.5634294989048,534.0658254070411,10.041866325678026,11,8.104665814195064,3.0418663256780256,26.209331628390128
32003007612,32,003,007612,212.0551808089883,216.47360641180936,18.002904978653575,0.9784958386737244,0.9424642495218558,15.157496435512074,207.3548700910963,230.292291117129,1.9870180016406724,0.07206317830373701,4.796394955630306,1.9149548233369353,9.586784646401966
32003007613,32,003,007613,320.2767238779119,427.77456562373476,16.59936492740518,6.000570998487262,0.03660258763913142,13.50757295906372,322.0817004099989,375.6418834758299,16.9711156726813,11.927936821696262,14.098939230174631,5.043178850985039,27.203883725207906
32003007614,32,003,007614,378,325,28,7,1,17,364,310,14.999999999999998,13,10,2,29.999999999999996
32003007615,32,003,007615,605,696,43,5,3,44,585,697,21,14,19,12,33
32003007622,32,003,007622,211.9896289785925,225.35834431958483,14.323623579634628,3.8196329545692342,1.9098164772846171,7.6392659091384685,209.12490426266558,197.66600539895788,7.6392659091384685,4.774541193211543,10.503990625065395,4.774541193211543,19.09816477284617
32003007623,32,003,007623,471.8615426267461,550.8383686172396,31.99061305944041,6.99794660675259,2.9991199743225385,22.993253136472795,447.86858283216577,521.8468755321217,19.99413316215026,16.995013187827716,7.997653264860102,3.998826632430051,40.987972982408024
32003007624,32,003,007624,472,388,42,2,4,28.999999999999996,440,400,6,13.999999999999998,10,10,39
32003007625,32,003,007625,262,258,19,3,1,9,249,241,7,13,14,0,22
32003007631,32,003,007631,525,680,46,3.0000000000000004,2,35,475,709,14,11,13,9,43
32003007632,32,003,007632,357,340,28,2,2,26,354,340,8,3,9,5,30
32003007633,32,003,007633,411,428,30,1,1,18,388,424,6,7,17,1,29
32003007634,32,003,007634,251,288,16,2,1,12,230,296.99999999999994,5,1,6,0,17
32003007635,32,003,007635,382,355,18,1,0,24,362,371,2,7,9,2,21
32003007641,32,003,007641,347,454,9,0,2,15,333,440,10,3,8,1,17
32003007642,32,003,007642,285,379,5,3,0,16,288,369,4,4,5,2,7
32003007643,32,003,007643,237,241,14,1,0,17,232,244,4,5,6,1,16
32003007644,32,003,007644,425,495,38,1,0,25,384,537,7,8,4,3,28
32003007645,32,003,007645,179,160,9,1,1,9,165,152,4,7,6,0,22
32003007651,32,003,007651,729,762,35,2,4,34,695,756,18,11,19,7,42
32003007652,32,003,007652,327,460,31,1,1,16,328,444,8,8,4,4,29
32003007653,32,003,007653,258,422,19,4,3,17,275,406,6,4,8,0,18
32003007654,32,003,007654,363,420,31,0,1,10,370,383,5,9,13.000000000000002,3,34
32003007661,32,003,007661,305,213,18,5,1,17,301,198,4,5,10,5,26
32003007662,32,003,007662,422,389,22,5,2,25,404,357,14,12,16,1,43
32003007663,32,003,007663,498,464,27,4,2,29,462,453,18,17,12,5,38
32003007664,32,003,007664,330,337,8,1,1,18,312,310,6,6,9,6,30
32003007665,32,003,007665,359.7630766611299,362.7899026481312,31.169897917674657,6.017883991334174,3.008941995667087,34.15201392634048,345.57529475212107,384.78990264813115,7.0357679826683475,8.080477961003785,11.080477961003783,3.0268259870012613,20.241433883011354
32003007671,32,003,007671,322,389,15,1,0,23.000000000000004,296,404.00000000000006,4,4,4,1,25
32003007672,32,003,007672,306.2369233388701,309.2100973518688,18.830102082325347,1.9821160086658258,0.9910580043329129,16.847986073659516,285.42470524787893,309.2100973518688,3.9642320173316516,8.919522038996217,8.919522038996217,2.9731740129987387,26.75856611698865
32003007674,32,003,007674,140,169,10,1,0,11,130,178,5,1,2,1,6
32003007675,32,003,007675,296,373,29,2,1,13,287,367,8,2,11,8,12
32003007681,32,003,007681,346.99999999999994,403,28.999999999999996,1.9999999999999998,0.9999999999999999,12.999999999999998,343,406.99999999999994,6,6,7,6,15
32003007682,32,003,007682,279,243.99999999999997,18,4,2,13,265,230,10,11,10,4,22
32003007683,32,003,007683,437,494,26,2,0,24,430,485,13,10,12,2,17
32003007684,32,003,007684,333,279,19,6,0,12,327,249,12,8,6,1,34
32003007685,32,003,007685,402,338,23,4,2,16,395,303,11,13,10,4,30
32003007691,32,003,007691,239,298,14,0,0,19,215,320,4,1,7,1,11
32003007692,32,003,007692,473,513,38,1,5,36,459,521,14,7,10,0,35
32003007693,32,003,007693,596,514,34,3,3,31.000000000000004,557,505.00000000000006,21,16,17,7,35
32003007694,32,003,007694,503,514,31,5,1,22,474,497,15,9,19,6,41
32003007695,32,003,007695,447,420,38,6,2,26,441,405,15,10,14,11,31
32003007701,32,003,007701,52.1190766412806,35.13619097705853,2.0480462692871724,0.01641830063224056,0.00547276687741352,4.960037242053586,47.16998493298184,38.045445566386235,1.9960549839517443,0.03557298470318788,1.0253913263629397,0.9980274919758721,4.011264651974436
32003007702,32,003,007702,548.8809233587194,389.8638090229415,36.95195373071283,5.983581699367759,1.9945272331225865,34.03996275794641,518.8300150670182,385.9545544336138,18.003945016048256,12.964427015296812,18.97460867363706,9.001972508024128,42.988735348025564
32003007703,32,003,007703,394,355,22,0,2,19,369,352,10,8,7,4,29
32003007704,32,003,007704,211.34107044965398,214.50579197363462,14.027130603949749,1.0009689501410624,9.689501410625005e-4,13.015503202257,195.3459152003593,220.48447507053123,3.012596351833812,7.006782650987437,5.002906850423187,2.0048447507053124,14.025192703667624
32003007705,32,003,007705,351.07900527152293,520.6342066810653,27.926739055689325,0.9973835377031902,0.9973835377031902,15.958136603251043,356.0659229600389,498.6917688515951,12.965985990141473,6.981684763922331,2.9921506131095708,4.986917688515951,25.931971980282945
32003007706,32,003,007706,392,399,20,5,1,17,400,350,15,13,10,2,34
32003007707,32,003,007707,376,347,22,1,0,23,376,331,10,9,9,3,20
32003007712,32,003,007712,291.57992427882306,366.8600013453001,23.046130340360925,5.001647512155747,0.0016475121557473144,15.026360194491957,266.5881618396018,367.82375607787367,11.021417658024715,13.011532585090231,13.004942536467242,4.008237560778737,22.04283531604943
32003007713,32,003,007713,285,296,15,3,4,20,265,296,6,11,12,2,24
32003007714,32,003,007714,388,261,28,6,3,22,364,246,15,10,7,6,42
32003007715,32,003,007715,623,563,49,2,2,41,608,539,23,11,17,8,49
32003007720,32,003,007720,0.7460086583842813,0.6570203643517515,0.031201221215813164,0.007318401231422331,0.003663556881589755,0.04209169774537488,0.6929045086647442,0.6514335474459164,0.016507787296546842,0.02015827538050083,0.023808763464454815,0.00918938606512451,0.05680691299403414
32003007722,32,003,007722,289,316,17,0,1,14,288,316,3,6,3,3,13
32003007723,32,003,007723,424.76385460635197,362.0874417596028,18.256196755893427,4.007412475866032,2.0581370705313624,23.17869881772555,395.1385904140406,357.8571886692405,9.533770980382862,11.428615553119187,13.32346012585551,5.52635850451683,32.17327875622785
32003007724,32,003,007724,11,9,0,0,0,1,9,11,0,0,0,0,1
