GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
32031006209,32,031,006209,235,112,5,2,3
32031006210,32,031,006210,485,302,11,2,11
32031006211,32,031,006211,599,367,14,6,10
32031006212,32,031,006212,154.640522875817,124.44444444444444,4.575163398692811,0,1.8300653594771241
32031006213,32,031,006213,354,210,11,2,10
32031006214,32,031,006214,298.63610369706504,306.3430366527128,4.196338130917984,4.0000944361983395,3.0786438539952843
32031006216,32,031,006216,377,301,6,4,7
32031006217,32,031,006217,0,0,0,0,0
32031006218,32,031,006218,9.483282674772036,12.249240121580547,0.3161094224924012,0.0790273556231003,0.2370820668693009
32031006300,32,031,006300,386,376,14,2,5
32031006301,32,031,006301,105.07542541706005,132.05758658541544,1.9896373056994818,1.4922279792746114,3.9792746113989637
32031006302,32,031,006302,414,287,15,3,6
32031006303,32,031,006303,77.39193386106302,34.85318736269086,1.7381258023106547,0,2.607188703465982
32031006306,32,031,006306,529,379,20,3,5
32031006307,32,031,006307,678,500,15,5,17
32031006308,32,031,006308,486,536,5,3,13
32031006310,32,031,006310,349,308,11,0,11
32031006311,32,031,006311,400,322,16,3,7
32031006313,32,031,006313,534,531,11,1,12
32031006314,32,031,006314,280,276,8,2,3
32031006317,32,031,006317,0,0,0,0,0
32031006318,32,031,006318,0,0,0,0,0
32031006319,32,031,006319,424.93235922997417,467.1441829945411,11.256486337217858,0,10.318445809116369
32031006320,32,031,006320,505,562,16,3,14
32031006400,32,031,006400,362.9120437613959,423.2890077483098,16.382984348854965,1,7.519764473446021
32031006403,32,031,006403,660.0676407700258,686.8558170054589,14.74351366278214,0,14.68155419088363
32031006405,32,031,006405,340,448,10,2,11
32031006411,32,031,006411,459.08795623860414,614.7109922516902,13.617015651145037,0,18.48023552655398
32031006413,32,031,006413,538.1689813443885,832.0751110453065,15.97192774652058,4.956618300266509,17.212437074326324
32031006414,32,031,006414,0,1.0510516759865817e-4,0,0,0
32031006415,32,031,006415,322.7506101095614,597.5382812554728,5.995367370456249,0.9992278950760415,7.993823160608332
32031006416,32,031,006416,621,767,25,4,16
32031006418,32,031,006418,597.7941689268523,844.9562404587778,25.627948062947393,5.776060272749575,15.269706832591554
32031006422,32,031,006422,480.06533575317604,638.3847549909256,4.2558983666061705,2.5535390199637025,11.065335753176043
32031006423,32,031,006423,448.3783338167634,664.8017694891965,14.21076825078364,1.9990057044556477,12.429682469403026
32031006425,32,031,006425,932.5388241209196,1225.0280447147181,35.491836131024726,4.853985289573215,23.859633602402862
32031006427,32,031,006427,0,0,0,0,0
32031006500,32,031,006500,732.9913472833272,821.9902966806205,21.999740300454565,7.9999055638016605,17.999787518553735
32031006501,32,031,006501,673.3936545240894,573.0599294947122,16.400705052878966,1.9294947121034078,16.400705052878966
32031006503,32,031,006503,3.6238802546359965,3.70129479137632,0.0024097910269361396,9.036716351010524e-4,0.003915910418771228
32031006508,32,031,006508,297,297,3,5,10
32031006511,32,031,006511,393,273,11,4,14
32031006513,32,031,006513,383,313,15,3,12
32031006514,32,031,006514,553,393,14,9,14
32031006516,32,031,006516,780.6063454759106,799.9400705052878,16.599294947121034,3.070505287896592,19.599294947121034
32031006519,32,031,006519,604,640,18,3,17
32031006520,32,031,006520,238.89600000000002,210.45600000000002,5.688000000000001,1.8960000000000001,9.48
32031006521,32,031,006521,168,172,3,2,4
32031006522,32,031,006522,232,305,1,0,11
32031006523,32,031,006523,115,129.99999999999997,6,0,5
32031006524,32,031,006524,921,980,20,7,30
32031006525,32,031,006525,0,0,0,0,0
32031006526,32,031,006526,274,208,9,2,6
32031006527,32,031,006527,11.36731107205624,22.31634446397188,0.5413005272407733,0.12302284710017575,0.29525483304042177
32031006528,32,031,006528,0.19063588505354456,0.24623801819416177,0.00635452950178482,0.001588632375446205,0.004765897126338615
32031006529,32,031,006529,0,0,0,0,0
32031006530,32,031,006530,0,0,0,0,0
32031006531,32,031,006531,0,0,0,0,0
32031007100,32,031,007100,0.37671232876712324,1.8835616438356164,0.37671232876712324,0,0
32031007300,32,031,007300,148,13,4,2,2
32031007302,32,031,007302,0,0,0,0,0
32031007304,32,031,007304,218,162,8,0,9
32031007306,32,031,007306,55,24,0,0,4
32031007307,32,031,007307,8,12,0,1,0
32031007308,32,031,007308,0,0,0,0,0
32031007309,32,031,007309,5,10,0,0,0
32031007312,32,031,007312,341.42528735632186,275.6475095785441,5.1226053639846745,1.0306513409961686,7.091954022988506
32031007313,32,031,007313,93,65,2,1,2
32031007314,32,031,007314,307.0481712756467,281.05976806422836,9.625334522747547,2.887600356824264,4.8126672613737735
32031007315,32,031,007315,1,0,0,0,0
32031007316,32,031,007316,435.00000000000006,357,14,7,10
32031007317,32,031,007317,1,2,1,0,0
32031007318,32,031,007318,54,40.99999999999999,2,0,1
32031007319,32,031,007319,188.949846117598,110.11532489567725,6.876604567956855,1.1355343202733712,3.4834570678072447
32031007321,32,031,007321,68.01741128162223,28.065445841581802,0.9729408635862737,0.08844916941693398,1.5920850495048118
32031007400,32,031,007400,188.508035517173,293.27984924827564,9.218884120171673,0,7.682403433476395
32031007402,32,031,007402,396,461.00000000000006,16,4,7.000000000000001
32031007403,32,031,007403,1,3,0,0,0
32031007404,32,031,007404,21.104,44.544,1.312,0.104,1.52
32031007406,32,031,007406,1,5,0,0,0
32031007407,32,031,007407,289,784,10,4,7
32031007408,32,031,007408,181,535,2,1,7
32031007410,32,031,007410,357.3492875879578,614.2718730512174,7.9975902089730635,2.999096328364899,12.996084089581228
32031007412,32,031,007412,318.54680208337743,191.66325856355135,4.5843730368849895,3.9830062942881783,4.978757867860223
32031007413,32,031,007413,0,1.9546292127199998,0,0,0
32031007414,32,031,007414,450.6326889279438,884.6836555360281,21.45869947275923,4.8769771528998245,11.704745166959578
32031007415,32,031,007415,480,961,22,4,14
32031007416,32,031,007416,278.30374592833874,602.2157980456026,7.4462540716612375,1.8615635179153094,11.169381107491857
32031007417,32,031,007417,291,732,13,1,15
32031007418,32,031,007418,402,948,10,0,11
32031007424,32,031,007424,71.17320344190054,48.87040081665664,3.5373134328358207,0,1.5668410916554747
32031007425,32,031,007425,380,843.9999999999999,20,3,11
32031007426,32,031,007426,0,0,0,0,0
32031007428,32,031,007428,0,4,0,0,0
32031007430,32,031,007430,304,718,12,6,8
32031007431,32,031,007431,21,59.00000000000001,1,0,1
32031007433,32,031,007433,142.04663212435233,221.18652849740934,2.010362694300518,1.5077720207253886,5.020725388601036
32031007500,32,031,007500,98.51805395748619,127.91412833505449,2.095470379485614,0.43035184646855285,2.4584497840674286
32031007501,32,031,007501,183.5900738751646,140.0817545519244,4.441826690855065,1.1102023617343486,5.32099959571077
32031007502,32,031,007502,581,465,19,2,16
32031007503,32,031,007503,3.524390243902439,2.6951219512195124,0.2073170731707317,0,0
32031007504,32,031,007504,565.5561054955411,494.4077771410701,21.148160576170426,3.0370401440426056,16.11112043212782
32031007505,32,031,007505,144.67377956193005,97.26655236084562,3.2694639449023737,0.8173659862255934,2.45209795867678
32031007506,32,031,007506,134.9338149893144,339.83331182494004,3.9980389626463535,1.9990194813231768,1.9990194813231768
32031007507,32,031,007507,94.88492596963283,138.83162852398908,3.9951547776687506,0,0.9987886944171877
32031007508,32,031,007508,46.332889480692415,19.311584553928096,0.02396804260985353,0.005326231691078562,0.002663115845539281
32031007509,32,031,007509,4,4,0,0,0
32031007512,32,031,007512,17.796619016657235,33.825420676885706,0.020526886846936293,0.01172964962682074,1.8252424914139906
32031007513,32,031,007513,288,275,14,4,9
32031007514,32,031,007514,233,192.00000000000003,8,1,4
32031007516,32,031,007516,12.999999999999998,28,0,0,0
32031007517,32,031,007517,177,139,0,1,4
32031007518,32,031,007518,3,0,0,0,0
32031007519,32,031,007519,170,486,6,0,5
32031007520,32,031,007520,341.64343029074786,472.8920536867635,13.346220138862638,6.737585897902767,7.154366204995803
32031007521,32,031,007521,16,39,1,0,1
32031007522,32,031,007522,43,44,2,0,2
32031007523,32,031,007523,591,1088,39,5,17
32031007524,32,031,007524,246.31234244987132,485.7198198466275,12.602560599449612,2.120596617954978,11.965829169453016
32031007525,32,031,007525,476.2779274636494,999.3049277928739,21.455005182787474,2.9547663317437465,16.80930087988123
32031007526,32,031,007526,470.3733180196039,583.2089855409198,10.662182375013249,2.1377294729714733,8.30118965700385
32031007527,32,031,007527,195,247,0,2,3
32031007528,32,031,007528,4,3,0,0,0
32031007529,32,031,007529,67.59209461436537,210.90303211436535,2.72109375,0.90703125,6.34921875
32031007531,32,031,007531,21.48825601879037,23.907809747504405,0.317968291250734,0.21197886083382267,0.5299471520845567
32031007532,32,031,007532,386.29176122285537,423.10031589221336,5.895899145899146,1.961887211887212,8.851014976014977
32031007533,32,031,007533,125.00000000000001,92,3,2,4
32031007534,32,031,007534,52,45,1,0,1
32031007536,32,031,007536,434.68758652515,802.0562990309184,21.15736040609137,2.8850946008306413,7.693585602215044
32031007537,32,031,007537,54.959071349052074,69.86322629116789,2.7945290516467156,0.9315096838822385,2.7945290516467156
32031007539,32,031,007539,2.338421967267287,2.338421967267287,0,0,0
32031007540,32,031,007540,40.6449814126394,79.45910780669145,1.4646840148698885,0,0.7323420074349443
32031007541,32,031,007541,437,731,27,3,12
32031007543,32,031,007543,229,367,12,1,7
32031007546,32,031,007546,0,0,0,0,0
32031007547,32,031,007547,17,47,1,0,1
32031007548,32,031,007548,5.453362255965293,6.362255965292841,0,0,0
32031007549,32,031,007549,0,0.9632653061224489,0,0,0
32031007550,32,031,007550,11.178717420925985,12.77567705248684,0,0,0
32031007552,32,031,007552,57.816592689704,159.49404879918345,3.9873512199795864,0,0.9968378049948966
32031007553,32,031,007553,19.588296219575348,36.54065251165199,1.0310719834282756,0.0051786639047125835,1.0145002589331953
32031007556,32,031,007556,32.35126498884125,30.98469450571135,1.5035169147958767,0.196110901929897,1.588332705789691
32031007557,32,031,007557,315,528,13,3,13
32031007558,32,031,007558,0,3,0,0,0
32031007562,32,031,007562,0,0,0,0,0
32031007563,32,031,007563,20,20,2,0,1
32031007565,32,031,007565,11.543229634957742,6.9944074806689445,0.08955223880597014,0,0.022388059701492536
32031007566,32,031,007566,0,0,0,0,0
32031007567,32,031,007567,21.894736842105264,19.373961218836566,1.0083102493074794,0.21606648199445985,0.6481994459833795
32031007569,32,031,007569,15.935376455795573,31.13075089775579,0.5247557987215972,0.08745929978693286,0.24488603940341205
32031007570,32,031,007570,21.647940074906366,43.29588014981273,0.6367041198501873,0,3.8202247191011236
32031007571,32,031,007571,24,47,1,1,2
32031007572,32,031,007572,10,7,0,0,0
32031007573,32,031,007573,161.09453682458263,39.949767894787776,0.504384328358209,0.04375,2.717020848643033
32031007574,32,031,007574,0.0661850106855608,0.16668817505993092,0.0019610373536462456,9.805186768231228e-4,9.805186768231228e-4
32031007576,32,031,007576,191.09266402340685,572.0712499928594,8.633488540530564,3.9505746695357757,10.505746695357761
32031007577,32,031,007577,95.04987692002635,132.69808772137068,2.0848308808325617,0.5212077202081404,2.5339201903273914
32031007578,32,031,007578,24.25160114976673,74.84878719914437,1.981574220975713,0.006654526187143409,0.0665452618714341
32031007579,32,031,007579,81.00565234702798,53.71353059299796,0,0,1.8780257780572147
32031007581,32,031,007581,148.85881386128736,31.65192858268541,2.869440342786665,1.771165714344992,4.640606057131657
32031007582,32,031,007582,1,14,0,0,0
32031007583,32,031,007583,0,2,0,0,0
32031007584,32,031,007584,0,0,0,0,0
32031007585,32,031,007585,0,0,0,0,0
32031007586,32,031,007586,74,148,2,1,2
32031007587,32,031,007587,22.641748942172075,38.77856135401975,0.8998589562764457,0.1861777150916784,0.49647390691114246
32031007588,32,031,007588,13.383367219564102,12.21202738912213,0.012658351589380721,0.0013562519560050771,1.0058770918093554
32031007589,32,031,007589,4.9962678802530816,2.997760728151849,0,0,0
32031007591,32,031,007591,0,0,0,0,0
32031008100,32,031,008100,486.56312867308645,446.76849261842386,10.102772693478723,2.4895349784040217,18.43217588331091
32031008101,32,031,008101,8.453270037223765,1.8785044527163923,0,0,0.9392522263581962
32031008102,32,031,008102,19.577809259819773,13.44387026027852,0.7526961052606358,0,0.08465923118707419
32031008103,32,031,008103,307.7141283781876,272.1178781118348,3.9064363667170703,0,13.53210481591493
32031008104,32,031,008104,307,281,7,0,8
32031008105,32,031,008105,376,333,11,0,12
32031008106,32,031,008106,446.00000000000006,394,13,3,9
32031008107,32,031,008107,458.2249603703821,453.37715985527933,15.031912795220377,4.004909660803135,6.01963864321254
32031008108,32,031,008108,366.7087378640777,322.15533980582524,6.854368932038835,0.8567961165048543,12.851941747572816
32031008109,32,031,008109,434.01685589149747,487.9427979060723,11.307052357894722,1.7395465165991881,6.9581860663967525
32031008110,32,031,008110,160,136,3,1,1
32031008111,32,031,008111,2.911690496215307,3.882253994953743,0,0,0
32031008112,32,031,008112,34.10556217058741,35.08000680403277,2.923333900336064,0,2.923333900336064
32031008114,32,031,008114,13,14,0,0,0
32031008115,32,031,008115,0,3,0,0,0
32031008116,32,031,008116,567,423,11,1,13
32031008117,32,031,008117,420,378,9,1,12
32031008118,32,031,008118,4,8,0,0,0
32031008125,32,031,008125,1,5,0,0,0
32031008126,32,031,008126,0,0,0,0,0
32031008127,32,031,008127,0,1,0,0,0
32031008128,32,031,008128,5,3,0,0,0
32031008129,32,031,008129,18.43971631205674,16.9645390070922,0.7375886524822695,0,0
32031008200,32,031,008200,271.50703973833254,488.07989395780595,10.927185736470893,1.985599146201864,15.904722313743072
32031008201,32,031,008201,118.00000000000001,214.00000000000003,4,1,5
32031008202,32,031,008202,522,705,9,2,12
32031008203,32,031,008203,390.00000000000006,527,14.000000000000002,1,13.000000000000002
32031008204,32,031,008204,25.28640088378453,52.37897325926796,0,0,0.6020571638996317
32031008205,32,031,008205,438,577,11,1,8
32031008206,32,031,008206,52,111,3,0,0
32031008207,32,031,008207,225.4257105575896,384.3160792325426,5.958388825310739,0.9930648042184564,7.9445184337476515
32031008208,32,031,008208,117.99999999999999,204.99999999999997,1,1,4
32031008209,32,031,008209,367.29520750674305,436.21946752491976,9.99565256498832,1.817391375452422,10.904348252714533
32031008210,32,031,008210,187.9689071281722,350.7865595900377,5.085035856034015,2.0261648787796966,10.065412196949241
32031008211,32,031,008211,334.0867088811049,351.6621737819139,13.208390139855496,1.4871794871794872,8.730302663169002
32031008212,32,031,008212,0,0,0,0,0
32031008213,32,031,008213,78,147,1,0,4
32031008214,32,031,008214,40.20309582521672,100.99802121944688,0,0,1.961126625620328
32031008216,32,031,008216,152.7990369746676,225.96659002684265,3.008694994907168,1.9932180469192442,4.043039867423394
32031008217,32,031,008217,428.92705167173256,543.7477203647417,16.422492401215806,0.3829787234042553,14.148936170212766
32031008218,32,031,008218,31.71604424843272,38.35131123341595,0.22611058463332848,0.3391658769499927,0.5652764615833212
32031008219,32,031,008219,101.00000000000001,269,3,1,2
32031008220,32,031,008220,289.8649544324772,456.2328086164043,8.173985086992543,0.04971002485501243,11.099420049710025
32031008221,32,031,008221,246,346,12,1,4
32031008222,32,031,008222,314.5057154734983,584.7638626399385,13.88255638077997,3.981696332485177,8.159122202336903
32031008226,32,031,008226,68.4671627283736,72.8906709514357,1.9763717076231553,0.2823388153747365,1.2705246691863141
32031008227,32,031,008227,13.000000000000002,24,0,1,2
32031008232,32,031,008232,2,24,0,0,0
32031008233,32,031,008233,363.7813021702838,388.69782971619367,12.956594323873123,1.993322203672788,7.973288814691152
32031008234,32,031,008234,0,0,0,0,0
32031008235,32,031,008235,66.79690417478328,103.00197878055312,2,0,4.038873374379673
32031008236,32,031,008236,590,707,14,1,24
32031008237,32,031,008237,166.57255946906218,215.68097142963467,1.0415654485214678,1.006927574753578,6.055420598028624
32031008238,32,031,008238,408,711,12,0,10
32031008240,32,031,008240,330.0865023322253,513.935939620096,9.146883179193388,2.0340081077570473,11.191065580334929
32031008245,32,031,008245,139,201,9,0,3
32031008247,32,031,008247,78.99173553719008,135.55371900826447,0,0,1.9504132231404958
32031008250,32,031,008250,369,434,5,1,8
32031008253,32,031,008253,172,245,1,0,6
32031008254,32,031,008254,513.5029069767442,628.1686046511628,15.953488372093023,3.988372093023256,17.947674418604652
32031008256,32,031,008256,233.63130522428986,349.89391567286964,8,2,10
32031008259,32,031,008259,0,0,0,0,0
32031008260,32,031,008260,2.93349578572826,2.704736940052203,0.08073841612096129,0.013456402686826881,0.11437942283802849
32031008261,32,031,008261,2.3686947757101238,7.10608432713037,0,0,0
32031008263,32,031,008263,217.00172997334818,333.00294933782266,6.0000457261677935,2.0000076210279656,5.000060968223725
32031008264,32,031,008264,95,175,2,2,3
32031008265,32,031,008265,47.01863354037267,63.91304347826087,1.3043478260869565,0,0.9937888198757764
32031008271,32,031,008271,355,479,5,2,15
32031008273,32,031,008273,95.14579818585327,234.5837699362553,5.296716212564388,0.06405524269288006,2.1765494088885795
32031008275,32,031,008275,0.019661365590549033,0.026810953078021407,0,0,0
32031008276,32,031,008276,10.997350611947144,14.724577466737989,0.03280066800519904,0.005046256616184468,0.02018502646473787
32031008277,32,031,008277,198,254,1,1,2
32031008290,32,031,008290,0,0,0,0,0
32031008291,32,031,008291,3.5195075883188025,3.2450505745508225,0.0968671813298753,0.016144530221645883,0.13722850688399002
32031008292,32,031,008292,0,0,0,0,0
32031008294,32,031,008294,0,0,0,0,0
32031008297,32,031,008297,295.3710990487633,418.0335155972531,12.756891321042934,3.925197329551672,9.81299332387918
32031008400,32,031,008400,11.653401797175867,5.2374839537869065,0.26187419768934533,0,0.39281129653401803
32031008500,32,031,008500,25.023890784982935,26.948805460750854,0.962457337883959,0,0.962457337883959
32031008502,32,031,008502,49.53800475059383,129.92042755344417,0.9346793349168646,0,2.804038004750594
32031008505,32,031,008505,48.89349534890582,52.451588519090556,0.5481915779704939,0.13201597127547696,0.85247890625862
32031009101,32,031,009101,0,0,0,0,0
32031009102,32,031,009102,61.291262135922324,53.84466019417476,1.145631067961165,0.14320388349514562,2.1480582524271843
32031009103,32,031,009103,39.17345597897503,27.114323258869906,0.5992115637319316,0.07490144546649145,0.2996057818659658
32031009106,32,031,009106,25.029039070749736,28.138859556494193,0.6520591341077085,0.1003167898627244,0.4012671594508976
32031009107,32,031,009107,0,0,0,0,0
32031009109,32,031,009109,4.336188436830835,8.768736616702355,0.09635974304068523,0,0.19271948608137046
32031009115,32,031,009115,0,0,0,0,0
32031009116,32,031,009116,0,0,0,0,0
32031009120,32,031,009120,0,0,0,0,0
32031009121,32,031,009121,0,0,0,0,0
32031009122,32,031,009122,0,0,0,0,0
32031009123,32,031,009123,1.8580375782881002,1.2734864300626305,0,0,0.020876826722338204
32031009124,32,031,009124,0,0,0,0,0
32031009125,32,031,009125,0.06294536817102138,0.16508313539192399,0.0011876484560570072,0,0.0035629453681710215
32031009126,32,031,009126,0.16422599486109335,0.14584691240371467,0.006521609904231143,5.928736276573766e-4,0.004150115393601637
32031009127,32,031,009127,0.23769820396019958,0.2444895812162053,0.02037413176801711,0,0.02037413176801711
32031009128,32,031,009128,0,0,0,0,0
32031009129,32,031,009129,0,0,0,0,0
32031009130,32,031,009130,0.0014347766765844586,0.0014757702959154431,1.229808579929536e-4,0,1.229808579929536e-4
32031009131,32,031,009131,0,0,0,0,0
32031009202,32,031,009202,0,0,0,0,0
32031009207,32,031,009207,0,0,0,0,0
32031009208,32,031,009208,0,0,0,0,0
32031009210,32,031,009210,0,0,0,0,0
32031009211,32,031,009211,57.14736842105263,53.61578947368421,2.2473684210526317,0.32105263157894737,4.494736842105263
32031009243,32,031,009243,0,0,0,0,0
32031009244,32,031,009244,0,0,0,0,0
32031009248,32,031,009248,0,0,0,0,0
32031009249,32,031,009249,0,0,0,0,0
32031009251,32,031,009251,0,0,0,0,0
32031009253,32,031,009253,3.9519535374868,4.442977824709609,0.10295670538542766,0.01583949313621964,0.06335797254487856
32031009254,32,031,009254,28.783911578321852,32.381421932058714,0.74849086442141,0.11510031678986272,0.4605367892743718
32031009303,32,031,009303,27.575139146567718,17.750463821892392,0.660482374768089,0.16512059369202226,0.577922077922078
32031009304,32,031,009304,0,0,0,0,0
32031009307,32,031,009307,0,0,0,0,0
32031009308,32,031,009308,0,0,0,0,0
32031009309,32,031,009309,0,0,0,0,0
32031009310,32,031,009310,0,0,0,0,0
32031009311,32,031,009311,0,0,0,0,0
32031009408,32,031,009408,0,0.04329004329004329,0,0,0
32031009427,32,031,009427,0,0,0,0,0
32031009428,32,031,009428,0,0,0,0,0
32031009513,32,031,009513,0,0,0,0,0
32031009516,32,031,009516,0,0,0,0,0
32031009520,32,031,009520,0,0,0,0,0
32031009523,32,031,009523,0,0,0,0,0
32031009532,32,031,009532,13.475609756097562,10.304878048780488,0.7926829268292683,0,0
32031009533,32,031,009533,0,0,0,0,0
32031009538,32,031,009538,0,0,0,0,0
32031009540,32,031,009540,0,0,0,0,0
32031009541,32,031,009541,0,0,0,0,0
32031009542,32,031,009542,0,0,0,0,0
32031009543,32,031,009543,0,0,0,0,0
32031009546,32,031,009546,0,0,0,0,0
32031009547,32,031,009547,0,0,0,0,0
32031009548,32,031,009548,0,0,0,0,0
32031009549,32,031,009549,0,0,0,0,0
32031009550,32,031,009550,0,0,0,0,0
32031009551,32,031,009551,0,0,0,0,0
32031009552,32,031,009552,2.5797303579730357,8.113900511390051,0.1297071129707113,0.014411901441190145,0.14411901441190145
32031009553,32,031,009553,0,0,0,0,0
32031009554,32,031,009554,0,0,0,0,0
32031009555,32,031,009555,0,0,0,0,0
32031009557,32,031,009557,0.0027238155848035126,0.0016342893508821076,0,0,0
32031009558,32,031,009558,0,0,0,0,0
32031009559,32,031,009559,0,0,0,0,0
32031009560,32,031,009560,0.012064454358029704,0.02521668738768504,5.438893358128145e-4,7.416672761083834e-5,4.2027812312808396e-4
32031009561,32,031,009561,0,0,0,0,0
32031009562,32,031,009562,0.017023489074926918,0.035581882902511186,7.674523763286726e-4,1.0465259677209172e-4,5.930313817085198e-4
32031ZZZZZZ,32,031,ZZZZZZ,0,0,0,0,0
32033000005,32,033,000005,106.48882958129728,376.46303980595854,7.74228379075756,3.8730308735368864,5.80136073828687
32033000010,32,033,000010,94,324,2,0,3
32033000015,32,033,000015,125.51117041870272,348.53696019404146,7.25771620924244,5.126969126463114,1.1986392617131307
32033000020,32,033,000020,98.3169556255178,406.17812980643214,1.9862011237478345,0.9931005618739173,2.979301685621752
32033000025,32,033,000025,114,396,10,2,5
32033000030,32,033,000030,25.957576661103797,150.01982176926438,0.003247812481257813,0.003247812481257813,1.0054260794728793
32033000035,32,033,000035,173.68304437448222,937.8218701935679,11.013798876252165,4.006899438126083,12.020698314378249
32033000040,32,033,000040,37,142,1,2,2
32033000045,32,033,000045,17.042423338896203,260.98017823073565,1.9967521875187422,1.9967521875187422,4.99457392052712
32033000050,32,033,000050,67,61,0,1,5
32510000101,32,510,000101,515,529,15,3,14
32510000103,32,510,000103,484,548,18,3,15
32510000105,32,510,000105,417.3446327683616,546.7683615819209,15.943502824858758,1.8757062146892656,7.502824858757062
32510000107,32,510,000107,494,706,13,2,18
32510000109,32,510,000109,702,824,16,2,20
32510000111,32,510,000111,661,692,21,6,13
32510000113,32,510,000113,577.5373665480427,871.2170818505338,10.804270462633452,3.9288256227758005,18.661921708185055
32510000201,32,510,000201,452.6487471526196,544.5325740318907,13.540774487471527,3.8687927107061504,12.573576309794989
32510000203,32,510,000203,640.4130434782609,654.9239130434783,19.347826086956523,1.934782608695652,17.41304347826087
32510000205,32,510,000205,667.5869565217391,745.0760869565217,15.652173913043477,6.065217391304348,18.58695652173913
32510000207,32,510,000207,489,699,8,3,8
32510000209,32,510,000209,375,453,15,5,14
32510000211,32,510,000211,359.77893518518516,541.1550925925926,13.875771604938272,3.9645061728395063,9.911265432098766
32510000301,32,510,000301,434.650348226651,540.3222218780844,16.947375962965747,4.9845223420487494,8.972140215687748
32510000303,32,510,000303,395.4629794826048,553.2105263157895,18.22479928635147,1.1498661909009813,14.274754683318465
32510000305,32,510,000305,497.349651773349,689.6777781219155,17.05262403703425,2.01547765795125,16.027859784312252
32510000307,32,510,000307,933,874,43,17,18
32510000309,32,510,000309,542.5490787057379,1014.3971949727343,14.835377882345055,6.1355093299136065,31.434726740903542
32510000401,32,510,000401,443.3512528473804,479.46742596810935,30.459225512528473,4.13120728929385,9.426423690205011
32510000403,32,510,000403,703,872,36,10,18
32510000405,32,510,000405,525.5370205173951,632.7894736842105,8.775200713648529,5.8501338090990185,10.725245316681534
32510000407,32,510,000407,567,1055,21,5,13
32510000409,32,510,000409,607,585,20,1,19
32510000411,32,510,000411,210.00281867998268,405.46491280063833,9.219866066239089,0.8681455219495404,8.494812950510957
NA,NA,NA,NA,36.597208111390735,40.15183857966242,1.1243186666268568,0.1695081129678102,0.7321851823284126
