GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREACAR,G20PRESLAR,G20USSDDUR,G20USSRCUR,G20USSIWIL,G20USSLMAL,G20USSGBLA
1705100AV01,17,051,00AV01,196,706,7,3,0,0,215,660,6,6,7
1705100BG01,17,051,00BG01,56,272,1,1,1,0,64,253,1,3,3
1705100BW01,17,051,00BW01,45,214,2,0,1,0,48,212,0,1,2
1705100CA01,17,051,00CA01,6,76,1,0,0,0,7,75,0,1,0
1705100HU01,17,051,00HU01,28,107,6,0,0,0,36,97,1,4,0
1705100KS01,17,051,00KS01,55.000021673446746,214.00014030705,2.0000011407077234,1,0,0,58.00003536193943,200.0001254778496,1.140707723589408e-6,2.0000011407077234,1.140707723589408e-6
1705100LA01,17,051,00LA01,44,366,3,1,0,0,66,333,3,3,2
1705100LG01,17,051,00LG01,48,313,5,0,0,0,52,305,0,4,0
1705100LO01,17,051,00LO01,74,438,4,1,0,2,74,429,2,6,4
1705100OT01,17,051,00OT01,80,597,7,1,2,1,98,564,3,8,7
1705100PO01,17,051,00PO01,41,96,1,1,0,0,48,86,0,2,1
1705100RA01,17,051,00RA01,169,661,14,6,1,0,205,608,6,15,6
1705100SF01,17,051,00SF01,48.112050739957716,272.7822410147992,3.1522198731501057,1.0190274841437632,0.019027484143763214,0,63.188160676532775,250.59196617336153,2.019027484143763,4.171247357293869,0.03805496828752643
1705100SH01,17,051,00SH01,34,106,0,0,1,0,43,94,1,1,0
1705100SM01,17,051,00SM01,51,260,1,1,1,1,62,247,3,4,1
1705100SR01,17,051,00SR01,108.88794926004229,401.2177589852008,7.847780126849894,0.9809725158562368,0.9809725158562368,0,112.81183932346723,391.4080338266385,0.9809725158562368,8.828752642706132,1.9619450317124736
1705100ST01,17,051,00ST01,58,236,4,1,0,0,65,213,1,3,3
1705100VA01,17,051,00VA01,26.621736126856245,171.794690819116,0.09536784741144413,0.027247956403269755,2.9978549020822394,0.013623978201634877,33.80746659320436,162.41965472322352,0.027247956403269755,2.121185738536207,0.09536784741144413
1705100VA02,17,051,00VA02,56,243,8,2,0,0,73,225,3,4,2
1705100VA03,17,051,00VA03,45.10624926030694,205.3694302684752,6.715080378928166,1.9188480913714396,0,0.9591280653950953,58.53700197874451,178.5097007133438,1.9188480913714396,8.632152588555858,6.7144884183469165
1705100VA04,17,051,00VA04,45.972769813262545,195.8839757260752,1.998816078837502,0.999408039418751,0,0,50.969810010356305,188.88811945014396,0.999408039418751,0,0.999408039418751
1705100VA05,17,051,00VA05,53.28065395095368,180.83106267029973,5.190735694822888,2.0544959128065394,2,1.0272479564032697,64.66212534059946,168.06811989100817,2.0544959128065394,4.245231607629428,2.190735694822888
1705100VA06,17,051,00VA06,114,368,4,6,1,0,129,347,4,5,9
1705100VA07,17,051,00VA07,96,336,5,1,0,0,99,329,0,4,1
1705100VA08,17,051,00VA08,97,375,3,1,2,0,103,366,1,2,2
1705100VA09,17,051,00VA09,79.01859084862059,212.12084051603387,7,0,0.002145097917760689,1,86.02359607709536,205.11440522228057,2,5.001430065278507,1
1705100WH01,17,051,00WH01,43,239,2,2,0,0,57,227,0,3,2
1705100WI01,17,051,00WI01,27.987538435318328,191.91454927075424,0.9995549441185118,0,0,0,40.981752708858984,173.92256027662103,0,2.998664832355535,0.9995549441185118
1705300BN01,17,053,00BN01,99,296,7,0,0,0,107,278,7,2,1
1705300BT01,17,053,00BT01,22,122,0,1,2,0,26,116,3,0,0
1705300DM01,17,053,00DM01,112,259,0,5,0,0,117,241,7,2,1
1705300DM02,17,053,00DM02,88,201,4,1,2,0,95,190,1,6,1
1705300DM03,17,053,00DM03,120,280,3,3,0,0,112,289,2,1,2
1705300DM04,17,053,00DM04,137,397,8,0,1,0,143,385,3,4,2
1705300DM05,17,053,00DM05,138,285,7,5,1,0,128,288,0,7,3
1705300DX01,17,053,00DX01,80.99980803420547,264.9993719637586,4.999988150259597,2.9999928901557578,0,0,76.99981751399778,268.9993624839663,4.999988150259597,1.9999952601038387,1.9999952601038387
1705300LY01,17,053,00LY01,68.9138767415416,187.76534532478001,4.993759184169681,0,0.9987518368339362,0,59.92511021003617,185.76784165111215,5.992511021003617,2.9962555105018085,3.995007347335745
1705300MA01,17,053,00MA01,31,110,3,4,0,0,35,102,4,2,3
1705300PA01,17,053,00PA01,16.99991150579608,100.9994742403179,0.9999947944585931,0.9999947944585931,0,0,18.99990109471327,93.99951067910774,0.9999947944585931,0,1.9999895889171861
1705300PO01,17,053,00PO01,50,231.00000000000003,1,0,0,0,56.00000000000001,214,3,3,3
1705300PT01,17,053,00PT01,91.01657458688659,222.02585072960963,5.000292726465948,3.0001756358795686,0,0,86.01467515110545,217.0223445845133,4.003447599803142,5.998744562443946,3.9986274718575663
1705300PT02,17,053,00PT02,97.98342541311341,229.97414927039037,4.999707273534052,2.9998243641204314,0,0,91.98532484889455,222.9776554154867,5.996552400196858,5.001255437556054,3.0013725281424337
1705300PT03,17,053,00PT03,21,91,0,1,0,0,25,83,1,0,0
1705300PT04,17,053,00PT04,55.68690259114632,272.85074725442416,11.020002923292322,2.995708077402268,0.011286307205475183,0.011286307205475183,51.64371782338624,269.75910556577537,5.0229436148850475,9.043555768234182,5.039873075693261
1705300PT05,17,053,00PT05,104,279,6,2,0,0,112,268,7,2,3
1705300PT06,17,053,00PT06,117.00000000000001,269,9,1,0,0,122.00000000000001,252.00000000000003,4,11,5
1705300PT07,17,053,00PT07,153.1309543451784,484.25178419546677,9.943568463972625,0.9943568463972624,1.9887136927945248,1.9887136927945248,143.18738588120578,466.3533609603161,6.960497924780837,12.92663900316441,9.943568463972625
1705300RG01,17,053,00RG01,73,138,4,0,1,0,72,124.99999999999999,11,5,4
1705300SV01,17,053,00SV01,52,222,6,1,0,0,58,214,2,4,3
1705300WL01,17,053,00WL01,25.004747043230527,104.02454863067656,0.001251427469506957,1.0002808946360944,0,0,28.00411076740212,101.02438854356983,2.0004480231385973,0.001023895202323874,5.688306679577078e-4
1705500BA01,17,055,00BA01,81,273,3,3,0,0,102,249,2,1,1
1705500BE01,17,055,00BE01,204,485,9,0,0,0,231,438,8,6,7
1705500BE02,17,055,00BE02,180.44128113879003,463.20047449584814,4.277580071174377,3.0308422301304865,0.030842230130486356,2,207.33570581257413,419.90510083036776,8.123368920521946,4.277580071174377,4.061684460260973
1705500BE03,17,055,00BE03,60.30282785253747,251.58495690324395,1.1917580142189543,1.0630587182598719,0.010676156583629894,0,81.57870556419287,218.7754646496527,2.0175996198168735,2.9502027912510917,0.1728674646824113
1705500BE04,17,055,00BE04,140.96806854612885,423.1855208209307,8.677139971865396,1.0092870655783248,0.9584816132858838,0,169.88175528185317,381.2019076849806,3.935537357728417,8.778750876450276,1.9169632265717675
1705500BE05,17,055,00BE05,297.28782246254366,794.0290477799772,8.853521942741274,6.896811986031317,0,0,350.20383334137983,714.117526834999,7.923494101932763,6.9934662611242535,6.848484848484849
1705500BE06,17,055,00BE06,80,173,3,0,0,0,100,150,0,2,0
1705500BE07,17,055,00BE07,140,334,1,0,1,0,176,285,3,9,1
1705500BR01,17,055,00BR01,86.21904250528821,267.9911249379109,0.21703089675960813,2.084269376045456,0,0,106.66384628835016,235.27582170339917,4.060023303711108,2.19278482442526,2.1204411921720574
1705500BR02,17,055,00BR02,134.7809574947118,424.0088750620891,11.782969103240392,4.915730623954544,0,0,162.33615371164984,379.7241782966008,3.9399766962888916,10.80721517557474,6.879558807827943
1705500BR03,17,055,00BR03,66,198,0,0,0,0,90,167,0,2,0
1705500CA01,17,055,00CA01,171.99992531081412,748.9996747546498,3.9999982630421886,2.9999986972816415,0.9999995657605472,0,192.99991619178562,700.9996955981436,4.999997828802735,7.999996526084377,7.999996526084377
1705500DE01,17,055,00DE01,103.52370203160271,304.00338600451465,2,1.0304740406320543,0.030474040632054177,0,134.88939051918734,264.3634311512415,2.1218961625282167,2.030474040632054,1.0304740406320543
1705500DE02,17,055,00DE02,122.85930430912533,309.7360281732739,2.060940800563003,0.23973623541757766,0.23973623541757766,0,138.48457109015425,285.8186555308954,3.530927632443397,4.44152991501611,3.2112793185532937
1705500DE03,17,055,00DE03,48.47629796839729,190.99661399548532,0,0.9695259593679458,0.9695259593679458,0,60.11060948081264,170.6365688487585,3.8781038374717833,0.9695259593679458,0.9695259593679458
1705500DE04,17,055,00DE04,200,599,4,4,1,1,239,536,3,10,6
1705500DE05,17,055,00DE05,104.14069569087467,250.2639718267261,0.9390591994369969,2.7602637645824224,2.7602637645824224,0,124.51542890984575,214.18134446910463,6.469072367556603,5.55847008498389,2.7887206814467067
1705500EA01,17,055,00EA01,58,258,3,1,0,0,75,227,2,5,4
1705500EW01,17,055,00EW01,53.433297577688805,249.41876301323816,0.9657449734625366,2.8904833451269867,0,0.006751575260623184,75.6589351178484,218.53517858821883,2.89723492038761,3.8562283185895234,1.9179867964038269
1705500EW02,17,055,00EW02,103.5667024223112,304.58123698676184,1.0342550265374633,2.1095166548730133,0,0.9932484247393768,129.3410648821516,274.46482141178114,3.10276507961239,3.1437716814104766,0.08201320359617299
1705500FR01,17,055,00FR01,261,779,11,4,0,0,306,728,4,8,5
1705500FR02,17,055,00FR02,148,374,9,10,0,0,182,327,5,12,6
1705500FR03,17,055,00FR03,161,441,8,2,0,1,196,388,0,1,12
1705500FR04,17,055,00FR04,229,674,5,0,0,0,271,614,3,5,3
1705500GD01,17,055,00GD01,207.00003923784018,493.0001025883196,4.0000017536464885,2.000000438411622,1.000000219205811,0,258.00004844448426,410.0000907512058,2.0000010960290555,6.0000017536464885,7.000001096029055
1705500GD02,17,055,00GD02,179.00502518585157,468.01586961932384,8.000246780037102,2.000199965699514,0.9999994223477653,0,221.00671045299157,414.0141912840106,4.999997111738827,8.00014621953511,5.00019823274281
1705500NR01,17,055,00NR01,50,168,4,1,0,0,61,156,1,3,1
1705500SX01,17,055,00SX01,195.00001538882475,495.0000596899869,4.000000932656046,1.0000002331640114,0,1,249.00001981894098,424.0000543272146,5.000000233164012,5.000000699492034,2.000000233164011
1705500SX02,17,055,00SX02,130,301,1,2,1,1,157,264,1,6,6
1705500SX03,17,055,00SX03,133,414,2,1,0,1,165,368,2,7,1
1705500TY01,17,055,00TY01,102.8125,358.72222222222223,2,2,0,0,142.34722222222223,304.84722222222223,0.19444444444444445,2.0972222222222223,3
1705500TY02,17,055,00TY02,210,474,8,5,0,1,258,411,1,7,8
1705500TY03,17,055,00TY03,87,184,0,2,0,0,101,160,1,5,3
1705500TY04,17,055,00TY04,158,433,6,4,1,0,202,379,1,7,3
1705500TY05,17,055,00TY05,77,273,0,4,0,0,99,249,1,1,3
1705700AS01,17,057,00AS01,82.62707994377327,233.94414200947853,7.9640558981950145,0.9955069872743768,0.9955069872743768,0.9955069872743768,112.49228956200457,204.07893239124724,0.9955069872743768,6.968548910920638,1.9910139745487536
1705700AS02,17,057,00AS02,73.37358950799968,161.05695934666406,6.035965697023468,2.0044930127256233,0.004493012725623224,0.004493012725623224,86.50850946107927,144.92195301271053,3.004536203162588,4.03151587473481,3.0089860254512466
1705700BA01,17,057,00BA01,61.95770223513817,106.92700224451266,0,1.9986355559721993,0,0,73.94951557097137,88.93928224076286,0.9993177779860997,2.9979533339582987,0.9993177779860997
1705700BE01,17,057,00BE01,45,80,0,0,0,0,55,61,0,3,1
1705700BK01,17,057,00BK01,98,133,3,1,1,0,111,106,3,8,4
1705700BK02,17,057,00BK02,121,169,2,5,1,0,145,139,1,4,1
1705700BK03,17,057,00BK03,79,88,3,0,0,0,79,80,0,6,2
1705700CA01,17,057,00CA01,163,191,8,3,1,0,189,162,1,7,3
1705700CA02,17,057,00CA02,177,162,4,1,0,0,179,150,2,4,5
1705700CA03,17,057,00CA03,131.52944471555847,143.30820095874282,2.9446890607960854,0,0,0,142.32663793847746,124.65850357370094,1.9631260405307236,3.926252081061447,0.9815630202653618
1705700CA04,17,057,00CA04,180.62676156527914,209.74411266686332,6.008001211471648,1.0080012114716486,1,0.0026670704905495174,198.68010297509014,176.63742984724132,1.0133353524527475,10.013335352452748,5.024003634414946
1705700CA05,17,057,00CA05,234.37323843472086,278.2558873331367,2.991998788528351,2.991998788528351,0,0.9973329295094505,254.3198970249099,238.36257015275865,4.9866646475472525,4.9866646475472525,8.975996365585054
1705700CA06,17,057,00CA06,175,140,8,3,1,1,176,134,5,6,6
1705700CA07,17,057,00CA07,139.35955056179773,209.6067415730337,1.101123595505618,3.033707865168539,0.06741573033707865,1,144.3932584269663,187.1685393258427,3.202247191011236,7.235955056179775,4.067415730337078
1705700CA08,17,057,00CA08,153.64044943820224,189.3932584269663,2.898876404494382,0.9662921348314607,1.9325842696629214,0,154.6067415730337,176.8314606741573,5.797752808988764,6.764044943820225,1.9325842696629214
1705700CA09,17,057,00CA09,72,97,4,5,0,0,81,88,0,6,2
1705700CA10,17,057,00CA10,190,167,4,3,0,0,203,140,5,10,5
1705700CA11,17,057,00CA11,66,89,0,1,0,0,69,80,0,2,1
1705700CA12,17,057,00CA12,147,139,1,2,0,0,148,130,2,3,4
1705700CA13,17,057,00CA13,263,272,2,3,1,0,272,257,6,1,4
1705700CA14,17,057,00CA14,286,278,10,1,2,2,283,265,9,6,6
1705700CA15,17,057,00CA15,201.47055528444153,233.69179904125716,5.055310939203915,3,0,1,213.67336206152254,203.34149642629905,8.036873959469276,7.073747918938553,1.0184369797346382
1705700CA16,17,057,00CA16,347,319,4,3,2,1,358,294,2,3,6
1705700CS01,17,057,00CS01,109.01577287066246,192.49631966351208,4.91062039957939,1.964248159831756,0,0.982124079915878,118.83701366982123,174.8180862250263,3.928496319663512,4.91062039957939,1.964248159831756
1705700DE01,17,057,00DE01,39,123,0,0,0,0,48,106,3,1,0
1705700EL01,17,057,00EL01,24.999999999999996,57,0,0,0,0,24.999999999999996,55,0,0,0.9999999999999999
1705700FA01,17,057,00FA01,169,253,8,4,1,0,177,232,7,10,3
1705700FA02,17,057,00FA02,62,114,5,0,0,0,65,106,3,3,2
1705700FA03,17,057,00FA03,42,83,2,2,0,0,49,72,1,4,0
1705700FA04,17,057,00FA04,43,74,0,1,0,0,44,71,0,3,0
1705700FA05,17,057,00FA05,181,246,2,8,0,0,200,216,3,8,8
1705700FA06,17,057,00FA06,129,180,6,0,0,0,134,163,5,8,3
1705700FE01,17,057,00FE01,52.00231717932165,140.00518419780437,3.0000785484515813,1,1,0,60.00255282467639,121.00475218132067,3.0000392742257906,5,1.0000785484515813
1705700FV01,17,057,00FV01,119,255,5,1,0,1,132,226,5,6,6
1705700HA01,17,057,00HA01,55.59709265798872,139.15702691315096,0.10363708157056714,2.0357440605155275,0,0.017875920084121977,62.818597073495305,127.66421336592721,3.0857494920073707,1.1178906728941662,2.0642590228154423
1705700IS01,17,057,00IS01,33.918681318681315,96.80659340659341,2.246153846153846,0,0,1,39.72747252747253,91.54065934065933,0.1054945054945055,2.281318681318681,2.1054945054945056
1705700JH01,17,057,00JH01,93,172,3,4,0,1,110,154,0,5,2
1705700KR01,17,057,00KR01,10.82,42.94,0,0,0,0,16.906666666666666,33.50666666666667,2.0866666666666664,0.08666666666666667,1
1705700LE01,17,057,00LE01,27,125,0,0,0,0,26,122,0,0,1
1705700LS01,17,057,00LS01,62,141,3,4,0,0,75,125,1,3,2
1705700LS02,17,057,00LS02,69.6390977443609,140.29323308270676,1.0413533834586466,0.08270676691729323,0.041353383458646614,0,78.05263157894737,120.54887218045113,2.1240601503759398,3.1654135338345863,3.1240601503759398
1705700LS03,17,057,00LS03,84.36090225563909,122.70676691729322,0.9586466165413533,1.9172932330827066,0.9586466165413533,0,93.94736842105263,105.45112781954886,2.8759398496240602,3.834586466165413,2.8759398496240602
1705700LS04,17,057,00LS04,95,169,3,1,0,0,108,149,1,5,1
1705700LS05,17,057,00LS05,57,158,1,1,1,0,73,136,3,1,3
1705700LS06,17,057,00LS06,108,177,4,1,0,1,124,155,3,2,1
1705700LV01,17,057,00LV01,90.24479804161567,221.52876376988985,1.0024479804161568,0.0024479804161566705,1.0024479804161568,0,111.27172582619339,193.46756425948593,4.00734394124847,4.002447980416156,0.004895960832313341
1705700OR01,17,057,00OR01,301,421,10,2,0,1,325,377,6,12,5
1705700PL01,17,057,00PL01,111,284,4,2,0,0,128,254,2,6,4
1705700PT01,17,057,00PT01,272,371,3,3,2,1,295,332,8,6,8
1705700PT02,17,057,00PT02,161,278,4,0,0,0,184,246,3,5,2
1705700UN01,17,057,00UN01,142.00076670512172,280.00148753899686,3.0000196591056856,1.965910568570397e-5,0,6.55303522856799e-6,153.00087810672062,252.00132371311616,3.000039318211371,8.000039318211371,3.000013106070457
1705700VT01,17,057,00VT01,52.443879803745055,178.01105955297484,1,1.0123299945484738,1.0123299945484738,0,67.55484975468131,158.90008960203858,4.024659989096947,2,1
1705700VT02,17,057,00VT02,35.556120196254945,80.98894044702516,0,0.9876700054515263,0.9876700054515263,0,44.44515024531868,72.09991039796141,1.9753400109030526,0,0
1705700VT03,17,057,00VT03,22,51,0,1,0,0,23,46,1,1,0
1705700WD01,17,057,00WD01,39,153,4,0,0,0,61,127,1,2,0
1705700WT01,17,057,00WT01,35,73,1,0,0,0,42,64,0,2,0
1705700YH01,17,057,00YH01,93.02609437863245,199.05160888218418,6.001159750161443,1.0011597501614422,0,5.798750807211735e-4,92.02783400387462,196.04870950678057,2.0005798750807213,2.0023195003228844,5
17059000101,17,059,000101,48.99856477392591,185.99455199898406,6.999794967703701,0.9999707096719572,0,0,58.998271870645475,164.99516709587294,1.9999414193439145,5.999824258031744,0.9999707096719572
17059000201,17,059,000201,48.103931328869315,169.83632897743655,0,0,0,0,61.84791170854626,139.40322956529474,1.963425768525278,0.981712884262639,0.981712884262639
17059000301,17,059,000301,102,353,2,1,0,0,124,300,6,3,2
17059000401,17,059,000401,17,76,1,1,0,0,22,65,3,0,1
17059000501,17,059,000501,14,53,1,2,0,0,16,50,1,0,2
17059000601,17,059,000601,124.89606867113069,363.16367102256345,2,1,2,1,159.15208829145374,306.59677043470526,2.036574231474722,2.018287115737361,1.018287115737361
17059000701,17,059,000701,83,328,2,3,0,0,123,260,5,1,2
17059000702,17,059,000702,90,221,1,1,0,2,118,170,4,6,2
17059000801,17,059,000801,5.999820128479658,60.99817130620985,0.9999700214132763,0,0,0,14.999550321199143,46.998591006423986,0,1.9999400428265526,0.9999700214132763
17059000901,17,059,000901,69.6800333326832,131.46581654344752,0,0,0,8.004558887843408e-4,102.51787117052102,87.67723002433102,1.991772901949559,0.9958864509747795,0.9958864509747795
17059001001,17,059,001001,18.000179871520345,76.00182869379015,1.0000299785867237,0,0,0,28.00044967880086,51.00140899357602,2,1.0000599571734476,2.0000299785867237
17061000101,17,061,000101,19.82826564735017,156.64273764632023,0.9914094159871261,1.9576609531537657e-6,0,0,29.74237742617001,145.7372066632085,2.9364914297306484e-6,3.9153219063075315e-6,1.9576609531537657e-6
17061000201,17,061,000201,69,218,2,2,0,0,92,178,3,2,3
17061000301,17,061,000301,128.1044218916136,318.43964374993755,8.012477516700038,3.99989086664422,6.997031814006099,1.0011629463558922,159.13412533694049,283.376723006511,2.007086811491133,5.0089886776323604,6.005390705208904
17061000302,17,061,000302,99.89557810838637,361.56035625006245,9.987522483299962,1.0001091333557797,0.0029681859939013405,0.9988370536441077,126.86587466305951,312.623276993489,4.992913188508867,6.99101132236764,4.994609294791096
17061000303,17,061,000303,161,473,6,1,2,1,193,397,6,4,2
17061000401,17,061,000401,74,200,4,1,0,0,82,179,2,7,2
17061000402,17,061,000402,37,106,0,2,0,0,39,97,1,1,3
17061000501,17,061,000501,31,168,0,1,0,0,39,148,0,1,1
17061000601,17,061,000601,28.33388157894737,201.42927631578948,0.023026315789473683,0,0,0,43.5641447368421,176.0953947368421,3.0115131578947367,0.023026315789473683,2
17061000701,17,061,000701,32,144,3,0,0,0,34,141,1,1,2
17061000702,17,061,000702,76.44182955141167,265.0645258471028,1.985502066270433,0.9927510331352165,0,0,109.20261364487381,226.34723555482935,0,0.9927510331352165,3.971004132540866
17061000703,17,061,000703,49.558170448588335,197.9354741528972,3.014497933729567,1.0072489668647835,0,0,60.797386355126186,173.65276444517065,2,2.0072489668647835,5.028995867459134
17061000801,17,061,000801,77,181,2,0,0,0,101,151,0,3,3
17061000802,17,061,000802,49.9999982329571,180.9999936033047,0.999999964659142,0.999999964659142,0,0,65.99999766750337,148.99999473421215,2.9999998939774257,4.99999982329571,3.999999858636568
17061000803,17,061,000803,67,207,6,2,0,0,80,183,3,4,6
17061000901,17,061,000901,31,171,2,1,2,0,38,165,2,2,0
17061001001,17,061,001001,16,91,1,0,0,0,21,80,2,3,0
17061001101,17,061,001101,121,333,7,0,0,2,143,283,7,6,7
17061001102,17,061,001102,57,208,4,0,0,0,75,182,2,3,4
17061001103,17,061,001103,71,304,3,1,0,1,87,275,3,5,3
17061001202,17,061,001202,20.605263157894736,136.2644583156003,1.9523809523809523,0.0019860973187686196,0,0,34.321582257530615,116.65326050976498,0.009930486593843098,1.9563531470184896,2.930557525890197
17061001302,17,061,001302,32,146,3,2,0,0,48,125,2,4,0
1706300AS01,17,063,00AS01,391.80408306686127,483.758102562145,13.993002966673615,7.996001695242066,3.998000847621033,0.9995002119052583,376.8115798882823,458.7705972645135,34.98250741668404,18.990504026199908,3.998000847621033
1706300AS02,17,063,00AS02,230.0122318272733,412.02679735843424,5.000402362739253,2.0000804725478507,2,0,228.01247324491683,375.0250269623815,28.001528978409162,10.00024141764355,4.000160945095701
1706300AS03,17,063,00AS03,277.19591693313873,388.24189743785496,8.006997033326384,4.003998304757934,0.0019991523789668615,4.997880947417154e-4,266.1884201117176,358.2294027354865,31.01749258331596,9.009495973800092,6.001999152378967
1706300AS04,17,063,00AS04,597,834,17,8,1,1,595,759,45,22,11
1706300AS05,17,063,00AS05,567,633,21,3,1,2,546,581,39,26,8
1706300AS06,17,063,00AS06,463.522294808327,797.9379001141988,24.136357945274124,3.868701677347158,0.9647850005509221,0.9647850005509221,461.61662899508383,754.438910431902,24.17699506463387,21.234831687263753,7.735012935908449
1706300AS07,17,063,00AS07,393,487,12.000000000000002,3.0000000000000004,4,1,399,438,27,15,11
1706300BR01,17,063,00BR01,339,686,17,5,0,1,368,600,34,15,13
1706300BR02,17,063,00BR02,158.1631355388595,387.0473162573389,6.064379033894628,3.032189516947314,1.0193137101683885,0.012875806778925662,169.2661419930909,341.53872188957126,22.276829845746903,13.11588226101033,2.077254840673554
1706300BR03,17,063,00BR03,253.26931350854775,556.5258532538442,12.018096164605975,6.00212896054188,0.0010644802709397255,1,276.27250694936055,491.47262924029724,25.017031684335034,12.018096164605975,5.017031684335036
1706300BR04,17,063,00BR04,252.73068649145225,493.4741467461558,16.981903835394025,1.9978710394581205,0.9989355197290603,0,255.72749305063942,443.52737075970276,15.982968315664964,16.981903835394025,15.982968315664964
1706300ER01,17,063,00ER01,393.011856088014,630.0181328404921,7.000557933553601,2.0001394833884003,4.64944628000709e-5,0,364.0123675271048,605.0165520287568,18.000604428016402,16.0005579335536,2.0004649446280007
1706300ER02,17,063,00ER02,207.40122738834768,365.31893169267533,10.465297853682316,0.9516927973432865,1.9494446616992217e-4,1.30584824835096e-5,208.3527061198866,336.7786029520526,20.930179701467324,7.611253413540021,2.8543629738065146
1706300FE01,17,063,00FE01,218.00243740689353,412.0058744244793,6.000095853080083,3.0000547731886185,0,1,230.00257433986508,355.0053951590789,32.00032863913171,10.000054773188618,7.000095853080082
1706300FE02,17,063,00FE02,191.38944631401742,448.47457645567414,4.760738581520592,0,0,0.9521149241819633,204.7202849571457,389.43976204265,21.900118901682127,7.617329294982643,6.665050410189905
1706300FE03,17,063,00FE03,151,277,4,6,1,2,156,245,15,7,12
1706300FE04,17,063,00FE04,202,277,2,4,0,0,200,258,12,1,5
1706300GA01,17,063,00GA01,245,509,12,4,0,2,272,431,33,9,9
1706300GD01,17,063,00GD01,65.99967487724733,127.9993694589039,0.9999950738976867,0,0,0,64.99967980334964,114.99943349823397,11.999940886772242,1.9999901477953734,1.9999901477953734
1706300GL01,17,063,00GL01,184.61055368598258,369.52542354432586,2.239261418479409,0,0,0.047885075818036714,200.2797150428543,321.56023795735,19.099881098317873,5.382670705017357,3.334949589810095
1706300GL02,17,063,00GL02,180.50156685344163,434.0987012833076,7.103170302429247,4.017198946240688,0.012658870041079797,0.012658870041079797,190.57610964726908,398.6324370636747,24.219044223639468,4.084538221851273,7.094352864039415
1706300GR01,17,063,00GR01,198,350,8,2,1,0,238,287,17,2,6
1706300HL01,17,063,00HL01,36.00032512275268,110.00063054109609,2.000004926102313,0,0,1,46.000320196650364,98.00056650176603,3.0000591132277594,1.0000098522046266,1.0000098522046266
1706300MA01,17,063,00MA01,36.99433491973543,138.9787176714385,0.9998468897225792,0,0,0,50.99219137585153,113.98254542837402,6.998928228058054,1.9996937794451584,1.9996937794451584
1706300MR01,17,063,00MR01,247.93070652416222,385.41377059588285,15.115563434160052,8.057781717080026,2.038521144720017,1.0192605723600086,250.85366423472217,360.7781717080026,14.404472019560181,16.15408457888007,8.134824006520061
1706300MR02,17,063,00MR02,264.5139370041919,354.31970361646546,15.119452829503892,4.013554929538335,2.000637827076837,8.327715430067018e-4,265.5194566349994,327.9855049516201,26.245124948741168,12.089569592393214,6.040416850470509
1706300MR03,17,063,00MR03,251.4289959775281,327.3742618584782,5.896268884974498,2.944584746746884,1.9614788552799827,0.9807394276399913,247.51313765844887,294.9577985421664,20.64049079315111,7.8530148126006605,6.869908921133759
1706300MR04,17,063,00MR04,254.988143911986,389.981867159508,11.999442066446399,2.9998605166115997,0.9999535055372,0,265.9876324728952,355.9834479712432,12.9993955719836,11.999442066446399,9.999535055371998
1706300MR05,17,063,00MR05,270.5510946037019,333.45053226996447,4.9919315641172375,3.9933028875817635,0.9983490260985204,0.9983490260985204,264.5607207966739,311.4870401294217,16.97267917817339,6.988256749065006,10.98109355258518
1706300MZ01,17,063,00MZ01,226.00566508026458,515.0212823285615,9.00015311027742,6,3,1,244.00780862414845,452.017454571626,43.001071771941945,7.000306220554842,9.000306220554842
1706300NE01,17,063,00NE01,76,221,3,1,0,0,78,199,14,5,2
1706300NR01,17,063,00NR01,64.9989297505605,131.99782657036903,0.9999835346240078,0.9999835346240078,0,0,62.99896268131249,120.99800768950495,8.99985181161607,1.9999670692480156,1.9999670692480156
1706300SA01,17,063,00SA01,254.97622971285892,354.96690803162716,6.999347482313775,2.999720349563046,0.9999067831876821,0.9999067831876821,245.9770686641698,334.9687723678735,24.99766957969205,4.999533915938411,2.999720349563046
1706300SA02,17,063,00SA02,151.8750602663207,332.4895841902488,4.992322413980151,1.0011987403084026,9.114191707908383e-4,9.114191707908383e-4,154.86225094217167,310.52336556873615,18.969002334782992,2.999039125071254,2.0051317381291778
1706300SA03,17,063,00SA03,215.99999999999997,307,12,5,0,1,206,296,14,13,5
1706300SA04,17,063,00SA04,374,644,12.000000000000002,3.0000000000000004,0,2,368,597,30,11,7
1706300SA05,17,063,00SA05,158,398,6,3,0,1,157,365,25,3,7
1706300VN01,17,063,00VN01,130,251,5,0,2,0,126,230,15,6,5
1706300WA01,17,063,00WA01,223,479,13,4,2,1,223,449,17,12,11
1706300WA02,17,063,00WA02,214.9578323254115,466.5016997906467,8.329337109943364,2.016109177008202,0.988534258205082,0.988534258205082,223.89496481672984,421.854168246362,22.592216531753433,6.237211827746895,9.012803087761727
17065000101,17,065,000101,12.000557918776343,132.99024554692843,0.9999170326470072,0.9998669093597932,0,0,31.998638392095486,109.99151700575425,5.037704774910012e-5,0.9999674096947563,1.9997830816345892
