GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PREOth
26045045041,26,045,045041,162,267,4,16,2
26045045042,26,045,045042,586.1253812529856,858.2043002505661,17.04521689532612,69.38462178992147,11.055249783159034
26045045043,26,045,045043,335.68218411413574,366.6345403378372,6.740941876980014,38.139586843413234,4.882363086940496
26045045044,26,045,045044,448.2986221419608,649.074407263114,17.846277484771498,80.30824868147174,9.919070864683034
26045045045,26,045,045045,299,566,9,59,4
26045045046,26,045,045046,324,649,7,64,12
26045045047,26,045,045047,270,591,11,40,10
26045045048,26,045,045048,311.30617088607596,757.0110759493671,12.041139240506329,61.20569620253165,6.0205696202531644
26045045049,26,045,045049,515,766,21,52,11
26045045050,26,045,045050,665,766,13,54,12
26045045051,26,045,045051,629,584,13,48,10
26047047001,26,047,047001,793.7304833763199,961.0707965497813,20.154503192912706,104.27506930484151,14.854489177454234
26047047003,26,047,047003,571.9407935744168,1026.3773080437827,23.305156978530423,67.00105821636032,44.66707200295865
26047047004,26,047,047004,124.59290043290044,197.2425589225589,5.960596440596441,14.01131313131313,0
26047047005,26,047,047005,153,255,10,15,2
26047047006,26,047,047006,115,180,6,10,0
26047047007,26,047,047007,65.69674156876164,90.11002538982464,1.8819985720864014,5.356158827927962,0
26047047008,26,047,047008,184,302,10,26,4
26047047009,26,047,047009,270.0378992970239,340.7877810202366,4.928889646121324,35.23832295019937,3.2682807946184766
26047047010,26,047,047010,422,875,25,47,7
26047047011,26,047,047011,592.4469947818116,895.7735038964638,24.37176264078774,84.79259543312942,8.259245894523733
26047047012,26,047,047012,142,354,5,23,5
26047047013,26,047,047013,187,437,16,25,1
26047047014,26,047,047014,321.01655694440257,242.90427404703956,15.92380764281992,26.692715841498533,3.560708447075237
26047047015,26,047,047015,452.3217706258709,317.6560553294086,12.617192496556408,33.03178693399092,2.9178504290245098
26047047016,26,047,047016,370.0139456124653,532.0537353301546,14.5236013811563,30.187257348760532,3.1618900217391728
26047047017,26,047,047017,309.29401664890617,271.59880836982074,21.2639636446123,20.297419842584468,3.866175208111327
26047047018,26,047,047018,178,322,7,29,8
26047047019,26,047,047019,134.01756587202007,207.82434127979926,5.82685069008783,6.797992471769135,0
26047047020,26,047,047020,590.716742880619,1002.0386124358085,15.820829666883725,76.8401664288052,6.953950593441058
26047047021,26,047,047021,339,762,23,58,6
26047047022,26,047,047022,126.38719358234808,202.55431024455785,3.3480051280092207,14.229021794039188,1.6740025640046103
26047047023,26,047,047023,449.8841307777611,729.5687342037586,4.976594367010631,44.78934930309568,1.9906377468042524
26047ZZZZZZ,26,047,ZZZZZZ,69.03584702827533,95.90523067479091,1.5960890194159794,8.367512821356033,0.7607544829724562
26049000016,26,049,000016,279.31176470588235,216.60294117647058,7.573529411764706,20.29705882352941,4.847058823529412
26049000017,26,049,000017,877.9322421357315,1118.5597862074378,12.466536633872803,47.30144165224112,4.970748529887891
26049049001,26,049,049001,489.3660321098484,943.1203588747759,14.059227071594563,50.47187470155668,4.670704273177772
26049049002,26,049,049002,491,985,22,79,7
26049049003,26,049,049003,172.63396789015164,368.87964112522417,5.940772928405437,15.52812529844332,1.3292957268222285
26049049004,26,049,049004,469,867,16,47,5
26049049005,26,049,049005,273,539,8,39,5
26049049006,26,049,049006,425.9161816065192,948.0069848661234,15.701979045401629,55.938300349243306,3.925494761350407
26049049007,26,049,049007,401.0838183934808,632.9930151338766,13.29802095459837,46.061699650756694,2.0745052386495924
26049049008,26,049,049008,567.5768156424581,489.35614525139664,15.262569832402235,26.70949720670391,4.7695530726256985
26049049009,26,049,049009,479.2729070533948,490.59129861568886,24.34475939353988,41.68951878707976,7.537903757415952
26049049010,26,049,049010,686.8893117589574,790.2363724432444,27.2733250108738,66.15602352130418,7.110123368223644
26049049011,26,049,049011,488,526,27,46,8
26049049012,26,049,049012,466.99999999999994,452,10,39,7
26049049013,26,049,049013,460,243,10,12,2
26049049014,26,049,049014,591.7270929466051,361.40870138431114,13.655240606460119,27.310481212920237,5.462096242584048
26049049015,26,049,049015,666.2779369627507,753.10888252149,11.735434574976123,42.67430754536772,3.6017191977077365
26049049016,26,049,049016,280,344,12,19,4
26049049017,26,049,049017,696.5338725985844,802.4074823053589,23.464105156723964,55.134479271991914,14.120323559150657
26049049018,26,049,049018,422,564,7,40,6
26049049019,26,049,049019,380.72206303724926,531.8911174785101,10.264565425023877,37.32569245463228,8.398280802292264
26049049020,26,049,049020,775.7104722792608,920.4127310061602,17.430184804928132,64.3911704312115,8.430184804928132
26049049021,26,049,049021,372.2895277207392,452.58726899383987,6.569815195071869,41.6088295687885,6.569815195071869
26049049022,26,049,049022,343.4969696969697,400.58787878787876,8.563636363636364,33.303030303030305,2.8545454545454545
26049049023,26,049,049023,261,443,11,40,4
26049049024,26,049,049024,464.26974374472053,510.4075780647311,21.760559760991654,56.44019306287837,6.942394948425087
26049049025,26,049,049025,260.2076831560318,300.30922642950406,5.007939597514294,20.01713281568874,2.0029251148736873
26049049026,26,049,049026,293.4782608695652,267.9172510518934,9.46704067321178,33.13464235624123,4.73352033660589
26049049027,26,049,049027,380.52173913043475,374.0827489481066,12.532959326788218,21.865357643758767,6.266479663394109
26049049028,26,049,049028,311,336,11,28,2
26049049029,26,049,049029,496.7923168439682,739.6907735704959,18.992060402485706,40.98286718431127,6.997074885126313
26049049030,26,049,049030,576,760,5,54,4
26049049031,26,049,049031,361,671,7,29,10
26049049032,26,049,049032,611,630,8,37,5
26049049033,26,049,049033,519,517,17,43,4
26049049034,26,049,049034,630,625,24,37,4
26049049035,26,049,049035,333,672,12,46,10
26049049036,26,049,049036,303.99999999999994,499.99999999999994,7,17,3
26049049037,26,049,049037,499,599,15,52,4
26049049038,26,049,049038,490,620,25,69,9
26049049039,26,049,049039,484.51193358699413,653.8941542718783,20.680387409200968,47.2694569353165,5.908682116914562
26049049040,26,049,049040,471.21828164821136,562.7003462945758,13.928431379475875,52.167589412329455,4.436908884459235
26049049041,26,049,049041,503.61208406304723,632.5744308231174,16.00262697022767,54.597197898423815,7.530647985989492
26049049042,26,049,049042,417.76288939133934,625.5023082479826,15.348861984772622,64.94781274831381,1.1453591603219258
26049049043,26,049,049043,518.679517756045,986.4293553943594,14.504279379464302,67.48073173866156,6.767435569058159
26049049044,26,049,049044,687.6190646874231,1224.0813358284686,13.562600494763801,74.00036359057935,6.4620578173215275
26049049045,26,049,049045,500.03738317757006,894.8037383177569,15.35202492211838,63.601246105919,5.117341640706126
26049049046,26,049,049046,521.5325403500495,971.3827647861592,9.8122063575199725,55.75434413913931,3.679786344827969
26049049047,26,049,049047,363.6377370995409,667.6711679822229,8.39732850581682,41.56987488665998,2.9990385045517995
26049049048,26,049,049048,517.8042091963238,967.3870697264135,12.686099093330485,57.207396173783394,5.732103325632717
26049049049,26,049,049049,894,9,5,3,1
26049049050,26,049,049050,820,5,6,1,4
26049049051,26,049,049051,395,13,0,0,0
26049049052,26,049,049052,835,15,5,3,3
26049049053,26,049,049053,576,7,3,2,0
26049049054,26,049,049054,703,6,0,1,1
26049049055,26,049,049055,322,4,2,2,0
26049049056,26,049,049056,758.1925121374306,10.106103567277913,2.097764370649474,4.097764370649474,2.097764370649474
26049049057,26,049,049057,398,6,2,1,3
26049049058,26,049,049058,541,10,4,2,0
26049049059,26,049,049059,592,18,0,8,4
26049049060,26,049,049060,539.7720207965089,19.494403376019918,3.2939392752603247,6.723542831410031,0.15827499437094414
26049049061,26,049,049061,59,0,0,0,0
26049049062,26,049,049062,617,16,6,2,2
26049049063,26,049,049063,265,6,1,0,2
26049049064,26,049,049064,757,10,6,4,2
26049049065,26,049,049065,445,8,0,0,1
26049049066,26,049,049066,224.49997787471906,10.267950270796062,1.3189969485748068,1.3189969485748068,0
26049049067,26,049,049067,159,84,6,12,0
26049049068,26,049,049068,363.74551649815385,102.14721268086616,11.014721268086616,6.014721268086616,0.007360634043307914
26049049069,26,049,049069,370.25448350184615,19.852787319133842,1.9852787319133842,1.9852787319133842,0.9926393659566921
26049049070,26,049,049070,551,324,14,18,1
26049049071,26,049,049071,211,120,12,16,1
26049049072,26,049,049072,255,112,11,4,3
26049049073,26,049,049073,441,247,12,30,6
26049049074,26,049,049074,262.22732880453964,147.9594157665785,9.628938153541686,14.059617542746114,3.284512673144365
26049049075,26,049,049075,41,20,3,3,0
26049049076,26,049,049076,585,27,4,3,2
26049049077,26,049,049077,830,32,10,7,2
26049049078,26,049,049078,25.50002212528094,21.73204972920394,1.6810030514251932,1.6810030514251932,0
26049049079,26,049,049079,425.77844666002,39.69962206620233,12.902377171515758,10.917396068205642,0.9924905516550583
26049049080,26,049,049080,136.07961522405716,36.82963480823545,7.914542724476837,5.0392125315815735,0.9815480510383643
26049049081,26,049,049081,94.05349956600647,16.655307214813643,3.9188958152502695,1.9594479076251348,0
26049049082,26,049,049082,38.2379902686396,20.2289736362853,1.2776110405494958,2.1633688772497184,0.02456335697497066
26049049083,26,049,049083,70.88310459062944,13.410317084713677,0,0.9578797917652626,0
26049049084,26,049,049084,20,12,1,1,0
26049049085,26,049,049085,378,7,0,1,1
26049049086,26,049,049086,70,34,6,7,0
26049049087,26,049,049087,0.5997593022592747,0.05592161326426804,0.018174524310887112,0.01537844364767371,0.001398040331606701
26049049088,26,049,049088,559,13,6,5,0
26049049089,26,049,049089,966.0413333416665,44.72413580285493,6.957087791555211,5.963218107047324,0.9938696845078873
26049049090,26,049,049090,522,37,7,6,2
26049049091,26,049,049091,561.8142245606509,145.44206251477848,15.021219000709367,24.056584001891647,7.0106095003546836
26049049092,26,049,049092,159.5184933002344,36.1085597723752,3.0496045726494243,12.121350689414873,2.0234362649517634
26049049093,26,049,049093,506.77459306922583,123.45638797461235,5.929823527727305,15.82325166068466,2.966062084874569
26049049094,26,049,049094,889.4223546406645,101.90267244492597,18.79758035391838,14.840195016251354,3.9573853376670276
26049049095,26,049,049095,508,180,12,23,5
26049049096,26,049,049096,223,56,3,8,4
26049049097,26,049,049097,601.5776453593355,139.09732755507403,14.20241964608162,16.159804983748646,2.0426146623329724
26049049098,26,049,049098,1123,31,4,4,3
26049049099,26,049,049099,862.1168954093706,17.589682915286325,4,8.042120208234737,5
26049049100,26,049,049100,451.0776978417266,291.1338129496403,4.4928057553956835,15.275539568345323,2.69568345323741
26049049101,26,049,049101,426,225,11,24,5
26049049102,26,049,049102,451,191,17,19,0
26049049103,26,049,049103,171.2506889790175,91.530540661199,1.9683987238967529,5.905196171690259,0
26049049104,26,049,049104,354,248,10,26,3
26049049105,26,049,049105,1002.0587884111561,182.92351520821825,12.007360731277224,15.142139883889808,6.0228350689423715
26049049106,26,049,049106,560,345,16,29,9
26049049107,26,049,049107,472,316,9,21,7
26049049108,26,049,049108,238.27450980392157,107.6078431372549,13.450980392156863,9.607843137254902,6.7254901960784315
26049049109,26,049,049109,761.7254901960785,146.3921568627451,7.549019607843137,17.392156862745097,4.2745098039215685
26049049110,26,049,049110,340,18,2,9,0
26049049111,26,049,049111,908,341,7,24,8
26049049112,26,049,049112,635,259,10,28,3
26049049113,26,049,049113,633.0583749671313,583.3365763870628,16.646068892979226,43.199842229818564,10.153825926899815
26049049114,26,049,049114,1097,284,12,17,4
26049049115,26,049,049115,822,534,13,30,11
26049049116,26,049,049116,726.6863002892453,433.03812779384697,19.514593741782804,36.241388377596635,4.64633184328162
26049049117,26,049,049117,884.0617663815733,77.99028781729245,6.139377838020621,11.431214104284678,1.1753335637793207
26049049118,26,049,049118,48,20,1,4,0
26049049119,26,049,049119,916.2728932937637,243.40945856115684,13.448285359315715,32.439607997851596,6.872256136979396
26049049120,26,049,049120,368.0060819876921,244.0760132463356,7.5682484727545924,29.326962831924046,1.8920621181886481
26049049121,26,049,049121,434.11799302301256,231.88213387433564,4.642269798965118,11.857198963934376,1.379075506077251
26049049122,26,049,049122,399.58637916274597,383.8288897355072,8.599138017260488,34.11021801264282,3.8276236451743406
26049049123,26,049,049123,323,302,6,22,2
26049049124,26,049,049124,521,406,17,27,5
26049049125,26,049,049125,464.6255039216634,408.1571590953631,19.813454325017627,22.785472473770273,8.916054446257933
26049049126,26,049,049126,360.3817619783617,379.79752704791343,12.315301391035549,25.786707882534778,5.210200927357032
26049049127,26,049,049127,374,386,7,38,2
26049049128,26,049,049128,476.4329621740248,474.29868759012413,14.238808609379108,38.86568120899926,8.089553228517165
26049049129,26,049,049129,453.43806476990017,517.6947982518172,5.726876663396673,31.97822724195143,3.7501929397935365
26049049130,26,049,049130,463.96128795261933,537.3226881844438,20.81877574146369,43.62029202973344,6.939591913821229
26049049131,26,049,049131,466.11804836332226,622.2835615742238,13.803367772629931,45.67921546969064,4.13599909536477
26049049132,26,049,049132,410.00984096412554,579.3668348711698,14.888623020750718,62.240638838857564,9.271507814118234
26049049133,26,049,049133,707.8900288506819,949.530649869666,13.513438203860492,61.197909191626856,9.808931733151873
26049049134,26,049,049134,633.711480777858,712.9622891614555,13.290790820785592,45.38667880200081,10.166226562663327
26049049135,26,049,049135,191.05652416910635,252.74296344918636,5.404017776698249,20.244649334605214,1.627795785212832
26049049136,26,049,049136,240,373,5,29,8
26049049137,26,049,049137,426,616,9,43,11
26049049138,26,049,049138,338,436,8,36,3
26049049139,26,049,049139,464,604,8,53,7
26049049140,26,049,049140,298,469,11,37,3
26049049141,26,049,049141,219,380,0,19,7
26049049142,26,049,049142,422,738,9,57,6
26049049143,26,049,049143,398.614370551483,342.6684939828538,10.98936861169502,24.975837753852318,6.993234571078649
26049049144,26,049,049144,569.7879813796022,123.61489631823953,5.284384257300043,10.995344900550148,0.21328819297503174
26049049145,26,049,049145,401.21201862039777,369.3851036817605,7.715615742699958,27.004655099449852,5.786711807024968
26049049146,26,049,049146,598.6328239508811,596.9825012944914,16.32918959600251,52.921730868807025,12.296270636402259
26049049147,26,049,049147,308.4931130806032,347.6516816140544,9.550870374012483,26.74243704723495,8.595783336611236
26049049148,26,049,049148,637.8740629685158,637.3658170914542,16.119940029985006,34.33583208395802,3.107946026986507
26049049149,26,049,049149,465,560,9,40,5
26049049150,26,049,049150,733,801,23,50,7
26049049151,26,049,049151,572.7726711954604,505.0405842334215,25.371061846458314,46.94038245725388,4.715487326855635
26049049152,26,049,049152,450,444,10,40,2
26049049153,26,049,049153,510.1038566766272,406.16529268505093,15.565699492022592,25.527628731267257,7.165330257217441
26049049154,26,049,049154,547.4358974358975,536.6826923076923,10.753205128205128,28.349358974358974,4.887820512820513
26049049155,26,049,049155,680.1137843842047,557.9611709168331,8.524404520675066,40.376135291540265,11.734420881051987
26049049156,26,049,049156,862,659,18,50,9
26049049157,26,049,049157,359,341,12,33,7
26049049158,26,049,049158,407,511,12,31,8
26049049159,26,049,049159,707.0024030911794,592.8635632304689,20.39288575108547,47.91531803654166,3.5893286266282027
26049049160,26,049,049160,616.2485294117647,477.89338235294116,16.709558823529413,44.78161764705882,10.694117647058825
26049049161,26,049,049161,665.2732499600767,753.3462733406185,7.188623305204421,38.0116945433253,4.987970220240499
26049049162,26,049,049162,564,266,2,16,4
26049049163,26,049,049163,303.8174180454988,402.6482733777285,5.063210557114424,15.613218192345034,0.9974492589384981
26049049164,26,049,049164,721.4079820860977,663.8029986123876,16.090334012770107,57.736502381863765,5.678156563452472
26049049165,26,049,049165,546.9131661846867,654.9699493217823,7.955100599049987,29.168702196516623,1.9887751497624968
26049049166,26,049,049166,374,298,18,32,1
26049049167,26,049,049167,606,283,6,29,3
26049049168,26,049,049168,496,479,7,43,5
26049049169,26,049,049169,697,769,14,57,10
26049049170,26,049,049170,500.5920624593364,753.3181522446324,9.720234222511387,48.60117111255693,1.9440468445022772
26049049171,26,049,049171,370.49532710280374,560.1495327102804,9.414330218068535,22.71651090342679,5.138110072689512
26049049172,26,049,049172,453.60096552764577,775.3179498886632,9.991210694441536,48.95693240276353,9.991210694441536
26049049173,26,049,049173,295,371,16,34,5
26049049174,26,049,049174,281.5075376884422,384.070351758794,13.090452261306533,22.376884422110553,4.060301507537688
26049049175,26,049,049175,235.08163265306123,382.9540816326531,13.33673469387755,21.7015306122449,3.1403061224489797
26049049176,26,049,049176,279.9183673469388,414.04591836734693,11.66326530612245,24.2984693877551,4.85969387755102
26049049177,26,049,049177,294.4924623115578,461.929648241206,5.909547738693467,24.623115577889447,3.9396984924623117
26049049178,26,049,049178,229.385629448517,184.3315060171462,3.0106313883049802,25.024162246147682,4.0067654289213515
26049049179,26,049,049179,387.3736108420233,262.8962294660518,12.945647663101035,26.887114377209844,3.9832762040310876
26049049180,26,049,049180,244.65809137204715,168.3050628566096,8.210003066176078,15.59900582573455,2.4630009198528238
26049049181,26,049,049181,386.2040816326531,481.83556851311954,7.356268221574344,28.505539358600583,5.517201166180758
26049049182,26,049,049182,438.1915493941477,428.6576328547525,19.704904097013856,44.41398914301994,3.1793617359976354
26049049184,26,049,049184,646.7683604113678,436.29512122914633,11.612242741539804,25.705479744205977,5.711427229033165
26049049185,26,049,049185,455.02755795597915,364.8693102577341,9.031489036885851,21.788980897193436,5.7713716047860775
26049049186,26,049,049186,530.8074878625694,206.8938964327221,10.902235629350526,14.902235629350526,4.902235629350526
26049049187,26,049,049187,1012.1118442913836,101.87222873576171,5.257272860842541,15.420440980965278,2.981356116189014
26049049188,26,049,049188,534.0719339622641,32.82900943396226,1.6014150943396226,7.206367924528302,0.8007075471698113
26049049189,26,049,049189,766.1294907224635,121.85550730359257,4.911567311488354,13.734701934465061,13
26049049190,26,049,049190,333.46347941567063,16.584329349269588,2.3691899070385127,4.7383798140770255,0.5922974767596282
26049049191,26,049,049191,654,51,5,6,1
26049049192,26,049,049192,782.1060624562582,689.7153755031115,17.57534371204619,50.892886019855744,10.411731971190486
26049049193,26,049,049193,390.57213804185795,497.58373982224293,11.946113850806228,35.827154377377106,12.93789428002622
26049049194,26,049,049194,419,522,5,29,5
26049049195,26,049,049195,416,525,13,34,4
26049049196,26,049,049196,227,286,2,19,2
26049049197,26,049,049197,434.6261980830671,463.0511182108626,6.4185303514377,21.089456869009584,4.584664536741214
26049049198,26,049,049198,455.43970588235294,531.5036764705883,14.716911764705882,32.921323529411765,7.458823529411765
26049049199,26,049,049199,357.4079375406636,491.68184775536764,7.279765777488614,29.39882888744307,5.055953155497723
26049049200,26,049,049200,222,440,7,21,3
26049049201,26,049,049201,626.4733126492571,744.3344629375775,13.740023992804657,60.14793754137208,7.790479681450333
26049049202,26,049,049202,737.0424170717556,961.9822891991746,8.320017935916518,59.58551512755229,6.235112964897031
26049049203,26,049,049203,556.4842702789873,779.6832478632479,12.939958071278827,75.26654733107563,4.974407353652636
26049049204,26,049,049204,356,373,7,40,4
26049049205,26,049,049205,445.5030303030303,359.4121212121212,8.436363636363636,33.696969696969695,7.1454545454545455
26049049206,26,049,049206,331,265,13,34,0
26049049207,26,049,049207,482.2231570708201,505.64824235438283,8.93673498503915,25.692970999250925,1.3323749741641262
26049049208,26,049,049208,396,509,19,38,5
26049049209,26,049,049209,230,278,3,9,3
26049049210,26,049,049210,372,512,12,30,4
26049049211,26,049,049211,400,616,4,45,5
26049049212,26,049,049212,648.4553745928339,827.7517915309446,14.941368078175895,53.78892508143323,9.960912052117264
26049049213,26,049,049213,486,656,11,55,4
26049049214,26,049,049214,643.2748816624456,787.8406304043242,25.29807216083245,67.7708818556884,5.096692999457649
26049049215,26,049,049215,553,655,11,39,6
26049049216,26,049,049216,414,585,10,33,4
26051051001,26,051,051001,163.22238391243155,252.3848296300554,10.69565941408992,15.519600346843614,2.0900113641931353
26051051002,26,051,051002,183.0969636653378,616.5931803923945,3.0768755063807878,25.100558171339415,7.012658597018066
26051051003,26,051,051003,138.53380782918148,241.4721233689205,5.772241992882562,12.506524317912218,3.848161328588375
26051051004,26,051,051004,423,750,11,38,5
26051051005,26,051,051005,73,165,0,8,2
26051051006,26,051,051006,138.32197340367546,446.6518964394047,2.0609916626777625,20.27358535018149,7.060592919826972
26051051007,26,051,051007,469,858,8,34,9
26051051008,26,051,051008,201.80547112462006,358.51519756838906,1.5775075987841944,12.743161094224924,2
26051051009,26,051,051009,190.67578498218944,391.34077770440877,4.93897512523574,19.7260821876092,2.9392906361668176
26051051010,26,051,051010,181.66557459759068,334.74397370806935,7.283339154791581,23.743147946678203,4.644978513318123
26051051011,26,051,051011,103,320,1,13,8
26051051012,26,051,051012,25.466192170818506,52.52787663107948,0.22775800711743777,4.493475682087782,0.15183867141162516
26051051013,26,051,051013,221.33666701654442,601.2633521481172,3.7166940572949163,21.257184515531105,4.355137930688088
26051051014,26,051,051014,190,370,5,19,0
26051051015,26,051,051015,328,818,5,41,5
26051051016,26,051,051016,212.19452887537994,370.48480243161094,3.4224924012158056,16.256838905775076,0
26051051017,26,051,051017,142,330,7,16,3
26051051018,26,051,051018,409.68065242223065,847.0219899775501,7.227465079529291,52.37984148181697,7.897330038788798
26053053001,26,053,053001,406.5060975609756,467.1341463414634,18.884146341463413,26.835365853658537,9.939024390243903
26053053002,26,053,053002,212.50024118502057,389.8749385062184,9.11608077972863,12.165253567774315,5.0612027309481435
26053053003,26,053,053003,70,108,1,5,4
26053053004,26,053,053004,457,504,12,28,12
26053053005,26,053,053005,412,438,21,33,2
26053053006,26,053,053006,147,189,2,22,0
26053053007,26,053,053007,492.29987020773945,690.7920334451912,21.617958372395744,32.426937558593615,8.843710243252804
26053053008,26,053,053008,95,247,3,2,1
26053053009,26,053,053009,303.2042041807661,434.55977146429024,10.863994286607255,29.629075327110698,10.863994286607255
26053053010,26,053,053010,59.71149800276662,115.16545413725218,2.1346388449780314,3.36859563062245,0.139382203801806
26053053011,26,053,053011,260.99875094368093,421.9979804530013,15.999923429497679,17.99991385818489,0.9999952143436049
26053ZZZZZZ,26,053,ZZZZZZ,6.610744580584354,9.276154571159283,0.29029217719132894,0.4354382657869934,0.11875589066918
26055055001,26,055,055001,728.0008523072113,970.0012353797148,18.000040752393986,55.00009780574556,14.000016300957594
26055055002,26,055,055002,341.29631274988895,600.9569080408708,4.917814304753443,31.474011550422034,6.88494002665482
26055055003,26,055,055003,252,460,18,50,1
26055055004,26,055,055004,421,884,10,61,10
26055055005,26,055,055005,271.84138655462186,528.8009453781513,10.913340336134453,28.771533613445378,8.929096638655462
26055055006,26,055,055006,258.15861344537814,499.19905462184875,17.086659663865547,48.22846638655462,6.070903361344538
26055055007,26,055,055007,551.9692273082557,679.6859146590878,25.616638750085478,58.05175002727621,7.723680235346712
26055055008,26,055,055008,769,1265,14.999999999999998,100.99999999999999,13
26055055009,26,055,055009,538,890,22,52,13
26055055010,26,055,055010,726.1757586713089,1052.5580327189327,34.72151851570466,83.33164443769118,13.888607406281865
26055055011,26,055,055011,218.42819843342036,549.5613577023498,15.95822454308094,45.879895561357706,3.989556135770235
26055055012,26,055,055012,522,820,25,66,7
26055055013,26,055,055013,832,1086,21,65,17
26055055014,26,055,055014,779.847250809519,782.8162124242759,35.627539377084624,75.21369424051198,16.824115816956628
26055055015,26,055,055015,550.376693906302,593.523483880466,39.01474602480186,58.04557862211484,13.00536219083704
26055055016,26,055,055016,676.9186424628207,891.7320616945262,24.269695461610624,70.84690590235692,14.55543524516006
26055055017,26,055,055017,573.728831230582,788.265465845766,22.54274526439675,69.0375473111853,8.106136067002682
26055055018,26,055,055018,165.43382239391374,410.33250518853697,6.895007630482171,27.711383924752024,1.960618232248372
26055055019,26,055,055019,531.9609724888036,782.5869055235657,13.868628705480912,69.34314352740456,2.9718490083173386
26055055020,26,055,055020,751.5957709824678,1132.0675786098413,28.23599827226643,76.9445662807391,12.067385958907265
26055055021,26,055,055021,727,928,45,61,9
26055055022,26,055,055022,645,1080,26,64,13
26055055023,26,055,055023,811,1251,20,70,6
26055055024,26,055,055024,184,565,11,42,1
26055055025,26,055,055025,350,878,21,68,11
26055055026,26,055,055026,287,673,16,54,13
26055055027,26,055,055027,910.7245393564907,1030.214908984636,11.796440102427075,74.15584641505232,3.952401330438655
26055055028,26,055,055028,852.6184819200324,922.8766420553742,17.579745451841045,65.05068521085612,6.1532419104410865
26055055029,26,055,055029,740.7119691685325,418.25415596402837,19.485743200803853,42.344040266044786,7.183467638972699
26055055030,26,055,055030,925.7709267971841,505.70793571936485,24.930108008063705,56.38958122033727,7.681222938517306
26055055031,26,055,055031,678.2483283918942,439.40903843873963,31.232173366388164,60.74414131547645,6.348400512184153
26055055032,26,055,055032,971.9228371005456,485.49727201870616,31.561964146531565,68.69368667186282,5.569758378799689
26055055033,26,055,055033,616.167667665023,507.9851716831706,12.99333614449963,59.902183558335,5.1677743973029795
26055055034,26,055,055034,974.1689576550135,622.7862643766497,33.96197291176725,72.65576503945945,8.450631357506593
26055055035,26,055,055035,93.99608902592276,138.99421675109855,0.9999583938927953,14.99937590839193,0.9999583938927953
26055055036,26,055,055036,497,1065,19,63,8
26055ZZZZZZ,26,055,ZZZZZZ,196.8029841337751,184.80436291595737,4.1639995483982855,15.620093800951974,1.3079005423419572
26057057001,26,057,057001,569.0736104050899,508.45726572661624,16.987090242793222,53.296033204702766,1.077425863941614
26057057002,26,057,057002,538.6118826506222,593.5202713068488,12.832685791503383,59.302176632917146,6.923249138684525
26057057003,26,057,057003,502.76575544664576,518.9379088111367,7.206617296356559,63.95862245260218,7.1126164223264645
26057057004,26,057,057004,308.3806813498788,491.01390040174874,5.987974395143278,30.937867708240265,3.991982930095518
26057057005,26,057,057005,153.0275987269214,472.0215011457753,7.00073095808501,21.00341576628622,5.0004025821178235
26057057006,26,057,057006,171,382,6,22,6
26057057007,26,057,057007,136.42650015364904,308.56106141472605,4.9983620340206745,9.895055024030588,2.108857418826974
26057057008,26,057,057008,372,736,6,47,9
26057057009,26,057,057009,49,136,2,7,1
26057057010,26,057,057010,462.3548554448253,730.4656350709845,5.022463732788734,49.148039562869876,6.884351395858175
26057057011,26,057,057011,82,205,2,8,3
26057057012,26,057,057012,115.43650242886883,257.7418459403192,5.970853573907009,25.873698820263705,0.9951422623178349
26057057013,26,057,057013,116,301,4,15,2
26057057014,26,057,057014,55,182,0,11,1
26057057015,26,057,057015,119.78214197265679,285.23145757397026,2.0083206592835827,20.08320659283583,4.011648922997016
26057057016,26,057,057016,423.77394912846114,791.9405586831963,7.543407176031353,48.52081510263234,6.80893325152911
26057057017,26,057,057017,527.3665222923809,722.108593924678,16.44149414008719,66.98106913261908,10.085389811304944
26057057018,26,057,057018,265,643,13,35,3
26057057019,26,057,057019,262,505,6,32,3
26057057020,26,057,057020,108,314,0,21,1
26057057021,26,057,057021,329,796,9,40,8
26059059001,26,059,059001,249,883,5,25,12
26059059002,26,059,059002,176,530,1,25,10
26059059003,26,059,059003,123,407,5,8,1
26059059004,26,059,059004,233.18951870634154,808.721096790078,8.93066241854074,52.59167868696213,7.938366594258436
26059059005,26,059,059005,116,549,8,17,2
26059059006,26,059,059006,124.3852906424455,436.6684374230064,8.611787928922602,15.314398955669823,4.074092964703851
26059059007,26,059,059007,128.78771675608385,393.3633209442787,7.060069072790258,27.379208982497428,12.035198856418567
26059059008,26,059,059008,131.9694279477694,289.0420776500829,3.256477421298496,19.68793571503027,4.933216782981418
26059059009,26,059,059009,226,519,12,53,11
26059059010,26,059,059010,239.7586761845333,531.7154822238351,9.374578938669005,39.72555799499253,10.401104289677361
26059059011,26,059,059011,248.0027874179549,717.6820903496472,8.723320607699465,38.65807848634579,12.651919570955478
26059059012,26,059,059012,306.2613009350864,948.518009692161,9.911368962300532,39.64547584920213,2.9734106886901595
26059059013,26,059,059013,290.6452814097851,663.2894849269107,4.131734649778902,30.997665329299906,8.99269025231473
26059059014,26,059,059014,123.58242881126978,405.06412300523107,10.017020340150852,22.045722245612065,3.0175223479655413
26059059015,26,059,059015,99.41757118873024,351.935876994769,2.9829796598491485,7.954277754387936,2.982477652034459
