GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20USSRTUB,G20USSDJON,G20USSOWRI,G20SSCRSHA,G20SSCOWRI,G20SSCRMEN,G20SSCOWR2,G20SACRTHO,G20SACOWRI,G20SACRFRI,G20SACOWR2,G20SCCRWIN,G20SCCOWRI,G20SCCRKEL,G20SCCOWR2,G20PSCRCAV,G20PSCDCAS,G20PSCOWRI
01079001401,01,079,001401,542,59,9,0,513,91,0,513,5,510,5,510,4,511,3,511,3,507,2,507,73,0
01079001601,01,079,001601,271.4278656126482,58.1546442687747,2.016798418972332,0.045454545454545456,253.89871541501975,76.53310276679842,0.18181818181818182,263.3917984189723,0.045454545454545456,264.3320158102767,1.8804347826086956,265.272233201581,0,263.1645256916996,0,262.3606719367589,0.045454545454545456,260.34387351778656,0,253.9441699604743,62.37005928853755,0
01079001701,01,079,001701,768,69,4,1,733,109,1,746,1,743,2,743,2,738,4,737,2,734,2,725,87,2
01079001801,01,079,001801,585.0803295571576,65.51802265705459,1.0411946446961895,1,543.9155509783728,100.51802265705459,0.02059732234809475,575.2039134912461,2.102986611740474,573.183316168898,2.102986611740474,573.183316168898,2.082389289392379,567.2245108135942,1.0617919670442841,569.2039134912461,1.082389289392379,568.16271884655,1.1029866117404736,561.977342945417,65.41503604531411,1
01079001901,01,079,001901,688.6005204944697,161.67989590110605,11.687703318152243,0,655.4853610930384,196.74300585556279,0.973975276512687,665.2251138581653,5.843851659076122,664.2511385816525,5.843851659076122,660.3552374756018,7.791802212101496,667.1730644111906,4.869876382563435,665.2251138581653,5.843851659076122,659.3812621990891,5.843851659076122,653.537410540013,164.6018217306441,0.973975276512687
01079002101,01,079,002101,542.5721343873518,59.8453557312253,2.983201581027668,0.9545454545454545,509.10128458498025,91.46689723320158,3.818181818181818,511.60820158102763,0.9545454545454545,511.6679841897233,0.11956521739130435,511.72776679841894,0,506.8354743083004,0,509.6393280632411,0.9545454545454545,506.65612648221344,0,510.0558300395257,69.62994071146245,0
01079002201,01,079,002201,259.38742393509125,32.21298174442191,1.0101419878296145,0,244.34685598377283,45.259634888438136,0,252.3630831643002,1.002028397565923,252.36105476673427,1,250.35091277890467,2.002028397565923,251.35902636916836,1.002028397565923,248.35294117647058,2.002028397565923,252.35091277890467,1.002028397565923,247.33062880324545,35.241379310344826,0
01079002401,01,079,002401,230,26,3,0,216,47,1,222,3,221,2,221,2,217,3,218,2,219,2,220,30,1
01079002501,01,079,002501,1039.3994795055303,164.32010409889395,11.312296681847755,6,993.5146389069616,218.25699414443721,4.026024723487313,1014.7748861418347,8.156148340923878,1011.7488614183475,9.156148340923878,1008.6447625243982,8.208197787898504,1007.8269355888093,8.130123617436565,1012.7748861418347,8.156148340923878,1011.6187378009108,7.1561483409238775,987.4625894599869,191.3981782693559,2.0260247234873128
01079002601,01,079,002601,21,165,0,0,19,165,0,22,0,22,0,23,0,23,0,22,0,22,0,19,165,0
01079002801,01,079,002801,753.9450411017401,113.06386249599659,5.769958364471015,0.11578947368421053,731.4441550122771,139.4667236041422,0.11578947368421053,741.6950357638518,1.2234653571047294,740.3557809330629,0.4631578947368421,735.743717305434,1.4550443044731505,739.0165261022739,1.570833778157361,736.040866873065,1.4550443044731505,734.9331909896445,1.3392548307889398,723.2774847870182,128.22395644283122,0.11578947368421053
01079002901,01,079,002901,580.6675349631686,68.7231557595815,6.2198996476993695,0.8842105263157894,560.20898900395,96.27364150741967,0.8842105263157894,577.941881071848,1.7745062453293476,575.2831643002028,3.536842105263158,577.9053699156614,3.5429272979609268,572.6244475285577,4.427137824276716,572.6061919504643,3.5429272979609268,571.7158962314508,2.658716771645137,558.3918864097363,78.53466424682395,0.8842105263157894
01079003101,01,079,003101,49,16,2,0,49,17,2,50,0,49,0,49,0,50,0,50,1,51,0,49,17,0
01079003201,01,079,003201,107,14,2,0,98,17,2,103,0,105,1,104,1,105,0,102,0,103,0,103,13,0
01079003301,01,079,003301,1031,126,11,0,1005,160,6,1039,6,1038,5,1038,5,1038,7,1040,7,1038,6,1000,146,5
01079003401,01,079,003401,989,146,11,6,950,197,2,1015,5,1014,2,1015,1,1005,4,1007,2,1005,2,967,153,0
01079003601,01,079,003601,595,61,10,0,576,86,3,585,1,584,1,585,1,581,1,585,1,580,1,582,60,0
01081000001,01,081,000001,1286.2163409755346,140.8047391906447,10.984766887213418,0.9986151715648561,1273.2343437451916,169.76457916602553,0,1353.12355747038,3.9944606862594245,1340.1415602400368,5.991691029389137,1342.1387905831666,4.99307585782428,1345.1346360978612,4.99307585782428,1346.133251269426,3.9944606862594245,1343.1374057547314,3.9944606862594245,1275.2315740883212,164.77150330820126,0
01081000002,01,081,000002,231.5286010762305,1505.3992556256915,8.731239713684928,0.15130189053260246,214.57901642203177,1513.6780402537377,0.046338912026187215,305.67299322061024,15.325634767458888,300.96146647717677,16.231200095755497,300.8873309571027,19.023511100303352,299.9323441093298,14.356361607656323,307.332717791317,14.339181665955872,297.16251167319194,15.233608669913266,219.3796167240758,1480.4174304487456,0.05015156817568711
01081000003,01,081,000003,843.0309767249737,2363.2105100326353,21.12135315857552,7.0189908224223805,812.7731902530157,2387.4599952587128,7.004170780079402,1070.7721838645698,75.16043530496859,1055.7407704183138,74.16264097219238,1061.737993925949,70.1803064671219,1063.7194468932018,68.13970156404986,1067.7749407988388,67.13593001496501,1067.6911956537415,62.14316240045778,831.8810872138891,2303.0514843290753,5.006154851987354
01081000004,01,081,000004,1226.5435333896871,897.3499577345731,38.67032967032967,13.881656804733728,1190.847844463229,985.5976331360947,3.966187658495351,1409.9797125950972,50.56889264581572,1402.0473372781066,48.585798816568044,1394.1149619611158,51.56043956043956,1389.1572273879965,46.60270498732037,1391.1403212172443,46.60270498732037,1388.1656804733727,44.61961115807269,1207.7041420118344,892.3922231614539,4.957734573119189
01081000005,01,081,000005,2288.5911771439505,1556.105464438671,55.98857952065394,16.33292259630618,2259.2080781426944,1636.4536114686066,5.047401454111161,2634.9914097503197,67.31707124501169,2617.7528478080744,68.25049490729006,2612.861530933935,71.42376641992863,2616.660668788943,61.20790645469946,2624.2629704389697,52.25950916478225,2616.4566288328106,48.395978908072436,2283.2059794264337,1531.0480517467984,3.026007797618098
01081000006,01,081,000006,3569.3182504831184,1784.6320739167386,64.23759819449694,21.031755885903955,3432.0329953089936,1978.252879428862,7.028489507575497,3850.939645452302,78.06176885937855,3847.8350904349977,73.0849873802001,3847.870829191629,68.09032848410001,3837.7382026742484,62.132338301392586,3838.737256640276,58.11851833295647,3832.6718572611353,56.12057117301652,3508.844397423904,1788.0941772724761,8.045308350044067
01081000007,01,081,000007,1752.656215044161,859.7644952987887,28.744712805972508,25.2857342184792,1722.912469479137,931.2310086744725,1.641079470172201,1999.2019724603533,36.35478117938623,1995.4596164169602,32.719925158134366,1999.1966768673703,27.49137315798002,1995.8654991284536,29.471161250943865,2002.053541303781,26.175093284398248,1996.151267168538,22.88809545324469,1746.244482230514,844.4213707729534,2.3621648597831335
01081000008,01,081,000008,198.52599152868694,195.56911821332307,2.157104351174432,4.150558336542164,199.35579514824798,200.98151713515594,0.006546014632268001,213.90065460146323,5.176742395071236,210.88101655756643,5.157104351174432,214.9072006160955,5.124374278013092,215.88756257219868,6.137466307277628,214.9268386599923,5.117828263380824,213.89410858683095,5.09819021948402,198.49980747015786,185.48402002310357,0.013092029264536002
01081000009,01,081,000009,664.1405201223898,1126.4986704482503,21.773626654641262,10.444131670267383,641.4267327123139,1166.3075095237816,4.720096136610567,845.9040131628518,47.2544611240741,833.6334128741416,43.47210378940496,844.959915457449,39.68578808618108,843.0646921657963,40.6338422753651,846.85388611707765,40.62475023307767,843.0657416662852,41.55899506560738,656.5795837641602,1102.8812558692136,0.9501601774214147
01081000010,01,081,000010,2855.5910871331193,2985.802287457406,82.14488409847031,43.88524488582741,2782.9125332994886,3141.418214067087,11.515270584109905,3524.216378782944,168.159252986222,3510.5545664490223,156.6745378118444,3505.2627272496616,151.81545622795855,3501.402803672232,151.8470078337233,3504.3749353819853,146.16832404799658,3486.272168852456,140.52191926021445,2808.036077051489,2937.708752119971,6.6568663008086455
01081000012,01,081,000012,2676.656201328483,2853.3169205907775,146.61625905629256,49.83398057002656,2625.8087313254982,3064.1484257664188,11.188140239655782,3499.81157351082,191.43434453560755,3489.4934290208575,177.31686561267801,3492.4870734118144,173.3753535038782,3462.5847320049893,172.28049899111718,3478.7851770292805,165.09205144142666,3473.538833912551,159.09688285641997,2671.4891271402594,2855.2755485322914,8.094316720200226
01081000013,01,081,000013,2159.5538050441505,1709.4493480911133,97.60159803402698,50.22218151265466,2115.964741844488,1877.1724825767712,10.42347163470191,2638.085911910011,94.75883304274464,2628.6100286057363,83.38777307761528,2632.4003819274462,83.38777307761528,2625.767263614454,84.33536140804273,2637.1383235795834,77.7022430950506,2626.7148519448815,78.64983142547806,2205.985633235095,1668.7030498827332,5.685529982564678
01081000014,01,081,000014,5702.303312557556,3407.001320799694,186.1771324927077,70.17367829873106,5651.275789553053,3672.295700473913,17.634238852529826,6802.8028474196835,199.4825168515536,6771.5734986410835,183.77883998026127,6774.339570011182,180.53691915256553,6761.658949784957,173.7175093570516,6772.734304646632,167.8301108063918,6765.069347948962,167.7113855378379,5697.237290899772,3388.7586637093873,18.45548328571612
01081000015,01,081,000015,1832.925743755482,697.268809140848,24.69858898973176,5.499045450028746,1762.6670050694422,799.5341999039621,2.7431150122003,1994.7944064779897,28.35205514697823,1985.6607410848733,24.697458216882218,1992.0471452986742,22.871855911108526,1985.6569718420417,24.69368897405041,1981.0999391768462,29.252606260661704,1978.3605934074776,27.428134727737554,1792.786239258301,720.9801544317647,3.6557277029455566
01081000016,01,081,000016,879.9530240751615,246.50469759248386,16.69553728714034,2.9462712859659423,856.382853787434,291.6808573106283,1.9641808573106283,930.0396359365825,7.856723429242513,924.1470933646507,8.838813857897827,926.1112742219613,8.838813857897827,918.2545507927188,10.802994715208456,918.2545507927188,9.82090428655314,914.3261890780975,9.82090428655314,850.4903112155021,272.039048737522,2.9462712859659423
01081000017,01,081,000017,721,467,17,1,706,501,0,791,18,785,17,787,16,789,15,787,15,787,14,706,468,3
01081000018,01,081,000018,273.68156059285093,230.1270706190061,1.6414559721011333,1.1425457715780296,257.8522231909329,245.78792502179599,0.07127288578901482,301.8866608544028,5.736486486486487,301.64908456843943,5.6414559721011335,302.8153879686138,5.593940714908457,301.64908456843943,6.6414559721011335,300.5302964254577,5.760244115082824,298.4590235396687,4.7127288578901485,262.636224934612,229.7447689625109,0.0950305143853531
01081000019,01,081,000019,1699.196410767697,227.09072781655036,20.91625124626122,0.996011964107677,1669.3160518444665,281.8713858424726,0.996011964107677,1782.8614157527418,8.964107676969093,1781.865403788634,9.96011964107677,1782.8614157527418,6.972083748753739,1777.8813559322034,9.96011964107677,1774.8933200398803,10.956131605184448,1775.889332003988,10.956131605184448,1681.2681954137588,252.98703888334995,0.996011964107677
01081000020,01,081,000020,2093.596994535519,692.5887978142076,23.74590163934426,5.936475409836065,2010.4863387978141,807.3606557377049,5.936475409836065,2267.733606557377,38.58709016393443,2258.8288934426228,35.618852459016395,2256.850068306011,35.618852459016395,2255.8606557377047,42.54474043715847,2259.818306010929,38.58709016393443,2254.871243169399,41.55532786885246,2037.2004781420765,751.9535519125683,2.9682377049180326
01081000021,01,081,000021,1236.803589232303,558.9092721834496,16.083748753738785,1.003988035892323,1211.6839481555335,592.1286141575274,3.003988035892323,1361.1385842472582,26.035892323030907,1356.134596211366,25.03988035892323,1353.1385842472582,26.02791625124626,1356.1186440677966,21.03988035892323,1355.1066799601197,23.043868394815554,1351.110667996012,24.043868394815554,1229.7318045862412,549.01296111665,1.003988035892323
01081000022,01,081,000022,4833.725320958491,2142.102664025555,100.1439678574561,7.101698509832562,4652.84566744921,2397.332578203883,17.023263025145056,5354.677811815957,116.6414830346929,5339.574879828388,112.5981355062783,5336.568882388448,114.57409518738376,5358.484782236504,108.66066229480359,5349.542831298067,102.60690130514085,5333.5091856645,104.60865669421611,4769.951303101168,2214.707780642695,13.03361478074
01081000023,01,081,000023,3193.6776845059903,1213.3085381602373,33.110130503199635,9.961826080331374,3102.6679937529757,1344.306766058412,2.0402615650188785,3475.5885816266655,97.77142680137267,3466.5962267289897,93.78301203470531,3467.5810493055405,90.80705235359986,3466.654562025791,89.79459726803795,3464.6388626910043,84.80600853092473,3459.619571166101,80.83601543693145,3132.8482187567547,1245.3386674447368,6.998147514341967
01083000101,01,083,000101,8888.477427623706,3779.2762579476002,170.51542956041615,55.34402540030184,8504.517458817478,4290.533298967395,28.745326935291068,9527.140194328253,224.43546283779455,9478.307324666801,218.30264151495896,9465.656893313884,209.82001629022253,9403.489604303024,213.0571113726071,9443.75815901293,209.22646374564226,9408.265630818209,210.98352282013437,8629.307226214838,3881.6475898176336,29.35122268641544
01083000201,01,083,000201,8099.404617319389,3622.5192558117333,214.6848594927022,53.28565135641626,7847.359647034641,4066.297221047059,16.223762061062313,8893.664943965334,295.9176775757048,8882.191000369783,282.3036286691913,8849.866317265438,279.1634644430059,8814.168773464644,273.0054146174241,8845.682208258517,266.2246294915496,8835.668820266907,265.1150220544869,7982.911962828181,3671.630048837146,15.868522167593829
01083000301,01,083,000301,4631,761,70,7,4466,995,7,4725,53,4694,51,4692,41,4675,39,4699,35,4689,40,4521,838,11
01083000401,01,083,000401,1329.7694364053689,256.58664155148614,24.016147730485837,4.997340867887497,1283.6695806929129,330.6976265322755,0.020238095238095236,1326.724773381235,9.107968664238312,1317.7237775061124,10.098763368428056,1313.7201224988773,8.088262395422717,1307.7059665186368,8.085371238960132,1312.711980855912,5.101422500540559,1308.7314551003776,7.097467691232972,1281.557889243717,267.74847853566854,2.001827503617584
01083000501,01,083,000501,520.4847806295783,84.62804951161924,8.773372578142155,0.017114914425427872,483.982217463282,131.49789918557974,0.7901109989909183,490.450293719268,4.77147283991128,492.78981987027504,4.774895822796365,492.77612793873465,4.768049857026194,489.59514604546047,5.558160856017112,489.6122609598859,4.757780908370938,491.1787910263274,4.764626874141109,486.3457044944846,92.56681231326436,0.006845965770171149
01083000601,01,083,000601,618.688698284561,64.13017154389506,5.881432896064581,1,582.8208879919274,102.22149344096871,3.1710393541876893,565.1892028254289,3.026236125126135,563.702320887992,4.026236125126135,560.702320887992,3.026236125126135,558.0181634712412,3.1972754793138245,562.0181634712412,3.026236125126135,559.3602421796165,3.026236125126135,568.3340060544904,83.84056508577194,0
01083000701,01,083,000701,770.4947892994709,92.81656507572718,5.521727288379947,2.0216752989198454,745.4504010228997,129.42894280857269,2.0364091901142283,731.4185691468903,4.308602819604059,729.5134427884346,1.3162827972693067,723.5127255733471,1.3162827972693067,721.3517288575597,1.347093858881696,719.3782850698939,1.3082442120603035,716.4315100003658,1.3162827972693067,718.9013430742482,119.18941277716597,0.008038585209003215
01083000801,01,083,000801,2528.6042172786783,508.49213486423724,34.09621182950024,5.01436068423939,2439.5301408384967,634.6033208480648,7.015782487952299,2510.516439131399,48.12057268876676,2499.4689965694683,46.12635500169193,2493.50075174152,40.100477240638966,2481.441792102776,39.13218486365387,2489.51231636737,41.104790200814456,2491.4561052379786,42.101899044351875,2398.663086486739,577.4511356343567,3.02014299716456
01083000901,01,083,000901,1609.8740300748984,442.30149748734044,24.90561882665537,3.978324701080155,1545.1313345976857,528.981248916957,4.0024404567071645,1639.4739636482661,26.924495061324297,1633.495638947186,22.91681508365905,1629.4963561622735,20.91681508365905,1624.5019542907753,17.924853668868053,1624.4753980784412,19.92485366886805,1617.499872441612,20.91681508365905,1574.7969414868012,451.3171462541156,2.991961414790997
01083001001,01,083,001001,1745.8040449229584,885.5719222109409,41.79019848572449,2.3906182429891607,1655.968513063946,1010.6994281806132,0.36472082381476156,1845.8107904762576,42.078156141006474,1836.4779620091472,42.992955669308365,1848.368842600427,39.815571208318055,1829.5008923661055,41.92469061703848,1840.6837470680448,33.77471685186752,1837.1212146050145,32.778208610664564,1673.7158787110677,913.7124674488348,2.858988234575213
01083001101,01,083,001101,586.5367641669483,791.7758035797021,21.568841083951863,5.847720001463985,569.6315781921638,813.1699733589934,4.79867081933888,733.0589444282181,74.22603519053325,731.3594878965181,72.14580133859026,733.6015342270933,70.56059177060406,727.6330233059787,72.38274523543083,728.2911114901375,72.1567541511426,731.2663774230798,70.20940091004965,569.6951022059135,792.460206245581,4.729968814144775
01083001301,01,083,001301,2723.8909349149553,1738.8746079141886,108.5027563267128,31.135573554621935,2677.659325697486,1875.6824311087396,13.209031204991122,3201.3030627524913,154.7343655441817,3173.9414981135815,152.84736108632586,3177.7155070292933,143.4123387970465,3162.6194713664463,140.58183211026267,3172.9979958846534,136.8078231945509,3172.9979958846534,137.75132542347885,2709.738401481036,1735.1005989984767,12.265528976063186
01083001401,01,083,001401,586.9702590794876,644.0270925015294,17.74340390126435,2.96759497765451,562.2789145870811,675.187115604781,2.622467572311458,663.248822196959,31.3489545118084,657.0287303747014,33.14826352265443,659.0825007611219,32.01189399166057,649.9734839073525,31.80326608154214,653.8783734829722,31.58628494946667,653.0219850158601,29.939192565405254,577.0324577184841,631.3355380519848,1.8969526546552404
01085000011,01,085,000011,113.32419954712708,862.360380130201,4.967830455703369,0.9958304557033683,102.35591225587319,880.2768369657515,0.993,178.91031729408434,14.90915227851684,170.9606563826776,13.916152278516842,168.98031729408436,14.917643645626946,164.0096563826776,16.90081318992358,164.012486838381,15.907813189923578,157.06431729408433,13.91898273422021,104.33908180016982,858.4053628644211,0.993
01085000021,01,085,000021,397.2763963838665,110.76441029207233,1.004401947148818,0.007,386.53597496522946,124.46203755215578,0.007,391.92198470097355,2.0438038942976355,390.89658275382476,1.0674019471488179,390.88258275382475,2.0438038942976355,386.0005730180807,2.0578038942976358,386.0005730180807,1.0814019471488179,385.9515730180807,1.0674019471488179,384.61117107093185,113.64461613351878,0.007
01085000031,01,085,000031,70,276,1,0,70,275,0,83,1,86,1,84,2,83,2,84,1,83,1,71,260,0
01085000041,01,085,000041,18,790,2,0,15,787,0,65,9,62,8,56,8,55,5,54,5,51,6,16,741,0
01085000051,01,085,000051,147,412,2,0,137,421,0,163,2,157,2,160,2,155,4,155,5,155,3,138,403,0
01085000061,01,085,000061,151,635,3,0,143,646,0,178,12,170,13,175,13,165,13,166,13,165,14,133,625,2
01085000071,01,085,000071,131.7766990291262,355.8867313915858,1.7928802588996764,0,126.39805825242719,360.36893203883494,0,145.2233009708738,7.171521035598706,140.7411003236246,8.964401294498382,139.84466019417476,8.964401294498382,135.36245954692558,9.86084142394822,137.15533980582524,8.964401294498382,134.46601941747574,9.86084142394822,112.95145631067962,354.99029126213594,0
01085000081,01,085,000081,112.42528735632185,111.67816091954023,1.0689655172413794,0,113.36781609195403,109.77011494252874,0,94.65517241379311,1.0344827586206897,96.54022988505747,1.0804597701149425,96.62068965517241,1.0689655172413794,93.57471264367817,1.0689655172413794,93.59770114942529,1.0574712643678161,93.58620689655173,1.0689655172413794,102.3103448275862,97.78160919540231,0
01085000111,01,085,000111,32.99520523355539,513.1909210578802,2.1096413897642505,0,31.498376480912682,517.9145797598628,0.12473572938689217,50.37127926921696,4.474187243208744,48.38094060393315,4.224715784434959,45.40358211336711,3.3569986836331727,46.2712992141689,4.474187243208744,47.63795923251825,2.3645458534444934,46.02182775539511,2.4892815828313855,37.453093462044755,481.5463002114165,0
01085000131,01,085,000131,154.92177589852008,439.3826638477801,0.8752642706131079,0,144.41860465116278,451.6363636363636,0.8752642706131079,165.42494714587738,10.503171247357294,158.42283298097252,8.752642706131079,158.42283298097252,9.627906976744185,157.5475687103594,10.503171247357294,160.17336152219872,9.627906976744185,155.7970401691332,10.503171247357294,144.41860465116278,426.2536997885835,0
01085000141,01,085,000141,186.08301886792452,192.42641509433963,0.01509433962264151,0,181.08301886792452,195.44905660377358,0,173.20377358490566,6.022641509433963,171.19622641509434,6.022641509433963,175.1735849056604,6.0150943396226415,172.1811320754717,6.022641509433963,174.18867924528303,4.007547169811321,172.1811320754717,5.007547169811321,173.12830188679246,183.20000000000002,0
01085000151,01,085,000151,294.57471264367814,230.32183908045977,5.931034482758621,0,289.632183908046,238.22988505747125,0,314.34482758620686,2.9655172413793105,304.4597701149425,6.919540229885057,311.37931034482756,5.931034482758621,307.4252873563218,5.931034482758621,309.4022988505747,4.942528735632184,308.41379310344826,5.931034482758621,284.6896551724138,239.2183908045977,0
01087000101,01,087,000101,54.71359947831976,1147.9075474497204,6.959099720044085,5.447543729957998,50.0102531128215,1163.1686244846546,0.19183965640658554,214.6736984275935,51.3531307076676,204.2614848922309,50.056575635154694,217.26680857261934,47.44030422896229,198.04658253664655,48.95186021904837,207.81379331928963,48.184501593422034,197.85474288023997,45.9287482388762,65.37052475949596,1122.3963857075896,0.5755189692197566
01087000102,01,087,000102,125.70635371283319,162.95742433971375,3.459915835725771,0.026997840172786176,121.57173332767286,170.562759696669,0,141.51097691054494,4.350603106542631,139.42206844582654,5.025307655977202,136.0485456986537,4.323605266369845,134.59654480712797,4.329004834404403,136.70165197595003,4.329004834404403,135.96755217813532,4.318205698335288,130.56967432777367,159.3949167113314,0
01087000105,01,087,000105,4.737589024608324,158.09881343354704,1.198606659806333,0.22334722889992298,2.5390798086673643,157.44644817110714,3.0495785820525536,58.602818804738554,15.390344062509705,56.35463356287967,16.39024661864433,57.751749438626966,15.216575415662334,56.08170775192719,14.241413428621298,55.45398561471552,14.29099201067385,56.032129169874636,14.241315984755925,7.333116672431203,151.6846057967321,1.0991571641051066
01087000203,01,087,000203,112.8034398034398,305.39230139230136,4.552006552006552,0,108.94103194103194,316.80671580671583,0,137.63226863226862,5.862407862407863,135.7010647010647,6.172809172809172,131.14905814905813,8.862407862407862,128.52825552825553,7.862407862407862,130.45945945945945,7.862407862407862,129.14905814905813,7.862407862407862,113.97624897624898,300.8402948402948,0
01087000204,01,087,000204,23,384,3,0,18,391,0,46,4,48,5,51,4,48,2,51,2,46,2,27,372,0
01087000205,01,087,000205,28,277,1,0,28,276,0,38,6,37,6,38,7,37,8,38,7,38,8,29,272,0
01087000211,01,087,000211,43.117859705191265,995.8766361055216,5.821634479696594,3.3526722527633845,38.95646325994239,1013.1811224741638,0.8081603435934145,191.89363918294063,43.913339964850586,171.5333085267526,46.29390364836995,187.1079417913319,47.025950460834515,164.91932987095052,49.474437667292705,170.80479286949094,46.24179629291905,164.11935953554712,44.577463254376326,41.010117811211394,986.3662429135704,2.4244810307802434
01087000306,01,087,000306,53,279,0,0,52,280,0,90,7,82,9,88,8,79,8,86,6,82,8,60,254,0
01087000307,01,087,000307,234.3510563756092,702.6502709200615,3.6318097712779847,1.1794897369099528,225.04450275787602,715.8838220875316,1.0785661279545935,320.38492604506973,21.958589521173412,310.1007299083373,24.881573492653636,308.2014686018528,26.705117848440228,307.88432404302534,22.763924651037808,295.17644249236696,24.76085968858884,293.1630641135208,23.592299853900453,230.64469405463325,679.7009265248529,0.007680024332750361
01087000312,01,087,000312,32.742675380218465,1135.7375301299644,7.174329216776193,9.280623876316964,25.471770726363705,1148.970174681514,2.116013882002975,179.64148153224588,35.123729080354785,171.35113843346673,39.22030451743335,184.7963723040977,37.95911908604079,166.9545006751468,36.968838308502995,171.39001532331554,35.08485219050597,172.8384867931438,37.065413745581566,43.55538934178275,1115.6383274563618,1.2320277640059494
01087000408,01,087,000408,199.89652534971535,558.3858795937523,5.911201969716287,0.009544787077826727,196.51816789321163,571.4187784066755,1.0289916738873914,254.3502946958482,14.037914335272614,249.39172610339668,14.985661135155125,250.25830415183654,13.133081015959208,245.42862824621682,12.17578942899887,246.42432734917517,13.147436257857066,246.27145851080545,10.246774890618102,201.7634607108091,550.1779984767534,0
01087000409,01,087,000409,257,219,4,1,256,222,1,275,8,268,9,274,7,270,7,271,7,273,8,253,221,0
01087000410,01,087,000410,365.13162474815823,500.84294207223695,4.697321406897098,0.06544372830937036,352.93822220871857,515.8023824731673,1.8985616812516504,401.59695906179576,14.19012981315535,398.732755607841,13.289931768761551,396.9650813832081,14.157407949000664,394.902910381183,15.090327857549147,399.66567551638946,15.123049721703833,395.8031084255768,14.19012981315535,365.32795593308634,490.05727325172865,0.06544372830937036
01087000413,01,087,000413,22.44443810483679,290.00042202194584,0.9845374003631834,1.6033713435795736,20.39647050529146,291.37206869520105,0.8714021145163596,48.70935845162527,5.348885648736665,46.99285182219888,6.119381937059008,49.333084178702784,4.544754085016317,44.44347013751525,4.575943468483762,47.019149421805196,5.38007503220411,43.677865633054026,5.33910208101442,27.259443919436634,276.7838961084867,1.6033713435795736
01089000001,01,089,000001,38.999674611910294,1116.9906805513795,7.999933253725189,5.999949940293892,26.999774731322514,1120.990647178242,0.9999916567156486,372.99688795493694,65.99944934323281,371.99689629822126,69.9994159700954,362.99697138778043,72.99939094024235,380.99682120866214,65.99944934323281,373.9968796116526,65.99944934323281,363.9969630444961,59.999499402938916,31.999733014900755,1086.99093084991,5.999949940293892
01089000002,01,089,000002,193.8022871664549,580.4660736975858,15.993392630241424,4.703939008894536,178.74968233799237,609.6304955527319,1.8815756035578144,274.7100381194409,24.46048284625159,276.5916137229987,22.578907242693774,274.7100381194409,21.638119440914867,270.9468869123253,21.638119440914867,270.9468869123253,17.874968233799237,270.9468869123253,17.874968233799237,194.7430749682338,571.0581956797967,2.8223634053367217
01089000003,01,089,000003,915.501230516817,1093.8982772764562,56.42904019688269,18.385561936013126,868.8794093519278,1209.0262510254306,1.3084495488105004,1077.7087776866283,92.19770303527481,1076.0147662018048,89.08203445447087,1067.0147662018048,85.88925348646431,1059.7448728465956,82.88925348646431,1069.0918785890074,74.88925348646431,1069.0918785890074,70.8121410992617,896.9228876127974,1080.129614438064,0.0771123872026251
01089000004,01,089,000004,1806.133235456047,1295.555147733529,47.039823820884564,28.419893558451093,1736.5534960543218,1436.6746191961827,16.65993760322995,2068.772251789319,63.69976142411451,2061.9122774821067,54.87979445769866,2057.9922921637,53.8997981280969,2063.8722701413103,48.01982015048633,2079.5522114149385,48.01982015048633,2068.772251789319,44.09983483207928,1834.5531290144982,1205.395485410167,0.9799963296017618
01089000005,01,089,000005,1176.1258450691798,913.5977546519521,60.142798895583056,9.546476015171914,1111.2098081660108,1040.5658856537386,7.637180812137531,1329.8241089134476,54.41491328647991,1312.640452086138,51.55097048192834,1312.640452086138,46.77773247434238,1305.9579188755179,46.77773247434238,1314.5497472891725,46.77773247434238,1314.5497472891725,44.868437271308,1161.8061310464218,919.3256402610552,1.9092952030343828
01089000006,01,089,000006,774.0687459432709,565.4428967728493,29.075896634024396,3.0142939294580904,749.966532398121,616.6225261635877,2.0075118035013046,896.0580680367282,33.024786890329246,895.0512785788402,31.008255069659082,890.0445233156684,31.020275649274897,893.9903396902143,28.02103585556995,893.0076573789387,25.012768712764952,895.0031302729961,25.021792395899404,774.9973118174989,546.4345684467665,3.0082598108738057
01089000007,01,089,000007,3243.5144664666677,1843.9996760327347,88.32655453169198,17.526630932835435,3121.9604519401882,2047.7799719386096,11.481699546759263,3573.256403411808,96.45880976297785,3562.016461750336,92.14228307345236,3555.468889510715,90.06348133292278,3551.7916189609014,90.86302726027209,3544.9514983840345,84.4751257812259,3545.5398036214983,78.6835502929861,3193.1378099564686,1837.976228530442,10.491235440465605
01089000008,01,089,000008,827,830,28,9,787,909,4,995,30,993,29,999,26,998,26,999,24,994,23,846,763,0
01089000009,01,089,000009,528.5198946373058,840.5238457383384,46.0218708173793,6.190764647592762,504.46342587404575,910.5315263362667,0.14131796542219993,754.143501269817,47.30293411432003,751.171772165765,45.270749890771825,745.1341019807129,43.273895158579165,741.2346044932757,41.182828449438375,741.3170399731054,40.13729509486797,736.3602326339792,41.12394596384579,516.9744966375349,840.0056798651237,6.906556082844692
