GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSRSHE,G16USSDCRU,G16USSOWRI,G16SSCRBOL,G16SSCOWRI,G16SSCRWIS,G16SSCOWR2,G16SSCRPAR,G16SSCOWR3,G16PSCRCAV,G16PSCOWRI
01073002300,01,073,002300,36.81555648580991,615.7628820509394,5.31434553126455,0.05720925085758548,3.5082247475960116,44.84428403356432,610.2873104490762,0.041606727896425805,149.1118393947176,30.04874735799644,131.48230135995763,31.84446645969087,130.5324333992399,27.490390571118176,127.90126483854287,29.23930210392913
01073002310,01,073,002310,10.475372287041687,613.4046614289751,1.0640243674501553,0.9622449920105257,1.7728238898953215,28.008307225755342,593.7717343288411,0.003484320557491289,104.2003517399983,21.748878862957937,93.48656320577277,24.915645633113535,91.7080527575028,24.090943377194353,89.20827366310247,25.801597500522792
01073002320,01,073,002320,313.2891275041054,654.7132668669165,42.08858784466818,18.205488291161494,22.641754371656514,371.20022423822104,664.7977400490435,2.107596848642601,537.6633284109653,27.82450535908899,522.2863784687734,34.5838821211243,513.8293239154341,38.664811810998,497.4243660615432,44.01478518989861
01073002330,01,073,002330,17,897,6,6,1,25,892,1,121,29,117,26,114,25,110,27
01073002340,01,073,002340,56.71393034825871,616.5614427860696,6.4815920398009945,1.6203980099502486,2.430597014925373,69.6771144278607,610.8900497512437,0,146.64601990049752,29.16716417910448,135.30323383084578,29.9773631840796,136.92363184079602,29.9773631840796,136.92363184079602,30.787562189054725
01073002350,01,073,002350,576.6211235638674,1228.1800490786445,57.01971603842216,14.759000642727099,42.97344925034356,682.3278694963874,1205.9307514904312,2.298477149247414,925.5939491939273,48.938908970456076,914.5755570561491,48.36037795512219,896.1343821742347,50.38033106841463,896.2839118572028,49.93439510630828
01073002360,01,073,002360,165.38388853056688,679.0783815251193,9.60599800752779,0.4383223868484722,0.583837810339659,169.5222387756894,681.5442531711498,0,244.67974022159441,28.153345263942004,237.68512928358814,29.482975112265816,231.93933724560398,31.409329342332768,239.04980590050357,28.51802188085743
01073002370,01,073,002370,0.9961122023141009,507.02111097787736,0.9961122023141009,1.9922244046282018,0,5.976673213884605,502.04054996630686,0,44.82504910413454,17.930019641653818,48.80949791339094,15.937795237025615,47.81338571107684,14.941683034711515,44.82504910413454,15.937795237025615
01073002380,01,073,002380,12,668,3,5,3,34,652,0,117,22,116,22,111,22,106,22
01073002390,01,073,002390,13.737602441073914,644.7432334994734,1.9923870448768628,0.08008964495857496,1.865152524186301,21.35194904690977,633.8155263006254,0.011571016800591857,62.04636332586501,21.64123409773648,58.29317510296964,17.151885572375182,52.76449627181659,15.36673031689035,55.34508395960997,16.30556867977716
01073002400,01,073,002400,10,708,1,3,2,16,699,0,87,11,86.00000000000001,11,76,16,76,14.000000000000002
01073002410,01,073,002410,7.96903715699251,829.757070655442,1.9922639484421205,6.9726908598477655,2.9883120571713047,13.945829002318872,830.7528951228595,1.8636775972480444e-5,80.68556238695955,12.94965043615788,80.6853201088719,13.945847639094843,75.70476274003445,9.961487473194355,69.7281758992438,10.957554218699512
01073002420,01,073,002420,140.3556338028169,354.78785211267603,31.190140845070424,5.848151408450704,11.696302816901408,176.41923415492957,346.015625,0,278.7618838028169,17.544454225352112,274.8631161971831,16.56976232394366,270.9643485915493,18.519146126760564,265.11619718309856,22.417913732394368
01073002430,01,073,002430,103.24948024948026,226.82120582120584,20.04989604989605,4.0997920997921,8.0997920997921,120.04781704781705,239.12266112266113,0.0498960498960499,199.74428274428274,5.548856548856549,199.74428274428274,4.648648648648649,189.74428274428274,6.598752598752599,191.64449064449065,10.548856548856548
01073002440,01,073,002440,4.750519750519751,263.1787941787942,0.9501039501039502,1.9002079002079004,1.9002079002079004,19.95218295218295,249.87733887733887,0.9501039501039502,52.25571725571726,10.451143451143452,52.25571725571726,12.351351351351353,52.25571725571726,11.401247401247403,50.355509355509355,10.451143451143452
01073003010,01,073,003010,128.28520723962654,154.11943223740664,3.967142959818672,1.1916201994523579,2.6257835474692066,129.5502304739983,158.0264502563422,0.7872665957722935,148.94980243265366,6.693892960506818,147.09723142690268,5.364661689380086,144.68593981889413,6.004890945104369,145.27469444209115,6.26419002057201
01073003015,01,073,003015,1679.3959256909654,893.0604484134251,74.00875380494094,13.590848710310595,59.573887305550194,1798.6042167785401,887.3455074602127,7.4029765313727,2002.1563773463188,52.393788389496855,1982.183778055046,46.30593765472141,1972.8883817890958,47.17713143888834,1938.764310090226,68.25430788404034
01073003020,01,073,003020,4458.473077426728,1855.0093684821375,103.93571582721661,14.00197701569373,87.74832837228521,4499.367112005844,1939.8942302047876,12.84408744111798,4791.313068289016,97.11243059656387,4747.607818042924,91.28126328904428,4734.4142648591205,88.23730312397667,4697.034599182694,116.89248774873069
01073003025,01,073,003025,307.3111158890561,398.6347022145775,10.147065147280154,2.899161470651473,7.247903676628682,313.10943883035907,407.3321866265319,2.1743711029886046,361.67039346377123,16.670178456245967,356.59686089013115,13.046226617931628,350.7985379488282,14.495807353257364,352.24811868415395,15.220597720920232
01073003030,01,073,003030,2133.369289618112,2207.516889070471,54.65623736832575,16.59086631450551,22.531565496716762,2166.5856049087974,2233.8668578283623,1.0250174465063686,2459.7698097203224,89.95796898629413,2429.496214093176,83.06954310708898,2414.771079283876,82.09284431383956,2412.8553600637265,86.00321807530428
01073003040,01,073,003040,3204.030455923321,1292.380372929143,142.00403177040315,30.676210970495536,116.42535874917347,3427.4818052460737,1285.6198964236169,15.586219132795094,3744.475135876474,60.40190871531282,3689.583624698846,56.446236983354595,3631.8111053294683,70.99635628172962,3626.3443042428057,83.64243011320647
01073003050,01,073,003050,1636.111481404324,1689.5064629600602,63.119035996548604,11.917553116616249,18.907488207557286,1654.1662471810894,1725.6174224427725,6.913357852400236,1869.403004610444,62.55219344262505,1854.303245392685,66.34248046369638,1830.5018097001357,68.11625516295251,1837.405268759327,77.97567245170993
01073003060,01,073,003060,861.4185486338247,2709.063462625335,29.953012317117942,10.880441404261601,20.023148553177332,885.2608143402958,2717.1111143265834,4.954128087657141,1210.5905361638752,97.74407833087174,1178.7657236172483,103.68175405783113,1155.1426691109093,96.77398558732887,1150.146777008677,103.70366965936124
01073003070,01,073,003070,3014.2202361458676,238.9733654743031,62.71429416505881,5.955528114211694,33.324164688196184,3011.2220898653427,309.5345231456722,1.0349862932028526,3014.789415017997,19.577902494833292,2996.30008519489,14.894709947018397,2988.1720909885735,16.728781510146117,2970.642533501294,32.76382758346365
01073003080,01,073,003080,1998.984807590262,1206.0502844831412,80.30198427211018,15.09663579946821,44.36958751995059,2063.445160019641,1246.5351048470186,3.2331324718567123,2299.360664643863,78.79411904104983,2286.474566324713,72.43241986589464,2280.184996771122,69.80645821199768,2247.0638581618487,92.68723085448853
01073003090,01,073,003090,1490.140313801025,749.5810655413015,45.418179415041784,6.921033351270559,9.893868777534205,1490.215569994614,788.9947353753713,1.985315559280458,1626.8039722593999,33.656426708260184,1621.8281357852984,27.75956885569848,1610.9341328828723,30.723593231289396,1615.878563349921,39.58845706070193
01073003100,01,073,003100,2643.2468767124296,172.58625220202347,31.37038770323895,5.3824229797469005,14.303825912345674,2606.344540820642,238.23766958798717,1.062341629000879,2627.2394183348106,16.288698608725714,2611.0214345608274,8.0021100809462,2611.4473426771456,8.143539750431211,2602.2414612977136,18.270333089379168
01073003110,01,073,003110,1665.6143055448313,600.232087796452,95.83071451700876,11.04125410112859,61.199397737324404,1790.0315895097801,609.7085261886616,5.173889933573829,1918.3088065230397,22.293177817454502,1884.3658717172234,19.817460346775206,1859.841660501257,23.640825181302333,1829.5041941789345,36.92074344435527
01073003120,01,073,003120,1086.4858558814044,797.2583425558814,22.181198424519398,10.917593252227084,16.167656620154606,1091.7439744168034,820.8979018647111,3.359452394653471,1208.5999605495192,49.70824014332132,1200.6334117508477,50.454270419386255,1193.643803646174,44.69425816752854,1193.5929912342722,46.8241289527936
01073003130,01,073,003130,1107.9228787569411,443.6651599915349,75.27040231972136,13.314603029067001,48.19351911389061,1206.3767856260392,463.6321080502633,2.5513542268253238,1309.6726365763573,22.5726769094157,1294.658634157042,20.09408724477768,1277.5361926223272,21.010739690355887,1259.045162964798,36.293878589490966
01073003140,01,073,003140,1366.7728335152624,342.39987527968754,19.299668815885546,1.7871253482274354,10.354750804221142,1375.3125851596744,358.36454502930457,0.06570295990261871,1404.9974268875776,23.293127925796266,1393.8163091040121,18.991064689850983,1393.6198642905163,16.518269552611667,1384.536468179849,28.491574703146107
01073003150,01,073,003150,2042.9575972759244,146.61195372061547,34.199819221614064,0.3219069745700198,15.66553967934988,2010.3564172231338,202.15290792697232,1.0351191542734277,2011.7481546561642,7.844041952789157,2007.97183170992,6.209853265692185,2000.8514231809825,6.827333244618377,2006.4471774296987,9.709422435717993
01073003160,01,073,003160,1496.2227935812803,1134.548057287567,84.42671662154564,8.099631283710059,55.6867801034907,1638.1392006967685,1071.6798290560012,5.388358146964355,1868.2899493710327,44.96551184490538,1857.51065991663,40.4722288556201,1833.2474740160753,43.15820832524994,1808.9805883142094,62.91704312777417
01073003170,01,073,003170,1245.7184086693073,91.52171077600372,18.86690425929033,1.0090070355078826,1.1580927353178645,1224.6197626353376,127.16321993213184,0.0936399927506155,1236.3248640724198,3.1603394449127418,1234.2557945521864,3.019910416786743,1233.2932669420547,3.019910416786743,1230.68165860212,3.023064302680749
01073003180,01,073,003180,1401.096119402985,77.21373134328358,18.241194029850746,4.059104477611941,8.709253731343283,1379.9188059701492,101.63223880597015,3.236417910447761,1375.2877611940298,5.354626865671642,1366.2829850746268,4.650149253731343,1359.2829850746268,7.413731343283582,1364.8101492537314,6.531940298507463
01073003190,01,073,003190,67.62734643723857,1056.5102434078415,6.601650486500669,2.0650905671122404,5.003077609323334,75.45230286444045,1051.3744592535393,1.0470588115976898,168.37728881947308,29.263762197778387,161.54133709170262,27.43088807933126,156.46569184217142,23.678058674187593,156.5672865384624,24.76865806990999
01073003200,01,073,003200,743.2468614122629,368.06173500898984,18.775541353031883,1.4910291495025327,1.6975544780947405,737.3601031670012,384.16808143484616,0.15581553477358498,775.1699282626848,18.900264865291216,765.923047039649,14.98626732647726,760.689991028024,15.734240430599707,761.6204819910515,15.822730538649495
01073003210,01,073,003210,1706.6742839968804,910.7067034435498,75.01164852322303,13.786396729086594,59.87376542505624,1825.8150908559105,906.1327153612058,7.380348748351262,2032.4848152037846,53.663551104493195,2012.4744761828113,47.499207105690054,2003.1540046562807,48.285172303396784,1968.6816564720307,69.64224338201112
01073003220,01,073,003220,1056.1048006598241,55.242339863442204,14.934344862715628,1.9656198659340873,10.66452096022519,1046.9498927973436,91.83144576674358,1.9350557004029392,1073.3248704913694,3.944104782355075,1065.5412184737397,1.0415212317506661,1064.543126458007,1.0415212317506661,1063.5104547837784,2.9677273746314814
01073003230,01,073,003230,523.1471608267043,412.56403627146665,4.947056605806974,1.9793838656881326,1.98078692410149,522.160275010687,417.51109287727365,1.9779808072747755,576.5610609736034,19.77700195592104,586.4439497179105,15.82665257502492,574.5816771079152,16.814941449455628,577.5437376143807,20.772306122418538
01073003240,01,073,003240,947.0829903133005,75.10002499856795,11.821463753780801,0.2495556693593827,3.3374465959901536,918.5837814644915,110.49438429405505,1.0146175267718707,939.9866239048918,2.3504624857188023,939.5315509124881,1.2477682663166143,934.3116637506714,1.2330888175448949,934.2822897324074,6.2914970026325285
01073003250,01,073,003250,94.49021877154686,671.9214337091372,0.2590890708715756,1.0296022891603445,2.040191220748112,102.25289629076643,663.4652024874272,0.032612655235966514,174.93313095607334,13.02435375493275,169.97393164496532,12.094816958020472,166.95576414786538,13.965987191374715,168.84221755411835,10.21118765093331
01073003260,01,073,003260,782.658644919525,45.17422770963086,12.650669078681299,0.9665543776902682,3.8204025727484154,763.3204512531321,66.64007749252912,1.9025538481040805,766.3575940460448,5.7539294777775964,763.4737484765751,2.9002903575437706,763.4585581374471,2.900081282719449,769.1210668140236,2.900150974327556
01073003270,01,073,003270,290.2762942812184,339.4557640606239,5.95402826373755,2.3130988628601834,3.939122913561753,292.63012456023944,344.5538907196601,1.0336049105975762,329.8181204861783,9.966736378917714,329.6358674305726,11.646375169308778,327.45221786723636,11.574201871198186,324.7422837441359,15.060595715294477
01073003280,01,073,003280,509.1037860049882,143.80202559566487,8.353525350879897,5.039189914123531,5.279459840223919,498.3051546834897,167.89369021421007,3.0112259448365797,534.0068461473122,8.197893511385862,531.9051433518124,8.23110282672537,530.7139057410601,8.241571585867087,526.6793728329906,8.27661095009006
01073003290,01,073,003290,366.4617922678539,169.8816465917761,5.8036285607944995,2.9018142803972498,0.06680239223998478,348.3229346363864,186.1888227636452,0.03484110184383285,381.04131976182776,13.529764803863157,381.0312044648022,12.558044678509232,374.3201293466374,15.422840019997551,376.23505055614237,15.440892776983565
01073003300,01,073,003300,541.590068185602,110.4722001873434,8.560263124976775,1.05858521007411,3.4337272144497897,543.466039770447,124.37977232887627,1.982164950628483,560.2846302041561,2.57453743518654,555.9508617518948,2.3919147532999054,552.0697269205596,4.258959756801622,560.4934115523258,4.592820450251064
01073003310,01,073,003310,233.54026301318132,68.0014422350871,5.623117973582767,1.6028903281055393,7.575124190565823,240.1035101401512,71.31953111060784,0.4571533880610885,256.627119754281,3.282752160965871,252.2613854035965,3.155861585271303,247.82533510917082,3.572315184432138,249.67602758483562,5.355395914188308
01073003320,01,073,003320,113.00357804495698,18.451950267811256,1.5937179889315705,0.7703294432683077,2.3057740739483488,115.25322298203496,18.543581707666682,1.5354906685882392,116.06185882635366,3.0788103939460396,116.05678268422169,2.3110497136825208,116.05413719136989,2.311095751590719,116.04655367011073,3.0788410858848385
01073003330,01,073,003330,1.9801762114537445,55.44493392070485,0.9900881057268722,0,0,1.9801762114537445,55.44493392070485,0,2.9702643171806167,0,2.9702643171806167,0,2.9702643171806167,0,2.9702643171806167,0
01073004010,01,073,004010,3944.484343473718,1020.465449974751,85.03454381585937,18.95008275889376,65.7808261570534,3960.407193307141,1092.1406290493542,8.487123519446195,4173.3265025230585,54.696104725598296,4150.064903621613,61.0249423040033,4111.9164314559575,62.855798728535575,4095.0036834355233,70.3556332626561
01073004015,01,073,004015,2872.0332796724297,454.0009835022207,76.48000077104955,10.800746066594648,26.562408450120873,2862.652382266325,527.381731298655,11.723023027235461,2963.4607783378897,30.561972166593904,2937.981924716884,27.62058360251254,2929.1408023638523,29.57113901035912,2916.356683255818,36.464856024322266
01073004020,01,073,004020,2850.8452930429958,781.9066180312848,91.41221110912615,10.046767853187498,44.63382448140993,2874.6371204668485,857.5840164258244,4.402738030224181,3046.09542501901,40.793515591918116,3009.7586345524587,39.0721851879925,2987.5049250957445,40.63870658953357,2983.7086312446886,46.28273641249689
01073004030,01,073,004030,1063.3716006062175,2677.290515947881,48.16118909806398,15.661854678479619,28.444176417499676,1107.6578601066406,2685.0879564275015,2.9294131170794904,1525.681416393103,137.9418207678112,1490.365123867595,131.06740576652126,1458.0297239848842,138.81026815309363,1463.701224877025,138.83355882937357
01073004040,01,073,004040,4386.084230076077,1049.1985712490975,142.4464571385942,20.490057369335396,77.907284004065815,4445.972723707811,1143.0070426820653,14.752652365287872,4659.658850597547,58.8761403866386,4612.687377651626,55.543326718521705,4597.563306165989,54.134467710333404,4565.456034315794,69.79960640573371
01073004050,01,073,004050,3241.686602152414,736.8058539022894,96.01611318194236,15.009692148581065,34.01116454267095,3261.721415366246,818.7838932227683,2.0003142031430947,3438.859417318312,44.067986376124935,3399.887377443353,44.04774677938357,3389.8903509571146,43.050922794239554,3392.8400225214955,51.061007692741285
01073004060,01,073,004060,700.3729645040543,1934.4322657333187,46.577926872185195,21.23885148028035,8.548580078185543,758.552568877582,1932.9166469760094,4.062711467341395,1090.5320792804366,106.96641476710657,1039.1681670139108,118.80846758117102,1029.7303935262883,114.95401883573479,1026.7730196469129,119.90393936594253
01073004070,01,073,004070,697.6306018781871,1476.4485627741258,24.240251776263005,9.576804466398388,13.17810611228102,726.4159622257876,1470.9346789605177,2.018253779526034,930.7624166898458,70.09955554929736,924.2861280754403,65.2690976178104,914.2961001043343,65.65765967834069,909.8517768379327,66.5763959914228
01073004080,01,073,004080,2821.2637230994496,477.51321057537933,67.27860152720223,11.777610346137953,39.43083306517215,2883.67467500373,510.5954182668074,4.920999071242575,2951.804156385922,24.74638202696076,2932.829212831848,21.822107087220694,2911.1767346314978,17.967290826842802,2901.4163232562046,30.644533113009356
01073004090,01,073,004090,1406.6914306582503,797.9738194230819,46.3715112722766,18.936429263808463,38.96251010974026,1428.5121998086995,857.7024780009954,2.908112629341731,1641.580951930814,41.38298994372594,1635.4466279820977,40.36809549480685,1623.1937584645657,41.299370439952135,1603.2063896996167,55.555592810835385
01073004100,01,073,004100,1063.659612937921,722.2340963273676,48.45332043554195,10.530216441693955,21.52356439783076,1071.7001226590305,772.9043444250447,1.705262837491951,1252.0377145250459,47.306726447701415,1239.3971529483147,43.46432737859585,1232.0898549190836,41.98681178157115,1235.0731138699855,50.67188882224861
01073004110,01,073,004110,1415.4415926185345,660.0471676552132,48.2702617441021,20.12714751518743,21.019084444928946,1462.8107636398436,686.9720391566558,5.021548677369831,1612.1482008883324,67.70879843994985,1598.7600366970369,68.80456388522599,1594.6952876497114,63.78303253217109,1582.697603580545,66.81731194239636
01073004120,01,073,004120,1307.9198591110894,694.3385301773877,50.40378491959749,11.089097202150436,20.193256348517547,1331.8581497080338,721.9684314232746,1.0189210117904548,1474.719226861575,50.390558927648094,1469.5584918428756,41.39220771687615,1466.4752768236053,42.35822476086902,1445.686331205678,50.443462895445684
01073004130,01,073,004130,1347.2953317730412,321.51352409228036,20.703570205681796,1.053379575559003,11.317647417721252,1344.009201856937,345.21974403785504,3.835544733954074,1397.657784800364,6.036797277142565,1381.7031954519841,10.484752423660048,1381.6716976546275,6.806696676490114,1373.6226346184374,8.818962435537635
01073004140,01,073,004140,837.7935670424923,673.6105641711374,37.18111936728741,10.207846863873066,20.223767515855567,850.0198120047711,708.8881896257134,1.0345406682154545,990.5365701811586,11.812057563792557,966.5711407342246,13.674354476980385,964.2863726066407,15.704080391679673,954.4176507719664,23.79105773442146
01073004150,01,073,004150,1383.3590568060022,311.4662379421222,23.383351196856022,3.741336191496963,14.030010718113612,1378.6823865666308,337.65559128260094,2.8060021436227225,1440.4144337263308,25.2540192926045,1434.8024294390855,18.706680957484817,1428.2550911039657,23.383351196856022,1414.2250803858522,23.383351196856022
01073004160,01,073,004160,341.72535139723675,1370.2986453399885,18.591651656340037,3.603443214109035,8.17562055763235,366.45823597850773,1365.4330987132166,0.297018886728764,576.5731876127936,83.81771805302336,564.0812978144639,82.35347932761438,555.6205409582928,78.12850125548857,545.4997799555755,79.52475236787211
01073004170,01,073,004170,1817.297631413373,134.02871305000866,37.6862486615692,3.8804315408075234,5.891137587048841,1801.825645367411,178.54252022472303,3.8622120786286054,1826.0534154580341,14.509227991344744,1820.2079281273104,8.724801070260746,1819.2254048069587,9.688965753699481,1799.9204386741567,14.504691912728113
01073004180,01,073,004180,1439.4573017023024,258.7362064326819,13.526394964222012,9.19097342931156,13.872214289720922,1408.367127692222,303.22344350273283,4.163913243403289,1459.2815863300777,22.588036489282054,1451.9462386900277,17.172980590619225,1453.4785347186603,22.458704585030535,1454.493503130287,18.488789198004525
01073004190,01,073,004190,612.4733006216978,832.4042237918208,28.588061891549735,16.955644704955784,21.34261362111587,634.4627399412022,861.4304950140624,1.9653315403657239,789.5615557245236,51.48315673698615,778.6495960269765,44.5347508202163,760.8569727836755,47.51010236519201,764.3359364635072,57.59689642007208
01073004200,01,073,004200,1340.935589362605,553.7897285236495,50.799750015978,7.797640121896624,21.721509250582532,1378.8038708063866,586.5559064449538,3.570022651655988,1520.0990596504084,35.792681497055035,1504.0115584826447,32.156331373022134,1501.1712092707342,32.291365201680655,1488.6392246506382,40.451392646884976
01073004210,01,073,004210,1223.4945506540528,87.28656522209536,22.062584686281244,2.644148623899169,17.525493088649384,1221.6658723860694,115.50729534003248,0.019773755615176854,1225.2886248497095,5.322901320124898,1216.5110479886735,4.418449063940802,1211.2573548132018,3.548600880083266,1200.6609865619898,5.322901320124898
01073004220,01,073,004220,180.82007434951208,819.5991861388304,29.045011392797417,11.005831732748577,19.010676410980672,209.87629126902877,839.5863565315099,0.005532707955403491,359.8099729585152,46.968230109428546,349.8004685007167,48.96022725013067,345.7836597634673,48.9635482323532,341.7804670533303,51.000245309497295
01073004230,01,073,004230,539.0358902462216,529.7162465419185,21.335481760666138,8.605500374809374,19.60410132971283,543.5143429083022,562.8043104942728,3.312732992859822,647.5703089486582,32.7919670787114,642.5287285464434,31.01207552892232,636.5257694695898,30.441984616462317,630.3600659494278,31.03461001660938
01073004240,01,073,004240,351.76456475735694,243.20337638739943,32.79500664459589,8.951680839102647,6.9623257577160285,362.71536720339634,268.02762270563125,1.9874497146677288,414.6052051458368,10.987001979912959,407.64395070056537,9.006459523824375,404.6541420553399,9.00336299868301,401.6649277724329,26.88362301809128
01073004250,01,073,004250,524.3793227078583,41.27914209221565,9.262754338995698,1.0125121113807476,2.1501453365689702,529.3417863737161,44.57943276535359,0.050048445522990065,531.0549767224187,2.075072668284485,525.842270828946,2.137633225188223,525.842270828946,3.0875847796652325,521.7421739378999,4.112609002426728
01073005010,01,073,005010,1272.706028516457,2509.8421192836736,94.81466796963628,29.212694110318665,67.51396865610643,1419.0248441933677,2515.786449674117,5.02804731149089,2096.249826787487,164.5693970362142,2082.155412477177,170.4855493445391,2030.8058414438376,179.57411033180287,2002.6426332395486,187.67039575321994
01073005020,01,073,005020,2265.843836878714,857.3465092746412,134.8727799787494,15.331970876005396,91.43128895034032,2544.3645064810003,778.7239630487835,7.19776104836457,2668.603741088848,43.219441962084026,2649.5748736675814,40.55164898693004,2604.4284273719554,49.63922115659299,2575.607428770427,63.28054497906058
01073005030,01,073,005030,2043.059320729563,934.3676052748206,129.46445040901344,23.150790685642523,103.92154034438808,2215.5839450792664,962.5096169245352,9.254295065899903,2417.6919512196755,51.573501194837704,2388.5315446928453,43.09676945259781,2350.459068691168,54.20980945292807,2322.955601251885,85.8373318808105
01073005035,01,073,005035,378.50839425086747,222.9350288172482,24.057736922724626,2.405773692272463,24.859661486815448,422.61424527586263,226.94465163770232,0.8019245640908209,481.15473845449253,12.028868461362313,475.54126650585675,11.226943897271493,471.5316436854027,12.028868461362313,469.1258699931302,15.236566717725598
01073005040,01,073,005040,2793.038892262617,713.1741239620179,125.71658653537892,10.192422338089884,92.13030831905773,3073.476424157146,640.1703920382732,6.1123193106410465,3172.156570152602,29.681233116632143,3118.718015719953,24.67523993334553,3052.9633926337146,35.87292748264419,3040.6916630639103,61.02427967688156
01073005050,01,073,005050,1934.6898188517387,1539.8241229288628,160.74121150982845,24.72908386480672,158.0482438891596,2343.3156848165727,1391.7969611136118,8.68112583719071,2654.6057042381344,58.13156825064391,2616.7159422058,57.32871343074218,2541.2651975089548,75.57615593738147,2507.572458188045,105.36577652422636
01073005070,01,073,005070,2182.049504428651,952.9640353610749,158.0932131358875,19.484397066989406,108.36249513104542,2448.5084112505992,912.3527753432893,9.351610753213148,2650.2871441787192,38.218304872716125,2628.1436437852126,38.94186263522532,2589.131812153045,44.96947701131832,2561.472706090086,57.55114330589097
01073005080,01,073,005080,1906.0804376486103,815.0761275086111,113.64182981230189,20.186803100386012,99.17890934892162,2206.7255136564786,704.1786775109013,7.7287085915911735,2323.4099371502,24.322812208754932,2290.648838493505,27.068513612917794,2221.415762803063,46.26925753797137,2203.146198766794,59.78388193831116
01073005090,01,073,005090,2308.34304089599,613.3721592366155,81.34676509377897,13.879514155102818,49.9073823187461,2333.3040906353162,679.9459964114145,4.617919708422433,2468.551332160671,35.1086993699306,2443.546130941627,27.733273280370117,2423.236114520512,30.50917611139068,2407.510904198031,40.68993935178375
01073005100,01,073,005100,1453.8020354282935,1003.9151507015624,135.80480507058076,27.12554001488805,82.24780323516553,1633.726039104912,1022.2785619494827,4.660877839216634,1870.8494818593354,64.09096967548534,1858.5078251023583,52.180297894288174,1841.2963034484233,52.27184997545394,1803.8025046377386,90.6795139377489
01073005110,01,073,005110,2026.8150238442201,788.92799892111,123.98868424108699,16.998448645955474,89.99178694917605,2442.7770612981894,579.9470714502456,3.999634975518935,2528.7692132718466,21.997992365354143,2489.772772260537,20.998083621474407,2422.778886420595,36.99662352355015,2409.7800727501585,40.996258499069086
01073005120,01,073,005120,1451.9549765574225,736.3487631627322,103.15273804676747,6.436608461707952,92.86907241797576,1610.1371751832246,744.0993272221626,6.11584041717947,1771.6273251497007,32.526680976385315,1762.8785006635947,30.400906373564684,1745.2513350005443,40.47760997125232,1706.8047410511758,55.64037063794952
01073005130,01,073,005130,1694.8385883802277,727.616797319613,102.68785446042926,11.73575479547763,71.39250833915558,1998.9902334963563,577.0079441109834,5.867877397738815,2072.3387009680914,38.141203085302294,2037.1314365816586,38.141203085302294,1979.4306421705603,52.81089657964934,1967.6948873750825,66.50261050770658
01073005140,01,073,005140,2239.3059110773356,735.99000598702,95.3027655577465,9.82139918837979,66.68679593219316,2454.2745000291434,653.8451818640876,10.001983724015977,2555.186601375179,36.64442119650553,2530.1198762494046,28.363558949526613,2494.801655975992,37.24805401952155,2486.7118721956645,40.98490492858949
01073005150,01,073,005150,1208.404334131226,707.1005528556989,143.4537933878114,16.60031558372912,67.70667944022851,1444.8069279967276,659.4007670297373,1.020202043069909,1578.7253864893696,42.98333691905697,1551.2489110937497,42.937914350092925,1530.3657048980908,46.922937081759535,1513.764456299999,62.60687747011327
01073005160,01,073,005160,1426.1344268590242,691.7506725908457,102.08854938432059,8.521757192059912,56.75559813957811,1570.3019815757907,672.5993368520351,9.1904945254666,1753.3721284360772,44.30735128135939,1745.8103999482416,42.54267147585693,1731.582509715496,45.34514975333597,1711.1237213347224,47.71952145305969
01073005170,01,073,005170,1169.8850506840142,876.5754408983782,115.80032486996724,10.216788917823846,101.52238292746412,1458.2228960506338,765.8536446709662,5.955142157359341,1623.0095503338066,39.84682523335337,1599.9951782321266,36.08959927069873,1568.4405806540299,45.14433537131623,1539.9291235564367,64.0716290316557
01073005180,01,073,005180,1122.7225724243717,452.2465075409062,108.3078069369989,5.382535496115519,74.55264407246887,1456.1455756340094,292.16640731658,4.022502088006795,1439.2283616909403,11.990091872298992,1423.59830322675,12.990091872298992,1354.1257593786074,31.08010022432617,1365.7432238824917,29.440133632434897
01073005190,01,073,005190,1013.0755662272613,402.6736530984842,48.5216476764126,5.706903082745656,58.41788233719215,1213.7897620689264,299.4151546084068,4.68743614409556,1266.0053218969335,14.275040590708855,1242.44880362417,9.592793035843103,1197.3902667236327,18.978042502493842,1190.746914129914,31.23490357282174
01073005200,01,073,005200,972.1776849348735,527.0493978864586,71.3040058982551,11.608257557139346,54.64045219955763,1081.223642172524,543.4502334725977,4.1658884246743675,1226.988203489801,43.06905873679037,1221.8591791594986,37.087490783976406,1194.4168100270335,49.271811255836816,1182.661096092406,55.492995822069304
01073005210,01,073,005210,684.4921447407492,836.8222859211265,96.93893674185584,8.000242309779658,84.93541272092845,877.3518147372555,801.8425595705813,4.996200748289909,1097.260501012201,39.994890436382484,1076.2701367568677,42.99893199787223,1057.2814133571082,48.99437289582013,1024.303327862137,67.97677518306388
01073005220,01,073,005220,1042.7586206896551,309.93103448275866,49.24137931034483,6.758620689655173,33.793103448275865,1128.689655172414,297.3793103448276,2.896551724137931,1179.8620689655172,16.413793103448278,1174.0689655172414,14.482758620689657,1164.4137931034484,17.379310344827587,1145.103448275862,16.413793103448278
