GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRDAI,G20USSDBUL,G20HALRROS,G20HALDWIL,G20GOVRGIA,G20GOVDCOO,G20GOVLBIS,G20ATGRKNU,G20ATGDGRA,G20SOSRJAC,G20SOSDBEN,G20AUDRDOW,G20AUDDMOR,G20AUDLROO,G20SPIRARN,G20SPIDROM,G20SPILLEA
3006300094H,30,063,00094H,700.5592417061612,1081.8957345971564,47.41469194312796,716.2796208530806,1119.5876777251185,729.5568720379147,1094.2109004739336,725.2914691943128,1056.8601895734596,47.62322274881517,760.8293838862559,1038.7488151658767,780.8957345971564,1006.5971563981043,686.2725118483412,1015.5402843601896,82.68483412322274,665.9668246445498,1073.8886255924172,58.632701421800945
3006300094L,30,063,00094L,268.17205692108666,1247.6248382923675,49.98188874514877,260.48253557567915,1313.9469598965072,276.82276843467014,1292.8007761966364,247.98706338939198,1234.1681759379042,85.54592496765848,294.12419146183703,1258.1979301423028,297.96895213454076,1245.7024579560155,244.14230271668825,1201.4877102199223,99.0025873221216,241.25873221216042,1221.672703751617,77.85640362225097
3006300095L,30,063,00095L,368,1692,58,345,1776,364,1749,341,1671,111,401,1693,412,1662,336,1604,132,321,1660,101
3006300096E,30,063,00096E,2340.440758293839,2903.104265402844,174.58530805687204,2222.7203791469196,3194.4123222748813,2339.4431279620853,3035.7890995260664,2227.708530805687,2888.1398104265404,262.3767772511848,2454.170616113744,2841.2511848341233,2482.104265402844,2777.4028436018957,2219.7274881516587,2753.4597156398104,288.31516587677726,2091.03317535545,2900.111374407583,266.36729857819904
3006300096F,30,063,00096F,702.5341019286323,316.79121957935865,33.60236460086872,663.7091865401002,382.5564735956107,687.0304462300227,354.4000392273001,646.2016166323752,344.7457756614087,51.32721190016003,703.0237028233265,327.50984257123264,698.8618614782717,316.3863843080408,636.0967124924663,318.4119751335287,62.06700028056612,610.9597831587589,344.4419672620903,61.18757120664214
3006300096W,30,063,00096W,564.5922120265673,400.44367357611253,16.611575271753818,554.2350580687478,434.4546376449233,574.7889350256668,410.82810503682697,558.2046372568079,399.137587495806,27.405169275892032,594.1731134167538,384.4698855637398,607.6302005286456,365.1539009298901,560.677187844297,368.9461763491332,40.2517466312976,540.8702081583388,389.8819383465811,36.282167443237476
3006300097H,30,063,00097H,606.7037044573992,519.2694007317978,34.61454730030841,589.3997721065555,582.1208406257225,598.5110136125485,570.2753818865965,597.5985151161951,522.9096860361961,44.63563948055969,645.876457289416,507.4233115588397,651.341109152689,492.84943557783663,571.1796847431318,491.9379457756147,71.96419444111483,567.5315820592147,528.3784987627614,43.726545326899966
3006300097L,30,063,00097L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3006300098N,30,063,00098N,272.7493850562074,437.06287505167353,15.772372847932651,264.7833524366219,463.75901629378126,280.51912911156245,445.06883076906865,263.75640843901,432.22425137236837,29.62393469334009,277.62127798368726,437.11943277357045,295.2811925859705,416.5184170207851,257.9174561606326,416.40862850180866,42.37868711996878,245.10614601210696,444.9324268515525,23.718443918613378
3006300098S,30,063,00098S,609,1009,57,598,1083,622,1052,601,1005,68,659,997,662,980,587,986,63,562,1019,56
3006300100N,30,063,00100N,325,1215,41,300,1281,328,1242,277,1241,65,339,1212,344,1205,281,1164,97,269,1195,81
3006300100S,30,063,00100S,218,783,32,210,832,229,803,215,768,55,226,787,239,771,197,728,77,191,757,60
300630089CS,30,063,0089CS,987.2933507170795,1024.6166883963494,48.72750977835724,978.7770534550195,1088.9621903520208,997.3011734028684,1061.3129074315516,999.8631029986961,1005.6558018252933,58.220338983050844,1044.0365058670143,979.2881355932203,1047.903520208605,965.2490221642764,947.6518904823989,964.9282920469361,103.55671447196872,904.8696219035202,1058.117340286832,54.251629726206
300630089LC,30,063,0089LC,107.69391791434434,183.08299791835017,4.251482105684825,110.20281054845329,188.70577475982293,111.57410528424121,187.2087389711926,111.95132844276846,180.07706949561086,6.754446317054473,117.58003370698053,180.20281054845327,119.70577475982293,174.82558738992606,102.19688212571398,179.07706949561086,14.005928422739299,103.07706949561087,182.95132844276847,10.50296421136965
300630089UC,30,063,0089UC,86,298,10,82,308,98,291,77,290,18,92,285,95,282,72,247,47,68,274,28
300630090CC,30,063,0090CC,550,895,46,542,964,566,932,557,887,57,599,871,594,854,538,841,75,516,896,49
300630091SC,30,063,0091SC,123,966,16,108,1013,123,990,110,974,33,130,966,136,960,105,936,58,113,942,39
300630092EM,30,063,0092EM,402.0721432602239,662.9343250831392,50.994518430239296,369.71027373400807,740.4068204746904,389.32354504488535,707.0642215755337,348.1356366912378,673.721613374978,87.27914732443797,429.53068216929705,665.8762713655912,415.80144759500627,667.8375626862932,361.8648619641296,626.6496450312467,101.98916708006294,355.0001795671921,681.5668065619828,58.83998600851107
300630092Se,30,063,0092Se,896.0000329534292,453.00001905955094,24.00000095000877,859.0000314096649,520.0000215533239,884.0000323596737,485.00002042518855,869.0000314096649,451.00001935642865,49.00000190001754,917.0000327753025,446.0000186439221,911.0000330128047,447.0000182876688,870.0000302815295,439.0000182876688,51.00000261252411,806.0000292127696,494.0000197720575,51.00000231564638
300630092Sw,30,063,0092Sw,292.9982311912136,110.9993299052038,4.99996981554972,282.9982915601142,121.99926349941319,287.9982613756639,116.99929368386346,276.9983277814545,116.99929368386346,9.99993963109944,288.99825533877384,110.9993299052038,297.99820100676334,100.99939027410436,265.99839418724514,108.9993419789839,19.99987926219888,267.998382113465,109.99933594209385,19.99987926219888
300630094SM,30,063,0094SM,630,276,20,612,309,615,301,592,280,45,637,271,646,259,604,262,36,555,312,37
