GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRMCS,G18USSDSIN,G18USSGGRE,G18USSOWRI,G18GOVRDUC,G18GOVDGAR,G18GOVGTOR,G18GOVOWRI,G18SOSRGAY,G18SOSDHOB,G18SOSOWRI,G18ATGRBRN,G18ATGDCON,G18ATGOWRI,G18TRERYEE,G18TREDMAN,G18TREOWRI,G18SPIRRIG,G18SPIDHOF,G18SPIOWRI,G18MNIRHAR,G18MNIDPIE,G18MNIOWRI
04009000015,04,009,000015,505,386,35,2,614,279,33,1,532,389,1,557,355,2,548,354,1,520,390,3,529,372,3
04009000016,04,009,000016,35.38864487428301,213.14110594582763,13.12281829020739,1.9769642466805328,60.754132247896834,186.78713644887355,14.015315158793888,0.007520816545796401,41.34747207578042,220.1330109341551,0.9895565257039517,42.39253408001022,217.10024065960792,0.007520816545796401,53.44079923063462,206.04785962172167,0.017190437818963202,33.19607326609386,227.22465362011238,0.9927797327950073,38.33671908429195,221.0183504305816,0.008595218909481601
04009000017,04,009,000017,161.72857325199132,53.92716465159421,7.26204821212777,0.5025327165324782,174.02816861673378,42.75179936591874,5.017181918786875,0.12862806646074398,160.86866681644236,59.30531415419071,0.12503420166759466,166.38251189609616,52.52435568882624,0.25366226812833864,171.5083173044851,46.90667893929456,0,157.2243449871472,59.94378288575995,0.0011979549310497729,165.64560440932186,51.01987052806307,0.12743011152969422
04009000018,04,009,000018,556.8837725990741,167.9749489490929,12.01528717984643,1.9976040901379006,600.877359687133,123.99478800911069,14.995659897879369,2.9970071840390493,567.8695878984635,172.9902071298059,0,580.866644682309,146.00511332433757,2.998209281703447,584.8905164777077,147.9768559697451,0,549.8664999126294,184.9976725023608,1.0000041427333475,592.8548764922335,139.01088356728482,1.9976040901379006
04009000019,04,009,000019,427.85827538454623,124.24514336320155,22.749110756642537,3.4998631933296216,471.6065653011665,81.3718192449137,20.99917915997773,0.8749657983324054,435.73296756953783,133.86976714485803,0.8749657983324054,453.23228353618595,107.62079319488586,1.7499315966648108,454.10724933451837,110.24569058988307,0,431.3581385778758,131.2448697498608,0,440.9827623595323,125.12010916153396,0.8749657983324054
04009000020,04,009,000020,332.00114657488047,88.0003353926521,15.000046798974713,2,362.00127917197545,65.0002105953862,9.000054598803832,1,345.00114657488047,86.00038999145593,1,345.0011543747096,82.00032759282298,0,348.0012011736843,78.00031199316476,0,334.0012323730008,93.00027299401916,1.0000233994873564,349.00103737727284,82.00031199316476,0
04009000021,04,009,000021,45,12,2,1,49,10,1,0,48,12,0,43,11,1,48,11,0,45,12,0,45,13,0
04009000022,04,009,000022,8.276190476190475,5.2666666666666675,2.257142857142857,0,10.533333333333335,4.514285714285714,0.7523809523809524,0,9.780952380952382,6.019047619047619,0,9.028571428571428,6.7714285714285705,0,10.533333333333335,5.2666666666666675,0,9.780952380952382,5.2666666666666675,0,9.780952380952382,6.019047619047619,0
04011000001,04,011,000001,47.25133615373568,15.38698620012112,1.4544820897427735,0,51.7433826705148,11.27771424874803,0.7135650551425887,0.20778315567753908,46.78175165720997,16.48264004692517,0.26520699783845897,48.842578140766435,14.096462840123605,0.23513513513513515,48.73589010618178,13.497745469302856,0.11756756756756757,43.955376042841465,17.540748155033278,0.17771129297421523,46.582813925014186,14.678175137725422,0
04011000002,04,011,000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04011000003,04,011,000003,160.83002531428326,272.3664564293989,19.907298236581283,0,187.734877933668,238.52679452524993,18.880756854163984,2.985506500193075,158.85537392199768,286.2870553910842,0.00392156862745098,166.8010383146694,269.40840090959796,2.973741794310722,163.8900416183979,276.28438666495043,0.9912472647702407,149.9106191273008,287.2783026558545,0.9990904020251427,155.92476938258892,282.2553996653366,0.9912472647702407
04011000004,04,011,000004,129.30109437677837,157.0231068608455,9.545506740535382,1.6675580115421011,167.79541043675894,121.09245076435373,10.254639853955156,0.015580736543909348,141.06748487683655,149.6281609647134,0,144.04449912502787,144.79661986645306,0.8493597423149599,137.78705635375235,156.1187497743379,0,131.67747565754763,160.70130893208832,0,143.71668396922053,149.3629785992743,0
04011000005,04,011,000005,308.37575931738013,192.1306870866289,20.602672956483573,0.00718132854578097,343.77086270576035,157.66809028026708,11.869457433226057,2.928527203481656,310.36603052699036,202.8767282070413,0.9660065686692252,314.3958380198154,195.8119535611785,0.034098161746870935,329.7155644272294,180.59552428995258,0.0087527352297593,304.4219726406151,202.96615391209627,1.9407658725682098,321.03185585488495,186.37711268089842,0.0087527352297593
04011000006,04,011,000006,84,57,6.999999999999999,0,92,52,4,0,87,60,0,90,58,0,89,58,0,87,60,0,89,59,0
04011000007,04,011,000007,294.7938804464013,190.3712067982476,25.245215935327874,0.3252606599121179,352.9341902903483,136.62816832847068,17.58908549668019,0.9773450960754677,302.93477564223895,195.74894950117135,0,322.96956855361645,163.6607547769761,1.1399754260315267,302.2842543224147,196.07264704474437,0,294.304426340194,205.68190455920387,0,316.12815288108817,185.97549854041668,0
04011000008,04,011,000008,387.78249054006994,163.46327959773095,25.067797014302087,3,437.9293840710578,120.32768556912677,17.045198009534726,4.002824875595921,386.7994397936455,178.48305372690237,0,400.8559373055639,160.39265770783294,1.0028248755959204,397.7994397936455,160.48022885130646,1,367.779665664474,194.50565273166976,1,384.8361631763924,166.45480497094317,3
04012000051,04,012,000051,701,652,56,2,869,493,47,0,743,644,4,776,593,3,815,551,3,713,659,3,738,641,3
04012000052,04,012,000052,40,110,7,1,68,83,5,0,48,107,0,52,102,1,57,99,0,42,112,0,51,105,0
04012000054,04,012,000054,801.6566140548666,252.20509207065012,27.355505449079292,1.0299699361142427,910.0238632093198,164.98562570462232,21.235625704622322,2.012401352874859,825.924276587749,260.10588124765127,1.014468245020669,845.1268320180384,220.80411499436303,3.027903043968433,841.1878053363397,222.67906801954152,0.009301014656144305,817.674182638106,250.18855693348365,0.02066892145809846,820.8932732055619,238.80514844043591,2.0093010146561445
04012000055,04,012,000055,246.0965909090909,65.02597402597402,14.002435064935066,0,281.11038961038963,41.01623376623377,4,0,260.0957792207792,62.02922077922078,0,260.10470779220776,56.01948051948052,1,258.0982142857143,61.02353896103896,0,254.09821428571428,64.02516233766234,2,259.10064935064935,62.02353896103896,1
04012000056,04,012,000056,61,33,4,1,75,19,3,2,66,26,2,71,23,2,72,20,2,67,28,2,69,24,2
04012000057,04,012,000057,434.6943132624951,154.62718736662399,18.159664137256968,0.9985242030696576,506.9057397645746,92.45577597818315,8.108694407029875,0,451.8116347303287,145.61856030582024,0,465.7800189567155,126.60278198114305,2.9955726092089727,463.7939251671646,131.6173122296682,0,440.762140797032,151.6754332237687,2.9955726092089727,455.80573154260736,130.5968787934217,0
04012000058,04,012,000058,458.6390200708383,180.22727272727272,44.02656434474616,1.0014757969303425,560.7452774498229,116.1357733175915,20.011806375442738,0,484.6641086186541,190.21399055489965,1,507.6847697756789,158.18595041322314,0.004427390791027155,491.6818181818182,166.19332939787486,0,468.64787485242033,193.2228453364817,1.004427390791027,484.67001180637544,170.1918536009445,1
04012000059,04,012,000059,43.993650597683754,12.998124040224745,0.9998556954019034,0,51.99249616089898,6.998989867813324,0,0,40.99408351147804,14.997835431028552,0,44.99350629308566,12.998124040224745,0,46.99321768388946,9.998556954019035,0,43.993650597683754,11.998268344822842,0,46.99321768388946,10.998412649420938,0
04012000060,04,012,000060,161,44,8,1,168,35,10,0,159,51,0,163,46,0,165,42,0,159,47,0,165,40,1
04012000062,04,012,000062,118.9034090909091,31.974025974025974,2.997564935064935,0,135.8896103896104,19.983766233766232,0,0,117.90422077922078,35.97077922077922,0,128.8952922077922,23.98051948051948,0,120.90178571428571,28.976461038961038,0,120.90178571428571,30.974837662337663,0,123.89935064935065,28.976461038961038,0
04012000064,04,012,000064,210.66666666666666,77.14553990610328,16.81377151799687,0,239.34898278560252,53.40845070422535,10.879499217527387,0,223.52425665101723,75.16744913928012,0,222.53521126760563,71.21126760563381,0,223.52425665101723,73.18935837245697,0,217.58998435054772,81.10172143974961,0,223.52425665101723,71.21126760563381,0
04012ZZZZZZ,04,012,ZZZZZZ,0.006349402316247462,0.0018759597752549316,1.443045980965332e-4,0,0.0075038391010197264,0.0010101321866757326,0,0,0.005916488521957862,0.0021645689714479984,0,0.006493706914343994,0.0018759597752549316,0,0.0067823161105370604,0.001443045980965332,0,0.006349402316247462,0.0017316551771583985,0,0.0067823161105370604,0.0015873505790618655,0
04013000001,04,013,000001,891,1209,84,8,1102,989,93,4,950,1199,4,1021,1125,4,1059,1079,1,893,1202,1,968,1104,2
04013000002,04,013,000002,1536.88104743283,960.8040303890206,53.25949063135717,4.382993663102653,1718.766240510663,773.9379133861029,58.746395289302214,2.6736495696029015,1530.5623889194553,964.9893835640153,5.953774786658249,1610.397736967689,876.310019432391,3.7078055109494223,1681.9627931655232,772.6501135210208,4.19726076539101,1455.1269843465466,1008.7593499061633,3.4168161008367552,1546.9796667046573,829.5191790517382,7.478553247447259
04013000003,04,013,000003,166.93056461106397,1031.5709142432218,51.97837939985226,2.998752657683784,285.8810866991874,929.6133238819731,30.987110796065767,0,194.91892274944595,1026.5729931470821,1.9991684384558561,214.91060713400452,1011.5792298586632,0.9995842192279281,222.90728088782794,991.5875454741046,0.9995842192279281,178.92557524179912,1039.5675879970452,1.9991684384558561,199.91684384558562,994.5862981317885,1.9991684384558561
04013000004,04,013,000004,755.306447279424,590.478440532053,33.06692651156466,3.962255633456926,875.9837560208798,471.6720700338658,23.153941456358368,0.04407582938388625,785.2510896488343,560.6807175939223,1.0309667519661272,806.830462457492,540.0882357078468,0.058767772511848344,827.0678069754874,499.907385534415,1.0309667519661272,752.3163906254213,574.6147260550973,0.014691943127962086,785.0747863312987,517.7889576859191,5.95072942174937
04013000005,04,013,000005,2471.87430976348,1807.5490607556785,64.02454709492842,8.000721973380248,2734.978634916926,1535.4505113892747,54.01768834781607,8,2453.8815294972824,1744.5310114211723,3.000721973380248,2545.917628166295,1659.4963566989204,4.000360986690124,2628.9418142745335,1503.4487064558239,2.000360986690124,2341.8364061610173,1815.5544755560304,3.000721973380248,2464.8725048300294,1576.4768634176537,4.000721973380248
04013000006,04,013,000006,596.1725570774585,479.284064720116,31.110234783789384,0,754.039002478043,330.4110052325041,24.119053566492536,0.0022046956757876598,635.3467280358457,464.1892628060572,0.0044093913515753196,650.5120802115297,438.95997445577524,1.0022046956757877,669.5605835163971,410.8761960200953,2.0022046956757875,620.2100369039468,452.20249098011186,1.0044093913515753,629.3820031666583,414.9665885428026,1.0022046956757877
04013000007,04,013,000007,151.0462604101297,59.00631137964585,8.97924795798553,0.003487133630012102,163.08566022426098,53.942092000246404,3.002614151250543,0.0027897069040096812,159.02800788020738,60.98527154076347,0.002092280178007261,165.00812882057238,53.00526763750078,0.001743566815006051,166.01922912963727,50.99248228017205,0.9968030611818335,156.0173733216078,62.98306222348315,0.002440993541008471,164.98650859206631,52.995154949973745,0.001743566815006051
04013000008,04,013,000008,1164.8896660972039,1669.9397853846626,46.63527624068874,3.968959680058616,1469.5073215417026,1326.6247730595924,55.56543552082063,1.984479840029308,1206.5637427378192,1608.4209103437543,0,1331.5859726596657,1469.5073215417026,1.984479840029308,1371.2755694602517,1388.143648100501,0.992239920014654,1150.006067296984,1607.4286704237395,2.976719760043962,1246.2533395384055,1448.6702832213948,1.984479840029308
04013000009,04,013,000009,599.9290851525242,774.4047604989245,43.74047277651841,2.190353547557328,727.8077060328419,639.8281031935162,43.89194610960761,1.251138135933944,614.5448981649685,766.2723655881624,3.139230819092913,644.4514403749507,735.3337915947208,7.066203716720016,675.2719964143142,691.9124910084907,1.0268579526132253,573.3284377740767,792.6345828943108,1.1293361843613834,619.318955904163,711.0508225892266,0.14112567139696322
04013000010,04,013,000010,736,1290,52,6,924,1074,58,7,806,1218,3,844,1173,2,881,1112,1,764,1229,1,809,1149,2
04013000011,04,013,000011,1602.696542135357,2283.0645462668267,34.91679844439654,5.9513416099160885,1934.9056688279015,1907.9984794250868,43.03429817653436,7.908695319949111,1628.7710359388097,2181.6060892825544,3.9560417851649996,1802.385831479674,2006.8624537430273,0.006042165134591156,1906.545852101603,1837.2190177255734,6.936406044912269,1570.5823735954243,2172.183612909298,1.9828397536346356,1720.1859522479995,1896.114281747654,4.027188995835705
04013000012,04,013,000012,117,367,21,1,170,316,15,0,131,363,0,151,341,1,156,324,1,134,351,0,137,334,1
04013000013,04,013,000013,845.8841820069238,609.5298548042889,18.250929234559024,1.011233254591348,1044.5183844425715,397.80444204235783,29.222211747830222,0.00609133148934524,881.3017112435783,571.0786258038603,1.0051419231020027,908.7572924047784,538.3841384250233,0,910.0182702504328,526.0117774418426,0,849.8986583678425,580.9838530791361,2.0102838462040054,899.3272612130315,502.0711112320749,0.01218266297869048
04013000014,04,013,000014,372.6167905870751,305.6938993830674,17.24318067036749,1.5982075886762988,413.7719362761577,263.8318805014628,15.008269693027954,2.8716391054238515,377.9573872562192,303.84044820053003,0.2597100763855614,386.6079282907156,288.3094077483162,1.291274811121183,381.4532263098265,287.37111535568437,1.0291531144512667,364.0397062077229,309.21318128290477,0.3783711750101965,372.10962811688665,292.1205221845309,0.22727616463127706
04013000015,04,013,000015,535.3143669985775,321.54196301564724,21.200568990042672,0.883357041251778,623.6500711237553,238.50640113798008,16.783783783783782,2.650071123755334,553.8648648648649,306.524893314367,0,571.5320056899004,274.72403982930297,1.766714082503556,588.3157894736842,264.12375533428167,0.883357041251778,535.3143669985775,310.9416785206259,0,560.9317211948791,271.1906116642959,0
04013000016,04,013,000016,301.1019968370335,605.3819097691841,29.14852627942365,1.1661699930322262,370.6789253688492,537.759596332606,22.897510522329473,0.11726355317803419,309.79797557355823,597.4384187915817,0.10725846026314266,325.244581051919,571.7018962091876,1.2115548977947435,345.325327749454,553.2958525957714,0.07484067114705895,284.18684260109546,603.8639491166177,0.17561557358698487,301.30352862283826,570.2009837197195,0.1856206665018764
04013000017,04,013,000017,541,664,27,1,637,564,23,4,556,655,0,605,600,1,631,563,2,550,645,5,587,578,2
04013000018,04,013,000018,585.0060507867931,648.0051161124104,26.000381248761357,2.4596694281153283e-5,672.0073544115901,564.0038985760435,27.00024596694281,1.0000122983471404,598.0063582454717,642.0050300239805,0,616.0066657041502,618.0046118801777,2.0000122983471407,653.0069239694401,582.0043413165406,1.0000122983471404,573.0060876818345,631.0050423223277,1.000061491735703,596.0063090520831,591.0045626867892,4.000049193388562
04013000019,04,013,000019,609,866,37,2,762,711,35,1,627,844,1,663,800,2,705,745,3,615,831,4,659,764,6
04013000020,04,013,000020,1532,1327,42,1,1784,1065,38,5,1555,1265,3,1643,1173,0,1675,1088,1,1460,1290,2,1514,1149,5
04013000021,04,013,000021,1027,1063,41,2,1254,832,43,1,1082,1009,6,1126,958,7,1188,882,5,1035,1022,4,1092,931,2
04013000022,04,013,000022,493,376,29,3,621,239,42,0,547,342,1,569,311,6,565,316,1,545,336,2,550,326,1
04013000023,04,013,000023,785.1187126698204,612.8912263436299,31.649599886602267,2.1758490884454327,934.7132764363577,458.7493686566648,38.389384609744496,3.1403661047759117,815.1766825379575,585.8762490042582,2.0138742847350954,864.8842585891281,529.3795902447811,2.108152934333577,877.8591111078309,502.20313718079666,2.057062202977144,783.2054044162279,597.8556490846547,1.09869943371178,810.2980346211504,515.1150487080091,4.114124405954288
04013000024,04,013,000024,1961,1350,88,4,2330,993,78,4,2001,1340,3,2108,1196,5,2176,1105,2,1885,1367,11,2024,1153,7
04013000025,04,013,000025,2033.902818495204,1924.3854779805797,58.88080965843791,6.003739827292747,2352.4780004072686,1609.1524331655712,45.758961701588085,10.978420100607815,2060.2308553474536,1849.9189477394416,5.0057016363284,2149.851145685673,1767.3159461009857,3.0018699136463733,2253.7382084992787,1609.1330137288642,2.0038317226820266,1971.881951092644,1908.0853228922306,5.0057016363284,2065.2704571226113,1705.6518865427265,6.003739827292747
04013000026,04,013,000026,1793,847,45,1,1983,662,33,4,1793,835,0,1880,736,5,1911,681,1,1693,894,5,1778,760,0
04013000027,04,013,000027,833,1344,35,1,1029,1143,29,2,848,1303,5,936,1206,7,986,1123,3,791,1310,4,858,1174,3
04013000028,04,013,000028,495.9500950426057,1665.9640080393342,52.39258641710358,5.9940065545485215,676.3987031706447,1469.676257283219,62.21836540578808,5.984345071942157,524.0091348922392,1625.299600558713,7.992015373770603,558.2748135262322,1593.9584470226314,6.01332951976125,628.7160639337042,1519.366507112635,4.970858389980432,496.075745495934,1659.0529647173407,4.990184198495692,524.0864580294179,1568.0325971362383,9.990007133177492
04013000029,04,013,000029,103.48380848887484,31.434012792839056,3.2827650074756893,0.017030816926585743,114.32169951435124,23.483355779352262,0.3283900064377545,0.034061633853171486,107.59539261122721,28.318159577918742,0.017030816926585743,109.74741732644813,23.146881332143202,0.005676938975528581,107.98078552966062,23.81565878385671,0.017691098520706827,102.47308615715846,29.320169488961053,0.011353877951057162,103.51752385991486,25.11320455919856,0.011353877951057162
04013000030,04,013,000030,758.6171251031851,634.2996809150777,16.046006404073548,2.006900960611032,885.8701603255897,493.0328437714511,16.043706083869868,4.004600640407355,767.6148247829815,594.2306713089673,4.004600640407355,800.6953359901102,562.1869652250975,2.0046006404073546,835.7298407931654,505.0742495351173,1.0023003202036773,731.5550164576858,616.2329716291711,2.0023003202036773,786.6010228617595,524.090351776543,1.0023003202036773
04013000031,04,013,000031,886,923,49,4,1031,775,52,1,905,908,0,963,847,3,997,786,1,856,931,2,919,837,2
04013000032,04,013,000032,938,770,37,0,1078,630,24,2,940,759,3,994,700,0,1024,642,0,880,772,3,933,681,2
04013000033,04,013,000033,820,804,45,1,1032,593,50,2,869,766,0,929,680,6,935,666,1,845,775,0,872,685,0
04013000034,04,013,000034,253.66103810582146,441.71148377054453,25.078143196638088,3.0011617368450474,313.768103414106,378.74576996566526,26.12603485566989,3.0367900469076377,263.23457627735803,436.65016702569847,2.024526697938425,294.17252970743584,410.3816189297782,1.1904048992821639,298.4919389165967,394.6779147115178,3.0367900469076377,247.9437411126321,443.66475384835775,2.0601550080010154,267.63991277386083,412.7770993955592,1.1547765892195736
04013000035,04,013,000035,1162.4092792046397,850.3993371996686,36.4175642087821,0.9842584921292461,1298.2369511184756,715.5559237779619,32.48053024026512,1.9685169842584922,1189.9685169842585,813.9817729908865,0.9842584921292461,1211.6222038111018,788.3910521955261,1.9685169842584922,1238.1971830985915,732.2883181441591,1.9685169842584922,1090.5584092792046,877.9585749792875,0.9842584921292461,1164.3777961888982,759.8475559237779,4.92129246064623
04013000036,04,013,000036,1393.1492180861892,1374.2746151361794,25.023703100912755,1.000764616158476,1712.3969537215355,1062.0238210361993,13.01682155548647,2.0022938484754276,1430.1675688739926,1279.2119166111843,2.0022938484754276,1497.235619712097,1214.1255149852766,1.0022938484754278,1570.286848994715,1082.0566995310137,7.646161584759028e-4,1348.1002826520469,1284.2249150858784,2.001529232316952,1438.1645104093589,1124.0934011066206,5.003058464633904
04013000037,04,013,000037,162.0821686323107,567.1302145530951,30.00762106300514,3.0000025712619407,242.09697217904412,479.1179865687943,32.004584637025474,2.9996987572465112,184.0852256283859,554.129747689937,0.999848950079599,188.0855328707506,545.1301956971743,2.0001536211823416,195.09161515067035,531.1187906723732,2.000001714174627,169.08141509688332,565.1286937688433,2.0001536211823416,167.08566677892472,543.1204719345059,2.000001714174627
04013000038,04,013,000038,1308,1174,96,3,1651,836,75,6,1400,1135,6,1466,1041,10,1489,994,6,1358,1130,7,1381,1055,8
04013000039,04,013,000039,679,1575,59,5,848,1398,51,1,700,1542,3,792,1431,4,837,1351,2,678,1511,7,733,1387,4
04013000040,04,013,000040,319.8017796355047,1332.018421601093,63.56916108962632,1.9559741873731176,446.9401018147573,1212.7039961713328,48.89935468432794,1.9559741873731176,345.22944407135526,1332.9964086947796,3.911948374746235,380.43697944407137,1294.854912041004,0.9779870936865588,417.6004890041606,1242.0436089819295,1.9559741873731176,332.51561185342996,1317.3486151957945,4.889935468432793,354.03132791453424,1274.317183073586,4.889935468432793
04013000041,04,013,000041,632.5316542800136,860.9369878831673,19.107473716608766,1.9858566436041183,761.1043747181845,715.4941224496591,25.987861015262123,1.0094961702261744,646.3385421114624,846.0176816290898,3.9574766672540984,697.1948886722537,785.2761454173678,1.9976997228047104,737.067988404007,727.4292958462711,0.011843079200592153,626.3217398995639,834.1051845573529,1.0225983320871082,673.1004214201663,749.4960818038509,4.974278084308048
04013000042,04,013,000042,1960.1268984090955,1947.854041083737,74.35159847816058,2.9892182397797753,2287.6467040407056,1621.3573113651523,59.30386210370389,4.987623689741993,2005.4418462065905,1893.7684743002071,3.9804378499216306,2102.710708366589,1789.2553517398512,0.028449427342762332,2196.2463705032337,1652.7070907907942,5.0039967397448,1933.4745381199998,1913.5602727159853,4.995810214743397,2039.315763071756,1697.7426546281731,5.0039967397448
04013000043,04,013,000043,1945.8182391575713,1363.2988087755857,46.32721829449275,1.00994541803731,2221.15038677702,1079.9772853823781,45.31727287645544,1.00994541803731,1976.2669143162561,1302.002784351612,2.0098699949035805,2074.4499188314003,1209.7191188859551,6.029609984710742,2128.485929346863,1105.5165252272711,2.0098699949035805,1890.8825124769526,1318.0717234696697,3.0097945717698513,1991.1154703516845,1147.633607549707,6.009568302368663
04013000044,04,013,000044,520,591,26,3,590,516,19,6,546,568,2,562,554,0,599,503,0,509,576,0,542,523,2
04013000045,04,013,000045,731.021450578953,985.2497131105256,19.814919667749848,1.4501959957188508,911.7672111759665,797.756485035959,13.545125050180193,0.3836668118082522,751.7958552928959,940.4591350853448,1.1585545283943792,818.4138962289215,868.0820515381014,1.6752987554297587,867.7884503193497,792.1258325587896,0.13365745801498338,721.4492813786339,925.7309456850182,2.3581611275321053,763.2544914447195,849.5051340723544,1.2922119864093626
04013000046,04,013,000046,106,268,16,2,143,234,13,0,122,258,0,126,254,0,139,239,0,113,262,1,129,245,0
04013000047,04,013,000047,72.48587105125638,487.18467387949994,23.125586178229522,2.8740785634833785,128.30201146606228,435.18936478752903,18.323803086653438,0.9679946755994521,93.60192418452152,478.5812875167488,1.9275625066073432,109.91011262967271,461.3135785810848,0.021478618723416696,99.4958067130119,466.9132389940182,1.9242995630743793,83.9733615105654,484.3509232624389,1.93272640766594,85.0032100918058,480.3382883785859,0.9706713071189929
04013000048,04,013,000048,760.6633539880374,881.8319304658802,15.987425865694933,1.6828814195082764,938.207643742804,695.0318071893726,9.255881140255898,1.6828718958053115,766.5535770500094,840.6012261653433,0.8414454716056207,843.9661413947961,753.0914018746159,2.5243173674109323,904.549853449688,678.2030691839135,0,735.4202374561459,833.8696242976865,0.8414549953085856,799.3696171130248,734.5796967363219,0.8414454716056207
04013000049,04,013,000049,1297.9227510847677,651.6010683145198,26.71810774386774,4.303366310711174,1432.48272835947,506.14351024984234,29.300136279218066,2.075210240041058,1308.5013715752325,625.071266184149,2.006260277791063,1326.477468740465,586.6863964882779,5.055757866555308,1351.725445560642,549.6362995528949,1.0204411883912616,1259.884485993463,634.6753540756146,1.9892098375796352,1260.5670045191462,576.9806246797177,3.1444328677727884
04013000050,04,013,000050,898.3818870223405,1534.2791095656628,118.43210511457742,14.92578449959991,1194.053369684241,1267.4333139626292,91.57396678459534,4.97575398613436,981.9585974343235,1537.2577656468488,3.982376139471292,1063.6357222223673,1427.7143500941281,10.946363277734958,1113.437585847806,1376.8984241987819,4.97723144493753,957.073917668439,1518.3200558317142,5.9735642092069385,1012.8552553382973,1443.5862337586896,8.959607584408822
04013000051,04,013,000051,1272.7785302623804,840.2296984911405,26.042468258741195,1.0213692930607698,1544.1206968650074,560.9171595197553,34.942376823472706,1.995542827126753,1328.7193162001563,796.3138200070831,2.9789568800394335,1374.799805308406,736.0786375487895,3.993313020235072,1419.719565212592,675.206996077179,1.0095703533120732,1279.714741233568,801.215629764696,0.03539681924608997,1341.8057755530651,703.1181083016338,0
04013000052,04,013,000052,876.0101765889762,936.3566999935077,67.55667727066155,6.314922417710836,1052.7373401285463,766.2606959683179,67.61191001752906,1.2050412257352463,925.1164058949555,925.166818152308,1.0817535545023698,957.0492274232292,890.3298870349932,1.3555800818022463,971.0031649678634,838.7067616698046,2.2050412257352465,877.9145783288969,934.2615399597481,3.109442965656041,909.1181588002337,855.1987437512173,3.301077712134
04013000053,04,013,000053,667,487,50,5,814,360,30,3,709,476,1,746,430,5,738,429,1,682,479,3,713,432,1
04013000054,04,013,000054,513.1946190666341,301.08233348707535,16.526260944739825,0.9699666295884316,616.4496726818697,197.82393184986378,12.669830580218408,0,522.0147153262833,298.1054731587892,0,547.3075041790554,265.012775005597,0.006696043952088497,564.7267272479347,237.84701333316883,0,521.9008825790977,279.68949928451315,0.9733146515644758,534.6075414010527,247.51319940929272,0.0033480219760442485
04013000055,04,013,000055,1356,1717,108,6,1664,1421,96,3,1428,1682,1,1505,1594,3,1569,1497,7,1360,1669,3,1429,1531,10
04013000056,04,013,000056,975.2439699747682,921.8776711452991,54.86991394303599,6.100374685734922,1190.8202535752978,715.368304001926,45.752810143011914,4.033458228578307,1018.5618231462621,892.5263597452268,1.0334582285783072,1068.2644459464066,831.6229875736126,4.083645571445768,1093.548840889322,783.1880306020945,2,976.9428459175634,905.6936508881183,2.0334582285783074,995.9131345463343,841.4055090878536,3
04013000057,04,013,000057,870.2369509520811,588.449985887053,25.482950474412142,0,1096.3695963697157,361.37639772455867,24.493122652365546,2.9287459018173134,912.294401502486,559.1136417916929,0.9816803091821005,937.8914171570011,513.9400525435873,1.947065592635213,970.9426471546128,483.71979829341905,0.9735327963176065,885.9275408732658,554.0993225785439,1.9552131054997068,925.0480980089889,502.20062639772453,1.9552131054997068
04013000058,04,013,000058,54.14011275384947,202.7793314053271,29.530970593008803,0,113.20205393986707,160.45160688868117,15.749850982938028,0,81.70235197399101,202.7793314053271,1.9687313728672535,93.51474021119454,187.02948042238907,2.9530970593008803,89.57727746546003,188.99821179525634,0.9843656864336268,66.93686667748662,217.5448167018315,0,78.74925491469014,196.87313728672535,1.9687313728672535
04013000059,04,013,000059,1122.6226257116161,802.9427249644692,29.00674862429082,5.792681958080676,1285.0055221513874,622.2211510834301,34.809749352344696,4.829986637060084,1141.0149607567446,759.4749089849231,0.9688865830045127,1190.318797528259,707.2623487104006,2.8984047330349783,1242.4384888730226,619.4197427881431,2.8984047330349783,1097.5368260072255,763.3587103329197,1.9315819040251054,1125.5684967865277,682.1517839580742,5.7968094660699565
04013000060,04,013,000060,1597,1081,21,3,1852,806,17,5,1624,1007,5,1661,962,1,1722,870,0,1554,1020,0,1596,915,3
04013000061,04,013,000061,2401.6535159828554,1508.222542448358,67.42875271958471,1.9831986093995502,2688.22571504109,1237.5159322653194,48.58836593028898,0,2421.485502076851,1458.6425772133691,1.9831986093995502,2520.6454325468285,1363.4490439621907,0.9915993046997751,2587.082585961713,1232.5579357418205,0.9915993046997751,2297.535588989379,1523.0965320188545,1.9831986093995502,2396.6955194593565,1309.9026815084028,1.9831986093995502
04013000062,04,013,000062,422.261302172635,379.41785555886713,36.28570183737396,1.0278745165030945,516.130958391253,293.598928090657,25.2661944585349,2.055749033006189,456.51996620727226,361.26064902504544,2.084460263275686,462.74463576682984,351.09674878109246,2.055749033006189,478.6738258860284,329.17257894449233,2.0270378027366913,441.50380568349885,370.3966747524953,0.9991632862335971,449.5545344339066,345.27403644530784,1.0278745165030945
04013000063,04,013,000063,478,797,46,6,620,655,43,5,500,792,2,545,730,7,566,699,3,489,767,7,517,723,4
04013000064,04,013,000064,1132,1255,68,1,1371,1017,58,2,1175,1228,6,1217,1173,7,1320,1051,6,1124,1216,7,1208,1081,6
