GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PREOFUE,G16USSRPAU,G16USSDGRA
2111100J154,21,111,00J154,0.34367833096038575,0.7094818763602813,0.029500285919346413,0.010325100071771245,0.0029500285919346414,0,0.26697758757008505,0.8230579771497649
2111100J155,21,111,00J155,181.32327863498264,73.60489188806618,5.646644419034332,1.094112867653263,1.2170636873253942,0,155.59765555140766,105.15323947144353
2111100K104,21,111,00K104,104,305,21,5,6,0,147,293
2111100K105,21,111,00K105,101.88221291344469,664.2320743866737,29.96535673924844,22.973440166757136,8.989607021774532,0.9988452246416146,167.80599773979125,661.2355387127488
2111100K110,21,111,00K110,81.75545762694186,296.15835143291133,8.84870094380059,2.971984848341181,3.9336351070646147,0,70.90037818771312,319.8353278649011
2111100K111,21,111,00K111,74.70329293578109,188.25229819816835,3.9841756232416583,6.972307340672902,1.9920878116208292,0,59.76263434862488,219.1296592782912
2111100K112,21,111,00K112,75.95390233943671,260.45933258036683,7.103435193432896,5.0344783978109655,6.045971197081287,0,95.82748154746317,260.73515976285455
2111100K113,21,111,00K113,48.61879958920381,201.83758057838264,6.199782665468649,2.035555142221667,1.042631613279984,0.021488593570072517,41.41918971066524,217.27960473566984
2111100K114,21,111,00K114,142.96854750863653,375.2924372101709,18.863905574056208,1.985674270953285,1.985674270953285,2.9785114064299276,126.0903162055336,413.02024835828325
2111100K116,21,111,00K116,33,52,0,1,2,0,26,64
2111100K117,21,111,00K117,181.16024299061323,334.84152768398593,26.035945480139155,19.012093819275943,9.008062546183963,1,192.18778994687972,373.8741138464104
2111100K118,21,111,00K118,34.04294967414615,478.7277369412426,5.0018489320913915,1.0013092792819285,2.997977716376001,0,40.02136790677668,470.7589135572757
2111100K119,21,111,00K119,246,317,13,5,6,0,216,367
2111100K122,21,111,00K122,109.29141235309515,597.8889090683638,4.110847942925208,6.005548659741906,1.9750623441396509,0,82.60798030037914,627.7157482987659
2111100K123,21,111,00K123,98.32431697351076,668.2235134122091,7.636840153282389,1.9092100383205972,0,0.9546050191602986,85.91445172442687,682.5425886996135
2111100K125,21,111,00K125,56,142,5,1,1,0,47,159
2111100K126,21,111,00K126,71,231,4,4,0,0,52,249.99999999999997
2111100K127,21,111,00K127,370,398,12,7,8,0,300,483
2111100K128,21,111,00K128,296,235,21,7,6,1,248,311
2111100K129,21,111,00K129,119,411,22,20,7,0,131,446
2111100K130,21,111,00K130,94.67568302648925,401.776486587791,5.363159846717611,2.090789961679403,0,0.04539498083970139,81.08554827557313,417.45741130038647
2111100K131,21,111,00K131,161.6016292248123,361.0821461562568,12.550452820537563,2.2939903545513767,3.2134562868075593,0,141.0980532450181,396.2026360661204
2111100K132,21,111,00K132,147,99,9,4,3,1,121,141
2111100K133,21,111,00K133,123,366,25,6,6,1,144,388
2111100K134,21,111,00K134,166,275,22,7,7,0,163,318
2111100K135,21,111,00K135,3.0946073810694674,15.652027085897084,1.0269166922562807,0.026559833242865663,0.010392978225469172,0.0011547753583854635,5.155369417732341,14.65628932831721
2111100K136,21,111,00K136,22,89,0,1,0,0,21,89
2111100K137,21,111,00K137,3,171,3,2,1,0,11,169
2111100K138,21,111,00K138,70,64,3,0,0,0,56,81
2111100K139,21,111,00K139,0.560616760101213,0.5491051223167939,0.027627930682605977,0.009209310227535326,0.00805814644909341,0.0023023275568838314,0.47082598538274356,0.6860936119513817
2111100K140,21,111,00K140,33.86293671487263,179.27437084344334,6.9717810883561295,2.9879061807240554,1.991937453816037,0,36.850842895596685,189.2340581125235
2111100K141,21,111,00K141,51,110,7,4,4,0,54,126
2111100K142,21,111,00K142,0,0,0,0,0,0,0,0
2111100K143,21,111,00K143,0.019469490477002013,0.2742907628965872,0.002863160364265002,5.726320728530004e-4,0.0017178962185590014,0,0.022905282914120015,0.2697097063137632
2111100K144,21,111,00K144,249.21709932907086,291.2398520971831,12.011376384056115,4.001896064009353,4.003792128018705,0,233.19150246494462,326.28914976142624
2111100K145,21,111,00K145,431.01746607807036,438.0171074317034,16.000860751280673,9.000286917093558,4.000251052456863,1.0000717292733894,382.01466863640815,509.02137532347007
2111100K146,21,111,00K146,431.5535068084696,372.3765685288457,26.13631493207673,8.035552247672676,8.079302773933978,0.0014735146534940846,405.3922360752779,426.7904827303743
2111100K147,21,111,00K147,486.06311634370263,476.08235420112146,23.95382914219479,7.984609714064931,6.986533499806814,1.9961524285162326,408.21317163156954,594.8534236978373
2111100K148,21,111,00K148,228.78290067092914,252.7601479028169,11.988623615943885,1.9981039359906474,3.996207871981295,0,201.80849753505538,304.7108502385737
2111100K149,21,111,00K149,1.0033275430176232,0.012916154242898093,0,0,0,0,1.0033275430176232,0.012916154242898093
2111100K150,21,111,00K150,0,0,0,0,0,0,0,0
2111100K151,21,111,00K151,0.01054811445367919,0.14860431833271565,0.0015511933020116455,3.1023866040232913e-4,9.307159812069874e-4,0,0.012409546416093164,0.14612240904949703
2111100L104,21,111,00L104,22,607,4,0,3,0,32,599
2111100L108,21,111,00L108,19,370,3,1,1,0,25,364
2111100L110,21,111,00L110,5,12,0,0,0,0,5,12
2111100L111,21,111,00L111,31,258,6,8,1,0,46,260
2111100L112,21,111,00L112,12,326,4,3,6,0,28,324
2111100L113,21,111,00L113,45.268070574843485,553.5907797381901,12.260102447353443,7.54467842914058,8.487763232783154,0,76.38986909504837,552.6476949345475
2111100L115,21,111,00L115,18,68,4,5,1,0,22,74
2111100L117,21,111,00L117,189.74119210999294,521.8122726246879,48.16334042278257,6.7368667794622,36.260249099948084,0,255.80828056606458,552.3175838712544
2111100L118,21,111,00L118,359.61117839629253,583.2772558872663,28.55893396023064,2.9866660828797755,14.687687260871908,0.015352697095435684,417.0207475615671,581.1684411542814
2111100L119,21,111,00L119,136.20057557787243,476.2510192391831,27.96170756896719,6.31393396718614,55.92341513793438,0,207.4578303504017,489.78087774029626
2111100L134,21,111,00L134,244.97083914728682,331.39999529346625,21.875170542635658,5.334851882613511,11.821867109634551,0,268.1412250830565,352.7302915282392
2111100L135,21,111,00L135,205,288,17,10,12.000000000000002,0,246,285
2111100L136,21,111,00L136,266.3441608527132,521.5950047065338,46.864829457364344,12.69014811738649,16.93813289036545,0,333.18377491694355,537.2147084717608
2111100L138,21,111,00L138,201.97149333293956,263.03303258959556,29.46835545842501,5.239740996145952,12.529101017409666,0.9857651245551602,242.4380029828266,276.1073153083977
2111100L139,21,111,00L139,272.685,349.005,22.26,3.975,57.24,0,369.675,341.055
2111100L140,21,111,00L140,4,273,2,0,1,0,7,268
2111100L141,21,111,00L141,65,300,9,11,2,0,89,293
2111100L142,21,111,00L142,71,302,11,3,3,0,78,306
2111100L143,21,111,00L143,35,203,8,4,2,1,44,213
2111100L144,21,111,00L144,8,215,2,1,2,0,10,213
2111100L145,21,111,00L145,5,482,5,4,1,0,6,488
2111100L146,21,111,00L146,269,447,32,6,16,0,353,423
2111100L147,21,111,00L147,6,457,2,6,1,0,18,452
2111100L148,21,111,00L148,12,208,1,0,0,0,12,204
2111100L149,21,111,00L149,1,27,0,0,0,0,1,27
2111100L150,21,111,00L150,1,50,0,0,0,0,3,49
2111100L151,21,111,00L151,200,293,13,4,15,0,232,297
2111100L152,21,111,00L152,107,160,14,2,7,0,126,166
2111100L153,21,111,00L153,30.000000000000004,40,2,0,3,0,35,40
2111100L154,21,111,00L154,7.1098928961521715,359.060618577777,5.027473224038043,5.027473224038043,1.1098928961521715,0,10.357151912494558,364.9232524575868
2111100L155,21,111,00L155,2,8,2,0,0,0,3,7
2111100L156,21,111,00L156,85,541,12,13,3,0,92,565
2111100L157,21,111,00L157,5.083032572391991,485.6937027589851,3.01277424190646,7.031935604766151,2,0,14.121355298111371,490.6362186704061
2111100L158,21,111,00L158,5.000595876237254,344.02039730196753,1.375099009046502e-4,5.00009167326727,1,0,18.000779222771794,339.02016811879935
2111100L159,21,111,00L159,1.9974827411227787,136.82756776691033,0,0,0,0,1.9974827411227787,133.83134365522616
2111100L160,21,111,00L160,3.89262436272505,250.11181365531266,0.9725267759619572,0.9725267759619572,3.890107103847829,0,12.645365346382665,245.24540388718705
2111100L161,21,111,00L161,12.999404123762746,444.97960269803247,2.9998624900990953,1.9999083267327302,0,0,16.999220777228206,439.97983188120065
2111100L162,21,111,00L162,0,8,0,0,0,0,0,8
2111100L163,21,111,00L163,19,253,1,2,1,0,20,253
2111100L164,21,111,00L164,93.53790166405453,197.26076013460982,13.083253516350979,7.020632838255985,3.0766697496249216,3.045580983463237e-4,89.74439453639397,223.23451880840392
2111100M102,21,111,00M102,16.51469884866846,986.3323207957337,3.0689828967765904,3.9418603189688466,0.01608395107856507,0,23.851565149934938,981.984017635851
2111100M103,21,111,00M103,12.76238940133524,997.1906704725859,1.9183089934647168,4.754200285145556,0.0023755542009277725,0,18.38666090067836,988.7186299105574
2111100M104,21,111,00M104,8,423,0,6,2,0,16,422
2111100M105,21,111,00M105,8,425,2,2,2,0,11,424
2111100M107,21,111,00M107,3,251,1,3,0,0,6,251
2111100M110,21,111,00M110,5,611,2,2,4,0,13,606
2111100M121,21,111,00M121,87,480.00000000000006,14,14,8,0,107,495
2111100M123,21,111,00M123,118,728,33,22,16,1,161,744
2111100M124,21,111,00M124,109.83915539317412,560.9642579008536,27.45978884829353,15.69130791331059,9.807067445819118,0.9807067445819119,145.14459819812296,581.5590995370737
2111100M129,21,111,00M129,12.001607185816063,284.02298762742976,9.740520097353483e-5,1.0001461078014602,2.4351300243383707e-4,0,20.00238642742385,274.0228415196283
2111100M130,21,111,00M130,23,271,2,3,2,0,29,264
2111100M131,21,111,00M131,57.16084460682587,283.0357420991464,7.540211151706466,10.30869208668941,4.192932554180881,0.019293255418088105,63.85540180187704,292.44090046292627
2111100M133,21,111,00M133,10,721,3,2,3,1,17,719
2111100M137,21,111,00M137,112.00000000000001,309,13,11,51,0,180,320
2111100M138,21,111,00M138,189,652,24,7,53,0,260,656
2111100M139,21,111,00M139,81.88518585836384,430.39652567018067,27.96079517114863,13.980397585574314,10.984598102951248,0,106.8501815468894,458.3573208413293
2111100M140,21,111,00M140,49,179.00000000000003,13.000000000000002,6,2,0,62,192
2111100M141,21,111,00M141,75.64226089134733,270.71967055850627,8.957636158185869,3.9811716258603864,3.9811716258603864,0.9952929064650966,78.62813961074264,283.65847834255254
2111100M142,21,111,00M142,174.8267399426518,788.8104888083875,44.89712179129079,22.947037799800928,24.938704894428394,0.005435512851433117,233.64675828624033,812.8073787063807
2111100M143,21,111,00M143,100.26292859115736,373.8790608949162,13.885139603169899,10.527112145198105,8.592360246928068,0.9992715806834703,114.33523300796867,398.88644801651924
2111100M144,21,111,00M144,47,217,10,8,6,0,56,237
2111100M145,21,111,00M145,3,34,0,2,0,0,1,38
2111100M146,21,111,00M146,54,452,20,16,28,0,105,456
2111100M147,21,111,00M147,63.65873015873016,299.6857142857143,23.504761904761903,15.66984126984127,5.876190476190476,0,70.5142857142857,335.9222222222222
2111100M148,21,111,00M148,8.277831813377052,443.8872726690544,0.23561675337403248,1.944286553114308,0,0,10.07485789563259,443.26855452255836
2111100M149,21,111,00M149,156.27786327256467,317.99989131828977,6.547281152667963,0.19175687753919998,0.9214613590416255,0,125.22479706302136,350.8593146887849
2111100M150,21,111,00M150,67,186,12,7,2,1,83,196
2111100M159,21,111,00M159,27,124,3.0000000000000004,3.0000000000000004,3.0000000000000004,0,39,121
2111100M160,21,111,00M160,27.999999999999996,99.99999999999999,5,3,2,1,34,107
2111100M162,21,111,00M162,38,210,8,8,1,0,54,209
2111100M163,21,111,00M163,38.11481414163616,165.60347432981933,10.039204828851371,5.019602414425686,3.0154018970487533,0,52.1498184531106,172.64267915867072
2111100M164,21,111,00M164,8,16,1,0,1,0,11,15
2111100M165,21,111,00M165,0,0,0,0,0,0,0,0
2111100M166,21,111,00M166,32.99839281418394,471.97701237257024,1.9999025947990265,2.99985389219854,4.999756486997566,0,48.99761357257615,468.9771584803717
2111100M168,21,111,00M168,16,104,11,8,1,0,28,111
2111100M169,21,111,00M169,4.093714787685866,274.77289975286504,1.021789471409635,1.9648961182513591,2.9080027650930833,0,10.872497670855735,277.7464715384314
2111100M170,21,111,00M170,28.266779646520142,685.5433642382592,1.074624350222817,5.02957579430846,1.996561608532023,0,30.253798311807568,690.6301976920353
2111100M171,21,111,00M171,33.07026139932177,811.9075542714576,7.557121482068307,4.055692874583967,0.12037328223524257,0,32.19086582132497,821.6390279482091
2111100M172,21,111,00M172,13,127,1.9999999999999998,6,0.9999999999999999,0,13,135
2111100M173,21,111,00M173,70,566,4,1,4,1,77,564
2111100M174,21,111,00M174,0,0,0,0,0,0,0,0
2111100M175,21,111,00M175,0,0,0,0,0,0,0,0
2111100N101,21,111,00N101,105.93364207512887,579.1992234300985,4.152615920056959,7.365132897467361,3.134208900328903,4.8390573037903635e-4,86.08209300052505,611.4953352174774
2111100N102,21,111,00N102,225.50616605897295,290.89061660434913,15.291946266782075,12.407482342919591,7.605494561305118,0,175.39450911173031,363.70501259258475
2111100N103,21,111,00N103,18.368396128144003,674.8829825146979,2.889607294813968,9.626654238115785,3.850831276654654,0,23.16179743172191,680.6825468733267
2111100N104,21,111,00N104,21.015419563667095,750.2621325823407,6.000481861364596,3.00144558409379,5.000481861364596,4.818613645967608e-4,29.0149377023025,749.2683967800804
2111100N105,21,111,00N105,33.478759859407425,546.2825984963239,1.0996785266681341,3.0574892749729385,1.0090986622813352,0.9990342329050242,32.18785717458938,559.7330072753995
2111100N106,21,111,00N106,16,658,3,3,1,0,18,664
2111100N107,21,111,00N107,11,659,3,4,4,0,15,661
2111100N108,21,111,00N108,14,726,2,2,4,1,16,730
2111100N109,21,111,00N109,7,486,2,3,3,0,13,494
2111100N110,21,111,00N110,4.989685900525108,431.24674445668273,5.94527290404654,1.9111740070428636,3.822348014085727,0,11.678794925175131,432.5199577845811
2111100N111,21,111,00N111,1.9701048131963965,303.3961412322451,2.955157219794595,0.9850524065981983,0.9850524065981983,0,10.83557647258018,297.48582679265587
2111100N112,21,111,00N112,9.029895186803603,382.6038587677549,2.044842780205405,1.0149475934018017,1.0149475934018017,0,11.164423527419817,380.51417320734413
2111100N113,21,111,00N113,7,285,5,1,0,0,12.000000000000002,285
2111100N115,21,111,00N115,144.4579219267217,268.6917347837024,9.630528128448113,5.7783168770688675,0.9630528128448113,0,116.52939035422216,312.99216417456364
2111100N117,21,111,00N117,96.38579544971586,434.5775795364715,10.092386363314391,4.055431817988635,4.009238636331439,0,81.11787499610412,465.0025568077177
2111100N124,21,111,00N124,2,1,0,0,0,0,2,1
2111100N125,21,111,00N125,338,365,19,5,9,0,356,387
2111100N126,21,111,00N126,315.4648233112868,185.3354851838824,17.75113026000275,7.079398104204974,9.320330282142749,0,362.457289126854,189.6410223762585
2111100N127,21,111,00N127,19.619536123637342,40.079554851118445,0.16700007966563354,0.06329097394631117,0.06864945710830064,0,14.783424036512452,42.66291781616496
2111100N128,21,111,00N128,57.46778958576258,168.76061239068576,2.959341617564723,0.039361655053353414,0.9945213915068776,0,44.33339656003732,186.60133032622403
2111100N130,21,111,00N130,247.95965924332978,535.1940932593775,32.26331141814896,12.819192458850498,46.4368109070199,0.0037733645887116332,331.13446342472713,543.8919100907433
2111100N131,21,111,00N131,349.1808106746987,266.3000665521042,27.023253551697948,4.902719809283197,9.010908235790417,0.953073108440334,421.5394430356871,255.91195130553837
2111100N134,21,111,00N134,123.2583814491295,590.8758825018078,14.604060141003714,6.766981007102981,11.60969068673108,1.932545413539337,146.71442415179058,598.4657221756587
2111100N135,21,111,00N135,39.471257996859144,94.40110516817633,8.14114109453324,0.11588983278093799,1.3885888192496645,0.0019006634739626336,58.85424068796045,84.6618415601649
2111100N136,21,111,00N136,29.72081466209643,267.48733195886786,0.990693822069881,3.962775288279524,0.990693822069881,0,37.64636523865548,262.5338628485185
2111100N137,21,111,00N137,1.70349591765671,121.5828009978627,1.7479089141352784,0.08882599295713652,0.17765198591427303,0,2.0143868930066877,123.84936039723708
2111100N138,21,111,00N138,2,36,0,0,0,0,1,37
2111100N139,21,111,00N139,0,78,0,0,0,0,1,77
2111100N141,21,111,00N141,233,217,17,0,7,0,278,213
2111100N142,21,111,00N142,409,446.00000000000006,31,4,9,0,451,459.99999999999994
2111100N143,21,111,00N143,393,439,34,8,25,0,431,464
2111100N144,21,111,00N144,249.16015557666796,246.32645417062005,18.13590712356196,5.008177120720859,16.060621973064826,0,268.28788557950907,265.42958326146703
2111100N145,21,111,00N145,3,471,1,2,0,0,4,468
2111100N146,21,111,00N146,207,271.99999999999994,15,6,12,0,222.99999999999997,288
2111100N147,21,111,00N147,34,75,0,3,1,0,30,84
2111100N148,21,111,00N148,3,342,3,4,1,0,5,345
2111100N149,21,111,00N149,1,107,0,0,0,0,2,103
2111100N150,21,111,00N150,0,0,0,0,0,0,0,0
2111100O105,21,111,00O105,151.4118218135867,668.8857233628696,5.899782164108883,2.9446672012830795,2.9461597386463256,0,138.60085100434299,687.5890136494061
2111100O107,21,111,00O107,198.5523959188519,770.7302293115406,11.308986148338363,10.102995382779454,1.0617972296676725,0,164.03741900495461,818.5541923737762
2111100O109,21,111,00O109,216.4476040811481,605.2697706884595,14.691013851661637,4.897004617220546,2.9382027703323272,0,191.9625809950454,644.4458076262238
2111100O111,21,111,00O111,206,442,6,5,5,0,177,477
2111100O112,21,111,00O112,311.2878333095277,247.44405681894258,8.287376444597651,5.10766783327827,3.1076678332782697,0,256.895935701919,312.28601262241654
2111100O113,21,111,00O113,145,377,3,6,4,0,130,402
2111100O114,21,111,00O114,383.8766714297408,324.94746028661905,15.05619535625767,5.019959970820728,3.0304621308313595,6.962328003560733e-5,321.62428242836023,405.2470741964075
2111100O115,21,111,00O115,500.96511873670215,382.97333428374634,26.99812017143904,2.999791130159893,11.999164520639573,0.9999303767199644,421.97061897582495,501.96504911342214
2111100O117,21,111,00O117,101,589,8,6,2,1,86,617
2111100O119,21,111,00O119,109,568,10,13.999999999999998,1,0,109,582
2111100O121,21,111,00O121,142.67001830990455,478.38444818684155,8.159465674439877,5.079732837219939,3.073632827594184,0,124.30214264665703,516.9178895341547
2111100O123,21,111,00O123,126.54908622289904,277.3412579876971,7.47362980298308,3.6964935278639794,2.763238552995234,0,106.84932202520929,305.5482096388305
2111100O124,21,111,00O124,202,248,17,4,2,0,185,281
2111100O126,21,111,00O126,191.01968324318605,378.7526929779455,11.927117299473322,4.985116079081625,3.005005131319943,0,153.35112362281083,434.24225112817584
2111100O127,21,111,00O127,209.2908067542214,321.4108818011257,12.146341463414634,4.671669793621013,4.671669793621013,0,188.73545966228892,359.718574108818
2111100O128,21,111,00O128,371.158209833557,387.07920542963456,10.945684472303292,3.9802488990193785,5.970373348529067,0,321.4050985958148,445.7878766901704
2111100O129,21,111,00O129,553.1104432233228,454.09327695452913,23.00496374037406,3.0004136450311716,17.002275047671443,1,466.09596564723176,584.1131319160254
2111100O130,21,111,00O130,335.0110143857842,308.34700740737384,13.2455333619309,2.038768425568037,5.103382468181431,0.012922808522678936,291.5716388960131,367.1611443443026
2111100O131,21,111,00O131,229.9889856142158,255.65299259262616,18.7544666380691,2.961231574431963,7.896617531818569,0.9870771914773211,196.4283611039869,317.8388556556974
2111100O133,21,111,00O133,473.0583554376658,250.54907161803715,28.94429708222812,5.427055702917772,11.758620689655173,0,394.3660477453581,373.56233421750665
2111100O134,21,111,00O134,545.1003444992429,236.0891070971922,12.134087892149617,4.712573578094394,8.084434584117949,0.8747323340471092,465.90642268559253,341.75180908302383
2111100O135,21,111,00O135,353.25212477059205,271.26788256875403,12.047273394486005,3.0157577981620016,7.015757798162002,0,264.25212477059205,382.36242935772606
2111100O136,21,111,00O136,303,306,13,10,3,0,255,369
2111100O137,21,111,00O137,533.8895567766773,450.90672304547087,23.995036259625945,1.9995863549688286,10.997724952328557,0,463.90403435276824,546.8868680839746
2111100O138,21,111,00O138,166,137,5,0,0,0,128,174
2111100O139,21,111,00O139,26.169235165658883,32.8771788111777,3.5190086975017105,1.2049045749387157,1.2049045749387157,0,25.11647986520008,40.632983911039396
2111100O141,21,111,00O141,0,0,0,0,0,0,0,0
2111100O142,21,111,00O142,235.9330160230978,180.94862669568093,19.994323391787947,7.997729356715179,7.997729356715179,0,208.94067944418404,243.93074537981298
2111100O143,21,111,00O143,1.5350633753159626,0.7706902542738578,0.06317133231752933,0.018951399695258796,0.02526853292701173,0.012634266463505866,1.3139637122046102,1.143401114947281
2111100Q101,21,111,00Q101,371.01683560379445,617.8653008529388,26.21647617026437,10.09621163122861,10.072158723421456,3,346.2230896461584,693.0198404276821
2111100Q103,21,111,00Q103,469.3546811919256,576.8360411906983,37.58469674756191,4.907996629889338,15.84095412836143,0.06990123368672103,423.77605991845934,668.7230949670168
2111100Q104,21,111,00Q104,92.20642210992415,180.59100459966947,6.261550749377446,4.052684726571425,2.1066228073389732,0.006382099459920934,78.66518271439799,193.53545428688744
2111100Q105,21,111,00Q105,519.0843803610636,544.637648579979,29.518417227327564,6.905034449031466,11.820315061294,0.9802577577542375,449.81542641805146,663.0865619511438
2111100Q107,21,111,00Q107,364.1843766148624,572.6125285035846,23.736025815063606,14.976512008129152,27.61333548505963,0.9746739925095924,381.75446396138636,616.1811688981977
2111100Q109,21,111,00Q109,564.2706709145497,438.9120458650718,23.446840369475908,9.370311245476387,10.314587786014044,0.9375366186864773,554.7925209194544,493.3953235180436
2111100Q112,21,111,00Q112,535.5913362170795,316.8425266450859,17.8857275287535,7.122169314310828,3.2443386286216547,0.03054232857770684,455.39228855948465,420.8967595028566
2111100Q113,21,111,00Q113,278.09489051973355,123.05322726855148,19.657869269825333,2.0907405889414252,4.1814811778828505,0.022685147235356327,232.4615599187879,189.3217419920871
2111100Q114,21,111,00Q114,497.080119196196,278.04566395220974,29.317559269719492,13.12349527155758,9.229348361464078,0,479.28622102189723,340.4041119393431
2111100Q115,21,111,00Q115,432,370,19,9,22,0,398,450
2111100Q116,21,111,00Q116,421.3137732631869,336.1042460863626,27.456403201421168,3.787090096747747,7.574180193495494,0.9467725241869368,353.1461515217274,430.7814985050562
2111100Q117,21,111,00Q117,424.11976265409356,264.84334523814573,16.668462287715467,6.482179778556015,12.03833387446117,0,382.44860693480484,336.1473228022619
2111100Q119,21,111,00Q119,489,379,26,9,14,0,462,443.99999999999994
2111100Q122,21,111,00Q122,90,495,6,3,1,2,88,504
2111100Q123,21,111,00Q123,36,842,9,3,1,1,50,836
2111100Q124,21,111,00Q124,135,432,6,1,2,0,115,460
2111100Q125,21,111,00Q125,695,498,62,9,22,2,669,616
2111100Q126,21,111,00Q126,299.8001181497105,165.11099080964453,10.01397844256504,2.3943249498864048,9.732317764074752,0,276.26517204329787,217.44856525839498
2111100Q127,21,111,00Q127,129.39278421986398,227.1941769454122,11.595660087270794,3.6397794330207005,2.0060533923846173,0.013270092041833863,130.3260588195479,240.87474620274145
2111100Q131,21,111,00Q131,261.22356793059583,185.1325261778826,14.37074872139569,0.49306296691568835,5.064173444307279,0.08217716115261472,218.80725223957324,240.05262379415691
2111100Q132,21,111,00Q132,264,230,13,11,3,0,225,294
2111100Q134,21,111,00Q134,162.98316439620555,319.1346991470612,8.78352382973563,3.903788368771391,2.927841276578543,0,130.7769103538416,365.9801595723179
2111100Q136,21,111,00Q136,124.09355859871103,133.39415916922377,8.899181597524214,0.05847799602463977,1.9723978664698572,0,108.16233287728811,162.18105782031554
2111100Q137,21,111,00Q137,289.00000000000006,394,21,9,11,0,295,431
2111100Q138,21,111,00Q138,172,283.00000000000006,26,9.000000000000002,6,0,166,327.00000000000006
2111100Q139,21,111,00Q139,187.1136786008876,137.2580821465571,10.25892043548798,5,9.086306811829326,0,173.229033779637,175.33691729442367
2111100S116,21,111,00S116,360.5988372093023,283.9593023255814,15.720930232558139,2.947674418604651,2.947674418604651,0,395.97093023255815,277.0813953488372
2111100S118,21,111,00S118,424.2684791048412,438.973124877884,48.75000024850966,3.7822021764295264,12.838639764315621,1.0357935531691065,471.125821441086,467.3005228496968
2111100S119,21,111,00S119,406.21426994164125,551.1501068238196,33.1692949627909,9.306290417401529,18.026119499290232,1.0216859523092585,454.13163562323456,566.0710485940838
2111100S125,21,111,00S125,466.5403351476924,542.151143544314,20.326779800793787,7.3820830942747575,5.554749071402549,0.9244807550934713,503.4743442415913,536.6475139883827
2111100S126,21,111,00S126,269.5594507409843,231.83844579043216,14.316483363983675,2.386080560663946,5.1672079182084,0,294.6636649637771,231.09082064280207
2111100S128,21,111,00S128,327.1816300167017,307.76168618341745,15.989721763528205,1.4137411718643484,8.56206925289006,0.8110014458369512,345.03714774661483,321.1897641113292
2111100S129,21,111,00S129,363.2722859010512,319.20395836975445,25.61789883933933,3.949336059530415,3.312457719875649,0.03893951946975974,396.4773407036933,328.7908758541535
2111100S130,21,111,00S130,441,338,10,4,13,0,459,355
2111100S131,21,111,00S131,297,501,31,10,13,0,341,518
2111100S132,21,111,00S132,390,611,24,5,25,1,434,626
2111100S135,21,111,00S135,305.691144058337,616.6720952008781,35.941197743894456,13.418184445342957,15.59922971466934,0.008330090842412742,353.7538881526472,636.6321698556641
2111100S139,21,111,00S139,603.9374408666164,714.6406032402436,43.09778535511922,7.266676943029967,11.661189630795072,1,629.4851502120829,749.8999542879012
2111100S140,21,111,00S140,426.200054054054,341.0598648648649,20.87218918918919,4.797297297297297,10.287594594594594,0.9594594594594594,486.5090810810811,328.12243243243245
2111100S141,21,111,00S141,504.7599837612119,600.9519649494979,47.600155639564186,14.87504863736381,24.79174772893968,0.9916699091575872,535.5017509450971,662.4354993172683
2111100S142,21,111,00S142,254.08654306648887,287.19135659081456,23.977046500623736,0.6937095825984715,12.494205703961802,0.8726229907801724,261.6407221003427,312.99399205632267
2111100S143,21,111,00S143,348.3715964138165,217.90733278223377,18.08336547163314,2.9006866981023784,1.1440395990538965,0.022641509433962263,381.9319802816219,212.3443386077244
2111100S144,21,111,00S144,186.63879292643716,167.93464539278182,10.933789910005707,2.1373668114849695,1.9734588874850172,0,201.99210335113895,169.29071464881469
2111100S146,21,111,00S146,324.013641782832,369.4215654805576,30.324800531914896,6.669249816581072,17.90142378943507,0.01939655172413793,354.9962972303742,390.33438417094646
2111100S150,21,111,00S150,475.9340782122905,371.1687150837989,18.957541899441342,3.991061452513967,16.962011173184358,0,516.8424581005587,378.1530726256983
2111100S152,21,111,00S152,214.03410556374357,221.06442289977892,17.185220154753132,3.9057318533529846,3.1245854826823876,0,233.56276483050848,232.0004720891673
2111100S153,21,111,00S153,925.7459688784066,817.6464919916051,64.4634734350513,6.175828906424011,23.668644206137543,1.0178990311065783,1058.1325401853946,791.5814196956236
2111100S156,21,111,00S156,200.99999999999997,319,18,2,10.999999999999998,0,226,327.99999999999994
2111100S160,21,111,00S160,920.9501738122827,657.8215527230591,28.192352259559676,0.9397450753186558,23.493626882966396,0,1012.1054461181924,639.026651216686
2111100S161,21,111,00S161,228.85399999999998,274.805,15.317,0,6.307,0,245.072,279.31
2111100S164,21,111,00S164,348.6901765282772,361.13137463223273,27.404298790454398,3.6035060477280156,4.326413860738803,0,351.3693609022556,386.19863517489375
2111100S165,21,111,00S165,321.89051187613984,282.0114272338135,13.911585771892483,0.20646756369826638,4.196012039785429,2,357.96977706893284,270.5801509373083
2111100S166,21,111,00S166,387.0750830354667,264.9397413009748,21.6085604607178,2.818507886180583,9.395026287268609,0,444.3847433878052,247.08919135516444
2111100S167,21,111,00S167,275.42410714285717,242.1983418367347,15.738520408163266,2.6230867346938775,1.7487244897959184,0,322.63966836734693,226.45982142857142
2111100S168,21,111,00S168,288,256,21,5,9,0,299,275
2111100V101,21,111,00V101,299,349,37,8,10,1,319,381
2111100V102,21,111,00V102,888,442,34,5,18,1,889,484
