GEOID,area_land,area_water,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150030080082009,40851,0,27.34,10.06,25.62,11.48,0.43,0.43
150030080082010,5154,0,1.74,0.64,1.63,0.73,0.03,0.03
150030080091000,170170,0,6.3,2.32,5.91,2.65,0.1,0.1
150030080092000,18731,0,57.59,21.19,53.96,24.18,0.91,0.91
150030080092001,76054,0,16.89,6.21,15.83,7.09,0.27,0.27
150030080092002,54991,0,0,0,0,0,0,0
150030080092003,64835,0,0.07,0.03,0.07,0.03,0,0
150030080092004,187434,0,132.64,48.8,124.3,55.68,2.09,2.09
150030080092005,347570,0,2.72,1,2.55,1.14,0.04,0.04
150030080092006,68024,0,24.19,8.9,22.66,10.15,0.38,0.38
150030080101000,32578,0,19.2,7.06,17.99,8.06,0.3,0.3
150030080101001,22988,0,0,0,0,0,0,0
150030080101002,20302,0,5.76,2.12,5.4,2.42,0.09,0.09
150030080101003,27123,0,0,0,0,0,0,0
150030080101004,43156,0,0,0,0,0,0,0
150030080101005,34568,0,2.3,0.85,2.16,0.97,0.04,0.04
150030080101006,10283,0,0,0,0,0,0,0
150030080101007,31276,0,74.29,27.33,69.61,31.19,1.17,1.17
150030080102000,14257,0,4.8,1.77,4.5,2.01,0.08,0.08
150030080102001,33867,0,23.23,8.55,21.77,9.75,0.37,0.37
150030080102002,16182,0,44.15,16.24,41.37,18.53,0.69,0.69
150030080102003,35914,0,0,0,0,0,0,0
150030080102004,25153,0,6.91,2.54,6.48,2.9,0.11,0.11
150030080102005,18670,0,0,0,0,0,0,0
150030080102006,11382,0,205,75.43,192.11,86.06,3.22,3.22
150030080102007,51664,0,56.43,20.76,52.88,23.69,0.89,0.89
150030080102008,20026,0,228.04,83.9,213.7,95.73,3.59,3.59
150030080102009,42777,0,33.02,12.15,30.94,13.86,0.52,0.52
150030080102010,21850,0,25.15,9.25,23.56,10.56,0.4,0.4
150030080111000,24291,0,16.7,6.14,15.65,7.01,0.26,0.26
150030080111001,453453,0,34.01,12.51,31.88,14.28,0.53,0.53
150030080111002,19377,0,8.45,3.11,7.91,3.55,0.13,0.13
150030080111003,36031,0,0,0,0,0,0,0
150030080111004,24725,0,2.69,0.99,2.52,1.13,0.04,0.04
150030080111005,18262,0,10.94,4.03,10.25,4.59,0.17,0.17
150030080111006,15027,0,251.65,92.59,235.82,105.64,3.96,3.96
150030080111007,24128,0,15.93,5.86,14.93,6.69,0.25,0.25
150030080111008,29012,0,0,0,0,0,0,0
150030080111009,152163,0,17.85,6.57,16.73,7.49,0.28,0.28
150030080111010,24045,0,4.99,1.84,4.68,2.1,0.08,0.08
150030080111011,345322,0,20.12,7.4,18.85,8.44,0.32,0.32
150030080111012,194049,0,29.75,10.95,27.88,12.49,0.47,0.47
150030080111013,37494,0,0,0,0,0,0,0
150030080111014,28690,0,0,0,0,0,0,0
150030080111015,21512,0,21.5,7.91,20.15,9.03,0.34,0.34
150030080111016,63122,0,13.44,4.94,12.59,5.64,0.21,0.21
150030080111017,27354,0,0,0,0,0,0,0
150030080121000,63326,0,48.44,14.39,46.34,15.41,0.81,0.5
150030080121001,59943,0,170.72,50.72,163.31,54.32,2.86,1.77
150030080121002,23643,0,19.74,5.86,18.88,6.28,0.33,0.2
150030080121003,33448,0,45.89,13.63,43.9,14.6,0.77,0.48
150030080121004,28480,0,46.87,13.93,44.84,14.92,0.78,0.49
150030080121005,52197,0,0,0,0,0,0,0
150030080121006,21429,0,154.44,45.88,147.74,49.14,2.58,1.6
150030080121007,77674,0,28.62,8.5,27.38,9.11,0.48,0.3
150030080121008,18153,0,0,0,0,0,0,0
150030080122000,22231,0,0,0,0,0,0,0
150030080122001,94369,0,51.81,15.39,49.56,16.49,0.87,0.54
150030080122002,19264,0,0,0,0,0,0,0
150030080122003,30528,0,0,0,0,0,0,0
150030080122004,19463,0,7.4,2.2,7.08,2.36,0.12,0.08
150030080122005,28435,0,0,0,0,0,0,0
150030080122006,48166,0,0,0,0,0,0,0
150030080122007,17214,0,0,0,0,0,0,0
150030080122008,42665,0,30.1,8.94,28.79,9.58,0.5,0.31
150030080122009,20856,0,14.8,4.4,14.16,4.71,0.25,0.15
150030080122010,76851,0,75.9,22.55,72.61,24.15,1.27,0.79
150030080131000,31964,0,5.92,1.76,5.66,1.88,0.1,0.06
150030080131001,62818,0,34.54,10.26,33.04,10.99,0.58,0.36
150030080131002,39550,0,27.63,8.21,26.43,8.79,0.46,0.29
150030080131003,27404,0,16.28,4.84,15.58,5.18,0.27,0.17
150030080131004,33545,0,11.84,3.52,11.33,3.77,0.2,0.12
150030080131005,22999,0,15.79,4.69,15.1,5.02,0.26,0.16
150030080131006,14265,0,61.18,18.18,58.53,19.47,1.02,0.63
150030080131007,36757,0,17.76,5.28,16.99,5.65,0.3,0.18
150030080131008,20581,0,23.68,7.04,22.66,7.54,0.4,0.25
150030080131009,25139,0,0,0,0,0,0,0
150030080131010,21044,0,154.44,45.88,147.74,49.14,2.58,1.6
150030080132000,35574,0,0,0,0,0,0,0
150030080132001,18362,0,204.77,60.84,195.88,65.16,3.43,2.12
150030080132002,21214,0,0,0,0,0,0,0
150030080132003,87903,0,26.64,7.92,25.49,8.48,0.45,0.28
150030080132004,47604,0,0,0,0,0,0,0
150030080132005,22321,0,0,0,0,0,0,0
150030080132006,53862,0,2.96,0.88,2.83,0.94,0.05,0.03
150030080132007,29410,0,0,0,0,0,0,0
150030080132008,25571,0,3.95,1.17,3.78,1.26,0.07,0.04
150030080132009,23189,0,45.39,13.49,43.42,14.44,0.76,0.47
150030083011000,258051,0,57.06,44.99,48.86,51.59,1.67,0.94
150030083011001,197867,0,5.07,4,4.34,4.59,0.15,0.08
150030083011002,93604,0,18.49,14.58,15.83,16.72,0.54,0.3
150030083011003,10172,0,0,0,0,0,0,0
150030083011004,29358,0,4.44,3.5,3.8,4.01,0.13,0.07
150030083011005,120205,0,9.4,7.41,8.05,8.5,0.28,0.15
150030083011006,935818,0,83.37,65.73,71.39,75.38,2.44,1.37
150030083011007,0,1348932,10.57,8.33,9.05,9.55,0.31,0.17
150030083011008,802460,0,36.98,29.16,31.67,33.44,1.08,0.61
150030083011009,113609,0,13.74,10.83,11.76,12.42,0.4,0.23
150030083011010,57476,0,92.98,73.31,79.63,84.08,2.73,1.53
150030083011011,1190339,0,56.64,44.65,48.5,51.21,1.66,0.93
150030083011012,47015,0,9.4,7.41,8.05,8.5,0.28,0.15
150030083011013,145075,0,28.53,22.49,24.43,25.8,0.84,0.47
150030083011014,533925,0,17.65,13.91,15.11,15.96,0.52,0.29
150030083011015,156577,0,0,0,0,0,0,0
150030083011016,267847,0,2.32,1.83,1.99,2.1,0.07,0.04
150030083011017,123010,0,8.77,6.91,7.51,7.93,0.26,0.14
150030083011018,63945,0,0,0,0,0,0,0
150030083011019,31577,0,2.11,1.67,1.81,1.91,0.06,0.03
150030083011020,0,1681,0,0,0,0,0,0
150030083011021,28275,0,34.24,26.99,29.32,30.96,1,0.56
150030083011022,18125,0,17.54,13.83,15.02,15.86,0.51,0.29
150030083011023,130978,0,45.01,35.49,38.55,40.7,1.32,0.74
150030083011024,45029,0,13.53,10.66,11.58,12.23,0.4,0.22
150030083011025,72704,0,28.11,22.16,24.07,25.41,0.82,0.46
150030083011026,363805,0,25.57,20.16,21.9,23.12,0.75,0.42
150030083011027,23954,0,3.06,2.42,2.62,2.77,0.09,0.05
150030083011028,27861,0,0,0,0,0,0,0
150030083011029,2284605,0,80,57.65,67.89,67.54,2.44,1.23
150030083011030,1293617,0,5.39,4.25,4.61,4.87,0.16,0.09
150030083011031,15148,0,0,0,0,0,0,0
150030083011032,32881,0,0,0,0,0,0,0
150030083011033,121992,0,33.6,26.49,28.77,30.38,0.98,0.55
150030083011034,5043,0,7.5,5.91,6.42,6.78,0.22,0.12
150030083011035,23079,0,10.25,8.08,8.78,9.27,0.3,0.17
150030083011036,188651,0,120.14,94.72,102.88,108.63,3.52,1.98
150030083011037,167424,0,35.08,27.66,30.04,31.72,1.03,0.58
150030083011038,84767,0,18.91,14.91,16.2,17.1,0.55,0.31
150030083011039,11190,0,3.91,3.08,3.35,3.54,0.11,0.06
150030083011040,67000,0,0,0,0,0,0,0
150030083011041,90036,0,5.28,4.17,4.52,4.78,0.15,0.09
150030083011042,91790,0,0,0,0,0,0,0
150030083011043,0,201538,50.15,27.83,41.61,35.01,1.67,0.64
150030083011044,28242,0,0,0,0,0,0,0
150030083011045,36343,0,3.06,2.42,2.62,2.77,0.09,0.05
150030083012000,199763,0,7.76,4.31,6.44,5.42,0.26,0.1
150030083012001,32116,0,0,0,0,0,0,0
150030083012002,13963,0,0,0,0,0,0,0
150030083012003,26463,0,0,0,0,0,0,0
150030083012004,16427,0,13.44,7.46,11.15,9.39,0.45,0.17
150030083012005,29113,0,0,0,0,0,0,0
150030083012006,31599,0,31.8,17.65,26.38,22.2,1.06,0.4
150030083012007,24994,0,8.54,4.74,7.08,5.96,0.28,0.11
150030083012008,19876,0,31.16,17.29,25.85,21.75,1.03,0.4
150030083012009,23614,0,31.16,17.29,25.85,21.75,1.03,0.4
150030083012010,36159,0,36.49,20.25,30.28,25.47,1.21,0.46
150030083012011,34360,0,0,0,0,0,0,0
150030083012012,66996,0,40.93,22.71,33.96,28.57,1.36,0.52
150030083012013,0,32864,0.04,0.02,0.04,0.03,0,0
150030083012014,0,90815,11.13,6.17,9.23,7.77,0.37,0.14
150030083012015,36999,0,9.6,5.33,7.97,6.7,0.32,0.12
150030083012016,35976,0,0,0,0,0,0,0
150030083013000,42345,0,4.91,2.72,4.07,3.43,0.16,0.06
150030083013001,40097,0,0,0,0,0,0,0
150030083013002,49456,0,27.32,15.16,22.66,19.07,0.91,0.35
150030083013003,47244,0,7.36,4.09,6.11,5.14,0.24,0.09
150030083013004,38416,0,11.74,6.51,9.74,8.19,0.39,0.15
150030083013005,29709,0,2.13,1.18,1.77,1.49,0.07,0.03
150030083013006,32344,0,0,0,0,0,0,0
150030083013007,21948,0,11.95,6.63,9.92,8.34,0.4,0.15
150030083014000,25412,0,48.87,27.12,40.55,34.11,1.62,0.62
150030083014001,260677,0,8.35,4.64,6.93,5.83,0.28,0.11
150030083014002,80482,0,13.26,7.36,11,9.25,0.44,0.17
150030083014003,30060,0,29.02,16.11,24.08,20.26,0.96,0.37
150030083014004,42472,0,12.8,7.11,10.62,8.94,0.43,0.16
150030083014005,0,479299,66.15,36.71,54.89,46.18,2.2,0.84
150030083014006,0,256157,0,0,0,0,0,0
150030083014007,488198,0,9.12,5.06,7.57,6.37,0.3,0.12
150030083014008,112783,0,0.23,0.13,0.19,0.16,0.01,0
150030083014009,2007404,0,54.2,30.08,44.97,37.84,1.8,0.69
150030083014010,56830,0,0.08,0.04,0.07,0.06,0,0
150030083014011,163153,0,0,0,0,0,0,0
150030083014012,30674,0,94.54,52.46,78.44,65.99,3.14,1.2
150030083014013,90294,0,12.28,6.81,10.19,8.57,0.41,0.16
150030083014014,127030,0,18.35,10.18,15.23,12.81,0.61,0.23
150030083021000,17509,0,12.38,6.87,10.27,8.64,0.41,0.16
150030083021001,27677,0,0,0,0,0,0,0
150030083021002,17478,0,7.04,3.91,5.84,4.92,0.23,0.09
150030083021003,31469,0,0.85,0.47,0.71,0.6,0.03,0.01
150030083021004,31754,0,0,0,0,0,0,0
150030083021005,45157,0,30.3,16.82,25.14,21.15,1.01,0.38
150030083021006,45642,0,99.66,55.31,82.69,69.57,3.31,1.26
150030083022000,31552,0,45.67,25.34,37.89,31.88,1.52,0.58
150030083022001,473801,0,29.16,22.99,24.97,26.37,0.85,0.48
150030083022002,19250,0,0,0,0,0,0,0
150030083022003,30628,0,1.07,0.59,0.89,0.74,0.04,0.01
150030083022004,30704,0,0,0,0,0,0,0
150030083022005,22457,0,0,0,0,0,0,0
150030083022006,16576,0,3.63,2.01,3.01,2.53,0.12,0.05
150030083022007,17574,0,2.56,1.42,2.12,1.79,0.09,0.03
150030083022008,45139,0,11.31,6.28,9.38,7.9,0.38,0.14
150030083023000,42375,0,0,0,0,0,0,0
150030083023001,370760,0,15.15,8.41,12.57,10.58,0.5,0.19
150030083023002,140518,0,0,0,0,0,0,0
150030083023003,10152,0,189.71,105.28,157.41,132.43,6.3,2.41
150030083023004,40514,0,16.86,9.36,13.99,11.77,0.56,0.21
150030083023005,23592,0,0,0,0,0,0,0
150030084051000,617976,0,0,0,0,0,0,0
150030084052000,8382,0,0.35,0.28,0.3,0.32,0.01,0.01
150030084052001,139556,0,5.46,4.3,4.67,4.94,0.16,0.09
150030084053000,20341,0,84.32,66.48,72.21,76.24,2.47,1.39
150030084053001,49389,0,3.74,2.95,3.2,3.38,0.11,0.06
150030084053002,11697,0,0,0,0,0,0,0
150030084053003,7849,0,0,0,0,0,0,0
150030084053004,61025,0,2.32,1.83,1.98,2.09,0.07,0.04
150030084053005,121350,0,0,0,0,0,0,0
150030084053006,16089,0,0,0,0,0,0,0
150030084053007,8093,0,0.71,0.56,0.6,0.64,0.02,0.01
150030084053008,12327,0,0,0,0,0,0,0
150030084071000,32368,0,10.47,8.34,9.12,9.17,0.37,0.21
150030084071001,47548,0,0,0,0,0,0,0
150030084071002,10769,0,21.41,17.06,18.66,18.75,0.76,0.42
150030084071003,25630,0,12.37,9.85,10.78,10.83,0.44,0.25
150030084071004,18673,0,0,0,0,0,0,0
150030084071005,21078,0,23.31,18.57,20.32,20.42,0.82,0.46
150030084071006,26302,0,0,0,0,0,0,0
150030084071007,19578,0,103.72,82.62,90.4,90.84,3.66,2.05
150030084071008,19881,0,1.9,1.52,1.66,1.67,0.07,0.04
150030084071009,20712,0,0,0,0,0,0,0
150030084071010,21586,0,0,0,0,0,0,0
150030084071011,40321,0,0,0,0,0,0,0
150030084071012,20333,0,0,0,0,0,0,0
150030084071013,12048,0,27.6,21.98,24.05,24.17,0.98,0.55
150030084072000,6675,0,0,0,0,0,0,0
150030084072001,138233,0,68.52,54.58,59.71,60.01,2.42,1.36
150030084072002,4043,0,0,0,0,0,0,0
150030084072003,13302,0,37.05,29.51,32.29,32.44,1.31,0.73
150030084072004,23165,0,47.65,37.95,41.53,41.73,1.68,0.94
150030084072005,5274,0,0,0,0,0,0,0
150030084072006,13214,0,98.49,78.46,85.84,86.26,3.48,1.95
150030084072007,14418,0,11.9,9.48,10.37,10.42,0.42,0.24
150030084072008,8726,0,0,0,0,0,0,0
150030084072009,17711,0,0,0,0,0,0,0
150030084072010,10690,0,0,0,0,0,0,0
150030084072011,32894,0,0,0,0,0,0,0
150030084072012,43230,0,6.66,5.31,5.81,5.83,0.24,0.13
150030084072013,18661,0,1.43,1.14,1.24,1.25,0.05,0.03
150030084072014,21440,0,71.85,57.23,62.62,62.92,2.54,1.42
150030084072015,12234,0,19.03,15.16,16.59,16.67,0.67,0.38
150030084072016,10427,0,25.69,20.47,22.39,22.5,0.91,0.51
150030084081000,31035,0,47.53,37.86,41.42,41.63,1.68,0.94
150030084081001,188603,0,0,0,0,0,0,0
150030084081002,8516,0,0,0,0,0,0,0
150030084081003,9634,0,0,0,0,0,0,0
150030084081004,9321,0,0,0,0,0,0,0
150030084081005,11942,0,0,0,0,0,0,0
150030084081006,71811,0,23.79,18.95,20.73,20.84,0.84,0.47
150030084081007,17816,0,0,0,0,0,0,0
150030084081008,13584,0,24.27,19.33,21.15,21.25,0.86,0.48
150030084081009,15250,0,0,0,0,0,0,0
150030084081010,27869,0,79.46,63.29,69.25,69.59,2.81,1.57
150030084081011,32143,0,59.48,47.38,51.83,52.09,2.1,1.18
150030084081012,5882,0,8.14,6.48,7.09,7.13,0.29,0.16
150030084081013,4661,0,0,0,0,0,0,0
150030084081014,4830,0,0,0,0,0,0,0
150030084082000,19690,0,0,0,0,0,0,0
150030084082001,625371,0,59.94,47.75,52.24,52.5,2.12,1.19
150030084082002,14816,0,0,0,0,0,0,0
150030084082003,10116,0,31.88,25.39,27.78,27.92,1.13,0.63
150030084082004,26572,0,0,0,0,0,0,0
150030084082005,18614,0,32.35,25.77,28.2,28.34,1.14,0.64
150030084082006,15648,0,9.04,7.2,7.88,7.92,0.32,0.18
150030084082007,21338,0,124.18,98.92,108.23,108.76,4.39,2.46
150030084082008,14503,0,0,0,0,0,0,0
150030084082009,96022,0,1.31,0.83,1.13,0.95,0.04,0.01
150030084082010,7651,0,0,0,0,0,0,0
150030084082011,4837,0,0,0,0,0,0,0
150030084082012,4420,0,0,0,0,0,0,0
150030084082013,7465,0,0,0,0,0,0,0
150030084082014,10612,0,0,0,0,0,0,0
150030084082015,7631,0,0,0,0,0,0,0
150030084082016,23562,0,14.76,11.76,12.86,12.93,0.52,0.29
150030084082017,14448,0,15.7,12.51,13.68,13.75,0.55,0.31
150030084082018,26890,0,0,0,0,0,0,0
150030084082019,21228,0,0,0,0,0,0,0
150030084082020,21099,0,21.41,17.06,18.66,18.75,0.76,0.42
150030084082021,15986,0,10.47,8.34,9.12,9.17,0.37,0.21
150030084082022,48269,0,18.08,14.4,15.76,15.83,0.64,0.36
150030084082023,12423,0,0,0,0,0,0,0
150030084082024,13527,0,0,0,0,0,0,0
150030084082025,18730,0,15.23,12.13,13.27,13.33,0.54,0.3
150030084082026,64709,0,0,0,0,0,0,0
150030084082027,0,96285,0,0,0,0,0,0
150030084083000,14803,0,0,0,0,0,0,0
150030084083001,15117,0,0,0,0,0,0,0
150030084083002,645386,0,0.24,0.19,0.21,0.21,0.01,0
150030084083003,20203,0,0,0,0,0,0,0
150030084083004,17739,0,0,0,0,0,0,0
150030084083005,8244,0,0,0,0,0,0,0
150030084083006,11932,0,0,0,0,0,0,0
150030084083007,9904,0,0,0,0,0,0,0
150030084083008,14497,0,0,0,0,0,0,0
150030084083009,39207,0,0,0,0,0,0,0
150030084083010,18145,0,0,0,0,0,0,0
150030084083011,28324,0,0,0,0,0,0,0
150030084083012,97215,0,41.63,33.16,36.28,36.46,1.47,0.82
150030084083013,13791,0,0,0,0,0,0,0
150030084083014,10991,0,0,0,0,0,0,0
150030084083015,1308417,0,0,0,0,0,0,0
150030084083016,28198,0,0,0,0,0,0,0
150030084083017,32722,0,0,0,0,0,0,0
150030084083018,0,293209,0,0,0,0,0,0
150030084083019,14967,0,0,0,0,0,0,0
150030084083020,35088,0,0,0,0,0,0,0
150030084083021,22180,0,0,0,0,0,0,0
150030084101000,49671,0,104.54,66.24,90.32,76.02,3.01,1
150030084101001,30734,0,54.09,34.27,46.74,39.34,1.56,0.52
150030084101002,95531,0,0,0,0,0,0,0
150030084101003,64190,0,161.72,102.46,139.72,117.6,4.66,1.55
150030084102000,702884,0,273.93,173.56,236.67,199.2,7.89,2.63
150030084102001,8022,0,0,0,0,0,0,0
150030084102002,5875,0,9.81,6.22,8.48,7.13,0.28,0.09
150030084102003,5177,0,0,0,0,0,0,0
150030084102004,6795,0,0,0,0,0,0,0
150030084102005,40506,0,8.53,5.4,7.37,6.2,0.25,0.08
150030084102006,7710,0,29.15,18.47,25.18,21.2,0.84,0.28
150030084102007,6710,0,0,0,0,0,0,0
150030084102008,6799,0,0.17,0.11,0.15,0.12,0,0
150030084102009,7651,0,72.87,46.17,62.96,52.99,2.1,0.7
150030084102010,13219,0,17.66,11.19,15.26,12.84,0.51,0.17
150030084102011,219602,0,6.82,4.32,5.89,4.96,0.2,0.07
150030084102012,4353,0,0.77,0.49,0.67,0.56,0.02,0.01
150030084102013,22308,0,3.83,2.43,3.31,2.79,0.11,0.04
150030084102014,7586,0,1.31,0.83,1.13,0.95,0.04,0.01
150030084102015,82314,0,4.54,2.88,3.93,3.31,0.13,0.04
150030084102016,16930,0,0.8,0.51,0.69,0.58,0.02,0.01
150030084102017,5741,0,0,0,0,0,0,0
150030084102018,24913,0,3.72,2.36,3.21,2.7,0.11,0.04
150030084102019,170461,0,27,17.1,23.32,19.63,0.78,0.26
150030084102020,37606,0,0,0,0,0,0,0
150030084102021,184362,0,45.58,28.88,39.38,33.15,1.31,0.44
150030084102022,6708,0,1.3,0.82,1.12,0.95,0.04,0.01
150030084102023,7373,0,0.17,0.11,0.14,0.12,0,0
150030084102024,6999,0,0,0,0,0,0,0
150030084111000,887262,0,61.36,38.88,53.01,44.62,1.77,0.59
150030084111001,16620,0,0.3,0.19,0.26,0.22,0.01,0
150030084112000,15143,0,47.37,30.01,40.92,34.44,1.36,0.45
150030084112001,137517,0,9.03,5.72,7.8,6.57,0.26,0.09
150030084113000,13022,0,36.15,22.91,31.24,26.29,1.04,0.35
150030084113001,21693,0,1.62,1.02,1.4,1.18,0.05,0.02
150030084113002,200349,0,0,0,0,0,0,0
150030084131000,20241,0,20.7,11.49,17.18,14.45,0.69,0.26
150030084131001,38328,0,1.78,0.99,1.48,1.24,0.06,0.02
150030084131002,15914,0,60.61,33.63,50.29,42.31,2.01,0.77
150030084131003,26318,0,4.05,2.25,3.36,2.83,0.13,0.05
150030084131004,29941,0,4.27,2.37,3.54,2.98,0.14,0.05
150030084131005,15104,0,104.99,58.27,87.11,73.29,3.49,1.33
150030084131006,30998,0,23.69,13.15,19.65,16.54,0.79,0.3
150030084131007,33842,0,0,0,0,0,0,0
150030084131008,30457,0,8.54,4.74,7.08,5.96,0.28,0.11
150030084132000,65172,0,0,0,0,0,0,0
150030084132001,29704,0,13.02,7.22,10.8,9.09,0.43,0.17
150030084132002,19300,0,0,0,0,0,0,0
150030084132003,19942,0,0.78,0.43,0.65,0.55,0.03,0.01
150030084132004,21720,0,0,0,0,0,0,0
150030084132005,35305,0,42.25,23.45,35.06,29.5,1.4,0.54
150030084132006,26352,0,0,0,0,0,0,0
150030084132007,18815,0,0,0,0,0,0,0
150030084141000,25190,0,0.28,0.22,0.24,0.26,0.01,0
150030084141001,216480,0,1.21,0.96,1.04,1.1,0.04,0.02
150030084141002,117202,0,1.51,1.19,1.3,1.37,0.04,0.02
150030084141003,16826,0,1.58,1.25,1.36,1.43,0.05,0.03
150030084141004,21155,0,0,0,0,0,0,0
150030084141005,20770,0,0.21,0.17,0.18,0.19,0.01,0
150030084141006,8240,0,1.48,1.17,1.27,1.34,0.04,0.02
150030084141007,9829,0,10.57,8.33,9.05,9.55,0.31,0.17
150030084141008,8843,0,2.13,1.68,1.82,1.92,0.06,0.03
150030084141009,1231529,0,32.11,25.32,27.5,29.03,0.94,0.53
150030084141010,2841,0,1.27,1,1.09,1.15,0.04,0.02
150030084141011,2614,0,15.11,11.91,12.94,13.66,0.44,0.25
150030084141012,6560,0,0.08,0.06,0.07,0.07,0,0
150030084141013,2414,0,0,0,0,0,0,0
150030084141014,9339,0,49.35,38.9,42.26,44.62,1.45,0.81
150030084141015,6402,0,0.08,0.06,0.07,0.07,0,0
150030084141016,2521,0,0,0,0,0,0,0
150030084151000,4725,0,15,11.83,12.85,13.57,0.44,0.25
150030084151001,100789,0,12.51,9.86,10.71,11.31,0.37,0.21
150030084151002,6609,0,0,0,0,0,0,0
150030084151003,5548,0,6.66,5.25,5.7,6.02,0.2,0.11
150030084151004,5784,0,3.91,3.08,3.35,3.54,0.11,0.06
150030084151005,4989,0,6.66,5.25,5.7,6.02,0.2,0.11
150030084151006,125992,0,21.06,16.6,18.03,19.04,0.62,0.35
150030084151007,40310,0,0,0,0,0,0,0
150030084151008,10860,0,3.73,2.94,3.2,3.37,0.11,0.06
150030084152000,2058,0,0,0,0,0,0,0
150030084152001,162634,0,34.02,26.82,29.13,30.76,1,0.56
150030084152002,32382,0,30.11,23.74,25.79,27.23,0.88,0.5
150030084152003,35660,0,22.61,17.83,19.36,20.45,0.66,0.37
150030084152004,20780,0,0,0,0,0,0,0
150030084152005,6232,0,0,0,0,0,0,0
150030084152006,12691,0,1.48,1.17,1.27,1.34,0.04,0.02
150030084152007,8559,0,2.75,2.17,2.35,2.48,0.08,0.05
150030084152008,2241,0,0.21,0.17,0.18,0.19,0.01,0
150030084152009,9713,0,0,0,0,0,0,0
150030084161000,104160,0,17.35,8.59,14.53,10.81,0.65,0.21
150030084162000,84266,0,22.98,14.56,19.86,16.71,0.66,0.22
150030084162001,37240,0,5.25,2.6,4.4,3.27,0.2,0.06
150030084162002,22698,0,5.48,2.71,4.59,3.41,0.21,0.07
150030084162003,10395,0,0,0,0,0,0,0
150030084171000,91994,0,75.48,37.37,63.2,47.03,2.83,0.91
150030084172000,23641,0,187.91,93.02,157.34,117.08,7.04,2.26
150030084172001,146514,0,31.51,15.6,26.38,19.63,1.18,0.38
150030084172002,40006,0,18.04,8.93,15.1,11.24,0.68,0.22
150030084173000,78009,0,45.53,22.54,38.13,28.37,1.71,0.55
150030084173001,22472,0,15.98,7.91,13.38,9.96,0.6,0.19
150030084181000,13979,0,19.78,11.77,16.01,15.07,0.47,0
150030084181001,126318,0,59.48,47.38,51.83,52.09,2.1,1.18
150030084181002,16494,0,20.46,16.3,17.83,17.92,0.72,0.41
150030084181003,7858,0,34.73,27.67,30.27,30.42,1.23,0.69
150030084181004,12107,0,0,0,0,0,0,0
150030084181005,17013,0,0,0,0,0,0,0
150030084181006,12573,0,45.2,36.01,39.39,39.59,1.6,0.9
150030084181007,16223,0,28.07,22.36,24.47,24.59,0.99,0.56
150030084181008,16345,0,79.93,63.67,69.66,70.01,2.82,1.58
150030084181009,26446,0,21.89,17.43,19.07,19.17,0.77,0.43
150030084181010,22622,0,16.18,12.89,14.1,14.17,0.57,0.32
150030084181011,20274,0,65.18,51.92,56.81,57.09,2.3,1.29
150030084181012,19540,0,0,0,0,0,0,0
150030084181013,45018,0,0,0,0,0,0,0
150030084181014,16949,0,11.42,9.1,9.95,10,0.4,0.23
150030084181015,22464,0,0,0,0,0,0,0
150030084181016,54708,0,22.22,13.23,17.99,16.93,0.53,0
150030084182000,21312,0,42.35,33.73,36.91,37.09,1.5,0.84
150030084182001,152932,0,26.64,21.22,23.22,23.34,0.94,0.53
150030084182002,10905,0,22.84,18.19,19.9,20,0.81,0.45
150030084182003,29232,0,75.65,60.26,65.93,66.26,2.67,1.5
150030084182004,18578,0,39.97,31.84,34.83,35,1.41,0.79
150030084182005,0,174175,0,0,0,0,0,0
150030084183000,0,239578,0,0,0,0,0,0
150030084183001,184184,0,0,0,0,0,0,0
150030084183002,7941,0,0,0,0,0,0,0
150030084183003,106926,0,102.86,57.08,85.34,71.8,3.42,1.3
150030084183004,64900,0,4.91,4.32,4.61,4.61,0.15,0
150030084183005,11756,0,4.45,3.91,4.18,4.18,0.13,0
150030085021000,121300,0,2.55,1.33,1.95,1.91,0.09,0.02
150030085021001,52260,0,1.83,0.95,1.4,1.37,0.06,0.01
150030085021002,42144,0,5.96,3.1,4.55,4.47,0.2,0.04
150030085021003,16281,0,0.01,0.01,0.01,0.01,0,0
150030085021004,21665,0,0,0,0,0,0,0
150030085021005,2048322,0,6.93,3.61,5.29,5.2,0.23,0.05
150030085021006,11255,0,1.36,0.71,1.04,1.02,0.05,0.01
150030085021007,50566,0,2.91,1.51,2.22,2.18,0.1,0.02
150030085021008,86820,0,0.51,0.26,0.39,0.38,0.02,0
150030085021009,9919,0,1.02,0.53,0.78,0.76,0.03,0.01
150030085021010,24323,0,3.66,1.9,2.79,2.75,0.12,0.02
150030085021011,50461,0,0,0,0,0,0,0
150030085021012,61335,0,0.57,0.3,0.43,0.43,0.02,0
150030085021013,29794,0,7.69,4,5.87,5.77,0.26,0.05
150030085021014,96334,0,0,0,0,0,0,0
150030085021015,11416,0,0.76,0.4,0.58,0.57,0.03,0.01
150030085021016,75859,0,1.55,0.81,1.18,1.16,0.05,0.01
150030085021017,3951,0,3.06,1.59,2.34,2.3,0.1,0.02
150030085021018,30789,0,0.09,0.05,0.07,0.07,0,0
150030085021019,7832,0,0.36,0.19,0.28,0.27,0.01,0
