GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PREGSTE,G16PRELJOH,G16HALDROC,G16HALRREI,G16HALGPER,G16HALLGES,G16GOVDCAR,G16GOVRBON,G16GOVGGRO,G16GOVLGOW,G16LTGDHAL,G16LTGRGUN,G16INSDNAV,G16INSRCRA
10003005-15,10,003,005-15,1171.7800007794262,487.0335095001583,23.631537704837115,42.962529747507894,1136.3236401555512,451.85839791926946,36.47699620144441,22.87902591241228,1144.2410279638711,466.4159884176189,16.22187450897941,19.921621492887258,1143.2577370360002,497.0335136025282,1214.1431943452683,425.3949647909177
10003005-16,10,003,005-16,1066.0056486815133,71.00019668967184,19.000061465522453,10.000030732761225,1019.0053782332145,55.00016595691062,15.000018439656735,7.0000430258657165,1004.0052061297516,55.000208982776336,12.000049172417961,7.000006146552245,923.0046345003929,139.00082363800087,1005.0051876900949,66.00022742243307
10003005-17,10,003,005-17,490,331,16,42,511,272,26,20,556,274,10,12,548,275,614,226
10003005-18,10,003,005-18,548,359,14,38,524,305,27,17,564,290,18,13,561,305,596,266
10003005-19,10,003,005-19,526,462,16,28,552,352,23,15,572,359,14,8,568,357,617,324
10003005-21,10,003,005-21,737,622,22,53,738,585,15,28,779,579,13,23,780,578,847,508
10003005-22,10,003,005-22,831,808,24,78,784,864,24,14,877,797,18,14,878,788,895,765
10003005-23,10,003,005-23,690,191,23,57,658,201,42,32,657,225,34,23,687,240,724,205
10003005-24,10,003,005-24,775.0231080300405,444.28076256499133,25.66955517042172,52.3264009243212,755.2772963604853,396.89081455805893,35.54246100519931,22.707683419988445,765.1502021952629,399.8526863084922,30.606008087810515,25.66955517042172,802.6672443674177,393.9289428076256,833.2732524552282,369.2466782206817
10003005-25,10,003,005-25,855.0213576745834,597.3289107206158,20.827201600243075,64.87479110751,847.8526231832683,586.1779384210259,25.93059705271687,28.995898111105486,902.022674330278,554.6228287841191,23.979579176583783,23.19862510761128,927.478427102851,563.2037904491822,929.3233149339139,543.561629614625
10003005-26,10,003,005-26,945,286,25,34,901.9999999999999,274,36,18,896,289,33,16,901,316,947,274
10003005-27,10,003,005-27,747,512,17,49,743,477,29,15,783,464,23,12,787,471,884,385
10003006-01,10,003,006-01,399,15,6,6,365,13,7,4,361,18,4,3,317,54.00000000000001,360,19
10003006-02,10,003,006-02,516,59,9,19,483,66,12,8,476,66,14,7,455,106,466,84
10003006-03,10,003,006-03,593,27,7,3,518,21,10,4,507,24,8,6,450,64,508,32
10003006-04,10,003,006-04,690,216,18,49,662,243,15,21,703,225,19,7,675,246,657,261
